화자ID,연령대,NP_우리,JKS_가,NNG_학년,NNG_때,JX_는,VA_같,ETM_은,NNG_반,EC_는데,VV_되,EC_고,JX_도,VA_친하,ETM_ᆫ,NNG_이유,NP_무엇,EC_라고,NNG_생각,EF_어,NP_나,NNG_친구,NNG_관계,JKO_를,NNG_유지,ETM_ᆯ,VA_좋,ETN_기,VV_위하,EC_어서,NNG_노력,ETM_는,NNB_것,NNG_중요,EC_지만,VV_싫어하,NNG_행동,JKO_을,VV_하,EC_지,EC_다고,NP_너,NNG_학교,VV_다니,EC_면서,JKS_이,NNG_불편,EC_게,NNG_생활,NP_자기,NNG_공간,JX_만,VV_더럽히,EC_어도,NNG_기분,EC_은데,NNG_자기,VV_넘,NNG_공,NNG_사용,NNG_곳,NNG_물건,VV_두,EF_ᆫ다,JX_든가,VV_먹,EC_다,VV_남,NNG_음식,EC_ᆫ다,JX_은,NNG_예의,VA_없,VV_말,NNG_성격,NNG_측면,NNG_말,VA_나쁘,NNG_감정,JX_대로,VV_뱉,VV_맞,ETM_던,NNB_거,NNG_아이,NNG_특별,VA_많,VV_오,NNG_이상,JKG_의,VV_대,EC_어,NNG_고등,NNG_다양,VV_보,NNG_성인,NNG_사회,VV_나가,EC_면,NNG_기상천외,NNG_사람,VV_나오,EC_ᆯ까,NNG_요즘,NNG_인간관계,NP_뭐,EC_ᆫ가,NNG_마음,NNG_일,VA_크,NNG_고민,NNG_인간,NNG_대학,NNG_입시,VV_가,NNG_미술,NNG_활동,NNG_보고서,ETM_라는,NNG_작성,EC_어야,EF_잖아,NNG_선생,JKS_께서,NNG_생,NNG_기부,NNG_소통,NNG_미래,NNG_지향,NNG_디자인,NP_그거,NNG_추구,EC_ᆫ데,NNG_기술,VV_엮이,NNG_연출,VV_원하,NP_이것,NNG_부분,VV_배우,NNG_꿈,NNG_진로,VV_삼,VV_살,NNG_과,EC_ᆯ지,EC_다가,NNG_상담,ETM_을,NNG_인공,NNG_지능,NNB_쪽,NNG_유망,EF_다,NNG_선택,NNG_폭,VV_넓어지,VA_급하,NNB_식,VV_채우,EF_거든,NNG_테크놀로지,JX_나,NNG_에이아이,NNG_공학,NNG_예술,NNG_공학과,VV_맞추,NNG_관련,NNG_미,NNG_활보,VV_알,NP_그쪽,VV_만들,VA_높,VV_넣,NNG_대학교,JX_ᆫ,NNG_여자,VA_있,VV_있,ETM_다는,JKO_ᆯ,VV_계시,NNG_지지,EC_거나,NNB_수,NNG_부담,VV_피하,NNG_경우,NNG_정,NNB_데,NNG_호통,VV_치,VV_이끌리,EC_ᆫ다고,NNG_교장,NNG_자판기,NNG_과자,NNG_음료수,NNB_개,NNG_추가,EF_더라고,NNG_투표,NNG_학생회,NNB_내,EC_으면,NNG_중학교,NNG_매점,NNG_점,NNG_아이스크림,VV_팔,VV_쉬,NNG_시간,JX_마다,EC_으러,EF_야,VV_들어오,NNG_유력,VV_대하,NNG_변수,VV_모르,NNG_수업,NNG_교과,NP_거기,VV_좋아하,NNB_중,NNG_조형,NNG_이론,NNG_드로잉,NNG_작년,NNG_사진,VA_재밌,NNG_음악,NNG_자체,NNG_점수,NNG_평가,NNG_문제,VV_풀,VV_올라가,NNG_형식,NNG_주관,VV_들어가,NNG_과제,NNG_별개,NNG_학생,VV_주,EC_ᆫ다든가,NNG_성적,VV_보내,NNG_성향,NNG_경향,VV_어쩌,NNG_상황,EC_으려면,NNG_쪼금,EC_라도,VA_예쁘,ETN_ᆷ,ETM_ᆫ다는,NNG_비참,NNG_친밀,NNG_도,VV_높이,EC_려고,NNG_사립,NNG_공립,NNG_사태,NNG_발생,EF_ᆯ까,NNG_고등학교,NNG_이번,NNG_시험,NNG_마지막,VV_지내,NNG_고생,VV_올라오,NNG_처음,NNG_애,NNG_경험,NNG_공유,EC_니까,JX_까지,EC_나,NNG_이전,NNG_남녀,EC_거든,NP_여기,NNG_서,NNG_성비,NNG_극악,EC_라서,NNG_여고,VA_다름없,NNG_기억,EF_지,VV_치우,EC_라,NNG_사,NNG_우선,VA_힘들,VV_버티,VV_싸우,NNG_전국,NNG_단위,NNG_모집,NNG_그림,VV_그리,NNG_똘끼,NNB_년,NNB_줄,NNG_고,NNG_스트레스,ETM_는다는,NNG_사실,NNG_동의,NNG_시기,NNG_검사,NNG_동아리,NNG_대화,VA_활발하,NNG_참여,NNG_개성,EF_자,NNG_진학,NNG_원,NNG_학과,NP_그것,VV_어울리,EC_니,JX_부터,NNG_영화,NNG_영화과,NNG_실기,NNG_비율,VV_챙기,NNG_불리,VV_들,NNG_이름,VV_가지,NNG_무대,NNG_디자인과,NNG_유명,NNG_나중,NNG_취업,NNG_판,VV_끼어들,EC_을까,NNG_지원,NP_어디,NNG_종류,VV_야단치,NNG_강단,NNB_분,NNG_인센티브,VV_떨어지,NNG_대답,EF_네,NNG_고등학생,VV_도와주,NNG_감사,JX_밖에,NNG_현실,NNG_가능,VV_나,NP_너희,NNG_언니,NNG_주변,NNG_철거,NNG_관리,VV_들어서,EF_는데,EC_ᆫ지,EC_을지,NNG_겨울,VV_사,NNG_비용,NNG_그때,NNG_목록,EF_나,VV_찍,NNG_등급,NNG_유일,NNG_재미,NNG_문학,NNG_계열,VA_재미있,NNG_지금,NNG_과목,NNG_수학,VV_가르치,NNG_정도,NNG_현재,NNG_비리,NNG_감상,VV_느끼,NNG_수치,EF_을까,VA_심하,NNG_선,VV_그치,NNG_직장,VV_겪,NNG_부담감,NNG_공부
SD2401239,10대,0.013793103448275862,0.03152709359605911,0.008866995073891626,0.005911330049261084,0.024630541871921183,0.011822660098522168,0.006896551724137931,0.002955665024630542,0.007881773399014778,0.01083743842364532,0.034482758620689655,0.023645320197044337,0.0009852216748768472,0.013793103448275862,0.0009852216748768472,0.0019704433497536944,0.002955665024630542,0.011822660098522168,0.03152709359605911,0.027586206896551724,0.008866995073891626,0.0019704433497536944,0.020689655172413793,0.0009852216748768472,0.007881773399014778,0.0049261083743842365,0.006896551724137931,0.003940886699507389,0.005911330049261084,0.0019704433497536944,0.02857142857142857,0.009852216748768473,0.0019704433497536944,0.003940886699507389,0.0009852216748768472,0.0049261083743842365,0.030541871921182268,0.023645320197044337,0.0049261083743842365,0.0049261083743842365,0.013793103448275862,0.008866995073891626,0.003940886699507389,0.003940886699507389,0.03152709359605911,0.0009852216748768472,0.01083743842364532,0.0009852216748768472,0.002955665024630542,0.002955665024630542,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0019704433497536944,0.003940886699507389,0.002955665024630542,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.008866995073891626,0.0009852216748768472,0.0049261083743842365,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0019704433497536944,0.005911330049261084,0.017733990147783252,0.0019704433497536944,0.0009852216748768472,0.005911330049261084,0.0009852216748768472,0.0009852216748768472,0.006896551724137931,0.0009852216748768472,0.019704433497536946,0.0009852216748768472,0.0009852216748768472,0.0049261083743842365,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0049261083743842365,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.003940886699507389,0.0009852216748768472,0.003940886699507389,0.005911330049261084,0.002955665024630542,0.0019704433497536944,0.0009852216748768472,0.002955665024630542,0.002955665024630542,0.008866995073891626,0.016748768472906402,0.003940886699507389,0.0019704433497536944,0.0019704433497536944,0.0019704433497536944,0.003940886699507389,0.0009852216748768472,0.0049261083743842365,0.0019704433497536944,0.0009852216748768472,0.003940886699507389,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.003940886699507389,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.002955665024630542,0.0009852216748768472,0.0019704433497536944,0.0019704433497536944,0.0009852216748768472,0.0019704433497536944,0.007881773399014778,0.0009852216748768472,0.009852216748768473,0.0049261083743842365,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.002955665024630542,0.0009852216748768472,0.0009852216748768472,0.003940886699507389,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.002955665024630542,0.0009852216748768472,0.011822660098522168,0.0009852216748768472,0.0019704433497536944,0.002955665024630542,0.0009852216748768472,0.002955665024630542,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0019704433497536944,0.0019704433497536944,0.0009852216748768472,0.002955665024630542,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0019704433497536944,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.008866995073891626,0.005911330049261084,0.0009852216748768472,0.002955665024630542,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.002955665024630542,0.002955665024630542,0.0009852216748768472,0.0049261083743842365,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.002955665024630542,0.0019704433497536944,0.0019704433497536944,0.0019704433497536944,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0019704433497536944,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0009852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401240,10대,0.020674646354733407,0.022850924918389554,0.002176278563656148,0.007616974972796518,0.03482045701849837,0.009793253536452665,0.006528835690968444,0.002176278563656148,0.006528835690968444,0.007616974972796518,0.031556039173014146,0.03482045701849837,0.0,0.01088139281828074,0.0,0.0,0.001088139281828074,0.007616974972796518,0.035908596300326445,0.028291621327529923,0.004352557127312296,0.0,0.01088139281828074,0.001088139281828074,0.015233949945593036,0.007616974972796518,0.004352557127312296,0.0,0.017410228509249184,0.0,0.02720348204570185,0.007616974972796518,0.001088139281828074,0.003264417845484222,0.0,0.0,0.020674646354733407,0.01632208922742111,0.006528835690968444,0.001088139281828074,0.011969532100108813,0.015233949945593036,0.003264417845484222,0.001088139281828074,0.028291621327529923,0.0,0.00544069640914037,0.001088139281828074,0.0,0.004352557127312296,0.002176278563656148,0.0,0.002176278563656148,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.003264417845484222,0.0,0.001088139281828074,0.003264417845484222,0.0,0.0,0.0,0.002176278563656148,0.0,0.01088139281828074,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.004352557127312296,0.008705114254624592,0.02176278563656148,0.003264417845484222,0.0,0.007616974972796518,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.0,0.013057671381936888,0.001088139281828074,0.0,0.004352557127312296,0.0,0.0,0.0,0.003264417845484222,0.0,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.0,0.001088139281828074,0.0,0.0,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.0,0.002176278563656148,0.0,0.00544069640914037,0.003264417845484222,0.003264417845484222,0.001088139281828074,0.003264417845484222,0.0,0.003264417845484222,0.007616974972796518,0.008705114254624592,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.0,0.0,0.0,0.0,0.00544069640914037,0.0,0.0,0.0,0.0,0.003264417845484222,0.001088139281828074,0.001088139281828074,0.0,0.001088139281828074,0.001088139281828074,0.0,0.0,0.001088139281828074,0.003264417845484222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002176278563656148,0.0,0.0,0.0,0.0,0.0,0.0,0.004352557127312296,0.0,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.0,0.0,0.001088139281828074,0.0,0.0,0.00544069640914037,0.0,0.001088139281828074,0.001088139281828074,0.0,0.001088139281828074,0.009793253536452665,0.0,0.01088139281828074,0.002176278563656148,0.001088139281828074,0.004352557127312296,0.0,0.0,0.0,0.008705114254624592,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.0,0.003264417845484222,0.001088139281828074,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.002176278563656148,0.004352557127312296,0.004352557127312296,0.0,0.004352557127312296,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.004352557127312296,0.003264417845484222,0.002176278563656148,0.0,0.004352557127312296,0.001088139281828074,0.0,0.001088139281828074,0.0,0.001088139281828074,0.003264417845484222,0.001088139281828074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.0,0.002176278563656148,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.003264417845484222,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.0,0.001088139281828074,0.0,0.0,0.0,0.0,0.003264417845484222,0.004352557127312296,0.0,0.0,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.004352557127312296,0.001088139281828074,0.001088139281828074,0.015233949945593036,0.003264417845484222,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.00544069640914037,0.009793253536452665,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.004352557127312296,0.001088139281828074,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.003264417845484222,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.002176278563656148,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.003264417845484222,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.003264417845484222,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.003264417845484222,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.002176278563656148,0.001088139281828074,0.002176278563656148,0.002176278563656148,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074,0.001088139281828074
