화자ID,연령대,NP_나,JKS_가,NNG_요즘,NNG_졸업,NNG_시즌,EC_어,EC_고,NNG_중학교,NNG_초등,NNG_학교,NNG_친구,NNG_근황,JKO_을,VV_보,EC_는데,NNG_기억,JKS_이,VV_하,EF_더라고,NP_너,NNG_학년,NNG_때,NNG_책,VV_읽,EC_다가,NNG_선생,VV_혼나,VV_기억나,EF_어,NP_우리,NNG_담임,NNG_쌤,EF_잖아,NNB_자,VV_졸,EC_면은,NNG_얼굴,NNG_물총,VV_쏘,EC_게,VV_일어나,EC_어서,NNG_와이프,VV_시키,VV_가지,NNG_과학,VV_지나다니,NNG_고등,VV_가,VV_지내,ETM_ᆫ,VV_올라가,JX_도,VA_비슷하,JX_까지,JX_는,NNG_적응,NNG_정도,ETM_던,NNB_거,VA_같,EC_은데,NNG_고등학교,JX_부터,ETN_기,VA_힘들,ETM_은,NNG_사람,VV_만나,NNG_여고,EC_다,EC_니까,NNG_형태,VV_그러,JX_ᆫ,EC_ᆫ데,VV_대하,NNG_내신,VV_챙기,EC_어야,VV_되,NNB_것,NNG_추억,VV_나,ETM_는,VA_친하,EC_나,EC_냐,NNB_간,JKG_의,VA_쎄,NNB_지,NNB_년,EC_어도,NNG_개인,NNG_유대감,VA_있,NNG_학창,NNG_시절,NNG_생각,EC_면,VV_떠오르,JX_은,VV_오,NNG_트러블,VA_많,VA_없,VA_서투르,VV_있,NNG_잘못,EF_야,NNG_일진,EC_기에,NNG_전체,NNG_학생,NNG_반,EF_거든,VV_돌아가,VV_엮이,NNG_뒤,NNG_은어,NNG_직진,NNG_남,EC_라고,VV_부르,NP_그것,ETM_ᆯ,JX_마다,NNG_앞,EC_으면,NP_자기,VV_비키,VV_이러,NP_쟤,JX_만,EF_어야지,NNG_병,EF_다,NNG_코,NNG_이상,VA_좋,NNB_쪽,NP_뭐,EF_지,NNG_체육,NNG_배드민턴,NNG_국가,NNG_대표,EC_ᆫ가,EC_다고,NNG_초등학교,NNG_말,EF_네,VA_나쁘,NNG_여자,NNG_애,NNG_짝꿍,NNG_대성,NNG_통곡,VA_괜찮,EC_면서,VV_몰리,EC_길래,NNB_줄,VV_알,EC_라,NNG_짜증,NNG_탓,NNG_전적,VV_울,NNG_대학,NNG_취직,NNG_결혼,VV_죽,NNG_채널,NNG_얼마,NNG_전,NNG_이별,NNG_브이,VV_올리,NNG_댓글,VV_달,EC_ᆯ까,VV_말,NNG_고민,VA_달,NNG_개과천선,EC_다더니,EF_구나,NNG_아,NNG_칭찬,EF_ᆫ다,VV_욕하,VA_싸,VV_보이,NNG_욕,VV_화내,EC_으면서,NNG_화,VV_내,NNG_시험,NNG_야자,NNG_선택,NNG_학원,VV_다니,EC_느라,JKO_를,NNG_습관,NNG_동생,NNG_공부,NNB_초,NNG_시작,NNG_학기,NNG_고,VV_달리,NNG_사이,NNG_가,NNG_최후,NNG_보루,NNG_느낌,NNG_성적,NNG_르,NNB_수,NNG_말씀,NNG_끈,VV_타,NNG_얘기,NNG_경험,VV_비롯하,VV_느끼,EC_든,VV_주어지,NNG_정시,ETM_란,VV_놓,NNG_올인,ETM_다는,NNG_전념,NNG_중요,VV_맞,NNG_길,EF_니까,NNG_기분,NP_이것,NNB_번,NNG_어린이집,NNG_감회,VA_남다르,NNG_지금,NNG_시원,VV_들,NNG_한편,NNG_쯤,EC_ᆫ지,VV_모르,EC_지만,NNG_미련,NNG_자리,EC_지,NNG_다음,NNG_스텝,VV_나아가,NNG_힘,VA_싫,NNG_기간,VV_찍,NNB_적,EF_는다,NNG_분위기,EC_려고,NNG_소수,NNG_인원,NNG_교실,NNG_독서실,NNG_자율,NNG_좌석,VV_놔두,VV_차,NP_거기,VV_들어가,NNG_밥,VV_먹,NNG_점심,NNG_시간,EC_려면,NNG_집중,NNG_자체,NNG_상황,NNG_핑계,NNG_환경,NNG_일,EC_다시피,NNG_이름,NNG_사건,VV_나아지,NP_너희,VV_놀,NNG_버스,NNG_그때,NNG_인사,NP_그거,EF_는데,NNG_혼자,JKS_서,NNG_처음,NNG_반응,VA_다르,NNG_취향,NP_얘,EC_는지,EF_ᆫ가,NNG_스스로,VV_바뀌,NNG_수업,NNG_내용,NNG_성,NNG_마찬가지,NNG_신경,VV_쓰,ETM_을,NNB_터,NNG_인간,NNG_관계,NNG_시비,VV_걸리,NNG_화해,VV_끝나,NNG_만약,EC_ᆫ다면,NNG_성장,NNG_짓,NNG_생활,VA_작,NNG_사회,NNG_골목,EF_냐,VA_착하,NNB_가지,VV_넘어지,VV_일으키,VV_세우,VV_남,EC_더라고,NNG_위로,VV_앉,NNB_식,VA_어리,NP_걔,NNG_특이,VV_싸우,NNG_필요,NNG_행복,VV_빌,VV_싫어하,EC_더라도,ETM_라는,JKO_ᆯ,NP_누구,VV_기뻐하,VV_지나,VV_잊,NNG_기본,NNG_예고편,NNG_옆,EC_ᆫ다거나,VV_배우,VV_만들,NNB_데,NNG_제일,VA_크,NNG_노력,NNB_중,NNG_재학,VV_돌이키,NNG_하등,NNG_쓸모,NNG_긍정,VV_넘어가,EC_거나,NNG_스타일,EC_자,VV_장난치,NNG_소용,EC_라든가,NNG_정신,VV_차리,EC_라도,NNG_신청,NNG_효과,NNG_후회,NNG_포기,VV_치,VA_재밌,JX_이나,NNG_실,NNG_요인,NNG_결국,NNG_실력,NNG_학,VA_짧,NNG_국어,NNG_등급,NNG_점수,VV_나오,VV_늘어나,NNG_부모,JKS_께서,EC_더니,NP_이거,NNG_도전,EC_다는데,VV_막,EC_ᆫ다고,NNG_의지,NNG_마음,NNG_부족,EF_어요,NNG_변명,NNB_명,NNG_방황,NNG_프로,NNG_게이머,NNG_게임,NNG_퍼센트,JX_밖에,NNB_퍼센트,NNG_안,NNG_보장,NNG_실패,NNG_교보재,NNG_영향,VV_끼치,NNG_직장,NNG_다양,NNG_세월,VV_보내,VV_위하,VA_신기하,NP_여기,NNG_종이,NNG_합격,VV_적히,NNG_온라인,NNG_사이트,NNG_인생,NNB_막,VV_펼쳐지,NNG_고생
SD2401950,10대,0.026501766784452298,0.015901060070671377,0.0008833922261484099,0.007067137809187279,0.0017667844522968198,0.011484098939929329,0.03356890459363958,0.009717314487632508,0.00441696113074205,0.012367491166077738,0.011484098939929329,0.0008833922261484099,0.007950530035335688,0.00441696113074205,0.009717314487632508,0.00530035335689046,0.04063604240282685,0.028268551236749116,0.00530035335689046,0.00441696113074205,0.007067137809187279,0.0088339222614841,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.006183745583038869,0.0008833922261484099,0.0008833922261484099,0.030035335689045935,0.01060070671378092,0.0008833922261484099,0.0008833922261484099,0.006183745583038869,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.007067137809187279,0.0008833922261484099,0.009717314487632508,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.006183745583038869,0.00441696113074205,0.01678445229681979,0.0008833922261484099,0.020318021201413426,0.0008833922261484099,0.0035335689045936395,0.027385159010600707,0.0035335689045936395,0.0017667844522968198,0.01060070671378092,0.022968197879858657,0.013250883392226149,0.0008833922261484099,0.00530035335689046,0.0035335689045936395,0.006183745583038869,0.007067137809187279,0.0088339222614841,0.009717314487632508,0.0017667844522968198,0.0008833922261484099,0.00530035335689046,0.009717314487632508,0.0008833922261484099,0.0035335689045936395,0.006183745583038869,0.0017667844522968198,0.0008833922261484099,0.0035335689045936395,0.0008833922261484099,0.00530035335689046,0.007950530035335688,0.0088339222614841,0.006183745583038869,0.007950530035335688,0.02561837455830389,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0088339222614841,0.0008833922261484099,0.0017667844522968198,0.00265017667844523,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.006183745583038869,0.0008833922261484099,0.0017667844522968198,0.0088339222614841,0.006183745583038869,0.0008833922261484099,0.009717314487632508,0.00441696113074205,0.0017667844522968198,0.0035335689045936395,0.00265017667844523,0.0008833922261484099,0.00530035335689046,0.0008833922261484099,0.007067137809187279,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.006183745583038869,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0035335689045936395,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.00265017667844523,0.0035335689045936395,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.00441696113074205,0.0017667844522968198,0.0008833922261484099,0.006183745583038869,0.0008833922261484099,0.0017667844522968198,0.006183745583038869,0.0008833922261484099,0.007067137809187279,0.0035335689045936395,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.00265017667844523,0.007067137809187279,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.00265017667844523,0.00265017667844523,0.00265017667844523,0.0008833922261484099,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.007067137809187279,0.0008833922261484099,0.0008833922261484099,0.01678445229681979,0.0017667844522968198,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00441696113074205,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.00265017667844523,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0017667844522968198,0.0008833922261484099,0.0008833922261484099,0.00265017667844523,0.00265017667844523,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0008833922261484099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401951,10대,0.03274215552523874,0.02660300136425648,0.0,0.0,0.0,0.030695770804911322,0.034106412005457026,0.002728512960436562,0.0,0.0068212824010914054,0.007503410641200546,0.0,0.019781718963165076,0.0047748976807639835,0.013642564802182811,0.0047748976807639835,0.02796725784447476,0.04024556616643929,0.002728512960436562,0.0047748976807639835,0.006139154160982265,0.010914051841746248,0.0,0.0,0.0006821282401091405,0.0006821282401091405,0.0,0.001364256480218281,0.0286493860845839,0.0068212824010914054,0.0,0.0,0.004092769440654843,0.0,0.0,0.0006821282401091405,0.0006821282401091405,0.0,0.0,0.015688949522510234,0.0,0.01296043656207367,0.0,0.0,0.0,0.0,0.0,0.0020463847203274215,0.004092769440654843,0.0,0.017053206002728513,0.0,0.02592087312414734,0.0,0.0034106412005457027,0.02660300136425648,0.0,0.0006821282401091405,0.008185538881309686,0.03615279672578445,0.01296043656207367,0.001364256480218281,0.006139154160982265,0.0,0.007503410641200546,0.002728512960436562,0.008185538881309686,0.010231923601637109,0.0006821282401091405,0.0,0.0020463847203274215,0.0047748976807639835,0.0,0.004092769440654843,0.008867667121418827,0.004092769440654843,0.0006821282401091405,0.0,0.0,0.002728512960436562,0.010231923601637109,0.011596180081855388,0.002728512960436562,0.0020463847203274215,0.019099590723055934,0.001364256480218281,0.0006821282401091405,0.0,0.0,0.004092769440654843,0.0,0.0006821282401091405,0.0006821282401091405,0.0,0.0006821282401091405,0.0,0.006139154160982265,0.0006821282401091405,0.001364256480218281,0.008185538881309686,0.008867667121418827,0.0006821282401091405,0.010231923601637109,0.0034106412005457027,0.0,0.0020463847203274215,0.002728512960436562,0.0,0.005457025920873124,0.0,0.002728512960436562,0.001364256480218281,0.0,0.001364256480218281,0.0,0.0,0.0034106412005457027,0.0,0.0,0.0,0.0,0.0,0.0,0.0034106412005457027,0.0,0.001364256480218281,0.006139154160982265,0.0,0.0,0.002728512960436562,0.0,0.0,0.0006821282401091405,0.0,0.001364256480218281,0.0006821282401091405,0.0,0.0020463847203274215,0.0,0.0,0.006139154160982265,0.0,0.0020463847203274215,0.0047748976807639835,0.0,0.0,0.0,0.0,0.001364256480218281,0.0047748976807639835,0.0020463847203274215,0.005457025920873124,0.004092769440654843,0.0020463847203274215,0.0006821282401091405,0.008185538881309686,0.0,0.0,0.0,0.0006821282401091405,0.009549795361527967,0.0,0.0,0.001364256480218281,0.0047748976807639835,0.001364256480218281,0.0,0.0,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.0006821282401091405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006139154160982265,0.0,0.0,0.0006821282401091405,0.0,0.0,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0020463847203274215,0.0020463847203274215,0.002728512960436562,0.006139154160982265,0.0,0.0006821282401091405,0.001364256480218281,0.0,0.011596180081855388,0.0,0.001364256480218281,0.008867667121418827,0.0,0.0006821282401091405,0.0,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0006821282401091405,0.0006821282401091405,0.0,0.0034106412005457027,0.0,0.0,0.0006821282401091405,0.0020463847203274215,0.001364256480218281,0.0,0.001364256480218281,0.0,0.0,0.0,0.0,0.0,0.0,0.005457025920873124,0.0,0.0,0.002728512960436562,0.0006821282401091405,0.0,0.0006821282401091405,0.0034106412005457027,0.001364256480218281,0.0,0.0,0.0,0.001364256480218281,0.0,0.0020463847203274215,0.0,0.0,0.001364256480218281,0.0020463847203274215,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0034106412005457027,0.0,0.0,0.0,0.0,0.004092769440654843,0.0,0.0,0.0006821282401091405,0.0,0.0,0.0006821282401091405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006821282401091405,0.0,0.0006821282401091405,0.0006821282401091405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002728512960436562,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0020463847203274215,0.0006821282401091405,0.0034106412005457027,0.0006821282401091405,0.002728512960436562,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0020463847203274215,0.0006821282401091405,0.0006821282401091405,0.002728512960436562,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0020463847203274215,0.002728512960436562,0.001364256480218281,0.0006821282401091405,0.0020463847203274215,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.002728512960436562,0.001364256480218281,0.0006821282401091405,0.001364256480218281,0.004092769440654843,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.002728512960436562,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.001364256480218281,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.002728512960436562,0.006139154160982265,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0020463847203274215,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.001364256480218281,0.0020463847203274215,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0020463847203274215,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0034106412005457027,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.001364256480218281,0.001364256480218281,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405,0.0006821282401091405
