화자ID,연령대,NP_나,JX_는,NNG_층,VV_살,EC_어서,VV_가,ETM_ᆫ,NNG_소음,JKO_을,JKS_가,VV_당하,ETM_는,NNB_편,EF_거든,NP_너,EF_어,EC_라,NNG_집,VA_편하,EC_게,VV_지내,EC_는데,NNG_이전,ETM_던,JX_은,NNG_꼭대기,NNG_그때,NNG_스트레스,VA_없,NNG_아랫,VV_하,EC_어,EC_어야,VV_되,ETM_ᆫ다는,VA_있,ETM_단,NNG_말,EF_야,NNB_중,NP_뭐,VA_괜찮,ETM_은,NNB_것,VA_같,ETM_ᆯ,NNG_때,NNG_밑,JKS_이,VA_죄송하,JX_ᆫ,VA_어리,EC_라서,VV_뛰어다니,EC_고,JX_만,NNG_피해,JKO_를,NNG_기억,VV_있,ETM_을,NNG_몽둥이,VV_들,NNG_천장,VV_치,NP_이것,JX_도,NNG_칼,NNB_거,VA_비슷하,EF_ᆯ까,NP_우리,NNB_살,EC_면,VV_나오,EF_잖아,NNG_앞,VV_구하,NNB_점,NNG_중점,NNG_생각,NNG_요즘,VV_보,VV_꾸미,NNG_아파트,NNG_단지,VA_예쁘,NNG_위치,NNG_이사,NNG_사람,VA_많,EC_던데,VA_좋,EC_다고,EC_ᆯ수록,VA_낡,NNG_값어치,VV_떨어지,ETM_ᆫ단,NNG_투자,NNG_측면,NNB_적,JX_까지,VV_모르,VV_좋아하,NNG_인테리어,NNG_스타일,NNG_모던,NNG_얼마,NNG_전,JKG_의,NNG_방,NNG_색,NNG_침대,NNG_하얀색,NNG_옷장,NNG_책상,NNG_의자,NNG_선풍기,NNG_옆,NNG_벽,NNG_장,NNG_협탁,NNG_조명,ETM_란,EC_다,EC_니까,NP_그것,VV_보이,VV_오,NNG_나무,ETN_ᆷ,VV_주,NNG_생활,NNG_주변,NNG_필요,NNG_시설,NNG_편의점,NNB_미터,NNG_안,NNB_번,EC_려면,NNG_최소,NNB_분,NNG_이상,NNG_상가,EC_은데,NNG_부모,EC_지,NNG_집안,NNG_가사,NNG_활동,JKO_ᆯ,NNG_과정,EC_면서,NNG_건조기,NNG_로봇,NNG_청소기,NNG_공기,NNG_청정기,VV_사,VV_넣,EC_라고,NNG_일반,NNG_옷,NNG_경우,VV_돌리,NNG_수건,NNG_전형,NNG_사용,EF_ᆫ다,NP_그,VV_비하,NNB_시,NNB_끼,NNG_식기,NNG_세척기,NNG_밥,VV_먹,EC_자마자,VV_끝나,EC_ᆫ다고,NNG_음식,NNG_고춧가루,NNG_세척,EF_더라고,VV_닦,NNG_만약,VV_가지,NNG_가전,VV_그러,NNG_냉장고,NNG_세탁기,NNG_티비,NNG_에어컨,VV_말,NNG_유행,VV_쓰,NP_걔,NP_지,VV_알,VV_걸,EC_래도,VV_따르,NNG_먼지,NNG_통,VV_비우,NNG_바닥,EC_ᆫ가,NNG_선,EC_으면,VV_걸리,NNG_청소,ETN_기,NNB_때문,VV_나가,EC_는지,NNG_확인,VV_대하,NNG_물걸레,NNG_반대,NNG_이야기,EC_냐면,NNG_광고,NNG_기름,VV_튀기,VV_닦이,NNG_구석구석,VV_들어가,NNG_밀대,NNG_크기,VA_크,NNG_코너,NNG_의향,NNG_이용,NNG_그릇,NNG_물,NNG_설거지,NNG_팁,NNG_어머니,NNG_세제,NNG_소리,EC_으면서,VV_줄이,EC_ᆫ데,NNG_주택,NNB_데,NNG_이모,NNG_옛날,JX_부터,VA_싫,VV_갖,EC_ᆫ다면,NNG_희망,NNG_나중,VV_나,NNG_시골,NNG_교류,VA_엄청나,NNB_쪽,NP_무어,VV_나누,NP_니,NNG_담,VV_넘어오,EF_다,NNG_열매,VV_깨지,NNG_길,VV_막,NP_이거,VV_빌리,EF_냐,VV_싸우,VA_다르,NNG_예,NNG_풀,NNG_거미줄,NNG_제거,NNB_수,NNG_눈,VV_치우,VA_재밌,NNG_진짜,NNG_전원,NNG_빨래,NNG_각종,NNG_관리,NP_거기,JX_다가,NNG_기본,NNB_터,NNG_전체,NNG_마음,VV_나아지,NNG_기분,EC_ᆫ지,VV_가하,NNG_조심,NNG_위,NNG_간,NNG_걱정,EC_으니까,NNG_중간,VV_끼이,NNG_초등학교,NNG_학년,NNG_정도,NNG_숙제,NNG_날,VV_거리,VV_올리,NNG_말씀,VV_드리,EC_더니,JKG_에,VV_찾아가,EF_을까요,NNG_정중,NNG_양해,NNG_반면,VV_찾,JX_던지,NNG_주민,NNG_해코지,ETM_려는,NNG_적극,EC_지만,NNG_보수,NNG_방면,NNG_표현,VV_이어지,NNG_구조,EC_어도,NNG_충격,NNG_전달,NNG_자금,EC_다면,NNG_입지,NNG_곳,VV_원하,NNG_구축,NNG_신축,VV_변하,NNB_뿐,NNG_최근,NNB_년,NNG_사이,NNG_가격,VV_오르,NNG_빚,VV_내,EC_다가,NNG_금리,NNG_곤욕,VV_치르,ETM_다는,NNG_무채색,NNG_계열,VA_밝,NNG_빨간색,JX_이나,NNG_주황색,NNG_비색,NNG_화이트,NNG_블랙,NNG_벽지,NNG_초록색,NNG_장판,VA_희,NNG_검은색,NNG_흰색,NNG_통일,NNG_깔끔,NNG_대형,NNG_마트,NNG_우선,NNG_식료품,NNG_용품,NNG_거리,VV_들리,NNG_음료수,NNG_오늘,VV_개,NNG_주말,NNG_늦잠,VV_자,NNG_엄마,VV_혼나,NNG_혼,NNG_한번,EC_더라고,VV_마르,NNG_장마철,NNG_꿉꿉,NNG_일,NNG_냄새,NNG_상황,NNB_지,VV_넘,NP_얘,EC_라던가,EF_지,EC_라면,NNG_선호,NP_그거,NNG_시간,VA_빠르,NNG_관심,NNG_충전,NNG_걸레,VV_배우,NNG_손,VV_타,NNG_얘기,NNG_기능,VV_빨,VV_붙이,NNG_무게,VV_밀,EC_대,VV_빼,EC_니,NNG_밀,NNG_대가,NNG_부피,NP_어디,NNG_공간,NNG_컨트롤,NNG_시작,VV_풀,NNG_거품,VV_지우,NNG_세계,NNG_잔소리,EC_어라,NNG_뒷,NNG_정리,EF_어라,EC_ᆫ다,NNG_고무장갑,VV_끼,VV_모자라,NNG_결국,NNG_추가,VV_짜,NNG_환기,NNG_문,VV_열,NNG_이불,VV_털,NNG_코,NNG_순서,NNG_친구,VV_놀,EC_러,NNG_겉,NNG_여름,NNG_벌레,NNG_잡초,VA_귀찮,NNG_현실,EC_자면,NNG_로망,VV_차,NNG_이웃,NNG_왕래,NNG_단절,VA_조용하,NNG_뉴스,NNG_통로,VV_뚫,JX_던가,NNG_주인,NNG_통행료,NNB_식,NNG_인심,NNG_할머니,NNG_관리비,NNG_엘레베이터,NNG_수리,NNG_전기,EF_ᆫ다던가,VV_남,NNB_달,EF_ᆫ가,NNG_환상,NNG_음,NNG_사촌,NNG_싸움,NNG_눈사람,VV_만들,NNG_경험,NNG_장점,NNG_강당,VA_힘들,NNG_마인드,VV_미루,NP_누구,NNG_대신,NNG_체념,VV_쉬,EF_자,ETM_라는,NNG_얼룩
SD2401867,10대,0.03600900225056264,0.03600900225056264,0.007501875468867217,0.00900225056264066,0.016504126031507877,0.006751687921980495,0.015753938484621154,0.003000750187546887,0.016504126031507877,0.03600900225056264,0.0015003750937734434,0.016504126031507877,0.0015003750937734434,0.008252063015753939,0.010502625656414103,0.0277569392348087,0.002250562640660165,0.015753938484621154,0.0015003750937734434,0.00900225056264066,0.0007501875468867217,0.009752438109527382,0.0015003750937734434,0.002250562640660165,0.005251312828207052,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.006751687921980495,0.0007501875468867217,0.030007501875468866,0.019504876219054765,0.009752438109527382,0.016504126031507877,0.0007501875468867217,0.010502625656414103,0.00450112528132033,0.014253563390847712,0.01350337584396099,0.00450112528132033,0.008252063015753939,0.0007501875468867217,0.00900225056264066,0.01350337584396099,0.008252063015753939,0.010502625656414103,0.010502625656414103,0.002250562640660165,0.021005251312828207,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.02700675168792198,0.005251312828207052,0.0007501875468867217,0.016504126031507877,0.0007501875468867217,0.006001500375093774,0.006001500375093774,0.0007501875468867217,0.003000750187546887,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.021005251312828207,0.0007501875468867217,0.012753188297074268,0.0007501875468867217,0.0007501875468867217,0.0037509377344336083,0.0007501875468867217,0.009752438109527382,0.0007501875468867217,0.003000750187546887,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.014253563390847712,0.0015003750937734434,0.003000750187546887,0.0015003750937734434,0.008252063015753939,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.002250562640660165,0.0007501875468867217,0.003000750187546887,0.0007501875468867217,0.007501875468867217,0.005251312828207052,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.005251312828207052,0.0007501875468867217,0.0007501875468867217,0.006001500375093774,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0037509377344336083,0.002250562640660165,0.0015003750937734434,0.0015003750937734434,0.006001500375093774,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.002250562640660165,0.002250562640660165,0.003000750187546887,0.005251312828207052,0.0007501875468867217,0.0037509377344336083,0.0007501875468867217,0.0015003750937734434,0.0037509377344336083,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0037509377344336083,0.003000750187546887,0.006751687921980495,0.0007501875468867217,0.0007501875468867217,0.003000750187546887,0.002250562640660165,0.006001500375093774,0.0015003750937734434,0.0015003750937734434,0.0037509377344336083,0.003000750187546887,0.003000750187546887,0.0015003750937734434,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0037509377344336083,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0037509377344336083,0.002250562640660165,0.00450112528132033,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.002250562640660165,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.005251312828207052,0.005251312828207052,0.0015003750937734434,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0037509377344336083,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.003000750187546887,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.009752438109527382,0.002250562640660165,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0037509377344336083,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.0015003750937734434,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0015003750937734434,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.002250562640660165,0.0007501875468867217,0.0007501875468867217,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0015003750937734434,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0007501875468867217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401868,10대,0.022208513263417645,0.02282541640962369,0.005552128315854411,0.0030845157310302285,0.019123997532387416,0.006169031462060457,0.019123997532387416,0.0024676125848241827,0.014805675508945095,0.022208513263417645,0.0006169031462060457,0.01974090067859346,0.0006169031462060457,0.009253547193090685,0.006169031462060457,0.03269586674892042,0.0012338062924120913,0.013571869216533004,0.0012338062924120913,0.010487353485502776,0.0,0.006169031462060457,0.0,0.0030845157310302285,0.012338062924120914,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.011721159777914868,0.0,0.025293028994447873,0.025909932140653916,0.006169031462060457,0.00987045033929673,0.0,0.006785934608266502,0.0012338062924120913,0.005552128315854411,0.0024676125848241827,0.0,0.0,0.0,0.009253547193090685,0.02282541640962369,0.016656384947563233,0.009253547193090685,0.0030845157310302285,0.0012338062924120913,0.025909932140653916,0.0006169031462060457,0.00863664404688464,0.0,0.0024676125848241827,0.0,0.03639728562615669,0.006169031462060457,0.0,0.015422578655151141,0.0006169031462060457,0.008019740900678593,0.004935225169648365,0.0,0.001850709438618137,0.0006169031462060457,0.0,0.0006169031462060457,0.03146206045650833,0.0006169031462060457,0.008019740900678593,0.0,0.0,0.0030845157310302285,0.0,0.009253547193090685,0.001850709438618137,0.0024676125848241827,0.0006169031462060457,0.001850709438618137,0.0,0.0,0.00863664404688464,0.0030845157310302285,0.005552128315854411,0.0006169031462060457,0.006785934608266502,0.0,0.0,0.0,0.0006169031462060457,0.003701418877236274,0.0024676125848241827,0.0,0.006169031462060457,0.00431832202344232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005552128315854411,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0,0.0,0.0006169031462060457,0.009253547193090685,0.001850709438618137,0.001850709438618137,0.0006169031462060457,0.0,0.0,0.0,0.0,0.0,0.0006169031462060457,0.0006169031462060457,0.0,0.0,0.0,0.0012338062924120913,0.003701418877236274,0.00863664404688464,0.0024676125848241827,0.0012338062924120913,0.0024676125848241827,0.0006169031462060457,0.0,0.0,0.0006169031462060457,0.0,0.0030845157310302285,0.0,0.0030845157310302285,0.0,0.0006169031462060457,0.004935225169648365,0.0006169031462060457,0.0,0.0012338062924120913,0.0,0.0,0.0006169031462060457,0.0006169031462060457,0.00987045033929673,0.0,0.0006169031462060457,0.0006169031462060457,0.00431832202344232,0.0,0.0012338062924120913,0.0024676125848241827,0.0030845157310302285,0.006785934608266502,0.0006169031462060457,0.0006169031462060457,0.003701418877236274,0.001850709438618137,0.00431832202344232,0.0,0.0,0.0,0.001850709438618137,0.0006169031462060457,0.0,0.0006169031462060457,0.0012338062924120913,0.0,0.0,0.0,0.0,0.0006169031462060457,0.0006169031462060457,0.0,0.0,0.0,0.0006169031462060457,0.0,0.0,0.0006169031462060457,0.0,0.00431832202344232,0.0006169031462060457,0.0,0.0012338062924120913,0.0,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0,0.0,0.0030845157310302285,0.0,0.0,0.0024676125848241827,0.0,0.0,0.0006169031462060457,0.0024676125848241827,0.0012338062924120913,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0,0.0030845157310302285,0.0,0.001850709438618137,0.007402837754472548,0.0006169031462060457,0.0012338062924120913,0.0,0.0,0.0030845157310302285,0.0006169031462060457,0.0,0.0,0.0,0.0,0.0006169031462060457,0.0,0.0,0.0,0.001850709438618137,0.0006169031462060457,0.0,0.001850709438618137,0.0,0.0,0.0,0.0,0.0024676125848241827,0.0030845157310302285,0.0,0.0012338062924120913,0.0012338062924120913,0.001850709438618137,0.0,0.0012338062924120913,0.0012338062924120913,0.003701418877236274,0.0,0.0,0.0030845157310302285,0.0006169031462060457,0.0,0.0,0.0006169031462060457,0.0,0.0012338062924120913,0.001850709438618137,0.001850709438618137,0.0,0.0006169031462060457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0,0.0,0.0,0.0012338062924120913,0.0,0.0,0.0006169031462060457,0.0,0.003701418877236274,0.001850709438618137,0.0024676125848241827,0.0006169031462060457,0.0,0.0030845157310302285,0.0012338062924120913,0.0,0.0,0.0,0.0,0.0,0.0006169031462060457,0.0,0.0,0.0,0.0,0.001850709438618137,0.0012338062924120913,0.001850709438618137,0.003701418877236274,0.0006169031462060457,0.0012338062924120913,0.0024676125848241827,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0024676125848241827,0.0006169031462060457,0.0012338062924120913,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0012338062924120913,0.0006169031462060457,0.0024676125848241827,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0024676125848241827,0.0006169031462060457,0.0012338062924120913,0.0012338062924120913,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0012338062924120913,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.001850709438618137,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0012338062924120913,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457,0.0006169031462060457
