화자ID,연령대,NNG_이번,NNG_여름,JX_는,NP_어디,VV_놀,EC_러,VV_가,EF_ᆯ까,NNG_계곡,JX_도,VA_나쁘,EC_지,EC_다,NNG_생각,EF_어,JX_이야,VA_많,EF_지,EC_면,VV_오,EC_어도,VV_되,EF_고,JX_까지,NNG_버스,JKS_가,VV_있,EC_는데,VV_내리,EC_어서,ETM_는,NNB_데,NNB_시간,VV_걸리,EF_ᆫ대,NNG_고속버스,VV_타,EC_고,NNG_시간,NNG_정도,EC_면은,EC_ᆫ다,VV_하,NNG_터미널,NNG_시내버스,NNG_그만큼,JKG_의,NNG_추억,JKS_이,VA_있,EF_을까,EF_은데,NP_너,JX_ᆫ,EC_게,NNG_핑,JKO_을,NNG_고기,EC_어,VV_먹,NP_거기,VV_자,NNB_거,NNB_번,NNB_것,JX_은,VV_내,EC_라고,ETM_ᆯ,NNB_수,ETM_을,EF_야,NNG_수시,VV_끝나,NNG_겨울,EC_어야,VV_알,NNB_달,VV_살,NP_우리,NNG_일본인,NNG_확정,EC_을까,NNG_근처,VV_보,EC_다고,VA_비싸,EF_대,JKO_를,ETN_기,ETM_ᆫ,VA_같,VA_좋,EC_은데,NNG_한국인,NNG_때,NNG_앞,EF_잖아,VA_비슷하,VV_맞,EC_나,NNG_온천,JX_밖에,VA_없,EF_는데,NNG_대화,NP_나,NNG_중학교,NNG_학년,NNB_분,NNG_어려움,NNG_보디,NNG_랭귀지,NNG_달,EF_자,NNG_저번,NNG_말,ETM_던,NNG_계획,NNG_비행기,EC_ᆫ가,EF_ᆫ가,NNG_돈,VV_주,NNG_위탁,NNG_수하물,NNB_킬로,NNG_제한,NNG_짐,NNG_빨래,NNG_숙소,NNG_냄새,VV_나,NNG_엔화,VV_남,NNG_그때,NNB_엔,NNG_지폐,VV_바뀌,VV_쓰,VV_늙,VA_귀하,EF_다,VV_바꾸,NNB_원,NNG_음식,NNG_기억,NNG_산,NNG_우동,EC_으고,VA_맛있,EC_자,VV_들어가,NP_누구,EF_더라,NNG_예약,NNG_여행,NNG_비,JX_만,VA_괜찮,NNG_지진,VV_일어나,ETM_은,NNG_부족,NNG_알바,NNB_박,NNB_일,VA_알차,NNB_주일,NNG_위치,VV_젖,NNG_연착,NNG_덕분,NNG_공항,VA_재밌,NNG_마지막,NNG_끼,VV_팔,VV_넘어오,NP_뭐,NNG_부대찌개,EF_네,VV_깨우,EC_다는데,EC_으면,NNG_복합,VA_저렴하,VA_값싸,VV_다녀오,VV_사,VV_들,EC_으니까,VV_챙기,VV_돌아다니,NNG_교통비,EC_니까,NNG_에이티엠기,VV_위하,NNG_방학,NNG_국제,NNG_면허,VV_가져가,NNG_차,NNG_퀄리티,VV_달라지,NNG_운전,VV_따,NNG_렌트카,NNG_나라,VA_다르,VA_가늘,NNG_거리,VV_따르,NNG_요금,NNG_자전거,VV_빌리,NNG_지하철,NNG_영향,VV_가지,VA_복잡하,NNG_노선,EC_ᆫ데,NNG_길,VV_나가,NNG_와이,NNG_파이,NNG_도시락,NNG_가능,NNG_전화,NNG_유심,VV_끼,NNG_가격,VV_나오,VV_벌,EF_어야지,NNG_시작,NNG_시,NNG_공부,NNG_정시,NNB_월,NNG_중순,NNG_바다,NNB_쪽,JKO_ᆯ,NNG_고속,VA_힘들,NNG_고생,EC_거나,EC_으면서,NNG_고,NNG_내신,NNG_수능,NNG_준비,NNG_허락,EC_도록,NNG_노력,EF_ᆯ게,VV_그러,VV_아끼,NNG_방향,VV_말,NNG_지역,NNB_만,VV_즐기,NNG_조사,NNG_동안,VV_알아보,EC_려면,NNG_번역기,NNG_사용,NNG_소통,NNG_불편,JX_라도,VV_다니,NP_그것,VV_모르,VV_냄새나,NNG_환전,NNG_화폐,NNG_옛날,VV_놓,VA_넉넉하,NNG_벌칙,NNG_당첨,NNG_패키지,EC_고서,JX_나,NP_그거,NNG_환경,NNG_이동,VV_짜,NNG_다음,NNG_눈,NNG_기간,VV_늘어나,NNG_언어,VV_까먹,NNG_아쉬움,NNG_신발,NNG_바지,NNG_점심,NNG_부실,NNG_부분,NNG_개선,NNG_오랜만,NNG_한식,EC_라,NNG_프리미엄,VA_편하,NNG_도착,NNG_끈,VV_묶,EC_야,VV_모자라,NNG_얼마,NNG_선택,VV_설레,NNG_좌측통행,EC_라서,NNG_생일,VA_빠르,NNG_술,VV_마시,NNG_대중교통,NNG_이용,NNG_특별,NNG_날,VV_정하,NNG_전,VV_익히,EF_나,NNG_부모,JKS_께서,NNG_결과,VA_길
SD2400637,10대,0.0013850415512465374,0.0013850415512465374,0.018005540166204988,0.0013850415512465374,0.0,0.0,0.009695290858725761,0.00554016620498615,0.0013850415512465374,0.0221606648199446,0.004155124653739612,0.03185595567867036,0.004155124653739612,0.002770083102493075,0.05817174515235457,0.0,0.0013850415512465374,0.018005540166204988,0.015235457063711912,0.002770083102493075,0.004155124653739612,0.008310249307479225,0.0,0.0013850415512465374,0.0013850415512465374,0.012465373961218837,0.004155124653739612,0.004155124653739612,0.002770083102493075,0.013850415512465374,0.018005540166204988,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.0013850415512465374,0.002770083102493075,0.02631578947368421,0.0,0.00554016620498615,0.0,0.0,0.01662049861495845,0.0,0.0,0.0,0.004155124653739612,0.0013850415512465374,0.023545706371191136,0.006925207756232687,0.030470914127423823,0.0,0.00554016620498615,0.019390581717451522,0.0110803324099723,0.0,0.013850415512465374,0.0013850415512465374,0.018005540166204988,0.006925207756232687,0.0013850415512465374,0.0013850415512465374,0.037396121883656507,0.0,0.008310249307479225,0.0110803324099723,0.0,0.0,0.0110803324099723,0.006925207756232687,0.008310249307479225,0.002770083102493075,0.0,0.002770083102493075,0.002770083102493075,0.006925207756232687,0.0,0.0013850415512465374,0.0,0.004155124653739612,0.0013850415512465374,0.0,0.0,0.0,0.0,0.002770083102493075,0.002770083102493075,0.0,0.004155124653739612,0.012465373961218837,0.008310249307479225,0.024930747922437674,0.004155124653739612,0.0,0.0,0.002770083102493075,0.0,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.0,0.0110803324099723,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.004155124653739612,0.0013850415512465374,0.0013850415512465374,0.012465373961218837,0.0013850415512465374,0.0,0.0,0.0,0.006925207756232687,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.0,0.00554016620498615,0.004155124653739612,0.004155124653739612,0.0,0.0,0.006925207756232687,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.002770083102493075,0.0,0.002770083102493075,0.0,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.006925207756232687,0.0013850415512465374,0.006925207756232687,0.013850415512465374,0.0013850415512465374,0.0013850415512465374,0.009695290858725761,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0013850415512465374,0.0013850415512465374,0.0,0.0,0.0,0.0013850415512465374,0.0,0.006925207756232687,0.0013850415512465374,0.0,0.004155124653739612,0.0013850415512465374,0.0,0.0,0.0110803324099723,0.0,0.0013850415512465374,0.0013850415512465374,0.0,0.002770083102493075,0.0,0.0,0.0,0.0,0.0013850415512465374,0.002770083102493075,0.0,0.0013850415512465374,0.002770083102493075,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0013850415512465374,0.0,0.0,0.0,0.0,0.0013850415512465374,0.002770083102493075,0.0,0.002770083102493075,0.0,0.0,0.0013850415512465374,0.0,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.004155124653739612,0.002770083102493075,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.004155124653739612,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.00554016620498615,0.009695290858725761,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.004155124653739612,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.0013850415512465374,0.002770083102493075,0.0013850415512465374
SD2400638,10대,0.008281573498964804,0.0010351966873706005,0.024844720496894408,0.003105590062111801,0.004140786749482402,0.003105590062111801,0.045548654244306416,0.007246376811594203,0.002070393374741201,0.014492753623188406,0.006211180124223602,0.018633540372670808,0.019668737060041408,0.006211180124223602,0.039337474120082816,0.0010351966873706005,0.005175983436853002,0.017598343685300208,0.020703933747412008,0.021739130434782608,0.004140786749482402,0.013457556935817806,0.002070393374741201,0.007246376811594203,0.003105590062111801,0.023809523809523808,0.002070393374741201,0.016563146997929608,0.003105590062111801,0.012422360248447204,0.020703933747412008,0.003105590062111801,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.003105590062111801,0.017598343685300208,0.002070393374741201,0.005175983436853002,0.0010351966873706005,0.0010351966873706005,0.019668737060041408,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.002070393374741201,0.025879917184265012,0.004140786749482402,0.006211180124223602,0.002070393374741201,0.009316770186335404,0.005175983436853002,0.007246376811594203,0.002070393374741201,0.021739130434782608,0.0010351966873706005,0.009316770186335404,0.003105590062111801,0.005175983436853002,0.0010351966873706005,0.027950310559006212,0.002070393374741201,0.009316770186335404,0.014492753623188406,0.0010351966873706005,0.0010351966873706005,0.007246376811594203,0.003105590062111801,0.010351966873706004,0.004140786749482402,0.002070393374741201,0.003105590062111801,0.002070393374741201,0.012422360248447204,0.0010351966873706005,0.004140786749482402,0.003105590062111801,0.014492753623188406,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.004140786749482402,0.004140786749482402,0.003105590062111801,0.012422360248447204,0.007246376811594203,0.010351966873706004,0.015527950310559006,0.003105590062111801,0.0010351966873706005,0.002070393374741201,0.009316770186335404,0.0010351966873706005,0.006211180124223602,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.011387163561076604,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.003105590062111801,0.006211180124223602,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.004140786749482402,0.008281573498964804,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.004140786749482402,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.006211180124223602,0.002070393374741201,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.003105590062111801,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.004140786749482402,0.002070393374741201,0.003105590062111801,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.004140786749482402,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
