화자ID,연령대,NP_너,VV_키우,EC_고,ETM_는,NNG_반려,NNG_동물,NNB_것,JKS_이,VA_있,EF_어,NP_나,JX_는,JX_은,JKO_을,EC_지,ETM_은,NNG_마음,NNG_굴뚝,VA_같,EC_은데,NNG_어머니,JKS_가,VA_좋,EC_어,EF_거든,NNG_만약,NP_뭐,EC_ᆫ가,EC_게,VV_되,EC_ᆫ다면,NNG_고양이,JKO_를,VA_어리,ETM_ᆯ,NNG_때,NNG_생각,VV_하,ETM_던,NNB_거,JX_ᆫ,NP_이거,NNG_반전,ETN_기,EC_ᆫ데,NNG_뱀,ETM_다는,NNG_친구,NNB_적,EC_어서,NP_그것,ETM_ᆫ,VV_좋아하,EF_잖아,NP_그거,JKO_ᆯ,VV_알,EC_는데,VV_말,NNG_강아지,NNG_파충류,NNG_곤충,EC_다시피,NNG_벌레,VA_싫,EF_지,NNG_파리,JX_만,EC_어도,VV_거슬리,NNG_잠,VV_자,NNG_사람,VA_힘들,EF_다,ETM_라는,ETM_을,NNG_도마뱀,NNG_종류,VA_괜찮,EF_을까,NNG_전,VV_보,NNG_먹이,NNG_쥐,VV_주,EF_더라고,VV_얼리,VV_파,EF_야,NNG_극혐,NNG_혐오,NNG_날,NNG_자취,EF_구나,VV_죽,NNG_죽음,NNG_선택,EF_ᆯ게,VV_버티,NNG_공간,VV_있,JX_도,NNG_바퀴,NNG_아,JKG_의,NNG_눈,NNG_목격,NNB_번,NNG_그날,NNG_난리,VV_피우,EC_면서,VV_오,NNG_정도,VV_싫어하,EC_면,NP_너희,NNG_품종,NNG_블루,NP_이것,EC_ᆫ지,VV_모르,NNG_말,NNG_턱시도,NNG_검정,NNG_하양,VV_섞이,NNG_사랑,NNG_시험,NNG_공부,NNG_카페,VV_달려가,NNG_가능,JX_이라든가,NNG_덩치,VA_크,NNG_입장,NNG_주의,NNG_점,NNG_선반,NNG_위,VV_뛰,VV_올라가,EC_다던데,NNB_편,EF_ᆫ가,JX_이나,NNB_점,NNG_애,VV_생기,EF_잖아요,NNG_장땡,EF_ᆸ니다,EC_어야,EF_어요,NNG_로망,NNB_중,VA_큼직하,NNG_아버지,NNG_조언,NNG_고생,EF_ᆫ다,NNG_감당,NNB_수,VA_없,EC_으니까,NNG_병원,VV_가,EC_거나,NNG_상황,VV_나,NNG_여우,VV_들어가,NNG_태반,VA_붉,EF_는데,NNG_초반,NNG_합법,EC_니까,NNG_냄새,EC_ᆫ다고,NNG_식물,VV_죽이,EC_ᆫ다,NNG_경우,VV_놔두,VV_크,NNG_산세베리아,EF_나,VV_망설이,NNG_추천,NNB_만,NNG_제품,EF_어라,NP_누구,NNG_바닥,VV_뛰어다니,NNG_관절,EC_다고,NNG_매트,NNG_걸,VV_깔,NNG_어류,NNG_금붕어,VA_씁쓸하,NNG_기억,NP_우리,NNG_집,NNG_자체,NNG_애초,JX_대로,VA_바쁘,VA_많,NNG_주위,NNG_환경,NNG_신경,VV_쓰,NNG_물고기,VV_들,NP_걔,EC_ᆯ지,NNG_뒤,VV_꺼리,EC_지만,NNG_자신,NNG_조류,NNG_기회,NNG_앵무새,NNG_대신,NNG_케어,NNB_분,VV_계시,NNG_프로그램,NNG_일,ETM_단,NP_거기,VV_나오,VA_이쁘,JX_라든가,NNG_환장,NNG_추후,VV_차리,NNB_마리,NNB_년,VV_넘,NNG_태,VV_태어나,NNB_달,NNG_그때,JX_부터,VV_자라,NP_얘,NNG_애기,EC_다,NNG_지금,NNG_비교,VV_커지,NNG_나이,VV_치,NNB_터,VV_보이,NNG_기분,NNG_처음,NNG_옛날,VV_대하,NNG_반반,NNG_이유,EC_라,NNG_누나,NNG_새끼,VV_낳,VV_데려가,EC_라고,EC_라도,NNG_나중,NNG_혼자,VV_살,NNG_다양,EC_면은,NNG_이상,NNG_남,NNG_특이,NNG_다람쥐,NNG_애매,NNB_쪽,NNG_거미,VV_정하,VA_상관없,NNG_믹스,NNG_견,NNG_사냥,NNG_푸들,NNG_코카푸,VV_부르,NNG_생김새,NNG_크기,NNG_끼,NNG_왕,NNG_느낌,NNG_손,NNG_입,VV_닿,NNG_곳,NNG_음식,VV_치우,VV_먹,EC_나,NNG_체크,NNG_밖,VV_나가,EC_으면,VV_짖,NNG_경계,ETM_란,NNG_줄,VA_짧,VV_그러,NNG_부분,NNG_조심,NP_자기,NNG_관심,NNG_물건,NNG_식탁,NNG_싱크대,NNG_점프,VV_물,VV_떨어뜨리,VV_가지,VV_놀,ETM_ᆫ단,NNG_전선,EC_야,NNG_위험,NNG_침대,VV_올라오,NNG_옆,NNG_몸,ETM_는단,VV_대,VV_쓰다듬,VA_편하,VV_핥,VV_끈적거리,EC_다면,EF_ᆫ다면,EF_고,NNG_심장,NNG_약,VV_먹이,NNB_때문,NNG_털,VV_밀,NNG_발톱,VV_자르,VV_이러,NNG_귀,NNG_염증,NNG_문제,NNG_저번,EC_다가,VV_미끄러지,NNG_다리,NNG_접,VV_질리,VV_삐,VV_맡기,NNG_하루,VA_낯설,NNG_평소,NNB_나름,NNG_서열,EC_거든,NNG_안,VA_착하,NNG_무,NNG_힘,VA_세,NNG_이빨,NNG_소리,VV_때리,NNG_간식,EF_어야지,NNG_체벌,VV_내,NNB_줄,NP_어디,VV_부딪히,NNG_모서리,VV_다치,VV_사,VV_붙이,NNG_툴,NNG_정면,NNG_부엉이,NNG_올빼미,NNG_신뢰,EC_ᆷ,VV_뜨,VA_다르,NNG_얼굴,VV_달라지
SD2401936,10대,0.010101010101010102,0.03305785123966942,0.03764921946740129,0.017447199265381085,0.0027548209366391185,0.011019283746556474,0.023875114784205693,0.030303030303030304,0.021120293847566574,0.02203856749311295,0.030303030303030304,0.02295684113865932,0.006427915518824609,0.02662993572084481,0.006427915518824609,0.013774104683195593,0.0027548209366391185,0.0009182736455463728,0.01652892561983471,0.0018365472910927456,0.006427915518824609,0.02203856749311295,0.0036730945821854912,0.023875114784205693,0.009182736455463728,0.0018365472910927456,0.014692378328741965,0.010101010101010102,0.009182736455463728,0.009182736455463728,0.0036730945821854912,0.011937557392102846,0.02938475665748393,0.0027548209366391185,0.009182736455463728,0.004591368227731864,0.011019283746556474,0.018365472910927456,0.012855831037649219,0.013774104683195593,0.011019283746556474,0.0009182736455463728,0.0009182736455463728,0.006427915518824609,0.0027548209366391185,0.0036730945821854912,0.0027548209366391185,0.0018365472910927456,0.0027548209366391185,0.017447199265381085,0.0009182736455463728,0.012855831037649219,0.005509641873278237,0.0027548209366391185,0.0009182736455463728,0.006427915518824609,0.0036730945821854912,0.008264462809917356,0.0009182736455463728,0.011937557392102846,0.0018365472910927456,0.005509641873278237,0.0009182736455463728,0.0036730945821854912,0.0018365472910927456,0.004591368227731864,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0036730945821854912,0.006427915518824609,0.010101010101010102,0.004591368227731864,0.0027548209366391185,0.0036730945821854912,0.0018365472910927456,0.004591368227731864,0.0018365472910927456,0.0036730945821854912,0.0018365472910927456,0.0027548209366391185,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0036730945821854912,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0036730945821854912,0.02295684113865932,0.0036730945821854912,0.0009182736455463728,0.0027548209366391185,0.0018365472910927456,0.0009182736455463728,0.006427915518824609,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0018365472910927456,0.010101010101010102,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.006427915518824609,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0036730945821854912,0.0009182736455463728,0.0018365472910927456,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0036730945821854912,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.005509641873278237,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0036730945821854912,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0036730945821854912,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0027548209366391185,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0018365472910927456,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0009182736455463728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401937,10대,0.005833333333333334,0.020833333333333332,0.05333333333333334,0.016666666666666666,0.0025,0.005,0.01,0.021666666666666667,0.008333333333333333,0.02666666666666667,0.0125,0.03916666666666667,0.016666666666666666,0.0125,0.005,0.008333333333333333,0.0,0.0,0.009166666666666667,0.0025,0.0,0.021666666666666667,0.006666666666666667,0.02666666666666667,0.005833333333333334,0.0025,0.0016666666666666668,0.0008333333333333334,0.0125,0.0125,0.0,0.005,0.013333333333333334,0.005833333333333334,0.010833333333333334,0.013333333333333334,0.005,0.01,0.0016666666666666668,0.020833333333333332,0.0075,0.0,0.0,0.0033333333333333335,0.005,0.0025,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.009166666666666667,0.0016666666666666668,0.015,0.0033333333333333335,0.005833333333333334,0.005,0.004166666666666667,0.0016666666666666668,0.01,0.004166666666666667,0.018333333333333333,0.0008333333333333334,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.008333333333333333,0.0025,0.0033333333333333335,0.0025,0.008333333333333333,0.0016666666666666668,0.008333333333333333,0.0,0.0,0.0,0.004166666666666667,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.010833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010833333333333334,0.0175,0.0,0.0,0.0033333333333333335,0.0016666666666666668,0.0,0.0025,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0,0.0,0.019166666666666665,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.009166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333334,0.0,0.0,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333334,0.0025,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0033333333333333335,0.0,0.0025,0.004166666666666667,0.0125,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0016666666666666668,0.0,0.0,0.0016666666666666668,0.0,0.0008333333333333334,0.0,0.0025,0.0016666666666666668,0.0,0.0016666666666666668,0.0016666666666666668,0.0,0.0,0.0,0.004166666666666667,0.005833333333333334,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.005833333333333334,0.0,0.0008333333333333334,0.0,0.0008333333333333334,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.005,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.005833333333333334,0.0033333333333333335,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.005,0.0016666666666666668,0.0008333333333333334,0.0025,0.0016666666666666668,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0025,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.0025,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0033333333333333335,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0025,0.0008333333333333334,0.005,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.004166666666666667,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.005,0.0033333333333333335,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.011666666666666667,0.0033333333333333335,0.0016666666666666668,0.0033333333333333335,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.004166666666666667,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.005,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0016666666666666668,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0025,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0008333333333333334,0.0016666666666666668,0.0008333333333333334
