화자ID,연령대,NP_이거,JX_는,NP_우리,JKS_가,NP_저,JKG_의,NP_뭐,VV_하,ETM_ᆯ,NNG_말,JKS_이,VA_많,ETM_은,NNG_주제,ETM_ᆫ,NNB_거,VA_같,EF_은데,NNG_고,EF_잖아,NNG_학교,VV_있,ETM_는,NNG_시간,JX_도,EC_고,NNG_야자,NNG_시험,EC_ᆫ데,NP_나,NNG_마음,VV_들,EF_거든,NNG_저번,JKO_를,NNG_강제,VV_시키,EC_려고,NNB_적,VA_없,NNB_교시,ETM_라는,JKO_을,VV_만들,EC_어,EC_어서,NNG_학생,VV_남,EC_게,EC_지,EF_어,NNB_쪽,JX_이나,NNG_복,NNG_시설,NNG_복지,NNB_등,VA_좋,EC_다고,NNG_생각,NP_너,NNB_번,NNG_마지,NNG_그때,NNG_선생,EC_은데,NNG_친구,NNG_공부,NNG_분위기,VA_있,EC_으니까,EC_어야,EC_다,EC_면서,NP_그거,NNG_장점,ETN_기,JX_ᆫ,EF_더라고,JKO_ᆯ,NNG_원,NNB_명,VV_맞,NNB_형,NNG_형평,EF_는데,NNG_지금,JX_은,NNG_여름,NNG_방학,VV_끝나,EC_면,NNG_학기,NNG_시작,EC_는데,NNG_수시,NNG_지원,NNG_학년,JX_까지,NNG_성적,VV_들어가,EC_니까,VV_서,NNG_상관,VV_알,NNG_정시,NNG_대학교,EC_라든지,EC_ᆯ수록,NNG_스트레스,NNB_것,NNB_데,NNG_선택,NNG_압박감,NNG_진로,VV_정하,JX_만,NNG_진료,NNG_불안,NNG_반,NNB_편,NNG_안심,VV_되,NNG_애,NNG_예체능,EC_어도,NNG_고3,JX_치고,VV_치,NNG_꼴찌,EC_ᆫ다던가,NNB_식,EC_라서,NNG_덕분,NNG_생활,VA_괜찮,NNG_수능,NNG_선택지,NNG_고등,VV_들어오,NNG_모의고사,NNG_처음,NNG_마킹,VA_서툴,NNG_시험지,VA_크,VV_넘기,VV_이러,NNG_전,NNG_시도,NNG_실전,NNG_때,NNG_실수,NNG_당황,NNG_횟수,VV_줄이,EF_ᆯ까,NP_지,NNB_년,NNG_정도,NNG_고등학교,NNG_매달,NNB_수,EF_다,VV_나누,EF_ᆫ다,JX_든가,NNG_공평,EC_ᆫ다고,VA_늦,VV_뺏기,NNG_일,VV_생기,VV_어긋나,ETM_을,NNG_경우,NNG_실제,NNG_중간,NNG_고사,NNG_기말,EF_을까,JX_라고,NNG_학창,NNG_시절,NNG_수학여행,EF_지,NNG_중학교,NNG_시즌,VV_가,NNB_터,EF_ᆫ데,NNB_초,NNG_초등학교,NNG_이후,NNG_자체,NNG_오랜만,NNB_박,NNG_며칠,NNG_동안,VV_붙,VV_다니,VA_재밌,NNG_담임,NNG_남자분,NNG_불편,NNG_성격,NNG_전제,NNG_기억,NP_거기,VV_먹,NNG_과자,NNG_우회,NNG_치킨,NNG_생일,VV_겹치,NNG_의미,EF_야,NNG_축하,ETM_던,VV_놀라,VA_뿌듯하,NNG_그날,NNG_밤,NNG_전교,VV_모이,NNG_장기,NNG_자랑,VV_보,VV_말,NNG_체육,NNG_대회,NNG_올해,NNB_개월,NNG_종목,NNG_줄다리기,NNG_공,VV_굴리,NNG_인,NNG_각,NNG_참여,EC_지만,NNG_단합,VV_늘,NNG_과정,NNG_재미,NNG_인상,VA_깊,NNG_가을,NNB_쯤,NNG_화장,NNG_날,VV_꾸미,VV_오,NNG_뜻,NNG_머리,NNG_손재주,NNB_중,VV_닮,NP_걔,NNG_성인,NP_이것,NNG_유지,EC_으면,EC_라,VA_슬프,NNG_나중,NNG_미래,EF_을지,EC_을지,NP_어디,NNG_회사,NNG_취직,NP_그것,NNG_상상,NNG_한편,NNG_제도,VV_보내,NNG_활용,NNG_필요,EC_ᆫ가,NNG_낭비,EC_라고,VA_싫,NNG_집,NNG_공간,NNG_집중,NNB_나름,JX_대로,VV_지나,VA_힘들,VV_그만두,NNG_예전,EF_ᆫ가,NNG_인권,VA_낮,EF_고,ETM_다는,VV_빼,NNG_사정,EC_다든지,VV_그러,NNG_예정,NNG_경험,VV_삼,NNG_지망,NNG_학과,NNG_보건,NNG_현실,NNG_부분,VV_돌아가,NNG_자유,VV_대하,NNG_압박,NNG_시기,VV_놀,JX_밖에,NNG_다,VV_지치,VV_생각나,ETM_란,VV_올라오,VV_풀,NNG_낙서,EC_거나,NNG_만화,VV_그리,EC_ᆫ다,JX_거나,NNB_켠,NNG_중간고사,EC_냐면,NNB_분,NNG_종,NNG_항의,NNG_체계,NNG_해결,NNG_방안,EC_나,NNG_사건,VV_일어나,NNG_대책,VV_위하,NNG_내신,VA_허술하,VV_뜨,NNG_수학,NNG_여행,NNG_추억,VV_쌓,VA_친하,JX_나,NNG_숙소,NNG_밤새,NNG_얘기,NNB_줄,VV_모르,NNG_파티,VA_기쁘,NNG_남자,NNG_숙박,NNG_상황,NNG_성별,VA_다르,NNG_점,VA_맛있,NNG_춤,VV_추,NNG_잠깐,NNB_때문,NNG_반티,VV_맞추,VV_설레,NNG_순간,VV_땋,NNG_활동,NNG_협동심,VV_늘리,EC_면은,NNG_실내,EC_ᆫ다거나,NNG_연극,EC_러,VV_돌아다니,VV_나,NNG_계획,NNG_아무것,NNG_상태,VV_크,NNG_긍정,NNG_면,VV_갖추
SD2401303,10대,0.0010857763300760044,0.023887079261672096,0.009771986970684038,0.02280130293159609,0.0010857763300760044,0.004343105320304018,0.003257328990228013,0.03257328990228013,0.00760043431053203,0.003257328990228013,0.03474484256243214,0.004343105320304018,0.009771986970684038,0.0010857763300760044,0.010857763300760043,0.021715526601520086,0.013029315960912053,0.002171552660152009,0.002171552660152009,0.003257328990228013,0.008686210640608035,0.00760043431053203,0.02280130293159609,0.003257328990228013,0.03691639522258415,0.035830618892508145,0.003257328990228013,0.004343105320304018,0.002171552660152009,0.0249728555917481,0.002171552660152009,0.006514657980456026,0.0054288816503800215,0.0010857763300760044,0.016286644951140065,0.003257328990228013,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.008686210640608035,0.0010857763300760044,0.002171552660152009,0.011943539630836048,0.0010857763300760044,0.021715526601520086,0.018458197611292075,0.009771986970684038,0.003257328990228013,0.009771986970684038,0.00760043431053203,0.02062975027144408,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.008686210640608035,0.003257328990228013,0.01520086862106406,0.003257328990228013,0.0054288816503800215,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.011943539630836048,0.003257328990228013,0.002171552660152009,0.00760043431053203,0.003257328990228013,0.004343105320304018,0.002171552660152009,0.0010857763300760044,0.0054288816503800215,0.0010857763300760044,0.006514657980456026,0.010857763300760043,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.006514657980456026,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.00760043431053203,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.00760043431053203,0.003257328990228013,0.0010857763300760044,0.02062975027144408,0.002171552660152009,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.006514657980456026,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.008686210640608035,0.002171552660152009,0.0010857763300760044,0.004343105320304018,0.0054288816503800215,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.003257328990228013,0.002171552660152009,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.003257328990228013,0.0054288816503800215,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.004343105320304018,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.003257328990228013,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.004343105320304018,0.004343105320304018,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.002171552660152009,0.0010857763300760044,0.002171552660152009,0.002171552660152009,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0010857763300760044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401304,10대,0.0,0.025236593059936908,0.005257623554153523,0.012618296529968454,0.0,0.0010515247108307045,0.011566771819137749,0.024185068349106203,0.008412197686645636,0.0010515247108307045,0.031545741324921134,0.0010515247108307045,0.006309148264984227,0.0,0.010515247108307046,0.03259726603575184,0.023133543638275498,0.0,0.0010515247108307045,0.0031545741324921135,0.008412197686645636,0.002103049421661409,0.025236593059936908,0.005257623554153523,0.03470031545741325,0.03680336487907466,0.0031545741324921135,0.002103049421661409,0.0031545741324921135,0.017875920084121977,0.0031545741324921135,0.007360672975814932,0.008412197686645636,0.0,0.017875920084121977,0.002103049421661409,0.0,0.0,0.0,0.008412197686645636,0.0031545741324921135,0.002103049421661409,0.008412197686645636,0.0,0.023133543638275498,0.02103049421661409,0.002103049421661409,0.0010515247108307045,0.014721345951629864,0.004206098843322818,0.031545741324921134,0.0010515247108307045,0.0,0.0,0.0,0.0,0.0,0.011566771819137749,0.005257623554153523,0.02103049421661409,0.0010515247108307045,0.0010515247108307045,0.0,0.0,0.005257623554153523,0.0,0.005257623554153523,0.002103049421661409,0.002103049421661409,0.008412197686645636,0.0010515247108307045,0.0010515247108307045,0.0,0.0031545741324921135,0.0031545741324921135,0.0010515247108307045,0.005257623554153523,0.002103049421661409,0.0031545741324921135,0.0031545741324921135,0.0,0.0,0.0,0.0,0.0,0.0,0.004206098843322818,0.010515247108307046,0.002103049421661409,0.0,0.0,0.012618296529968454,0.0,0.0,0.005257623554153523,0.002103049421661409,0.0,0.005257623554153523,0.0,0.0,0.0010515247108307045,0.004206098843322818,0.0,0.0,0.0010515247108307045,0.0,0.0,0.0,0.0010515247108307045,0.002103049421661409,0.007360672975814932,0.0031545741324921135,0.0010515247108307045,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.002103049421661409,0.0010515247108307045,0.0,0.006309148264984227,0.011566771819137749,0.0010515247108307045,0.0031545741324921135,0.0,0.0,0.006309148264984227,0.0,0.0,0.0,0.0031545741324921135,0.0,0.0,0.0,0.0010515247108307045,0.0,0.0010515247108307045,0.0,0.0031545741324921135,0.002103049421661409,0.0,0.0,0.002103049421661409,0.0010515247108307045,0.0,0.0,0.0010515247108307045,0.0,0.0,0.007360672975814932,0.0,0.0,0.0,0.0,0.0,0.0010515247108307045,0.0,0.0,0.0,0.0,0.002103049421661409,0.002103049421661409,0.002103049421661409,0.0,0.0,0.002103049421661409,0.0,0.002103049421661409,0.0,0.0010515247108307045,0.0,0.0,0.006309148264984227,0.002103049421661409,0.0,0.0010515247108307045,0.0031545741324921135,0.002103049421661409,0.0,0.0,0.002103049421661409,0.005257623554153523,0.0031545741324921135,0.0,0.0010515247108307045,0.0,0.008412197686645636,0.0010515247108307045,0.0,0.0,0.0,0.0010515247108307045,0.0,0.0,0.0010515247108307045,0.0,0.0,0.0,0.0,0.010515247108307046,0.002103049421661409,0.0,0.0010515247108307045,0.0,0.0,0.002103049421661409,0.0,0.002103049421661409,0.0,0.0,0.0,0.0,0.0,0.002103049421661409,0.0031545741324921135,0.0,0.00946372239747634,0.0,0.0,0.0,0.0,0.0,0.0010515247108307045,0.002103049421661409,0.002103049421661409,0.002103049421661409,0.0010515247108307045,0.004206098843322818,0.004206098843322818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031545741324921135,0.005257623554153523,0.0,0.0,0.0010515247108307045,0.0,0.0,0.0010515247108307045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010515247108307045,0.0,0.0010515247108307045,0.0,0.0,0.0010515247108307045,0.0,0.0,0.005257623554153523,0.0031545741324921135,0.0,0.0,0.0010515247108307045,0.0,0.0010515247108307045,0.0010515247108307045,0.0,0.0,0.004206098843322818,0.0,0.0,0.0010515247108307045,0.002103049421661409,0.002103049421661409,0.0031545741324921135,0.007360672975814932,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.002103049421661409,0.0010515247108307045,0.004206098843322818,0.0010515247108307045,0.002103049421661409,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.005257623554153523,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0031545741324921135,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0031545741324921135,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.005257623554153523,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0031545741324921135,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0031545741324921135,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0031545741324921135,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.002103049421661409,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045,0.0010515247108307045
