화자ID,연령대,NP_우리,NNG_고등,NNG_학교,JKO_를,VV_다니,EF_잖아,NP_너,JX_는,NNG_고등학교,NP_나,NNG_졸업,EC_고,NNG_자퇴,EC_는데,VA_크,ETM_ᆫ,NNG_의미,JKS_가,EC_ᆫ지,NNG_이유,VV_있,EF_어,EC_어야,VV_되,ETM_ᆫ다는,NNG_생각,JKO_을,VV_하,EC_어,NNB_적,JKS_이,VA_없,NNG_중학교,NNG_초등학교,NNB_시간,NNG_동안,NNG_행복,VV_가,ETM_는,NNB_것,EF_거든,NNG_시험,VV_보,NNB_거,VA_싫,EC_지만,EC_어서,NNG_친구,VV_만나,NNG_교류,VA_좋,NNG_생활,EC_면서,NNG_만족,ETM_던,EF_야,JX_도,JKG_의,NNG_규율,NNG_규칙,VV_맞추,VV_사,VV_잊,VA_같,NNG_학장,NNG_시절,NNG_기억,JX_은,JX_만,VV_채우,NNG_학창,VV_견디,ETM_을,NNB_수,VA_있,JX_ᆫ,VV_즐기,EC_지,ETM_은,ETM_란,NNG_말,NNG_마지막,NNG_학년,NNG_때,NNG_체육,NNG_대회,VA_재밌,NNG_전,JX_까지,NNB_때문,NNG_마스크,EC_다가,NNG_그때,NNG_모두,VV_놀,NNG_수능,VV_끝나,NNG_게임,NNG_수학여행,VV_대하,NNG_아쉬움,NNG_수학,NNG_여행,NNG_앞,NNG_반,NNG_애,VV_모이,NNG_춤,VV_치,VV_덩달,NNG_즐거움,VV_느끼,EC_게,EC_을지언정,NNG_현장,NNG_체험,NNG_학습,NNG_놀이,NNG_동산,NNG_밥,VV_먹,EC_으면서,NNG_하루,NNG_얘기,NNG_우정,VA_깊,NNG_이색,NNG_선생,VA_친하,VV_지내,NNG_중학,VV_좋아하,NNG_고등학생,JX_부터,NNG_시간,NNG_발표,NNG_참여,EC_니까,VV_이뻐하,EF_고,NP_그것,ETM_ᆯ,NNG_부장,NNG_체,NNG_대,NNG_입시,NNB_분,VV_계시,EC_듯이,ETM_단,NNG_과목,NNG_스트레스,VV_싫어하,EF_ᆯ게,VV_모르,EC_어도,NNG_이해,NNG_종,NNG_포기,NNG_보강,EC_려고,NNG_사교육,NNG_요즘,NNG_이슈,EC_ᆫ데,VA_나쁘,EC_다고,VV_배우,NNG_부분,NNG_부가,ETN_ᆷ,NNG_성적,VV_내,VV_넣,VV_맞,NNG_학원,NNG_몰두,NNG_조금,VV_섞,NNG_자랑,NNB_만,NNG_일,NNG_학,NNG_팝송,VV_부르,ETN_기,NNG_상,VV_타,NNG_경험,NNG_얼마,VV_주,NNB_명,JX_밖에,NNG_안,VV_들,EC_으니,NNG_야,NNG_잔,NNG_야자,VA_비슷하,EC_면,NNG_방해,NNG_적응,NNG_공부,EF_구나,NNG_거부감,NNG_호감,NNG_감시,NNG_걸,NNG_학생,NNG_분위기,NNG_개선,VV_위하,NNG_길,VV_새,NNG_길잡이,NNG_역할,VA_힘들,VA_많,NNG_노력,VV_비하,NNG_성,VV_나오,NNG_절반,NNG_마음,VA_아프,NNG_점,NP_그거,NNG_보완,VV_통하,VV_올리,VV_알리,NNG_도움,NNG_다음,JKO_ᆯ,NNG_허용,EC_으니까,EF_나,ETM_라는,VV_생기,NNG_오빠,VV_쓰,VV_나가,ETM_다는,NNG_초등,VV_남,NNG_압박감,NNG_사이,EC_은데,NNG_축제,VV_모으,NNG_도시락,NNG_이후,NNG_기구,NNB_번,EC_으면,NNG_곳,NP_뭐,EC_ᆫ가,NNG_자식,VA_친근하,VV_다가가,EF_ᆫ가,EF_을까,NNG_단어,NP_이거,VV_외우,VV_읽히,NNG_공식,VV_알,NNG_문제,VV_풀,NNG_흥미,ETM_려는,VA_괜찮,EC_다,NNG_한계,NNG_밖,VV_늫,EC_라고,NNG_여,NNG_역사,NP_거기,NNG_상장,VA_뿌듯하,NNG_집,NNG_무효,NNB_식,EF_다,EC_라서,VV_풀어지,VV_오,NNG_자신,NNG_역량,NNG_확인,EC_는지,VV_틀리,EC_ᆫ다고,VV_나,VA_낮,VA_속상하,NNG_화,EC_나,NNG_대비,NNG_그날,JX_마다,NNG_복습
SD2401613,10대,0.005410279531109108,0.002705139765554554,0.013525698827772768,0.018935978358881875,0.002705139765554554,0.007213706041478809,0.018034265103697024,0.0351668169522092,0.0063119927862939585,0.034265103697024346,0.0009017132551848512,0.02254283137962128,0.0018034265103697023,0.0036068530207394047,0.002705139765554554,0.011722272317403066,0.0009017132551848512,0.020739404869251576,0.0009017132551848512,0.0018034265103697023,0.004508566275924256,0.04418394950405771,0.0009017132551848512,0.0063119927862939585,0.0009017132551848512,0.012623985572587917,0.034265103697024346,0.030658250676284943,0.023444544634806132,0.004508566275924256,0.025247971145175834,0.0036068530207394047,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0018034265103697023,0.0063119927862939585,0.015329125338142471,0.010820559062218215,0.0063119927862939585,0.0036068530207394047,0.007213706041478809,0.018935978358881875,0.0009017132551848512,0.0018034265103697023,0.015329125338142471,0.012623985572587917,0.0018034265103697023,0.0018034265103697023,0.011722272317403066,0.0018034265103697023,0.010820559062218215,0.0018034265103697023,0.028854824165915238,0.0063119927862939585,0.014427412082957619,0.008115419296663661,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.012623985572587917,0.0009017132551848512,0.005410279531109108,0.0036068530207394047,0.010820559062218215,0.0018034265103697023,0.0018034265103697023,0.004508566275924256,0.0009017132551848512,0.002705139765554554,0.009017132551848512,0.013525698827772768,0.0063119927862939585,0.0018034265103697023,0.0036068530207394047,0.004508566275924256,0.0009017132551848512,0.0063119927862939585,0.0009017132551848512,0.005410279531109108,0.014427412082957619,0.009017132551848512,0.002705139765554554,0.004508566275924256,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0018034265103697023,0.0009017132551848512,0.0036068530207394047,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.008115419296663661,0.0009017132551848512,0.0063119927862939585,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.012623985572587917,0.0009017132551848512,0.002705139765554554,0.002705139765554554,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.017132551848512173,0.007213706041478809,0.0036068530207394047,0.0018034265103697023,0.0036068530207394047,0.0009017132551848512,0.002705139765554554,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.011722272317403066,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0018034265103697023,0.004508566275924256,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0063119927862939585,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0063119927862939585,0.0018034265103697023,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0036068530207394047,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0036068530207394047,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.004508566275924256,0.0009017132551848512,0.002705139765554554,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0036068530207394047,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0018034265103697023,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0009017132551848512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401614,10대,0.0032822757111597373,0.0010940919037199124,0.016411378555798686,0.015317286652078774,0.002188183807439825,0.0010940919037199124,0.0,0.03391684901531729,0.0,0.024070021881838075,0.0,0.02735229759299781,0.0,0.007658643326039387,0.0010940919037199124,0.018599562363238512,0.0,0.0175054704595186,0.0,0.0,0.006564551422319475,0.037199124726477024,0.005470459518599562,0.002188183807439825,0.002188183807439825,0.019693654266958426,0.028446389496717725,0.03172866520787746,0.010940919037199124,0.0087527352297593,0.02954048140043764,0.009846827133479213,0.002188183807439825,0.0010940919037199124,0.0,0.0,0.0,0.006564551422319475,0.022975929978118162,0.01312910284463895,0.0,0.006564551422319475,0.0010940919037199124,0.03172866520787746,0.0032822757111597373,0.002188183807439825,0.0175054704595186,0.005470459518599562,0.0,0.0,0.015317286652078774,0.0010940919037199124,0.0032822757111597373,0.0010940919037199124,0.024070021881838075,0.0010940919037199124,0.024070021881838075,0.005470459518599562,0.0,0.0,0.0,0.0,0.0,0.016411378555798686,0.0,0.0010940919037199124,0.0032822757111597373,0.0175054704595186,0.0,0.0,0.0010940919037199124,0.0,0.00437636761487965,0.005470459518599562,0.018599562363238512,0.00437636761487965,0.0010940919037199124,0.012035010940919038,0.0032822757111597373,0.0,0.0,0.0,0.00437636761487965,0.012035010940919038,0.002188183807439825,0.0032822757111597373,0.0,0.0,0.0010940919037199124,0.0032822757111597373,0.0,0.0,0.0,0.0,0.0,0.0010940919037199124,0.0,0.0,0.0,0.010940919037199124,0.0010940919037199124,0.0032822757111597373,0.002188183807439825,0.0,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.0,0.0032822757111597373,0.0,0.0,0.0,0.007658643326039387,0.0,0.00437636761487965,0.00437636761487965,0.0032822757111597373,0.0,0.0,0.0,0.0010940919037199124,0.0,0.0,0.0,0.0,0.0,0.002188183807439825,0.009846827133479213,0.0010940919037199124,0.0,0.0,0.002188183807439825,0.0,0.0,0.0087527352297593,0.0,0.0,0.006564551422319475,0.0,0.0,0.0010940919037199124,0.009846827133479213,0.0,0.0,0.0,0.0,0.0010940919037199124,0.0010940919037199124,0.0,0.0,0.002188183807439825,0.0,0.00437636761487965,0.0,0.002188183807439825,0.0010940919037199124,0.0,0.0,0.0,0.0010940919037199124,0.0010940919037199124,0.0032822757111597373,0.0,0.0,0.002188183807439825,0.00437636761487965,0.010940919037199124,0.00437636761487965,0.0087527352297593,0.0,0.0,0.0010940919037199124,0.0,0.0010940919037199124,0.0,0.002188183807439825,0.0,0.0,0.0,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0,0.0,0.0,0.005470459518599562,0.0,0.0010940919037199124,0.00437636761487965,0.0,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0,0.0010940919037199124,0.0,0.0,0.0,0.0032822757111597373,0.0010940919037199124,0.005470459518599562,0.0,0.0,0.00437636761487965,0.0,0.0,0.0,0.0010940919037199124,0.0,0.002188183807439825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010940919037199124,0.0010940919037199124,0.0,0.0,0.0,0.0032822757111597373,0.0,0.0032822757111597373,0.0,0.0,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0,0.0,0.0010940919037199124,0.00437636761487965,0.002188183807439825,0.0010940919037199124,0.006564551422319475,0.0010940919037199124,0.00437636761487965,0.0010940919037199124,0.016411378555798686,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0032822757111597373,0.002188183807439825,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.00437636761487965,0.0010940919037199124,0.002188183807439825,0.007658643326039387,0.002188183807439825,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.0010940919037199124,0.0032822757111597373,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.002188183807439825,0.002188183807439825,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.002188183807439825,0.002188183807439825,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0032822757111597373,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.0010940919037199124,0.002188183807439825,0.0010940919037199124,0.0010940919037199124
