화자ID,연령대,NP_나,JKS_가,NNG_연애,JKO_를,VV_하,EC_고,EF_잖아,NP_이것,JKS_이,NNG_학기,NNG_학교,NNG_시작,NP_얘,NNG_연락,VV_오,EF_거든,NNG_자연,EC_게,VV_만나,EC_는데,NNG_소개팅,EC_어,ETM_ᆫ,NNB_적,VA_있,EF_어,JX_는,JKO_을,NNB_번,JX_도,VA_없,NNG_앞,ETM_을,NNG_생각,EF_야,EC_으면,NNG_자리,EC_어서,VV_자,NNG_만추,NP_그거,JX_ᆫ,VA_나쁘,NNB_거,VA_같,VV_그러,EC_지,VA_좋,NP_뭐,VV_사,EC_나,NNG_궁합,ETM_은,VV_보,EF_네,NNG_얘기,VV_나오,VA_비싸,NNG_돈,VV_주,ETM_는,NNG_오바,EF_다,JX_은,EF_고,NNG_나중,VV_되,EC_면,ETM_ᆯ,NP_너,NNG_이상,VV_알,NNG_사람,EC_라고,VV_있,NP_걔,VV_맞,VA_어리,NNG_때,NNG_아빠,VV_따르,NNG_결혼식,VV_가,NP_누구,EC_ᆫ지,NNG_기억,VV_나,EF_는데,NNG_회사,NNG_동료,NNB_분,EC_라서,NNG_뷔페,VA_맛있,ETM_던,JX_밖에,NNG_재미,VV_보이,NNG_요즘,EC_거나,NNG_마음,VV_들,NNB_것,EC_라,NNG_가족,NNG_구성원,NNG_집,NNG_엄마,NNG_동생,VV_살,NNG_남동생,JX_이야,NNG_여동생,NP_우리,NNG_할아버지,VV_챙기,EC_어야,EC_ᆫ다고,NNG_명절,NNG_댁,NNG_차례,NNG_제사,JKO_ᆯ,VV_지내,NNG_결혼,NNB_살,NNG_초반,NNG_중반,EC_다고,NNG_부모,ETN_기,NNB_대,NNG_후반,NP_너희,NNG_차이,NNG_어머니,JKS_께서,NNG_지역,NNG_사시,EF_구나,NNG_외가,NNG_밑,NP_거기,NNB_데,VV_걸리,ETM_ᆫ단,NNG_말,NNB_년,NNG_정도,NNG_이상형,NNB_편,NNG_얼굴,NNG_키,VA_크,NNG_상관,NNG_호감,NNG_여자,NNG_친구,EC_ᆫ데,NNG_고백,NNG_환승,NNG_자체,NNG_예의,NNG_성격,VV_싸우,VV_헤어지,EF_은데,NNG_이번,NNG_처음,VV_모르,NNG_대화,NNG_감정,VV_앞서,NP_그것,NNG_평소,NNG_표현,JKG_의,ETM_ᆫ다는,NNG_거절,VA_싫,EC_ᆫ다,ETM_단,NNG_최근,NNG_기말고사,NNG_시험,NNG_기간,JX_만,NNG_애,NNG_아이디,NNG_마지막,NNG_인위,VV_좋아하,EC_려,VV_끊기,NNG_잠수,VV_타,VV_끝나,VV_끝내,NNG_하루,VV_지나,EC_길래,EC_다,NNG_소개,NP_자기,NNG_차,EC_냐고,VV_물어보,EF_더라고,VA_작,VV_생기,VA_예쁘,ETN_다기,NNG_친척,EF_냐,NNG_그때,NNG_인상,NNB_식,NNG_프로그램,NNG_티브이,VV_찾,NNG_릴스,NNG_솔로,NNG_출연자,NNG_인터뷰,NNG_내용,VA_신기하,NNG_혼자,EC_다거나,EF_ᆫ데,ETM_다는,NNG_느낌,NNG_애초,VA_간절하,NNG_아버지,NNG_할머니,NNB_명,VV_넘,VA_많,NNG_여,EF_나,NNG_옷,NNG_남자,NNG_차이점,VV_느끼,VV_돌아가,NNG_조상,VV_대하,NNG_묘,VV_찾아가,NNG_잡초,NNG_중학교,NNG_학년,JX_부터,EC_ᆫ가,NNG_비,NNG_필요,EC_니까,NNG_사이버,NNG_의미,NNB_수,EC_지만,NNB_쯤,VV_낳,NNG_고등,NNG_입학,NNG_여고,VV_어떡하,NNG_이혼,NNG_용인,NNG_조금,NNB_달,NNG_지금,NNG_사이,NNG_곳,EC_어도,NNG_중요,VV_사귀,EC_다가,VV_갈아타,NNG_주변,VA_친하,NNG_중,EF_ᆫ가,VA_뜸하,EC_더니,NNG_절친,NNG_이후,NNG_복도,EC_면은,NNG_취급,NNG_어깨,VV_치,VV_지나가,EC_ᆫ다거나,NNG_식,NNG_이유,NNG_극복,NNG_방법,NNG_친인척,NNB_중
SD2401169,10대,0.03859060402684564,0.025167785234899327,0.006711409395973154,0.0050335570469798654,0.02348993288590604,0.03691275167785235,0.0016778523489932886,0.003355704697986577,0.028523489932885907,0.0050335570469798654,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.01174496644295302,0.0016778523489932886,0.0050335570469798654,0.0016778523489932886,0.008389261744966443,0.0050335570469798654,0.03523489932885906,0.030201342281879196,0.008389261744966443,0.008389261744966443,0.050335570469798654,0.03859060402684564,0.006711409395973154,0.013422818791946308,0.016778523489932886,0.013422818791946308,0.003355704697986577,0.0050335570469798654,0.015100671140939598,0.01174496644295302,0.003355704697986577,0.0016778523489932886,0.010067114093959731,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.006711409395973154,0.003355704697986577,0.04697986577181208,0.03355704697986577,0.003355704697986577,0.003355704697986577,0.0050335570469798654,0.0016778523489932886,0.003355704697986577,0.003355704697986577,0.0016778523489932886,0.01174496644295302,0.008389261744966443,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.020134228187919462,0.0016778523489932886,0.0016778523489932886,0.016778523489932886,0.003355704697986577,0.0016778523489932886,0.01174496644295302,0.01174496644295302,0.006711409395973154,0.01174496644295302,0.0016778523489932886,0.0050335570469798654,0.006711409395973154,0.003355704697986577,0.006711409395973154,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.008389261744966443,0.006711409395973154,0.0016778523489932886,0.003355704697986577,0.006711409395973154,0.0016778523489932886,0.0016778523489932886,0.0050335570469798654,0.008389261744966443,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.003355704697986577,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.006711409395973154,0.003355704697986577,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.003355704697986577,0.0050335570469798654,0.0016778523489932886,0.0016778523489932886,0.0050335570469798654,0.0050335570469798654,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0050335570469798654,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.003355704697986577,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0016778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401170,10대,0.024572649572649572,0.019230769230769232,0.008547008547008548,0.010683760683760684,0.03632478632478633,0.03952991452991453,0.005341880341880342,0.0,0.016025641025641024,0.0010683760683760685,0.004273504273504274,0.0,0.0,0.007478632478632479,0.0,0.009615384615384616,0.0,0.007478632478632479,0.002136752136752137,0.011752136752136752,0.003205128205128205,0.023504273504273504,0.024572649572649572,0.003205128205128205,0.014957264957264958,0.035256410256410256,0.017094017094017096,0.008547008547008548,0.00641025641025641,0.018162393162393164,0.005341880341880342,0.0,0.002136752136752137,0.007478632478632479,0.013888888888888888,0.002136752136752137,0.0,0.005341880341880342,0.0,0.0,0.0,0.007478632478632479,0.0010683760683760685,0.050213675213675216,0.024572649572649572,0.002136752136752137,0.00641025641025641,0.003205128205128205,0.002136752136752137,0.003205128205128205,0.0010683760683760685,0.0,0.008547008547008548,0.004273504273504274,0.0010683760683760685,0.002136752136752137,0.003205128205128205,0.0,0.0010683760683760685,0.002136752136752137,0.028846153846153848,0.0,0.002136752136752137,0.017094017094017096,0.002136752136752137,0.0010683760683760685,0.00641025641025641,0.010683760683760684,0.007478632478632479,0.00641025641025641,0.002136752136752137,0.0010683760683760685,0.007478632478632479,0.0010683760683760685,0.003205128205128205,0.0010683760683760685,0.0,0.002136752136752137,0.00641025641025641,0.0,0.0,0.002136752136752137,0.011752136752136752,0.0010683760683760685,0.0,0.0010683760683760685,0.002136752136752137,0.004273504273504274,0.0,0.0,0.002136752136752137,0.0010683760683760685,0.0,0.0,0.003205128205128205,0.0,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.002136752136752137,0.004273504273504274,0.00641025641025641,0.004273504273504274,0.003205128205128205,0.0010683760683760685,0.002136752136752137,0.0,0.008547008547008548,0.003205128205128205,0.002136752136752137,0.0,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.002136752136752137,0.003205128205128205,0.002136752136752137,0.0,0.002136752136752137,0.002136752136752137,0.003205128205128205,0.0,0.003205128205128205,0.004273504273504274,0.004273504273504274,0.0010683760683760685,0.0010683760683760685,0.005341880341880342,0.002136752136752137,0.0,0.002136752136752137,0.0010683760683760685,0.003205128205128205,0.002136752136752137,0.002136752136752137,0.0,0.0010683760683760685,0.0,0.0,0.002136752136752137,0.0,0.0,0.0,0.0,0.0,0.005341880341880342,0.0010683760683760685,0.003205128205128205,0.0010683760683760685,0.005341880341880342,0.0010683760683760685,0.002136752136752137,0.0,0.0,0.0,0.005341880341880342,0.019230769230769232,0.002136752136752137,0.0010683760683760685,0.002136752136752137,0.0,0.0,0.0010683760683760685,0.0,0.004273504273504274,0.0010683760683760685,0.0,0.002136752136752137,0.0010683760683760685,0.003205128205128205,0.0,0.0,0.0010683760683760685,0.0,0.0,0.003205128205128205,0.0010683760683760685,0.0010683760683760685,0.003205128205128205,0.002136752136752137,0.004273504273504274,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.004273504273504274,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.003205128205128205,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.003205128205128205,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.003205128205128205,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.003205128205128205,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.004273504273504274,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.002136752136752137,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.004273504273504274,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.004273504273504274,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.002136752136752137,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685,0.0010683760683760685
