화자ID,연령대,NNG_요즘,NNG_날,JKS_이,VV_추워지,EC_는데,VV_가,EC_고,ETM_은,NNG_여행지,VA_같,NNB_것,VA_있,EF_어,NP_나,JX_는,NNG_스키,VV_타,EC_러,NP_너,NNG_관심,VA_없,NNG_보드,NNG_겨울,NNG_옛날,NNG_일,ETN_기,JX_ᆫ,EC_ᆫ데,NNG_가족,NNG_여행,VV_놀,ETM_던,NNG_기억,EF_거든,NNB_명,JKS_이서,EC_어,NNG_온천,JX_도,NNG_구경,VV_하,NNG_원숭이,VA_좋,NNG_친구,NNB_번,NNB_거,VV_남,ETM_는,EF_네,VV_말,NNG_여름,NNB_데,EF_지,EC_면,NP_우리,NNG_성인,EC_니까,NNG_술,VV_먹,EC_으면서,NNG_애,VA_재밌,EF_다,NNG_이번,JX_은,VV_생각나,VA_바쁘,NNG_자격증,VV_그러,EC_다,ETM_ᆯ,NNG_시간,JKO_을,EC_다고,EF_잖아,NNG_당일치기,EF_야,NNG_숙박,NNG_호텔,NNG_펜션,NNG_모텔,JKS_가,VA_많,NP_어디,VV_지내,NNG_해외여행,NNG_수영장,VV_있,NNG_아기,NNG_때,NNG_하루,NNG_종일,JX_만,NNG_몸,VV_불,EC_어서,VV_나오,EC_게,NNG_해외,ETM_ᆫ,NNB_적,VV_나,EF_는구나,NNG_만약,NNB_군데,NNB_수,NNB_중,NNG_산,VV_오르,ETM_을,NP_뭐,EF_ᆫ가,VA_뿌듯하,EF_ᆷ,VV_그리,NNG_땀,VV_흘리,VV_대하,NNG_보상,NNG_개념,NNG_느낌,VV_들,VA_괜찮,EC_지,VA_힘들,EF_은데,NNG_바다,NNG_수영,VV_좋아하,NNG_바닷바람,JKO_를,VV_오,NNG_누나,NNG_고기,NNG_처음,JX_부터,NNG_끝,JX_까지,VV_정하,NNG_단체,NNG_의견,VV_맞,NNG_사람,NNG_연령대,NNG_다양,EC_은데,NNG_기분,VA_나쁘,NNB_때문,VV_다투,NNG_동생,VV_싸우,NNG_내년,NNG_목표,EC_나,NNG_계획,VV_세우,NNB_편,NNG_즉흥,EC_어도,VA_크,NNG_틀,NNG_전,JKO_ᆯ,VV_물어보,VA_재미있,NNG_그때,NNG_말,ETN_다기,NNG_행복,NNG_만족,ETM_다는,NNG_생각,VV_잊히,NNG_알바,EC_으니까,NNG_워터파크,VV_알,NNG_지원,NNG_세부,NNG_사항,NNG_계절,EC_ᆫ다고,NNG_자연,NNG_배경,NNG_도시,NNB_거리,VV_보,EC_든,VV_끌리,NNG_크리스마스,NNG_휴일,NNG_가게,EC_ᆫ다거나,VV_나가,EF_ᆫ다,JX_거나,NNB_터,NNG_얘기,VV_꺼내,NNB_바,EC_어야,VV_되,NNG_고깃집,NNG_사장,NNG_연락,EF_으니까,NNG_패키지,NNG_자유,EC_ᆫ다든가,VV_통하,EC_ᆫ지,VV_모르,NNG_낭만,NNG_숙소,NNG_선택,NNG_기준,VA_넓,NNG_거실,EC_라고,NNG_방,NNB_개,EC_다거나,NNG_가정,VV_떨어지,JX_밖에,NNG_재미,NNG_의미,EC_으면,VV_모이,NNG_정도,EF_다며,NNG_돈,NNB_쪽,NNG_신사,NNG_음식,NNG_입,NNG_마제,NNG_입맛,EC_을지,VA_예쁘,NNG_건물,EC_면서,EF_ᆫ데,NNG_깔끔,EF_더라,NNG_국내,NNG_눈,VV_보이,VV_들어가,NNG_이유,EC_라도,NNG_유명,NNG_어렀,VA_어리,NNG_썰매,VV_다니,NNG_경험,JX_이라든지,NNG_얼음,VV_깨,NNG_속,NNG_물고기,VA_짧,EC_라서,VA_시원하,EC_ᆫ가,JKG_의,NNG_학교,NNG_교회,VA_짜,NNG_나이,NNG_분류,NNG_접점,NNG_트러블,NP_그것,NNG_휴가,VV_바뀌,NNG_지금,NNG_시골,NNG_감성,NNG_집,NNG_영화,JX_나,EF_을까,EF_ᆯ게,VV_배우,NNG_공간,NP_거기,JX_다가,NNG_아침,VV_주,VA_맛있,EC_음,NP_이거,VA_충분하,NP_그거,NNG_에스엔에스,NNG_주변,VV_올라오,NNG_이야기,VA_깨끗하,VV_들리,EC_다시피,VV_빼,EF_려고
SD2401987,10대,0.0008244023083264633,0.00247320692497939,0.02720527617477329,0.0008244023083264633,0.00494641384995878,0.0403957131079967,0.05276174773289365,0.01731244847485573,0.0008244023083264633,0.01978565539983512,0.010717230008244023,0.01978565539983512,0.028029678483099753,0.01731244847485573,0.025556471558120363,0.00247320692497939,0.0016488046166529267,0.00741962077493817,0.013190436933223413,0.0008244023083264633,0.009068425391591096,0.0016488046166529267,0.005770816158285243,0.0008244023083264633,0.00247320692497939,0.014014839241549877,0.01483924154987634,0.004122011541632316,0.00494641384995878,0.013190436933223413,0.023083264633140973,0.008244023083264633,0.00494641384995878,0.0032976092333058533,0.0008244023083264633,0.0008244023083264633,0.023083264633140973,0.0008244023083264633,0.028854080791426217,0.0016488046166529267,0.016488046166529265,0.0008244023083264633,0.00494641384995878,0.00989282769991756,0.0016488046166529267,0.02720527617477329,0.0016488046166529267,0.01483924154987634,0.004122011541632316,0.0008244023083264633,0.005770816158285243,0.013190436933223413,0.0016488046166529267,0.018961253091508656,0.00247320692497939,0.0008244023083264633,0.0032976092333058533,0.0016488046166529267,0.0032976092333058533,0.0008244023083264633,0.004122011541632316,0.00741962077493817,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0032976092333058533,0.00247320692497939,0.01483924154987634,0.0008244023083264633,0.00989282769991756,0.00494641384995878,0.009068425391591096,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.010717230008244023,0.00989282769991756,0.004122011541632316,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.005770816158285243,0.0008244023083264633,0.005770816158285243,0.0008244023083264633,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0008244023083264633,0.01236603462489695,0.0008244023083264633,0.00494641384995878,0.0016488046166529267,0.018961253091508656,0.00247320692497939,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.00494641384995878,0.0008244023083264633,0.0032976092333058533,0.0016488046166529267,0.008244023083264633,0.00494641384995878,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.008244023083264633,0.00494641384995878,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.005770816158285243,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.0032976092333058533,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.00247320692497939,0.00247320692497939,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0032976092333058533,0.00494641384995878,0.0016488046166529267,0.0008244023083264633,0.00247320692497939,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.00494641384995878,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.00494641384995878,0.00247320692497939,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0032976092333058533,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0032976092333058533,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.00247320692497939,0.00247320692497939,0.00247320692497939,0.0016488046166529267,0.00247320692497939,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401988,10대,0.0,0.0,0.028037383177570093,0.0,0.009345794392523364,0.041121495327102804,0.04299065420560748,0.016822429906542057,0.0,0.024299065420560748,0.005607476635514018,0.011214953271028037,0.07850467289719626,0.020560747663551402,0.041121495327102804,0.0,0.003738317757009346,0.0,0.022429906542056073,0.0,0.005607476635514018,0.0,0.005607476635514018,0.0,0.0,0.016822429906542057,0.018691588785046728,0.005607476635514018,0.001869158878504673,0.013084112149532711,0.005607476635514018,0.005607476635514018,0.001869158878504673,0.001869158878504673,0.0,0.0,0.04672897196261682,0.0,0.011214953271028037,0.0,0.009345794392523364,0.0,0.020560747663551402,0.001869158878504673,0.013084112149532711,0.029906542056074768,0.0,0.009345794392523364,0.003738317757009346,0.0,0.009345794392523364,0.0,0.007476635514018692,0.013084112149532711,0.001869158878504673,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.011214953271028037,0.005607476635514018,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.005607476635514018,0.0,0.005607476635514018,0.001869158878504673,0.005607476635514018,0.0,0.003738317757009346,0.003738317757009346,0.001869158878504673,0.001869158878504673,0.0,0.007476635514018692,0.001869158878504673,0.007476635514018692,0.0,0.001869158878504673,0.0,0.001869158878504673,0.0,0.005607476635514018,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.005607476635514018,0.0,0.013084112149532711,0.003738317757009346,0.001869158878504673,0.0,0.0,0.0,0.001869158878504673,0.001869158878504673,0.005607476635514018,0.001869158878504673,0.007476635514018692,0.011214953271028037,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003738317757009346,0.001869158878504673,0.001869158878504673,0.003738317757009346,0.0,0.0,0.0,0.005607476635514018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.005607476635514018,0.0,0.005607476635514018,0.001869158878504673,0.0,0.0,0.0,0.003738317757009346,0.001869158878504673,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.003738317757009346,0.003738317757009346,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.003738317757009346,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.007476635514018692,0.0,0.0,0.0,0.0,0.003738317757009346,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.003738317757009346,0.0,0.005607476635514018,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.001869158878504673,0.001869158878504673,0.005607476635514018,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005607476635514018,0.001869158878504673,0.0,0.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.001869158878504673,0.001869158878504673,0.005607476635514018,0.001869158878504673,0.003738317757009346,0.005607476635514018,0.001869158878504673,0.005607476635514018,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.003738317757009346,0.001869158878504673,0.003738317757009346,0.003738317757009346,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.007476635514018692,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.003738317757009346,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.003738317757009346,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673,0.001869158878504673
