화자ID,연령대,NP_나,JX_는,NNG_예전,VV_살,ETM_던,NNG_집,JKG_의,JKS_이,NNG_층,EC_는데,NNG_개,JKO_를,VV_키우,EC_어,EC_고,NP_아무,JX_도,VA_없,ETM_는,NNG_방,NNB_마리,NNG_정도,NNG_똥,VV_치우,JKS_가,VV_짖,ETN_기,NNG_냄새,VV_올라오,NNG_거주,NNG_할머니,NNG_컴플레인트,VA_같,ETM_은,NNB_거,VV_넣,NNG_결국,NNB_분,JKS_께서,NNG_쪼금,NNG_법정,NNG_다툼,JX_까지,VV_가,NNG_벌금형,VV_물,EC_게,VV_되,EF_더라,NP_너,NNB_간,VA_있,EF_어,NNG_간,NNG_소음,NNG_전,NNG_말,VV_있,NNG_샀았을,NNG_때,NNG_아기,EF_거든,VV_울,VV_쿵쿵거리,EC_도,NNG_거리,NNB_적,JKO_을,NNG_소리,VV_들리,ETM_ᆫ,EF_야,JX_ᆫ,VV_참,ETM_을,NNB_만,VV_다투,NP_우리,NNG_인테리어,NNG_회색,NNG_초록색,NNG_벽지,VV_하,NNG_모던,NNG_느낌,VV_들,NNG_아파트,NNG_자체,NNG_방음,VV_일어나,NNG_요즘,NNG_작년,NNB_월,NNG_쯤,NNG_이사,VV_오,EC_어서,NNB_번,NNG_면,VA_넓,NP_어디,JKO_ᆯ,EC_든,NNG_방송,VV_나오,EC_어도,EC_다,NNG_가구,VA_많,NNG_공간,ETN_ᆷ,NNG_거실,VA_크,NNG_주방,JX_은,VA_작,NNB_개,EC_ᆫ데,NNB_평,ETM_다는,NNG_되,EC_다가,NNG_깔끔,VV_트이,VA_쾌적하,NNG_그때,ETM_ᆯ,NNG_계획,NNG_집값,VA_비싸,EF_더라고,NNG_시내,NNB_쪽,NNG_한,NNG_매매,EC_면,NP_그,NNG_구축,EC_ᆫ지,NNG_변두리,NNG_새,EF_ᆫ지,NP_그거,NNG_결정,EC_어야,NNG_결론,NNG_신축,NNG_후반,NNG_부분,NNG_걱정,NNG_감,NNG_청소,NNG_빨래,NNB_것,NNG_요리,NNG_특기,NNG_볶음밥,JX_이라든지,VV_만들,VV_먹,NNG_보,NNG_집안일,VA_좋,NP_뭐,NNG_생활,NNG_지식,NNG_엄마,VV_물어보,EF_지,NNG_전원주택,NNB_데,NNG_경험,VV_떨어지,NNG_부근,EC_은데,EC_ᆫ다면,NNG_지역,NNG_바다,NNG_뷰,VV_보,NNB_수,NNG_강,NNG_고민,EC_면서,VV_고르,EF_잖아,NNG_필요,NNG_산,NNG_야생,NNG_동물,NNG_멧돼지,JX_라든지,NNG_고라니,VA_아프,EC_으면,NNG_울음소리,NNG_비둘기,VV_들어오,EF_ᆫ다던데,NNG_펜스,NP_그쪽,EC_지,VV_말,EC_다면,NNG_도시,NNG_인프라,VV_좋아하,NNG_주거,NNG_트렌드,NNG_위주,VV_어쩌,NNG_선택지,NNG_밖,VA_다르,NNG_스타일,EC_자면,JX_밖에,NNG_주택,VV_대하,VV_알,NNG_생각,NNG_전도체,NNG_개발,NNB_년,NNG_뒤,EC_ᆯ지,VV_모르,VV_떠다니,EC_라든지,NNG_겉보기,NNG_밑,NNG_지하,NNB_미터,VV_내려가,NNG_벙커,VV_까,NNG_미래,NNG_사람,JX_만,NNG_화장실,EF_을까,NNG_물,VV_쓰,NNG_변기,VV_닦,NNG_로봇,NNG_청소기,NNG_고무,NNG_장갑,VV_끼,NNG_샤워기,EF_ᆯ까,NNG_소,EC_라도,NNG_방수,EC_ᆫ다고,EC_더라도,NNG_일,NNG_상황,EC_니까,EF_ᆷ,NNG_인간,NNG_가사,NNG_경우,VV_돌리,VA_쓸데없,NNG_코드,NNG_선,NNG_곳,NNG_돈,VV_돌아다니,VV_엉키,NNG_동선,VV_짜,NNG_노하우,VV_빌,EC_러,NNG_천지,NNG_위층,JX_마다,NNG_술,NNG_병,VV_잡수시,NNG_노래,VV_부르,NNG_아저씨,NNG_담배,VV_피우,NNG_이상,NNG_형,NNG_런,NNG_문제,NNG_윗집,NNG_직,NNG_직간접,NNB_땜,NNG_골머리,VV_앓,VV_올라가,NNG_문,VV_뚜드리,EC_으니까,NP_너희,EC_나,NNB_때문,NNG_해결,EC_려고,NNG_단독,EC_ᆫ가,NNG_애,NNG_밤,VV_대,NNG_친구,NNG_스피커,VV_빌리,NNG_풀,NNG_사운드,VV_켜,NNG_다음,NNG_천장,EC_려면,NNG_근본,NNG_중요,ETM_단,EC_어야지,EF_음,NNG_갈색,NNG_색감,NNG_다양,NNG_소파,NNG_복도,NNG_파란색,NNG_누나,NNG_핑크색,ETM_라는,VV_주,EC_지만,EC_다고,VV_두르,NP_이거,EF_냐,VA_탁월하,NNG_자전거,NNG_빨랫대,NNB_지,VV_지나,NNG_특별,VV_두,NNG_가정,NNG_가정집,ETN_음,VV_느끼,VV_맞,EF_다,NNG_신경,EF_네,NP_거,NNG_짜장면,VA_맛있,NNG_기숙사,VV_그러,EC_면은,NNG_활동,ETM_ᆫ단,NNG_자기,VV_빼,VV_기다리,NNB_줄,NNG_기초,NNG_라면,VV_끓이,NNG_계란,NNG_밥,VV_볶,NNG_전자레인지,NNG_설거지,NNG_팁,ETN_라기,NNG_죽,NNG_돌,NNB_가지,VV_넘나들,NNG_미식가,VV_돌아다보,NNG_목소리,NNB_편,VV_지르,VV_뛰어놀,EF_ᆫ가,NNG_로맨스,VV_이루,NP_자기,VV_가지,NNG_나중,VV_벌,NNG_주민,NNG_메모지,NNG_전자,NNG_제품,NNG_세탁기,NNG_밥솥,NNG_건조기,VV_망하,VV_막,VV_치,VV_싸,NNG_에어컨,NNG_실외기,VA_싸,EC_느라,VV_개,NNG_고생,NNG_창,NNG_환기,NNG_창문,VV_열,NNG_학교,VV_거리,EC_길래,NNG_왕국,JX_이나,ETM_ᆫ다는,NNG_위험,NNG_속,VV_들어가,NNG_자연인,NNG_현실,NNG_무리,NNG_전원,NNG_혼자,NP_이것,NNG_마당,VV_가꾸,NNG_여유,NNG_자작,NNG_라이프,NNG_반,NNG_로망,NNG_볼,NNG_비밀,VV_사,NNB_터,VV_크,NNG_옛날,NNB_중,VV_날아다니,EC_라든가,NNG_땅,VV_파,VA_어이없,VV_돌아가,EC_ᆯ까,NNG_모형,NNG_팽이,VV_달,VV_무너지,EC_라니,NNG_탱,VA_멋지,EC_려면은,NNG_가사일,EF_ᆫ데,VV_바뀌,EF_어야지,VV_쌓,VV_통하,NNG_발전,NNG_집안,VV_생각나,NNG_처,NNG_책,NNG_길,VV_꽂,VA_높,JX_부터,VA_낮,VV_세우,EC_거나,VV_모으,EC_라면,VV_끓,VA_소소하
SD2401842,10대,0.02099737532808399,0.04461942257217848,0.0017497812773403325,0.009623797025371828,0.006124234470691163,0.012248468941382326,0.0017497812773403325,0.03062117235345582,0.016622922134733157,0.00699912510936133,0.003499562554680665,0.016622922134733157,0.0017497812773403325,0.02974628171478565,0.051618547681539804,0.0008748906386701663,0.02537182852143482,0.006124234470691163,0.033245844269466314,0.005249343832020997,0.0008748906386701663,0.004374453193350831,0.0017497812773403325,0.0008748906386701663,0.017497812773403325,0.0008748906386701663,0.016622922134733157,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.024496937882764653,0.015748031496062992,0.03937007874015748,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0026246719160104987,0.010498687664041995,0.0008748906386701663,0.0008748906386701663,0.005249343832020997,0.009623797025371828,0.0008748906386701663,0.009623797025371828,0.0017497812773403325,0.021872265966754154,0.03237095363079615,0.0017497812773403325,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.006124234470691163,0.0008748906386701663,0.004374453193350831,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.003499562554680665,0.013123359580052493,0.0008748906386701663,0.0008748906386701663,0.012248468941382326,0.0008748906386701663,0.010498687664041995,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.005249343832020997,0.005249343832020997,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.014873140857392825,0.0008748906386701663,0.005249343832020997,0.0026246719160104987,0.013123359580052493,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.00699912510936133,0.0017497812773403325,0.0017497812773403325,0.0026246719160104987,0.0026246719160104987,0.0008748906386701663,0.0026246719160104987,0.0026246719160104987,0.00699912510936133,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.019247594050743656,0.0008748906386701663,0.0017497812773403325,0.003499562554680665,0.007874015748031496,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.015748031496062992,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0017497812773403325,0.004374453193350831,0.0008748906386701663,0.0008748906386701663,0.005249343832020997,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.004374453193350831,0.0026246719160104987,0.008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.003499562554680665,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.003499562554680665,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0026246719160104987,0.00699912510936133,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.003499562554680665,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0017497812773403325,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0026246719160104987,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0026246719160104987,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0017497812773403325,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.003499562554680665,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0008748906386701663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401843,10대,0.022834116856950974,0.02350570852921424,0.0,0.008059100067159167,0.001343183344526528,0.01544660846205507,0.007387508394895903,0.029550033579583614,0.0047011417058428475,0.0033579583613163196,0.0,0.009402283411685695,0.0,0.026863666890530557,0.04633982538616521,0.0,0.0167897918065816,0.006044325050369375,0.024848891873740765,0.004029550033579583,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.014775016789791807,0.0,0.010073875083948958,0.0,0.000671591672263264,0.0,0.0,0.0,0.017461383478844864,0.0167897918065816,0.029550033579583614,0.000671591672263264,0.0,0.000671591672263264,0.0,0.0,0.0,0.0,0.001343183344526528,0.005372733378106112,0.0,0.0,0.004029550033579583,0.005372733378106112,0.002686366689053056,0.007387508394895903,0.0,0.020819341840161182,0.01880456682337139,0.001343183344526528,0.004029550033579583,0.001343183344526528,0.0020147750167897917,0.004029550033579583,0.0,0.0047011417058428475,0.0,0.004029550033579583,0.0,0.000671591672263264,0.0,0.0,0.007387508394895903,0.018132975151108125,0.000671591672263264,0.0,0.02552048354600403,0.0047011417058428475,0.010073875083948958,0.0,0.0033579583613163196,0.0,0.000671591672263264,0.009402283411685695,0.005372733378106112,0.0,0.000671591672263264,0.001343183344526528,0.027535258562793822,0.0,0.001343183344526528,0.0020147750167897917,0.011417058428475487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004029550033579583,0.000671591672263264,0.001343183344526528,0.0020147750167897917,0.0,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.0,0.000671591672263264,0.0020147750167897917,0.004029550033579583,0.006715916722632639,0.000671591672263264,0.002686366689053056,0.0,0.0,0.0,0.001343183344526528,0.0,0.0167897918065816,0.000671591672263264,0.000671591672263264,0.004029550033579583,0.0,0.000671591672263264,0.0,0.0,0.0,0.0,0.0,0.000671591672263264,0.020147750167897917,0.000671591672263264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006044325050369375,0.0,0.0,0.0,0.0,0.0,0.0,0.002686366689053056,0.0,0.0033579583613163196,0.0,0.0,0.0,0.000671591672263264,0.0,0.0,0.001343183344526528,0.000671591672263264,0.008730691739422432,0.0020147750167897917,0.0,0.0,0.000671591672263264,0.0,0.000671591672263264,0.0,0.0,0.002686366689053056,0.0020147750167897917,0.008059100067159167,0.004029550033579583,0.001343183344526528,0.0,0.006044325050369375,0.0033579583613163196,0.005372733378106112,0.0,0.0,0.0,0.000671591672263264,0.000671591672263264,0.0,0.000671591672263264,0.0,0.006715916722632639,0.005372733378106112,0.0,0.0,0.004029550033579583,0.0,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.001343183344526528,0.000671591672263264,0.001343183344526528,0.0,0.0020147750167897917,0.0,0.005372733378106112,0.0033579583613163196,0.0,0.001343183344526528,0.0,0.001343183344526528,0.004029550033579583,0.0,0.0,0.0,0.001343183344526528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001343183344526528,0.0,0.000671591672263264,0.000671591672263264,0.0,0.006044325050369375,0.007387508394895903,0.0,0.0,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.001343183344526528,0.000671591672263264,0.001343183344526528,0.0,0.000671591672263264,0.002686366689053056,0.0,0.0,0.0,0.0,0.000671591672263264,0.0020147750167897917,0.0047011417058428475,0.0,0.001343183344526528,0.0,0.0033579583613163196,0.0,0.0,0.0020147750167897917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002686366689053056,0.0,0.0047011417058428475,0.000671591672263264,0.002686366689053056,0.0033579583613163196,0.0,0.000671591672263264,0.0,0.0,0.0,0.0,0.000671591672263264,0.0,0.0,0.0,0.0,0.005372733378106112,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.002686366689053056,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.0020147750167897917,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.0033579583613163196,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.002686366689053056,0.000671591672263264,0.000671591672263264,0.0020147750167897917,0.0020147750167897917,0.000671591672263264,0.000671591672263264,0.002686366689053056,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.0020147750167897917,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.001343183344526528,0.001343183344526528,0.0020147750167897917,0.000671591672263264,0.002686366689053056,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.0020147750167897917,0.000671591672263264,0.002686366689053056,0.000671591672263264,0.000671591672263264,0.0020147750167897917,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.001343183344526528,0.002686366689053056,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.002686366689053056,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.004029550033579583,0.0020147750167897917,0.001343183344526528,0.001343183344526528,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.0020147750167897917,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.002686366689053056,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.0020147750167897917,0.001343183344526528,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.005372733378106112,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.001343183344526528,0.000671591672263264,0.000671591672263264,0.000671591672263264,0.000671591672263264
