화자ID,연령대,NNG_요즘,JKG_이,NNG_열풍,JKS_이,NNB_번,EF_잖아,NP_나,JX_는,NNG_광신도,EC_라고,NNG_생각,ETM_ᆯ,NNB_만큼,NNG_엠비티아이,JKO_를,VV_좋아하,EF_거든,NP_너,JX_ᆫ,JKS_가,NP_뭐,EF_야,NNG_이에스티피,JKG_의,NNG_최애,JX_도,NNG_검사,VV_하,EC_고,NNG_얘기,NNG_때,NNG_이엔티피,NNG_결,NNG_결과,VV_나오,EC_어서,ETM_는,EC_게,VA_친하,ETM_ᆫ,NNG_친구,NNG_엠,NNG_이엔티피다,ETM_라는,JKO_을,EC_는데,NNG_나중,VV_가,NNG_상담,NNG_사분,ETM_을,NNG_아이,NNG_엔에프,NNG_피,NNB_것,ETM_다는,NNB_거,JKO_ᆯ,NNG_배신감,VV_느끼,NNB_중,NNG_머릿속,NNG_이미지,VV_울,NNG_우울증,NNG_정도,VV_달,VV_살,NNG_기력,NNG_자신,NNG_일,NNG_책임감,VA_없,VA_좋,ETM_은,NNB_쪽,JX_만,VV_되,NNG_말,EF_다,NNG_부인,EC_어,EC_니까,NNG_면모,VV_보이,ETM_던,VA_같,VV_놀라,EF_어,NNG_후,NNG_사람,NNG_판단,EC_지,ETN_기,VA_있,NNG_에스제이,VV_꺼내,NNG_에스,ETM_ᆫ다는,NNG_궁합,VV_보,VV_맞,NNG_에스에프,EC_나,NNB_때문,VV_사귀,NNB_적,VV_있,NNG_중학교,NNG_처음,VV_만나,NNG_선생,NNG_돌,VV_둘러앉,NNG_서로,NP_무엇,EC_ᆫ지,VV_밝히,NNG_시간,NNG_아이에스티제,EC_잖아,NP_걔,NNG_기억,NNG_신뢰,NNG_반대,NNG_티,NNG_에이,VA_다르,VA_많,NNG_항목,NNG_극,EC_라,NNB_대,NNB_식,VV_섞이,EC_라서,JX_은,NNG_관심,VV_가지,EC_지만,NNG_스스로,NNG_겉,NP_이,VV_찾아보,NP_우리,NNG_집,NNG_원래,NNG_가족,NNG_에스티,NP_그것,NNG_통계,NNG_과학,NNG_가짜,NNG_지금,NNG_내용,NNG_엄마,NNG_아빠,NNG_방,NNG_특징,JX_나,NNG_성공,NNG_유리,NNG_표,VV_찾,VV_보내,NP_이거,NNG_의의,EC_구나,NNG_이해,NNB_수,EC_다,NP_이것,VA_잘나,NNG_면,NNG_도구,NNG_사용,NP_너희,VV_대하,NNG_신봉,EC_다시피,NNG_통계학,NNG_데이터,VV_모으,VV_만들,NNB_터,EC_더라도,VV_겹치,NNG_부분,NNG_이유,NNG_경우,NNG_개학,NNG_그때,NNG_애,NNG_엠비티아,VV_맞히,NNG_일주일,VV_지내보,EC_면,NNG_엔,NNG_조합,VV_내,VA_높,NNG_일치,EC_는다고,VA_신기하,NNG_그중,NNG_선택,EF_은데,EC_면서,NNG_기존,EC_은데,VV_바뀌,NNG_기분,ETM_란,VV_끝내,NNG_수치,NNG_끝,NNG_경험,VV_알,EC_기로,NNG_퍼센트,NNB_명,JX_밖에,NNG_아이에스티제이,NNG_차이점,VV_다루,VA_크,NNG_반응,EC_다고,VA_힘들,NNG_남자,NNG_우정,EC_으려면,NNG_남성,NNG_매력,VV_그러,VV_두,NNG_대부분,NNG_잠재,NNG_남친,NNG_발전,NNG_이성,NNB_간,NNG_유지,VV_위하,NNG_성격,NNG_필요,NNG_예,VV_들,NNG_여자,VV_생기,NNG_연락,VV_끊,EC_는다든지,NNG_존중,NNG_상대편,EC_으면,NNG_사랑,VV_설레,EF_ᆷ,NNB_가지,NNG_나약,NNG_깻잎,NNB_분,NNG_동안,VV_떼,EC_라면,ETN_ᆷ,NP_그거,NNG_눈치,VV_주,NP_자기,NNG_젓가락,VV_묻히,VV_먹,NNG_과정,NNG_손,NNG_절,EC_어야,VV_절,VA_작,NNG_배려,NNG_모습,NNG_정,VV_떨어지,NNG_문제,NNG_발견,EF_어야지,VV_도와주,EF_어라,NNG_관계,VA_괜찮,NP_여기,EC_라도,VV_벗어나,NNG_개인,EC_ᆫ데,EF_더라고,ETN_라기,NNG_외향,NNG_에프,NNG_논리,NNG_주장,NNG_끝자리,VV_끝나,NNG_기피,NNG_경향,NNG_즉흥,NNG_상관,NNG_에스티제이,VV_파고들,EC_려,NNG_주,NNG_의견,VV_모르,NNG_본래,NNG_대외,NNG_정정,NNG_진짜,NP_지,NNG_부흥,EF_네,NNG_뒤,NNG_인기,VV_끌,VV_데리,NNG_테스트,NNG_오빠,NNG_인터넷,NNG_관련,EC_니,NNG_횟수,VV_줄어들,NNG_언급,NNG_이상,NNG_변화,VA_어리,NNG_다음,NNB_줄,EF_지,NNG_공존,EC_ᆫ다고,EF_라고,EF_면서,NNG_틀,VV_박히,NNG_남녀,JKG_에,EC_어도,NNG_정확,NNG_완전,NNG_순간,VV_넘,NNG_쌍방,NNG_상대,NNG_애정,EC_ᆫ다면,NNG_남,NNG_식사,VV_어려워하,NNG_행위,NP_그,NNG_중요,EC_ᆫ가,EC_ᆫ다거나,NNG_짜증,VV_나,VV_갖,VV_버리,NNG_쓰레기,EF_ᆯ까,NNG_여친,VA_깊,NNG_점,EC_ᆫ다
SD2400523,10대,0.0007830853563038371,0.003915426781519186,0.0007830853563038371,0.030540328895849646,0.006264682850430697,0.0023492560689115116,0.037588097102584185,0.020360219263899765,0.0023492560689115116,0.004698512137823023,0.017227877838684416,0.014095536413469069,0.0015661707126076742,0.004698512137823023,0.01957713390759593,0.006264682850430697,0.010180109631949883,0.014878621769772905,0.015661707126076743,0.03680501174628034,0.0015661707126076742,0.00548159749412686,0.0031323414252153485,0.023492560689115115,0.0007830853563038371,0.014095536413469069,0.004698512137823023,0.017227877838684416,0.01957713390759593,0.00548159749412686,0.012529365700861394,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.006264682850430697,0.01644479248238058,0.02662490211433046,0.007047768206734534,0.0031323414252153485,0.01096319498825372,0.014095536413469069,0.0007830853563038371,0.0007830853563038371,0.004698512137823023,0.023492560689115115,0.009397024275646046,0.0007830853563038371,0.0031323414252153485,0.0007830853563038371,0.0007830853563038371,0.01644479248238058,0.007047768206734534,0.004698512137823023,0.004698512137823023,0.009397024275646046,0.0007830853563038371,0.015661707126076743,0.0031323414252153485,0.0007830853563038371,0.0031323414252153485,0.0023492560689115116,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.00548159749412686,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.003915426781519186,0.0007830853563038371,0.0007830853563038371,0.0023492560689115116,0.0023492560689115116,0.004698512137823023,0.0023492560689115116,0.004698512137823023,0.0031323414252153485,0.004698512137823023,0.004698512137823023,0.0007830853563038371,0.015661707126076743,0.0023492560689115116,0.0015661707126076742,0.0031323414252153485,0.003915426781519186,0.007830853563038372,0.0023492560689115116,0.031323414252153486,0.0007830853563038371,0.009397024275646046,0.0007830853563038371,0.007047768206734534,0.00548159749412686,0.010180109631949883,0.0015661707126076742,0.0007830853563038371,0.0015661707126076742,0.0023492560689115116,0.0007830853563038371,0.006264682850430697,0.010180109631949883,0.0023492560689115116,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0031323414252153485,0.0007830853563038371,0.0015661707126076742,0.0023492560689115116,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.004698512137823023,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0023492560689115116,0.0007830853563038371,0.0031323414252153485,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.003915426781519186,0.003915426781519186,0.0015661707126076742,0.0015661707126076742,0.003915426781519186,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.009397024275646046,0.0015661707126076742,0.0007830853563038371,0.0023492560689115116,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.00548159749412686,0.0015661707126076742,0.0007830853563038371,0.0031323414252153485,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.004698512137823023,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0023492560689115116,0.0031323414252153485,0.0023492560689115116,0.0023492560689115116,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0023492560689115116,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0031323414252153485,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.007047768206734534,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0023492560689115116,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0031323414252153485,0.0015661707126076742,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.003915426781519186,0.0015661707126076742,0.003915426781519186,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.004698512137823023,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0023492560689115116,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0023492560689115116,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0023492560689115116,0.0007830853563038371,0.004698512137823023,0.0007830853563038371,0.0007830853563038371,0.009397024275646046,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0023492560689115116,0.0015661707126076742,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0015661707126076742,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0007830853563038371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400524,10대,0.0013333333333333333,0.0026666666666666666,0.0,0.02266666666666667,0.005333333333333333,0.0,0.052,0.056,0.0013333333333333333,0.005333333333333333,0.010666666666666666,0.014666666666666666,0.0,0.0,0.017333333333333333,0.005333333333333333,0.004,0.013333333333333334,0.02666666666666667,0.032,0.0026666666666666666,0.0026666666666666666,0.0,0.014666666666666666,0.0,0.013333333333333334,0.0,0.024,0.028,0.0026666666666666666,0.009333333333333334,0.004,0.0,0.0,0.004,0.006666666666666667,0.02266666666666667,0.013333333333333334,0.0,0.029333333333333333,0.010666666666666666,0.0,0.0,0.0026666666666666666,0.018666666666666668,0.005333333333333333,0.0,0.0,0.0,0.0,0.009333333333333334,0.0026666666666666666,0.008,0.009333333333333334,0.004,0.0026666666666666666,0.021333333333333333,0.0013333333333333333,0.0,0.0013333333333333333,0.0013333333333333333,0.0,0.0013333333333333333,0.0,0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.008,0.0026666666666666666,0.004,0.0,0.0026666666666666666,0.005333333333333333,0.004,0.0013333333333333333,0.0,0.018666666666666668,0.004,0.009333333333333334,0.006666666666666667,0.0026666666666666666,0.014666666666666666,0.0,0.021333333333333333,0.0026666666666666666,0.013333333333333334,0.0,0.006666666666666667,0.008,0.005333333333333333,0.0013333333333333333,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.018666666666666668,0.0026666666666666666,0.0026666666666666666,0.005333333333333333,0.0,0.0,0.004,0.0,0.0013333333333333333,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0026666666666666666,0.0,0.0,0.0,0.006666666666666667,0.005333333333333333,0.004,0.0,0.0013333333333333333,0.0,0.0,0.0,0.004,0.0,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0013333333333333333,0.0,0.005333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026666666666666666,0.0,0.0,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.0,0.0026666666666666666,0.0013333333333333333,0.0026666666666666666,0.0,0.0026666666666666666,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0013333333333333333,0.0026666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0,0.0,0.004,0.0026666666666666666,0.0,0.0026666666666666666,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0013333333333333333,0.004,0.0,0.0,0.0,0.0,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.004,0.0013333333333333333,0.0026666666666666666,0.0026666666666666666,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.005333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.004,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0026666666666666666,0.0026666666666666666,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333,0.0013333333333333333
