화자ID,연령대,NP_너,NNG_남자,NNG_친구,VV_만나,EC_고,EF_잖아,EC_게,VV_되,ETM_ᆫ,NNG_이야기,JKO_를,VV_들려주,ETM_ᆯ,NNB_수,VA_있,EF_어,JKS_가,NNG_얼굴,JKS_이,VV_다치,ETM_을,NNG_때,NP_누구,EC_ᆫ지,JX_도,VV_모르,EC_는데,EC_어,NNB_거,EF_야,ETM_던,NNG_이유,JX_는,NP_뭐,EF_래,JX_은,NNG_상처,EF_다,NP_나,NNG_키,JKO_을,VV_넘,EC_어야,NNG_다정,NNG_사람,EC_면,VA_좋,NNG_원래,VA_작,EC_어도,VV_좋아하,EC_면은,EC_다고,VV_사귀,VA_쓸모없,ETM_는,VA_같,VA_크,NNG_최고,VA_어리,JX_부터,NNB_편,EC_어서,NNG_안정감,VV_느끼,NNG_호감,NNG_구체,EF_네,NNG_목소리,NNG_전화,VV_하,NNB_것,NNG_연락,NNG_위주,ETM_은,NNG_경우,NNG_상황,NNG_제한,VA_많,EF_더라고,NNG_주변,NNG_생각,NNG_만약,NNB_데,ETN_기,VA_힘들,EC_니까,NNG_장점,NNG_남친,EC_은데,EF_ᆯ까,VV_헤어지,JKO_ᆯ,JX_나,VV_오,NNG_예전,NNG_연애,VV_울,VV_보,NNB_적,EF_거든,NNG_그때,NNG_타,NNB_분,NP_우리,NNG_대학,VV_가,NNG_결혼,EC_라고,NNG_말,VV_끝내,EF_나,NNG_재미,JX_만,EF_구나,NNG_사주,EC_거든,NP_거기,NNG_올해,NNB_말,NNG_운명,JKG_의,EC_ᆫ다고,ETM_단,VV_다가오,NNG_첫사랑,NNG_처음,NNG_진심,NNG_요즘,VV_대하,NNG_부모,NNG_반대,EF_던데,EC_지,VA_늦,NNB_대,NNG_초반,NNG_정도,NP_그,NNG_돈,EF_지,NNG_실내,NNG_야외,NNG_변수,NNG_날씨,NNG_영향,NNB_때문,NNG_안전,EF_을까,NNG_결혼식,NNB_지,NNG_마지막,NNG_친척,NNG_집,EC_ᆫ데,NNG_외국인,NNG_국제결혼,NNG_곳,NNG_구경,NNG_기억,VV_남,NNG_선생,NNG_남편,NNG_소식,VV_쪼,VV_접하,NNG_얘기,NNG_환승,NNG_잠수,NNG_이별,NNG_욕,EC_라도,VV_있,NNG_별,NNG_자존감,VV_무너지,JX_ᆫ,VV_당하,VA_없,NNG_전,NNG_여자,NP_그거,VA_다르,EC_자면,NNG_성별,NNG_비중,VV_나오,NNG_역할,VV_달라지,ETM_다는,VV_말,NNG_엄마,NNG_아빠,NNG_여동생,NNG_나이,NNG_차이,NNB_살,NNG_동생,VV_낳,VV_조르,NNG_언니,NNG_외동딸,VV_살,NNG_경험,NNG_시간,VA_길,NNG_장난감,VV_사,EF_대,NNG_어른,NNG_사랑,VV_자라,NNG_외로움,VV_겪,VV_맞,NNG_이상,EC_다,VV_싸우,NNG_갈등,NNG_해결,VA_착하,NNG_외할아버지,VV_돌아가,NNG_제사,VV_지내,NNG_음식,VV_나르,NNG_절,VV_드리,NNB_식,NNG_일,NNG_옆,VV_따르,EC_니,NNG_이성,NNG_보수,NNG_사,NNG_아무것,NNG_사이,NNG_날,NNG_모습,NNG_충격,VA_친하,NNG_애,NNG_다음날,NNG_지구,NNG_과학,NNG_수업,NNG_학기,EC_라서,VV_알,JX_밖에,VV_앉,EC_냐고,EC_다가,NP_걔,EC_길래,NNB_번,VV_물어보,NNG_자전거,VV_타,NNG_빗길,VV_미끄러지,NNG_흉터,VV_아물,NNG_특징,VA_정하,NNG_중요,NNG_손,VA_예쁘,NNG_무,NNG_쌍,NNG_인,NNG_스타,NNG_디,NNG_엠,NNG_타자,VV_치,NNG_대화,NNG_점,NNG_텍스트,EF_ᆷ,VV_보내,NNG_의도,NNG_이해,NP_자기,EC_자고,EC_으니까,NNG_설명,NNG_행동,EC_라,EC_으면,NNG_무례,VV_끊,VA_나쁘,VV_그러,ETM_란,NNG_보장,NNG_궁합,NP_그분,JX_대로,NP_너희,NNG_기준,EC_다면,VV_이루어지,NNB_년,NNG_동안,VV_따라다니,VA_대차,NNG_거절,NNG_코,VA_낮,VV_다니,EC_ᆫ가,VV_생기,VV_즐기,NNG_말씀,VA_적당하,EC_ᆫ다면,NNG_결혼식장,NNG_고등학교,NNG_학년,NNG_담임,NNG_반,NNG_축가,NNG_준비,NNG_국어,NNG_수학,NNG_이과,NNG_문과,NNG_프로그램,NNG_문화,NNG_비교,VV_변하,NNG_가족,NNG_구성,NNG_시절,NNG_나중,NNG_자녀,NNB_명,VA_괜찮,VV_주,NNG_화,VV_내,VV_참,NNG_불,NNB_둥,NNG_사과,NNG_얼마,NNG_마스크,NNG_팩,VV_쓰,NNG_미안,EF_ᆯ게,NNG_할머니,NNG_댁,NNG_차례,VV_도와주,NNG_부분,NNG_외가,NNG_친가,EF_는데,VV_거들,NNG_신경,EC_면서,VV_부르,NNG_스킨십,EC_ᆯ지,VV_먹,EC_으라고,NNG_젤리,NNG_여사친,VV_나,VV_싸
SD2401163,10대,0.01991701244813278,0.0033195020746887966,0.014107883817427386,0.0016597510373443983,0.02074688796680498,0.0016597510373443983,0.015767634854771784,0.009128630705394191,0.023236514522821577,0.0008298755186721991,0.01991701244813278,0.0,0.007468879668049793,0.0033195020746887966,0.009128630705394191,0.053112033195020746,0.02987551867219917,0.0024896265560165973,0.030705394190871368,0.0016597510373443983,0.0024896265560165973,0.004149377593360996,0.0,0.0,0.014107883817427386,0.0016597510373443983,0.011618257261410789,0.02074688796680498,0.023236514522821577,0.006639004149377593,0.006639004149377593,0.0008298755186721991,0.03568464730290456,0.0024896265560165973,0.0,0.00995850622406639,0.0,0.0016597510373443983,0.03319502074688797,0.0024896265560165973,0.014107883817427386,0.0016597510373443983,0.0008298755186721991,0.0,0.004149377593360996,0.008298755186721992,0.012448132780082987,0.0,0.0,0.0033195020746887966,0.0033195020746887966,0.0,0.010788381742738589,0.0024896265560165973,0.0,0.02074688796680498,0.02074688796680498,0.0008298755186721991,0.0,0.0,0.0008298755186721991,0.007468879668049793,0.018257261410788383,0.0008298755186721991,0.0008298755186721991,0.0,0.0,0.0008298755186721991,0.0033195020746887966,0.0033195020746887966,0.02074688796680498,0.00995850622406639,0.0008298755186721991,0.0008298755186721991,0.009128630705394191,0.0,0.0,0.0,0.0008298755186721991,0.004979253112033195,0.0008298755186721991,0.012448132780082987,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0,0.0008298755186721991,0.0,0.0,0.0016597510373443983,0.004979253112033195,0.0024896265560165973,0.0,0.0008298755186721991,0.0016597510373443983,0.0,0.0016597510373443983,0.006639004149377593,0.0016597510373443983,0.0024896265560165973,0.0008298755186721991,0.0,0.004979253112033195,0.0008298755186721991,0.008298755186721992,0.00995850622406639,0.005809128630705394,0.0024896265560165973,0.0,0.0,0.0,0.0008298755186721991,0.004979253112033195,0.0008298755186721991,0.0,0.0,0.0,0.0,0.0,0.008298755186721992,0.0016597510373443983,0.0,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0,0.0,0.0,0.0008298755186721991,0.0,0.0,0.014107883817427386,0.0016597510373443983,0.0008298755186721991,0.0,0.0,0.0,0.0,0.0,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0,0.0,0.0008298755186721991,0.0,0.0008298755186721991,0.0024896265560165973,0.0,0.0,0.0,0.0,0.0008298755186721991,0.0,0.0,0.0,0.0,0.0016597510373443983,0.0024896265560165973,0.004149377593360996,0.0008298755186721991,0.0,0.0,0.0,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0,0.0,0.007468879668049793,0.0008298755186721991,0.0,0.0,0.0033195020746887966,0.0,0.004979253112033195,0.0016597510373443983,0.0,0.0033195020746887966,0.0016597510373443983,0.0,0.0,0.0,0.0,0.0,0.0,0.0024896265560165973,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.004149377593360996,0.004149377593360996,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0,0.0,0.0,0.0,0.0008298755186721991,0.0,0.0,0.0016597510373443983,0.0,0.0,0.0,0.0033195020746887966,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0,0.0,0.0016597510373443983,0.0,0.0,0.0016597510373443983,0.0033195020746887966,0.0016597510373443983,0.0,0.0,0.0,0.0,0.0,0.0016597510373443983,0.0008298755186721991,0.0,0.0,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.004979253112033195,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0033195020746887966,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.004149377593360996,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0016597510373443983,0.0024896265560165973,0.004149377593360996,0.0033195020746887966,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991
SD2401164,10대,0.017321016166281754,0.005773672055427252,0.013856812933025405,0.006928406466512702,0.03117782909930716,0.003464203233256351,0.015011547344110854,0.010392609699769052,0.02771362586605081,0.0011547344110854503,0.009237875288683603,0.0011547344110854503,0.008083140877598153,0.003464203233256351,0.008083140877598153,0.042725173210161664,0.025404157043879907,0.0023094688221709007,0.02424942263279446,0.0023094688221709007,0.003464203233256351,0.006928406466512702,0.0011547344110854503,0.0011547344110854503,0.023094688221709007,0.0011547344110854503,0.005773672055427252,0.018475750577367205,0.020785219399538105,0.008083140877598153,0.011547344110854504,0.003464203233256351,0.046189376443418015,0.0023094688221709007,0.0011547344110854503,0.012702078521939953,0.0011547344110854503,0.005773672055427252,0.04041570438799076,0.005773672055427252,0.011547344110854504,0.0011547344110854503,0.004618937644341801,0.0011547344110854503,0.013856812933025405,0.003464203233256351,0.005773672055427252,0.0011547344110854503,0.0011547344110854503,0.004618937644341801,0.003464203233256351,0.0023094688221709007,0.004618937644341801,0.0011547344110854503,0.0011547344110854503,0.019630484988452657,0.019630484988452657,0.008083140877598153,0.0011547344110854503,0.003464203233256351,0.0011547344110854503,0.003464203233256351,0.010392609699769052,0.0011547344110854503,0.003464203233256351,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.006928406466512702,0.018475750577367205,0.006928406466512702,0.0023094688221709007,0.0011547344110854503,0.006928406466512702,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.009237875288683603,0.0023094688221709007,0.0023094688221709007,0.011547344110854504,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.004618937644341801,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.008083140877598153,0.0011547344110854503,0.004618937644341801,0.005773672055427252,0.005773672055427252,0.0023094688221709007,0.0011547344110854503,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.003464203233256351,0.004618937644341801,0.006928406466512702,0.004618937644341801,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.008083140877598153,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.003464203233256351,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.003464203233256351,0.0011547344110854503,0.0011547344110854503,0.004618937644341801,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.005773672055427252,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.004618937644341801,0.006928406466512702,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.004618937644341801,0.0011547344110854503,0.005773672055427252,0.0011547344110854503,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.003464203233256351,0.0023094688221709007,0.006928406466512702,0.005773672055427252,0.0023094688221709007,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.003464203233256351,0.003464203233256351,0.0011547344110854503,0.0011547344110854503,0.0023094688221709007,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0011547344110854503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
