화자ID,연령대,NP_자기,EF_야,NP_나,NNG_이사,EC_고,EF_어,EF_려고,NNG_생각,JX_은,NP_어디,VV_가,ETN_ᆫ다기,JX_는,NNG_집,JKO_을,EF_냐,NP_그것,JKS_이,NNG_중요,ETM_ᆯ,NNB_거,VA_같,NNG_때,NNG_역,VA_멀,EC_어도,EC_면,VV_되,EC_지만,VV_걸어가,EC_어서,VA_힘들,EC_지,ETM_을,NNG_정도,VA_괜찮,EC_은데,NNG_컨디션,ETM_ᆫ,NNG_도배,NNG_장판,EC_게,EC_어,NNG_구조,JKS_가,NNG_정확,NNG_사각,VV_이루어지,EF_는가,NNG_가구,JKG_의,NNG_배치,NNG_정석,EC_라고,VV_하,VV_알,EF_잖아,NNB_것,VA_있,NP_뭐,EC_어야,NNG_곳,NNG_물건,VV_있,VA_없,ETM_는,VV_보,EC_면은,NNG_이상,VA_많,ETM_은,NNG_상태,VA_좋,NNG_다음,EC_으면,NNG_만약,NNG_조건,VV_맞,VV_찾,NNB_가지,VV_모자라,NNG_경우,NNG_예,JKO_를,VV_들,JX_ᆫ,NNG_만족,EF_지,NNG_현실,ETM_란,JKO_ᆯ,ETN_기,NNG_계획,NNG_완벽,VV_나오,JX_까지,VV_기다리,NNB_편,NP_우리,NNG_부합,NNG_계약,NNG_눈,NNG_남,JX_도,EC_다고,EC_다,NNB_번,EC_는데,NNG_부분,NNG_만족도,ETM_던,NNG_앞,NNG_기간,NNG_지장,EC_ᆫ다고,NNG_인테리어,NNG_미니멀,NNG_라이프,VV_살,NNG_불편,EF_더라고,NNG_기쁨,NNG_잠시,VA_예쁘,VV_꾸미,EF_다,ETM_라는,EC_ᆫ데,ETN_ᆷ,NNG_오랫동안,NNG_지속,NNG_짐,VV_줄이,NNG_모델,NNG_하우스,EF_ᆫ가,NNG_아무것,NNG_깔끔,NNG_한번,NNG_플랜테리어,NNG_유행,NNG_식물,NNG_사랑,VV_좋아하,NNG_사람,EC_라서,NNG_플랜,NNG_어,NNG_말,NNG_의견,NNB_채,NNG_돈,NNB_데,NNG_생활,NNG_거주지,VA_소소하,NNG_화분,NNB_개,VV_키우,NNB_수,EC_면서,NNG_가전제품,NNG_가정,NNG_제품,VV_쓰,NNG_인생,NNB_터,NNG_필수,EC_냐,NNG_빨래,NNG_건조기,NNG_기기,NNG_비데,NNG_가전,NNG_포기,EC_더라도,ETM_ᆫ다라는,NNB_적,NNG_세탁기,VV_옮기,ETM_ᆫ다는,EC_니까,VV_합치,NNG_기술,VV_모르,NNG_별도,NNG_사용,NNG_건조,NNG_시간,NNG_동일,NNG_판단,NNB_대,VV_놓,NNG_필요,EC_으니까,NNG_구매,NNG_나중,NNG_가격,NNG_면,EC_나,NNG_여유,NNG_공간,NNG_확보,EC_라,EF_나,NNG_장점,NNG_가격대,NNG_부담,NNG_고민,NNG_아파트,NNG_빌라,NNG_단독,NNG_주택,NNG_거주,NNG_형식,NNG_단,JX_만,NNB_때문,NNG_지방,EC_ᆫ지,NNG_압도,NNG_관리,NNG_측면,NNG_유지,NNG_단점,EF_으니까,VV_느끼,NNG_층,NNG_소음,VV_생각나,NNG_요새,NNG_문제,VA_크,VV_사,NNG_발생,VV_찾아가,VV_거슬리,NNG_편의점,NNG_주변,NNG_헬스장,NNG_영화관,NNG_마트,VV_말,VA_젊,NNB_만,VV_들어오,NNG_집안일,NNG_요리,NNG_화장실,NNG_청소,NNG_가사,NNG_노동,NNG_부부,NNG_분담,EF_을까,NP_누구,NNG_소득원,NNG_제공,VV_따르,NNG_분배,VV_달라지,NNG_집안,NNG_일,NP_아무거,JX_나,VA_상관없,NNG_꿀,NNG_팁,VV_보이,NNG_꿀팁,EF_게,VA_역하,NNG_선택,VV_맞추,NNG_이동,EF_고,VA_길,VV_두,NNG_최대한,ETN_음,NNG_바닥,NNG_위,EC_ᆫ가,NNG_구조물,VA_편하,NNG_청소기,VV_돌리,NP_그거,EC_거나,VV_치우,NNG_외적,EC_기에,NNG_실용,NNG_벌레,VV_생기,VA_습하,NNG_곰팡이,VV_슬,NNG_필수템,NNG_테,EF_ᆫ다,NNB_외,NNG_에어프라,EC_다가,VV_팔,NNG_보조,NNG_노후,NNG_세탁물,NNG_냄새,VV_나,NNG_이물질,VV_끼,VV_바꾸,EF_구나,NNB_년,NNG_전,NNG_엄마,EF_거든,VV_걸리,NNG_경향,NNG_분리,VV_시키,NNG_요번,NNG_발전,NNG_방법,VV_바뀌,NNG_전원주택,NNB_중,VV_매기,NNG_장단점,VA_다르,NNG_원래,VA_심하,NNG_아,NNG_애완동물,NNG_법,NNG_항의,NNG_윗집,NNG_아랫집,NNG_연락,NNG_영화,NNG_이용,NNG_결제,NNG_시스템,NNG_가능,VA_웬만하,EF_는지,VV_맡,NNG_맞벌이,NNG_외벌이,NNG_한쪽,VV_몰,NNG_한,NNG_쓰레기,VV_버리,NNG_주방,EC_든지,NNG_거실,NNG_세부,VV_정하,NNG_비율,NNG_머리카락,NNG_제거,NNG_배수구,VV_만지,VA_싫,NNG_비닐,NNG_장갑
SD2401125,20대,0.012264150943396227,0.011320754716981131,0.03018867924528302,0.008490566037735849,0.026415094339622643,0.03773584905660377,0.0009433962264150943,0.011320754716981131,0.016981132075471698,0.0009433962264150943,0.008490566037735849,0.0009433962264150943,0.035849056603773584,0.01509433962264151,0.014150943396226415,0.002830188679245283,0.0037735849056603774,0.03490566037735849,0.0018867924528301887,0.020754716981132074,0.029245283018867925,0.014150943396226415,0.008490566037735849,0.0018867924528301887,0.002830188679245283,0.0009433962264150943,0.014150943396226415,0.008490566037735849,0.0047169811320754715,0.0009433962264150943,0.007547169811320755,0.005660377358490566,0.002830188679245283,0.002830188679245283,0.006603773584905661,0.0037735849056603774,0.0037735849056603774,0.0009433962264150943,0.01509433962264151,0.0009433962264150943,0.0009433962264150943,0.012264150943396227,0.02547169811320755,0.002830188679245283,0.020754716981132074,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0047169811320754715,0.0009433962264150943,0.0018867924528301887,0.002830188679245283,0.027358490566037737,0.0009433962264150943,0.011320754716981131,0.009433962264150943,0.010377358490566037,0.002830188679245283,0.0047169811320754715,0.002830188679245283,0.0018867924528301887,0.005660377358490566,0.006603773584905661,0.018867924528301886,0.0047169811320754715,0.0009433962264150943,0.0009433962264150943,0.0047169811320754715,0.006603773584905661,0.0009433962264150943,0.012264150943396227,0.002830188679245283,0.0047169811320754715,0.0037735849056603774,0.0037735849056603774,0.002830188679245283,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.010377358490566037,0.005660377358490566,0.007547169811320755,0.0018867924528301887,0.005660377358490566,0.0009433962264150943,0.0009433962264150943,0.0047169811320754715,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.0047169811320754715,0.005660377358490566,0.0018867924528301887,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.010377358490566037,0.0037735849056603774,0.0009433962264150943,0.002830188679245283,0.007547169811320755,0.0009433962264150943,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.002830188679245283,0.0018867924528301887,0.0018867924528301887,0.008490566037735849,0.002830188679245283,0.002830188679245283,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0047169811320754715,0.0047169811320754715,0.002830188679245283,0.0018867924528301887,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.002830188679245283,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.006603773584905661,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0018867924528301887,0.0018867924528301887,0.0009433962264150943,0.0018867924528301887,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0047169811320754715,0.0018867924528301887,0.0047169811320754715,0.0047169811320754715,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0018867924528301887,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0037735849056603774,0.0037735849056603774,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.002830188679245283,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0009433962264150943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401126,20대,0.020833333333333332,0.0010964912280701754,0.019736842105263157,0.0021929824561403508,0.03289473684210526,0.03728070175438596,0.0,0.009868421052631578,0.009868421052631578,0.0010964912280701754,0.007675438596491228,0.0,0.0581140350877193,0.0043859649122807015,0.01425438596491228,0.0,0.0021929824561403508,0.04057017543859649,0.0021929824561403508,0.023026315789473683,0.04824561403508772,0.03179824561403509,0.01425438596491228,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.008771929824561403,0.01425438596491228,0.0,0.0,0.01425438596491228,0.0043859649122807015,0.008771929824561403,0.006578947368421052,0.0010964912280701754,0.0,0.0,0.0,0.01864035087719298,0.0,0.0,0.009868421052631578,0.01425438596491228,0.0021929824561403508,0.02412280701754386,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.003289473684210526,0.020833333333333332,0.0,0.0,0.01425438596491228,0.007675438596491228,0.0043859649122807015,0.005482456140350877,0.0021929824561403508,0.0021929824561403508,0.003289473684210526,0.0021929824561403508,0.03070175438596491,0.006578947368421052,0.0,0.0,0.0021929824561403508,0.007675438596491228,0.0,0.01206140350877193,0.0,0.003289473684210526,0.0,0.0021929824561403508,0.003289473684210526,0.0021929824561403508,0.0,0.0,0.0021929824561403508,0.0,0.01425438596491228,0.006578947368421052,0.003289473684210526,0.0021929824561403508,0.0021929824561403508,0.0,0.0,0.003289473684210526,0.007675438596491228,0.0,0.0,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0,0.0,0.0,0.0,0.003289473684210526,0.006578947368421052,0.0,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0,0.0043859649122807015,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0021929824561403508,0.0043859649122807015,0.0021929824561403508,0.0,0.0,0.0,0.0,0.003289473684210526,0.003289473684210526,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.005482456140350877,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0043859649122807015,0.0,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.0,0.0,0.0021929824561403508,0.003289473684210526,0.0010964912280701754,0.0,0.0,0.003289473684210526,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.003289473684210526,0.003289473684210526,0.0,0.0010964912280701754,0.0021929824561403508,0.003289473684210526,0.0,0.0021929824561403508,0.0010964912280701754,0.0,0.006578947368421052,0.0010964912280701754,0.0021929824561403508,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0021929824561403508,0.005482456140350877,0.006578947368421052,0.0,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.003289473684210526,0.0021929824561403508,0.003289473684210526,0.0021929824561403508,0.0021929824561403508,0.0043859649122807015,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508
