화자ID,연령대,NNG_언니,JX_는,JKS_가,NP_뭐,EF_야,NP_나,NNG_엔에프,NNG_피,VA_다르,EF_네,VV_대하,EC_어서,VV_알,EC_고,ETM_는,NNB_거,VA_같,EF_어,EC_ᆫ데,JKG_이,NNG_박사,JKO_를,VA_좋,EC_어,EF_고,VV_맞,EC_는다고,NNG_생각,NNG_점,NNG_매력,NNG_엔,NNG_피여서,NNG_계획,JKS_이,VA_없,NNB_편,EF_거든,VV_있,EC_면,NNG_안정,VV_놀,ETM_ᆯ,NNB_수,VA_있,EF_다,VV_닮,ETM_은,JX_도,NNG_아이,JX_ᆫ,VV_하,NNG_때,JX_마다,VV_나오,NNG_중학교,NNG_고등학교,VV_들어가,NNG_검사,EC_지,NNG_오엠알,NNG_그때,JX_부터,NNG_변동,EC_는데,NNG_집,EC_느라고,EF_ᆫ가,NNG_티,NNB_것,NNG_단점,ETM_ᆫ,NNG_반대,JKO_을,VV_짜,NNB_대로,JX_만,NNG_즉흥,VA_심하,NNG_이유,NP_그거,NP_그것,NNB_엔,EF_잖아,JX_은,NNG_상상,JX_이나,JKO_ᆯ,EC_ᆫ다고,VV_알리,EC_다고,VV_느끼,NNG_에스랑,VV_붙,EC_으면,EF_더라고,JKG_의,NNG_상상력,NNG_맞장구,VV_치,EC_거나,NNG_감정,NNG_호응,NNG_문제,NNG_해결,NNG_방법,EC_니까,NNG_마음,VA_힘들,ETM_을,EC_은데,NNG_조건,VA_속상하,NNG_편,VV_되,NNB_때문,NNG_열풍,VV_식,ETN_기,NNG_사람,NNG_단편,ETN_라기,NNG_성향,NNG_분류,EC_게,VV_나누,NNG_이해,EC_다,EC_ᆫ가,NP_거기,VV_맞추,NNG_대응,VA_편하,NNG_전,NNG_혈액형,NNG_옛날,NNG_혈액,NNG_성격,EF_ᆷ,NNG_요새,NNG_연예인,NNG_기대,VA_크,NNG_부응,EC_려고,NNG_오버,NNG_면,NNG_문제점,NNG_틀,NNG_안,VV_가두,JX_까지,VV_만나,ETM_던,NNB_중,NNG_엠비티아이,NNG_대화,VV_통하,NNB_퍼센트,NNG_원래,NNG_퍼센트,VV_올라가,NNB_적,NNG_사회,NNG_생활,VV_이러,EC_면서,VV_떨어지,NNG_가족,NNG_친구,NNG_에너지,NNG_이,NNG_혼자,EC_어야,VV_보,NNG_자유,NNG_제한,VA_답답하,ETN_ᆷ,NNG_얘기,EC_으니까,NNG_약속,VV_나가,ETM_ᆫ단,NNG_부담,VV_그러,NNG_편안,NNG_경우,NNB_주일,NNG_동안,EF_지,NNG_햇빛,NNG_이랑,NNG_외출,NNG_기준,NNG_회사,VV_가,EC_라고,VV_지치,NNG_실내,EC_ᆫ지,EC_어도,NNG_본인,NNG_밖,NNG_기,VV_빼앗기,VV_좋아하,EC_더라고,VV_끝나,NNG_평일,VA_대단하,EF_ᆫ데,NNG_일요일,NNG_출근,EC_지만,NNG_스트레스,EC_여,NNB_명,NNG_정도,NNG_직장,NNG_동료,VA_많,NNG_이엔티제,NNG_에스,NNG_포함,JX_밖에,NNG_선생,NNG_밸런스,NNG_게임,EC_ᆫ다거나,VA_길,VV_이어지,NNG_말,NNG_상황,VV_대,VV_내,EC_으려고,NP_너,VV_모르,NNG_융통,ETM_라는,VV_들,NNG_개인,NNG_이상,NNG_이성,VV_다가오,EC_은가,NNG_학교,NNG_처음,NNG_이후,NNB_번,NP_이,NNG_반반,EF_을까,NNG_방식,VV_틀,VV_넘기,NP_이것,NNG_일상,NNG_자기,NNG_샤워,NNG_알바,NNG_일,VV_잊,NNG_부분,NP_이거,NNG_동일,NNG_옆,VV_토닥이,EC_구나,NP_그,JX_마저,EC_ᆯ까,EC_나,VV_찍,VV_타고나,EC_는지,VA_착하,NNG_천사,NNG_묘사,NNG_엔프제,EF_라더라,VV_데이,VV_오,EF_더라,EC_다가,NNG_돌,VV_걸,VV_멈추,VA_싫,NNG_대답,NNG_속,NNG_회복,NNG_땅굴,NNG_경향,VV_사,VV_살,NNG_프로,VV_다니,NNG_병원,NNG_이틀,EC_라,NNG_잠깐,NNG_시간,VV_그리,NNB_일,NNG_최대,EF_냐,EC_러,EF_는데,VV_말,VV_일어나,VV_끊기,VA_재밌,NNG_에스티,VA_친하,NNG_행동
SD2400369,20대,0.0,0.03834510595358224,0.028254288597376387,0.0010090817356205853,0.004036326942482341,0.04843592330978809,0.006054490413723511,0.0030272452068617556,0.0,0.0,0.0,0.0010090817356205853,0.0,0.034308779011099896,0.03834510595358224,0.03128153380423814,0.014127144298688193,0.045408678102926335,0.0010090817356205853,0.0,0.0,0.010090817356205853,0.005045408678102927,0.02119071644803229,0.0,0.007063572149344097,0.0,0.011099899091826439,0.0,0.0030272452068617556,0.0,0.0,0.0,0.022199798183652877,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.011099899091826439,0.010090817356205853,0.0,0.0010090817356205853,0.010090817356205853,0.005045408678102927,0.017154389505549948,0.0030272452068617556,0.0010090817356205853,0.007063572149344097,0.013118062563067608,0.0030272452068617556,0.027245206861755803,0.035317860746720484,0.012108980827447022,0.0010090817356205853,0.0020181634712411706,0.0,0.0,0.0,0.0020181634712411706,0.008072653884964682,0.0,0.0010090817356205853,0.0,0.0,0.008072653884964682,0.004036326942482341,0.0,0.0010090817356205853,0.0020181634712411706,0.007063572149344097,0.0020181634712411706,0.015136226034308779,0.0020181634712411706,0.02320887991927346,0.0,0.0,0.0020181634712411706,0.0,0.0,0.0,0.005045408678102927,0.0010090817356205853,0.0,0.0030272452068617556,0.013118062563067608,0.0020181634712411706,0.0,0.0030272452068617556,0.0020181634712411706,0.0,0.0020181634712411706,0.004036326942482341,0.0,0.0,0.0010090817356205853,0.005045408678102927,0.010090817356205853,0.0,0.0,0.0010090817356205853,0.0,0.0,0.0,0.0,0.0,0.0,0.004036326942482341,0.0010090817356205853,0.006054490413723511,0.005045408678102927,0.0,0.0,0.0,0.0,0.012108980827447022,0.0,0.0,0.0,0.015136226034308779,0.014127144298688193,0.0,0.0,0.0010090817356205853,0.0,0.01917255297679112,0.0,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0,0.0,0.0010090817356205853,0.0020181634712411706,0.0,0.0,0.0010090817356205853,0.007063572149344097,0.0,0.0,0.0,0.0,0.0010090817356205853,0.0,0.0,0.0,0.0010090817356205853,0.0,0.0010090817356205853,0.0,0.0,0.0010090817356205853,0.0030272452068617556,0.007063572149344097,0.0,0.0,0.006054490413723511,0.0,0.0,0.0,0.0,0.0,0.0020181634712411706,0.0,0.0,0.007063572149344097,0.0030272452068617556,0.0020181634712411706,0.0,0.0020181634712411706,0.0,0.0,0.0020181634712411706,0.0030272452068617556,0.0030272452068617556,0.0,0.0,0.0,0.0,0.006054490413723511,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0,0.0,0.005045408678102927,0.0,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.009081735620585268,0.0,0.0,0.0030272452068617556,0.0,0.0030272452068617556,0.0030272452068617556,0.004036326942482341,0.0,0.0,0.0,0.0,0.0030272452068617556,0.0,0.0,0.0,0.0030272452068617556,0.0,0.0,0.0010090817356205853,0.0,0.0,0.0,0.0010090817356205853,0.0010090817356205853,0.0,0.0,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0,0.0,0.0010090817356205853,0.0010090817356205853,0.0,0.0,0.0,0.0,0.0,0.0,0.005045408678102927,0.0010090817356205853,0.0,0.0,0.0,0.017154389505549948,0.0030272452068617556,0.0020181634712411706,0.0010090817356205853,0.0020181634712411706,0.0030272452068617556,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853
SD2400370,20대,0.023506366307541625,0.04995102840352596,0.031341821743388835,0.0039177277179236044,0.007835455435847209,0.040156709108716944,0.005876591576885406,0.005876591576885406,0.0019588638589618022,0.0009794319294809011,0.002938295788442703,0.009794319294809012,0.0009794319294809011,0.02644466209598433,0.02840352595494613,0.02840352595494613,0.024485798237022526,0.03525954946131244,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.00881488736532811,0.0039177277179236044,0.02644466209598433,0.0019588638589618022,0.013712047012732615,0.0009794319294809011,0.0039177277179236044,0.0019588638589618022,0.0009794319294809011,0.0039177277179236044,0.0009794319294809011,0.0019588638589618022,0.03330068560235064,0.002938295788442703,0.0039177277179236044,0.004897159647404506,0.014691478942213516,0.010773751224289911,0.0009794319294809011,0.0009794319294809011,0.012732615083251714,0.002938295788442703,0.015670910871694418,0.0039177277179236044,0.002938295788442703,0.0039177277179236044,0.01665034280117532,0.011753183153770812,0.004897159647404506,0.013712047012732615,0.01665034280117532,0.0009794319294809011,0.005876591576885406,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.00881488736532811,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0068560235063663075,0.005876591576885406,0.0009794319294809011,0.0009794319294809011,0.005876591576885406,0.01860920666013712,0.0019588638589618022,0.015670910871694418,0.0009794319294809011,0.013712047012732615,0.0009794319294809011,0.0009794319294809011,0.004897159647404506,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.004897159647404506,0.0039177277179236044,0.0009794319294809011,0.0068560235063663075,0.0039177277179236044,0.0009794319294809011,0.0009794319294809011,0.004897159647404506,0.0039177277179236044,0.0019588638589618022,0.004897159647404506,0.007835455435847209,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0039177277179236044,0.005876591576885406,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.007835455435847209,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.004897159647404506,0.0009794319294809011,0.004897159647404506,0.004897159647404506,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.004897159647404506,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.009794319294809012,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0039177277179236044,0.0009794319294809011,0.0009794319294809011,0.0039177277179236044,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0068560235063663075,0.0068560235063663075,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0039177277179236044,0.002938295788442703,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.002938295788442703,0.0019588638589618022,0.0039177277179236044,0.0039177277179236044,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.005876591576885406,0.0009794319294809011,0.002938295788442703,0.0019588638589618022,0.002938295788442703,0.0009794319294809011,0.002938295788442703,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.002938295788442703,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0009794319294809011,0.0019588638589618022,0.0009794319294809011,0.0009794319294809011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
