화자ID,연령대,NNB_가지,JKG_의,NNG_휴양지,JKS_가,NNG_존재,EC_는데,NNB_중,NNB_것,JKS_이,NNG_마음,VV_들,EF_어,NP_나,JX_는,NNG_산,VA_좋,EF_은데,NNG_이유,JX_은,NNG_평소,NNG_물,JKO_을,NNG_선호,EC_지,ETM_는,NNB_편,ETN_기,JX_도,EC_고,NNG_속,VV_들어가,ETM_ᆫ다는,NNB_거,JKO_를,VA_싫,EC_어,EC_어서,NNG_점,NNB_데,NNG_햇빛,JKO_ᆯ,EC_다,EC_니,NNG_나무,VV_가리,NNG_상황,NNB_때문,ETM_라는,NNG_곳,EC_다고,NNG_생각,VV_하,EC_라고,NNG_얘기,EC_지만,NP_우리,VV_둘러싸이,NNG_공간,ETM_ᆯ,NNB_수,VA_있,ETM_ᆫ,NNG_자연,NNG_풍경,VV_보,NNG_이야기,NNG_최근,VV_가,ETM_을,NNG_때,VV_오르내리,NNG_산책,NNG_코스,NNG_주변,NNG_산맥,NNG_카페,VV_앉,EF_고,NNG_운동,VV_끝나,VV_먹,NNG_음식,VA_맛있,EF_더라고,NNG_백숙,VV_있,NNG_전,NNG_파전,NNG_막걸리,ETM_던,NNG_기억,NNB_번,NP_거기,NNG_바다,VA_없,EC_지마는,NP_어디,EC_면,NNG_느낌,EC_ᆯ까,NP_너,NNG_예,VA_많,ETM_은,EC_ᆫ다,JX_든가,NNG_캠핑,NNB_적,NNG_그때,NNG_기분,VA_나쁘,NNG_일,NP_뭐,EC_냐면,NNG_텐트,VV_치,EC_어야,VV_되,EC_ᆫ데,NNG_차,NNG_주차,NP_그,NNG_설치,NP_그분,NNG_전화,EC_더니,NP_저,VV_나오,NNB_분,JX_만,VV_기다리,EF_라,VV_계시,EF_냐,NNG_가까이,ETN_음,VV_불구하,VV_빼,EF_을까,EC_면서,VA_같,NNG_장소,NNG_고민,NP_여기,NNG_정,NNG_중앙,NNG_옆,NNG_양옆,NNG_바람,VV_막,NNG_시야,VV_보이,VV_움직이,NNG_자리,VV_내,EC_으려고,NNG_친구,VV_쓰,EC_게,VV_놀,EC_러,VV_오,NNG_화,EF_자,NNB_식,VV_바꾸,EC_니까,VV_화나,NNG_여행,VV_다니,EC_으면,NNG_당황,EC_은데,NNG_극복,EC_려고,JX_ᆫ,EF_지,NNG_옛날,NNG_자체,NNG_패키지,NNG_자유,NNG_사람,VV_따르,NNG_방법,VV_달라지,EC_ᆫ가,NNG_가족,NNG_나이,NNG_상대,VA_편하,NNG_부분,VV_사라지,NNG_정도,NNG_성향,NNG_스타일,VV_맞추,EF_야,NNG_친척,NNB_명,NNG_동시,VV_따라가,VV_즐기,VV_덜,NNG_여름,NNG_내륙,NNG_겨울,NNG_지역,NNG_휴양림,NNG_안,NNG_상상,NNG_골반,VV_벌어지,NNG_스키,VV_타,VA_힘들,NNG_탄,NNB_줄,VV_알,EC_면은,VA_아프,NNG_이틀,NNB_박,NNB_일,NNG_썰매,NNG_아기,VV_웃기,VA_괜찮,NNG_요즘,NNG_옷,VV_자,VV_남,NNG_나중,VA_재밌,NNG_차이점,VV_대하,ETN_ᆷ,NNG_이용,NNG_모습,NNG_반영,NNB_개,NNG_가격,VA_저렴하,EF_다,NNG_경험,VA_어리,NNG_일요일,NNG_엄마,NNG_아빠,VV_올라가,JX_까지,NNG_하늘,NNG_얼마,NNG_수영장,EC_으니까,VA_낮,NNG_정상,NNG_티,VV_돌아오,NNG_마지막,NNG_날,NNG_야시장,NNG_코트,NNG_아,NNG_주머니,NNG_핸드폰,VV_사,NNB_지,NNB_주,JX_밖에,NNG_폰,NNG_사진,NNG_기록물,VA_슬프,NNG_지갑,NP_누구,NNG_가방,VV_훔치,NNG_그날,NNG_현금,VV_넣,VV_벌,NNG_알바,NNG_비,NNB_원,VV_잃어버리,NP_그거,VV_말,NNG_인종,NNG_차별,VV_나,NNG_시간,VV_지나,VV_잊히,NNG_돈,VV_잊,NNG_당시,NNG_아침,VV_일어나,VA_밤늦,VV_돌아다니,NNG_체력,NNG_부족,VV_원하,NNG_경우,NP_그것,NNG_혼자,VA_친하,VV_모르,NNG_쪼금,NNG_불편,EF_ᆯ까,EF_네,EC_야,VA_젊,EF_어야지,NNG_호텔,NNG_펜션,NNG_숙박,NNG_지,VA_비싸,EC_ᆫ지,VV_찾아보,NNG_사용,VV_크,NNG_위치
SD2400645,20대,0.002398081534772182,0.004796163069544364,0.0035971223021582736,0.019184652278177457,0.001199040767386091,0.014388489208633094,0.002398081534772182,0.005995203836930456,0.03597122302158273,0.001199040767386091,0.005995203836930456,0.02997601918465228,0.015587529976019185,0.026378896882494004,0.013189448441247002,0.011990407673860911,0.001199040767386091,0.001199040767386091,0.014388489208633094,0.002398081534772182,0.002398081534772182,0.023980815347721823,0.005995203836930456,0.013189448441247002,0.027577937649880094,0.002398081534772182,0.008393285371702638,0.023980815347721823,0.027577937649880094,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.02038369304556355,0.019184652278177457,0.002398081534772182,0.022781774580335732,0.026378896882494004,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.004796163069544364,0.005995203836930456,0.004796163069544364,0.001199040767386091,0.001199040767386091,0.004796163069544364,0.001199040767386091,0.002398081534772182,0.005995203836930456,0.005995203836930456,0.01079136690647482,0.016786570743405275,0.002398081534772182,0.004796163069544364,0.004796163069544364,0.007194244604316547,0.0035971223021582736,0.002398081534772182,0.011990407673860911,0.005995203836930456,0.013189448441247002,0.013189448441247002,0.001199040767386091,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.017985611510791366,0.005995203836930456,0.004796163069544364,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.007194244604316547,0.002398081534772182,0.013189448441247002,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.008393285371702638,0.002398081534772182,0.0035971223021582736,0.002398081534772182,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.0035971223021582736,0.0035971223021582736,0.0035971223021582736,0.002398081534772182,0.0035971223021582736,0.002398081534772182,0.004796163069544364,0.005995203836930456,0.002398081534772182,0.001199040767386091,0.002398081534772182,0.0035971223021582736,0.001199040767386091,0.007194244604316547,0.007194244604316547,0.001199040767386091,0.0035971223021582736,0.001199040767386091,0.0035971223021582736,0.002398081534772182,0.002398081534772182,0.005995203836930456,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.0035971223021582736,0.004796163069544364,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.011990407673860911,0.001199040767386091,0.0035971223021582736,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.0035971223021582736,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.007194244604316547,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.0035971223021582736,0.001199040767386091,0.011990407673860911,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.002398081534772182,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.005995203836930456,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.007194244604316547,0.0035971223021582736,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.002398081534772182,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.001199040767386091,0.002398081534772182,0.001199040767386091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400646,20대,0.0,0.003305785123966942,0.0049586776859504135,0.023140495867768594,0.0,0.01818181818181818,0.008264462809917356,0.008264462809917356,0.03140495867768595,0.001652892561983471,0.001652892561983471,0.0512396694214876,0.02809917355371901,0.03636363636363636,0.01487603305785124,0.01652892561983471,0.001652892561983471,0.0,0.009917355371900827,0.0,0.0,0.019834710743801654,0.003305785123966942,0.008264462809917356,0.02809917355371901,0.0,0.0049586776859504135,0.01652892561983471,0.02809917355371901,0.0,0.0,0.001652892561983471,0.03305785123966942,0.006611570247933884,0.001652892561983471,0.01487603305785124,0.011570247933884297,0.0,0.0,0.001652892561983471,0.0,0.003305785123966942,0.001652892561983471,0.0,0.001652892561983471,0.0,0.0,0.0,0.006611570247933884,0.001652892561983471,0.003305785123966942,0.011570247933884297,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.008264462809917356,0.0049586776859504135,0.01652892561983471,0.024793388429752067,0.0,0.0,0.0,0.0,0.0,0.026446280991735537,0.008264462809917356,0.008264462809917356,0.0,0.0,0.0,0.003305785123966942,0.0,0.001652892561983471,0.0,0.0,0.001652892561983471,0.0,0.001652892561983471,0.0,0.0,0.0,0.001652892561983471,0.008264462809917356,0.003305785123966942,0.0,0.0,0.013223140495867768,0.003305785123966942,0.001652892561983471,0.0,0.0049586776859504135,0.0,0.0,0.001652892561983471,0.009917355371900827,0.001652892561983471,0.0,0.013223140495867768,0.0,0.0,0.013223140495867768,0.0,0.0,0.0,0.001652892561983471,0.001652892561983471,0.0049586776859504135,0.0049586776859504135,0.0,0.003305785123966942,0.0,0.001652892561983471,0.001652892561983471,0.013223140495867768,0.009917355371900827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.003305785123966942,0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003305785123966942,0.023140495867768594,0.0049586776859504135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.0,0.001652892561983471,0.0,0.0,0.0,0.003305785123966942,0.0,0.0,0.003305785123966942,0.0,0.0,0.0,0.0,0.0049586776859504135,0.0,0.01487603305785124,0.001652892561983471,0.0,0.0,0.003305785123966942,0.001652892561983471,0.0,0.0049586776859504135,0.001652892561983471,0.0,0.0,0.006611570247933884,0.003305785123966942,0.003305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.003305785123966942,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.003305785123966942,0.0049586776859504135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.0,0.0,0.0,0.0,0.0,0.001652892561983471,0.0049586776859504135,0.001652892561983471,0.001652892561983471,0.0049586776859504135,0.006611570247933884,0.003305785123966942,0.009917355371900827,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.0049586776859504135,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.006611570247933884,0.003305785123966942,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471,0.001652892561983471
