화자ID,연령대,NP_너,JX_는,NNG_솔로,ETM_ᆫ,NNG_상태,EF_잖아,NNG_연애,EC_고,ETM_은,NNG_마음,NNG_구체,NNG_이상,NNG_앞,NNG_사람,JKO_을,VV_만나,EC_다,VV_하,ETM_는,NNB_거,VA_있,EF_어,NP_나,NNG_이상형,VV_정하,EC_어,ETN_ᆫ다기,JKS_가,VV_꽂히,EC_면,JX_은,VA_좋,NNB_편,EF_거든,EC_면서,EF_다,VV_느끼,NNB_적,NP_그것,JKS_이,NNG_연락,NNG_관련,NNG_중요,EC_게,NNG_생각,JKO_ᆯ,VV_바라,NNB_데,NNB_것,EC_라,NNG_기본,NNG_생사,NNG_확인,VV_되,NNG_술자리,VA_같,NP_그거,NNG_술,VV_마시,VV_그러,EC_은데,VV_대하,EC_어서,NNG_소개팅,NNG_자만,VV_추,EC_라고,NNG_자연,NNG_만남,NNG_추구,NNB_번,JX_도,VA_없,NNB_쯤,VV_나가,EC_으면,VA_재밌,ETM_다라는,ETN_기,NNG_경험,VA_크,NNG_웨딩,EC_지,VA_작,NNG_요새,NNG_실내,NNG_야외,NNG_원래,JX_만,EC_다가,EF_더라고,EC_려면은,NNG_벌레,EC_어야,EC_니까,NNG_계절,EC_ᆫ다면,NNG_해외,EF_을까,NNG_로망,VV_갖,JX_ᆫ,NNG_현실,NNG_결혼식,NNG_맹신,EC_ᆫ데,NNG_요즘,NNG_유퀴즈,NP_누구,NNG_편,EF_지,NP_거기,NNG_점,NNG_신,ETM_라는,NNG_어플,NNG_궁합,NNG_사주,VV_나오,EF_ᆫ다,NNG_말,VV_깔,VV_보,NP_이것,NNG_은근,JKG_이,VA_비슷하,VV_모르,ETM_던,NNG_부분,VV_알,NNG_느낌,NP_뭐,EC_ᆫ가,NNG_미래,NNG_기대,JKO_를,ETM_ᆯ,NNB_수,NNB_주,JX_나,EC_러,VV_가,EC_거나,NNG_핸드폰,VV_있,NNG_환승,NNB_자,ETM_을,NNG_때,NNG_판단,NNG_관계,VV_끝나,NNG_시작,NP_이거,NNG_옹호,NNG_만약,NNG_소식,VV_들리,VV_꺼내,NP_걔,NNG_사정,NNG_전후,EC_는지,EC_다라고,NNG_관점,EC_으니까,NNG_관심,NNG_상대,EC_지만,VV_다가가,VV_좋아하,NNG_티,VV_내,VA_소심하,JKG_의,NNG_법,NNG_스토리,EF_어요,VV_누르,NNG_답장,NNG_얘기,EC_는데,NNG_일반,VV_생기,VV_올리,EC_ᆫ다,VV_걸,NP_어디,NNG_장소,EC_ᆫ다고,NP_여기,EF_야,VV_보이,NNB_식,NNG_질문,NNG_관심사,VV_찾아내,EC_려고,NNG_노력,NNG_행동,NNG_남자,NNG_친구,NNG_공통,NNG_취미,NNG_게임,NP_우리,VV_놀,NNG_플스방,NNG_피시,NNG_콘솔,NNG_곳,NNG_데이트,VV_이끌,VV_들,NNG_고백,VA_많,NNG_썸,NNG_정도,VV_타,VV_끌,NNG_안,NNG_확신,NNG_기간,EC_다고,NNG_우선,VV_사귀,EC_자,EC_으면은,NNG_행복,NNG_시간,NNG_표현,NNG_다음,EF_느냐,NNG_반응,VV_나아가,VV_뜨,NNG_깔끔,NNG_정리,VV_써먹,NNG_멘트,NNG_방법,NNG_아이,VV_낳,NNG_배우자,NNG_결혼,NNG_반려동물,NNG_종류,NNB_마리,VV_키우,VA_어리,VV_바뀌,EF_ᆯ지,NNG_자녀,NNG_계획,NNG_딸,NNG_아들,NNB_명,VV_살,NNB_가지,NNG_젓가락,NNG_밥,VV_남기,NNG_부모,NNG_사이,NNG_예의,VA_바르,VV_살아가,NNG_이유,NNG_꿈,NNG_원,NNG_외모,VA_이쁘,EC_지마는,VA_친하,NNG_여자,NNG_얼굴,VA_다르,NNG_취향,NNG_외,NNG_제때,VV_먹,VV_취하,NNG_일,VV_벌어지,NNB_때문,NNG_연인,NNB_간,VA_적,EC_더라도,VV_지키,NNG_생활,EC_어야지,NNG_스키,NNG_강습,NNG_애,NP_자기,NNG_과외,NNG_선생,NNG_소개,VV_시키,NNG_달,NNG_실물,NNG_실망,NNG_기억,NNG_엄마,NNG_아빠,NNG_성당,VV_위하,NNG_성,NNG_세례,NNG_상황,NNG_로맨틱,NNG_기회,NNG_어바웃,NNG_타임,NNG_영화,NNG_교회,NNG_웨딩드레스,NNG_신부,NNG_드레스,NNG_비,VV_오,NNG_날,NNG_밖,NNG_파티,NNG_현대,NNG_형식,VV_갖추,NNG_자유,NNG_로또,NNG_오늘,NNG_운세,NNG_평소,NNG_전,NNB_중,EF_대,NNG_그때,NNB_월,EF_ᆫ가,JX_부터,VV_헤어지,NNG_여름,EC_ᆯ까,VV_던지,NNG_우연,NNG_일치,EC_라도,EF_구나,VV_당하,VA_나쁘,VA_괜찮,EC_든,NNG_틈,VV_깨지,VA_슬프,NNG_첫눈,VV_쳐다보,NNG_눈,VV_마주치,NNG_장난,VV_치,NNG_옆,VV_서,NNB_듯,NNG_적극,EC_는다,EC_든지,EC_ᆫ다든지,NNG_집,NNG_자취,NNG_단순,NNG_맛집,NNG_특별,VV_보내,VA_맛있,EC_는다거나,NNG_서로,NNG_선물,VV_만들,NNB_달,NNG_이내,VV_남,VV_넘기,NNG_순간,NNG_진심,VV_담,VV_기억나,NNG_군대,NNG_휴가,VV_아끼,NNG_처,VV_나,EC_냐고,NNG_대화,EF_ᆫ다고,NNG_누나,NNG_가족,VV_꾸리,NNG_아기,VA_싫,NNG_사고,VA_힘들,NNG_강사,EC_으면서,NNG_위험,NNG_순수,NNG_미,NNG_힘
SD2401670,20대,0.013292433537832311,0.044989775051124746,0.0010224948875255625,0.02556237218813906,0.0010224948875255625,0.002044989775051125,0.005112474437627812,0.03578732106339468,0.010224948875255624,0.003067484662576687,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.014314928425357873,0.03680981595092025,0.005112474437627812,0.002044989775051125,0.044989775051124746,0.04396728016359918,0.027607361963190184,0.015337423312883436,0.02147239263803681,0.03169734151329243,0.0010224948875255625,0.0010224948875255625,0.023517382413087935,0.0010224948875255625,0.016359918200409,0.003067484662576687,0.010224948875255624,0.024539877300613498,0.00408997955010225,0.012269938650306749,0.011247443762781187,0.0010224948875255625,0.006134969325153374,0.0010224948875255625,0.00408997955010225,0.0010224948875255625,0.02044989775051125,0.005112474437627812,0.0010224948875255625,0.003067484662576687,0.009202453987730062,0.011247443762781187,0.00408997955010225,0.0010224948875255625,0.0010224948875255625,0.007157464212678937,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.005112474437627812,0.002044989775051125,0.016359918200409,0.005112474437627812,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.003067484662576687,0.006134969325153374,0.011247443762781187,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.006134969325153374,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.00408997955010225,0.012269938650306749,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.003067484662576687,0.003067484662576687,0.0010224948875255625,0.005112474437627812,0.002044989775051125,0.0010224948875255625,0.003067484662576687,0.003067484662576687,0.002044989775051125,0.0010224948875255625,0.002044989775051125,0.005112474437627812,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.003067484662576687,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.003067484662576687,0.0010224948875255625,0.005112474437627812,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.007157464212678937,0.0010224948875255625,0.006134969325153374,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.003067484662576687,0.003067484662576687,0.0010224948875255625,0.003067484662576687,0.002044989775051125,0.003067484662576687,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.014314928425357873,0.010224948875255624,0.005112474437627812,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.006134969325153374,0.002044989775051125,0.0010224948875255625,0.006134969325153374,0.00408997955010225,0.0010224948875255625,0.003067484662576687,0.005112474437627812,0.0010224948875255625,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.002044989775051125,0.0010224948875255625,0.006134969325153374,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.00408997955010225,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.003067484662576687,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.00408997955010225,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.005112474437627812,0.0010224948875255625,0.002044989775051125,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.002044989775051125,0.0010224948875255625,0.002044989775051125,0.002044989775051125,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0010224948875255625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401671,20대,0.011090573012939002,0.034195933456561925,0.0,0.0166358595194085,0.0,0.0,0.0009242144177449168,0.024953789279112754,0.0073937153419593345,0.0009242144177449168,0.0,0.0046210720887245845,0.0,0.018484288354898338,0.021256931608133085,0.005545286506469501,0.006469500924214418,0.029574861367837338,0.030499075785582256,0.019408502772643253,0.012939001848428836,0.03512014787430684,0.036968576709796676,0.0,0.0009242144177449168,0.021256931608133085,0.0,0.024953789279112754,0.0009242144177449168,0.010166358595194085,0.005545286506469501,0.009242144177449169,0.0073937153419593345,0.00831792975970425,0.0046210720887245845,0.0009242144177449168,0.0,0.0018484288354898336,0.0018484288354898336,0.02865064695009242,0.0027726432532347504,0.0,0.0,0.021256931608133085,0.012939001848428836,0.0027726432532347504,0.0,0.0018484288354898336,0.0027726432532347504,0.0046210720887245845,0.0009242144177449168,0.0,0.0,0.014787430683918669,0.0,0.011090573012939002,0.0027726432532347504,0.0018484288354898336,0.0,0.0009242144177449168,0.0009242144177449168,0.0,0.013863216266173753,0.0009242144177449168,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0073937153419593345,0.01756007393715342,0.0036968576709796672,0.0,0.0009242144177449168,0.005545286506469501,0.0,0.0,0.0027726432532347504,0.0,0.0,0.0,0.0027726432532347504,0.0,0.0,0.0,0.0,0.0,0.0009242144177449168,0.0,0.0018484288354898336,0.0,0.0,0.0036968576709796672,0.0027726432532347504,0.0,0.0027726432532347504,0.0,0.0009242144177449168,0.0,0.0,0.0027726432532347504,0.0,0.0027726432532347504,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0,0.0,0.0009242144177449168,0.0,0.0018484288354898336,0.0027726432532347504,0.0036968576709796672,0.0009242144177449168,0.006469500924214418,0.0,0.011090573012939002,0.0009242144177449168,0.0,0.0,0.0,0.0009242144177449168,0.00831792975970425,0.0,0.0027726432532347504,0.0,0.0018484288354898336,0.0009242144177449168,0.0,0.0,0.0166358595194085,0.012939001848428836,0.005545286506469501,0.0009242144177449168,0.0,0.0,0.0009242144177449168,0.0027726432532347504,0.0,0.012014787430683918,0.0027726432532347504,0.0,0.005545286506469501,0.012939001848428836,0.0,0.0,0.0,0.0,0.0,0.0,0.0027726432532347504,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009242144177449168,0.0009242144177449168,0.0036968576709796672,0.0018484288354898336,0.0018484288354898336,0.0,0.0,0.0,0.006469500924214418,0.0,0.0,0.0,0.0,0.0,0.0027726432532347504,0.011090573012939002,0.0009242144177449168,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0036968576709796672,0.0009242144177449168,0.0009242144177449168,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0018484288354898336,0.0018484288354898336,0.0036968576709796672,0.0,0.0,0.0,0.0046210720887245845,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0018484288354898336,0.0,0.0027726432532347504,0.0046210720887245845,0.0018484288354898336,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0,0.005545286506469501,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0,0.0009242144177449168,0.0018484288354898336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009242144177449168,0.0,0.0,0.0,0.0009242144177449168,0.0046210720887245845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0046210720887245845,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0027726432532347504,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0018484288354898336,0.0018484288354898336,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0027726432532347504,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0027726432532347504,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0018484288354898336,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168,0.0009242144177449168
