화자ID,연령대,NP_너,JX_는,NNG_연애,JKO_를,VV_하,ETM_ᆯ,NNG_때,NNG_중요,EC_게,NNG_생각,ETM_는,NNG_요소,JKS_가,VA_있,EF_어,NP_나,NNG_서로,VV_대하,ETM_ᆫ,NNG_호감,NNG_마음,JKS_이,EC_다고,JKO_을,EC_는데,NNG_요즘,NNB_것,JX_만,JX_도,NNG_시작,ETN_기,ETM_다는,NNB_거,JKO_ᆯ,VV_느끼,NNG_친구,NNG_얘기,EC_어,EC_어도,NNG_이제,NNG_진신,NNG_진실,EC_지,VA_같,EC_고,NNG_사람,JKG_의,NNG_배경,VV_보,NNG_여자,NNG_애,JX_은,NNG_여사친,VV_물어보,ETM_을,VV_좋아하,NNG_안정,NNG_직장,VV_가지,NNG_예,VV_들,EC_어서,NNG_전문직,NNG_선호,EF_더라고,NNG_결혼,NNG_시장,VV_들어가,VV_되,EC_면,NNG_가치,VV_갖추,NNG_상태,EC_라면,EF_ᆯ까,NNG_걱정,VA_크,ETM_던,JX_ᆫ,NNG_남자,EC_라,VA_없,NNG_당장,NNG_졸업,VA_바쁘,NNG_취업,NNG_현실,NNG_조건,EC_면서,VV_나아가,NNG_눈앞,VV_보이,VA_급급하,VA_다르,NP_자기,NNG_이상,NNG_위치,VV_잘나,VA_잘나,VV_만나,EC_려고,NNG_경향,EF_지,NP_이거,VV_어쩌,NNB_수,NNG_사촌,NNG_모습,NNG_사랑,NNG_형,NNG_전,VA_좋,NNG_결국,VA_괜찮,ETM_은,VV_변하,NNG_상대,NNG_조금,EF_을까,ETM_라는,NNG_만약,VV_생기,NNG_부모,JKS_께서,NNG_요건,NNB_때문,NNG_반대,NNG_작년,NNG_그때,NNB_번,VV_다녀오,VV_가,NNG_공장,VV_찍,NNB_듯,NNG_느낌,NNG_결혼식,NNG_웨디,NNG_웨딩,NNG_장소,NP_그거,NP_거기,EF_거든,EC_더니,NNG_문,NNB_개,EF_야,NNG_왼쪽,NP_어디,EC_어야,EC_는지,VV_헷갈리,EF_더라,NNG_주변,NNG_돈,NNB_곳,NP_뭐,NNG_축의금,NNG_곳,VV_맞,EC_지만,NNG_이유,NNG_마,NNG_자리,EC_ᆫ다고,NNB_년,NNG_뒤,VV_그러,NNG_실망,NNG_행복,EC_ᆫ다,EC_니까,VA_기쁘,NNG_나이,VV_차,VV_오,JX_마다,NNB_측,NNG_신부,NNG_측,EF_더냐,NNG_아버지,NNG_어머님,NNG_담,NNG_담화,NNG_옆,NNG_원,EC_ᆫ다면,NNG_스몰,NNB_편,NNB_가지,VV_있,NNG_말,NNB_대로,VA_친하,VV_부르,NNG_사진,NNG_한,NNG_하객,NNB_명,NNB_남짓,NNG_규모,NNG_한편,NNG_여유,NNG_호텔,NP_우리,VV_빌리,VV_모으,JX_든지,VV_채우,NNG_상대방,EC_으려고,EC_으면,NNG_당황,NNG_불편,VV_없애,VV_위하,EF_다,NNG_나중,VV_바뀌,VA_궁금하,NNG_최근,NNG_장례식,EC_다,NNB_적,VA_적,EC_ᆫ지,NNG_기억,VV_남,NNG_중학교,NNG_동창,VV_죽,NP_그것,NP_언제,EC_냐면,NNG_수능,NNG_직후,NNG_연락,EC_냐,NP_걔,VV_알,NNG_요번,NNG_애초,NNG_당시,NNG_스토리,VV_올라오,NNG_절친,NNG_혈액형,NNG_헌혈,EF_냐,VV_걸리,NNG_수술,NNG_일정,VV_잡히,NNG_직전,NNG_지금,EC_ᆫ데,NNG_병원,NNG_장례식장,NNG_나머지,NNG_할아버지,VV_돌아가,NNG_가족,NNG_구성원,NNG_친가,NNG_집,NNG_성,NNG_인생,VV_살아오,EF_느냐,NNG_앞,VV_도와주,VV_살,VA_싫,EF_잖아,NNG_혼자,NNG_커뮤니케이션,NNG_궁극,NNG_사이,VV_만들,NNG_안정감,EC_라고,NNG_유지,NNG_필요,NNG_단,EC_러,NP_얘,VV_이러,NP_이것,JX_까지,VV_바라,EC_더라도,NNG_보답,EF_는구나,EC_구나,NNG_감정,NNG_동력,EC_는다고,VV_주,NNG_오빠,NNG_성격,NNG_꽃밭,NNG_문제,VV_따지,NNG_트렌드,NNG_아이비리그,NNG_대학,VV_나오,NNG_사업,NNG_일,NNG_매력,EC_야,NNG_언니,VA_많,EC_다가,VV_헤어지,VA_아프,EF_으니까,NP_저것,EC_ᆯ까,EC_나,NNB_분,NNG_능력,NNG_함양,NNG_노력,VV_데려오,NNG_아빠,VV_어떡하,ETM_ᆫ단,NNG_엄마,VV_싫어하,VA_힘들,VV_사,NNG_가정,VV_꾸리,NNG_설득,NNG_설명,EC_기에,EF_ᆫ지,NNG_가까이,EC_으니까,NNG_배제,NNG_경험,NNB_데,NNG_남,VV_울,VA_멀,VV_따라가,NNG_분위기,NNG_날,NNG_평생,NNG_동안,NNG_눈물,NNG_범벅,NNG_현존,NNG_문화,NNG_예전,JX_부터,ETM_단,VV_말,NNG_축하,NNG_프로그램,VA_재밌,VV_짜,EF_어라,NNG_홀,NNG_야외,VV_돌아가시,VV_모르,NNG_처음,NNG_게,NNG_직계,NNG_지인,NNG_잠식,VA_슬프,VV_맞이하,NNG_상황,NNG_평소,NNG_얼굴,NNG_친척,NNG_오랜만,EC_자,NNG_마지막,EC_은데,NNG_고민,EF_ᆫ다,NNG_정도
SD2400274,20대,0.0,0.028499580888516344,0.005029337803855826,0.009220452640402346,0.03101424979044426,0.01760268231349539,0.008382229673093043,0.002514668901927913,0.010896898575020955,0.014249790444258172,0.026823134953897737,0.0008382229673093043,0.019279128248113998,0.0075440067057837385,0.025146689019279127,0.04945515507124895,0.0,0.0008382229673093043,0.01173512154233026,0.0,0.005029337803855826,0.025984911986588432,0.002514668901927913,0.03520536462699078,0.003352891869237217,0.0008382229673093043,0.018440905280804692,0.004191114836546521,0.019279128248113998,0.0,0.0075440067057837385,0.0016764459346186086,0.018440905280804692,0.004191114836546521,0.002514668901927913,0.002514668901927913,0.003352891869237217,0.018440905280804692,0.003352891869237217,0.0,0.0,0.0,0.009220452640402346,0.01173512154233026,0.039396479463537304,0.019279128248113998,0.01173512154233026,0.0,0.010896898575020955,0.0,0.0,0.003352891869237217,0.0,0.0008382229673093043,0.006705783738474434,0.0008382229673093043,0.0,0.0008382229673093043,0.0,0.0008382229673093043,0.004191114836546521,0.010058675607711651,0.0,0.0,0.002514668901927913,0.004191114836546521,0.0,0.0,0.006705783738474434,0.006705783738474434,0.0,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.008382229673093043,0.012573344509639563,0.0,0.0008382229673093043,0.003352891869237217,0.0,0.0,0.0,0.0,0.004191114836546521,0.0,0.0016764459346186086,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0,0.0,0.0,0.002514668901927913,0.0008382229673093043,0.0,0.002514668901927913,0.0,0.0,0.002514668901927913,0.0,0.0008382229673093043,0.004191114836546521,0.0,0.0,0.003352891869237217,0.0016764459346186086,0.0008382229673093043,0.010896898575020955,0.0,0.0008382229673093043,0.0,0.0016764459346186086,0.0008382229673093043,0.0016764459346186086,0.0,0.005029337803855826,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0016764459346186086,0.0016764459346186086,0.0016764459346186086,0.020117351215423303,0.0008382229673093043,0.0,0.0,0.0016764459346186086,0.010896898575020955,0.0,0.0008382229673093043,0.0008382229673093043,0.0,0.0,0.010058675607711651,0.0,0.0,0.0,0.006705783738474434,0.0,0.0008382229673093043,0.005029337803855826,0.0,0.0,0.0,0.006705783738474434,0.0008382229673093043,0.0,0.0,0.0016764459346186086,0.0008382229673093043,0.0,0.002514668901927913,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.0008382229673093043,0.0,0.0016764459346186086,0.0,0.0,0.0,0.002514668901927913,0.0,0.002514668901927913,0.0,0.010058675607711651,0.002514668901927913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0016764459346186086,0.004191114836546521,0.0,0.0,0.003352891869237217,0.0,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.0,0.004191114836546521,0.0,0.0,0.0,0.0,0.002514668901927913,0.0016764459346186086,0.0016764459346186086,0.0,0.0,0.0,0.0016764459346186086,0.002514668901927913,0.0,0.0,0.0,0.002514668901927913,0.008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0,0.0,0.0008382229673093043,0.002514668901927913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008382229673093043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002514668901927913,0.0,0.0016764459346186086,0.0,0.004191114836546521,0.003352891869237217,0.002514668901927913,0.0,0.0,0.0,0.0,0.0016764459346186086,0.0,0.0,0.0008382229673093043,0.0,0.002514668901927913,0.0016764459346186086,0.0075440067057837385,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.002514668901927913,0.002514668901927913,0.0016764459346186086,0.003352891869237217,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.003352891869237217,0.003352891869237217,0.0008382229673093043,0.0016764459346186086,0.004191114836546521,0.0008382229673093043,0.002514668901927913,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.00586756077116513,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.003352891869237217,0.0008382229673093043,0.0016764459346186086,0.002514668901927913,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0008382229673093043,0.002514668901927913,0.002514668901927913,0.0008382229673093043,0.008382229673093043,0.0016764459346186086,0.0008382229673093043,0.005029337803855826,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.002514668901927913,0.0016764459346186086,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0016764459346186086,0.0016764459346186086,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043,0.0008382229673093043
SD2400275,20대,0.006329113924050633,0.03345388788426763,0.0018083182640144665,0.0081374321880651,0.034358047016274866,0.013562386980108499,0.007233273056057866,0.0018083182640144665,0.0189873417721519,0.017179023508137433,0.03164556962025317,0.0009041591320072332,0.02531645569620253,0.011754068716094032,0.024412296564195298,0.0189873417721519,0.0009041591320072332,0.0018083182640144665,0.02531645569620253,0.0009041591320072332,0.0027124773960217,0.03164556962025317,0.006329113924050633,0.027124773960216998,0.011754068716094032,0.0018083182640144665,0.027124773960216998,0.0027124773960217,0.0162748643761302,0.0009041591320072332,0.012658227848101266,0.0018083182640144665,0.007233273056057866,0.003616636528028933,0.0009041591320072332,0.007233273056057866,0.0018083182640144665,0.020795660036166366,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.007233273056057866,0.019891500904159132,0.024412296564195298,0.023508137432188065,0.007233273056057866,0.0009041591320072332,0.0054249547920434,0.0027124773960217,0.0045207956600361665,0.0108499095840868,0.0009041591320072332,0.0009041591320072332,0.0054249547920434,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.012658227848101266,0.0018083182640144665,0.0018083182640144665,0.0054249547920434,0.0108499095840868,0.0009041591320072332,0.0027124773960217,0.015370705244122965,0.0054249547920434,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0054249547920434,0.0018083182640144665,0.0027124773960217,0.0018083182640144665,0.0045207956600361665,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0018083182640144665,0.003616636528028933,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0054249547920434,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0027124773960217,0.0009041591320072332,0.0027124773960217,0.0054249547920434,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.006329113924050633,0.003616636528028933,0.0009041591320072332,0.014466546112115732,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.003616636528028933,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0018083182640144665,0.003616636528028933,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0054249547920434,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0045207956600361665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.003616636528028933,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0009041591320072332,0.0045207956600361665,0.0027124773960217,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.003616636528028933,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0027124773960217,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.006329113924050633,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0027124773960217,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0018083182640144665,0.003616636528028933,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0018083182640144665,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0018083182640144665,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0009041591320072332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
