화자ID,연령대,VA_친하,ETM_ᆫ,NNG_친구,NNB_분,JX_은,JKS_이,VA_있,EF_ᆫ가,JX_요,NP_저,JX_는,NNG_고등학교,NNG_때,EC_어,NNB_명,EC_다고,NNG_생각,EF_ᆸ니다,NNG_에스에프,VV_피,EC_고,NNG_피,NNG_선생,JKG_의,NNG_대부분,JKS_가,VA_많,EF_나요,VV_맞,JKO_을,VV_하,VV_들,NNG_아이,EC_으면,NNG_대화,VV_통하,NNG_본인,NNG_엠비티아이,VV_대하,EC_어서,VV_알,EF_ᆫ가요,NNG_특이,NNG_성격,VV_있,VV_모르,EC_는데,NNG_주변,VV_보,EC_지,NNB_것,VA_같,EF_습니다,JX_도,NNG_소개,EF_세요,ETM_은,VA_활발하,NNG_말,NNB_거,VA_똑같,ETM_는,EC_게,NNG_대응,NNG_소통,NNB_편,NNG_최대한,NNG_문제,VV_일으키,ETM_을,NNB_만큼,VV_참,EC_다가,VV_놓,EF_습니까,ETN_ᆷ,NNG_정반대,NNG_단어,NNG_오지랖,VA_넓,NNG_일,NNG_참견,VV_끼,VV_되,ETM_ᆯ,NNG_속,NNG_신경,VV_쓰,VV_받아들이,NNG_후,NP_그거,JKO_를,NNG_상대방,NNG_표현,NNG_남녀,NNB_간,JKG_에,NNG_우정,VA_없,NNG_남자,NNG_사람,NNB_뿐,NNG_힘,VA_힘들,NNG_피곤,EF_ᆸ니까,EC_기에,VV_만들,EC_도록,NNG_노력,EC_며,NP_어디,JX_까지,NNB_수,NNG_만약,EC_면,NNG_허용,NNG_가능,NNG_저녁,NNG_시간,NNG_밥,NNG_김밥,NNG_집,EF_요,NNG_글자,JX_만,NNG_눈,NNG_맞춤,JKG_이,NNG_열풍,VV_느끼,NNG_회사,NNG_면접,NNG_질문,NNG_종이,NNG_항목,VV_생기,VA_크,NNG_영향,NNG_차지,NNG_부분,NNG_전,NNG_엠비티,NP_그,VV_인하,ETN_기,VV_나누,VA_좋,NNG_소재,NP_그쪽,NNG_마음,EC_ᆫ다고,EC_므로,NNG_처음,JX_부터,NNG_긍정,NNG_검사,NNB_적,NNG_최근,NNG_반,NNB_년,VV_넘어가,NNG_대학교,VV_놀,EC_러,VV_가,NP_거기,NNG_항문,NNG_지로,VV_나오,NP_이,VV_바뀌,NNG_습,NNG_즉흥,VA_맛있,JKO_ᆯ,VV_먹,VV_좋아하,NNB_데,NNG_순위,EC_라고,EC_으러,VV_다니,VV_겹치,JX_ᆫ,EC_나,NNG_대문자,NNG_문자,NNG_기,VV_빨리,EF_거든요,NNG_반응,EC_어도,VA_괜찮,NNG_중요,VV_바라,EF_구나,NNG_정도,VA_충분하,NNG_티,NNG_에프,NNG_성향,VA_강하,ETM_던,EC_으나,NNG_사회,NNG_생활,NNG_시작,NNG_이후,NNG_공감,NNG_영화,VV_울,NNG_주인공,NNG_경우,NNG_몰입,VA_정신없,NNG_집중,NNG_엔,VV_가지,NNG_상상,EF_지,NNG_무궁무진,NNG_끝,NNG_방향,EC_자면,NNB_쪽,NNG_얘기,VV_꺼내,VA_쓸데없,NNG_토론,VV_펼쳐지,NNG_대답,VV_계시,NNG_흥미,EC_다만,NNG_집중력,VV_떨어지,VV_관하,NNG_현실,EF_기에,VV_띄,NNB_이,EF_어요,NP_뭐,EF_예요,NNG_아이에스티피,EC_라서,NNG_상관,NNG_주도,EC_니까,NNG_이에스티피,EC_ᆫ데,NNG_불도저,VV_알려지,VA_다르,NNG_연예인,NNG_이에스에프피,VV_올라오,NNG_특징,EF_더라고,NNG_대개,NNG_해탈,EC_거나,NNG_변화,EC_다,EF_으세요,EC_ᆸ니다,NNG_모두,NNG_관심,EC_ᆫ가,NNG_글,NNG_기분,VA_나쁘,NNG_포인트,VV_건드리,NNG_친,NNG_빙자,NNG_썸,NNG_차이,NNG_손,EC_지만,VV_마주치,ETM_기,VA_밝,NNG_마,JX_나,NNG_반주,NNG_초저녁,EF_지요,VV_맞추,ETM_ᆫ다는,NNG_말씀,EF_죠,VV_틀리,NNG_선호,NNG_탈락,EC_ᆫ다면,NNG_수긍,NNG_퍼스널리티,NNG_사이트,NNG_문항,NNG_이번,NNB_번,NNG_그날,VA_예민하,EC_은데,VV_모이,NP_자기,NNB_때문,NNG_반대,NNG_에스,VV_변하,NNG_티의,EC_ᆫ다,EC_려고,NNG_운,NNG_입장,ETN_ᆫ다기,NNG_상황,VA_슬프,NNG_늑대,NNG_소년,EC_면서,NNG_엄마,NNG_아빠,NNG_술자리,VA_재밌,NNG_농담,VV_따먹,NNB_식,NNG_얘깃거리,NNG_미래,NNG_지구,EC_ᆯ지,NNG_심해,EC_은지,NNG_우주,NNG_혼자,NNG_술,NNG_주제
SD2400671,20대,0.0021344717182497333,0.026680896478121666,0.010672358591248666,0.0021344717182497333,0.0288153681963714,0.025613660618996798,0.01814300960512273,0.005336179295624333,0.005336179295624333,0.0384204909284952,0.03735325506937033,0.0010672358591248667,0.005336179295624333,0.0096051227321238,0.0010672358591248667,0.010672358591248666,0.012806830309498399,0.023479188900747065,0.004268943436499467,0.0010672358591248667,0.026680896478121666,0.004268943436499467,0.008537886872998933,0.0064034151547491995,0.0010672358591248667,0.0192102454642476,0.008537886872998933,0.0192102454642476,0.0096051227321238,0.026680896478121666,0.021344717182497332,0.0032017075773745998,0.0064034151547491995,0.0032017075773745998,0.007470651013874066,0.0021344717182497333,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.007470651013874066,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.010672358591248666,0.005336179295624333,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.008537886872998933,0.011739594450373533,0.008537886872998933,0.020277481323372464,0.0192102454642476,0.017075773745997867,0.0010672358591248667,0.0010672358591248667,0.011739594450373533,0.0010672358591248667,0.004268943436499467,0.016008537886873,0.0021344717182497333,0.029882604055496264,0.0096051227321238,0.0010672358591248667,0.0021344717182497333,0.007470651013874066,0.0021344717182497333,0.0032017075773745998,0.0010672358591248667,0.005336179295624333,0.0021344717182497333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.004268943436499467,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.010672358591248666,0.010672358591248666,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.012806830309498399,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0032017075773745998,0.0032017075773745998,0.0032017075773745998,0.0064034151547491995,0.0021344717182497333,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0032017075773745998,0.004268943436499467,0.0021344717182497333,0.008537886872998933,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.005336179295624333,0.0021344717182497333,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0021344717182497333,0.0021344717182497333,0.0032017075773745998,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.0032017075773745998,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0021344717182497333,0.0010672358591248667,0.0010672358591248667,0.004268943436499467,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0010672358591248667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400672,20대,0.0012300123001230013,0.020910209102091022,0.00984009840098401,0.0012300123001230013,0.033210332103321034,0.017220172201722016,0.020910209102091022,0.004920049200492005,0.004920049200492005,0.03075030750307503,0.03567035670356704,0.0,0.0012300123001230013,0.006150061500615006,0.0024600246002460025,0.01107011070110701,0.015990159901599015,0.014760147601476014,0.004920049200492005,0.0,0.01845018450184502,0.004920049200492005,0.013530135301353014,0.013530135301353014,0.0,0.02952029520295203,0.0036900369003690036,0.015990159901599015,0.012300123001230012,0.017220172201722016,0.03075030750307503,0.0,0.006150061500615006,0.0024600246002460025,0.0012300123001230013,0.0,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.008610086100861008,0.0024600246002460025,0.0024600246002460025,0.0,0.004920049200492005,0.006150061500615006,0.0012300123001230013,0.006150061500615006,0.0024600246002460025,0.004920049200492005,0.012300123001230012,0.004920049200492005,0.023370233702337023,0.024600246002460024,0.013530135301353014,0.0,0.0024600246002460025,0.008610086100861008,0.0,0.008610086100861008,0.02214022140221402,0.0024600246002460025,0.025830258302583026,0.006150061500615006,0.0,0.0012300123001230013,0.0024600246002460025,0.0,0.0,0.0,0.0024600246002460025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.01107011070110701,0.007380073800738007,0.0,0.0024600246002460025,0.0,0.0012300123001230013,0.0,0.0024600246002460025,0.007380073800738007,0.0,0.0012300123001230013,0.0024600246002460025,0.0024600246002460025,0.0024600246002460025,0.0036900369003690036,0.0024600246002460025,0.0024600246002460025,0.004920049200492005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.0036900369003690036,0.004920049200492005,0.0024600246002460025,0.00984009840098401,0.0,0.004920049200492005,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0,0.0,0.0012300123001230013,0.0,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.0,0.0036900369003690036,0.0,0.0,0.004920049200492005,0.0,0.0,0.0012300123001230013,0.0,0.007380073800738007,0.0,0.0024600246002460025,0.0,0.0,0.0,0.0024600246002460025,0.0,0.0,0.0,0.0,0.0036900369003690036,0.004920049200492005,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006150061500615006,0.004920049200492005,0.0024600246002460025,0.0,0.0,0.0,0.0,0.0036900369003690036,0.004920049200492005,0.0,0.0,0.0036900369003690036,0.0,0.0,0.0012300123001230013,0.004920049200492005,0.0,0.0,0.0,0.0,0.0,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0,0.0,0.004920049200492005,0.0,0.004920049200492005,0.0036900369003690036,0.0012300123001230013,0.0012300123001230013,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0036900369003690036,0.0024600246002460025,0.004920049200492005,0.0012300123001230013,0.0,0.0,0.0,0.0,0.006150061500615006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024600246002460025,0.0,0.0012300123001230013,0.0012300123001230013,0.0,0.0,0.0,0.0012300123001230013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01845018450184502,0.006150061500615006,0.0024600246002460025,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0036900369003690036,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0036900369003690036,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.006150061500615006,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0024600246002460025,0.0036900369003690036,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0024600246002460025,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013,0.0012300123001230013
