화자ID,연령대,NNG_최근,JX_도,VV_알,EC_다시피,NNG_옆집,JKS_이,NNG_이사,VV_가,EC_고,NNB_분,VV_들어오,EF_잖아,EC_어,NNG_저번,NNG_옆,NNG_집,VV_있,ETM_을,NNG_때,JX_는,EC_는데,NNG_요즘,JX_은,VA_조용하,ETM_ᆫ,NNB_거,VA_같,EF_어,VV_그러,EC_니까,NP_우리,VV_오,VV_들리,ETM_던,NNG_고양이,NNG_소리,EC_지,VV_맞,EC_던데,NNG_맞은편,NNG_왼쪽,NNB_호,EC_ᆫ가,NNB_번,NNB_적,VA_없,NNG_술판,JKO_을,VV_벌이,EC_는지,NP_이것,NNG_복도,EF_더라고,EC_어서,NNG_문,VV_열,VV_마시,VV_떠들,EC_나,EC_ᆫ지,NP_그것,VV_닫히,EF_더라,JX_ᆫ,VV_모르,NNG_틈,VA_있,NNG_말,VA_크,EC_게,EC_면,VV_새,ETM_는,JKS_가,VV_살,NNB_데,NNG_빨래,VV_돌리,NP_뭐,NP_나,VV_뜨,NNB_편,EC_ᆫ데,VV_돌아가,NNG_통,ETN_기,NNB_것,VV_넣,VV_나,NNG_효과음,NNG_끝,NNG_노래,VV_나오,NNG_정도,EC_라,NP_그거,EF_은데,VA_밤늦,EF_다,EF_ᆫ데,NNG_세탁기,VA_무디,NNG_예전,NNG_시험,NNG_전날,NNG_밤,NNB_시,EF_ᆫ가,NNG_그때,NNG_샤워,VA_늦,NNG_드라이기,JKO_를,VV_쓰,NP_누구,VV_가지,JKG_의,NNG_얘기,NNG_청소기,EF_냐,JKO_ᆯ,NNG_처음,EC_라고,VV_하,NNG_사람,JX_마다,NNG_다양,NNG_조심,EC_어야,VV_되,ETM_ᆯ,NNG_밑,NNG_위,NNG_벽,NNG_소음,VV_말,NNG_층,NNG_간,ETM_은,NNG_열,NP_거기,VV_대하,NNG_공감,EF_ᆫ다,NNG_전,NNG_자취,NNB_지,NNB_년,EC_은데,VV_내,VA_둔하,NNG_남,JX_만,VV_지내,EC_면서,VV_보,NNG_이어폰,VV_끼,VV_켜,EC_는다든가,EC_지만,VV_느끼,NNB_수,EC_구나,NNG_불,NNG_스트레스,NNG_생각,VV_참,ETM_다는,NNB_집,NNG_건조기,NNB_땜,NNG_불편,NNG_공용,NNG_자리,NNG_완전,NNG_상황,NNG_비,NNG_날,NNG_경우,EF_네,NNG_혼자,NNG_집안,NNG_일,VA_많,EC_으니까,VV_들,NNG_밥,VV_사,VV_먹,EC_으면,VA_상관없,EC_는다,JX_든가,NNG_요리,NNG_수고,ETN_음,NNG_설거지,VV_생기,NNB_가지,NNG_점,NNG_손,VV_널,NP_너,VA_귀찮,NNG_잔소리,NP_이거,NNG_가정,VA_다르,NNG_집안일,VA_싫,VA_나쁘,EC_다고,VV_쌓이,EC_자,VV_서,NNG_청소,NNG_화장실,NNG_바닥,NNB_개,NNG_먼지,NNG_방치,EC_어도,NNG_머리카락,NP_거,NNG_박스,NNG_테이프,JX_나,NNB_주일,EC_니깐,EF_지,VA_힘들,NNG_작년,JX_까지,VV_옮기,EC_려고,NNG_이삿짐,VA_비슷하,EF_을까,ETM_란,NNG_방음,NNG_이것저것,ETM_ᆫ다는,VV_굴,NNB_쪽,NNG_생활,NNG_계획,NNG_만족,NNG_공간,EF_는데,VV_자,NNG_신발장,NNG_입구,NNG_다,EC_여,NNG_부족,NNG_현관,NNG_신발,VV_두,NNG_수납장,NNG_기본,VV_갖추,NNG_옷장,VA_작,NNG_옷걸이,VV_걸,NNG_옷,NNG_건조대,NNG_부분,EC_자면,NNG_창문,NNG_북향,NNG_남향,EC_다,VA_좋,NNG_앞,NNG_뷰가,NNG_뷰,VV_막,VA_높,NNG_건물,VV_보이,NNG_바다,NNG_느낌,NNG_대신,NNG_햇빛,NNG_여름,NNG_단점,NNG_위치,NNG_마음,EF_고,NNG_제외,NNG_필요,NNG_스피커,NNG_옥상,VV_키우,NNG_방,VV_빼,NNG_집주인,NNG_제재,NNG_지금,NNG_밖,NNG_가전,EF_거든,NNG_예,NNG_머리,VV_말리,NNG_티브이,NNG_신경,ETM_ᆫ단,EF_야,NNG_오빠,NNG_윗집,NNG_학교,VV_찾아가,NNG_새벽,NNG_공부,VV_쿵쿵거리,NNG_화,NNG_막대기,NNG_천장,VV_치,NNG_존재,EF_구나,ETM_라는,NNB_중,NNG_행거,NNG_기계,NNG_편,VV_돌,VV_끝나,VV_기다리,NNG_아파트,VV_이러,NNG_원룸,NNG_자체,VA_넓,VA_웬만하,NNG_장마철,JX_이나,NNG_제약,NNG_동안,EC_다가,NNG_대학교,NNG_독립,EC_은지,NNG_가족,NNG_주거,NNG_형태,NNG_성향,VV_들어가,EC_어야지,NNG_대학,NNG_기숙사,NNG_학년,EC_러,NNG_구성원,NNG_패턴,VV_맞추,NNG_가사,NNG_감수,NNB_만큼,NNG_보장,NNG_인,NNG_가구,VV_걸리,VA_괜찮,JX_이라도,NNG_티,NNG_장소,NNB_주,NNG_안,NNG_졸업,VV_남,NNG_다음,NNG_짐,NNG_정리,NNG_자신,NNB_때문,VV_꺼리,NNG_구석,NNG_인테리어,NNG_부,NNG_반대,VV_좋아하,NNG_식탁,NNG_화분,VV_심,NNG_인형,VV_놔두,VV_닦,VV_꾸미,NNG_기분,VV_늘,NNG_미니,NNG_오븐,NNG_빵,VV_데우,NNG_전자,NNG_기기,NNG_용품
SD2400775,20대,0.001759014951627089,0.028144239226033423,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.03342128408091469,0.001759014951627089,0.003518029903254178,0.047493403693931395,0.0008795074758135445,0.001759014951627089,0.002638522427440633,0.022867194371152155,0.001759014951627089,0.0008795074758135445,0.0158311345646438,0.006156552330694811,0.007036059806508356,0.008795074758135445,0.022867194371152155,0.009674582233948988,0.0043975373790677225,0.012313104661389622,0.0008795074758135445,0.014951627088830254,0.023746701846965697,0.013192612137203167,0.022867194371152155,0.002638522427440633,0.007036059806508356,0.006156552330694811,0.002638522427440633,0.006156552330694811,0.003518029903254178,0.0008795074758135445,0.010554089709762533,0.0043975373790677225,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.005277044854881266,0.002638522427440633,0.002638522427440633,0.0079155672823219,0.0008795074758135445,0.010554089709762533,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.001759014951627089,0.014951627088830254,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.002638522427440633,0.006156552330694811,0.001759014951627089,0.0008795074758135445,0.01759014951627089,0.002638522427440633,0.0008795074758135445,0.0079155672823219,0.003518029903254178,0.002638522427440633,0.011433597185576077,0.008795074758135445,0.001759014951627089,0.03605980650835532,0.02198768689533861,0.002638522427440633,0.002638522427440633,0.007036059806508356,0.006156552330694811,0.003518029903254178,0.019349164467897976,0.0008795074758135445,0.005277044854881266,0.003518029903254178,0.001759014951627089,0.0008795074758135445,0.01759014951627089,0.014072119613016711,0.002638522427440633,0.003518029903254178,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.003518029903254178,0.003518029903254178,0.0008795074758135445,0.002638522427440633,0.002638522427440633,0.0008795074758135445,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.010554089709762533,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.003518029903254178,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.002638522427440633,0.0008795074758135445,0.012313104661389622,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.005277044854881266,0.008795074758135445,0.005277044854881266,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0043975373790677225,0.001759014951627089,0.002638522427440633,0.001759014951627089,0.014072119613016711,0.0008795074758135445,0.001759014951627089,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.001759014951627089,0.003518029903254178,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.006156552330694811,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.003518029903254178,0.006156552330694811,0.0008795074758135445,0.003518029903254178,0.0008795074758135445,0.005277044854881266,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.002638522427440633,0.001759014951627089,0.0008795074758135445,0.003518029903254178,0.002638522427440633,0.003518029903254178,0.002638522427440633,0.0043975373790677225,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.001759014951627089,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.005277044854881266,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0043975373790677225,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.001759014951627089,0.001759014951627089,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.003518029903254178,0.0008795074758135445,0.001759014951627089,0.002638522427440633,0.003518029903254178,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.002638522427440633,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0008795074758135445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400776,20대,0.0,0.024838012958963283,0.0,0.0,0.0010799136069114472,0.032397408207343416,0.0010799136069114472,0.0021598272138228943,0.04535637149028078,0.0,0.004319654427645789,0.005399568034557235,0.017278617710583154,0.0010799136069114472,0.0021598272138228943,0.019438444924406047,0.0010799136069114472,0.004319654427645789,0.0064794816414686825,0.0367170626349892,0.008639308855291577,0.0021598272138228943,0.01079913606911447,0.0010799136069114472,0.01511879049676026,0.026997840172786176,0.017278617710583154,0.02267818574514039,0.0021598272138228943,0.009719222462203024,0.008639308855291577,0.0021598272138228943,0.008639308855291577,0.0,0.0032397408207343412,0.00755939524838013,0.004319654427645789,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0032397408207343412,0.005399568034557235,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.01079913606911447,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0,0.004319654427645789,0.011879049676025918,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.005399568034557235,0.0,0.0,0.004319654427645789,0.0032397408207343412,0.0,0.016198704103671708,0.0021598272138228943,0.0032397408207343412,0.005399568034557235,0.014038876889848811,0.0,0.026997840172786176,0.0183585313174946,0.00755939524838013,0.0021598272138228943,0.0064794816414686825,0.0064794816414686825,0.0021598272138228943,0.024838012958963283,0.0,0.0032397408207343412,0.0021598272138228943,0.0,0.0,0.005399568034557235,0.01079913606911447,0.0021598272138228943,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0032397408207343412,0.0010799136069114472,0.0021598272138228943,0.0,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.017278617710583154,0.0021598272138228943,0.004319654427645789,0.0,0.0010799136069114472,0.0,0.0021598272138228943,0.0,0.0032397408207343412,0.0010799136069114472,0.0,0.0183585313174946,0.004319654427645789,0.0,0.0,0.0,0.0021598272138228943,0.0032397408207343412,0.01511879049676026,0.0010799136069114472,0.0010799136069114472,0.0,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0,0.0183585313174946,0.0,0.0032397408207343412,0.0,0.0,0.0,0.0021598272138228943,0.005399568034557235,0.0,0.0032397408207343412,0.0032397408207343412,0.0,0.0,0.0021598272138228943,0.0,0.0,0.0021598272138228943,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0032397408207343412,0.0,0.008639308855291577,0.0,0.0,0.0010799136069114472,0.0032397408207343412,0.0021598272138228943,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0,0.0032397408207343412,0.0021598272138228943,0.004319654427645789,0.0021598272138228943,0.0064794816414686825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0032397408207343412,0.0021598272138228943,0.0010799136069114472,0.0021598272138228943,0.0,0.0,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0021598272138228943,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0,0.0021598272138228943,0.0,0.004319654427645789,0.0021598272138228943,0.0,0.0032397408207343412,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0,0.0010799136069114472,0.004319654427645789,0.0,0.0,0.0,0.0,0.0064794816414686825,0.008639308855291577,0.0010799136069114472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010799136069114472,0.0,0.004319654427645789,0.0,0.0,0.0,0.0010799136069114472,0.0010799136069114472,0.0,0.0010799136069114472,0.0,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.004319654427645789,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.009719222462203024,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0032397408207343412,0.0010799136069114472,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0021598272138228943,0.004319654427645789,0.0021598272138228943,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0021598272138228943,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0021598272138228943,0.0032397408207343412,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0032397408207343412,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472,0.0010799136069114472
