화자ID,연령대,NP_너,JX_는,VA_친하,ETM_ᆫ,NNG_친구,NNB_분,JX_은,NNG_사람,JKS_이,VA_있,EF_어,NNG_교회,NNG_저번,NNG_도서관,NNG_말,ETM_던,NP_나,NNG_언니,NNB_명,NNG_대학교,VV_만나,NNG_동아리,EC_ᆫ데,NNB_살,VA_꾸준하,EC_게,JKG_의,NNG_모습,JX_도,VV_보,EC_어도,VV_보이,EC_어,NNG_옆,VV_있,EC_고,VV_하,ETM_ᆯ,NNG_비밀,VV_주,VV_그러,EC_면서,VV_지키,VA_착하,EF_야,NNG_장점,NP_뭐,EC_라,NNG_생각,JKS_가,NNG_관용,NNB_것,VA_같,ETN_기,JX_ᆫ,NP_그것,VV_배우,EC_은데,VV_맞,ETM_은,NNG_스타일,VV_좋아하,VV_치,ETM_는,NNG_드립,NNG_개그,VA_좋,EC_자마자,EC_ᆫ가,NNG_과,EC_다,NNG_느낌,EF_잖아,JKO_을,EC_니까,NNG_얘기,VA_약하,NNG_인정,VV_되,VA_선하,NNG_영향,NNG_선,NP_여기,JX_까지,NNG_엠비티아,VV_변하,EC_지,NNG_아이에스티피,NNG_처음,NNG_인,NNG_팁,VV_나오,EC_는데,VA_적,EC_라고,NNG_매력,VV_이,EC_어서,NP_그거,JKO_ᆯ,NNG_유지,EF_거든,NNG_잇팁,NNG_에스,NNG_엔,NNG_드라마틱,NNG_이프피,EC_나,EF_는데,EF_지,NNG_확장,NNG_요즘,NNG_현상,JX_만,NNG_경우,NNG_이유,VV_이러,NNG_사고,NNG_상상력,VV_키우,NNB_거,EF_ᆫ가,NNG_상황,EF_ᆯ까,NNG_현실,NNG_상상,NNG_호기심,VV_갖,NNG_세상,VV_바뀌,NNB_데,NNG_알바,NNG_때,NP_그분,EF_다,VV_내,NNG_옛날,NNG_우울,VA_없,VV_크,EC_으니까,VV_겪,EC_더라,NNG_남,NNG_관심,NNG_후회,VV_가지,VV_모이,NNG_관계,ETM_라는,EC_며,VV_살아가,NNG_예전,NNG_교만,NNG_거만,NNG_혼자,VV_살,EC_면,NNG_우물,NNG_안,NNG_개구리,EC_다가,VA_잘나,NNG_반성,NNB_터,VV_열리,NNG_자세,VV_대하,VV_고치,EC_자,NNG_계기,ETN_라기,VA_많,NNG_경험,VV_쌓이,NNG_사건,NNG_질문,NNG_본인,NNG_성격,NNG_대응,NNG_직설,NP_이것,NNB_때문,NNG_상처,EF_라,NNB_편,NP_이거,NNG_기분,VV_피하,NNB_수,VV_어쩌,EC_다고,EC_면은,NNG_힘,VA_힘들,VV_느끼,EC_ᆫ다,VV_빼,VA_괜찮,EC_으면,NNG_주변,NNG_이상,VV_모르,EF_네,NNG_포인트,EF_ᆫ데,EF_ᆫ다,NNG_불편,NNG_정도,VA_밝,NNG_거짓말,VA_재밌,VV_웃기,NNG_감정,VV_흔들리,VA_다르,NNG_좌지우지,VA_예쁘,VV_내뱉,NNG_공격,EC_어야,NNG_상대방,EC_려고,NNG_노력,NNG_장난,NNG_교,NNG_자랑,NNG_은근,NNG_반,NNG_진심,NNG_화,NNG_화목,NNG_분위기,VV_만들,VA_싫,NNG_잔인,NNG_엄마,NNG_아빠,NNG_고등학교,NNB_중,NNG_공익,NNG_장애,NNG_학교,NNG_근무,JKO_를,NNG_단어,VV_떠오르,NNG_고민,EC_거나,VV_받아들이,NNB_만,NNG_문제,VV_물어보,VV_다니,NNG_누나,NP_누구,NNG_자신,NNG_잣대,JX_라든가,NNG_강요,JX_나,NNG_인생,VV_사,NNB_번,JX_밖에,NNG_가치관,NNG_도덕,NNG_관념,NNG_형성,ETN_음,VV_불구하,VV_반하,EC_ᆫ다고,NNG_비난,NNG_비판,NNB_식,NNG_태도,NNG_철학과,VV_들어오,NNG_일상생활,NNG_도움,NNG_요소,EC_는지,NNB_가지,NNG_주제,NNG_입장,NP_우리,NNG_주장,EF_구나,NNG_경향,VV_생기,NNG_부분,ETM_을,NNG_엔에프,NNG_피,NNG_그다음,NNG_에스에프,NNG_최근,NP_저,EF_더라고,VV_나가,VA_크,NNG_영향력,NNG_해,NNG_겨울,NNG_방학,NNG_잡,NNG_그때,NNG_아르바이트,NNG_대화,NNG_외향,VV_걸,VA_수월하,VV_무서워하,NNG_아이에스티피랑,NNG_아이엔티피,NNG_사이,VV_오,VV_가,NNG_요새,EF_냐,NP_거기,VV_들,NNB_쪽,NNG_직업,JX_요,NNG_추천,NNG_최초,NNG_가능,NNG_제시,NNG_위로,VV_일어나,VV_일,EC_는가,EF_죠,NNG_마음,NNG_다음,NNG_관찰,EF_을까,NNG_이해,VV_살아오,EC_지만,EF_는구나,VV_넘어가,NNG_개인,VV_드러내,VV_가리,ETM_ᆫ다는,NNG_측면,EC_냐면,VV_끝나,NNG_나,ETN_ᆷ,NNG_성
SD2400442,20대,0.011881188118811881,0.016831683168316833,0.0009900990099009901,0.02574257425742574,0.006930693069306931,0.0009900990099009901,0.011881188118811881,0.01089108910891089,0.027722772277227723,0.006930693069306931,0.02574257425742574,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.015841584158415842,0.0039603960396039604,0.0297029702970297,0.006930693069306931,0.0009900990099009901,0.0009900990099009901,0.007920792079207921,0.0029702970297029703,0.007920792079207921,0.0009900990099009901,0.0009900990099009901,0.03663366336633663,0.009900990099009901,0.0019801980198019802,0.019801980198019802,0.0049504950495049506,0.0039603960396039604,0.0009900990099009901,0.031683168316831684,0.0009900990099009901,0.007920792079207921,0.04455445544554455,0.026732673267326732,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,0.0009900990099009901,0.005940594059405941,0.0019801980198019802,0.00891089108910891,0.015841584158415842,0.0009900990099009901,0.02277227722772277,0.01287128712871287,0.00891089108910891,0.01881188118811881,0.0039603960396039604,0.0009900990099009901,0.0019801980198019802,0.0049504950495049506,0.007920792079207921,0.0019801980198019802,0.007920792079207921,0.0019801980198019802,0.03663366336633663,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.00891089108910891,0.0039603960396039604,0.0029702970297029703,0.011881188118811881,0.009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0039603960396039604,0.007920792079207921,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0039603960396039604,0.007920792079207921,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.005940594059405941,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0039603960396039604,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.01089108910891089,0.0029702970297029703,0.0039603960396039604,0.0009900990099009901,0.0039603960396039604,0.0039603960396039604,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.02574257425742574,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.009900990099009901,0.0019801980198019802,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.005940594059405941,0.0049504950495049506,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0029702970297029703,0.0049504950495049506,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.00891089108910891,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.005940594059405941,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.006930693069306931,0.0019801980198019802,0.0019801980198019802,0.0039603960396039604,0.0029702970297029703,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0019801980198019802,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0019801980198019802,0.0009900990099009901,0.0009900990099009901,0.0009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400443,20대,0.0,0.0326197757390418,0.0020387359836901123,0.01834862385321101,0.013251783893985729,0.0050968399592252805,0.0050968399592252805,0.01834862385321101,0.02854230377166157,0.011213047910295617,0.0163098878695209,0.0020387359836901123,0.0,0.0,0.007135575942915392,0.0020387359836901123,0.0326197757390418,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0020387359836901123,0.0,0.0,0.0163098878695209,0.022426095820591234,0.0,0.012232415902140673,0.004077471967380225,0.0,0.0,0.014271151885830785,0.0,0.00815494393476045,0.019367991845056064,0.04994903160040775,0.010193679918450561,0.0,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.004077471967380225,0.004077471967380225,0.0020387359836901123,0.0010193679918450561,0.014271151885830785,0.029561671763506627,0.0010193679918450561,0.0163098878695209,0.020387359836901122,0.0050968399592252805,0.004077471967380225,0.0,0.0,0.0020387359836901123,0.0050968399592252805,0.017329255861365953,0.0,0.0020387359836901123,0.0,0.021406727828746176,0.0,0.0,0.004077471967380225,0.0,0.0010193679918450561,0.0,0.007135575942915392,0.0,0.004077471967380225,0.04994903160040775,0.0061162079510703364,0.0030581039755351682,0.0,0.0,0.00815494393476045,0.0,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0061162079510703364,0.0,0.0010193679918450561,0.0,0.0,0.007135575942915392,0.009174311926605505,0.0,0.0010193679918450561,0.0,0.0,0.012232415902140673,0.0030581039755351682,0.0020387359836901123,0.0,0.0050968399592252805,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.0050968399592252805,0.0030581039755351682,0.0010193679918450561,0.0,0.0050968399592252805,0.013251783893985729,0.0030581039755351682,0.0010193679918450561,0.0030581039755351682,0.0,0.0,0.0050968399592252805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007135575942915392,0.004077471967380225,0.004077471967380225,0.0,0.0,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0,0.0,0.0,0.0,0.0030581039755351682,0.0,0.0,0.004077471967380225,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0163098878695209,0.0,0.0010193679918450561,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.0050968399592252805,0.0020387359836901123,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.007135575942915392,0.0010193679918450561,0.0,0.0010193679918450561,0.0,0.0,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0,0.0,0.00815494393476045,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0010193679918450561,0.0010193679918450561,0.0,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0020387359836901123,0.004077471967380225,0.0,0.0,0.0,0.0,0.0,0.0020387359836901123,0.0,0.0010193679918450561,0.0,0.0,0.0,0.0010193679918450561,0.0,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.017329255861365953,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0030581039755351682,0.0020387359836901123,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.013251783893985729,0.0030581039755351682,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.004077471967380225,0.0020387359836901123,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0020387359836901123,0.0020387359836901123,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0061162079510703364,0.0020387359836901123,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0020387359836901123,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.004077471967380225,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0030581039755351682,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561,0.0020387359836901123,0.0010193679918450561,0.0010193679918450561,0.0010193679918450561
