화자ID,연령대,NP_우리,JKS_가,NNG_이번,NNG_여름,JX_도,NNG_국내,NNG_여행,JKO_을,VV_다녀오,EF_잖아,NNG_해외,NNG_계획,EC_지만,EC_니,EC_는데,NP_나,JX_는,VV_다니,EC_어,EC_다고,NNG_생각,ETN_음,ETM_던,NNG_곳,NNB_번,VV_가,ETM_을,NNG_때,JKG_의,NNG_매력,JKS_이,VA_있,EF_다,ETM_라는,VV_들,EF_어,NNG_도시,VV_살,EC_고,NNG_휴가,NNG_자연,NNG_시골,ETM_은,NNG_시간,VV_보내,VV_대하,EC_어서,NNG_만족도,VA_높,NNG_만약,NNG_비용,NNG_부분,NNG_해외여행,NNG_차이,VA_없,EC_다면,NNG_요즘,ETM_는,NNB_등,EC_기에,NNG_이동,VA_길,ETN_기,JX_ᆫ,ETM_ᆫ,NNG_환율,VV_따지,EC_면,VA_크,VV_나,EC_지,NNB_거,VA_같,EC_은데,NNG_경우,VV_하,NNB_중,NNG_인상,VA_깊,NNG_여행지,NNG_이유,NNG_휴양지,JX_은,NNG_반대,VV_벗어나,NNG_환경,NNG_분위기,JKO_를,VV_느끼,VA_많,EF_거든,NNG_음식,EC_게,NNG_취향,NNG_중요,VV_여기,NNB_때문,ETM_ᆯ,NNG_스폿,NNG_자연경관,VV_좇,EF_지,NNG_편의점,NNG_라면,VV_때우,NNG_햄버거,NNG_먹거리,NNG_얘기,EC_니까,ETN_ᆷ,VV_생기,NNG_나라,VV_먹,EF_는다,NNG_예,VV_있,EF_을까,EF_구나,NNG_내년,VA_그러하,NNG_의향,NNG_장거리,VA_힘들,NNB_수,EC_으니,VA_습하,VV_피하,NNG_건조,NNG_날씨,NNB_적,EC_으면,NNB_것,VA_친하,NNG_친구,NNG_경험,NNG_공유,NNG_게르,VV_자,EF_더라고,NNG_대세,NNG_경관,VV_보,NNG_생활양식,VA_멀,NNG_비행시간,NNG_마음,VA_넓,VV_펼쳐지,NNG_초원,NP_거기,NNB_양,JX_이나,NNG_말,NNG_일상,NNG_리프레시,EC_을까,VV_말,VA_다르,EC_거나,VA_괜찮,NNG_액티비티,VV_즐기,NNG_부족,NNG_수상,NNG_레저,NNG_스포츠,NNG_정도,NNG_타협,EC_ᆯ까,EF_네,VV_오,NNG_전,JX_까지,NNG_겨울,VV_떠나,NNG_눈,EC_라고,NNG_크리스마스,JX_부터,NNG_새해,NNG_기간,EC_다,NNG_항공권,VA_비싸,EF_고,NNG_안,NNG_위쪽,NNG_스키장,EC_ᆫ다거나,NNG_낚시,NNG_스케이트,VV_타,EF_ᆫ다,JX_거나,NNB_식,VV_쉬,NNG_집중,NNG_타이트,EF_ᆯ까,NNG_대신,VV_이뤄지,VA_좋,NNG_개인,NNG_오랫동안,NNG_보드,NNG_기회,VV_배우,VV_되,NNG_사진,VA_어리,NNB_외,NNG_시설,NNG_부대시설,EC_러,NNG_느낌,NNG_성수기,EC_더라도,NNG_시즌,VV_놓치,NNG_썰매,ETM_다는,NNG_동굴,VV_맞,NNG_주말,NNG_이용,NNG_양산,NNG_거리,EC_라,EC_어도,NNG_온천,VV_찾아보,NP_자기,NNG_장단점,NNG_장점,VV_아끼,NNG_점,VA_예쁘,NP_누구,EC_는지,NNG_로망,NNB_편,VV_좋아하,NNG_사람,VA_맛있,JKO_ᆯ,NP_그것,NNG_행복,NNG_마을,VA_색다르,NNG_시야,VV_넓히,NNB_군데,NNG_티브이,NNG_감정,NNG_요리,NNG_스타일,NNG_식당,NNG_향신료,VA_세,NNG_발전,EC_면서,NNG_흥미,NNG_돌멩이,NNG_바위,NNG_폭포,NNG_마늘,NNG_테이블,NNG_식탁,NNG_위,VV_올려놓,NNG_장사,NNG_특성,VV_썩,VV_위하,VV_그러,NNG_식재료,NNG_사용,VV_알,NNG_후추,VV_쓰,NNG_보관,VV_늘리,EC_ᆫ다고,NP_이거,VV_관하,VV_찾,NNG_화학,VV_들어가,NNG_유통,VV_늘어나,NNG_확인,NNG_입맛,ETN_다기,VV_어쩌,NNG_정확,NNG_올,NNG_올해,NNG_일정,VA_바쁘,NNG_일,NNG_국가,NNG_방문,EC_라도,NNG_상관,NNG_여름휴가,NNG_안목,VV_트이,NNG_문화,NNG_가격,NNG_선정,NNG_성격,NNG_자체,NNG_활동,NNG_바다,NNG_고래,VV_만나,NNG_세부,NNG_학교,NNG_졸업,NNG_발표,VV_정하,NNG_아쉬움,VV_남,NNG_사막,VA_소중하,NNG_액티브,VV_헤엄치,NP_그거,NNG_구체,JX_밖에,VA_맑,EC_으니까,VV_나오,NNG_충족,VA_재밌,NNG_이야기,JX_만,NNG_기억,NNG_속,NNB_데,NNG_장소,NP_어디,EC_을지,NNG_회사,NNG_제공,NNB_쪽,NNG_일반,VV_가지,VV_생각나,NP_그,VV_비하,NNG_연말,NNG_해,NNB_월,NNB_일,NNG_이벤트,VV_내,VV_빼,NNG_스키,NNG_몸,NNG_강사,NNG_자신,VV_잊,NNG_감각,VV_익히,NNG_목적,NNG_술,VV_덮이,NNG_지방,NNB_줄,NNG_인근,VV_스,NNG_장,NNG_검색,NNG_운영,NNG_당장,NNG_공기,NNG_기분,NNG_에어컨,VV_틀,NNG_이불,VV_덮,NNG_유명
SD2401391,20대,0.008281573498964804,0.027950310559006212,0.007246376811594203,0.0010351966873706005,0.023809523809523808,0.008281573498964804,0.015527950310559006,0.027950310559006212,0.011387163561076604,0.005175983436853002,0.002070393374741201,0.002070393374741201,0.005175983436853002,0.002070393374741201,0.013457556935817806,0.025879917184265012,0.038302277432712216,0.006211180124223602,0.014492753623188406,0.003105590062111801,0.012422360248447204,0.0010351966873706005,0.012422360248447204,0.015527950310559006,0.006211180124223602,0.021739130434782608,0.006211180124223602,0.002070393374741201,0.003105590062111801,0.002070393374741201,0.032091097308488616,0.011387163561076604,0.002070393374741201,0.0010351966873706005,0.007246376811594203,0.018633540372670808,0.0010351966873706005,0.004140786749482402,0.026915113871635612,0.007246376811594203,0.004140786749482402,0.002070393374741201,0.016563146997929608,0.007246376811594203,0.0010351966873706005,0.005175983436853002,0.018633540372670808,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.003105590062111801,0.002070393374741201,0.002070393374741201,0.004140786749482402,0.0010351966873706005,0.004140786749482402,0.022774327122153208,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.009316770186335404,0.003105590062111801,0.030020703933747412,0.0010351966873706005,0.0010351966873706005,0.007246376811594203,0.004140786749482402,0.0010351966873706005,0.013457556935817806,0.010351966873706004,0.020703933747412008,0.004140786749482402,0.007246376811594203,0.014492753623188406,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.007246376811594203,0.004140786749482402,0.002070393374741201,0.005175983436853002,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.016563146997929608,0.0010351966873706005,0.003105590062111801,0.004140786749482402,0.005175983436853002,0.004140786749482402,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.010351966873706004,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.009316770186335404,0.005175983436853002,0.0010351966873706005,0.002070393374741201,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.007246376811594203,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.005175983436853002,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.003105590062111801,0.007246376811594203,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.003105590062111801,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.003105590062111801,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.010351966873706004,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.005175983436853002,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.007246376811594203,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.004140786749482402,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.002070393374741201,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.003105590062111801,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,0.002070393374741201,0.0010351966873706005,0.0010351966873706005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401392,20대,0.0018744142455482662,0.019681349578256794,0.0009372071227741331,0.0037488284910965324,0.01874414245548266,0.0028116213683223993,0.007497656982193065,0.03936269915651359,0.0009372071227741331,0.0,0.0037488284910965324,0.0009372071227741331,0.006560449859418931,0.0,0.004686035613870665,0.014058106841611996,0.01780693533270853,0.0009372071227741331,0.01218369259606373,0.0009372071227741331,0.01218369259606373,0.0,0.00937207122774133,0.0018744142455482662,0.0018744142455482662,0.015932521087160263,0.00937207122774133,0.0018744142455482662,0.00937207122774133,0.0,0.03280224929709466,0.016869728209934397,0.007497656982193065,0.0018744142455482662,0.004686035613870665,0.033739456419868794,0.0,0.0,0.023430178069353328,0.005623242736644799,0.0,0.0009372071227741331,0.01218369259606373,0.0037488284910965324,0.0,0.0028116213683223993,0.014058106841611996,0.0,0.0,0.0,0.0018744142455482662,0.006560449859418931,0.0028116213683223993,0.0009372071227741331,0.01218369259606373,0.0,0.0,0.02717900656044986,0.0,0.0,0.0,0.0,0.008434864104967198,0.0028116213683223993,0.02717900656044986,0.0,0.0,0.01499531396438613,0.0,0.0009372071227741331,0.006560449859418931,0.026241799437675725,0.022492970946579195,0.0018744142455482662,0.0018744142455482662,0.02155576382380506,0.0009372071227741331,0.0,0.0,0.0009372071227741331,0.0018744142455482662,0.0,0.011246485473289597,0.0,0.0,0.0,0.0,0.023430178069353328,0.004686035613870665,0.00937207122774133,0.0009372071227741331,0.0037488284910965324,0.008434864104967198,0.0,0.0018744142455482662,0.0,0.004686035613870665,0.016869728209934397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009372071227741331,0.0,0.0,0.0009372071227741331,0.006560449859418931,0.0018744142455482662,0.0,0.0037488284910965324,0.006560449859418931,0.004686035613870665,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,0.01218369259606373,0.0,0.0009372071227741331,0.0,0.0,0.0009372071227741331,0.0037488284910965324,0.0018744142455482662,0.022492970946579195,0.0,0.0028116213683223993,0.0037488284910965324,0.0,0.0,0.0,0.0037488284910965324,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0028116213683223993,0.0009372071227741331,0.0,0.0018744142455482662,0.0,0.0,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0009372071227741331,0.0,0.00937207122774133,0.0,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0009372071227741331,0.006560449859418931,0.0,0.0,0.0,0.0028116213683223993,0.0009372071227741331,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0,0.0,0.005623242736644799,0.0,0.0,0.0,0.0,0.0009372071227741331,0.006560449859418931,0.0,0.0,0.0,0.0009372071227741331,0.0,0.0,0.0,0.0,0.0018744142455482662,0.0,0.0,0.0018744142455482662,0.0018744142455482662,0.0,0.0018744142455482662,0.0009372071227741331,0.0,0.0,0.0,0.0009372071227741331,0.0,0.0037488284910965324,0.0,0.0,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0037488284910965324,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0037488284910965324,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.004686035613870665,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0037488284910965324,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0018744142455482662,0.0018744142455482662,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0028116213683223993,0.0028116213683223993,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0018744142455482662,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331,0.0009372071227741331
