화자ID,연령대,NP_너,NNG_지금,JX_까지,EC_라,NNG_아르바이트,VV_하,ETM_던,NNB_것,NNB_중,NNG_사장,JX_은,VV_맞,EF_어,NNG_부분,JKS_이,VA_다르,EC_다고,VV_느끼,EF_는데,NP_나,JX_는,NNG_대체,JX_도,ETM_는,NNG_성격,JKO_을,VV_좋아하,NNG_성향,EC_고,NNG_일,ETM_ᆯ,NNG_때,NNG_처리,NNB_거,JKO_를,NNG_사람,EC_라서,NNG_상사,JKG_의,NNG_관계,VV_있,EC_어서,ETM_은,VA_없,EC_는데,NNG_요즘,VV_만나,NNG_알바,ETM_ᆫ,NNG_친구,NNG_경우,JKS_가,VA_많,VA_힘들,VA_같,NNG_아이에스티제,EF_야,NP_뭐,EC_ᆫ가,NNG_처음,JX_부터,NNG_배경,EC_지,JX_ᆫ,VA_친하,EC_어,EC_ᆫ데,EC_면서,ETN_기,VV_위하,NNG_목적,NNB_때문,NNG_정,VV_가,NNG_현실,EC_라고,NNG_생각,NNG_엔,NNG_길,EC_다가,NNG_상상,NP_여기,VV_떨어지,VV_죽,EC_으면,EF_ᆯ까,EC_ᆫ다고,NNG_얘기,NNB_적,NNG_에스,VA_확실하,EC_면,NNG_옛날,ETM_라는,EC_게,NNG_인기,NNG_유행,NNG_대화,NNG_소재,NNG_사용,NP_우리,NNG_학교,NNG_동기,NNG_엔에프,NNG_피,JX_만,VV_빼,NNG_기숙사,VV_살,VV_싸우,EC_거나,VV_그러,EC_었,NNG_경험,NNB_번,NNB_데,ETM_ᆫ다는,NNG_느낌,EF_거든,NNB_차,NNG_전,NNG_상상력,NNG_고민,EC_ᆫ다거나,NNG_상황,NNB_식,VA_있,NNG_자체,ETN_라기,EC_나,EC_어도,NNG_퍼센트,NNG_정도,NNG_원래,NNG_아이에스티피,VV_다니,VV_나,VV_변하,ETM_단,NNG_말,VV_나오,NNG_부정,NNG_생활,EC_어야,VV_생기,EC_니까,NP_그거,JKO_ᆯ,NNG_해결,EC_려고,NNG_집,EC_다라고,NNG_머릿속,NNG_계획,VV_세우,NNG_점,NNG_제,NNG_만약,NNG_대학교,NNG_팀,NNG_프로젝트,NNG_정반대,NNG_팀플을,VV_되,NNG_마음,VV_들,ETM_을,NNG_대응,NNB_편,NNG_제안,ETN_ᆫ다기,NNG_직접,NNG_사실,NNG_남녀,NNB_간,NNG_우정,NNB_내,VV_치,NNG_유일,NNG_남자,NNB_명,NNB_수,EF_구나,NNG_학창,NNG_시절,VV_불,NNG_반,NNG_합반,NNG_주기,NNG_연락,NNG_이사,VV_오,NNG_후,NNG_다음,NNG_학과,NNG_과제,EC_다,EC_니,VV_보,VV_맞이하,NNG_인사,VV_나누,NNG_피곤,VA_바쁘,VA_좋,VV_다투,EF_다,EF_ᆫ가,VV_맺,NNG_사회,NNG_예,NNG_극도,NNG_에프,VA_멀,NNG_애매,VV_오래가,NNB_만큼,NNG_이제,NNG_식상,EC_지만,NNG_이야기,NNG_지속,EF_세요,NNG_유용,JKG_이,NNG_검사,NNG_차이,NNG_정확,VV_끝내,NNG_타입,NNG_시간,NNG_효율,NNG_중요,NNG_마무리,VV_들어오,NNG_언니,EF_지,EC_은데,EC_여,NP_이것,EC_ᆫ지,VV_넘어지,VV_어떡하,NNG_음료,NNG_카페,NNG_자리,VV_돌아오,NP_이거,VV_엎지르,NNG_예전,NNG_혈액,NNG_시작,VA_편하,NNG_파악,ETM_다는,NNG_장점,NNG_아이,NNG_예시,EF_을까,NNG_개인,NNG_이상,NNG_실제,NNG_티,VV_속하,EC_는다고,NNG_불안,NP_무어,NP_자기,NNG_방식,EC_니깐,VV_몰,NNG_표현,VV_쓰,EC_ᆯ지,VV_모르,NNG_진행,NNG_불편,NNG_절충,NNG_입장,EC_으니깐,NNB_가지,VV_섞,NNG_만족,NNG_해결책,NNG_마련,NNG_방법,NNG_의견,VA_강하,NNG_피력,NNG_주장,NP_그것,NNG_질문,EF_ᆫ가요,EF_ᆯ래요,NNG_방향,ETM_려는,NNG_약간,NNB_쪽,NNG_한번,VA_나쁘,EC_다시피,NNG_아이엔티제,NNG_내향,EF_ᆫ데,NNG_성별,VV_가지,NNG_향,NNG_기존,VA_깊,NNG_유지,VV_만들,NNG_대학,NNG_개선,EF_더라고,NNG_고등학교,NNG_중학교,NNG_감정,VV_비하,NNG_이성,NNG_중시,NNG_자신,EF_랄까,NNG_갈등,EC_ᆯ까,NNG_공과,NNG_사,NNG_구분,VV_끌,VV_겪,NNG_몰입,EF_잖아,VA_속상하,NNG_화,VV_대하,NNG_일상생활,NNG_적용,NNG_단점,NNG_부각,NNB_만,VA_빠르,NNG_소개,VV_의하,NNG_영향,NNB_개월,VV_달라지,VA_꾸준하,NNG_아이엔티제이로,NNG_변화
SD2400614,20대,0.0009718172983479105,0.0,0.0009718172983479105,0.0009718172983479105,0.0,0.031098153547133137,0.010689990281827016,0.026239067055393587,0.0,0.001943634596695821,0.008746355685131196,0.008746355685131196,0.038872691933916424,0.0058309037900874635,0.027210884353741496,0.0029154518950437317,0.010689990281827016,0.0058309037900874635,0.0,0.03595724003887269,0.047619047619047616,0.001943634596695821,0.01749271137026239,0.03984450923226433,0.009718172983479106,0.03984450923226433,0.001943634596695821,0.0029154518950437317,0.01749271137026239,0.006802721088435374,0.008746355685131196,0.004859086491739553,0.001943634596695821,0.012633624878522837,0.004859086491739553,0.010689990281827016,0.0029154518950437317,0.0,0.015549076773566569,0.0009718172983479105,0.008746355685131196,0.012633624878522837,0.003887269193391642,0.003887269193391642,0.011661807580174927,0.001943634596695821,0.001943634596695821,0.0,0.014577259475218658,0.012633624878522837,0.0009718172983479105,0.015549076773566569,0.0,0.0,0.02040816326530612,0.0,0.0029154518950437317,0.0029154518950437317,0.001943634596695821,0.0,0.0,0.0,0.007774538386783284,0.008746355685131196,0.0009718172983479105,0.01652089407191448,0.007774538386783284,0.0009718172983479105,0.008746355685131196,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.0058309037900874635,0.02040816326530612,0.0029154518950437317,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0,0.0,0.0,0.0,0.001943634596695821,0.0,0.0,0.0009718172983479105,0.0,0.003887269193391642,0.0,0.004859086491739553,0.02040816326530612,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.004859086491739553,0.0,0.0,0.0009718172983479105,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.021379980563654033,0.0,0.0,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.0,0.0,0.003887269193391642,0.0009718172983479105,0.0,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0,0.007774538386783284,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0029154518950437317,0.0009718172983479105,0.0029154518950437317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058309037900874635,0.0,0.0009718172983479105,0.0029154518950437317,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.001943634596695821,0.001943634596695821,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.0058309037900874635,0.0058309037900874635,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0029154518950437317,0.0,0.001943634596695821,0.0,0.0,0.0,0.0,0.0,0.003887269193391642,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0184645286686103,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.001943634596695821,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.004859086491739553,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105
SD2400615,20대,0.008676789587852495,0.0032537960954446853,0.0021691973969631237,0.0010845986984815619,0.0032537960954446853,0.04013015184381779,0.007592190889370932,0.021691973969631236,0.0032537960954446853,0.004338394793926247,0.015184381778741865,0.007592190889370932,0.027114967462039046,0.005422993492407809,0.01843817787418655,0.0032537960954446853,0.006507592190889371,0.0021691973969631237,0.0010845986984815619,0.027114967462039046,0.03253796095444685,0.0021691973969631237,0.016268980477223426,0.03579175704989154,0.005422993492407809,0.03253796095444685,0.004338394793926247,0.0032537960954446853,0.01843817787418655,0.006507592190889371,0.010845986984815618,0.008676789587852495,0.0032537960954446853,0.004338394793926247,0.01735357917570499,0.016268980477223426,0.0010845986984815619,0.0010845986984815619,0.01193058568329718,0.005422993492407809,0.004338394793926247,0.013015184381778741,0.007592190889370932,0.004338394793926247,0.010845986984815618,0.0010845986984815619,0.016268980477223426,0.0010845986984815619,0.026030368763557483,0.01735357917570499,0.0010845986984815619,0.024945770065075923,0.004338394793926247,0.0010845986984815619,0.016268980477223426,0.0010845986984815619,0.004338394793926247,0.01193058568329718,0.010845986984815618,0.005422993492407809,0.004338394793926247,0.0010845986984815619,0.010845986984815618,0.004338394793926247,0.004338394793926247,0.009761388286334056,0.005422993492407809,0.0032537960954446853,0.01193058568329718,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.005422993492407809,0.0021691973969631237,0.004338394793926247,0.013015184381778741,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.006507592190889371,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.008676789587852495,0.0021691973969631237,0.005422993492407809,0.01193058568329718,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0032537960954446853,0.0010845986984815619,0.0032537960954446853,0.004338394793926247,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.005422993492407809,0.0021691973969631237,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0032537960954446853,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.005422993492407809,0.0010845986984815619,0.010845986984815618,0.0032537960954446853,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0032537960954446853,0.004338394793926247,0.0021691973969631237,0.0032537960954446853,0.004338394793926247,0.0032537960954446853,0.004338394793926247,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0032537960954446853,0.0021691973969631237,0.0032537960954446853,0.0021691973969631237,0.0010845986984815619,0.008676789587852495,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0032537960954446853,0.0021691973969631237,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0021691973969631237,0.0021691973969631237,0.0032537960954446853,0.0032537960954446853,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0021691973969631237,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0010845986984815619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
