화자ID,연령대,NP_저,JX_는,NNG_인,NNG_가구,NNG_가족,NNG_아파트,VV_살,EC_고,EC_는데,JX_요,NNG_자취,JKO_를,VV_하,EF_나요,NNG_거주,ETM_ᆫ,NNB_거,EF_ᆫ가,NP_저희,NNG_부모,JKS_이,NNG_직장,JKO_을,VV_다니,ETN_기,NNB_때문,JKS_가,NNG_가사,NNG_활동,NNG_설거지,NNG_빨래,NNG_청소,NNG_정도,EF_는데요,NNG_일,VV_오,EC_면,NNG_몸,VA_힘들,EC_어,NNG_밥,JX_도,VV_끝내,ETM_는,VA_같,EF_습니다,NNG_친구,NNB_분,EC_ᆫ다고,ETM_은,NNG_경우,EF_잖아요,EF_ᆫ가요,EC_게,JX_ᆫ,VV_넣,EF_은데,NNG_보통,VA_희,NNG_옷,JX_은,NNG_흰옷,VA_검,VV_개,ETM_ᆯ,NNG_때,JKG_의,VV_알,VV_쌓,NNG_소파,NNG_위,VV_올리,EC_으면,VV_가져가,EC_거나,NNG_물건,EF_ᆸ니다,NNG_음식,VV_만들,EC_다,EC_니까,VV_되,NNG_내용,EC_ᆫ데,NNG_음식물,NNG_쓰레기,VV_나오,NP_그거,JKO_ᆯ,NP_뭐,EC_라,EF_지,NNG_처리,NNG_박스,NNB_것,VA_있,EF_더라고,VV_갖,NNG_집,NNG_안,EC_ᆫ다면,NNG_냄새,VV_나,NNG_쓰레기통,NNG_개발,EC_어서,NNG_진,NNG_필요,ETM_다는,EC_다고,VV_느끼,NNG_가전제품,NNG_생각,NNG_제품,EF_을까요,NNG_예,NNG_옛날,NNG_건조기,ETM_라는,NNG_발명,ETM_을,NNG_그때,NNG_만족,EF_거든요,NNG_유용,NNG_효율,NNG_건,VV_가지,NP_이것,NNG_양,VA_많,EC_어도,EF_ᆷ,NNG_건조,NNG_시간,VA_없,VV_원하,NNB_시간,NNG_이내,NNB_수,NNG_장점,VV_있,NNG_편리,EC_ᆷ,VV_돌리,JX_만,NNG_해결,NNG_문제,VV_털,VV_말리,VV_걸리,NNG_불편,ETM_던,NNG_기억,EF_는데,NNG_추천,VV_드리,EC_ᆸ니다,VV_사,NNG_방,NNG_인테리어,VA_크,EC_지,NNG_책상,NNG_컴퓨터,NNG_침대,NNG_끝,NNG_상황,NNB_월,NNG_내년,NNG_쯤,NNG_이사,NNG_계획,VA_넓,NNG_공간,VV_가,NNG_인테릴을,EF_ᆯ까,NNG_사,NNG_생활,NNG_경험,NNG_접근,NNG_중요,NNG_근교,NNB_쪽,NNG_주변,NNG_대중교통,NNG_이용,VV_펴,NNG_곳,NNG_선호,NNG_대중,NNG_교통,NNG_취준생,EC_니,NNG_일거리,VV_몰리,NNG_일자리,NNG_접점,VV_찾,EC_리라,NNG_거리,NNG_공원,VA_좋,NNB_거리,VV_깨,NNG_안전,EF_어요,NP_거기,NNG_산책,NNG_휴식,VV_취하,NNG_먹,NNG_도시락,VV_싸,VV_먹,EC_으러,NNG_시설,NNG_영화,VV_보,EC_데,NNG_사람,VA_적,NNG_자리,NNG_차지,VV_위하,NNG_비교,VV_찾아가,NNG_마트,NNB_개,NNG_백화점,EC_더라도,NNG_가격,EC_면서,EC_려고,NNG_노력,NNB_편,NNG_아버지,NNG_직업,NNB_번,VA_어리,ETM_란,NNB_살,EC_지만,NNG_특이,NNG_엄마,NNG_선생,NNG_옆,NNG_칸,VV_내주,NNB_적,NP_그분,EC_라고,EC_던지,NNG_출근,NNG_이상,NP_너,NNG_로망,NNG_주택,NNG_마당,NNG_동물,VV_키우,EC_며,NNG_게,NNG_유학,NNG_홈스테이,NNG_전원주택,NNG_앞,NNG_수영장,NNG_층,VV_놀,NNG_겨울,NNG_아이스하키,NNG_다양,NNG_스포츠,NNG_액티비티,NP_그것,VV_인하,NNG_나중,VV_크,NNG_돈,VV_벌,JKS_이서,VA_다르,NNG_점,VV_나타나,NNG_자신,VV_도맡,EC_어야,ETM_ᆫ다는,NNB_점,EF_죠,JX_부터,NNG_부분,NNG_본가,VA_싫,NNG_모두,VV_널,NP_자기,NNG_분리,NNG_가전,VV_생기,NNG_식기,NNG_세척기,NNB_등,NNG_관련,EF_라던가,NNG_고민,NNG_요리,EC_는다,EC_려면,VV_알아보,NNG_미생물,NNG_특유,NNG_개,NNG_과정,NNG_편안,NNG_알,EF_다,VV_말,EF_ᆯ까요,NNG_감사,VA_빠르,NNG_시일,NNB_내,EC_도록,NNG_본인,NNG_미감,NNG_회색빛,NNG_베이지,NNG_톤,VV_꾸미,VV_좋아하,NNG_포스터,NNG_벽면,VV_남아나,VV_붙,VV_대하,NNG_얘기,EC_다면,NNG_중정,NNG_중점,EC_다가,NNG_인프라,NNG_근접,VA_편하,NNG_요즘,VV_돌아가,NNG_느낌,VV_들,NNG_술집,NNG_유흥가,NNG_산책로,EC_구나,NNG_차,ETN_ᆷ,NNB_나름,NNG_가시,NNG_근처,VV_가시,NNG_이유,NNG_처음,NNB_번째,NNB_년,VV_넘,VV_그러,EC_자마자,NNG_케이스,EF_는지,NNG_고미,NNG_고려,NNG_수압,JX_이나,NNB_중,NNG_강가,EF_예요,VV_뛰,NNG_러닝,VV_걸어가,NNG_강,NNG_천,EF_구나,NNG_퇴근,VV_돌아오,VV_들리,NNG_혼자,JKS_서,NNG_영화관,NNG_주,NNG_충동,NNG_심야,EC_러,VV_나가,NNG_야식,NNG_활용,NNG_이번,NNG_초등,NNG_학교,NNG_중학교,NNG_고등학교,NNG_지역,NNG_비밀,NNG_초등학교,VV_밝히,NNG_고등학생,VV_모르,EC_자고,VV_조르,NNG_할머니,NNB_마당,NNG_비눗방울,VV_불,EF_ᆫ다,JX_든지,NNG_앞집,NNG_강아지,NNG_구체,EF_ᆫ지,NNG_채소,VV_기르,NNG_자급자족,EC_은데,NNG_토마토,NNG_오이
SD2401615,20대,0.025096525096525095,0.012548262548262547,0.0009652509652509653,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0019305019305019305,0.04054054054054054,0.017374517374517374,0.0222007722007722,0.0019305019305019305,0.01833976833976834,0.037644787644787646,0.0028957528957528956,0.0019305019305019305,0.019305019305019305,0.012548262548262547,0.004826254826254826,0.004826254826254826,0.004826254826254826,0.03667953667953668,0.0019305019305019305,0.026061776061776062,0.0019305019305019305,0.01833976833976834,0.013513513513513514,0.025096525096525095,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.003861003861003861,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0019305019305019305,0.013513513513513514,0.0028957528957528956,0.012548262548262547,0.0009652509652509653,0.01833976833976834,0.023166023166023165,0.009652509652509652,0.0028957528957528956,0.0028957528957528956,0.0009652509652509653,0.02895752895752896,0.0019305019305019305,0.0028957528957528956,0.0019305019305019305,0.005791505791505791,0.005791505791505791,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.007722007722007722,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.007722007722007722,0.006756756756756757,0.011583011583011582,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0028957528957528956,0.0009652509652509653,0.0028957528957528956,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.005791505791505791,0.0019305019305019305,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.003861003861003861,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.009652509652509652,0.013513513513513514,0.0009652509652509653,0.0019305019305019305,0.011583011583011582,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0028957528957528956,0.0019305019305019305,0.011583011583011582,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.007722007722007722,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.005791505791505791,0.003861003861003861,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.011583011583011582,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.003861003861003861,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.004826254826254826,0.0019305019305019305,0.0028957528957528956,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.005791505791505791,0.0009652509652509653,0.003861003861003861,0.0019305019305019305,0.0028957528957528956,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.006756756756756757,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.006756756756756757,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.003861003861003861,0.005791505791505791,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.0009652509652509653,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.004826254826254826,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.004826254826254826,0.0028957528957528956,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0019305019305019305,0.0028957528957528956,0.0019305019305019305,0.0009652509652509653,0.0019305019305019305,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0009652509652509653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401616,20대,0.011494252873563218,0.019157088122605363,0.0,0.0,0.0019157088122605363,0.0,0.013409961685823755,0.033524904214559385,0.009578544061302681,0.016283524904214558,0.0009578544061302681,0.031609195402298854,0.033524904214559385,0.004789272030651341,0.0,0.016283524904214558,0.012452107279693486,0.0019157088122605363,0.0019157088122605363,0.0,0.0421455938697318,0.0,0.0210727969348659,0.0,0.005747126436781609,0.0019157088122605363,0.01532567049808429,0.004789272030651341,0.0019157088122605363,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0019157088122605363,0.006704980842911878,0.0,0.0,0.01532567049808429,0.0,0.016283524904214558,0.0,0.022988505747126436,0.008620689655172414,0.007662835249042145,0.0038314176245210726,0.0,0.0009578544061302681,0.01053639846743295,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.014367816091954023,0.0019157088122605363,0.0019157088122605363,0.0,0.0,0.0,0.0,0.009578544061302681,0.0,0.0,0.0009578544061302681,0.009578544061302681,0.01053639846743295,0.006704980842911878,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.0019157088122605363,0.0019157088122605363,0.008620689655172414,0.0,0.0009578544061302681,0.0038314176245210726,0.0019157088122605363,0.008620689655172414,0.0,0.005747126436781609,0.006704980842911878,0.004789272030651341,0.0028735632183908046,0.0,0.0038314176245210726,0.0,0.0,0.0,0.004789272030651341,0.0,0.013409961685823755,0.019157088122605363,0.0019157088122605363,0.0038314176245210726,0.012452107279693486,0.0028735632183908046,0.0,0.0019157088122605363,0.0009578544061302681,0.0,0.0,0.016283524904214558,0.0,0.0019157088122605363,0.0009578544061302681,0.0028735632183908046,0.0028735632183908046,0.0,0.009578544061302681,0.0,0.0009578544061302681,0.0,0.0,0.005747126436781609,0.0019157088122605363,0.0,0.007662835249042145,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.0009578544061302681,0.0,0.0,0.0019157088122605363,0.005747126436781609,0.0,0.0,0.0,0.004789272030651341,0.0009578544061302681,0.008620689655172414,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,0.005747126436781609,0.0,0.0,0.0009578544061302681,0.0,0.0,0.005747126436781609,0.0019157088122605363,0.0019157088122605363,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0,0.0,0.011494252873563218,0.0009578544061302681,0.0,0.0028735632183908046,0.0038314176245210726,0.0,0.0,0.0,0.005747126436781609,0.0019157088122605363,0.0,0.0019157088122605363,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0,0.0,0.0009578544061302681,0.007662835249042145,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.004789272030651341,0.004789272030651341,0.0028735632183908046,0.0,0.004789272030651341,0.0,0.0,0.0,0.0,0.0,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0009578544061302681,0.0,0.004789272030651341,0.0,0.0,0.0038314176245210726,0.0019157088122605363,0.0,0.0,0.0009578544061302681,0.0,0.0,0.0,0.0,0.0,0.0,0.004789272030651341,0.0,0.0038314176245210726,0.0,0.0,0.0,0.0,0.0009578544061302681,0.0,0.0028735632183908046,0.0,0.0019157088122605363,0.0009578544061302681,0.0,0.0,0.0,0.0009578544061302681,0.0019157088122605363,0.0,0.0,0.0019157088122605363,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0019157088122605363,0.0028735632183908046,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0009578544061302681,0.007662835249042145,0.0038314176245210726,0.0009578544061302681,0.0019157088122605363,0.0019157088122605363,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0028735632183908046,0.0019157088122605363,0.0038314176245210726,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0028735632183908046,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0028735632183908046,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0019157088122605363,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681,0.0009578544061302681
