화자ID,연령대,VV_되,ETM_ᆫ,NNB_거,EF_야,NNG_얘기,NP_나,NNG_연애,ETM_ᆯ,NNB_수,VA_있,ETM_는,NNG_예스,NP_누구,EF_ᆫ데,VV_맞,EF_어,NNG_냉,NNG_미녀,JKS_가,NNG_중요,NNG_세상,JKO_을,VV_구하,EF_ᆫ다,NNG_소개팅,NNB_번,VV_하,EF_더라,NNG_마지막,JKS_이,ETM_던,NNB_것,NNB_년,NNG_전,EC_다가,VA_대차,EC_게,VV_까,EC_어,VV_이,EC_고,NNG_이상,JX_은,VA_멀,EF_는데,NP_너,JX_는,NNG_실례,NNG_말,JX_도,EC_지만,NNG_여자,NNG_친구,NNB_분,VV_사귀,ETN_기,EF_냐,NNG_완전,NNG_카,VV_다가오,NNG_여친,VA_멋지,VV_넘어가,EC_어서,NNG_트렌드,VV_변하,EF_습니까,ETM_라는,NNG_신문,VV_있,NNG_글귀,JKO_를,VV_보,NNG_연예,NNG_면,NNG_글,NNB_중,EC_는데,JX_나,EC_다,EC_니까,EC_려는데,VV_모르,EC_지,NNG_현역,EF_잖아,NNG_트랜드,NP_뭐,EC_라고,NNG_생각,NNG_옛날,VA_같,ETM_을,NNG_때,NNG_호텔,VV_데려가,NP_어디,NNG_여행,VV_가,EC_ᆫ데,VV_알,NNG_요즘,NNG_벌이,VA_심심찮,ETM_다는,VV_아끼,EC_어야,NNG_돈,VV_쓰,EC_ᆫ다고,NP_그것,NNG_행복,VV_늘어나,NNG_남자,NNG_입장,JX_ᆫ,EC_으면,VA_좋,EF_더라고,EC_나,NNG_그때,NP_걔,NNG_고딩,EC_면,JKO_ᆯ,VV_놀,EC_러,NNG_해외,NNG_떡볶이,VV_먹,NNG_인형,EF_지,EF_구먼,NNG_환승,VV_당하,NNB_적,VA_없,NNB_데,JKG_의,NNG_아,EC_다고,NNG_잠수,NNG_이별,NNG_플러스,NNG_이해,EC_ᆫ가,NNG_사이,NNG_금,VV_생기,EC_ᆫ다면,NNG_관계,NNG_방치,JX_만,VV_커지,EF_거든,NP_거기,JX_다가,NNG_일방,JX_까지,VV_타,NNG_다음,EF_다,NNG_무채미,NNG_책임,NNG_최고,NNG_인생,VV_갈아타,VA_나쁘,NNG_극,NNG_반대,NNG_원래,NNG_토끼,ETM_은,NNG_여성분,NNG_마음,VV_두,NNG_나이,VV_차,NNG_진취,NNG_성향,VV_가지,NNG_사람,NNG_최근,VV_바뀌,NNG_노래,NNG_존경,ETM_ᆫ다는,NNG_음치,NNG_박,VV_치,VV_그러,NNG_매력,VV_느끼,JX_요,NNG_사주,NNG_궁합,VV_대하,NNG_기억,VV_나,NNG_부모,JKS_께서,NNG_사주팔자,NNG_팔자,NNG_이름,VV_오,NNG_만약,NNG_연예인,NNG_일,EC_어라,VV_갖,VV_주,NNG_물,NNG_기운,VA_약하,NNG_흙,VA_강하,VV_다루,NNB_개,NNG_개명,NNG_한자,NNG_치환,NNG_강,NNG_수풀,NNG_강림,EF_래,NNG_처음,EF_ᆫ가,NNG_영화,VV_나오,NNG_느낌,VV_들,EC_거나,NNG_사랑,NNG_결혼,NNG_야외,NNG_결혼식,VV_꿈꾸,NNG_드라마,VV_겪,NNG_참석,NNG_매체,NNG_힘,NNG_홀,NNG_안,VV_서,NNG_하늘,NNG_배경,NNG_바람,VA_선선하,VV_불,NNG_들판,NNG_축복,EC_으면서,VV_올리,ETM_란,NNG_비,NNG_기,VV_남,VV_빼,EF_ᆷ,VA_예쁘,EC_니,NNG_남자분,NNG_총,NNG_문화,NNG_예전,NNG_비교,EC_을까,NNG_유기,EF_나,VA_굉장하,NNG_심화,NNG_버전,NNG_약,NNG_맹세,NNG_계약서,NNG_법,NNG_짝,EF_에요,EC_ᆫ지,NNG_이혼,NNG_요론느,EC_어도,NP_이것,NNG_꼬리표,VV_붙,NNG_하자,VV_쉬워지,NNB_만큼,NNG_저번,NP_그분,NNG_속도위반,NNG_슬하,NNG_아들,NNB_명,NNG_가족,NNG_구성원,VV_만들,NNG_형,NNG_자매,NNG_틀,NNG_틀니,NNG_이빨,VV_부서지,NP_이거,NNG_개구쟁이,NNG_동생,EF_군,VV_얻어터지,NNG_뺨,NNG_볼,VV_찢어지,NNB_줄,EF_다니까,NNG_이제,VV_지내,NNG_성인,NNG_장난,NNG_엄마,NNG_아빠,VV_살,EF_고,NNG_경조사,NNG_경,VA_많,NP_우리,VA_어리,NNG_장례식,NNG_겹,NNG_지인,NNG_개인주의,VA_친하,VV_돌아가,NNG_친척,NNG_경험,NNB_세,NNG_장수,NNG_거북이,NNG_정도,VV_사,NNG_할머니,NNG_거북,NNG_차례,NNG_제사,NNG_시간,EF_네,NNG_오늘,NNG_행궁,NNG_이번,VA_잽싸,EC_냐고,VV_물어보,EC_는지,NNG_춤,VV_추,EC_은데,VV_좋아하,NP_그거,VV_세,NNG_하루,VV_만나,NNG_비밀,NNG_경기,NNG_사회,NNG_초년,EC_라,NNG_데이트,NP_무어,NNG_추세,NNG_자연,NNG_현실,NNG_부분,NNG_앞,EF_니까,NNG_기본,NNG_고등학교,NNG_순수,VV_피우,EC_ᆫ다거나,NNG_양다리,VV_걸치,JX_거나,NNG_요새,NNG_유행,NNG_프로그램,NNG_거울,NNG_치료,EF_는구나,NNG_이후,JX_부터,NNG_애,NNG_날,NNG_기차,VV_부르,NNG_역,VV_지나가,EF_ᆫ다고,EF_ᆸ니다,NNB_식,VV_놀리,NNG_후회,NP_그녀,NNG_이유,VA_다르,NNG_고양이,VV_넘어서,NNG_맹수,NNG_상,NNG_호랑이,NNG_표범,VV_잡아먹,NNG_완벽,NNG_에너지,NNG_눈빛,EF_음,VV_설레,VA_궁금하,EC_으니,NNG_나무,VA_뛰어나,NNG_불,NNB_시,VV_태어나,VV_찾아보,NNG_신,NNG_공부,VV_시키,VV_어쩌,NNG_판,VV_뛰어들,VV_거스르,NNG_개념,NNG_성공,NNG_상황,VV_채우,EF_을지,NP_저,VA_못생기,VA_슬프,NNG_신부,NNG_대기실,NNG_난동,NNG_누나,NP_쟤,NNG_기회,EF_자,VV_쫓겨나,VV_웃기,VV_찾아가,NNB_주일,NNG_뒤,NNG_파혼,VA_크,NNG_거리낌,VA_빠르,VV_헤어지,EC_려고,NNB_대로,ETN_ᆷ,NNG_신중,EF_은데,NNG_정리,NNB_살,NNG_연년생,NNG_생일,VA_늦,NNB_편,VV_자라,VV_싸우,NNG_코피,VV_터트리,NNG_다리,VV_걸,NNG_달리기,NNG_시합,VV_달리,EC_면서,NNG_학원,VV_달려가,NNG_길,VV_밀,NNG_가로수,NNG_밑,NNG_철판,VV_깔리,NNG_나무뿌리,EF_라고,VV_부딪히,JX_조차,EF_ᆯ까,NNG_조심,NNG_삶,VV_계시,NNG_생신,NNG_맞이
SD2400863,20대,0.00663716814159292,0.017699115044247787,0.024336283185840708,0.00995575221238938,0.0011061946902654867,0.029867256637168143,0.00663716814159292,0.012168141592920354,0.007743362831858407,0.012168141592920354,0.017699115044247787,0.0,0.0,0.0,0.007743362831858407,0.04314159292035398,0.0022123893805309734,0.0022123893805309734,0.01991150442477876,0.0,0.0,0.015486725663716814,0.0,0.0011061946902654867,0.0,0.011061946902654867,0.023230088495575223,0.0022123893805309734,0.0,0.029867256637168143,0.011061946902654867,0.004424778761061947,0.0011061946902654867,0.0011061946902654867,0.0,0.0,0.00995575221238938,0.0,0.018805309734513276,0.0,0.012168141592920354,0.00331858407079646,0.011061946902654867,0.0,0.0,0.012168141592920354,0.02765486725663717,0.0,0.0,0.011061946902654867,0.0022123893805309734,0.00663716814159292,0.014380530973451327,0.0011061946902654867,0.0,0.00331858407079646,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.011061946902654867,0.0022123893805309734,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,0.01327433628318584,0.004424778761061947,0.0,0.0,0.0,0.0,0.007743362831858407,0.0,0.00331858407079646,0.0011061946902654867,0.0,0.0022123893805309734,0.01327433628318584,0.0,0.004424778761061947,0.0,0.00331858407079646,0.00663716814159292,0.00663716814159292,0.0011061946902654867,0.016592920353982302,0.00331858407079646,0.004424778761061947,0.0,0.0,0.0011061946902654867,0.0,0.00331858407079646,0.0011061946902654867,0.0022123893805309734,0.0,0.0,0.0,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0022123893805309734,0.0,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0011061946902654867,0.008849557522123894,0.00331858407079646,0.008849557522123894,0.004424778761061947,0.0011061946902654867,0.0022123893805309734,0.0,0.0,0.0055309734513274336,0.004424778761061947,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0,0.00995575221238938,0.0,0.0022123893805309734,0.0,0.004424778761061947,0.0055309734513274336,0.0011061946902654867,0.012168141592920354,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0,0.00331858407079646,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.00663716814159292,0.0011061946902654867,0.00331858407079646,0.0011061946902654867,0.0,0.0,0.0011061946902654867,0.0,0.0022123893805309734,0.004424778761061947,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0011061946902654867,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022123893805309734,0.0,0.0011061946902654867,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0022123893805309734,0.0,0.0,0.0,0.0022123893805309734,0.0022123893805309734,0.004424778761061947,0.004424778761061947,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0022123893805309734,0.0011061946902654867,0.0,0.0,0.0,0.0,0.0022123893805309734,0.0,0.0,0.0011061946902654867,0.0,0.004424778761061947,0.0,0.0022123893805309734,0.0011061946902654867,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.004424778761061947,0.00331858407079646,0.0011061946902654867,0.0011061946902654867,0.0,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.00331858407079646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.0011061946902654867,0.0011061946902654867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0011061946902654867,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0022123893805309734,0.0022123893805309734,0.0011061946902654867,0.0,0.0011061946902654867,0.0,0.0,0.0,0.0022123893805309734,0.0,0.0,0.0,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0022123893805309734,0.0,0.0,0.00663716814159292,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.00331858407079646,0.0,0.0022123893805309734,0.0,0.0,0.0,0.0,0.0011061946902654867,0.0,0.0,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0022123893805309734,0.00331858407079646,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.00331858407079646,0.0022123893805309734,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.00331858407079646,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.00331858407079646,0.0011061946902654867,0.0011061946902654867,0.0055309734513274336,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.00331858407079646,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0022123893805309734,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867,0.0011061946902654867
SD2400864,20대,0.009128630705394191,0.022406639004149378,0.019087136929460582,0.012448132780082987,0.0033195020746887966,0.03236514522821577,0.010788381742738589,0.004979253112033195,0.0024896265560165973,0.006639004149377593,0.013278008298755186,0.0008298755186721991,0.0024896265560165973,0.0024896265560165973,0.012448132780082987,0.03900414937759336,0.0033195020746887966,0.0033195020746887966,0.025726141078838173,0.0008298755186721991,0.0008298755186721991,0.021576763485477178,0.0008298755186721991,0.0016597510373443983,0.005809128630705394,0.0033195020746887966,0.027385892116182572,0.0016597510373443983,0.0024896265560165973,0.03319502074688797,0.0033195020746887966,0.009128630705394191,0.0033195020746887966,0.004149377593360996,0.0008298755186721991,0.0008298755186721991,0.011618257261410789,0.0008298755186721991,0.022406639004149378,0.0008298755186721991,0.019087136929460582,0.0008298755186721991,0.010788381742738589,0.0008298755186721991,0.0016597510373443983,0.011618257261410789,0.016597510373443983,0.0008298755186721991,0.0016597510373443983,0.016597510373443983,0.0016597510373443983,0.0024896265560165973,0.0033195020746887966,0.0033195020746887966,0.0008298755186721991,0.006639004149377593,0.004149377593360996,0.0016597510373443983,0.004979253112033195,0.0016597510373443983,0.0008298755186721991,0.004979253112033195,0.0008298755186721991,0.004149377593360996,0.0033195020746887966,0.0033195020746887966,0.0008298755186721991,0.0024896265560165973,0.0024896265560165973,0.00995850622406639,0.0008298755186721991,0.004979253112033195,0.004979253112033195,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.005809128630705394,0.0024896265560165973,0.004149377593360996,0.0033195020746887966,0.0008298755186721991,0.0008298755186721991,0.006639004149377593,0.0008298755186721991,0.005809128630705394,0.0008298755186721991,0.005809128630705394,0.0024896265560165973,0.006639004149377593,0.0024896265560165973,0.010788381742738589,0.004979253112033195,0.004149377593360996,0.0016597510373443983,0.0008298755186721991,0.0024896265560165973,0.0016597510373443983,0.006639004149377593,0.004149377593360996,0.004149377593360996,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0024896265560165973,0.0016597510373443983,0.0024896265560165973,0.0024896265560165973,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.010788381742738589,0.0008298755186721991,0.004149377593360996,0.005809128630705394,0.0024896265560165973,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.006639004149377593,0.0008298755186721991,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.008298755186721992,0.0008298755186721991,0.004979253112033195,0.0024896265560165973,0.0024896265560165973,0.004149377593360996,0.0008298755186721991,0.008298755186721992,0.0016597510373443983,0.004149377593360996,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0033195020746887966,0.0024896265560165973,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0024896265560165973,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.006639004149377593,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0024896265560165973,0.0016597510373443983,0.007468879668049793,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.007468879668049793,0.0016597510373443983,0.0016597510373443983,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0033195020746887966,0.0033195020746887966,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.004149377593360996,0.0016597510373443983,0.0033195020746887966,0.0016597510373443983,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0033195020746887966,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0024896265560165973,0.0033195020746887966,0.0008298755186721991,0.0008298755186721991,0.0033195020746887966,0.0016597510373443983,0.005809128630705394,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0033195020746887966,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.004149377593360996,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0033195020746887966,0.0008298755186721991,0.0024896265560165973,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0016597510373443983,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0008298755186721991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
