화자ID,연령대,NNG_이번,NNG_여름휴가,VV_가,ECS_다,EFN_잖아,NNG_남해,ECD_는데,VV_어,ECS_어,VV_때,JX_는,NNG_그때,JKS_가,MAG_딱,EFN_거든,NNG_처음,ETD_을,NNG_때,MAG_같이,JX_도,VA_똑같,EFN_다,ECD_아서,NNG_약간,NNG_근처,VV_돌아다니,ECD_다가,NNG_저녁,MAG_다,NNG_고기,VV_굽,VV_먹,ECE_고,NNG_밤,NNG_술,NNG_잔,VV_하,VA_그렇,MDT_뭔,ECS_아,NNG_여행,JKS_이,MAG_좀,NNG_생각,EFN_라,ECD_어야,VV_되,ECD_지,NNG_인상,MAG_엄청,MAG_많이,VV_남,ETD_는,NNG_게,VV_스,VV_갔잖,ECD_아,VV_그,ECD_게,MAG_너무,NNG_원래,VV_어리,ETD_ㄹ,MAG_못,VA_이렇,NNG_나이,VV_갈,EFN_네,MAG_약간,MDT_이런,VV_듣,ECD_어,VV_가지,MAG_여하튼,VV_그리,MAG_그냥,MDT_그,NNG_옛날,NNG_모습,MAG_또,NNG_신기,ETD_ㄴ,VA_같,MAG_이제,NNG_애,NNG_아빠,VV_있,NNG_지금,NNG_취업,ECD_어서,VV_일하,VXV_있,ECE_ㄴ데,NNG_가,VV_만나,ECD_니까,MAG_그대로,ETN_기,MAG_물론,NNG_세월,VV_겪,VV_보,MAG_각자,NNG_삶,VXV_보,ECD_니깐,VV_그러,JKO_을,NNG_이해,NNG_다기,MAG_아예,EFI_구나,MAG_이렇게,MDT_저런,NNG_관점,JKG_의,NNG_차이,NNG_눈,VV_보이,JKS_는,ECE_지만,MAG_그래서,NNG_당시,NNG_느낌,VV_돌아가,VA_좋,ECE_자마자,MAG_솔직히,VV_흐리,VV_아,VV_그리하,EFQ_나,NNG_흐린,VA_흐리,JX_대로,NNG_그다음,NNG_날,MAG_막,MAG_쨍쨍,MAC_그래서,NNG_막,NNG_풍경,NNG_거랑,NNG_올해,MDT_첫,NNG_바다,VV_놀,NNG_거,JX_밖에,MAG_안,NNG_자유,ETN_ㅁ,VA_맛있,NNG_다음,MAG_혹시,ECE_려면,VXA_싶,ETD_은,NNG_관광지,JX_나,ECE_면,ECD_러,NNG_곳,NNG_나도,NNG_산장,ETD_라는,NNG_로망,VA_많,EFN_어,VV_내리,NNG_밖,NNG_텐트,VV_치,NNG_라면,VV_끓이,ECE_면서,VV_아니,NNG_차,VV_마시,NNG_얘기,NNG_내가,NNG_저번,MAG_맨날,NNG_캠프파이어,VXV_가지,NNG_오로라,NNG_가루,ECD_으면,ECD_여도,VV_나오,NNG_겨울,MAG_더,VV_자라,VA_그,NNG_셋,JKS_라서,NNG_나중,NNG_기회,NNG_가면,NNG_요즘,ECD_어도,NNG_글,NNG_램,MAG_핑,NNG_자체,VV_세우,VXV_놓,VV_대이,VXV_주,ECD_으니까,MAG_어차피,VV_챙기,VA_없,VV_이러,VV_타,NNG_지역,VV_살,MAG_제일,VA_크,ECD_은데,VV_올라가,VA_빡세,JX_은,MAG_당연히,JKO_를,VV_사,NNG_거거,JX_든,NNG_박,NNG_캠핑,ECD_여,MAG_아직,NNG_능력,ECD_라서,MDT_그런,NNG_이,NNG_탐험,ECD_라,EFQ_ㄹ까,VV_좋아하,NNG_순례자,NNG_길,VV_알,VV_따라가,MAG_아무래도,VV_대하,NNG_낭만,VXV_않,EFQ_을까,NNG_해외,NNG_데,VV_디,NNG_제일,VV_낳,NNG_영국,NNG_빅,VV_베,NNG_보고,NNG_런던,NNG_아이,NNG_록,NNG_박물관,NNG_구매,NNG_기념품,NNG_해리,NNG_포터,NNG_관련,MAG_일단,NNG_일본,NNG_음식,NNG_사람,NNG_친절,NNG_오사카,NNG_교,NNG_토,NNG_한국어,NNG_안내,NNG_시스템,ETD_단,NNG_말,EFN_야,VA_편하,VV_말,NNG_시골,NNG_맛,NNG_집,JX_이나,MAC_그리고,MAG_진짜,NNG_유,NNG_튜브,VV_찾아보,VA_멋있,MAG_근데,VV_슬,VV_느,NNG_시간,VV_나,NNG_일본도,VV_말하,NNG_배,NNG_경험,ECD_거든,JX_이야,NNG_비행기,VV_넘,VV_걸리,NNG_위,NNG_하루,NNG_동안,NNG_우리,VA_재밌,VV_끼,EFQ_리,VV_같,ECD_아도,MAG_요즘,ECE_자,NNG_비용,NNG_따지기,VV_따지,NNG_달,NNG_교통,MAG_잘,NNG_버스,NNG_렌트,VV_다니,NNG_이상적,VV_보여주,NNG_산,NNG_뻥,VV_뚫리,NNG_수영,VV_못하,NNG_물,NNG_바람,VV_불,NNG_상상,NNG_매체,VV_통하,VV_드,VV_커지,NNG_야자수,NNG_모래,NNG_사장,VA_넓,NNG_실제,EFN_다고,NNG_해수욕장,NNG_현무암,VA_맑,NNG_스노,NNG_링,ETD_ㄴ단,NNG_만약,ECE_ㄴ다면,NNG_안,ETD_ㄴ다는,MAG_적이,VV_걷,JX_거나,ECS_ㄴ다,NNG_나라,MAG_상관없이,MAG_탁,VV_트이,NNG_뷰,VA_부럽,NNG_이제,NNG_친구,NNG_부모님,NNG_사시,NNG_은,JX_든지,VV_오,NNG_수니,VV_까,MAG_푹,VV_쉬,ETD_다는,NNG_도시,NNG_기도,VV_빨리,VA_싫,NNG_조,NNG_오랜만,VV_놓,NNG_기분,MDT_몇,EFN_지,VV_모르,MAG_한번,VV_쌓이,MAG_정말,NNG_한번,NNG_부산,NNG_다,NNG_서울,NNG_인천,VV_덮이,NNG_휴가,VV_보내,MAG_가만히,NNG_아무것,NNG_나머지,NNG_여행지,NNG_강원,NNG_도면,NNG_동해,MAG_금방,EFQ_ㄴ가,NNG_기차,JX_까지,NNG_정도,NNG_면,NNG_빽,MAG_빽빽,NNG_킹,NNG_패킹,NNG_이후,NNG_백패,NNG_검색,NNG_영상,VA_조그만하,NNG_전투,NNG_식량,ECD_라면,NNG_배낭,VV_메,ECD_서,VV_자,NNG_준비,ECD_ㄹ까,NNG_가자,NNG_장비,MAG_지금,NNG_타고,NNG_후,VV_쿠,EFN_오,MAG_카,NNG_라멘,NNG_동남아,VV_가보,VA_덥,VV_빼,NNG_라,NNG_유럽,NNG_베를린,EFN_라고,NNG_토스카,NNG_나폴리,NNG_피자,NNG_파스타,NNG_와인,ECD_으려,NNG_국내,NNG_날씨,NNG_초,VV_누,VV_쏟아지,NNG_불고,VV_일어나,NNG_무릎,NNG_새벽,NNG_잠,MAG_계속,VV_기다리,NNG_결국,MAG_덜,VXA_있,ECE_다면,NNG_구들,VV_빌리,VV_걸,VV_오르,NNG_아,NNG_성산,NNG_일출봉,ECE_건,NNG_나무,NNG_숲,VV_이렇,NNG_관리,VV_뜨,VXV_지,NNG_불편,EFN_더라,NNG_코,VV_막,NNG_안경,VV_쓰,VV_들어가,NNG_물안경,ECE_거나,NNG_고개,VV_내밀,MAC_그런데,JX_야,NNG_스쿠버,NNG_다이빙,MAG_딱히,VV_들,NNG_등산,NNG_산도,MAG_되게,NNG_매력,NNG_그늘,NNG_초록색,MAG_가득,NNG_공기,VA_높,MDT_이,NNG_땅,VV_붙,MAG_확,MAG_빨리,NNG_가족,NNG_사랑,JX_이,NNG_우리나라,NNG_스위스,NNG_티브이,VV_힘들,ECD_ㄹ지,NNG_주차장,MAG_꽤,VV_지내보,NNG_승학,NNG_장산,NNG_경주,NNG_불교,NNG_요소
SD2401227,30대,0.002863278453829635,0.0007158196134574087,0.02863278453829635,0.0071581961345740875,0.005010737294201861,0.0007158196134574087,0.008589835361488905,0.0021474588403722263,0.02290622763063708,0.0014316392269148174,0.01145311381531854,0.002863278453829635,0.012884753042233358,0.004294917680744453,0.004294917680744453,0.0014316392269148174,0.005010737294201861,0.0014316392269148174,0.005010737294201861,0.026485325697924122,0.0014316392269148174,0.0035790980672870437,0.006442376521116679,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.006442376521116679,0.0014316392269148174,0.0014316392269148174,0.005010737294201861,0.05798138869005011,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.020758768790264854,0.004294917680744453,0.010021474588403722,0.01145311381531854,0.0014316392269148174,0.021474588403722263,0.002863278453829635,0.006442376521116679,0.0007158196134574087,0.0007158196134574087,0.006442376521116679,0.00572655690765927,0.0007158196134574087,0.01717967072297781,0.005010737294201861,0.0007158196134574087,0.01145311381531854,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0014316392269148174,0.002863278453829635,0.007874015748031496,0.004294917680744453,0.0014316392269148174,0.0007158196134574087,0.010737294201861132,0.0014316392269148174,0.006442376521116679,0.0014316392269148174,0.004294917680744453,0.0007158196134574087,0.0071581961345740875,0.0014316392269148174,0.0007158196134574087,0.006442376521116679,0.0035790980672870437,0.0007158196134574087,0.005010737294201861,0.005010737294201861,0.01145311381531854,0.0007158196134574087,0.0014316392269148174,0.005010737294201861,0.0021474588403722263,0.04008589835361489,0.013600572655690766,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.014316392269148175,0.0007158196134574087,0.0007158196134574087,0.0071581961345740875,0.0007158196134574087,0.005010737294201861,0.0035790980672870437,0.004294917680744453,0.0007158196134574087,0.004294917680744453,0.0007158196134574087,0.004294917680744453,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.015748031496062992,0.0007158196134574087,0.0007158196134574087,0.0035790980672870437,0.0007158196134574087,0.010021474588403722,0.0071581961345740875,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0021474588403722263,0.0014316392269148174,0.002863278453829635,0.0035790980672870437,0.0014316392269148174,0.0007158196134574087,0.0035790980672870437,0.0007158196134574087,0.012884753042233358,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.002863278453829635,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.015032211882605583,0.0007158196134574087,0.005010737294201861,0.005010737294201861,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0071581961345740875,0.0035790980672870437,0.0007158196134574087,0.0007158196134574087,0.002863278453829635,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.01145311381531854,0.007874015748031496,0.0021474588403722263,0.0021474588403722263,0.012884753042233358,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.0014316392269148174,0.0014316392269148174,0.0014316392269148174,0.005010737294201861,0.0007158196134574087,0.0014316392269148174,0.0014316392269148174,0.0014316392269148174,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.0021474588403722263,0.0007158196134574087,0.002863278453829635,0.0007158196134574087,0.004294917680744453,0.002863278453829635,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.002863278453829635,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0014316392269148174,0.002863278453829635,0.0007158196134574087,0.002863278453829635,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0035790980672870437,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.00572655690765927,0.002863278453829635,0.0014316392269148174,0.0014316392269148174,0.0021474588403722263,0.004294917680744453,0.002863278453829635,0.0007158196134574087,0.0007158196134574087,0.004294917680744453,0.0021474588403722263,0.00572655690765927,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0035790980672870437,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.002863278453829635,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.002863278453829635,0.0007158196134574087,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0021474588403722263,0.002863278453829635,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0021474588403722263,0.0021474588403722263,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.002863278453829635,0.0035790980672870437,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.002863278453829635,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0014316392269148174,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0021474588403722263,0.0021474588403722263,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0014316392269148174,0.0007158196134574087,0.0007158196134574087,0.0007158196134574087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401228,30대,0.0,0.0,0.02894736842105263,0.0061403508771929825,0.005263157894736842,0.0008771929824561404,0.007894736842105263,0.0017543859649122807,0.015789473684210527,0.0,0.021929824561403508,0.0,0.009649122807017544,0.0,0.0,0.0008771929824561404,0.009649122807017544,0.0061403508771929825,0.0008771929824561404,0.027192982456140352,0.0,0.009649122807017544,0.005263157894736842,0.0,0.0,0.0008771929824561404,0.0,0.0,0.002631578947368421,0.0017543859649122807,0.0017543859649122807,0.007894736842105263,0.07719298245614035,0.0,0.0,0.0008771929824561404,0.02368421052631579,0.0008771929824561404,0.0008771929824561404,0.016666666666666666,0.002631578947368421,0.011403508771929825,0.0061403508771929825,0.002631578947368421,0.0008771929824561404,0.0,0.005263157894736842,0.0017543859649122807,0.0,0.0017543859649122807,0.005263157894736842,0.0,0.013157894736842105,0.0017543859649122807,0.0,0.0,0.0017543859649122807,0.0008771929824561404,0.0061403508771929825,0.0043859649122807015,0.0,0.0,0.013157894736842105,0.002631578947368421,0.007017543859649123,0.0,0.007017543859649123,0.005263157894736842,0.0008771929824561404,0.002631578947368421,0.0,0.0035087719298245615,0.005263157894736842,0.0,0.0008771929824561404,0.0035087719298245615,0.0061403508771929825,0.0008771929824561404,0.0,0.0043859649122807015,0.0,0.021052631578947368,0.007894736842105263,0.0017543859649122807,0.002631578947368421,0.0,0.012280701754385965,0.0008771929824561404,0.0,0.0043859649122807015,0.0,0.0043859649122807015,0.0017543859649122807,0.0,0.0,0.0061403508771929825,0.0,0.002631578947368421,0.0,0.0,0.0,0.02017543859649123,0.0,0.0,0.0035087719298245615,0.0,0.0035087719298245615,0.007017543859649123,0.0,0.0,0.0,0.0008771929824561404,0.0017543859649122807,0.0,0.0,0.0008771929824561404,0.0,0.007894736842105263,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.002631578947368421,0.0,0.0,0.0,0.011403508771929825,0.0,0.0,0.0,0.0008771929824561404,0.002631578947368421,0.0017543859649122807,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.002631578947368421,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0061403508771929825,0.0008771929824561404,0.0017543859649122807,0.0,0.007894736842105263,0.0,0.002631578947368421,0.002631578947368421,0.002631578947368421,0.0,0.0,0.01929824561403509,0.007894736842105263,0.0,0.0017543859649122807,0.010526315789473684,0.0008771929824561404,0.002631578947368421,0.0035087719298245615,0.0017543859649122807,0.0,0.0,0.002631578947368421,0.0008771929824561404,0.0,0.0,0.0035087719298245615,0.0043859649122807015,0.0,0.0,0.0008771929824561404,0.0035087719298245615,0.005263157894736842,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0,0.002631578947368421,0.0035087719298245615,0.0,0.0,0.0,0.0008771929824561404,0.002631578947368421,0.0017543859649122807,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0008771929824561404,0.0,0.0035087719298245615,0.0,0.0,0.0,0.0017543859649122807,0.0043859649122807015,0.0043859649122807015,0.0,0.007894736842105263,0.0008771929824561404,0.008771929824561403,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0017543859649122807,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0,0.0,0.0017543859649122807,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0035087719298245615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002631578947368421,0.0,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0043859649122807015,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.0,0.0,0.007017543859649123,0.0017543859649122807,0.0008771929824561404,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0,0.002631578947368421,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0035087719298245615,0.0,0.0,0.0017543859649122807,0.0,0.0008771929824561404,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0,0.0008771929824561404,0.0017543859649122807,0.0,0.0008771929824561404,0.0,0.0,0.0,0.0,0.0,0.0,0.0017543859649122807,0.0017543859649122807,0.002631578947368421,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0043859649122807015,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0043859649122807015,0.0035087719298245615,0.0008771929824561404,0.005263157894736842,0.002631578947368421,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0035087719298245615,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0017543859649122807,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.002631578947368421,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404,0.0017543859649122807,0.0008771929824561404,0.0008771929824561404,0.0008771929824561404
