화자ID,연령대,JX_는,NNG_최근,NNG_속,NNG_초,NNG_여행,JKO_을,VV_가,ECS_다,EFN_거든,MAG_근데,VV_갈,ETD_ㄹ,NNG_때,NNG_버스,VV_타,ECE_고,EFN_어,NNG_차,JKO_를,ECD_더니,JKS_가,MAG_참,MAG_많이,VV_막히,EFN_라고,VV_어,ECS_어,ETD_ㄴ,VV_있,ECD_어,MDN_한,NNG_시간,VV_걸리,VA_같,ECD_아,MAG_왜,ECD_는데,NNG_쯤,NNG_도착,VV_하,NNG_중간,VV_쉬,ETN_기,JX_도,VA_그,ECD_게,MAG_너무,VA_힘들,MAC_그래서,NNG_다음,NNG_여름휴가,VV_오,ECD_지,NNG_말,MAG_아야,NNG_라,NNG_생각,JKS_이,VV_듣,NNG_바다,VV_보,ECD_니까,NNG_마음,MAG_또,VV_푸,NNG_리더,JX_라고,VA_좋,EFN_더라,VV_때,NNG_휴게소,VV_들르,ETD_을,NNG_정도,NNG_위치,MAG_정확히,NNG_기억,MAG_안,VV_나,ECD_아서,NNG_화장실,MAG_혹시,VV_모르,NNG_일,NNG_대비,ECD_어서,NNG_사람,VA_많,MAG_딱히,VV_먹,VV_없었,ETD_은,MAG_좀,MAG_그러면,JX_은,MAG_얼마나,NNG_오,ECS_아,NNG_젤,NNG_토,MAG_진짜,VV_좋아하,VV_잘되,EFN_다,NNG_예전,NNG_맛,VA_어떻,VV_있었,NNG_쌀,VV_되,VA_맛있,NNG_들깨,NNG_녹차,NNG_토라,NNG_그때,MAG_꼭,VV_물어보,EFN_ㄹ게,VV_알리,VXV_주,MAG_한번,VXV_보,VV_그러,ECE_면,VV_말,VA_다르,MAG_정말,MDT_그,NNG_술,NNG_빵,MDT_다른,VA_달르,ETN_ㅁ,VV_알,ECD_려,JKG_의,NNG_루트,JX_대로,ECD_으면,NNG_은,ETD_는,NNG_집,NNG_이번,MAG_거의,NNG_카페,JX_만,MAG_주로,JKS_라서,VXV_있,ECD_어도,NNG_참,VA_편하,NNG_풀,NNG_내가,NNG_곳,NNG_장산,NNG_항,ECS_ㄴ가,NNG_리스,NNG_층,ECE_ㄴ데,MAG_잘,VV_보이,VV_느,NNG_추천,VXA_싶,VV_그리,VXV_나,VA_없,NNG_친구,JX_이나,NNG_오징어,NNG_회,ECD_어야,ECE_ㄴ다고,JX_야,NNG_요즘,NNG_날씨,VA_덥,VA_그렇,ECD_ㄴ지,VV_잡히,EFN_ㄴ대,NNG_한,NNG_식당,MAG_못,NNG_회가,MAG_있다,MAG_길래,MAG_냉큼,VV_맛있,NNG_첫날,MAG_오래,MAC_그리고,MAG_인제,NNG_물,NNG_저녁,NNG_하루,NNG_마무리,NNG_날,NNG_숙소,NNG_근처,MAG_바로,MAG_더,MAG_왜냐하면,MAG_조용히,NNG_혼자,ECD_아도,VV_아,VV_아니,MDN_두,NNG_아침,ECD_으려고,NNG_원래,NNG_나도,MAG_일찍,NNG_문,VV_닫,NNG_다음날,VV_날,NNG_사실,NNG_처음,MDN_오,NNG_보통,VV_여기,VA_이렇,VV_담기,ECD_라,MAG_새콤,NNG_음,MAG_그냥,NNG_모둠,NNG_회로,VV_널,VV_어리,JX_부터,NNG_도,MAG_종종,NNG_얘기,NNG_해변가,NNG_파도,NNG_위험,VV_나오,MAG_이렇게,VV_들이치,MAG_다시,VV_빠지,NNG_힘,MAG_굉장히,NNG_세서,NNG_아이,MAG_되게,MAG_금방,VV_빨리,VA_크,NNG_도움,VV_주,VV_그,NNG_어른,NNG_필요,NNG_상황,VA_안타깝,NNG_할머니,ECD_려고,NNG_애,NNG_익사,NNG_주변,VXV_않,NNG_경우,NNG_큰일,NNG_거거,JX_든,NNG_바닷속,VV_놀,ETN_음,NNG_모래,NNG_놀이,NNG_오랜만,VA_길,NNG_동심,VV_돌아가,ECD_서,VV_맞,NNG_바닷가,ECS_ㄴ다,ECD_ㄹ지,NNG_밖,JX_를,VV_않,ECD_은데,NNG_에너지,MDT_그런,NNG_손,VV_다지,ECE_면서,NNG_모래성,VV_만들,EFQ_던,VA_새롭,NNG_경험,ECD_라서,VV_다그,NNG_손재주,NNG_조카,NNG_동생,MAG_같이,NNG_가면,VXV_지,NNG_과정,NNG_재미,VA_재밌,VA_궁금하,NNG_캐릭터,JX_나,MAG_이제,NNG_발,VV_담그,ECD_ㄹ까,VXV_말,NNG_고민,JX_까지,NNG_바닷물,VV_만지,NNG_예의,VXV_가지,NNG_한번,NNG_용기,NNG_내서,NNG_전,NNG_바,VV_씻,VA_귀찮,VV_어렵,MAG_계속,MAG_아까,VV_들어가,NNG_물고기,VA_즐겁,MAC_그런데,NNG_한번쯤,VV_바라보,ECE_거나,NNG_초가,ECD_더라도,NNG_속이,NNG_계획,NNG_즉흥,MAG_갑자기,MAG_다행히,NNG_막판,NNG_예약,MAG_별로,MAG_가다,NNG_비,MAG_전부,NNG_부담,MAG_솔직히,NNG_성수기,NNG_간다라,VA_비싸,VA_괜찮,NNG_가족,NNG_이랑,MAG_다,NNG_리조트,NNG_길,NNG_새벽,NNG_출발,MDT_몇,MAG_언제,MAG_그럼,NNG_휴게,NNG_소,ECD_니,NNG_길이,NNG_얼마,MDT_이,MAG_엄청,JX_밖에,MAG_굳이,ECD_으니까,NNG_시장,NNG_가기,MAG_먼저,NNG_체인점,NNG_다양,NNG_종류,NNG_르,NNG_베,NNG_과일,MAG_직접,NNG_나중,ECS_고,NNG_청사과,NNG_딸기,NNG_블루,MAG_사실,VV_이기,NNG_정확,VV_기억나,JKS_은,VA_진하,MAG_원래,VV_이러,NNG_해외,VV_들어오,NNG_나라,NNG_전통,NNG_음식,NNG_기,NNG_이제,NNG_군것질,NNG_거리,VV_팔,NNG_음식점,NNG_그중,NNG_빵집,NNG_가자,NNG_제일,VV_찾,NNG_터,NNG_줄,NNG_주,MAG_빙,MAG_빙빙,VV_돋,VV_스,ECE_자마자,NNG_언니,ECE_자,ECD_길래,MDN_네,EFN_다고,EFN_잖아,NNG_먹자,NNG_서서,VA_싫,ETD_다는,JKO_한테,NNG_보라,VV_기다리,ECS_는지,NNG_평소,VV_사,NNG_떡집,NNG_보관,NNG_상태,EFN_지,NNG_야,NNG_회랑,NNG_순대,MDT_이런,NNG_저녁때,NNG_유명,NNG_회집,NNG_그릇,NNG_모자반,NNG_국,EFQ_나,VV_시키,MAG_역시,NNG_소면,NNG_시원,VV_쫄,MAG_보다,MAG_훨씬,VV_같,ECE_고는,NNG_안,VV_지키,MAG_아예,VV_떠밀,VV_굴러다니,MDT_어떤,NNG_아기,NNG_부모님,MAG_따로,VV_떨어지,ECD_다가,VV_휩쓸리,MAG_데굴데굴,VV_구르,MAG_왕창,VV_떠밀리,VV_치,NNG_일어,NNG_나지,VV_낳,VXA_뻔하,VV_달려가,VV_일으키,VV_세우,ECD_고서,NNG_본인,VV_모시,NNG_거지,VV_챙기,ECD_느라고,VA_속상하,NNG_형부,NNG_튜브,NNG_비치,NNG_볼,VV_가지,NNG_수영,VV_넘,VV_까,NNG_안전선,NNG_전선,VV_잡,VV_건지,NNG_결국,NNG_한참,NNG_동안,NNG_사장,VV_쌓,VV_눕,VV_덮,NNG_고,ECE_지만,VV_나가,NNG_도구,VA_곱,NNG_감촉,NNG_무엇,NNG_둘,NNG_만화,MAG_확실히,NNG_동료,NNG_나이,NNG_또래,ECD_러,NNG_거랑,VV_드,VV_다르,JKS_는,NNG_오랫동안,NNG_치명적,VA_무섭,NNG_국내,VV_그리하,ECD_여도,VV_비,NNG_보고,MAG_어차피,VV_쓰,VV_걸,JX_라든지,MAG_미리
SD2401499,30대,0.026587887740029542,0.0014771048744460858,0.009601181683899557,0.0022156573116691287,0.005908419497784343,0.014771048744460856,0.012555391432791729,0.0014771048744460858,0.005908419497784343,0.0066469719350073855,0.007385524372230428,0.011816838995568686,0.011816838995568686,0.0022156573116691287,0.0029542097488921715,0.029542097488921712,0.014032496307237814,0.0029542097488921715,0.013293943870014771,0.0007385524372230429,0.012555391432791729,0.007385524372230428,0.005908419497784343,0.0007385524372230429,0.005908419497784343,0.01846381093057607,0.025110782865583457,0.026587887740029542,0.011816838995568686,0.008862629246676515,0.0029542097488921715,0.0022156573116691287,0.0014771048744460858,0.012555391432791729,0.011078286558345642,0.0007385524372230429,0.012555391432791729,0.0014771048744460858,0.0014771048744460858,0.019940915805022157,0.0007385524372230429,0.0014771048744460858,0.0022156573116691287,0.014032496307237814,0.0022156573116691287,0.0051698670605613,0.0051698670605613,0.0022156573116691287,0.005908419497784343,0.0051698670605613,0.0007385524372230429,0.0029542097488921715,0.0029542097488921715,0.0014771048744460858,0.0007385524372230429,0.0051698670605613,0.0014771048744460858,0.011816838995568686,0.0022156573116691287,0.011816838995568686,0.011078286558345642,0.004431314623338257,0.0007385524372230429,0.0051698670605613,0.0007385524372230429,0.0014771048744460858,0.0014771048744460858,0.00812407680945347,0.0014771048744460858,0.0007385524372230429,0.0029542097488921715,0.0022156573116691287,0.014771048744460856,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.003692762186115214,0.003692762186115214,0.005908419497784343,0.0014771048744460858,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.009601181683899557,0.003692762186115214,0.0022156573116691287,0.0014771048744460858,0.011816838995568686,0.0014771048744460858,0.004431314623338257,0.0066469719350073855,0.0014771048744460858,0.008862629246676515,0.0007385524372230429,0.0029542097488921715,0.005908419497784343,0.003692762186115214,0.0029542097488921715,0.003692762186115214,0.004431314623338257,0.0007385524372230429,0.0051698670605613,0.0007385524372230429,0.0022156573116691287,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.007385524372230428,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.004431314623338257,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0022156573116691287,0.0007385524372230429,0.004431314623338257,0.004431314623338257,0.005908419497784343,0.0007385524372230429,0.0007385524372230429,0.005908419497784343,0.0051698670605613,0.0022156573116691287,0.0022156573116691287,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0014771048744460858,0.019940915805022157,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.004431314623338257,0.0051698670605613,0.0007385524372230429,0.0022156573116691287,0.0029542097488921715,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0029542097488921715,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0007385524372230429,0.0029542097488921715,0.0051698670605613,0.0022156573116691287,0.0014771048744460858,0.0022156573116691287,0.0029542097488921715,0.003692762186115214,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0051698670605613,0.00812407680945347,0.004431314623338257,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0029542097488921715,0.0066469719350073855,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0022156573116691287,0.0007385524372230429,0.0029542097488921715,0.0014771048744460858,0.0007385524372230429,0.0029542097488921715,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0014771048744460858,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0029542097488921715,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0029542097488921715,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.003692762186115214,0.003692762186115214,0.0007385524372230429,0.0029542097488921715,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0014771048744460858,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0022156573116691287,0.004431314623338257,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.004431314623338257,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0007385524372230429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401500,30대,0.021462639109697933,0.0,0.00794912559618442,0.00397456279809221,0.003179650238473768,0.022257551669316374,0.017488076311605722,0.00397456279809221,0.007154213036565978,0.0047694753577106515,0.006359300476947536,0.005564387917329093,0.003179650238473768,0.0,0.00397456279809221,0.02702702702702703,0.01192368839427663,0.000794912559618442,0.013513513513513514,0.0,0.015103338632750398,0.0,0.003179650238473768,0.001589825119236884,0.003179650238473768,0.008744038155802861,0.022257551669316374,0.021462639109697933,0.006359300476947536,0.003179650238473768,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.012718600953895072,0.012718600953895072,0.000794912559618442,0.014308426073131956,0.0,0.000794912559618442,0.01192368839427663,0.0,0.0,0.0047694753577106515,0.012718600953895072,0.0023847376788553257,0.0047694753577106515,0.00397456279809221,0.000794912559618442,0.01192368839427663,0.000794912559618442,0.000794912559618442,0.005564387917329093,0.003179650238473768,0.000794912559618442,0.0,0.007154213036565978,0.0023847376788553257,0.014308426073131956,0.0,0.003179650238473768,0.005564387917329093,0.0047694753577106515,0.0,0.000794912559618442,0.0,0.0,0.000794912559618442,0.00397456279809221,0.000794912559618442,0.0,0.001589825119236884,0.0023847376788553257,0.006359300476947536,0.001589825119236884,0.0,0.0,0.0,0.003179650238473768,0.000794912559618442,0.0047694753577106515,0.0,0.0,0.000794912559618442,0.0,0.0,0.012718600953895072,0.005564387917329093,0.000794912559618442,0.000794912559618442,0.009538950715421303,0.0,0.0047694753577106515,0.0047694753577106515,0.0,0.006359300476947536,0.0,0.000794912559618442,0.005564387917329093,0.007154213036565978,0.007154213036565978,0.0047694753577106515,0.0023847376788553257,0.0,0.000794912559618442,0.0,0.00397456279809221,0.0,0.0,0.0,0.0023847376788553257,0.006359300476947536,0.000794912559618442,0.000794912559618442,0.0,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.0,0.001589825119236884,0.0,0.001589825119236884,0.001589825119236884,0.00397456279809221,0.001589825119236884,0.001589825119236884,0.00397456279809221,0.021462639109697933,0.00397456279809221,0.0023847376788553257,0.0023847376788553257,0.0,0.0,0.003179650238473768,0.001589825119236884,0.00397456279809221,0.0,0.0,0.001589825119236884,0.000794912559618442,0.01589825119236884,0.0023847376788553257,0.0,0.0,0.001589825119236884,0.0023847376788553257,0.0,0.0,0.0023847376788553257,0.0023847376788553257,0.0,0.0,0.0,0.0023847376788553257,0.001589825119236884,0.0,0.0,0.0,0.000794912559618442,0.0,0.0023847376788553257,0.0023847376788553257,0.000794912559618442,0.001589825119236884,0.0,0.003179650238473768,0.001589825119236884,0.0,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.00397456279809221,0.0023847376788553257,0.00397456279809221,0.000794912559618442,0.005564387917329093,0.0,0.0,0.0,0.001589825119236884,0.000794912559618442,0.0,0.0,0.0,0.0,0.003179650238473768,0.000794912559618442,0.0,0.0,0.0,0.0,0.0,0.001589825119236884,0.0,0.000794912559618442,0.005564387917329093,0.0,0.0,0.0,0.0,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.0,0.0,0.0023847376788553257,0.00397456279809221,0.000794912559618442,0.000794912559618442,0.0,0.001589825119236884,0.0,0.0023847376788553257,0.003179650238473768,0.000794912559618442,0.0,0.0,0.0,0.0,0.000794912559618442,0.0,0.0,0.0,0.0,0.0023847376788553257,0.0,0.001589825119236884,0.000794912559618442,0.001589825119236884,0.00397456279809221,0.0,0.0,0.0,0.0,0.000794912559618442,0.000794912559618442,0.0,0.0,0.000794912559618442,0.00397456279809221,0.0,0.0023847376788553257,0.0,0.0,0.001589825119236884,0.0,0.0,0.0,0.000794912559618442,0.0023847376788553257,0.0023847376788553257,0.0,0.0,0.0,0.0,0.0,0.00397456279809221,0.0,0.000794912559618442,0.0,0.0,0.001589825119236884,0.000794912559618442,0.0,0.0,0.0,0.0023847376788553257,0.0,0.000794912559618442,0.0,0.0,0.001589825119236884,0.006359300476947536,0.0,0.008744038155802861,0.0023847376788553257,0.0,0.0,0.0,0.0,0.0023847376788553257,0.0023847376788553257,0.0,0.0,0.0,0.0,0.0,0.0,0.001589825119236884,0.0,0.001589825119236884,0.0023847376788553257,0.0,0.000794912559618442,0.0023847376788553257,0.00397456279809221,0.000794912559618442,0.0,0.0,0.0,0.0,0.0,0.001589825119236884,0.00397456279809221,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.0,0.0,0.000794912559618442,0.0,0.000794912559618442,0.0,0.001589825119236884,0.0,0.0,0.0,0.0,0.0,0.0023847376788553257,0.0,0.0,0.0,0.003179650238473768,0.000794912559618442,0.0,0.0,0.001589825119236884,0.0,0.0,0.0,0.0,0.000794912559618442,0.0,0.001589825119236884,0.001589825119236884,0.0,0.000794912559618442,0.000794912559618442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001589825119236884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.0023847376788553257,0.0023847376788553257,0.000794912559618442,0.0047694753577106515,0.001589825119236884,0.001589825119236884,0.001589825119236884,0.0023847376788553257,0.001589825119236884,0.000794912559618442,0.003179650238473768,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.0023847376788553257,0.001589825119236884,0.000794912559618442,0.001589825119236884,0.0023847376788553257,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.003179650238473768,0.0023847376788553257,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.003179650238473768,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.001589825119236884,0.0047694753577106515,0.000794912559618442,0.003179650238473768,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.00397456279809221,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.00397456279809221,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.003179650238473768,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.003179650238473768,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.001589825119236884,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442,0.000794912559618442
