화자ID,연령대,MAG_혹시,NNG_회사,MDT_어떤,NNG_업무,JKO_를,VV_하,ECS_어,VV_보시,EFQ_나요,JX_는,VV_있,ETD_ㄴ,NNG_직장,JKS_이,NNG_계속,NNG_사회,NNG_복지,ECD_어서,NNG_이용,JX_인들,JKO_을,NNG_케어,ECE_거나,MDT_그런,NNG_관련,VV_위하,NNG_프로그램,NNG_계획,ECE_고,MAG_또,NNG_진행,NNG_결과,VV_보,ETD_는,EFN_습니다,MAG_지금,NNG_사시,VA_가깝,EFQ_ㄴ가요,VA_같,ETD_은,NNG_경우,MAG_이제,NNG_집,NNG_차로,NNG_정도,NNG_거리,MAG_항상,NNG_출퇴근,VA_색다르,NNG_경험,MAG_적이,VV_어,VA_그렇,ECD_게,NNG_만족,ECD_지,EFN_아요,MAG_아무래도,NNG_직,NNG_종이,NNG_직종,ECS_다,ECD_니까,NNG_휴가,JX_도,MAG_마음대로,NNG_쓰기,JKS_가,VA_힘들,NNG_급여,VA_적,VV_그러,MAG_쪼끔,NNG_복리,NNG_후생,JX_은,MAG_안,VA_좋,EFN_다,NNG_기억,EFN_ㅂ니다,NNG_재택근무,VV_대하,VA_어떻,NNG_생각,MDN_네,VA_어리,ETD_ㄹ,NNG_때,JX_부터,NNG_대전,VV_살,ECE_면서,NNG_학교,MAG_꾸준히,NNG_대학교,JX_까지,VV_늘,VV_나오,VV_다니,NNG_형편,VV_아니,NNG_학원,MAG_많이,EFN_고요,NNG_이제,NNG_지역,NNG_시설,NNG_연결,VXV_주,MDT_몇,VV_배우,NNG_학과,ECD_어,VXV_있,NNG_직전,NNG_출장,VA_없,ECD_는데,VA_그,MDT_첫,VV_있었,NNG_교육,JX_이나,NNG_사전,NNG_답사,JKG_의,NNG_명목,MAG_가끔,MAG_씩,MAG_혹,MDT_전,NNG_얼마,VV_되,NNG_연락,MAG_막,NNG_직원,NNG_상,VV_사,VV_불,ECE_ㄴ들데,ECE_고는,MAG_조만간,VV_찾아뵈,NNG_대화,ECD_려고,NNG_다음,VV_가지,ECE_ㄴ다면,NNG_은,MDT_이,VA_이렇,NNG_제도,ECD_으면,MAG_일단,NNG_가면,MAG_한데,NNG_데로,VV_가,ECD_아야,EFN_ㄴ다,VV_이러,ECE_면,NNG_출장비,MAG_따로,VV_없었,NNG_이상,MDT_어느,NNG_킬로수,NNG_교통비,VV_챙기,NNG_장거리,NNG_플러스,NNG_숙박,ECD_어야,NNG_숙박비,NNG_수당,NNG_이공계,JX_을,NNG_직업,EFN_다고,NNG_학창,NNG_시절,MAG_특별히,VV_좋아하,NNG_과목,MAG_오히려,NNG_언어,NNG_영역,MAG_좀,VV_싫어하,NNG_배우기,VA_어렵,VV_외우,VA_많,VXV_보,NNG_국어,NNG_단,JX_라든지,NNG_영어,MDT_이런,VV_어려워하,ETN_기,NNG_소풍,MAG_또는,NNG_수학여행,NNG_얘기,MAG_특히,NNG_고등,NNG_학년,NNG_담임,NNG_선생님,MAG_가장,VV_남,VV_뽑,EFO_으라,NNG_면,NNG_초등학교,JKS_께서,NNG_학생,MAG_먼저,NNG_주시,VV_덜,JKO_한테,NNG_무언,VV_갈,JX_라도,MAG_더,VV_주,NNG_무엇,ECS_는지,VV_찾,NNG_선물,NNG_남기,VV_평하,VXA_만하,VV_아,ECS_아,MDT_저,ETD_을,NNG_제가,NNG_음,NNG_전기,EFN_어요,ECE_ㄴ데,NNG_소프트,VV_웨,NNG_여,MDT_그,NNG_기계,NNG_프로그래밍,VV_짜,NNG_담당,MAC_하지만,NNG_실력,NNG_부족,MAG_주로,NNG_서포트,NNG_역할,JX_만,NNG_보조,NNG_반대,NNG_천안,VV_그리하,ECD_여,VXV_가지,NNG_반,NNG_동안,NNG_주말,MAG_다시,VV_돌아오,NNG_평일,MAG_인제,VV_자,MAG_되게,NNG_작지,VA_크,VXV_않,NNG_중소기업,ECD_는데요,ECD_니깐,MDT_모든,MAG_다,VA_새롭,NNG_처음,MAC_그래서,NNG_실수,ECD_여도,MAG_역시,NNG_사람,NNG_곳,NNG_결국,MAG_비슷비슷,NNG_특별,MAG_잘,VV_낳,MAG_그럼,MAG_정말,VXA_싶,ECD_은데,NNG_보통,NNG_소프트웨어,NNG_코딩,NNG_분,EFN_라고요,NNG_본인,NNG_혼자,NNG_만,NNG_컴퓨터,NNG_처리,NNG_가능,MAG_비록,NNG_일,ECE_지만,MAG_솔직히,VV_말하,NNG_흥미,MAG_그냥,VV_갖,VV_들어가,NNG_재택,NNG_근무,NNG_기회,MAG_못,NNG_능력,NNG_만약,NNG_선,VV_저,ECD_어도,MAG_그러면,NNG_이,VV_오,NNG_지금,ECD_ㄹ까,NNG_지도,NNG_중학교,NNG_고등학교,VV_지내,MAC_그러면,NNG_정보,NNG_통신,NNG_공,VV_맞,NNG_과,NNG_친구,NNG_소개,NNG_지원,VV_붙,EFN_거든요,NNG_운,MAG_막상,NNG_실질적,NNG_생활,ECD_아,VA_짧,VV_그만두,NNG_전,VV_닿,ECD_니,NNG_고객,NNG_사가,NNG_적지,MDT_다른,NNG_도시,NNG_서울,NNG_밑,NNG_경상도,NNG_지방,NNG_해외,NNG_사,NNG_그때,NNG_당시,NNG_회사원,JKO_과,VV_계시,NNG_야근,NNG_추가,NNG_반항심,VV_생기,MAG_열심히,VV_따라오,ECD_으니깐,MAG_물론,NNG_금전,NNG_부분,MAG_충분히,NNG_의미,JX_라고,ECE_는다면,NNG_자신,NNG_의욕,VV_사라지,NNG_수학,MAG_별로,NNG_외국어,NNG_기,NNG_욕망,MAG_왠지,VV_모르,NNG_수능,NNG_시험,MAG_제일,NNG_중요,NNG_재미,VV_붙이,VXV_지,NNG_성적,MAG_은근히,EFQ_던,NNG_제주,NNG_도로,MAG_같이,NNG_등반,MAG_엄청,NNG_날,VA_덥,NNG_땀,VV_흘리,NNG_정상,VV_올라가,NNG_기분,MAG_근데,NNG_돈,VV_쓰,NNG_유일,ECD_다가,VV_내려오,ECD_아서,NNG_슈퍼마켓,NNG_콜라,VV_먹,VV_나,EFN_네요,VV_그,NNG_여행,NNG_따돌림,VV_당하,VV_그리,MAG_맨날,VV_걸,NNG_아침,MAG_일찍,NNG_등교,NNG_공부,NNG_저녁,NNG_야간,NNG_자습,VV_치,NNG_구들,NNG_시간,VA_재밌,VV_떠들,VV_말,NNG_졸업,VV_돌이키,VV_돌아가,EFA_으세요
SD2400635,30대,0.014106583072100314,0.0109717868338558,0.001567398119122257,0.003134796238244514,0.007836990595611285,0.02664576802507837,0.014106583072100314,0.001567398119122257,0.012539184952978056,0.02664576802507837,0.017241379310344827,0.047021943573667714,0.0109717868338558,0.018808777429467086,0.003134796238244514,0.004702194357366771,0.006269592476489028,0.0109717868338558,0.003134796238244514,0.003134796238244514,0.03918495297805643,0.001567398119122257,0.003134796238244514,0.004702194357366771,0.004702194357366771,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.02037617554858934,0.02037617554858934,0.001567398119122257,0.001567398119122257,0.007836990595611285,0.006269592476489028,0.017241379310344827,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.004702194357366771,0.012539184952978056,0.009404388714733543,0.004702194357366771,0.012539184952978056,0.004702194357366771,0.001567398119122257,0.003134796238244514,0.004702194357366771,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.004702194357366771,0.001567398119122257,0.004702194357366771,0.007836990595611285,0.012539184952978056,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.009404388714733543,0.007836990595611285,0.001567398119122257,0.012539184952978056,0.001567398119122257,0.001567398119122257,0.007836990595611285,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.007836990595611285,0.004702194357366771,0.001567398119122257,0.001567398119122257,0.009404388714733543,0.003134796238244514,0.007836990595611285,0.004702194357366771,0.007836990595611285,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.001567398119122257,0.007836990595611285,0.004702194357366771,0.001567398119122257,0.004702194357366771,0.001567398119122257,0.004702194357366771,0.006269592476489028,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.004702194357366771,0.007836990595611285,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.007836990595611285,0.006269592476489028,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.006269592476489028,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.004702194357366771,0.001567398119122257,0.0109717868338558,0.003134796238244514,0.003134796238244514,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.0109717868338558,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.003134796238244514,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.007836990595611285,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.004702194357366771,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.004702194357366771,0.004702194357366771,0.001567398119122257,0.007836990595611285,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.003134796238244514,0.003134796238244514,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.004702194357366771,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.003134796238244514,0.0109717868338558,0.009404388714733543,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.006269592476489028,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.003134796238244514,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.001567398119122257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400636,30대,0.000946073793755913,0.020813623462630087,0.000946073793755913,0.001892147587511826,0.008514664143803218,0.01892147587511826,0.019867549668874173,0.0,0.00946073793755913,0.01892147587511826,0.013245033112582781,0.046357615894039736,0.000946073793755913,0.023651844843897825,0.0,0.0,0.000946073793755913,0.000946073793755913,0.0,0.0,0.010406811731315043,0.0,0.0,0.0,0.000946073793755913,0.000946073793755913,0.0,0.0,0.033112582781456956,0.010406811731315043,0.0,0.003784295175023652,0.002838221381267739,0.017029328287606435,0.02270577105014191,0.000946073793755913,0.0,0.000946073793755913,0.000946073793755913,0.01229895931882687,0.005676442762535478,0.000946073793755913,0.0,0.000946073793755913,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.001892147587511826,0.000946073793755913,0.010406811731315043,0.001892147587511826,0.00946073793755913,0.001892147587511826,0.003784295175023652,0.001892147587511826,0.001892147587511826,0.0,0.0,0.0,0.002838221381267739,0.0,0.0,0.020813623462630087,0.0,0.0,0.010406811731315043,0.0,0.0,0.0,0.003784295175023652,0.0,0.0,0.0,0.008514664143803218,0.004730368968779565,0.007568590350047304,0.000946073793755913,0.004730368968779565,0.001892147587511826,0.002838221381267739,0.004730368968779565,0.0,0.001892147587511826,0.003784295175023652,0.000946073793755913,0.003784295175023652,0.007568590350047304,0.0,0.006622516556291391,0.002838221381267739,0.001892147587511826,0.005676442762535478,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.0,0.003784295175023652,0.014191106906338695,0.0,0.001892147587511826,0.000946073793755913,0.015137180700094607,0.000946073793755913,0.0,0.0,0.0,0.0,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.002838221381267739,0.001892147587511826,0.0,0.004730368968779565,0.003784295175023652,0.014191106906338695,0.002838221381267739,0.000946073793755913,0.0,0.0,0.000946073793755913,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.004730368968779565,0.000946073793755913,0.0,0.0,0.0,0.002838221381267739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00946073793755913,0.002838221381267739,0.006622516556291391,0.0,0.000946073793755913,0.0,0.001892147587511826,0.001892147587511826,0.0,0.0,0.0,0.003784295175023652,0.0,0.0,0.0,0.001892147587511826,0.0,0.0,0.000946073793755913,0.0,0.000946073793755913,0.0,0.0,0.001892147587511826,0.0,0.0,0.0,0.000946073793755913,0.0,0.002838221381267739,0.0,0.000946073793755913,0.0,0.0,0.002838221381267739,0.002838221381267739,0.000946073793755913,0.006622516556291391,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.0,0.000946073793755913,0.001892147587511826,0.0,0.0,0.0,0.003784295175023652,0.001892147587511826,0.0,0.0,0.0,0.003784295175023652,0.0,0.0,0.001892147587511826,0.0,0.0,0.001892147587511826,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.000946073793755913,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001892147587511826,0.005676442762535478,0.000946073793755913,0.003784295175023652,0.004730368968779565,0.004730368968779565,0.000946073793755913,0.002838221381267739,0.002838221381267739,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.008514664143803218,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.002838221381267739,0.003784295175023652,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.003784295175023652,0.001892147587511826,0.004730368968779565,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.000946073793755913,0.004730368968779565,0.000946073793755913,0.001892147587511826,0.004730368968779565,0.000946073793755913,0.000946073793755913,0.007568590350047304,0.000946073793755913,0.004730368968779565,0.000946073793755913,0.001892147587511826,0.006622516556291391,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.003784295175023652,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.003784295175023652,0.000946073793755913,0.005676442762535478,0.001892147587511826,0.004730368968779565,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.005676442762535478,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.004730368968779565,0.000946073793755913,0.002838221381267739,0.000946073793755913,0.001892147587511826,0.002838221381267739,0.000946073793755913,0.002838221381267739,0.002838221381267739,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.002838221381267739,0.002838221381267739,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.005676442762535478,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.003784295175023652,0.002838221381267739,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.004730368968779565,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.002838221381267739,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.003784295175023652,0.002838221381267739,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913
