화자ID,연령대,형태소_우리,형태소_는,형태소_어,형태소_터,형태소_놀,형태소_갈,형태소_그러,형태소_국내,형태소_자연,형태소_휴양림,형태소_같,형태소_델,형태소_다니,형태소_1,형태소_씨,형태소_어디,형태소_를,형태소_되,형태소_여행,형태소_때,형태소_숙소,형태소_정하,형태소_그렇,형태소_하,형태소_모르,형태소_우,형태소_보,형태소_콘도,형태소_도,형태소_가,형태소_보고,형태소_호텔,형태소_뭐,형태소_여기저기,형태소_이,형태소_정서,형태소_맞,형태소_니,형태소_까,형태소_전국,형태소_있,형태소_은,형태소_체크,형태소_디,형태소_어떻,형태소_경험,형태소_을,형태소_젊,형태소_어리,형태소_텐트,형태소_가지,형태소_밥,형태소_먹,형태소_거,형태소_좋,형태소_그다음,형태소_아기,형태소_나이,형태소_인제,형태소_데,형태소_럭셔리,형태소_찾아가,형태소_이것저것,형태소_그때,형태소_보트,형태소_까지,형태소_사,형태소_가족,형태소_가정집,형태소_살림,형태소_레저,형태소_용품,형태소_만,형태소_그,형태소_요새,형태소_빌려주,형태소_그거,형태소_밖,형태소_나가,형태소_맛있,형태소_지역,형태소_특산품,형태소_이거,형태소_우리나라,형태소_붐,형태소_일어나,형태소_것,형태소_유,형태소_홍,형태소_주,형태소_교수,형태소_쓰,형태소_문화,형태소_유산,형태소_답사,형태소_아,형태소_책,형태소_시키,형태소_지도,형태소_대로,형태소_찾,형태소_그날,형태소_걷,형태소_그분,형태소_한,형태소_20,형태소_나오,형태소_그것,형태소_문화유산,형태소_이렇,형태소_아름답,형태소_나라,형태소_싶,형태소_나,형태소_동해,형태소_쪽,형태소_4,형태소_5,형태소_내,형태소_마음,형태소_편하,형태소_가깝,형태소_거기,형태소_낳,형태소_코로나,형태소_우울,형태소_해지,형태소_만들,형태소_째,형태소_날,형태소_친구,형태소_해외여행,형태소_집사람,형태소_해외,형태소_70,형태소_이러,형태소_고,형태소_그리하,형태소_야,형태소_지금,형태소_끝나,형태소_나서,형태소_재,형태소_재작년,형태소_오,형태소_오늘,형태소_요번,형태소_오기,형태소_자기,형태소_말로,형태소_30,형태소_40,형태소_더,형태소_라고,형태소_든지,형태소_감탄,형태소_세계,형태소_곳,형태소_하면서,형태소_집,형태소_앉,형태소_정겹,형태소_고풍,형태소_풍경,형태소_인구,형태소_밀도,형태소_높,형태소_갖추,형태소_바다,형태소_산,형태소_전체,형태소_없,형태소_보름,형태소_행복,형태소_달,형태소_중의,형태소_반,형태소_일,형태소_몰,형태소_휴가,형태소_받,형태소_내가,형태소_남,형태소_연휴,형태소_애,형태소_연차,형태소_경우,형태소_15,형태소_일하,형태소_둘,형태소_스,형태소_수,형태소_거지,형태소_갖,형태소_기회,형태소_싫어하,형태소_적도,형태소_생각,형태소_저번,형태소_재밌,형태소_십,형태소_직장인,형태소_세상,형태소_어딨,형태소_천국,형태소_직장,형태소_괴로워하,형태소_알,형태소_명이,형태소_가게,형태소_역할,형태소_하루,형태소_종일,형태소_사람,형태소_오락,형태소_부장,형태소_입,형태소_즐겁,형태소_음식,형태소_보내,형태소_합류,형태소_분위기,형태소_어울리,형태소_대부분,형태소_여자,형태소_싸우,형태소_차리,형태소_그중,형태소_엄마,형태소_아무렇,형태소_않,형태소_저러,형태소_건강,형태소_지,형태소_활동,형태소_처음,형태소_10,형태소_전,형태소_그쯤,형태소_활력,형태소_솟,형태소_말,형태소_기운,형태소_보이,형태소_아프,형태소_요즘,형태소_이것,형태소_선,형태소_우울증,형태소_기,형태소_시작,형태소_한편,형태소_신나,형태소_힘들,형태소_안,형태소_데리,형태소_쪼,형태소_마한,형태소_민,형태소_박,형태소_요러,형태소_크,형태소_리조트,형태소_끼,형태소_데로,형태소_숙박비,형태소_비싸,형태소_들어가,형태소_넓,형태소_안이,형태소_시설,형태소_언니,형태소_소개,형태소_최근,형태소_이번,형태소_여름,형태소_아빠,형태소_자,형태소_8,형태소_알아보,형태소_방,형태소_구하,형태소_2,형태소_고민,형태소_하려,형태소_길,형태소_민가,형태소_막판,형태소_3,형태소_출발,형태소_그쪽,형태소_저쪽,형태소_휴양,형태소_반갑,형태소_동해안,형태소_7,형태소_국도,형태소_주제,형태소_속,형태소_초,형태소_그리,형태소_따르,형태소_내려가,형태소_바닷가,형태소_가격,형태소_쌓,형태소_하룻밤,형태소_밖에,형태소_한테,형태소_고맙,형태소_중학교,형태소_고등학교,형태소_학교,형태소_부터,형태소_늘,형태소_가르치,형태소_이제,형태소_어른,형태소_부분,형태소_시큰둥,형태소_뒤쪽,형태소_의,형태소_쉬,형태소_위주,형태소_뒤,형태소_나중,형태소_90,형태소_붇,형태소_가기,형태소_둘째,형태소_기다리,형태소_6,형태소_큰아이,형태소_이때,형태소_시,형태소_시작하,형태소_어렵,형태소_간,형태소_캐나다,형태소_영,형태소_아이,형태소_유럽,형태소_이나,형태소_이집트,형태소_북유럽,형태소_방학,형태소_시간,형태소_마다,형태소_비용,형태소_많,형태소_말리,형태소_대학교,형태소_졸업,형태소_결혼,형태소_들이,형태소_다행,형태소_얘기,형태소_보통,형태소_게,형태소_허락,형태소_느,형태소_용기,형태소_필요,형태소_부럽,형태소_참,형태소_잘하,형태소_바쁘,형태소_걱정,형태소_여유,형태소_노력,형태소_편,형태소_제가,형태소_모임,형태소_인원,형태소_수가,형태소_저,형태소_가요,형태소_면,형태소_눕,형태소_맞추,형태소_미안,형태소_설거지,형태소_한쪽,형태소_옆,형태소_아우,형태소_난,형태소_입장,형태소_팀,형태소_작년,형태소_연말,형태소_파티,형태소_온돌방,형태소_얻,형태소_퍼지,형태소_끝,형태소_구석,형태소_가도,형태소_어우,형태소_여기,형태소_외,형태소_때문,형태소_증진,형태소_위하,형태소_나도,형태소_안타깝,형태소_그전,형태소_기간,형태소_벗어나,형태소_봉사,형태소_서,형태소_줌,형태소_아니,형태소_처,형태소_처지,형태소_커뮤니티,형태소_센터,형태소_라도
SD2401509,60대 이상,0.012290502793296089,0.02569832402234637,0.01005586592178771,0.0011173184357541898,0.0011173184357541898,0.01005586592178771,0.013407821229050279,0.0011173184357541898,0.0011173184357541898,0.00782122905027933,0.00558659217877095,0.0,0.012290502793296089,0.012290502793296089,0.0,0.0067039106145251395,0.01675977653631285,0.02346368715083799,0.021229050279329607,0.008938547486033519,0.0,0.0,0.00558659217877095,0.03687150837988827,0.0,0.0,0.013407821229050279,0.0,0.021229050279329607,0.055865921787709494,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0335195530726257,0.0,0.0,0.0,0.0,0.0011173184357541898,0.017877094972067038,0.004469273743016759,0.0,0.0,0.0011173184357541898,0.0,0.04022346368715084,0.0,0.00558659217877095,0.0,0.0033519553072625698,0.0,0.0,0.0111731843575419,0.00558659217877095,0.0022346368715083797,0.0,0.0,0.0,0.004469273743016759,0.0,0.0,0.0,0.00782122905027933,0.0,0.0011173184357541898,0.00558659217877095,0.0022346368715083797,0.0,0.0,0.0,0.0,0.0033519553072625698,0.01005586592178771,0.0,0.0,0.0022346368715083797,0.0011173184357541898,0.0067039106145251395,0.0,0.0011173184357541898,0.0,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0,0.012290502793296089,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0022346368715083797,0.0033519553072625698,0.00558659217877095,0.0022346368715083797,0.0111731843575419,0.0,0.0,0.0,0.0033519553072625698,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0033519553072625698,0.0,0.0022346368715083797,0.0033519553072625698,0.0,0.0,0.0,0.01564245810055866,0.0,0.008938547486033519,0.008938547486033519,0.0,0.0011173184357541898,0.0,0.0,0.0011173184357541898,0.00558659217877095,0.0033519553072625698,0.0,0.0022346368715083797,0.0011173184357541898,0.0,0.0,0.0011173184357541898,0.0011173184357541898,0.00782122905027933,0.0,0.0011173184357541898,0.0,0.0067039106145251395,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011173184357541898,0.004469273743016759,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0033519553072625698,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0,0.0022346368715083797,0.0011173184357541898,0.0,0.012290502793296089,0.0,0.0,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033519553072625698,0.0,0.0,0.0,0.0,0.0,0.0033519553072625698,0.0,0.0,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033519553072625698,0.0,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0,0.0,0.0,0.0011173184357541898,0.0,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.00558659217877095,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.004469273743016759,0.00558659217877095,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.00782122905027933,0.0011173184357541898,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0033519553072625698,0.008938547486033519,0.0022346368715083797,0.0011173184357541898,0.0033519553072625698,0.0033519553072625698,0.004469273743016759,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.00558659217877095,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0033519553072625698,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.004469273743016759,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.00558659217877095,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.004469273743016759,0.0011173184357541898,0.00558659217877095,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898
SD2401510,60대 이상,0.01098901098901099,0.04120879120879121,0.020604395604395604,0.0013736263736263737,0.006868131868131868,0.009615384615384616,0.023351648351648352,0.0013736263736263737,0.008241758241758242,0.008241758241758242,0.01510989010989011,0.0013736263736263737,0.009615384615384616,0.008241758241758242,0.0027472527472527475,0.008241758241758242,0.01510989010989011,0.005494505494505495,0.004120879120879121,0.009615384615384616,0.0027472527472527475,0.0027472527472527475,0.008241758241758242,0.027472527472527472,0.004120879120879121,0.0013736263736263737,0.016483516483516484,0.0013736263736263737,0.019230769230769232,0.03983516483516483,0.0013736263736263737,0.0013736263736263737,0.005494505494505495,0.0013736263736263737,0.03296703296703297,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.008241758241758242,0.004120879120879121,0.020604395604395604,0.02197802197802198,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.027472527472527472,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.004120879120879121,0.006868131868131868,0.009615384615384616,0.019230769230769232,0.012362637362637362,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.0027472527472527475,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.005494505494505495,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.006868131868131868,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.006868131868131868,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.019230769230769232,0.004120879120879121,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.005494505494505495,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.006868131868131868,0.0013736263736263737,0.008241758241758242,0.0013736263736263737,0.01098901098901099,0.0027472527472527475,0.0027472527472527475,0.0027472527472527475,0.004120879120879121,0.005494505494505495,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.0013736263736263737,0.004120879120879121,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.008241758241758242,0.0013736263736263737,0.004120879120879121,0.0027472527472527475,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.005494505494505495,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.005494505494505495,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.004120879120879121,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.006868131868131868,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.004120879120879121,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.012362637362637362,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.004120879120879121,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.005494505494505495,0.0013736263736263737,0.0013736263736263737,0.0027472527472527475,0.004120879120879121,0.0013736263736263737,0.0027472527472527475,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0013736263736263737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
