화자ID,연령대,형태소_우리,형태소_체리,형태소_가,형태소_집,형태소_오,형태소_것,형태소_이,형태소_언제,형태소_아,형태소_날짜,형태소_까지,형태소_기억,형태소_을,형태소_하,형태소_사실,형태소_나,형태소_는,형태소_반려,형태소_동물,형태소_대하,형태소_관심,형태소_도,형태소_없,형태소_좋아하,형태소_그러,형태소_입장,형태소_요즘,형태소_은,형태소_비,형태소_거,형태소_같,형태소_생각,형태소_들,형태소_정도,형태소_애정,형태소_있,형태소_되,형태소_를,형태소_통하,형태소_가족,형태소_이렇,형태소_좀,형태소_공유,형태소_수,형태소_마음,형태소_그,형태소_매개체,형태소_각별,형태소_똑같,형태소_단결,형태소_긍정적,형태소_측면,형태소_키우,형태소_가지,형태소_신경,형태소_쓰,형태소_게,형태소_부분,형태소_많,형태소_애,형태소_하나,형태소_공이,형태소_공력,형태소_들어가,형태소_어렵,형태소_과정,형태소_목욕,형태소_시키,형태소_털,형태소_깎,형태소_발톱,형태소_관리,형태소_뭐,형태소_이빨,형태소_닦,형태소_1,형태소_엄마,형태소_혼자,형태소_애쓰,형태소_보,형태소_내가,형태소_때,형태소_2,형태소_줄,형태소_알,형태소_만,형태소_굳,형태소_일,형태소_않,형태소_기,형태소_뿐,형태소_이것,형태소_힘들,형태소_마치,형태소_식구,형태소_잠,형태소_듣,형태소_유일,형태소_반기,형태소_꼬리,형태소_흔들,형태소_반가워하,형태소_피곤,형태소_그리하,형태소_해소,형태소_정,형태소_이제,형태소_어떻,형태소_살,형태소_까,형태소_사람,형태소_의,형태소_그렇,형태소_때문,형태소_조정,형태소_쉽,형태소_문제,형태소_야,형태소_식사,형태소_그것,형태소_한테,형태소_피해,형태소_주스,형태소_앞,형태소_시간,형태소_필요,형태소_공감대,형태소_반대,형태소_데리,형태소_공공,형태소_장소,형태소_마,형태소_트라,형태소_든,형태소_음식점,형태소_곳,형태소_출입,형태소_싫어하,형태소_기다리,형태소_제약,형태소_남,형태소_주,형태소_어쩌,형태소_이해,형태소_현재,형태소_바뀌,형태소_해,형태소_끼치,형태소_살펴보,형태소_강아지,형태소_아끼,형태소_공감,형태소_이사,형태소_지금,형태소_다니,형태소_병원,형태소_가깝,형태소_거기,형태소_키,형태소_로,형태소_근처,형태소_괜찮,형태소_이용,형태소_그거,형태소_맞추,형태소_간,형태소_유대,형태소_단합,형태소_도움,형태소_받,형태소_장점,형태소_단점,형태소_작용,형태소_날,형태소_각도,형태소_다르,형태소_걸,형태소_그분,형태소_개,형태소_라,형태소_조차,형태소_바깥,형태소_방치,형태소_당연시,형태소_법적,형태소_학대,형태소_범죄,형태소_일종,형태소_취급,형태소_차이,형태소_니,형태소_번,형태소_저,형태소_집착,형태소_만나,형태소_겁,형태소_질리,형태소_소리,형태소_지르,형태소_대,형태소_소극적,형태소_지중,형태소_어울리,형태소_방법,형태소_찾,형태소_좋,형태소_드,형태소_아까,형태소_얘기,형태소_강제,형태소_강요,형태소_스트레스,형태소_유발,형태소_이거,형태소_개선,형태소_가늘,형태소_모색,형태소_역효과,형태소_분명,형태소_진단,형태소_요인,형태소_분,형태소_아기,형태소_주의,형태소_귀엽,형태소_자기,형태소_귀,형태소_움,형태소_대상,형태소_옮기,형태소_공격적,형태소_위해,형태소_가하,형태소_사례,형태소_말하,형태소_크,형태소_위험,형태소_이쁘,형태소_중요,형태소_손녀,형태소_손,형태소_손자,형태소_일지,형태소_모르,형태소_비교,형태소_대화,형태소_한쪽,형태소_치우치,형태소_부족,형태소_인생,형태소_지혜,형태소_에이,형태소_살피,형태소_적응,형태소_달라지,형태소_밖에,형태소_처음,형태소_낳,형태소_동,형태소_애완동물,형태소_이러,형태소_생활,형태소_보여주,형태소_반응,형태소_위하,형태소_벌쓰,형태소_4,형태소_넘,형태소_존재,형태소_태어나,형태소_관계,형태소_조심,형태소_말귀,형태소_알아듣,형태소_거슬리,형태소_감지,형태소_영리,형태소_계단,형태소_올라오,형태소_누구,형태소_발자국,형태소_캐치,형태소_발달,형태소_후각,형태소_촉각,형태소_인지,형태소_다,형태소_20,형태소_5,형태소_30,형태소_표현,형태소_사랑,형태소_만큼,형태소_쌓이,형태소_감정,형태소_되돌아오,형태소_주인,형태소_따르,형태소_어,형태소_아이,형태소_나도,형태소_예쁘,형태소_날리,형태소_비우,형태소_밥,형태소_챙겨주,형태소_나이,형태소_친구,형태소_잠깐,형태소_둘,형태소_우울증,형태소_동의,형태소_몰티즈,형태소_그리,형태소_눈,형태소_어리,형태소_순수,형태소_눈망울,형태소_정화,형태소_이래,형태소_우,형태소_주위,형태소_전,형태소_방,형태소_카,형태소_행사,형태소_일정,형태소_말,형태소_다음,형태소_부터,형태소_늘,형태소_사진,형태소_찍,형태소_올리,형태소_가족력,형태소_결속,형태소_생기,형태소_예,형태소_접종,형태소_일체,형태소_비용,형태소_들이,형태소_싫,형태소_너희,형태소_결국,형태소_허리,형태소_아프,형태소_주면,형태소_무섭,형태소_어떠,형태소_중,형태소_나라,형태소_외출,형태소_갈,형태소_공,형태소_견,형태소_한정,형태소_크기,형태소_종류,형태소_유모차,형태소_병행,형태소_옆,형태소_식당,형태소_대형,형태소_마트,형태소_데,형태소_밑,형태소_지하,형태소_태우,형태소_위,형태소_뚜껑,형태소_덮,형태소_못하,형태소_그게,형태소_유감,형태소_늘어나,형태소_반영,형태소_산,형태소_아파트,형태소_스테이,형태소_여기,형태소_그쪽,형태소_차,형태소_타,형태소_멀,형태소_돌보,형태소_몰,형태소_고,형태소_친척,형태소_이나,형태소_밖,형태소_거지,형태소_안,형태소_소통,형태소_사회성,형태소_카페,형태소_애견,형태소_데려가,형태소_모이,형태소_체,형태소_리,형태소_풀어놓,형태소_도망,형태소_무리,형태소_짓,형태소_쫓,형태소_꼬랑지,형태소_잡,형태소_유,형태소_튜브,형태소_찾아보,형태소_성,형태소_향이,형태소_성향,형태소_치,형태소_주라,형태소_놀,형태소_인,형태소_스타,형태소_자라,형태소_보더,형태소_라고,형태소_이불,형태소_울,형태소_면,형태소_휴지,형태소_갖,형태소_주고,형태소_아빠,형태소_목,형태소_목소리,형태소_가져오,형태소_먹,형태소_쳐다보,형태소_짖,형태소_청각,형태소_저기,형태소_층,형태소_누
SD2401923,60대 이상,0.019943019943019943,0.008547008547008548,0.029914529914529916,0.011396011396011397,0.007122507122507123,0.011396011396011397,0.02849002849002849,0.0,0.004273504273504274,0.0,0.0,0.0,0.017094017094017096,0.04415954415954416,0.0,0.011396011396011397,0.009971509971509971,0.002849002849002849,0.009971509971509971,0.0014245014245014246,0.0,0.029914529914529916,0.0014245014245014246,0.002849002849002849,0.01566951566951567,0.0,0.0,0.008547008547008548,0.0,0.024216524216524215,0.014245014245014245,0.002849002849002849,0.0014245014245014246,0.0,0.0,0.021367521367521368,0.014245014245014245,0.017094017094017096,0.0,0.0014245014245014246,0.007122507122507123,0.002849002849002849,0.0014245014245014246,0.009971509971509971,0.0,0.009971509971509971,0.0,0.0,0.0,0.0,0.0,0.0,0.01566951566951567,0.0,0.0,0.0,0.002849002849002849,0.0,0.002849002849002849,0.009971509971509971,0.002849002849002849,0.0,0.0,0.0014245014245014246,0.0,0.0,0.004273504273504274,0.004273504273504274,0.002849002849002849,0.0,0.0,0.0,0.009971509971509971,0.0,0.0,0.008547008547008548,0.0014245014245014246,0.0014245014245014246,0.0,0.011396011396011397,0.004273504273504274,0.01566951566951567,0.0014245014245014246,0.0014245014245014246,0.004273504273504274,0.009971509971509971,0.0,0.0,0.0,0.005698005698005698,0.002849002849002849,0.0014245014245014246,0.0,0.0,0.0014245014245014246,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.004273504273504274,0.0,0.0,0.0014245014245014246,0.0,0.005698005698005698,0.005698005698005698,0.009971509971509971,0.0014245014245014246,0.0,0.0,0.0,0.005698005698005698,0.002849002849002849,0.0014245014245014246,0.005698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.005698005698005698,0.0,0.0014245014245014246,0.0,0.0,0.0014245014245014246,0.002849002849002849,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.022792022792022793,0.0,0.0,0.002849002849002849,0.0,0.004273504273504274,0.005698005698005698,0.0,0.0014245014245014246,0.0,0.0014245014245014246,0.0,0.0,0.0,0.004273504273504274,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.009971509971509971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.005698005698005698,0.0,0.0014245014245014246,0.0,0.002849002849002849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.005698005698005698,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.019943019943019943,0.002849002849002849,0.004273504273504274,0.002849002849002849,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.004273504273504274,0.004273504273504274,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.004273504273504274,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.004273504273504274,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.004273504273504274,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.004273504273504274,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.004273504273504274,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.002849002849002849,0.0014245014245014246
SD2401924,60대 이상,0.007774538386783284,0.011661807580174927,0.025267249757045675,0.004859086491739553,0.001943634596695821,0.027210884353741496,0.05053449951409135,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.03595724003887269,0.03012633624878523,0.0029154518950437317,0.007774538386783284,0.01652089407191448,0.01749271137026239,0.019436345966958212,0.003887269193391642,0.001943634596695821,0.022351797862001945,0.006802721088435374,0.006802721088435374,0.011661807580174927,0.004859086491739553,0.0029154518950437317,0.021379980563654033,0.001943634596695821,0.025267249757045675,0.013605442176870748,0.010689990281827016,0.0029154518950437317,0.004859086491739553,0.001943634596695821,0.03206997084548105,0.025267249757045675,0.019436345966958212,0.003887269193391642,0.003887269193391642,0.01749271137026239,0.0009718172983479105,0.0009718172983479105,0.015549076773566569,0.0029154518950437317,0.024295432458697766,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.006802721088435374,0.006802721088435374,0.007774538386783284,0.001943634596695821,0.001943634596695821,0.001943634596695821,0.026239067055393587,0.0029154518950437317,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.02040816326530612,0.0009718172983479105,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0058309037900874635,0.001943634596695821,0.006802721088435374,0.001943634596695821,0.0009718172983479105,0.0029154518950437317,0.003887269193391642,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.007774538386783284,0.001943634596695821,0.0029154518950437317,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0029154518950437317,0.003887269193391642,0.001943634596695821,0.0029154518950437317,0.0029154518950437317,0.007774538386783284,0.006802721088435374,0.0029154518950437317,0.006802721088435374,0.001943634596695821,0.0009718172983479105,0.001943634596695821,0.0029154518950437317,0.0009718172983479105,0.004859086491739553,0.0058309037900874635,0.0029154518950437317,0.0009718172983479105,0.004859086491739553,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.003887269193391642,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.004859086491739553,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.004859086491739553,0.001943634596695821,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.001943634596695821,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0029154518950437317,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.001943634596695821,0.001943634596695821,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0009718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
