화자ID,연령대,형태소_아,형태소_여행,형태소_중,형태소_를,형태소_다니,형태소_그리하,형태소_기억,형태소_남,형태소_장소,형태소_가,형태소_있,형태소_소개,형태소_도,형태소_해,형태소_드리,형태소_기회,형태소_저,형태소_한번,형태소_하,형태소_그중,형태소_의,형태소_하나,형태소_제가,형태소_퇴직,형태소_후,형태소_2,형태소_간,형태소_태국,형태소_살,형태소_좋,형태소_안내,형태소_그러,형태소_거기,형태소_개별적,형태소_자유,형태소_보,형태소_가족,형태소_초청,형태소_을,형태소_어디,형태소_면,형태소_북부,형태소_지방,형태소_치,형태소_마이,형태소_곳,형태소_는,형태소_알,형태소_우리나라,형태소_사람,형태소_이,형태소_그,형태소_어떻,형태소_패키지,형태소_나,형태소_보시,형태소_오신,형태소_경험,형태소_얘기,형태소_어떠,형태소_예,형태소_그쪽,형태소_뭐,형태소_단체,형태소_인상,형태소_깊,형태소_데,형태소_도이,형태소_인,형태소_타,형태소_논,형태소_높,형태소_산,형태소_제일,형태소_올라가,형태소_차,형태소_가지,형태소_올르,형태소_가면,형태소_은,형태소_정상,형태소_영상,형태소_8,형태소_9,형태소_정도,형태소_나오,형태소_기가,형태소_1,형태소_추천,형태소_주고,형태소_고,형태소_안,형태소_도시,형태소_신도시,형태소_중심,형태소_옛날,형태소_사원,형태소_절,형태소_많,형태소_이틀,형태소_되,형태소_거,형태소_같,형태소_보신,형태소_것,형태소_그거,형태소_옆,형태소_라고,형태소_미얀마,형태소_붙,형태소_접경,형태소_지역,형태소_백색,형태소_그렇,형태소_그다음,형태소_가시,형태소_남부,형태소_스노,형태소_크,형태소_링,형태소_개별,형태소_배,형태소_자기,형태소_티켓,형태소_수,형태소_계획,형태소_갖,형태소_어,형태소_지,형태소_안경,형태소_물안경,형태소_쓰,형태소_물,형태소_빨대,형태소_숨,형태소_쉬,형태소_들어가,형태소_때문,형태소_하루,형태소_종일,형태소_이렇,형태소_수상,형태소_바닷속,형태소_관찰,형태소_먹,형태소_그리,형태소_이제,형태소_국내,형태소_빠지,형태소_갈,형태소_속,형태소_초,형태소_저희,형태소_회원증,형태소_휴가,형태소_세우,형태소_친구,형태소_이거,형태소_얼마,형태소_걷,형태소_모으,형태소_여름,형태소_3,형태소_모임,형태소_50,형태소_부부,형태소_동반,형태소_오,형태소_게,형태소_충북,형태소_보은,형태소_휴양림,형태소_젊,형태소_때,형태소_한국,형태소_5,형태소_현직,형태소_직장,형태소_동료,형태소_에피소드,형태소_말씀드리,형태소_술,형태소_남기,형태소_놓,형태소_주,형태소_지나,형태소_그것,형태소_선유,형태소_돌,형태소_그때,형태소_육로,형태소_설치,형태소_군산,형태소_대,형태소_유람선,형태소_절경,형태소_바닷가,형태소_해안,형태소_가로,형태소_섬,형태소_잊,형태소_못하,형태소_풍경,형태소_지금,형태소_공주,형태소_참,형태소_들르,형태소_쪽,형태소_콘도,형태소_잡,형태소_특산물,형태소_드시,형태소_니,형태소_오시,형태소_자,형태소_백숙,형태소_4,형태소_전,형태소_주문,형태소_토종,형태소_질기,형태소_한,형태소_삶,형태소_맛있,형태소_일반적,형태소_다녀오,형태소_겨울,형태소_모르,형태소_밧,형태소_복,형태소_다복,형태소_집안,형태소_이야,형태소_나이,형태소_집사람,형태소_이번,형태소_우,형태소_돈,형태소_라오스,형태소_메콩강,형태소_위,형태소_우기,형태소_철,형태소_여유,형태소_기,형태소_불구하,형태소_더위,형태소_헤매,형태소_작정,형태소_수도,형태소_다리,형태소_이것,형태소_정의,형태소_만,형태소_짚,형태소_듣,형태소_길,형태소_발전,형태소_여기,형태소_생각,형태소_중이,형태소_돌아다니,형태소_나라,형태소_삼,형태소_잘되,형태소_예정,형태소_동행,형태소_괜찮,형태소_우리,형태소_평상시,형태소_근무,형태소_시간,형태소_나기,형태소_어렵,형태소_월말,형태소_이때,형태소_가격,형태소_싸,형태소_대접,형태소_받,형태소_쌓,형태소_일,형태소_마음,형태소_날,형태소_성수기,형태소_비싸,형태소_이러,형태소_않,형태소_다르,형태소_부럽,형태소_주인공,형태소_산악회,형태소_가입,형태소_지가,형태소_반,형태소_시작,형태소_놀,형태소_몰르,형태소_자체,형태소_요,형태소_혼자,형태소_생태계,형태소_신기,형태소_어울리,형태소_어제,형태소_도시락,형태소_내려오,형태소_원래,형태소_운동,형태소_무릎,형태소_ㅁ,형태소_바다,형태소_작년,형태소_12,형태소_언어,형태소_소통,형태소_날씨,형태소_예상,형태소_선,형태소_선하,형태소_까,형태소_덥,형태소_낮,형태소_느끼,형태소_구경,형태소_거리,형태소_바,형태소_생,형태소_들,형태소_여,형태소_계시,형태소_저기,형태소_일정,형태소_포함,형태소_구,형태소_경계,형태소_담벼락,형태소_밖,형태소_사진,형태소_촬영,형태소_앞,형태소_주변,형태소_불꽃,형태소_축제,형태소_걸,형태소_저쪽,형태소_넘어가,형태소_청색,형태소_고것,형태소_대하,형태소_설명,형태소_자격증,형태소_없,형태소_가능,형태소_가요,형태소_뱃멀미,형태소_재작년,형태소_홍,형태소_식구,형태소_동해안,형태소_애,형태소_추억,형태소_보지,형태소_만약,형태소_북,형태소_한테,형태소_권하,형태소_지난주,형태소_선생님,형태소_말씀,형태소_지기,형태소_공산성,형태소_외,형태소_보기,형태소_약하,형태소_추위,형태소_움직이,형태소_6,형태소_부터,형태소_집,형태소_아들,형태소_내외,형태소_단양,형태소_보내,형태소_노,형태소_티,형태소_말씀하,형태소_아이,형태소_가실,형태소_세,형태소_동남아,형태소_성비,형태소_들리,형태소_희망,형태소_사항,형태소_좋아하,형태소_산악,형태소_회,형태소_마,형태소_좋아지,형태소_기피,형태소_어리,형태소_고등학교,형태소_아무것,형태소_된장,형태소_고추,형태소_찍,형태소_까지,형태소_노고단,형태소_출발,형태소_부산,형태소_라,형태소_해운대,형태소_광,형태소_리,형태소_나머지,형태소_천도,형태소_썰
SD2400026,60대 이상,0.006069802731411229,0.004552352048558422,0.0,0.013657056145675266,0.010622154779969651,0.007587253414264037,0.015174506828528073,0.018209408194233688,0.0,0.05007587253414264,0.012139605462822459,0.0,0.013657056145675266,0.0,0.0,0.0,0.027314112291350532,0.0015174506828528073,0.03490136570561457,0.0,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.010622154779969651,0.0,0.006069802731411229,0.007587253414264037,0.0,0.0030349013657056147,0.010622154779969651,0.0,0.0,0.010622154779969651,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0015174506828528073,0.054628224582701064,0.0,0.0,0.0030349013657056147,0.036418816388467376,0.024279210925644917,0.0015174506828528073,0.0,0.0,0.0030349013657056147,0.0,0.0015174506828528073,0.004552352048558422,0.0,0.006069802731411229,0.015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0,0.0,0.007587253414264037,0.0,0.0,0.0,0.0,0.0,0.007587253414264037,0.0015174506828528073,0.0015174506828528073,0.0,0.004552352048558422,0.0,0.0015174506828528073,0.018209408194233688,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0,0.004552352048558422,0.0015174506828528073,0.0,0.0,0.004552352048558422,0.0030349013657056147,0.0030349013657056147,0.0,0.0,0.0030349013657056147,0.0,0.0015174506828528073,0.0,0.007587253414264037,0.006069802731411229,0.004552352048558422,0.0,0.019726858877086494,0.0030349013657056147,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0015174506828528073,0.0015174506828528073,0.028831562974203338,0.010622154779969651,0.0,0.0,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.004552352048558422,0.0015174506828528073,0.015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030349013657056147,0.004552352048558422,0.0,0.0,0.004552352048558422,0.0,0.0,0.0,0.004552352048558422,0.0,0.0030349013657056147,0.0015174506828528073,0.0,0.0015174506828528073,0.0,0.0015174506828528073,0.009104704097116844,0.0,0.0,0.0030349013657056147,0.006069802731411229,0.0,0.0,0.0,0.0,0.0,0.007587253414264037,0.0,0.0015174506828528073,0.0,0.0,0.007587253414264037,0.0,0.0,0.0,0.0015174506828528073,0.0015174506828528073,0.009104704097116844,0.0015174506828528073,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0015174506828528073,0.0,0.0,0.013657056145675266,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006069802731411229,0.0,0.004552352048558422,0.004552352048558422,0.0,0.0,0.004552352048558422,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0015174506828528073,0.0,0.0,0.006069802731411229,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.004552352048558422,0.007587253414264037,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0015174506828528073,0.0,0.0,0.0,0.006069802731411229,0.0,0.0,0.0,0.0,0.0,0.009104704097116844,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.006069802731411229,0.0,0.0,0.0,0.0,0.007587253414264037,0.0030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015174506828528073,0.0,0.0030349013657056147,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.006069802731411229,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.004552352048558422,0.0015174506828528073,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.004552352048558422,0.004552352048558422,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0015174506828528073,0.0030349013657056147,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.004552352048558422,0.0015174506828528073,0.0015174506828528073,0.0030349013657056147,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073,0.0015174506828528073
SD2400027,60대 이상,0.015414258188824663,0.01348747591522158,0.0019267822736030828,0.017341040462427744,0.005780346820809248,0.0019267822736030828,0.00674373795761079,0.005780346820809248,0.0019267822736030828,0.06069364161849711,0.029865125240847785,0.0009633911368015414,0.017341040462427744,0.0009633911368015414,0.0009633911368015414,0.004816955684007707,0.017341040462427744,0.014450867052023121,0.030828516377649325,0.0009633911368015414,0.002890173410404624,0.0038535645472061657,0.002890173410404624,0.0009633911368015414,0.0009633911368015414,0.005780346820809248,0.0019267822736030828,0.0038535645472061657,0.0019267822736030828,0.01348747591522158,0.0009633911368015414,0.009633911368015413,0.011560693641618497,0.0019267822736030828,0.002890173410404624,0.014450867052023121,0.004816955684007707,0.0009633911368015414,0.027938342967244702,0.004816955684007707,0.0019267822736030828,0.0009633911368015414,0.0038535645472061657,0.0019267822736030828,0.0019267822736030828,0.0019267822736030828,0.02601156069364162,0.0038535645472061657,0.0009633911368015414,0.002890173410404624,0.028901734104046242,0.031791907514450865,0.0038535645472061657,0.0009633911368015414,0.0038535645472061657,0.005780346820809248,0.0009633911368015414,0.0038535645472061657,0.002890173410404624,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.022157996146435453,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.008670520231213872,0.0009633911368015414,0.0009633911368015414,0.004816955684007707,0.0009633911368015414,0.0019267822736030828,0.004816955684007707,0.0009633911368015414,0.0019267822736030828,0.002890173410404624,0.0038535645472061657,0.0009633911368015414,0.0038535645472061657,0.012524084778420038,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.004816955684007707,0.0038535645472061657,0.0009633911368015414,0.007707129094412331,0.00674373795761079,0.0019267822736030828,0.0038535645472061657,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.005780346820809248,0.012524084778420038,0.011560693641618497,0.0009633911368015414,0.002890173410404624,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0038535645472061657,0.0009633911368015414,0.0038535645472061657,0.0038535645472061657,0.0009633911368015414,0.0019267822736030828,0.002890173410404624,0.002890173410404624,0.002890173410404624,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.00674373795761079,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.002890173410404624,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.011560693641618497,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.002890173410404624,0.0009633911368015414,0.0019267822736030828,0.002890173410404624,0.0009633911368015414,0.002890173410404624,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.004816955684007707,0.002890173410404624,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.002890173410404624,0.002890173410404624,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.007707129094412331,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0019267822736030828,0.010597302504816955,0.0009633911368015414,0.0038535645472061657,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.002890173410404624,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.002890173410404624,0.0019267822736030828,0.002890173410404624,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.002890173410404624,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.002890173410404624,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.005780346820809248,0.004816955684007707,0.0019267822736030828,0.004816955684007707,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.002890173410404624,0.0009633911368015414,0.0038535645472061657,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0038535645472061657,0.0019267822736030828,0.0009633911368015414,0.005780346820809248,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.004816955684007707,0.002890173410404624,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0019267822736030828,0.0009633911368015414,0.0009633911368015414,0.0009633911368015414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
