화자ID,연령대,형태소_어,형태소_우리,형태소_이사,형태소_오,형태소_지,형태소_그,형태소_얼마,형태소_되,형태소_기,형태소_는,형태소_하,형태소_사실,형태소_1,형태소_아니,형태소_나,형태소_요즘,형태소_사,형태소_주거,형태소_환경,형태소_대하,형태소_만족,형태소_편,형태소_늘,형태소_불만,형태소_이,형태소_있,형태소_거,형태소_같,형태소_점,형태소_지금,형태소_얘기,형태소_것,형태소_차,형태소_를,형태소_이용,형태소_그리,형태소_대중교통,형태소_을,형태소_역,형태소_까지,형태소_마을,형태소_버스,형태소_ㄴ,형태소_걸어가,형태소_쪽,형태소_택하,형태소_때문,형태소_특별,형태소_불편,형태소_느끼,형태소_슬,형태소_당신,형태소_경우,형태소_ㅁ,형태소_현,형태소_실적,형태소_문제,형태소_이제,형태소_반면,형태소_도심,형태소_조끔,형태소_떨어지,형태소_보,형태소_아,형태소_뭐,형태소_공원,형태소_도,형태소_많,형태소_스포츠,형태소_센터,형태소_가깝,형태소_그러,형태소_좋,형태소_갖추,형태소_데,형태소_살기,형태소_쉽,형태소_결국,형태소_은,형태소_취하,형태소_버리,형태소_어떻,형태소_걸,형태소_유리,형태소_대가,형태소_지불,형태소_상황,형태소_뿐,형태소_만,형태소_세상사,형태소_가,형태소_그렇,형태소_중요,형태소_무엇,형태소_우,형태소_선시,형태소_부분,형태소_선별,형태소_살,형태소_곳,형태소_개선,형태소_특정,형태소_옮기,형태소_결론,형태소_내리,형태소_다음,형태소_예,형태소_듣,형태소_날짜,형태소_다가오,형태소_생각,형태소_지적,형태소_젊,형태소_사람,형태소_사회생활,형태소_왕성,형태소_교통,형태소_편리,형태소_역세권,형태소_나이,형태소_들,형태소_바쁘,형태소_없,형태소_활동,형태소_공기,형태소_물,형태소_맑,형태소_산,형태소_일반인,형태소_상식적,형태소_노인,형태소_층,형태소_사회적,형태소_기반,형태소_시설,형태소_병원,형태소_그다음,형태소_라,형태소_든,형태소_갈,형태소_쇼핑,형태소_이렇,형태소_들이,형태소_주변,형태소_한테,형태소_위험,형태소_계단,형태소_오르내리,형태소_나오,형태소_까,형태소_우리나라,형태소_기사,형태소_차가,형태소_출발,형태소_때,형태소_서,형태소_자리,형태소_앉,형태소_스,형태소_상태,형태소_낙상,형태소_의,형태소_위험도,형태소_크,형태소_지하철역,형태소_지하철,형태소_편의,형태소_집중,형태소_주택,형태소_짓,형태소_내,형태소_정부,형태소_일,형태소_국민,형태소_생활,형태소_편하,형태소_만들,형태소_인구,형태소_나라,형태소_정치적,형태소_영향력,형태소_커지,형태소_무시,형태소_순,형태소_금,형태소_활동성,형태소_게,형태소_접근,형태소_가능성,형태소_높,형태소_편의성,형태소_증가,형태소_량,형태소_늘어나,형태소_이용률,형태소_라고,형태소_비용,형태소_측면,형태소_정책적,형태소_배려,형태소_들어서,형태소_낳,형태소_요금,형태소_면제,형태소_이거,형태소_일반적,형태소_수단,형태소_혜택,형태소_폭,형태소_넓히,형태소_움직이,형태소_건강,형태소_유지,형태소_보험,형태소_재정,형태소_지출,형태소_나가,형태소_땜,형태소_건보,형태소_건전,형태소_수,형태소_줄이,형태소_최고,형태소_그거,형태소_개인적,형태소_특성,형태소_도시,형태소_출신,형태소_경한,형태소_시,형태소_지방,형태소_전원,형태소_친화,형태소_이러,형태소_편견,형태소_그리하,형태소_사실상,형태소_각자,형태소_갖,형태소_전체적,형태소_분야,형태소_우대,형태소_사회,형태소_차원,형태소_성향,형태소_살피,형태소_취향,형태소_맞,형태소_가지,형태소_구비,형태소_주면,형태소_거기,형태소_자기,형태소_맞추,형태소_즐기,형태소_거거,형태소_면,형태소_택배,형태소_조,형태소_소위,형태소_이것,형태소_젊은이,형태소_좋아지,형태소_괜찮,형태소_나쁘,형태소_몸,형태소_불,형태소_든지,형태소_단점,형태소_드물,형태소_장단점,형태소_비교,형태소_선택,형태소_호텔,형태소_오늘,형태소_묵,형태소_마음,형태소_내일,형태소_한번,형태소_뿌리,형태소_박,형태소_수록,형태소_거부감,형태소_처음,형태소_잡,형태소_야,형태소_부담,형태소_동네,형태소_저,형태소_만큼,형태소_신중,형태소_요소,형태소_말,형태소_동의,형태소_마찬가지,형태소_심사숙고,형태소_결정,형태소_살펴보,형태소_더,형태소_전철역,형태소_번잡,형태소_음,형태소_나도,형태소_집,형태소_구조,형태소_예전,형태소_기대감,형태소_말하,형태소_고,형태소_걷,형태소_타,형태소_숫자,형태소_거지,형태소_가면,형태소_10,형태소_대,형태소_통과,형태소_탈,형태소_수가,형태소_좀,형태소_기다리,형태소_2,형태소_운전,형태소_다니,형태소_별,형태소_어려움,형태소_대중,형태소_앞,형태소_거의,형태소_근처,형태소_미터,형태소_서서,형태소_겨울,형태소_자,형태소_들어가,형태소_가정,형태소_년,형태소_가능,형태소_차량,형태소_이나,형태소_어려워지,형태소_연로,형태소_분,형태소_내가,형태소_보기,형태소_가격,형태소_상승,형태소_전원주택,형태소_아름답,형태소_자연,형태소_편안,형태소_꿈꾸,형태소_입장,형태소_배달,형태소_서비스,형태소_제일,형태소_선배,형태소_참,형태소_필요,형태소_정책,형태소_현실,형태소_모르,형태소_실현,형태소_격언,형태소_활기차,형태소_노년,형태소_정신,형태소_섞이,형태소_지나가,형태소_읃,형태소_활기,형태소_얻,형태소_동떨어지,형태소_유유자적,형태소_지내,형태소_느리,형태소_줄어들,형태소_통계,형태소_뇌,형태소_일종,형태소_드,형태소_로,형태소_도움,형태소_한편,형태소_반론,형태소_소,형태소_일거리,형태소_소일,형태소_거리,형태소_연령,형태소_따르,형태소_세대,형태소_차이,형태소_끼,형태소_지역,형태소_의견,형태소_길,형태소_해,형태소_그것,형태소_반영,형태소_개인,형태소_농촌,형태소_텃밭,형태소_일구,형태소_먹,형태소_채소,형태소_야채,형태소_재배,형태소_바람,형태소_햇살,형태소_증진,형태소_수확,형태소_보람,형태소_맛있,형태소_효과,형태소_유행,형태소_가시,형태소_대부분,형태소_마당,형태소_염두,형태소_두,형태소_안목,형태소_일단,형태소_좋아하,형태소_국한,형태소_태어나,형태소_자라,형태소_고추,형태소_팔,형태소_방울,형태소_토마토,형태소_기르,형태소_적응,형태소_관절,형태소_멀,형태소_선호,형태소_식료품,형태소_배송,형태소_받,형태소_아파트,형태소_대도시,형태소_이점,형태소_중,형태소_하나,형태소_나의,형태소_수혜,형태소_첫째,형태소_오가,형태소_시간,형태소_교통비,형태소_절약,형태소_무겁,형태소_혹,형태소_가져오,형태소_수고,형태소_번거로움,형태소_다,형태소_그쪽,형태소_도서,형태소_간,형태소_힘들,형태소_해외,형태소_시스템,형태소_뜻밖,형태소_선진국,형태소_런던,형태소_파리,형태소_옛날,형태소_여인,형태소_주부,형태소_봉지,형태소_종이,형태소_좁,형태소_언덕,형태소_오르,형태소_주차,형태소_한국,형태소_미래,형태소_시절,형태소_기대,형태소_부,형태소_부족,형태소_여생,형태소_어디,형태소_고민,형태소_단순,형태소_직장,형태소_아이,형태소_교육,형태소_중점,형태소_터,형태소_기타,형태소_등등,형태소_일치,형태소_다음번,형태소_해보,형태소_뜻
SD2401865,60대 이상,0.044444444444444446,0.01164021164021164,0.004232804232804233,0.0010582010582010583,0.0021164021164021165,0.007407407407407408,0.0021164021164021165,0.02433862433862434,0.013756613756613757,0.020105820105820106,0.013756613756613757,0.0031746031746031746,0.005291005291005291,0.007407407407407408,0.005291005291005291,0.0031746031746031746,0.0031746031746031746,0.008465608465608466,0.007407407407407408,0.005291005291005291,0.0021164021164021165,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.0380952380952381,0.014814814814814815,0.01798941798941799,0.012698412698412698,0.009523809523809525,0.0031746031746031746,0.0021164021164021165,0.021164021164021163,0.0021164021164021165,0.016931216931216932,0.004232804232804233,0.0031746031746031746,0.0021164021164021165,0.02433862433862434,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.004232804232804233,0.0021164021164021165,0.0010582010582010583,0.004232804232804233,0.0010582010582010583,0.006349206349206349,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.004232804232804233,0.004232804232804233,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.004232804232804233,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0021164021164021165,0.005291005291005291,0.0021164021164021165,0.022222222222222223,0.0010582010582010583,0.02328042328042328,0.004232804232804233,0.0021164021164021165,0.0031746031746031746,0.0021164021164021165,0.010582010582010581,0.01798941798941799,0.0010582010582010583,0.005291005291005291,0.0010582010582010583,0.005291005291005291,0.005291005291005291,0.01904761904761905,0.0010582010582010583,0.0010582010582010583,0.008465608465608466,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.007407407407407408,0.0010582010582010583,0.022222222222222223,0.005291005291005291,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.009523809523809525,0.0010582010582010583,0.0031746031746031746,0.0021164021164021165,0.004232804232804233,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.004232804232804233,0.004232804232804233,0.0010582010582010583,0.0010582010582010583,0.010582010582010581,0.0031746031746031746,0.0031746031746031746,0.006349206349206349,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.004232804232804233,0.006349206349206349,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.014814814814814815,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0031746031746031746,0.0010582010582010583,0.0021164021164021165,0.004232804232804233,0.0010582010582010583,0.004232804232804233,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.005291005291005291,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.010582010582010581,0.0010582010582010583,0.005291005291005291,0.0031746031746031746,0.004232804232804233,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.006349206349206349,0.0031746031746031746,0.0010582010582010583,0.005291005291005291,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0031746031746031746,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.004232804232804233,0.0021164021164021165,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0010582010582010583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401866,60대 이상,0.039473684210526314,0.006072874493927126,0.004048582995951417,0.003036437246963563,0.0,0.006072874493927126,0.0,0.011133603238866396,0.010121457489878543,0.032388663967611336,0.025303643724696356,0.0020242914979757085,0.0,0.0010121457489878543,0.013157894736842105,0.0,0.0010121457489878543,0.003036437246963563,0.005060728744939271,0.0020242914979757085,0.0,0.0,0.0,0.0,0.030364372469635626,0.02327935222672065,0.01417004048582996,0.01417004048582996,0.004048582995951417,0.006072874493927126,0.004048582995951417,0.025303643724696356,0.0,0.011133603238866396,0.0010121457489878543,0.003036437246963563,0.0,0.022267206477732792,0.0020242914979757085,0.0,0.004048582995951417,0.005060728744939271,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0,0.004048582995951417,0.0010121457489878543,0.003036437246963563,0.003036437246963563,0.0,0.0020242914979757085,0.0020242914979757085,0.004048582995951417,0.0,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.003036437246963563,0.0,0.0010121457489878543,0.01417004048582996,0.003036437246963563,0.02631578947368421,0.0,0.03441295546558704,0.008097165991902834,0.0,0.0,0.0020242914979757085,0.009109311740890687,0.013157894736842105,0.0010121457489878543,0.00708502024291498,0.0,0.003036437246963563,0.0,0.02125506072874494,0.0,0.0,0.005060728744939271,0.0010121457489878543,0.0,0.0,0.0,0.003036437246963563,0.0,0.0010121457489878543,0.0,0.022267206477732792,0.009109311740890687,0.0,0.0,0.0,0.0,0.0,0.0,0.010121457489878543,0.009109311740890687,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.008097165991902834,0.0,0.0,0.011133603238866396,0.0,0.0010121457489878543,0.006072874493927126,0.0,0.0,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.006072874493927126,0.0020242914979757085,0.0010121457489878543,0.004048582995951417,0.003036437246963563,0.0010121457489878543,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0020242914979757085,0.0,0.0,0.0010121457489878543,0.003036437246963563,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.009109311740890687,0.003036437246963563,0.004048582995951417,0.0010121457489878543,0.0010121457489878543,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.0010121457489878543,0.005060728744939271,0.0010121457489878543,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.003036437246963563,0.0020242914979757085,0.0010121457489878543,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.0020242914979757085,0.0,0.0010121457489878543,0.0,0.0,0.0,0.003036437246963563,0.0020242914979757085,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0020242914979757085,0.0,0.0,0.0,0.0,0.0,0.0,0.0020242914979757085,0.0020242914979757085,0.0,0.0020242914979757085,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0020242914979757085,0.0,0.0,0.0010121457489878543,0.003036437246963563,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0,0.010121457489878543,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.003036437246963563,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0010121457489878543,0.004048582995951417,0.0,0.0,0.003036437246963563,0.0,0.0010121457489878543,0.0,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0010121457489878543,0.0,0.0,0.0020242914979757085,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.0,0.0,0.0,0.0,0.0,0.0,0.0010121457489878543,0.008097165991902834,0.003036437246963563,0.003036437246963563,0.0010121457489878543,0.010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.003036437246963563,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.003036437246963563,0.0010121457489878543,0.003036437246963563,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.00708502024291498,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0020242914979757085,0.0010121457489878543,0.003036437246963563,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.003036437246963563,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0020242914979757085,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543,0.0010121457489878543
