화자ID,연령대,형태소_너,형태소_는,형태소_친하,형태소_친구,형태소_이,형태소_있,형태소_나,형태소_층,형태소_의,형태소_편,형태소_우리,형태소_국민학교,형태소_도,형태소_지금,형태소_까지,형태소_잇,형태소_오고,형태소_고등,형태소_학교,형태소_때,형태소_계속,형태소_동네,형태소_모임,형태소_그,형태소_대표적,형태소_꼽,형태소_3,형태소_팀,형태소_그리하,형태소_뭐,형태소_마,형태소_나도,형태소_1,형태소_달,형태소_은,형태소_만나,형태소_그리,형태소_지,형태소_어,형태소_그다음,형태소_만,형태소_얘기,형태소_놀,형태소_가,형태소_좋,형태소_순간,형태소_없,형태소_그중,형태소_되,형태소_그지,형태소_아,형태소_그러,형태소_전화,형태소_수시,형태소_하,형태소_2,형태소_저,형태소_두셋,형태소_그렇,형태소_지내,형태소_자기,형태소_들,형태소_어디,형태소_보,형태소_닿,형태소_즐거우,형태소_시간,형태소_느,형태소_중,형태소_장점,형태소_무엇,형태소_것,형태소_좀,형태소_물어보,형태소_어떻,형태소_때문,형태소_거,형태소_이렇,형태소_사귀,형태소_오,형태소_를,형태소_편안,형태소_든지,형태소_집안,형태소_수,형태소_남편,형태소_관계,형태소_순,형태소_셋,형태소_둘,형태소_거리끼,형태소_ㅁ,형태소_속상하,형태소_아이,형태소_야,형태소_이래,형태소_가지,형태소_이제,형태소_흉,형태소_풀,형태소_가슴,형태소_뚫리,형태소_비싸,형태소_거래,형태소_식사,형태소_나이,형태소_몸,형태소_건강,형태소_상,형태소_먹,형태소_음식,형태소_갈등,형태소_을,형태소_겪,형태소_서로,형태소_본인,형태소_성격,형태소_생각,형태소_내,형태소_라고,형태소_알,형태소_중고등학교,형태소_동창,형태소_그때,형태소_시누,형태소_나가,형태소_박정희,형태소_김,형태소_종,형태소_필,형태소_씨,형태소_저거,형태소_집,형태소_딸,형태소_데리,형태소_니,형태소_자,형태소_엄마,형태소_내가,형태소_다니,형태소_찍,형태소_동생,형태소_소개,형태소_아빠,형태소_모르,형태소_믿,형태소_크,형태소_이것저것,형태소_따지,형태소_은행,형태소_직업,형태소_괜찮,형태소_묻,형태소_맞,형태소_다음,형태소_음,형태소_대응,형태소_그룹,형태소_겉,형태소_성,형태소_표시,형태소_대로,형태소_까,형태소_십,형태소_년,형태소_이끌,형태소_끊,형태소_드,형태소_기,형태소_애,형태소_한둘,형태소_신경,형태소_쓰,형태소_남녀,형태소_간,형태소_우정,형태소_일단,형태소_대체적,형태소_밝,형태소_어둡,형태소_자체,형태소_침울,형태소_약속,형태소_지키,형태소_말,형태소_소통,형태소_저기,형태소_지속적,형태소_쪽,형태소_방향,형태소_같,형태소_경우,형태소_많,형태소_주도적,형태소_직장,형태소_동료,형태소_좋아하,형태소_언니,형태소_가정,형태소_환경,형태소_생활,형태소_데,형태소_안정적,형태소_듣,형태소_주고,형태소_동감,형태소_대하,형태소_그거,형태소_고치,형태소_가정사,형태소_하나,형태소_마찬가지,형태소_창피,형태소_소탈,형태소_상의,형태소_특별,형태소_거기,형태소_영화,형태소_전,형태소_시회,형태소_나름,형태소_날,형태소_사회,형태소_30,형태소_사,형태소_35,형태소_이상,형태소_선생님,형태소_공부,형태소_반장,형태소_반,형태소_투표,형태소_뽑,형태소_지겹,형태소_중학교,형태소_고등학교,형태소_시험,형태소_고,형태소_전념,형태소_한테,형태소_부탁,형태소_담임,형태소_찾아가,형태소_요번,형태소_있었,형태소_불구하,형태소_들어오,형태소_제식,형태소_훈련,형태소_연대장,형태소_필요,형태소_목소리,형태소_막,형태소_연대,형태소_장,형태소_그것,형태소_그전,형태소_옛날,형태소_연애,형태소_점,형태소_형부,형태소_결혼,형태소_사실,형태소_배제,형태소_대화,형태소_상대,형태소_기분,형태소_캐치,형태소_부분,형태소_상대방,형태소_보통,형태소_일상적,형태소_대화식,형태소_그라,형태소_않,형태소_약간,형태소_몰르,형태소_특이,형태소_만약,형태소_해외,형태소_서래,형태소_패,형태소_키,형태소_대우,형태소_받,형태소_여기,형태소_위하,형태소_달라,형태소_소리,형태소_거들,형태소_비위,형태소_맞추,형태소_이해,형태소_넘어가,형태소_개,형태소_말하,형태소_사람,형태소_아니,형태소_남자,형태소_직원,형태소_진,형태소_발전,형태소_변질,형태소_이상한,형태소_자리,형태소_편하,형태소_여자,형태소_여럿,형태소_모이,형태소_게
SD2400676,60대 이상,0.0,0.04247990815154994,0.002296211251435132,0.03214695752009185,0.022962112514351322,0.018369690011481057,0.02870264064293915,0.0,0.003444316877152698,0.001148105625717566,0.009184845005740528,0.0,0.03559127439724455,0.003444316877152698,0.0,0.0,0.0,0.002296211251435132,0.0057405281285878304,0.013777267508610792,0.006888633754305396,0.0,0.001148105625717566,0.009184845005740528,0.0,0.0,0.002296211251435132,0.0,0.004592422502870264,0.07921928817451206,0.0,0.0,0.001148105625717566,0.0,0.02066590126291619,0.02640642939150402,0.001148105625717566,0.001148105625717566,0.02066590126291619,0.011481056257175661,0.0,0.009184845005740528,0.0,0.024110218140068886,0.014925373134328358,0.0,0.003444316877152698,0.001148105625717566,0.004592422502870264,0.0,0.0,0.013777267508610792,0.0,0.0,0.04477611940298507,0.001148105625717566,0.001148105625717566,0.0,0.012629161882893225,0.002296211251435132,0.002296211251435132,0.0,0.0,0.010332950631458095,0.001148105625717566,0.0,0.0,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.0,0.0057405281285878304,0.001148105625717566,0.0,0.002296211251435132,0.004592422502870264,0.013777267508610792,0.004592422502870264,0.001148105625717566,0.004592422502870264,0.02066590126291619,0.001148105625717566,0.0,0.0,0.006888633754305396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001148105625717566,0.0,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.0,0.0,0.0,0.0,0.0,0.0,0.001148105625717566,0.003444316877152698,0.0,0.001148105625717566,0.0,0.003444316877152698,0.0,0.0,0.02870264064293915,0.0,0.001148105625717566,0.0,0.009184845005740528,0.0057405281285878304,0.003444316877152698,0.0,0.001148105625717566,0.0,0.001148105625717566,0.003444316877152698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002296211251435132,0.008036739380022962,0.003444316877152698,0.0,0.0,0.0,0.0,0.0,0.0,0.001148105625717566,0.0,0.0,0.0,0.0,0.001148105625717566,0.0,0.0057405281285878304,0.0,0.003444316877152698,0.0,0.0,0.0,0.0,0.0,0.003444316877152698,0.001148105625717566,0.0,0.0,0.001148105625717566,0.0,0.0,0.006888633754305396,0.012629161882893225,0.0,0.0,0.0,0.002296211251435132,0.002296211251435132,0.004592422502870264,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.006888633754305396,0.003444316877152698,0.004592422502870264,0.001148105625717566,0.009184845005740528,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.003444316877152698,0.004592422502870264,0.001148105625717566,0.001148105625717566,0.003444316877152698,0.0057405281285878304,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.003444316877152698,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.003444316877152698,0.002296211251435132,0.006888633754305396,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.001148105625717566,0.003444316877152698,0.002296211251435132,0.003444316877152698,0.001148105625717566,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.003444316877152698,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.002296211251435132,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566,0.001148105625717566
SD2400678,60대 이상,0.0016611295681063123,0.036544850498338874,0.0049833887043189366,0.04817275747508306,0.02823920265780731,0.03156146179401993,0.029900332225913623,0.0016611295681063123,0.011627906976744186,0.0016611295681063123,0.016611295681063124,0.0016611295681063123,0.03156146179401993,0.013289036544850499,0.0049833887043189366,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.013289036544850499,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.014950166112956811,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.02823920265780731,0.036544850498338874,0.0016611295681063123,0.0016611295681063123,0.019933554817275746,0.0049833887043189366,0.026578073089700997,0.03322259136212625,0.0049833887043189366,0.0033222591362126247,0.029900332225913623,0.0016611295681063123,0.006644518272425249,0.014950166112956811,0.0049833887043189366,0.03156146179401993,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.006644518272425249,0.0016611295681063123,0.008305647840531562,0.04152823920265781,0.0033222591362126247,0.0016611295681063123,0.02823920265780731,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.009966777408637873,0.0016611295681063123,0.0049833887043189366,0.0033222591362126247,0.0049833887043189366,0.008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.0049833887043189366,0.0016611295681063123,0.0033222591362126247,0.0049833887043189366,0.0016611295681063123,0.0049833887043189366,0.0033222591362126247,0.013289036544850499,0.0049833887043189366,0.0016611295681063123,0.0049833887043189366,0.006644518272425249,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.006644518272425249,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.008305647840531562,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.008305647840531562,0.008305647840531562,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.008305647840531562,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0049833887043189366,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0033222591362126247,0.0033222591362126247,0.0033222591362126247,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
