화자ID,연령대,형태소_층,형태소_간,형태소_소음,형태소_겪,형태소_보시,형태소_저,형태소_도,형태소_예전,형태소_마포,형태소_1,형태소_고급,형태소_브랜드,형태소_아파트,형태소_라고,형태소_하,형태소_이,형태소_심하,형태소_윗집,형태소_돌,형태소_돌아오,형태소_남자,형태소_아이,형태소_가,형태소_있,형태소_정도,형태소_면,형태소_평수,형태소_넓,형태소_보,형태소_뛰어다니,형태소_집,형태소_안,형태소_그러,형태소_하루,형태소_는,형태소_뛰,형태소_자지러지,형태소_울,형태소_소리,형태소_들리,형태소_알,형태소_애,형태소_자제력,형태소_을,형태소_잃,형태소_가지,형태소_텔레비전,형태소_부딪히,형태소_넘어지,형태소_거,형태소_아빠,형태소_그때,형태소_삼성,형태소_건설,형태소_다니,형태소_아,형태소_자기,형태소_팀,형태소_건의,형태소_를,형태소_그리하,형태소_측,형태소_부실,형태소_공사,형태소_것,형태소_뿐,형태소_되,형태소_유야무야,형태소_넘어가,형태소_때문,형태소_고통,형태소_이사,형태소_오,형태소_좋,형태소_선생님,형태소_은,형태소_어떻,형태소_견디,형태소_옆집,형태소_85,형태소_할아버지,형태소_혼자,형태소_살,형태소_계시,형태소_현관문,형태소_중문,형태소_닫,형태소_때,형태소_세,형태소_처음,형태소_놀라,형태소_어우,형태소_스트레스,형태소_날,형태소_생각,형태소_귀가,형태소_모양,형태소_본인,형태소_싫,형태소_터,형태소_들,형태소_나,형태소_실,형태소_마다,형태소_이렇,형태소_이해,형태소_그,형태소_놀,형태소_지지,형태소_뭐,형태소_신경,형태소_쓰이,형태소_사람,형태소_마음먹,형태소_사함,형태소_생기,형태소_문,형태소_연로,형태소_병,형태소_신,형태소_걱정,형태소_그렇,형태소_기,형태소_달리,형태소_내,형태소_상대방,형태소_의,형태소_생활,형태소_습관,형태소_그거,형태소_조절,형태소_시간,형태소_이웃,형태소_힘들,형태소_사랑,형태소_마음,형태소_조심,형태소_해지,형태소_수,형태소_안되,형태소_서,형태소_가전,형태소_사용,형태소_편리,형태소_불편,형태소_말씀하,형태소_강아지,형태소_키우,형태소_청소,형태소_구석구석,형태소_창틀,형태소_어디,형태소_개털,형태소_나오,형태소_끝,형태소_없,형태소_마리,형태소_에어컨,형태소_열,형태소_필터,형태소_담요,형태소_덮이,형태소_제거,형태소_그리,형태소_불르,형태소_10,형태소_만,형태소_1000,형태소_모자라,형태소_9,형태소_9000,형태소_주고,형태소_속,형태소_않,형태소_제가,형태소_알레르기,형태소_비염,형태소_고생,형태소_돈,형태소_아끼,형태소_쓰,형태소_지혜,형태소_가전제품,형태소_잘하,형태소_냉장고,형태소_이제,형태소_세탁기,형태소_같,형태소_진드기,형태소_많,형태소_면도,형태소_점,형태소_요,형태소_식기세척기,형태소_건조기,형태소_사용하,형태소_지금,형태소_딸,형태소_결혼,형태소_전,형태소_크,형태소_시절,형태소_30,형태소_삼,형태소_년,형태소_시,형태소_들어가,형태소_세제,형태소_린스,형태소_세척,형태소_게으르,형태소_아침,형태소_점심,형태소_먹,형태소_몰,형태소_요즘,형태소_따,형태소_꼬마,형태소_6,형태소_물,형태소_컵,형태소_간식,형태소_그릇,형태소_맞벌이,형태소_드럼,형태소_빨래,형태소_이것,형태소_절,형태소_옷,형태소_여자,형태소_치,형태소_맛,형태소_주름,형태소_레이스,형태소_거가,형태소_마르,형태소_모양새,형태소_고,형태소_경우,형태소_손,형태소_편하,형태소_든지,형태소_설거지,형태소_젊,형태소_줄,형태소_우리,형태소_다리,형태소_입,형태소_물론,형태소_찢어지,형태소_어,형태소_자연,형태소_바람,형태소_제일,형태소_위생상,형태소_관절,형태소_손빨래,형태소_짜,형태소_이거,형태소_의사,형태소_절대,형태소_건조,형태소_의지,형태소_음,형태소_댁,형태소_만족,형태소_인테리어,형태소_아니,형태소_자체,형태소_방화벽,형태소_만들,형태소_놓,형태소_일반,형태소_벽지,형태소_대리석,형태소_불타,형태소_염려,형태소_공기,형태소_정화,형태소_위하,형태소_스킨,형태소_답서,형태소_스,형태소_식물,형태소_효과,형태소_세대,형태소_위층,형태소_안하무인,형태소_격,형태소_매일,형태소_방송,형태소_무시,형태소_성격,형태소_대로,형태소_요새,형태소_고도,형태소_한테,형태소_느,형태소_지장,형태소_오더,형태소_8,형태소_이후,형태소_누,형태소_청소기,형태소_밤,형태소_밀,형태소_새벽,형태소_자제,형태소_먼지,형태소_얘기,형태소_듣,형태소_자중,형태소_저희,형태소_인제,형태소_단련,형태소_저렇,형태소_일상생활,형태소_화,형태소_원래,형태소_면역,형태소_참,형태소_저러,형태소_환자,형태소_야,형태소_이러,형태소_내리,형태소_노,형태소_해,형태소_모르,형태소_건지,형태소_의심쩍,형태소_올라가,형태소_한번,형태소_얼굴,형태소_붉히,형태소_일,형태소_말자,형태소_내가,형태소_까,형태소_오늘,형태소_돌아가,형태소_토요일,형태소_일요일,형태소_늦잠,형태소_자,형태소_화가,형태소_어떡하,형태소_라도,형태소_주말,형태소_데,형태소_늦,형태소_일어나,형태소_쉬,형태소_덜,형태소_덜하,형태소_니더,형태소_다양,형태소_기본적,형태소_전기밥솥,형태소_레인지,형태소_정돈,형태소_여름,형태소_타,형태소_덥,형태소_전자,형태소_데우,형태소_밥,형태소_넣,형태소_열기,형태소_어지,형태소_간하,형태소_불,형태소_이용,형태소_저장해,형태소_낮,형태소_비가,형태소_오나,형태소_눈,형태소_내려가,형태소_겨울,형태소_춥,형태소_돌리,형태소_밥솥,형태소_불가능,형태소_우유,형태소_때우,형태소_차,형태소_어쩌,형태소_몸,형태소_체질,형태소_남편,형태소_밉,형태소_사지,형태소_그것,형태소_관리,형태소_끝나,형태소_뒤처리,형태소_묻,형태소_아무,형태소_깨끗하,형태소_루지,형태소_씻,형태소_담그,형태소_부터,형태소_즉시,형태소_엎,형태소_고거,형태소_식기,형태소_주방,형태소_쪽,형태소_신랑,형태소_얼쩡거리,형태소_자신감,형태소_뒤,형태소_처리,형태소_까지,형태소_나중,형태소_후유증,형태소_계세,형태소_패턴,형태소_달라지,형태소_옛날,형태소_낳,형태소_실패,형태소_환경,형태소_건강,형태소_전기,형태소_삐뚤어지,형태소_누구,형태소_망가지,형태소_손세탁,형태소_편이,형태소_얇,형태소_안의,형태소_내의,형태소_다르,형태소_거기,형태소_속내의,형태소_운동,형태소_압력,형태소_더,형태소_좋아하,형태소_사실,형태소_움직이,형태소_혜택,형태소_주,형태소_남향,형태소_꾸미,형태소_비우,형태소_편,형태소_장식,형태소_비,형태소_이상은
SD2400587,60대 이상,0.0,0.0,0.004640371229698376,0.001160092807424594,0.0,0.008120649651972157,0.03248259860788863,0.0,0.0,0.004640371229698376,0.0,0.0,0.0,0.004640371229698376,0.060324825986078884,0.03596287703016241,0.0,0.0,0.0,0.0,0.0,0.0,0.02668213457076566,0.015081206496519721,0.0,0.0,0.0,0.0,0.004640371229698376,0.0,0.00580046403712297,0.001160092807424594,0.018561484918793503,0.0,0.0568445475638051,0.0,0.0,0.001160092807424594,0.002320185614849188,0.0,0.001160092807424594,0.0034802784222737818,0.0,0.019721577726218097,0.0,0.010440835266821345,0.0,0.0,0.0,0.019721577726218097,0.0,0.002320185614849188,0.0,0.0,0.0,0.01160092807424594,0.002320185614849188,0.0,0.0,0.01740139211136891,0.009280742459396751,0.0,0.0,0.0,0.009280742459396751,0.0,0.010440835266821345,0.0,0.0,0.0034802784222737818,0.0,0.0,0.002320185614849188,0.0034802784222737818,0.0069605568445475635,0.029002320185614848,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.002320185614849188,0.0,0.0,0.0,0.0,0.009280742459396751,0.0,0.004640371229698376,0.0,0.0,0.0,0.0,0.0034802784222737818,0.0,0.001160092807424594,0.0,0.0,0.001160092807424594,0.0,0.013921113689095127,0.0,0.0,0.008120649651972157,0.0,0.009280742459396751,0.0,0.0,0.01160092807424594,0.0,0.0,0.0069605568445475635,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.012761020881670533,0.004640371229698376,0.0,0.0034802784222737818,0.002320185614849188,0.0,0.0034802784222737818,0.0,0.008120649651972157,0.0,0.0034802784222737818,0.0,0.001160092807424594,0.0,0.001160092807424594,0.0,0.001160092807424594,0.001160092807424594,0.0,0.0,0.001160092807424594,0.00580046403712297,0.001160092807424594,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.004640371229698376,0.001160092807424594,0.0069605568445475635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004640371229698376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001160092807424594,0.0034802784222737818,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.001160092807424594,0.001160092807424594,0.0,0.0034802784222737818,0.010440835266821345,0.0,0.001160092807424594,0.0,0.0,0.013921113689095127,0.002320185614849188,0.0034802784222737818,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.001160092807424594,0.0,0.002320185614849188,0.0,0.002320185614849188,0.0,0.001160092807424594,0.0,0.0,0.0,0.002320185614849188,0.0,0.0,0.0,0.0,0.0,0.0,0.00580046403712297,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.009280742459396751,0.002320185614849188,0.001160092807424594,0.0,0.0069605568445475635,0.0,0.009280742459396751,0.0,0.0,0.0,0.0,0.0069605568445475635,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.0,0.002320185614849188,0.0,0.001160092807424594,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.004640371229698376,0.0034802784222737818,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001160092807424594,0.0,0.0,0.0,0.0,0.0,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.004640371229698376,0.002320185614849188,0.001160092807424594,0.002320185614849188,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.004640371229698376,0.004640371229698376,0.001160092807424594,0.002320185614849188,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.004640371229698376,0.002320185614849188,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.004640371229698376,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.004640371229698376,0.0034802784222737818,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.004640371229698376,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.004640371229698376,0.001160092807424594,0.004640371229698376,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.004640371229698376,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.0034802784222737818,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.002320185614849188,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594,0.001160092807424594
SD2400589,60대 이상,0.0057306590257879654,0.0071633237822349575,0.01002865329512894,0.0014326647564469914,0.0014326647564469914,0.008595988538681949,0.0329512893982808,0.0028653295128939827,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0028653295128939827,0.02865329512893983,0.04154727793696275,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.03151862464183381,0.015759312320916905,0.004297994269340974,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.01002865329512894,0.0014326647564469914,0.0057306590257879654,0.0028653295128939827,0.012893982808022923,0.0014326647564469914,0.02005730659025788,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0028653295128939827,0.0057306590257879654,0.0014326647564469914,0.022922636103151862,0.0014326647564469914,0.0028653295128939827,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.024355300859598854,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.004297994269340974,0.0028653295128939827,0.0057306590257879654,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.022922636103151862,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.011461318051575931,0.0028653295128939827,0.011461318051575931,0.0014326647564469914,0.0014326647564469914,0.0071633237822349575,0.0028653295128939827,0.0057306590257879654,0.0014326647564469914,0.0057306590257879654,0.0057306590257879654,0.015759312320916905,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0014326647564469914,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0071633237822349575,0.011461318051575931,0.0057306590257879654,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0028653295128939827,0.008595988538681949,0.0028653295128939827,0.0028653295128939827,0.0071633237822349575,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0057306590257879654,0.0028653295128939827,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0057306590257879654,0.0028653295128939827,0.0014326647564469914,0.004297994269340974,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.008595988538681949,0.0028653295128939827,0.0028653295128939827,0.0014326647564469914,0.0028653295128939827,0.004297994269340974,0.0014326647564469914,0.004297994269340974,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0028653295128939827,0.004297994269340974,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.01002865329512894,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0057306590257879654,0.0057306590257879654,0.0014326647564469914,0.004297994269340974,0.0014326647564469914,0.008595988538681949,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.012893982808022923,0.0014326647564469914,0.0028653295128939827,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0057306590257879654,0.0071633237822349575,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0028653295128939827,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0028653295128939827,0.0028653295128939827,0.0057306590257879654,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0071633237822349575,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.004297994269340974,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0028653295128939827,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
