화자ID,연령대,형태소_선생님,형태소_은,형태소_시골,형태소_학교,형태소_다니,형태소_도시,형태소_저,형태소_를,형태소_우리,형태소_는,형태소_8,형태소_남매,형태소_그러,형태소_딸,형태소_셋,형태소_아들,형태소_다섯,형태소_그,형태소_나,형태소_이제,형태소_제일,형태소_밑,형태소_남동생,형태소_위,형태소_라,형태소_이렇,형태소_언니,형태소_때,형태소_도,형태소_30,형태소_을,형태소_넘,형태소_가,형태소_되,형태소_아침,형태소_마다,형태소_줄,형태소_스,형태소_갖,형태소_6,형태소_학년,형태소_이,형태소_데리,형태소_저학년,형태소_사람,형태소_가면,형태소_한참,형태소_옛날,형태소_뭐,형태소_간첩,형태소_재,형태소_넘어가,형태소_있,형태소_숨,형태소_하,형태소_오,형태소_모이,형태소_그리하,형태소_기억,형태소_반,형태소_저수지,형태소_무섭,형태소_것,형태소_같,형태소_초등학교,형태소_보,형태소_선배,형태소_즐겁,형태소_친정아버지,형태소_백,형태소_좋,형태소_까,형태소_강냉이,형태소_놀리,형태소_아버지,형태소_재밌,형태소_중학교,형태소_어떻,형태소_보내,형태소_어디,형태소_집,형태소_가깝,형태소_이쪽,형태소_분산,형태소_간,형태소_사,형태소_동네,형태소_벼,형태소_밀,형태소_비비,형태소_먹,형태소_그리,형태소_삘기,형태소_뽑,형태소_추억,형태소_그때,형태소_불만,형태소_있었,형태소_혼자,형태소_만,형태소_엄마,형태소_아빠,형태소_살,형태소_다,형태소_끝,형태소_까지,형태소_지금,형태소_만나,형태소_남자,형태소_동창,형태소_헤어지,형태소_여자,형태소_친구,형태소_편안,형태소_삼성,형태소_역,형태소_하나,형태소_담,형태소_편,형태소_수,형태소_편하,형태소_아무,형태소_들리,형태소_안녕,형태소_지나가,형태소_생각,형태소_시절,형태소_감사,형태소_행복,형태소_고등학교,형태소_그렇,형태소_똑같,형태소_아,형태소_분리,형태소_지역,형태소_2,형태소_누나,형태소_의,형태소_애,형태소_좋아하,형태소_한복,형태소_바느질,형태소_계시,형태소_밥,형태소_달,형태소_할머니,형태소_어,형태소_금방,형태소_멀,형태소_잠,형태소_자,형태소_너,형태소_웃기,형태소_거,형태소_그래,형태소_동창회,형태소_알,형태소_오더,형태소_라고,형태소_요,형태소_자기,형태소_야,형태소_넣,형태소_너희,형태소_말,형태소_남녀,형태소_공학,형태소_가지,형태소_가정,형태소_농업,형태소_가르치,형태소_수업,형태소_교실,형태소_없,형태소_숙직실,형태소_발,형태소_뻗,형태소_공부,형태소_12,형태소_대학교,형태소_갈,형태소_개념,형태소_없었,형태소_통틀,형태소_둘,형태소_마,형태소_대학,형태소_1,형태소_조,형태소_교수,형태소_기술사,형태소_급,형태소_자격증,형태소_시,형태소_가족,형태소_나중,형태소_시험,형태소_띄,형태소_무엇,형태소_보여주,형태소_답안,형태소_고,형태소_나오,형태소_변하,형태소_결혼,형태소_은사,형태소_소개,형태소_바이올린,형태소_키,형태소_의미,형태소_모르,형태소_정도,형태소_문외한,형태소_가르,형태소_교수님,형태소_시키,형태소_충실,형태소_지내,형태소_이후,형태소_예,형태소_부모님,형태소_녀,형태소_3,형태소_남,형태소_집안,형태소_농사,형태소_짓,형태소_다르,형태소_또래,형태소_재미있,형태소_놀,형태소_기,형태소_합반,형태소_다그,형태소_4,형태소_부터,형태소_중간,형태소_저기,형태소_눈,형태소_날,형태소_남학생,형태소_주,형태소_생활,형태소_읍내,형태소_나가,형태소_시간,형태소_걸어다니,형태소_버스,형태소_걷,형태소_진짜,형태소_일어나,형태소_걸어가,형태소_동안,형태소_오가,형태소_데,형태소_장난,형태소_치,형태소_여학생,형태소_길,형태소_그거,형태소_파,형태소_거기,형태소_물,형태소_오물,형태소_집어넣,형태소_덮,형태소_노,형태소_밟,형태소_큰일,형태소_땅,형태소_살피,형태소_건느,형태소_크,형태소_냇가,형태소_다리,형태소_난간,형태소_새까맣,형태소_앉,형태소_머릿속,형태소_양말,형태소_벗,형태소_들어가,형태소_듣,형태소_내가,형태소_빼,형태소_가도,형태소_양쪽,형태소_감,형태소_일자,형태소_걸음,형태소_한테,형태소_느,형태소_걸,형태소_쌔하,형태소_싸하,형태소_얘기,형태소_적,형태소_여중,형태소_고가,형태소_여학교,형태소_여,형태소_중고,형태소_같잖,형태소_하면서,형태소_아까,형태소_삐,형태소_기라,형태소_든,형태소_외갓집,형태소_근처,형태소_과수원,형태소_책,형태소_놔두,형태소_책가방,형태소_들,형태소_사과,형태소_따,형태소_가방,형태소_지,형태소_친하,형태소_서울,형태소_올라오,형태소_연락,형태소_닿,형태소_못하,형태소_찾아보,형태소_찾,형태소_그립,형태소_참,형태소_붉,형태소_고개,형태소_지키,형태소_에이,형태소_후,형태소_대화,형태소_지난번,형태소_생각나,형태소_겁,형태소_이성적,형태소_철,형태소_이성
SD2400003,60대 이상,0.007062146892655367,0.014124293785310734,0.007062146892655367,0.022598870056497175,0.014124293785310734,0.005649717514124294,0.005649717514124294,0.0211864406779661,0.02401129943502825,0.03531073446327684,0.0014124293785310734,0.0014124293785310734,0.031073446327683617,0.005649717514124294,0.0014124293785310734,0.00423728813559322,0.0014124293785310734,0.022598870056497175,0.0211864406779661,0.009887005649717515,0.0014124293785310734,0.002824858757062147,0.005649717514124294,0.002824858757062147,0.0014124293785310734,0.012711864406779662,0.0014124293785310734,0.00423728813559322,0.031073446327683617,0.0014124293785310734,0.031073446327683617,0.0014124293785310734,0.0423728813559322,0.007062146892655367,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.018361581920903956,0.0014124293785310734,0.0014124293785310734,0.029661016949152543,0.002824858757062147,0.0014124293785310734,0.012711864406779662,0.0014124293785310734,0.0014124293785310734,0.00423728813559322,0.002824858757062147,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.00847457627118644,0.002824858757062147,0.018361581920903956,0.009887005649717515,0.0014124293785310734,0.018361581920903956,0.007062146892655367,0.002824858757062147,0.002824858757062147,0.0014124293785310734,0.00847457627118644,0.011299435028248588,0.002824858757062147,0.011299435028248588,0.002824858757062147,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.00423728813559322,0.002824858757062147,0.0014124293785310734,0.00423728813559322,0.00423728813559322,0.002824858757062147,0.00423728813559322,0.002824858757062147,0.0014124293785310734,0.002824858757062147,0.009887005649717515,0.002824858757062147,0.00423728813559322,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.00423728813559322,0.002824858757062147,0.00423728813559322,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.005649717514124294,0.005649717514124294,0.002824858757062147,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.007062146892655367,0.0014124293785310734,0.009887005649717515,0.007062146892655367,0.0014124293785310734,0.00423728813559322,0.012711864406779662,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.005649717514124294,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.00423728813559322,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.007062146892655367,0.00847457627118644,0.002824858757062147,0.007062146892655367,0.002824858757062147,0.0014124293785310734,0.00423728813559322,0.005649717514124294,0.002824858757062147,0.007062146892655367,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.00423728813559322,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.005649717514124294,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.007062146892655367,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.00423728813559322,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.00423728813559322,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.007062146892655367,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.002824858757062147,0.0014124293785310734,0.0014124293785310734,0.007062146892655367,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400004,60대 이상,0.0054869684499314125,0.019204389574759947,0.00411522633744856,0.009602194787379973,0.013717421124828532,0.0,0.0013717421124828531,0.027434842249657063,0.013717421124828532,0.01646090534979424,0.0,0.0,0.02606310013717421,0.0,0.0,0.0,0.0,0.00411522633744856,0.006858710562414266,0.0,0.0,0.0027434842249657062,0.0,0.0,0.0013717421124828531,0.009602194787379973,0.0,0.009602194787379973,0.02880658436213992,0.0013717421124828531,0.02194787379972565,0.0,0.038408779149519894,0.012345679012345678,0.0027434842249657062,0.0,0.0,0.0013717421124828531,0.0054869684499314125,0.0,0.0027434842249657062,0.03017832647462277,0.0,0.0,0.0013717421124828531,0.0,0.0013717421124828531,0.0,0.012345679012345678,0.0,0.0,0.0,0.013717421124828532,0.0,0.05075445816186557,0.009602194787379973,0.0,0.006858710562414266,0.0,0.00411522633744856,0.0,0.0,0.010973936899862825,0.0054869684499314125,0.0054869684499314125,0.010973936899862825,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009602194787379973,0.00411522633744856,0.009602194787379973,0.0,0.0,0.01783264746227709,0.0,0.0,0.0,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0,0.0,0.0,0.00411522633744856,0.0013717421124828531,0.0,0.0,0.0027434842249657062,0.010973936899862825,0.0,0.0,0.0,0.0054869684499314125,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0027434842249657062,0.00411522633744856,0.0013717421124828531,0.0027434842249657062,0.0,0.0027434842249657062,0.023319615912208505,0.0,0.0,0.0,0.0013717421124828531,0.0,0.0,0.0054869684499314125,0.0,0.0,0.0,0.0,0.0054869684499314125,0.013717421124828532,0.0027434842249657062,0.0,0.0,0.0027434842249657062,0.010973936899862825,0.0,0.0027434842249657062,0.0,0.0,0.0027434842249657062,0.0,0.0013717421124828531,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010973936899862825,0.0,0.0013717421124828531,0.0,0.0,0.0013717421124828531,0.0,0.009602194787379973,0.0,0.0,0.0,0.0,0.0027434842249657062,0.0,0.0,0.0054869684499314125,0.0013717421124828531,0.0,0.0027434842249657062,0.0027434842249657062,0.0,0.0054869684499314125,0.0,0.0,0.0,0.0,0.0,0.010973936899862825,0.0,0.0,0.0,0.0013717421124828531,0.0,0.0,0.0027434842249657062,0.0013717421124828531,0.0,0.0,0.0,0.0,0.0,0.00411522633744856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013717421124828531,0.0,0.0,0.0013717421124828531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013717421124828531,0.0,0.0,0.0,0.0,0.0,0.015089163237311385,0.0013717421124828531,0.0013717421124828531,0.00411522633744856,0.0013717421124828531,0.0027434842249657062,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.009602194787379973,0.00411522633744856,0.0013717421124828531,0.0054869684499314125,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.015089163237311385,0.0027434842249657062,0.0013717421124828531,0.00823045267489712,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.006858710562414266,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.00411522633744856,0.00411522633744856,0.0027434842249657062,0.0027434842249657062,0.0013717421124828531,0.006858710562414266,0.0013717421124828531,0.0027434842249657062,0.006858710562414266,0.0027434842249657062,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.00411522633744856,0.0013717421124828531,0.0027434842249657062,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0027434842249657062,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.00823045267489712,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.00411522633744856,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0027434842249657062,0.0013717421124828531,0.006858710562414266,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0054869684499314125,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0013717421124828531,0.0013717421124828531,0.0027434842249657062,0.0013717421124828531,0.0027434842249657062,0.0027434842249657062
