화자ID,연령대,형태소_요즘,형태소_젊,형태소_친구,형태소_은,형태소_어,형태소_결혼,형태소_대하,형태소_느,형태소_무,형태소_미온적,형태소_생각,형태소_것,형태소_이,형태소_부정적,형태소_문제,형태소_가,형태소_어떻,형태소_육아,형태소_짓,형태소_주거,형태소_교육,형태소_취업,형태소_되,형태소_보,형태소_그러,형태소_거,형태소_고민,형태소_을,형태소_하,형태소_같,형태소_미루,형태소_경,형태소_경향,형태소_있,형태소_를,형태소_해결,형태소_기,형태소_위하,형태소_선,형태소_국가,형태소_지원,형태소_많,형태소_지원책,형태소_젊은이,형태소_한테,형태소_좋,형태소_들,형태소_뭐,형태소_정치권,형태소_희망,형태소_주,형태소_수,형태소_정책,형태소_나오,형태소_거기,형태소_미흡,형태소_라고,형태소_방향,형태소_때,형태소_나서,형태소_이혼,형태소_이혼율,형태소_높,형태소_현재,형태소_나라,형태소_의,형태소_예,형태소_들어보,형태소_전,형태소_동거,형태소_경우,형태소_간의,형태소_성격,형태소_경제,형태소_능력,형태소_파악,형태소_후,형태소_아이,형태소_출산,형태소_우리나라,형태소_도,형태소_지금,형태소_그,형태소_혼자,형태소_살,형태소_사람,형태소_독신,형태소_주의자,형태소_통하,형태소_환상,형태소_벗,형태소_현,형태소_실적,형태소_함,형태소_예식,형태소_풍습,형태소_과,형태소_과시,형태소_결혼식,형태소_이루어지,형태소_비싸,형태소_곳,형태소_음식,형태소_문화,형태소_스몰,형태소_웨딩,형태소_부,형태소_음,형태소_비용,형태소_부담,형태소_줄이,형태소_화려,형태소_쪽,형태소_만,형태소_는,형태소_당사,형태소_당사자,형태소_느끼,형태소_결혼식장,형태소_보시,형태소_무덤,형태소_까지,형태소_요람,형태소_말,형태소_문제점,형태소_장례,형태소_예전,형태소_화장,형태소_바뀌,형태소_땅,형태소_다그,형태소_묻,형태소_그것,형태소_그리하,형태소_아,형태소_좁,형태소_숨,형태소_수목,형태소_공간,형태소_가족묘,형태소_발,형태소_개발,형태소_그렇,형태소_면도,형태소_무분별하,형태소_남,형태소_허례,형태소_허식,형태소_우리,형태소_오,형태소_가볍,형태소_애경사,형태소_부의,형태소_금,형태소_축의금,형태소_나가,형태소_사실,형태소_경제적,형태소_갈,형태소_환율,형태소_올라가,형태소_말씀드리,형태소_감안,형태소_기본적,형태소_10,형태소_원,형태소_다음,형태소_제대,형태소_20,형태소_넣,형태소_좀,형태소_심리적,형태소_크,형태소_데,형태소_인간,형태소_평생,형태소_애경,형태소_사비,형태소_모르,형태소_1,형태소_억,형태소_이상,형태소_넘,형태소_2,형태소_없애,형태소_가족,형태소_정치인,형태소_기득권,형태소_자,형태소_이렇,형태소_장례식,형태소_ㅁ,형태소_서민,형태소_동성,형태소_말씀,형태소_저,형태소_추,형태소_기억,형태소_당시,형태소_짜,형태소_리,형태소_봉투,형태소_보통,형태소_3,형태소_평균적,형태소_5,형태소_서글프,형태소_저희,형태소_친지,형태소_주변,형태소_지인,형태소_과의,형태소_축복,형태소_받,형태소_축하,형태소_자기,형태소_변질,형태소_옛날,형태소_그립,형태소_스스로,형태소_시대,형태소_엠,형태소_지,형태소_세대,형태소_추구,형태소_저기,형태소_흐르,형태소_서울,형태소_이태원,형태소_참사,형태소_불구하,형태소_문화인,형태소_양,형태소_천,형태소_외,형태소_외래,형태소_문,형태소_즐기,형태소_사고,형태소_발생,형태소_11,형태소_로,형태소_데이,형태소_국적,형태소_불명,형태소_정작,형태소_계승,형태소_발전,형태소_시키,형태소_못하,형태소_듣,형태소_안타깝,형태소_일,형태소_방지,형태소_나이,형태소_인성,형태소_면,형태소_다르,형태소_환경,형태소_만나,형태소_때문,형태소_차이,형태소_나,형태소_밖에,형태소_없,형태소_극복,형태소_가정,형태소_이루,형태소_조금,형태소_먹,형태소_고민거리,형태소_말씀하,형태소_자식,형태소_출생,형태소_키우,형태소_손자,형태소_손녀,형태소_봐주,형태소_부담감,형태소_인생,형태소_산,형태소_대학,형태소_졸업,형태소_걱정,형태소_즐거우,형태소_참,형태소_힘들,형태소_맞,형태소_세계,형태소_세상,형태소_미래,형태소_안정,형태소_인구,형태소_증가,형태소_줄어들,형태소_현상,형태소_대로,형태소_연령,형태소_들이,형태소_낮,형태소_늘어나,형태소_기피,형태소_낳,형태소_장래,형태소_담보,형태소_그러하,형태소_측면,형태소_서,형태소_미연,형태소_예고,형태소_출산율,형태소_높이,형태소_조건,형태소_마련,형태소_앞,형태소_정부,형태소_해보,형태소_멋,형태소_걸리,형태소_30,형태소_서로,형태소_확인,형태소_혼전,형태소_혼인,형태소_소심,형태소_남자,형태소_입장,형태소_여자,형태소_마음,형태소_라면,형태소_기인,형태소_하나,형태소_방법,형태소_채택,형태소_관례,형태소_사회적,형태소_여론,형태소_형성,형태소_결정,형태소_일단,형태소_무엇,형태소_책임지,형태소_장려,형태소_뒷받침,형태소_이러,형태소_사망,형태소_교통사고,형태소_라,형태소_든,형태소_인사,형태소_안전,형태소_죽,형태소_장,형태소_마찬가지,형태소_자녀,형태소_내가,형태소_상대,형태소_사회,형태소_적인,형태소_갈등,형태소_요소,형태소_묘지,형태소_매장,형태소_종교,형태소_긍정적,형태소_유교,형태소_이나,형태소_가지,형태소_낫,형태소_경조사,형태소_예산,형태소_참석,형태소_경사,형태소_늦추,형태소_상부,형태소_상조,형태소_인제,형태소_덜,형태소_직장,형태소_인들,형태소_아까,형태소_이야기,형태소_인,형태소_당,형태소_식사,형태소_비만,형태소_7,형태소_8,형태소_여기,형태소_교통비,형태소_뭐하,형태소_위주,형태소_친족,형태소_호텔,형태소_유원지,형태소_부분,형태소_공원,형태소_까,형태소_기존,형태소_탈피,형태소_신성,형태소_받아들이,형태소_갖,형태소_계세,형태소_연애,형태소_극장,형태소_아니,형태소_대부분,형태소_유흥가,형태소_마무리,형태소_물,형태소_넓,형태소_바다,형태소_중간,형태소_양가,형태소_부모,형태소_집안,형태소_인연,형태소_야,형태소_깨지,형태소_생활,형태소_하면서,형태소_세가,형태소_자라,형태소_가야,형태소_원인,형태소_말하,형태소_입시,형태소_위,형태소_주의,형태소_도덕적,형태소_결핍,형태소_메꾸,형태소_탄,형태소_히,형태소_약하,형태소_사별,형태소_사건,형태소_인하,형태소_헤어지,형태소_교육적,형태소_바라보
SD2401873,60대 이상,0.006335797254487857,0.0021119324181626186,0.0010559662090813093,0.01795142555438226,0.06441393875395987,0.027455121436114043,0.009503695881731784,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.024287222808870117,0.012671594508975714,0.05174234424498416,0.0010559662090813093,0.010559662090813094,0.024287222808870117,0.0031678986272439284,0.0021119324181626186,0.0021119324181626186,0.0010559662090813093,0.0021119324181626186,0.0031678986272439284,0.010559662090813094,0.009503695881731784,0.011615628299894404,0.005279831045406547,0.004223864836325237,0.04118268215417107,0.050686378035902854,0.008447729672650475,0.0010559662090813093,0.0010559662090813093,0.004223864836325237,0.01583949313621964,0.012671594508975714,0.0021119324181626186,0.007391763463569166,0.004223864836325237,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.004223864836325237,0.0021119324181626186,0.005279831045406547,0.0010559662090813093,0.011615628299894404,0.01795142555438226,0.008447729672650475,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.004223864836325237,0.0010559662090813093,0.0021119324181626186,0.0021119324181626186,0.004223864836325237,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0021119324181626186,0.008447729672650475,0.0010559662090813093,0.0010559662090813093,0.0031678986272439284,0.0031678986272439284,0.0021119324181626186,0.0010559662090813093,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.023231256599788808,0.005279831045406547,0.007391763463569166,0.0021119324181626186,0.004223864836325237,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0031678986272439284,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0031678986272439284,0.0031678986272439284,0.0031678986272439284,0.0021119324181626186,0.0021119324181626186,0.0021119324181626186,0.0010559662090813093,0.01900739176346357,0.006335797254487857,0.004223864836325237,0.0010559662090813093,0.005279831045406547,0.004223864836325237,0.0031678986272439284,0.0010559662090813093,0.0031678986272439284,0.0010559662090813093,0.010559662090813094,0.011615628299894404,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0021119324181626186,0.0010559662090813093,0.0031678986272439284,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.006335797254487857,0.0021119324181626186,0.0021119324181626186,0.005279831045406547,0.0021119324181626186,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0021119324181626186,0.010559662090813094,0.004223864836325237,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0031678986272439284,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.004223864836325237,0.0031678986272439284,0.004223864836325237,0.0021119324181626186,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0031678986272439284,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0031678986272439284,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.005279831045406547,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0021119324181626186,0.0021119324181626186,0.0021119324181626186,0.0010559662090813093,0.004223864836325237,0.0021119324181626186,0.0010559662090813093,0.0010559662090813093,0.004223864836325237,0.0010559662090813093,0.0010559662090813093,0.0010559662090813093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401874,60대 이상,0.006622516556291391,0.005298013245033113,0.006622516556291391,0.02913907284768212,0.011920529801324504,0.01456953642384106,0.006622516556291391,0.0013245033112582781,0.0,0.0,0.019867549668874173,0.03443708609271523,0.03708609271523179,0.0,0.009271523178807948,0.03576158940397351,0.0,0.0,0.0,0.0,0.003973509933774834,0.0,0.033112582781456956,0.007947019867549669,0.015894039735099338,0.003973509933774834,0.0,0.033112582781456956,0.04768211920529802,0.015894039735099338,0.0013245033112582781,0.0,0.0013245033112582781,0.02384105960264901,0.011920529801324504,0.0,0.0026490066225165563,0.0,0.0,0.003973509933774834,0.0013245033112582781,0.003973509933774834,0.0,0.0,0.0013245033112582781,0.010596026490066225,0.010596026490066225,0.0026490066225165563,0.0,0.0,0.0013245033112582781,0.009271523178807948,0.0013245033112582781,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0,0.0026490066225165563,0.0,0.0013245033112582781,0.0,0.0,0.009271523178807948,0.0,0.0,0.0026490066225165563,0.0026490066225165563,0.0026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0013245033112582781,0.0,0.022516556291390728,0.0026490066225165563,0.005298013245033113,0.0,0.0026490066225165563,0.003973509933774834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0,0.0,0.013245033112582781,0.0,0.0,0.0,0.0,0.010596026490066225,0.0,0.0,0.0,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0013245033112582781,0.010596026490066225,0.015894039735099338,0.0,0.0,0.0,0.0,0.003973509933774834,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0013245033112582781,0.003973509933774834,0.0,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.0,0.0,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.003973509933774834,0.0,0.0,0.0,0.003973509933774834,0.0,0.0,0.0,0.0,0.0,0.005298013245033113,0.0,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0,0.0,0.003973509933774834,0.0,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0,0.0026490066225165563,0.0,0.0013245033112582781,0.0,0.0013245033112582781,0.0,0.0,0.0,0.011920529801324504,0.0026490066225165563,0.0,0.0,0.0,0.003973509933774834,0.0026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973509933774834,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003973509933774834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013245033112582781,0.0,0.007947019867549669,0.0,0.0,0.0,0.0,0.0013245033112582781,0.006622516556291391,0.0,0.0026490066225165563,0.0013245033112582781,0.0026490066225165563,0.0,0.009271523178807948,0.0,0.0013245033112582781,0.0,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026490066225165563,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.006622516556291391,0.0026490066225165563,0.003973509933774834,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.003973509933774834,0.0013245033112582781,0.005298013245033113,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.003973509933774834,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.003973509933774834,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.003973509933774834,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.006622516556291391,0.0026490066225165563,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.003973509933774834,0.0013245033112582781,0.005298013245033113,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0026490066225165563,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781,0.0013245033112582781
