형태소,POS,절대빈도,상대빈도
계획,NNG,43,0.0005681067512220901
왜,MAG,43,0.0005681067512220901
거기,NP,43,0.0005681067512220901
어디,NP,42,0.0005548949663099485
만약,NNG,42,0.0005548949663099485
때문,NNB,42,0.0005548949663099485
경우,NNG,41,0.0005416831813978069
보이,VV,41,0.0005416831813978069
나가,VV,41,0.0005416831813978069
놓,VX,41,0.0005416831813978069
생활,NNG,40,0.0005284713964856652
가,JKC,40,0.0005284713964856652
시간,NNG,40,0.0005284713964856652
말,VV,40,0.0005284713964856652
싸우,VV,39,0.0005152596115735236
처럼,JKB,39,0.0005152596115735236
ᆫ지,EC,39,0.0005152596115735236
가족,NNG,39,0.0005152596115735236
주,VV,38,0.000502047826661382
만나,VV,38,0.000502047826661382
솔직히,MAG,38,0.000502047826661382
하나,NR,38,0.000502047826661382
옛날,NNG,38,0.000502047826661382
전,NNG,38,0.000502047826661382
쪽,NNB,37,0.0004888360417492403
주변,NNG,37,0.0004888360417492403
들어가,VV,37,0.0004888360417492403
나쁘,VA,37,0.0004888360417492403
살짝,MAG,37,0.0004888360417492403
겨울,NNG,37,0.0004888360417492403
부분,NNG,36,0.0004756242568370987
너희,NP,36,0.0004756242568370987
자기,NP,36,0.0004756242568370987
결혼식,NNG,36,0.0004756242568370987
점,NNG,35,0.00046241247192495706
여름,NNG,35,0.00046241247192495706
항상,MAG,35,0.00046241247192495706
굉장히,MAG,35,0.00046241247192495706
단,ETM,35,0.00046241247192495706
중학교,NNG,35,0.00046241247192495706
딱히,MAG,34,0.0004492006870128154
쪼금,MAG,34,0.0004492006870128154
다가,EC,34,0.0004492006870128154
어리,VA,34,0.0004492006870128154
ᆯ까,EF,34,0.0004492006870128154
느낌,NNG,34,0.0004492006870128154
라서,EC,34,0.0004492006870128154
맨날,MAG,33,0.0004359889021006738
다니,VV,33,0.0004359889021006738
치,VV,33,0.0004359889021006738
처음,NNG,33,0.0004359889021006738
면은,EC,33,0.0004359889021006738
고등학교,NNG,33,0.0004359889021006738
마다,JX,33,0.0004359889021006738
싫,VA,33,0.0004359889021006738
이상,NNG,33,0.0004359889021006738
지내,VV,32,0.00042277711718853215
티,NNG,32,0.00042277711718853215
이사,NNG,32,0.00042277711718853215
계속,MAG,32,0.00042277711718853215
반,NNG,32,0.00042277711718853215
ᆫ가,EF,32,0.00042277711718853215
동생,NNG,31,0.00040956533227639057
어느,MM,31,0.00040956533227639057
나중,NNG,31,0.00040956533227639057
부터,JX,31,0.00040956533227639057
물,NNG,31,0.00040956533227639057
기분,NNG,30,0.00039635354736424893
청소기,NNG,30,0.00039635354736424893
이거,NP,30,0.00039635354736424893
느끼,VV,30,0.00039635354736424893
인테리어,NNG,29,0.0003831417624521073
이랑,JC,29,0.0003831417624521073
타,VV,29,0.0003831417624521073
엄마,NNG,29,0.0003831417624521073
이,JKG,29,0.0003831417624521073
어떻게,MAG,29,0.0003831417624521073
년,NNB,29,0.0003831417624521073
살,NNB,29,0.0003831417624521073
바로,MAG,28,0.00036992997753996566
ᆯ로,JKB,28,0.00036992997753996566
ᆫ다면,EC,28,0.00036992997753996566
지금,NNG,28,0.00036992997753996566
10,SN,28,0.00036992997753996566
아빠,NNG,28,0.00036992997753996566
걔,NP,28,0.00036992997753996566
밖에,JX,27,0.000356718192627824
생기,VV,27,0.000356718192627824
아직,MAG,27,0.000356718192627824
분,NNB,27,0.000356718192627824
서,JKB,27,0.000356718192627824
주택,NNG,27,0.000356718192627824
가지,VV,26,0.0003435064077156824
러,EC,26,0.0003435064077156824
아니,IC,26,0.0003435064077156824
야자,NNG,26,0.0003435064077156824
아까,MAG,26,0.0003435064077156824
려고,EC,26,0.0003435064077156824
곳,NNG,26,0.0003435064077156824
오히려,MAG,26,0.0003435064077156824
소음,NNG,26,0.0003435064077156824
줄,NNB,26,0.0003435064077156824
시험,NNG,26,0.0003435064077156824
남자,NNG,26,0.0003435064077156824
특히,MAG,26,0.0003435064077156824
바다,NNG,25,0.00033029462280354075
반려동물,NNG,25,0.00033029462280354075
열심히,MAG,25,0.00033029462280354075
명,NNB,25,0.00033029462280354075
과,JKB,25,0.00033029462280354075
확실히,MAG,25,0.00033029462280354075
는지,EC,25,0.00033029462280354075
낫,VA-I,25,0.00033029462280354075
형,XSN,25,0.00033029462280354075
name,SL,25,0.00033029462280354075
몇,MM,24,0.0003170828378913991
자,VV,24,0.0003170828378913991
여자,NNG,24,0.0003170828378913991
다시,MAG,24,0.0003170828378913991
아기,NNG,24,0.0003170828378913991
추억,NNG,24,0.0003170828378913991
내,MM,24,0.0003170828378913991
부모,NNG,23,0.0003038710529792575
이렇게,MAG,23,0.0003038710529792575
에게,JKB,23,0.0003038710529792575
위하,VV,23,0.0003038710529792575
다음,NNG,23,0.0003038710529792575
4,SN,23,0.0003038710529792575
거의,MAG,23,0.0003038710529792575
ᆫ다는,ETM,23,0.0003038710529792575
개,NNB,23,0.0003038710529792575
ᆫ다,EC,23,0.0003038710529792575
문제,NNG,23,0.0003038710529792575
중요,NNG,23,0.0003038710529792575
엔에프,NNG,23,0.0003038710529792575
오빠,NNG,22,0.0002906592680671159
이번,NNG,22,0.0002906592680671159
연락,NNG,22,0.0002906592680671159
헤어지,VV,22,0.0002906592680671159
꼭,MAG,22,0.0002906592680671159
자신,NNG,22,0.0002906592680671159
내,VV,22,0.0002906592680671159
이유,NNG,22,0.0002906592680671159
ᆫ단,ETM,22,0.0002906592680671159
더라,EF,22,0.0002906592680671159
편하,VA,22,0.0002906592680671159
그러니까,MAJ,22,0.0002906592680671159
환승,NNG,22,0.0002906592680671159
믿,VV-R,21,0.00027744748315497426
만들,VV,21,0.00027744748315497426
공감,NNG,21,0.00027744748315497426
먼저,MAG,21,0.00027744748315497426
그렇게,MAG,21,0.00027744748315497426
상황,NNG,21,0.00027744748315497426
끼리,XSN,21,0.00027744748315497426
사귀,VV,21,0.00027744748315497426
공간,NNG,21,0.00027744748315497426
청소,NNG,21,0.00027744748315497426
학생,NNG,21,0.00027744748315497426
ᆫ다,EF,21,0.00027744748315497426
한번,MAG,21,0.00027744748315497426
특징,NNG,20,0.0002642356982428326
햄스터,NNP,20,0.0002642356982428326
안,NNG,20,0.0002642356982428326
체육,NNG,20,0.0002642356982428326
마리,NNB,20,0.0002642356982428326
시절,NNG,20,0.0002642356982428326
제,XPN,20,0.0002642356982428326
나라,NNG,20,0.0002642356982428326
는데,EF,20,0.0002642356982428326
앞,NNG,20,0.0002642356982428326
귀엽,VA-I,20,0.0002642356982428326
날,NNG,20,0.0002642356982428326
넣,VV,20,0.0002642356982428326
영어,NNP,20,0.0002642356982428326
티피,NNP,20,0.0002642356982428326
종류,NNG,19,0.000251023913330691
눈,NNG,19,0.000251023913330691
불편,NNG,19,0.000251023913330691
반려,NNG,19,0.000251023913330691
용품,NNG,19,0.000251023913330691
자판기,NNG,19,0.000251023913330691
굳이,MAG,19,0.000251023913330691
식,NNB,19,0.000251023913330691
야,IC,19,0.000251023913330691
소리,NNG,19,0.000251023913330691
가끔,MAG,19,0.000251023913330691
둘,NR,19,0.000251023913330691
비슷하,VA,18,0.00023781212841854935
누구,NP,18,0.00023781212841854935
넘,VV,18,0.00023781212841854935
편의점,NNG,18,0.00023781212841854935
5,SN,18,0.00023781212841854935
혼자,NNG,18,0.00023781212841854935
동안,NNG,18,0.00023781212841854935
따르,VV,18,0.00023781212841854935
털,NNG,18,0.00023781212841854935
금붕어,NNG,18,0.00023781212841854935
선택,NNG,18,0.00023781212841854935
산,NNG,18,0.00023781212841854935
한국,NNP,18,0.00023781212841854935
응,IC,18,0.00023781212841854935
니깐,EC,18,0.00023781212841854935
모든,MM,18,0.00023781212841854935
치우,VV,18,0.00023781212841854935
아이,IC,18,0.00023781212841854935
일,NR,18,0.00023781212841854935
라고,JKQ,18,0.00023781212841854935
이제,IC,18,0.00023781212841854935
활동,NNG,18,0.00023781212841854935
작,VA,18,0.00023781212841854935
나,JX,18,0.00023781212841854935
궁합,NNG,18,0.00023781212841854935
사랑,NNG,18,0.00023781212841854935
은데,EF,18,0.00023781212841854935
하고,JKB,18,0.00023781212841854935
아무리,MAG,18,0.00023781212841854935
학기,NNG,17,0.0002246003435064077
이,NP,17,0.0002246003435064077
전원주택,NNG,17,0.0002246003435064077
검사,NNG,17,0.0002246003435064077
누나,NNG,17,0.0002246003435064077
제사,NNG,17,0.0002246003435064077
보통,MAG,17,0.0002246003435064077
비슷,XR,17,0.0002246003435064077
하루,NNG,17,0.0002246003435064077
스트레스,NNG,17,0.0002246003435064077
음식,NNG,17,0.0002246003435064077
길,NNG,17,0.0002246003435064077
세우,VV,17,0.0002246003435064077
장점,NNG,17,0.0002246003435064077
ᆯ지,EC,17,0.0002246003435064077
비싸,VA,17,0.0002246003435064077
정하,VV,17,0.0002246003435064077
오,VX,17,0.0002246003435064077
오래,MAG,17,0.0002246003435064077
설거지,NNG,17,0.0002246003435064077
덥,VA-I,17,0.0002246003435064077
자주,MAG,17,0.0002246003435064077
행동,NNG,17,0.0002246003435064077
밖,NNG,17,0.0002246003435064077
가지,NNB,17,0.0002246003435064077
손,NNG,17,0.0002246003435064077
화장실,NNG,17,0.0002246003435064077
사용,NNG,17,0.0002246003435064077
로봇,NNG,16,0.00021138855859426607
잡,VV-R,16,0.00021138855859426607
란,ETM,16,0.00021138855859426607
엔,NNB,16,0.00021138855859426607
아예,MAG,16,0.00021138855859426607
원,NNB,16,0.00021138855859426607
도쿄,NNP,16,0.00021138855859426607
서로,MAG,16,0.00021138855859426607
들어오,VV,16,0.00021138855859426607
돌리,VV,16,0.00021138855859426607
씩,XSN,16,0.00021138855859426607
얼굴,NNG,16,0.00021138855859426607
거북이,NNG,16,0.00021138855859426607
나,VX,16,0.00021138855859426607
참,MAG,16,0.00021138855859426607
자체,NNG,16,0.00021138855859426607
관심,NNG,16,0.00021138855859426607
예쁘,VA,16,0.00021138855859426607
차라리,MAG,16,0.00021138855859426607
끝나,VV,16,0.00021138855859426607
자취,NNG,16,0.00021138855859426607
든,EC,16,0.00021138855859426607
어머니,NNG,15,0.00019817677368212446
가깝,VA-I,15,0.00019817677368212446
위,NNG,15,0.00019817677368212446
직접,MAG,15,0.00019817677368212446
싫어하,VV,15,0.00019817677368212446
옆,NNG,15,0.00019817677368212446
그래,IC,15,0.00019817677368212446
침대,NNG,15,0.00019817677368212446
수학,NNG,15,0.00019817677368212446
대화,NNG,15,0.00019817677368212446
만,NNB,15,0.00019817677368212446
떼,VV,15,0.00019817677368212446
제주도,NNP,15,0.00019817677368212446
스타일,NNG,15,0.00019817677368212446
라도,EC,15,0.00019817677368212446
에프,NNG,15,0.00019817677368212446
가사,NNG,15,0.00019817677368212446
시작,NNG,14,0.00018496498876998283
낳,VV,14,0.00018496498876998283
유형,NNG,14,0.00018496498876998283
으면서,EC,14,0.00018496498876998283
마시,VV,14,0.00018496498876998283
사주,NNG,14,0.00018496498876998283
예전,NNG,14,0.00018496498876998283
찾,VV,14,0.00018496498876998283
수업,NNG,14,0.00018496498876998283
지역,NNG,14,0.00018496498876998283
자유,NNG,14,0.00018496498876998283
대회,NNG,14,0.00018496498876998283
건조기,NNG,14,0.00018496498876998283
더라도,EC,14,0.00018496498876998283
맞추,VV,14,0.00018496498876998283
노하우,NNG,14,0.00018496498876998283
새롭,VA-I,14,0.00018496498876998283
밥,NNG,14,0.00018496498876998283
가,VX,14,0.00018496498876998283
배우,VV,14,0.00018496498876998283
원래,MAG,14,0.00018496498876998283
무조건,MAG,14,0.00018496498876998283
면,NNG,14,0.00018496498876998283
키,NNG,14,0.00018496498876998283
냐,EF,13,0.0001717532038578412
언니,NNG,13,0.0001717532038578412
부르,VV,13,0.0001717532038578412
차례,NNG,13,0.0001717532038578412
이나,JX,13,0.0001717532038578412
추천,NNG,13,0.0001717532038578412
높,VA,13,0.0001717532038578412
새,MM,13,0.0001717532038578412
아프,VA,13,0.0001717532038578412
유행,NNG,13,0.0001717532038578412
ᆯ까,EC,13,0.0001717532038578412
학창,NNG,13,0.0001717532038578412
걷,VV-I,13,0.0001717532038578412
빨리,MAG,13,0.0001717532038578412
에스에프,NNG,13,0.0001717532038578412
걸리,VV,13,0.0001717532038578412
일찍,MAG,13,0.0001717532038578412
나누,VV,13,0.0001717532038578412
꾸미,VV,13,0.0001717532038578412
호텔,NNG,13,0.0001717532038578412
로망,NNG,13,0.0001717532038578412
두,VX,13,0.0001717532038578412
빨래,NNG,13,0.0001717532038578412
신기,XR,13,0.0001717532038578412
올라오,VV,13,0.0001717532038578412
문화,NNG,13,0.0001717532038578412
풀,VV,13,0.0001717532038578412
할머니,NNG,13,0.0001717532038578412
몸,NNG,13,0.0001717532038578412
부산,NNP,13,0.0001717532038578412
일어나,VV,13,0.0001717532038578412
착하,VA,13,0.0001717532038578412
인간,NNG,13,0.0001717532038578412
하지만,MAJ,13,0.0001717532038578412
옷,NNG,13,0.0001717532038578412
라면,EC,13,0.0001717532038578412
여러,MM,13,0.0001717532038578412
관계,NNG,13,0.0001717532038578412
바닥,NNG,13,0.0001717532038578412
그러면은,MAJ,13,0.0001717532038578412
고등,NNG,13,0.0001717532038578412
나,EF,12,0.00015854141894569956
넓,VA,12,0.00015854141894569956
께서,JKS,12,0.00015854141894569956
선,NNG,12,0.00015854141894569956
터,NNB,12,0.00015854141894569956
사이,NNG,12,0.00015854141894569956
그런데,MAJ,12,0.00015854141894569956
저번,NNG,12,0.00015854141894569956
다양,NNG,12,0.00015854141894569956
어쩌,VV,12,0.00015854141894569956
화,NNG,12,0.00015854141894569956
오사카,NNP,12,0.00015854141894569956
보내,VV,12,0.00015854141894569956
버리,VX,12,0.00015854141894569956
죽,VV,12,0.00015854141894569956
아니면,MAJ,12,0.00015854141894569956
서울,NNP,12,0.00015854141894569956
무섭,VA-I,12,0.00015854141894569956
고,EF,12,0.00015854141894569956
대로,JX,12,0.00015854141894569956
최근,NNG,12,0.00015854141894569956
프로그램,NNG,12,0.00015854141894569956
art,SL,12,0.00015854141894569956
고민,NNG,12,0.00015854141894569956
ᆷ,ETN,12,0.00015854141894569956
남친,NNG,12,0.00015854141894569956
없이,MAG,12,0.00015854141894569956
밑,NNG,12,0.00015854141894569956
돌아가,VV,12,0.00015854141894569956
초등학교,NNG,12,0.00015854141894569956
즐기,VV,11,0.00014532963403355795
쯤,XSN,11,0.00014532963403355795
훨씬,MAG,11,0.00014532963403355795
물론,MAG,11,0.00014532963403355795
양치,NNG,11,0.00014532963403355795
대학,NNG,11,0.00014532963403355795
벌레,NNG,11,0.00014532963403355795
네,XSN,11,0.00014532963403355795
듯이,EC,11,0.00014532963403355795
어렵,VA-I,11,0.00014532963403355795
이,IC,11,0.00014532963403355795
차이,NNG,11,0.00014532963403355795
엠비티아이,NNG,11,0.00014532963403355795
전화,NNG,11,0.00014532963403355795
거리,NNG,11,0.00014532963403355795
떨어지,VV,11,0.00014532963403355795
왜냐하면,MAJ,11,0.00014532963403355795
요즘,MAG,11,0.00014532963403355795
바뀌,VV,11,0.00014532963403355795
막상,MAG,11,0.00014532963403355795
아마,MAG,11,0.00014532963403355795
맛있,VA,11,0.00014532963403355795
니,EC,11,0.00014532963403355795
처음,MAG,11,0.00014532963403355795
방법,NNG,11,0.00014532963403355795
100,SN,11,0.00014532963403355795
숙소,NNG,11,0.00014532963403355795
자,EF,11,0.00014532963403355795
전,MM,11,0.00014532963403355795
여동생,NNG,11,0.00014532963403355795
노력,NNG,11,0.00014532963403355795
분위기,NNG,11,0.00014532963403355795
마지막,NNG,10,0.0001321178491214163
비,NNG,10,0.0001321178491214163
가격,NNG,10,0.0001321178491214163
어야지,EF,10,0.0001321178491214163
시키,VV,10,0.0001321178491214163
점점,MAG,10,0.0001321178491214163
카페,NNG,10,0.0001321178491214163
비둘기,NNG,10,0.0001321178491214163
이별,NNG,10,0.0001321178491214163
당하,VV,10,0.0001321178491214163
통하,VV,10,0.0001321178491214163
거실,NNG,10,0.0001321178491214163
물고기,NNG,10,0.0001321178491214163
도시,NNG,10,0.0001321178491214163
애인,NNG,10,0.0001321178491214163
즐겁,VA-I,10,0.0001321178491214163
즉흥,NNG,10,0.0001321178491214163
원,NNG,10,0.0001321178491214163
달,NNB,10,0.0001321178491214163
온천,NNG,10,0.0001321178491214163
다면,EC,10,0.0001321178491214163
이러,VV,10,0.0001321178491214163
성적,NNG,10,0.0001321178491214163
스럽,XSA-I,10,0.0001321178491214163
해결,NNG,10,0.0001321178491214163
깻잎,NNG,10,0.0001321178491214163
6,SN,10,0.0001321178491214163
그,NP,10,0.0001321178491214163
얼마나,MAG,10,0.0001321178491214163
이라든지,JX,10,0.0001321178491214163
똑같이,MAG,10,0.0001321178491214163
사교육,NNG,10,0.0001321178491214163
30,SN,10,0.0001321178491214163
원하,VV,10,0.0001321178491214163
대,NNB,10,0.0001321178491214163
과,JC,10,0.0001321178491214163
예,NNG,10,0.0001321178491214163
정확히,MAG,10,0.0001321178491214163
뒤,NNG,10,0.0001321178491214163
말,VX,10,0.0001321178491214163
직장,NNG,10,0.0001321178491214163
밤,NNG,10,0.0001321178491214163
미래,NNG,10,0.0001321178491214163
꽤,MAG,9,0.00011890606420927467
아니면은,MAJ,9,0.00011890606420927467
늦,VA,9,0.00011890606420927467
기준,NNG,9,0.00011890606420927467
졸업,NNG,9,0.00011890606420927467
안락사,NNG,9,0.00011890606420927467
슬프,VA,9,0.00011890606420927467
서로,NNG,9,0.00011890606420927467
잘못,MAG,9,0.00011890606420927467
현장,NNG,9,0.00011890606420927467
수학여행,NNG,9,0.00011890606420927467
이,NR,9,0.00011890606420927467
쉬,VV,9,0.00011890606420927467
상처,NNG,9,0.00011890606420927467
지식,NNG,9,0.00011890606420927467
얘,NP,9,0.00011890606420927467
뛰,VV,9,0.00011890606420927467
성,XSN,9,0.00011890606420927467
물어보,VV,9,0.00011890606420927467
오히려,MAJ,9,0.00011890606420927467
수능,NNG,9,0.00011890606420927467
쓰레기,NNG,9,0.00011890606420927467
우리나라,NNG,9,0.00011890606420927467
지,NNB,9,0.00011890606420927467
울,VV,9,0.00011890606420927467
을지,EC,9,0.00011890606420927467
알리,VV,9,0.00011890606420927467
평소,NNG,9,0.00011890606420927467
유지,NNG,9,0.00011890606420927467
춥,VA-I,9,0.00011890606420927467
아이스크림,NNG,9,0.00011890606420927467
트렌드,NNG,9,0.00011890606420927467
냄새,NNG,9,0.00011890606420927467
마당,NNG,9,0.00011890606420927467
패키지,NNG,9,0.00011890606420927467
우정,NNG,9,0.00011890606420927467
자,EC,9,0.00011890606420927467
와,JC,9,0.00011890606420927467
미술,NNG,9,0.00011890606420927467
닦,VV,9,0.00011890606420927467
재미,NNG,9,0.00011890606420927467
지나,VV,9,0.00011890606420927467
챙기,VV,9,0.00011890606420927467
얼마,NNG,9,0.00011890606420927467
하얀색,NNG,9,0.00011890606420927467
ᆫ데,EF,9,0.00011890606420927467
동남아,NNP,9,0.00011890606420927467
두,VV,9,0.00011890606420927467
눕,VV-I,9,0.00011890606420927467
풍경,NNG,9,0.00011890606420927467
평,NNB,9,0.00011890606420927467
작년,NNG,9,0.00011890606420927467
뽑,VV-R,9,0.00011890606420927467
동전,NNG,9,0.00011890606420927467
완전히,MAG,9,0.00011890606420927467
당연히,MAG,9,0.00011890606420927467
제이,NNP,9,0.00011890606420927467
소개팅,NNG,9,0.00011890606420927467
다시피,EC,9,0.00011890606420927467
견,NNG,9,0.00011890606420927467
알바,NNG,9,0.00011890606420927467
짜,VV,9,0.00011890606420927467
