형태소,POS,절대빈도,상대빈도
나오,VV,74,0.0010416226792224427
애,NNG,73,0.001027546697070788
이런,MDT,73,0.001027546697070788
대하,VV,73,0.001027546697070788
name,OL,72,0.0010134707149191335
만나,VV,72,0.0010134707149191335
아니,VV,72,0.0010134707149191335
곳,NNG,72,0.0010134707149191335
야,EFN,72,0.0010134707149191335
때문,NNB,71,0.0009993947327674789
진짜,MAG,71,0.0009993947327674789
일,NNG,70,0.0009853187506158243
다른,MDT,70,0.0009853187506158243
정도,NNG,70,0.0009853187506158243
그리고,MAG,70,0.0009853187506158243
거나,ECE,69,0.0009712427684641696
적,NNB,66,0.0009290148220092057
강아지,NNG,66,0.0009290148220092057
가장,MAG,65,0.000914938839857551
들,VV,64,0.0009008628577058964
여,ECD,63,0.0008867868755542418
타,VV,63,0.0008867868755542418
이,MDT,62,0.0008727108934025872
뭔,MDT,61,0.0008586349112509325
오빠,NNG,61,0.0008586349112509325
어떤,MDT,60,0.0008445589290992779
ㅁ,ETN,60,0.0008445589290992779
ㄴ다고,ECE,59,0.0008304829469476233
놀,VV,59,0.0008304829469476233
한번,NNG,59,0.0008304829469476233
번,NNM,59,0.0008304829469476233
라고,JX,58,0.0008164069647959687
지,VXV,58,0.0008164069647959687
쓰,VV,58,0.0008164069647959687
을까,EFQ,58,0.0008164069647959687
거기,NP,57,0.000802330982644314
엄청,MAG,57,0.000802330982644314
크,VA,57,0.000802330982644314
데,NNB,57,0.000802330982644314
한,MDN,56,0.0007882550004926594
습니다,EFN,56,0.0007882550004926594
결혼,NNG,55,0.0007741790183410048
성격,NNG,55,0.0007741790183410048
나도,NNG,55,0.0007741790183410048
정말,MAG,55,0.0007741790183410048
서,JKM,54,0.0007601030361893502
생활,NNG,54,0.0007601030361893502
모르,VV,52,0.0007319510718860408
치,VV,52,0.0007319510718860408
까지,JX,52,0.0007319510718860408
사,VV,52,0.0007319510718860408
어도,ECD,51,0.0007178750897343862
제일,MAG,51,0.0007178750897343862
여도,ECD,51,0.0007178750897343862
지금,NNG,50,0.0007037991075827316
이사,NNG,50,0.0007037991075827316
ㅂ니다,EFN,50,0.0007037991075827316
다가,ECD,49,0.0006897231254310769
느끼,VV,49,0.0006897231254310769
라고,JKQ,48,0.0006756471432794223
괜찮,VA,48,0.0006756471432794223
받,VV,48,0.0006756471432794223
라고,ECD,48,0.0006756471432794223
되,XSV,48,0.0006756471432794223
주변,NNG,48,0.0006756471432794223
그,NP,47,0.0006615711611277677
아도,ECD,47,0.0006615711611277677
이나,JX,47,0.0006615711611277677
경우,NNG,46,0.0006474951789761131
요즘,NNG,46,0.0006474951789761131
그,VA,46,0.0006474951789761131
3,NR,45,0.0006334191968244584
있었,VV,45,0.0006334191968244584
학년,NNG,45,0.0006334191968244584
그것,NP,44,0.0006193432146728038
라,ECD,44,0.0006193432146728038
중,NNB,44,0.0006193432146728038
반려,NNG,43,0.0006052672325211492
연애,NNG,43,0.0006052672325211492
다르,VA,43,0.0006052672325211492
하면,NNP,43,0.0006052672325211492
말,VV,43,0.0006052672325211492
으니까,ECD,42,0.0005911912503694946
말하,VV,42,0.0005911912503694946
우리,NNM,42,0.0005911912503694946
아무래도,MAG,42,0.0005911912503694946
청소,NNG,41,0.0005771152682178399
이것,NP,41,0.0005771152682178399
가,NNG,41,0.0005771152682178399
지금,MAG,40,0.0005630392860661853
처음,NNG,40,0.0005630392860661853
다는,ETD,40,0.0005630392860661853
피,NNG,40,0.0005630392860661853
이나,JC,40,0.0005630392860661853
일단,MAG,39,0.0005489633039145307
음,NNG,39,0.0005489633039145307
느낌,NNG,39,0.0005489633039145307
이,JKC,39,0.0005489633039145307
이번,NNG,39,0.0005489633039145307
이러,VV,39,0.0005489633039145307
겨울,NNG,39,0.0005489633039145307
남,VV,39,0.0005489633039145307
전,NNG,39,0.0005489633039145307
경험,NNG,39,0.0005489633039145307
나,JX,38,0.0005348873217628761
려고,ECD,38,0.0005348873217628761
러,ECD,38,0.0005348873217628761
과,JKM,38,0.0005348873217628761
별로,MAG,38,0.0005348873217628761
구들,NNG,38,0.0005348873217628761
나요,EFQ,37,0.0005208113396112213
왜,MAG,37,0.0005208113396112213
밥,NNG,37,0.0005208113396112213
결혼식,NNG,37,0.0005208113396112213
만약,NNG,37,0.0005208113396112213
엔,NNG,37,0.0005208113396112213
가지,VV,36,0.0005067353574595667
하다,NNP,36,0.0005067353574595667
구나,EFI,36,0.0005067353574595667
거의,MAG,36,0.0005067353574595667
자,ECE,36,0.0005067353574595667
그래서,MAC,36,0.0005067353574595667
ㄴ다,ECS,36,0.0005067353574595667
네,MDN,36,0.0005067353574595667
어디,NP,36,0.0005067353574595667
였,EPT,36,0.0005067353574595667
만들,VV,35,0.0004926593753079121
쪼금,MAG,35,0.0004926593753079121
왜냐하면,MAG,35,0.0004926593753079121
적이,MAG,35,0.0004926593753079121
딱,MAG,34,0.0004785833931562575
계속,MAG,34,0.0004785833931562575
생기,VV,34,0.0004785833931562575
안,NNG,34,0.0004785833931562575
이유,NNG,33,0.00046450741100460287
이,NNG,33,0.00046450741100460287
네,EFN,33,0.00046450741100460287
불편,NNG,33,0.00046450741100460287
가족,NNG,33,0.00046450741100460287
ㄴ다면,ECE,33,0.00046450741100460287
산,NNG,33,0.00046450741100460287
바다,NNG,33,0.00046450741100460287
굉장히,MAG,32,0.0004504314288529482
약간,NNG,32,0.0004504314288529482
교수님,NNG,32,0.0004504314288529482
고등학교,NNG,32,0.0004504314288529482
에프,NNG,32,0.0004504314288529482
에스,NNG,32,0.0004504314288529482
부터,JX,32,0.0004504314288529482
아야,ECD,32,0.0004504314288529482
그러면,MAG,32,0.0004504314288529482
라,NNG,32,0.0004504314288529482
못하,VX,32,0.0004504314288529482
앞,NNG,31,0.0004363554467012936
명,NNM,31,0.0004363554467012936
몇,MDT,31,0.0004363554467012936
잡,VV,31,0.0004363554467012936
나,EFQ,31,0.0004363554467012936
들어가,VV,31,0.0004363554467012936
냐,EFQ,30,0.00042227946454963895
까,VV,30,0.00042227946454963895
서,ECD,30,0.00042227946454963895
라는,ETD,30,0.00042227946454963895
자,VV,30,0.00042227946454963895
딱히,MAG,30,0.00042227946454963895
마음,NNG,30,0.00042227946454963895
사실,NNG,30,0.00042227946454963895
더라,EFN,29,0.00040820348239798435
점,NNG,29,0.00040820348239798435
보이,VV,29,0.00040820348239798435
중학교,NNG,29,0.00040820348239798435
응,UN,29,0.00040820348239798435
나가,VV,29,0.00040820348239798435
대화,NNG,28,0.0003941275002463297
돈,NNG,28,0.0003941275002463297
계획,NNG,28,0.0003941275002463297
그렇,VV,28,0.0003941275002463297
층,NNG,27,0.0003800515180946751
4,NR,27,0.0003800515180946751
쪽,NNB,27,0.0003800515180946751
예,NNG,27,0.0003800515180946751
니,ECD,27,0.0003800515180946751
잘하,VV,27,0.0003800515180946751
소리,NNG,27,0.0003800515180946751
여름,NNG,27,0.0003800515180946751
나,VXV,26,0.0003659755359430204
건,NNM,26,0.0003659755359430204
ㄴ다는,ETD,26,0.0003659755359430204
최근,NNG,26,0.0003659755359430204
들리,VV,26,0.0003659755359430204
중요,NNG,26,0.0003659755359430204
인제,MAG,26,0.0003659755359430204
상황,NNG,26,0.0003659755359430204
스키장,NNG,26,0.0003659755359430204
ㄴ지,ECD,26,0.0003659755359430204
길,VA,26,0.0003659755359430204
맛있,VA,26,0.0003659755359430204
처럼,JKM,26,0.0003659755359430204
자취,NNG,26,0.0003659755359430204
친하,VA,25,0.0003518995537913658
년,NNM,25,0.0003518995537913658
귀엽,VA,25,0.0003518995537913658
항상,MAG,25,0.0003518995537913658
방,NNG,25,0.0003518995537913658
건조기,NNG,25,0.0003518995537913658
5,NR,25,0.0003518995537913658
아파트,NNG,25,0.0003518995537913658
그럼,MAG,25,0.0003518995537913658
혼자,NNG,25,0.0003518995537913658
엄마,NNG,25,0.0003518995537913658
거북이,NNG,25,0.0003518995537913658
빨래,NNG,25,0.0003518995537913658
와,JKM,24,0.00033782357163971116
이,NP,24,0.00033782357163971116
아직,MAG,24,0.00033782357163971116
그리,VV,24,0.00033782357163971116
나,JC,24,0.00033782357163971116
ㄹ지,ECD,24,0.00033782357163971116
특히,MAG,24,0.00033782357163971116
다음,NNG,23,0.00032374758948805656
영화,NNG,23,0.00032374758948805656
어느,MDT,22,0.0003096716073364019
서울,NNG,22,0.0003096716073364019
실습,NNG,22,0.0003096716073364019
원래,NNG,22,0.0003096716073364019
는데요,ECD,22,0.0003096716073364019
공부,NNG,22,0.0003096716073364019
울,VV,22,0.0003096716073364019
만족,NNG,22,0.0003096716073364019
여,NNG,22,0.0003096716073364019
요새,NNG,22,0.0003096716073364019
연락,NNG,22,0.0003096716073364019
으시,EPH,22,0.0003096716073364019
싫,VA,21,0.0002955956251847473
는지,ECS,21,0.0002955956251847473
문제,NNG,21,0.0002955956251847473
소음,NNG,21,0.0002955956251847473
간,NNG,21,0.0002955956251847473
않,VV,21,0.0002955956251847473
부모님,NNG,21,0.0002955956251847473
사주,NNG,21,0.0002955956251847473
던,EFQ,21,0.0002955956251847473
과목,NNG,21,0.0002955956251847473
이랑,NNG,21,0.0002955956251847473
장례식,NNG,21,0.0002955956251847473
주,VV,21,0.0002955956251847473
날,NNG,21,0.0002955956251847473
라,EFN,20,0.00028151964303309263
옛날,NNG,20,0.00028151964303309263
넣,VV,20,0.00028151964303309263
없었,VV,20,0.00028151964303309263
갑자기,MAG,20,0.00028151964303309263
고는,ECE,20,0.00028151964303309263
해외여행,NNG,20,0.00028151964303309263
개,NNM,20,0.00028151964303309263
가면,NNG,20,0.00028151964303309263
보통,NNG,20,0.00028151964303309263
낳,VV,20,0.00028151964303309263
옆,NNG,20,0.00028151964303309263
이렇게,MAG,20,0.00028151964303309263
다시,MAG,20,0.00028151964303309263
어리,VA,20,0.00028151964303309263
나쁘,VA,20,0.00028151964303309263
놓,VXV,20,0.00028151964303309263
이상,NNG,19,0.00026744366088143803
찾,VV,19,0.00026744366088143803
먼저,MAG,19,0.00026744366088143803
은,JKS,19,0.00026744366088143803
께서,JKS,19,0.00026744366088143803
국내,NNG,19,0.00026744366088143803
오히려,MAG,19,0.00026744366088143803
학생,NNG,19,0.00026744366088143803
제이,NNG,19,0.00026744366088143803
ㄹ까,ECD,19,0.00026744366088143803
관계,NNG,19,0.00026744366088143803
돌리,VV,19,0.00026744366088143803
필요,NNG,19,0.00026744366088143803
공간,NNG,19,0.00026744366088143803
보드,NNG,19,0.00026744366088143803
병원,NNG,19,0.00026744366088143803
낚시,NNG,19,0.00026744366088143803
맞추,VV,19,0.00026744366088143803
단,ETD,18,0.00025336767872978337
진짜,NNG,18,0.00025336767872978337
싫어하,VV,18,0.00025336767872978337
ㄴ가요,EFQ,18,0.00025336767872978337
없이,MAG,18,0.00025336767872978337
씩,MAG,18,0.00025336767872978337
자주,MAG,18,0.00025336767872978337
스럽,XSA,18,0.00025336767872978337
맨날,MAG,18,0.00025336767872978337
기에,ECD,18,0.00025336767872978337
남자,NNG,18,0.00025336767872978337
나중,NNG,18,0.00025336767872978337
가깝,VA,18,0.00025336767872978337
수업,NNG,18,0.00025336767872978337
다녀오,VV,18,0.00025336767872978337
아빠,NNG,18,0.00025336767872978337
초등학교,NNG,18,0.00025336767872978337
나라,NNG,18,0.00025336767872978337
장점,NNG,17,0.00023929169657812874
적,XSN,17,0.00023929169657812874
제일,NNG,17,0.00023929169657812874
물어보,VV,17,0.00023929169657812874
계속,NNG,17,0.00023929169657812874
길,NNG,17,0.00023929169657812874
드,VV,17,0.00023929169657812874
롭,XSA,17,0.00023929169657812874
마트,NNG,17,0.00023929169657812874
걸,VV,17,0.00023929169657812874
ㄹ까,EFQ,17,0.00023929169657812874
계곡,NNG,17,0.00023929169657812874
여러,MDT,17,0.00023929169657812874
아르바이트,NNG,17,0.00023929169657812874
들어오,VV,17,0.00023929169657812874
누나,NNG,17,0.00023929169657812874
분,NNG,17,0.00023929169657812874
한번,MAG,17,0.00023929169657812874
동거,NNG,17,0.00023929169657812874
과,JKO,16,0.0002252157144264741
승,NNG,16,0.0002252157144264741
고민,NNG,16,0.0002252157144264741
식,NNB,16,0.0002252157144264741
편하,VA,16,0.0002252157144264741
어떠,VV,16,0.0002252157144264741
라서,ECD,16,0.0002252157144264741
솔직히,MAG,16,0.0002252157144264741
환,NNG,16,0.0002252157144264741
일본,NNG,16,0.0002252157144264741
마다,JX,16,0.0002252157144264741
가보,VV,16,0.0002252157144264741
제품,NNG,16,0.0002252157144264741
서로,MAG,16,0.0002252157144264741
일,VV,16,0.0002252157144264741
할머니,NNG,16,0.0002252157144264741
물론,MAG,16,0.0002252157144264741
회사,NNG,16,0.0002252157144264741
배우,VV,16,0.0002252157144264741
기분,NNG,16,0.0002252157144264741
산책,NNG,16,0.0002252157144264741
니,EFQ,15,0.00021113973227481948
가끔,MAG,15,0.00021113973227481948
가,JKC,15,0.00021113973227481948
휴가,NNG,15,0.00021113973227481948
어요,EFN,15,0.00021113973227481948
무슨,MDT,15,0.00021113973227481948
학원,NNG,15,0.00021113973227481948
바뀌,VV,15,0.00021113973227481948
성향,NNG,15,0.00021113973227481948
사용,NNG,15,0.00021113973227481948
옷,NNG,15,0.00021113973227481948
따로,MAG,15,0.00021113973227481948
면,NNG,15,0.00021113973227481948
시키,VV,15,0.00021113973227481948
해보,VV,15,0.00021113973227481948
번,NNB,15,0.00021113973227481948
어렵,VA,15,0.00021113973227481948
음식,NNG,14,0.00019706375012316484
고등,NNG,14,0.00019706375012316484
번째,NNB,14,0.00019706375012316484
인테리어,NNG,14,0.00019706375012316484
한데,MAG,14,0.00019706375012316484
ㄴ데,ECD,14,0.00019706375012316484
스트레스,NNG,14,0.00019706375012316484
새,NNG,14,0.00019706375012316484
기,NNG,14,0.00019706375012316484
하나,NR,14,0.00019706375012316484
죽,VV,14,0.00019706375012316484
대학교,NNG,14,0.00019706375012316484
용품,NNG,14,0.00019706375012316484
기간,NNG,14,0.00019706375012316484
건,ECE,14,0.00019706375012316484
빼,VV,14,0.00019706375012316484
졸업,NNG,14,0.00019706375012316484
친,NNG,14,0.00019706375012316484
그분,NP,14,0.00019706375012316484
오,VX,14,0.00019706375012316484
무엇,NNG,14,0.00019706375012316484
남,NNG,14,0.00019706375012316484
스키,NNG,14,0.00019706375012316484
적도,NNG,14,0.00019706375012316484
게임,NNG,14,0.00019706375012316484
에게,JKM,14,0.00019706375012316484
대학,NNG,13,0.0001829877679715102
친,XPN,13,0.0001829877679715102
시설,NNG,13,0.0001829877679715102
웨딩,NNG,13,0.0001829877679715102
바로,MAG,13,0.0001829877679715102
카,NNG,13,0.0001829877679715102
물,NNG,13,0.0001829877679715102
혼나,VV,13,0.0001829877679715102
거지,NNG,13,0.0001829877679715102
어쨌든,MAG,13,0.0001829877679715102
오래,MAG,13,0.0001829877679715102
경기도,NNP,13,0.0001829877679715102
스,VV,13,0.0001829877679715102
여자,NNG,13,0.0001829877679715102
비슷,XR,13,0.0001829877679715102
주로,MAG,13,0.0001829877679715102
걷,VV,13,0.0001829877679715102
반대,NNG,13,0.0001829877679715102
아쉽,VA,13,0.0001829877679715102
선호,NNG,13,0.0001829877679715102
갖,VV,13,0.0001829877679715102
멀,VA,13,0.0001829877679715102
ㄴ가,ECS,13,0.0001829877679715102
내,NNB,13,0.0001829877679715102
널,VV,13,0.0001829877679715102
함께,MAG,13,0.0001829877679715102
밖에,JX,13,0.0001829877679715102
본인,NNG,13,0.0001829877679715102
나랑,MAG,12,0.00016891178581985558
나,ECE,12,0.00016891178581985558
싶,VV,12,0.00016891178581985558
조건,NNG,12,0.00016891178581985558
위하,VV,12,0.00016891178581985558
주택,NNG,12,0.00016891178581985558
지,ECS,12,0.00016891178581985558
기회,NNG,12,0.00016891178581985558
내,NNG,12,0.00016891178581985558
변하,VV,12,0.00016891178581985558
위,NNG,12,0.00016891178581985558
표현,NNG,12,0.00016891178581985558
아마,MAG,12,0.00016891178581985558
차이,NNG,12,0.00016891178581985558
현,NNG,12,0.00016891178581985558
실적,NNG,12,0.00016891178581985558
쓰레기,NNG,12,0.00016891178581985558
분,NNB,12,0.00016891178581985558
세제,NNG,12,0.00016891178581985558
걔,UN,12,0.00016891178581985558
살,NNM,12,0.00016891178581985558
쉽,VA,12,0.00016891178581985558
누,NNG,12,0.00016891178581985558
고치,VV,12,0.00016891178581985558
내,VV,12,0.00016891178581985558
사랑,NNG,12,0.00016891178581985558
감정,NNG,12,0.00016891178581985558
둘,NNG,12,0.00016891178581985558
직장,NNG,12,0.00016891178581985558
찾아보,VV,12,0.00016891178581985558
자유,NNG,12,0.00016891178581985558
입장,NNG,12,0.00016891178581985558
완전,NNG,12,0.00016891178581985558
거나,JX,12,0.00016891178581985558
수학여행,NNG,11,0.00015483580366820095
데려가,VV,11,0.00015483580366820095
그다음,NNG,11,0.00015483580366820095
반,NNG,11,0.00015483580366820095
다르,VV,11,0.00015483580366820095
새로,MAG,11,0.00015483580366820095
ㄴ가,EFQ,11,0.00015483580366820095
채우,VV,11,0.00015483580366820095
관심,NNG,11,0.00015483580366820095
덥,VA,11,0.00015483580366820095
장소,NNG,11,0.00015483580366820095
관련,NNG,11,0.00015483580366820095
냄새,NNG,11,0.00015483580366820095
없다,VA,11,0.00015483580366820095
화장실,NNG,11,0.00015483580366820095
나한,NNG,11,0.00015483580366820095
테,NNG,11,0.00015483580366820095
이용,NNG,11,0.00015483580366820095
입양,NNG,11,0.00015483580366820095
이거,NP,11,0.00015483580366820095
주인,NNG,11,0.00015483580366820095
세탁기,NNG,11,0.00015483580366820095
활동,NNG,11,0.00015483580366820095
버리,VXV,11,0.00015483580366820095
웬만,XR,11,0.00015483580366820095
분,NNM,11,0.00015483580366820095
음식물,NNG,11,0.00015483580366820095
소개팅,NNG,11,0.00015483580366820095
자신,NNG,11,0.00015483580366820095
조금,MAG,11,0.00015483580366820095
인생,NNG,11,0.00015483580366820095
밖,NNG,11,0.00015483580366820095
할아버지,NNG,11,0.00015483580366820095
검사,NNG,11,0.00015483580366820095
주일,NNM,11,0.00015483580366820095
야외,NNG,11,0.00015483580366820095
끝나,VV,11,0.00015483580366820095
역,NNG,11,0.00015483580366820095
훨씬,MAG,11,0.00015483580366820095
만하,VXA,11,0.00015483580366820095
ㄴ다,EFN,11,0.00015483580366820095
무섭,VA,11,0.00015483580366820095
유,NNG,11,0.00015483580366820095
간호학,NNG,10,0.00014075982151654632
이상형,NNG,10,0.00014075982151654632
더라도,ECD,10,0.00014075982151654632
고백,NNG,10,0.00014075982151654632
얘,UN,10,0.00014075982151654632
저,VV,10,0.00014075982151654632
속,NNG,10,0.00014075982151654632
열심히,MAG,10,0.00014075982151654632
끝,NNG,10,0.00014075982151654632
뒤,NNG,10,0.00014075982151654632
우정,NNG,10,0.00014075982151654632
남녀,NNG,10,0.00014075982151654632
궁합,NNG,10,0.00014075982151654632
시끄럽,VA,10,0.00014075982151654632
물고기,NNG,10,0.00014075982151654632
방법,NNG,10,0.00014075982151654632
직접,MAG,10,0.00014075982151654632
네,XSN,10,0.00014075982151654632
노래,NNG,10,0.00014075982151654632
부르,VV,10,0.00014075982151654632
모습,NNG,10,0.00014075982151654632
노력,NNG,10,0.00014075982151654632
빨리,MAG,10,0.00014075982151654632
영어,NNG,10,0.00014075982151654632
든,ECE,10,0.00014075982151654632
본가,NNG,10,0.00014075982151654632
아요,EFN,10,0.00014075982151654632
이름,NNG,10,0.00014075982151654632
편의점,NNG,10,0.00014075982151654632
수도,NNG,10,0.00014075982151654632
집안일,NNG,10,0.00014075982151654632
설거지,NNG,10,0.00014075982151654632
들,VA,10,0.00014075982151654632
차,NNG,10,0.00014075982151654632
일단,NNG,10,0.00014075982151654632
분위기,NNG,10,0.00014075982151654632
건강,NNG,10,0.00014075982151654632
예전,NNG,10,0.00014075982151654632
환경,NNG,10,0.00014075982151654632
자연,NNG,10,0.00014075982151654632
계시,VXA,10,0.00014075982151654632
개,NNG,10,0.00014075982151654632
사이,NNG,10,0.00014075982151654632
마당,NNG,10,0.00014075982151654632
갯벌,NNG,10,0.00014075982151654632
나누,VV,10,0.00014075982151654632
따르,VV,10,0.00014075982151654632
늘,VV,10,0.00014075982151654632
저번,NNG,10,0.00014075982151654632
꾸미,VV,10,0.00014075982151654632
닿,VV,10,0.00014075982151654632
자리,NNG,10,0.00014075982151654632
햇빛,NNG,9,0.00012668383936489169
과학,NNG,9,0.00012668383936489169
처리,NNG,9,0.00012668383936489169
견,NNG,9,0.00012668383936489169
시장,NNG,9,0.00012668383936489169
패키지,NNG,9,0.00012668383936489169
행동,NNG,9,0.00012668383936489169
싸우,VV,9,0.00012668383936489169
니깐,ECD,9,0.00012668383936489169
알아보,VV,9,0.00012668383936489169
물건,NNG,9,0.00012668383936489169
야,JKI,9,0.00012668383936489169
꼭,MAG,9,0.00012668383936489169
신경,NNG,9,0.00012668383936489169
혹은,MAG,9,0.00012668383936489169
이후,NNG,9,0.00012668383936489169
눈,NNG,9,0.00012668383936489169
옮기,VV,9,0.00012668383936489169
사실,MAG,9,0.00012668383936489169
과외,NNG,9,0.00012668383936489169
끼리,XSN,9,0.00012668383936489169
상상,NNG,9,0.00012668383936489169
제가,NNG,9,0.00012668383936489169
치우,VV,9,0.00012668383936489169
깔끔,XR,9,0.00012668383936489169
는다고,EFQ,9,0.00012668383936489169
상대방,NNG,9,0.00012668383936489169
너희,NP,9,0.00012668383936489169
동안,NNG,9,0.00012668383936489169
외출,NNG,9,0.00012668383936489169
추천,NNG,9,0.00012668383936489169
진,NNG,9,0.00012668383936489169
밑,NNG,9,0.00012668383936489169
월,NNM,9,0.00012668383936489169
지역,NNG,9,0.00012668383936489169
첫,MDT,9,0.00012668383936489169
예민,XR,9,0.00012668383936489169
슬프,VA,9,0.00012668383936489169
짜,VV,9,0.00012668383936489169
가지,NNM,9,0.00012668383936489169
질문,NNG,9,0.00012668383936489169
자체,NNG,9,0.00012668383936489169
이,JX,9,0.00012668383936489169
생각나,VV,9,0.00012668383936489169
