형태소,POS,절대빈도,상대빈도
이제,NNG,58,0.0007617246496723271
그리고,MAG,58,0.0007617246496723271
말하,VV,58,0.0007617246496723271
가장,MAG,58,0.0007617246496723271
2,NR,57,0.0007485914660572869
라,ECD,57,0.0007485914660572869
ㄴ다고,ECE,56,0.0007354582824422468
결혼,NNG,56,0.0007354582824422468
층,NNG,56,0.0007354582824422468
거나,ECE,56,0.0007354582824422468
재밌,VA,56,0.0007354582824422468
으니까,ECD,55,0.0007223250988272067
얘기,NNG,54,0.0007091919152121665
아무래도,MAG,53,0.0006960587315971265
남,VV,52,0.0006829255479820864
사,VV,52,0.0006829255479820864
아도,ECD,52,0.0006829255479820864
그래서,MAC,52,0.0006829255479820864
학년,NNG,52,0.0006829255479820864
이나,JX,51,0.0006697923643670462
네,MDN,51,0.0006697923643670462
사실,NNG,51,0.0006697923643670462
엄청,MAG,50,0.0006566591807520061
ㅁ,ETN,50,0.0006566591807520061
나,JX,50,0.0006566591807520061
쓰,VV,50,0.0006566591807520061
한번,NNG,49,0.0006435259971369659
구나,EFI,49,0.0006435259971369659
중,NNB,49,0.0006435259971369659
우리,NNM,49,0.0006435259971369659
일,NNG,49,0.0006435259971369659
적이,MAG,49,0.0006435259971369659
편,NNB,49,0.0006435259971369659
ㄴ다,ECS,48,0.0006303928135219258
마음,NNG,48,0.0006303928135219258
이,MDT,48,0.0006303928135219258
공부,NNG,47,0.0006172596299068858
딱,MAG,47,0.0006172596299068858
제일,MAG,46,0.0006041264462918456
한,MDN,46,0.0006041264462918456
어떤,MDT,45,0.0005909932626768055
쪼끔,MAG,45,0.0005909932626768055
경험,NNG,45,0.0005909932626768055
서,JKM,45,0.0005909932626768055
그것,NP,45,0.0005909932626768055
나,JC,44,0.0005778600790617654
거기,NP,44,0.0005778600790617654
반려,NNG,44,0.0005778600790617654
그,VA,44,0.0005778600790617654
만약,NNG,44,0.0005778600790617654
돈,NNG,44,0.0005778600790617654
처음,NNG,44,0.0005778600790617654
이,JKC,43,0.0005647268954467252
네,EFN,43,0.0005647268954467252
낳,VV,43,0.0005647268954467252
필요,NNG,43,0.0005647268954467252
말,VV,43,0.0005647268954467252
왜,MAG,43,0.0005647268954467252
이,NNG,43,0.0005647268954467252
괜찮,VA,42,0.0005515937118316851
별로,MAG,42,0.0005515937118316851
다르,VA,42,0.0005515937118316851
때문,NNB,42,0.0005515937118316851
까지,JX,42,0.0005515937118316851
시간,NNG,41,0.000538460528216645
경우,NNG,41,0.000538460528216645
건,NNM,41,0.000538460528216645
그럼,MAG,41,0.000538460528216645
안,NNG,40,0.0005253273446016049
하면,NNP,40,0.0005253273446016049
전,NNG,40,0.0005253273446016049
나랑,MAG,40,0.0005253273446016049
에스,NNG,39,0.0005121941609865648
어디,NP,39,0.0005121941609865648
친하,VA,39,0.0005121941609865648
가족,NNG,38,0.0004990609773715246
옛날,NNG,38,0.0004990609773715246
니,ECD,38,0.0004990609773715246
아야,ECD,38,0.0004990609773715246
더라,EFN,38,0.0004990609773715246
되,XSV,38,0.0004990609773715246
나,EFQ,38,0.0004990609773715246
솔직히,MAG,38,0.0004990609773715246
처럼,JKM,38,0.0004990609773715246
그,NP,37,0.0004859277937564845
주,VV,37,0.0004859277937564845
계획,NNG,37,0.0004859277937564845
보이,VV,37,0.0004859277937564845
쪼금,MAG,37,0.0004859277937564845
싸우,VV,37,0.0004859277937564845
주변,NNG,37,0.0004859277937564845
라고,ECD,36,0.0004727946101414444
결혼식,NNG,36,0.0004727946101414444
나가,VV,36,0.0004727946101414444
너희,NP,36,0.0004727946101414444
겨울,NNG,36,0.0004727946101414444
부분,NNG,36,0.0004727946101414444
살짝,MAG,36,0.0004727946101414444
생활,NNG,36,0.0004727946101414444
자기,NP,35,0.00045966142652640425
들어가,VV,35,0.00045966142652640425
ㄴ가,ECS,35,0.00045966142652640425
중학교,NNG,35,0.00045966142652640425
라는,ETD,35,0.00045966142652640425
오히려,MAG,35,0.00045966142652640425
에프,NNG,35,0.00045966142652640425
쪽,NNB,34,0.00044652824291136416
가지,VV,34,0.00044652824291136416
그렇,VV,34,0.00044652824291136416
맨날,MAG,34,0.00044652824291136416
굉장히,MAG,34,0.00044652824291136416
여름,NNG,34,0.00044652824291136416
느낌,NNG,34,0.00044652824291136416
만나,VV,34,0.00044652824291136416
점,NNG,34,0.00044652824291136416
나쁘,VA,33,0.00043339505929632403
항상,MAG,33,0.00043339505929632403
지금,MAG,33,0.00043339505929632403
엔,NNG,33,0.00043339505929632403
마다,JX,33,0.00043339505929632403
고등학교,NNG,32,0.0004202618756812839
다가,ECD,32,0.0004202618756812839
다니,VV,32,0.0004202618756812839
그리,VV,32,0.0004202618756812839
물,NNG,32,0.0004202618756812839
이사,NNG,32,0.0004202618756812839
약간,NNG,31,0.00040712869206624376
있었,VV,31,0.00040712869206624376
놓,VXV,31,0.00040712869206624376
나중,NNG,31,0.00040712869206624376
간,NNG,31,0.00040712869206624376
반,NNG,31,0.00040712869206624376
단,ETD,31,0.00040712869206624376
동생,NNG,31,0.00040712869206624376
제이,NNG,31,0.00040712869206624376
청소기,NNG,30,0.0003939955084512037
어느,MDT,30,0.0003939955084512037
까,VV,30,0.0003939955084512037
몇,MDT,30,0.0003939955084512037
기분,NNG,30,0.0003939955084512037
ㄴ다면,ECE,30,0.0003939955084512037
주택,NNG,30,0.0003939955084512037
라고,JKQ,30,0.0003939955084512037
딱히,MAG,29,0.00038086232483616354
지내,VV,29,0.00038086232483616354
제일,NNG,29,0.00038086232483616354
인테리어,NNG,29,0.00038086232483616354
엄마,NNG,29,0.00038086232483616354
부터,JX,29,0.00038086232483616354
이러,VV,28,0.0003677291412211234
아빠,NNG,28,0.0003677291412211234
려고,ECD,28,0.0003677291412211234
적,XSN,28,0.0003677291412211234
타,VV,28,0.0003677291412211234
10,NR,28,0.0003677291412211234
구들,NNG,28,0.0003677291412211234
그러면,MAG,28,0.0003677291412211234
러,ECD,28,0.0003677291412211234
햄스터,NNG,27,0.00035459595760608327
느끼,VV,27,0.00035459595760608327
곳,NNG,27,0.00035459595760608327
살,NNM,27,0.00035459595760608327
비슷,XR,27,0.00035459595760608327
바로,MAG,27,0.00035459595760608327
아직,MAG,27,0.00035459595760608327
한번,MAG,27,0.00035459595760608327
ㄹ까,EFQ,27,0.00035459595760608327
밖에,JX,27,0.00035459595760608327
넌,NNB,27,0.00035459595760608327
하다,NNP,26,0.0003414627739910432
생기,VV,26,0.0003414627739910432
바다,NNG,26,0.0003414627739910432
시험,NNG,26,0.0003414627739910432
소음,NNG,26,0.0003414627739910432
이랑,NNG,26,0.0003414627739910432
남자,NNG,25,0.00032832959037600306
고,NNG,25,0.00032832959037600306
줄,NNB,25,0.00032832959037600306
년,NNM,25,0.00032832959037600306
name,OL,25,0.00032832959037600306
넣,VV,25,0.00032832959037600306
라든지,ECE,25,0.00032832959037600306
열심히,MAG,25,0.00032832959037600306
싫어하,VV,25,0.00032832959037600306
길,VA,25,0.00032832959037600306
확실히,MAG,25,0.00032832959037600306
면,NNG,24,0.0003151964067609629
은,JKS,24,0.0003151964067609629
어리,VA,24,0.0003151964067609629
혼자,NNG,24,0.0003151964067609629
명,NNM,24,0.0003151964067609629
ㄴ지,ECD,24,0.0003151964067609629
추억,NNG,24,0.0003151964067609629
특히,MAG,24,0.0003151964067609629
계속,MAG,24,0.0003151964067609629
이렇게,MAG,24,0.0003151964067609629
다시,MAG,24,0.0003151964067609629
오,VX,24,0.0003151964067609629
ㄹ지,ECD,24,0.0003151964067609629
편하,VA,24,0.0003151964067609629
진짜,NNG,24,0.0003151964067609629
아기,NNG,24,0.0003151964067609629
ㄴ다는,ETD,23,0.0003020632231459228
라,NNG,23,0.0003020632231459228
4,NR,23,0.0003020632231459228
하나,NR,23,0.0003020632231459228
문제,NNG,23,0.0003020632231459228
니깐,ECD,23,0.0003020632231459228
거의,MAG,23,0.0003020632231459228
소리,NNG,23,0.0003020632231459228
에게,JKM,23,0.0003020632231459228
걸,VV,23,0.0003020632231459228
무엇,NNG,23,0.0003020632231459228
위하,VV,23,0.0003020632231459228
헤어지,VV,22,0.0002889300395308827
승,NNG,22,0.0002889300395308827
연락,NNG,22,0.0002889300395308827
환,NNG,22,0.0002889300395308827
이나,JC,22,0.0002889300395308827
꼭,MAG,22,0.0002889300395308827
중요,NNG,22,0.0002889300395308827
가,JKC,22,0.0002889300395308827
야자,NNG,22,0.0002889300395308827
걔,UN,22,0.0002889300395308827
아까,MAG,22,0.0002889300395308827
이유,NNG,22,0.0002889300395308827
개,NNM,22,0.0002889300395308827
오빠,NNG,22,0.0002889300395308827
네,XSN,22,0.0002889300395308827
자신,NNG,22,0.0002889300395308827
부모님,NNG,22,0.0002889300395308827
따르,VV,21,0.00027579685591584257
사귀,VV,21,0.00027579685591584257
건,ECE,21,0.00027579685591584257
냐,EFQ,21,0.00027579685591584257
먼저,MAG,21,0.00027579685591584257
일단,NNG,21,0.00027579685591584257
청소,NNG,21,0.00027579685591584257
사실,MAG,21,0.00027579685591584257
잘하,VV,21,0.00027579685591584257
는지,ECS,21,0.00027579685591584257
학생,NNG,21,0.00027579685591584257
ㄴ단,ETD,21,0.00027579685591584257
였,EPT,21,0.00027579685591584257
낫,VA,21,0.00027579685591584257
상황,NNG,21,0.00027579685591584257
나,VXV,21,0.00027579685591584257
공간,NNG,21,0.00027579685591584257
여자,NNG,21,0.00027579685591584257
공감,NNG,21,0.00027579685591584257
라,EFN,20,0.00026266367230080243
시절,NNG,20,0.00026266367230080243
날,NNG,20,0.00026266367230080243
산,NNG,20,0.00026266367230080243
믿,VV,20,0.00026266367230080243
가사,NNG,20,0.00026266367230080243
영어,NNG,20,0.00026266367230080243
귀엽,VA,20,0.00026266367230080243
하지만,MAC,20,0.00026266367230080243
앞,NNG,20,0.00026266367230080243
특징,NNG,20,0.00026266367230080243
자,VV,20,0.00026266367230080243
거지,NNG,20,0.00026266367230080243
만들,VV,20,0.00026266367230080243
않,VV,19,0.0002495304886857623
자판기,NNG,19,0.0002495304886857623
다음,NNG,19,0.0002495304886857623
라서,ECD,19,0.0002495304886857623
들어오,VV,19,0.0002495304886857623
종류,NNG,19,0.0002495304886857623
가면,NNG,19,0.0002495304886857623
체육,NNG,19,0.0002495304886857623
싫,VA,19,0.0002495304886857623
없었,VV,19,0.0002495304886857623
과,JKM,19,0.0002495304886857623
굳이,MAG,19,0.0002495304886857623
용품,NNG,19,0.0002495304886857623
이상형,NNG,18,0.0002363973050707222
눈,NNG,18,0.0002363973050707222
초등학교,NNG,18,0.0002363973050707222
치우,VV,18,0.0002363973050707222
나,ECE,18,0.0002363973050707222
식,NNB,18,0.0002363973050707222
내,NNG,18,0.0002363973050707222
키,NNG,18,0.0002363973050707222
마리,NNM,18,0.0002363973050707222
못하,VX,18,0.0002363973050707222
아무리,MAG,18,0.0002363973050707222
금붕어,NNG,18,0.0002363973050707222
ㄹ까,ECD,18,0.0002363973050707222
5,NR,18,0.0002363973050707222
이상,NNG,18,0.0002363973050707222
편의점,NNG,18,0.0002363973050707222
불편,NNG,18,0.0002363973050707222
응,UN,18,0.0002363973050707222
선택,NNG,18,0.0002363973050707222
한국,NNG,18,0.0002363973050707222
궁합,NNG,18,0.0002363973050707222
가끔,MAG,18,0.0002363973050707222
제사,NNG,17,0.00022326412145568208
동안,NNG,17,0.00022326412145568208
우리나라,NNG,17,0.00022326412145568208
학기,NNG,17,0.00022326412145568208
길,NNG,17,0.00022326412145568208
자주,MAG,17,0.00022326412145568208
하루,NNG,17,0.00022326412145568208
관계,NNG,17,0.00022326412145568208
원하,VV,17,0.00022326412145568208
장점,NNG,17,0.00022326412145568208
자,ECE,17,0.00022326412145568208
행동,NNG,17,0.00022326412145568208
세우,VV,17,0.00022326412145568208
설거지,NNG,17,0.00022326412145568208
음식,NNG,17,0.00022326412145568208
화장실,NNG,17,0.00022326412145568208
한데,NNG,17,0.00022326412145568208
잡,VV,17,0.00022326412145568208
스트레스,NNG,17,0.00022326412145568208
얼굴,NNG,16,0.00021013093784064195
ㄴ데,ECD,16,0.00021013093784064195
엔,NNM,16,0.00021013093784064195
나라,NNG,16,0.00021013093784064195
인간,NNG,16,0.00021013093784064195
로봇,NNG,16,0.00021013093784064195
아예,MAG,16,0.00021013093784064195
이번,NNG,16,0.00021013093784064195
도쿄,NNP,16,0.00021013093784064195
비싸,VA,16,0.00021013093784064195
돌리,VV,16,0.00021013093784064195
아이엔에프,NNG,16,0.00021013093784064195
거북이,NNG,16,0.00021013093784064195
자취,NNG,16,0.00021013093784064195
자체,NNG,16,0.00021013093784064195
터,NNB,16,0.00021013093784064195
활동,NNG,16,0.00021013093784064195
서,ECD,16,0.00021013093784064195
원,NNM,16,0.00021013093784064195
넘,VV,16,0.00021013093784064195
밖,NNG,16,0.00021013093784064195
널,VV,16,0.00021013093784064195
모든,MDT,16,0.00021013093784064195
차라리,MAG,16,0.00021013093784064195
끼,VV,16,0.00021013093784064195
예쁘,VA,16,0.00021013093784064195
내,NNB,16,0.00021013093784064195
참,MAG,16,0.00021013093784064195
서로,MAG,16,0.00021013093784064195
검사,NNG,16,0.00021013093784064195
이거,NP,15,0.00019699775422560184
라서,JKS,15,0.00019699775422560184
대화,NNG,15,0.00019699775422560184
보통,NNG,15,0.00019699775422560184
누나,NNG,15,0.00019699775422560184
어머니,NNG,15,0.00019699775422560184
손,NNG,15,0.00019699775422560184
가깝,VA,15,0.00019699775422560184
사랑,NNG,15,0.00019699775422560184
옆,NNG,15,0.00019699775422560184
수학여행,NNG,15,0.00019699775422560184
무조건,MAG,15,0.00019699775422560184
들,VA,15,0.00019699775422560184
침대,NNG,15,0.00019699775422560184
관심,NNG,15,0.00019699775422560184
야,NNG,15,0.00019699775422560184
아,JKI,15,0.00019699775422560184
사주,NNG,15,0.00019699775422560184
던,EFQ,15,0.00019699775422560184
물어보,VV,14,0.0001838645706105617
고등,NNG,14,0.0001838645706105617
사용,NNG,14,0.0001838645706105617
자유,NNG,14,0.0001838645706105617
만하,VXA,14,0.0001838645706105617
대회,NNG,14,0.0001838645706105617
스타일,NNG,14,0.0001838645706105617
날,VV,14,0.0001838645706105617
전원주택,NNG,14,0.0001838645706105617
예전,NNG,14,0.0001838645706105617
정하,VV,14,0.0001838645706105617
내,VV,14,0.0001838645706105617
밥,NNG,14,0.0001838645706105617
스,VV,14,0.0001838645706105617
더라도,ECD,14,0.0001838645706105617
넓,VA,14,0.0001838645706105617
끝나,VV,14,0.0001838645706105617
란,ETD,14,0.0001838645706105617
야,JKI,14,0.0001838645706105617
수업,NNG,14,0.0001838645706105617
지역,NNG,14,0.0001838645706105617
싶,VV,14,0.0001838645706105617
맞추,VV,14,0.0001838645706105617
노하우,NNG,14,0.0001838645706105617
한데,MAG,14,0.0001838645706105617
으면서,ECE,14,0.0001838645706105617
바닥,NNG,13,0.0001707313869955216
할머니,NNG,13,0.0001707313869955216
선,NNG,13,0.0001707313869955216
올라오,VV,13,0.0001707313869955216
언니,NNG,13,0.0001707313869955216
사이,NNG,13,0.0001707313869955216
부산,NNG,13,0.0001707313869955216
시키,VV,13,0.0001707313869955216
일찍,MAG,13,0.0001707313869955216
걸리,VV,13,0.0001707313869955216
위,NNG,13,0.0001707313869955216
여러,MDT,13,0.0001707313869955216
유형,NNG,13,0.0001707313869955216
제주도,NNP,13,0.0001707313869955216
저번,NNG,13,0.0001707313869955216
옷,NNG,13,0.0001707313869955216
빨리,MAG,13,0.0001707313869955216
해,NNG,13,0.0001707313869955216
art,OL,13,0.0001707313869955216
거리,NNG,13,0.0001707313869955216
직접,MAG,13,0.0001707313869955216
몸,NNG,13,0.0001707313869955216
로망,NNG,13,0.0001707313869955216
추천,NNG,13,0.0001707313869955216
문화,NNG,13,0.0001707313869955216
어야지,EFN,13,0.0001707313869955216
하나,NNG,13,0.0001707313869955216
가보,VV,13,0.0001707313869955216
호텔,NNG,13,0.0001707313869955216
기에,ECD,13,0.0001707313869955216
남,NNG,13,0.0001707313869955216
일어나,VV,13,0.0001707313869955216
차례,NNG,13,0.0001707313869955216
유행,NNG,13,0.0001707313869955216
작,VA,13,0.0001707313869955216
여,NNG,13,0.0001707313869955216
마시,VV,13,0.0001707313869955216
짜,VV,13,0.0001707313869955216
프로그램,NNG,12,0.00015759820338048146
덥,VA,12,0.00015759820338048146
고민,NNG,12,0.00015759820338048146
대로,JX,12,0.00015759820338048146
성적,NNG,12,0.00015759820338048146
없다,VA,12,0.00015759820338048146
거든,ECD,12,0.00015759820338048146
몰르,VV,12,0.00015759820338048146
에스티,NNG,12,0.00015759820338048146
높,VA,12,0.00015759820338048146
죽,VV,12,0.00015759820338048146
가지,NNM,12,0.00015759820338048146
배우,VV,12,0.00015759820338048146
없이,MAG,12,0.00015759820338048146
나누,VV,12,0.00015759820338048146
덜,VV,12,0.00015759820338048146
번,NNB,12,0.00015759820338048146
오사카,NNG,12,0.00015759820338048146
최근,NNG,12,0.00015759820338048146
때,VV,12,0.00015759820338048146
원래,NNG,12,0.00015759820338048146
다양,NNG,12,0.00015759820338048146
서울,NNG,12,0.00015759820338048146
건조기,NNG,12,0.00015759820338048146
달,NNG,12,0.00015759820338048146
착하,VA,12,0.00015759820338048146
빨래,NNG,12,0.00015759820338048146
야,NNB,12,0.00015759820338048146
든,JX,12,0.00015759820338048146
드,VV,12,0.00015759820338048146
학창,NNG,12,0.00015759820338048146
방법,NNG,11,0.00014446501976544135
분,NNM,11,0.00014446501976544135
첫사랑,NNG,11,0.00014446501976544135
예,NNG,11,0.00014446501976544135
전화,NNG,11,0.00014446501976544135
떨어지,VV,11,0.00014446501976544135
고사,NNG,11,0.00014446501976544135
해지,VV,11,0.00014446501976544135
맛있,VA,11,0.00014446501976544135
꾸미,VV,11,0.00014446501976544135
울,VV,11,0.00014446501976544135
정,NNG,11,0.00014446501976544135
물론,MAG,11,0.00014446501976544135
시작,NNG,11,0.00014446501976544135
바뀌,VV,11,0.00014446501976544135
100,NR,11,0.00014446501976544135
듯이,ECD,11,0.00014446501976544135
부르,VV,11,0.00014446501976544135
밑,NNG,11,0.00014446501976544135
양치,NNG,11,0.00014446501976544135
버리,VXV,11,0.00014446501976544135
이별,NNG,11,0.00014446501976544135
생각나,VV,11,0.00014446501976544135
분,NNB,11,0.00014446501976544135
롭,XSA,11,0.00014446501976544135
분위기,NNG,11,0.00014446501976544135
노력,NNG,11,0.00014446501976544135
오래,MAG,11,0.00014446501976544135
숙소,NNG,11,0.00014446501976544135
ㄴ다,EFN,11,0.00014446501976544135
두,VXV,11,0.00014446501976544135
에이,NNG,11,0.00014446501976544135
기로,ECD,11,0.00014446501976544135
차,NNG,11,0.00014446501976544135
훨씬,MAG,11,0.00014446501976544135
애인,NNG,11,0.00014446501976544135
찾,VV,11,0.00014446501976544135
어쩌,VV,11,0.00014446501976544135
리,EFQ,11,0.00014446501976544135
려,ECD,11,0.00014446501976544135
즐기,VV,11,0.00014446501976544135
들어보,VV,11,0.00014446501976544135
남친,NNG,11,0.00014446501976544135
라면,ECD,11,0.00014446501976544135
걷,VV,11,0.00014446501976544135
톤,NNG,11,0.00014446501976544135
여동생,NNG,11,0.00014446501976544135
아마,MAG,11,0.00014446501976544135
털이,NNG,11,0.00014446501976544135
께서,JKS,11,0.00014446501976544135
뛰,VV,10,0.00013133183615040122
무섭,VA,10,0.00013133183615040122
비둘기,NNG,10,0.00013133183615040122
기,NNG,10,0.00013133183615040122
온천,NNG,10,0.00013133183615040122
어떠,VV,10,0.00013133183615040122
보내,VV,10,0.00013133183615040122
막상,MAG,10,0.00013133183615040122
하얀색,NNG,10,0.00013133183615040122
점점,MAG,10,0.00013133183615040122
씩,MAG,10,0.00013133183615040122
미래,NNG,10,0.00013133183615040122
뒤,NNG,10,0.00013133183615040122
거나,JX,10,0.00013133183615040122
적도,NNG,10,0.00013133183615040122
친하,VV,10,0.00013133183615040122
ㄴ가,EFQ,10,0.00013133183615040122
카페,NNG,10,0.00013133183615040122
둘,NNG,10,0.00013133183615040122
6,NR,10,0.00013133183615040122
30,NR,10,0.00013133183615040122
거실,NNG,10,0.00013133183615040122
직장,NNG,10,0.00013133183615040122
해결,NNG,10,0.00013133183615040122
얼마나,MAG,10,0.00013133183615040122
나르,VV,10,0.00013133183615040122
즐겁,VA,10,0.00013133183615040122
어렵,VA,10,0.00013133183615040122
혈액형,NNG,10,0.00013133183615040122
알바,NNG,10,0.00013133183615040122
가격,NNG,10,0.00013133183615040122
다면,ECE,10,0.00013133183615040122
과,NNG,10,0.00013133183615040122
밤,NNG,10,0.00013133183615040122
돌아가,VV,10,0.00013133183615040122
깻잎,NNG,10,0.00013133183615040122
완전,NNG,10,0.00013133183615040122
떼,VV,10,0.00013133183615040122
지,NNB,10,0.00013133183615040122
복,NNG,10,0.00013133183615040122
와,JKM,10,0.00013133183615040122
