형태소,POS,절대빈도,상대빈도
ᆯ,JKO,132,0.0018711460769721454
만,JX,125,0.00177191863349635
많,VA,123,0.0017435679353604082
겠,EP,123,0.0017435679353604082
들,VV,122,0.0017293925862924375
거든,EF,121,0.0017152172372244666
더라고,EF,121,0.0017152172372244666
약간,MAG,120,0.0017010418881564958
선생,NNG,117,0.0016585158409525836
음,IC,116,0.0016443404918846127
주,VX,115,0.0016301651428166418
적,NNB,115,0.0016301651428166418
면서,EC,114,0.0016159897937486711
쪼끔,MAG,113,0.0016018144446807003
한테,JKB,113,0.0016018144446807003
같이,MAG,112,0.0015876390956127294
라고,EC,111,0.0015734637465447587
어떻,VA-I,111,0.0015734637465447587
시,EP,110,0.0015592883974767878
그,IC,106,0.0015025870012049048
살,VV,105,0.001488411652136934
다,EF,105,0.001488411652136934
되게,MAG,105,0.001488411652136934
편,NNB,104,0.001474236303068963
저,NP,103,0.0014600609540009924
오,VV,103,0.0014600609540009924
어떤,MM,101,0.0014317102558650506
한,MM,101,0.0014317102558650506
ᆫ데,EC,97,0.0013750088595931675
못,MAG,97,0.0013750088595931675
좋아하,VV,95,0.001346658161457226
먹,VV,94,0.0013324828123892551
그것,NP,94,0.0013324828123892551
이,MM,94,0.0013324828123892551
그리고,MAJ,94,0.0013324828123892551
또,MAG,92,0.0013041321142533136
얘기,NNG,92,0.0013041321142533136
여행,NNG,91,0.0012899567651853427
그때,NNG,90,0.0012757814161173718
진짜,MAG,88,0.0012474307179814303
으면,EC,88,0.0012474307179814303
언니,NNG,88,0.0012474307179814303
혹시,MAG,87,0.0012332553689134594
다른,MM,87,0.0012332553689134594
고양이,NNG,86,0.0012190800198454887
이랑,JKB,86,0.0012190800198454887
보다,JKB,86,0.0012190800198454887
기억,NNG,85,0.0012049046707775179
힘들,VA,85,0.0012049046707775179
지,VX,84,0.0011907293217095472
부분,NNG,83,0.0011765539726415763
지만,EC,82,0.0011623786235736054
애,NNG,82,0.0011623786235736054
다니,VV,81,0.0011482032745056348
2,SN,79,0.001119852576369693
자기,NP,79,0.001119852576369693
데,NNB,76,0.0010773265291657806
만나,VV,76,0.0010773265291657806
그러면,MAJ,76,0.0010773265291657806
학교,NNG,76,0.0010773265291657806
라는,ETM,76,0.0010773265291657806
까지,JX,76,0.0010773265291657806
시간,NNG,76,0.0010773265291657806
재밌,VA,75,0.00106315118009781
정도,NNG,75,0.00106315118009781
이나,JC,75,0.00106315118009781
나오,VV,74,0.001048975831029839
대하,VV,74,0.001048975831029839
지금,MAG,73,0.0010348004819618684
엠비,NNP,72,0.0010206251328938975
name,SL,72,0.0010206251328938975
곳,NNG,72,0.0010206251328938975
어도,EC,71,0.0010064497838259267
때문,NNB,71,0.0010064497838259267
거나,EC,71,0.0010064497838259267
타,VV,68,0.0009639237366220144
일,NNG,68,0.0009639237366220144
알,VV,68,0.0009639237366220144
나,VV,67,0.0009497483875540435
티아,NNP,67,0.0009497483875540435
강아지,NNG,67,0.0009497483875540435
랑,JKB,67,0.0009497483875540435
그러,VV,66,0.0009355730384860727
이,JKC,65,0.0009213976894181019
가장,MAG,65,0.0009213976894181019
ᆫ가,EC,65,0.0009213976894181019
라,EC,63,0.0008930469912821603
오빠,NNG,62,0.0008788716422141895
은데,EC,61,0.0008646962931462188
놀,VV,60,0.0008505209440782479
쓰,VV,60,0.0008505209440782479
엄청,MAG,58,0.0008221702459423063
ᆫ다고,EC,58,0.0008221702459423063
느끼,VV,57,0.0008079948968743356
크,VA,57,0.0008079948968743356
모르,VV,57,0.0008079948968743356
생활,NNG,56,0.0007938195478063647
습니다,EF,56,0.0007938195478063647
이,XSN,55,0.0007796441987383939
거기,NP,55,0.0007796441987383939
성격,NNG,55,0.0007796441987383939
결혼,NNG,55,0.0007796441987383939
정말,MAG,55,0.0007796441987383939
제일,MAG,52,0.0007371181515344815
요,JX,52,0.0007371181515344815
이렇,VA-I,52,0.0007371181515344815
되,XSV,52,0.0007371181515344815
그럼,MAJ,51,0.0007229428024665107
중,NNB,51,0.0007229428024665107
다가,EC,51,0.0007229428024665107
을까,EF,51,0.0007229428024665107
사,VV,50,0.00070876745339854
계속,MAG,50,0.00070876745339854
학년,NNG,50,0.00070876745339854
분,NNB,50,0.00070876745339854
이사,NNG,49,0.0006945921043305691
괜찮,VA,49,0.0006945921043305691
받,VV-R,49,0.0006945921043305691
ᆸ니다,EF,48,0.0006804167552625983
주변,NNG,48,0.0006804167552625983
일단,MAG,48,0.0006804167552625983
그래도,MAJ,47,0.0006662414061946276
경우,NNG,46,0.0006520660571266568
랑,JC,46,0.0006520660571266568
나,JC,45,0.0006378907080586859
3,SN,45,0.0006378907080586859
청소,NNG,44,0.0006237153589907151
다르,VA,44,0.0006237153589907151
아이,NNG,43,0.0006095400099227444
다는,ETM,43,0.0006095400099227444
연애,NNG,43,0.0006095400099227444
으니까,EC,43,0.0006095400099227444
듣,VV-I,42,0.0005953646608547736
ᆫ가,EF,42,0.0005953646608547736
아무래도,MAG,42,0.0005953646608547736
요즘,NNG,41,0.0005811893117868027
말,VV,41,0.0005811893117868027
거의,MAG,40,0.000567013962718832
전,NNG,40,0.000567013962718832
반려동물,NNG,40,0.000567013962718832
겨울,NNG,40,0.000567013962718832
생기,VV,40,0.000567013962718832
나요,EF,39,0.0005528386136508612
구나,EF,39,0.0005528386136508612
나,EC,39,0.0005528386136508612
경험,NNG,39,0.0005528386136508612
느낌,NNG,39,0.0005528386136508612
라고,JKQ,39,0.0005528386136508612
남,VV,38,0.0005386632645828903
왜,MAG,38,0.0005386632645828903
사실,MAG,38,0.0005386632645828903
러,EC,37,0.0005244879155149195
밥,NNG,37,0.0005244879155149195
고등학교,NNG,37,0.0005244879155149195
딱히,MAG,37,0.0005244879155149195
결혼식,NNG,37,0.0005244879155149195
이번,NNG,37,0.0005244879155149195
별로,MAG,37,0.0005244879155149195
어디,NP,36,0.0005103125664469488
교수,NNG,35,0.000496137217378978
만들,VV,35,0.000496137217378978
과,JKB,35,0.000496137217378978
이것,NP,35,0.000496137217378978
잡,VV-R,35,0.000496137217378978
명,NNB,34,0.0004819618683110072
다음,NNG,34,0.0004819618683110072
려고,EC,34,0.0004819618683110072
불편,NNG,34,0.0004819618683110072
만약,NNG,33,0.00046778651924303635
이상,NNG,33,0.00046778651924303635
처음,NNG,33,0.00046778651924303635
이유,NNG,33,0.00046778651924303635
들어가,VV,33,0.00046778651924303635
가족,NNG,33,0.00046778651924303635
나가,VV,32,0.0004536111701750656
쪼금,MAG,32,0.0004536111701750656
ᆫ다면,EC,32,0.0004536111701750656
계획,NNG,32,0.0004536111701750656
이제,IC,32,0.0004536111701750656
앞,NNG,32,0.0004536111701750656
친하,VA,32,0.0004536111701750656
굉장히,MAG,32,0.0004536111701750656
보이,VV,31,0.00043943582110709476
부터,JX,31,0.00043943582110709476
이렇게,MAG,30,0.00042526047203912394
바다,NNG,30,0.00042526047203912394
과,JC,30,0.00042526047203912394
마음,NNG,30,0.00042526047203912394
동물,NNG,30,0.00042526047203912394
중요,NNG,30,0.00042526047203912394
산,NNG,29,0.00041108512297115317
응,IC,29,0.00041108512297115317
쪽,NNB,29,0.00041108512297115317
중학교,NNG,29,0.00041108512297115317
서,JKB,29,0.00041108512297115317
점,NNG,28,0.00039690977390318235
왜냐하면,MAG,28,0.00039690977390318235
주,VV,28,0.00039690977390318235
ᆷ,ETN,28,0.00039690977390318235
돈,NNG,28,0.00039690977390318235
싫,VA,28,0.00039690977390318235
여름,NNG,28,0.00039690977390318235
층,NNG,28,0.00039690977390318235
대화,NNG,28,0.00039690977390318235
맛있,VA,27,0.0003827344248352116
소리,NNG,27,0.0003827344248352116
자,VV,27,0.0003827344248352116
어리,VA,27,0.0003827344248352116
항상,MAG,27,0.0003827344248352116
특히,MAG,27,0.0003827344248352116
딱,MAG,27,0.0003827344248352116
처럼,JKB,27,0.0003827344248352116
들리,VV,26,0.00036855907576724075
자취,NNG,26,0.00036855907576724075
ᆫ지,EC,26,0.00036855907576724075
니,EC,26,0.00036855907576724075
ᆫ다는,ETM,26,0.00036855907576724075
찾,VV,26,0.00036855907576724075
씩,XSN,26,0.00036855907576724075
건조기,NNG,26,0.00036855907576724075
스키장,NNG,26,0.00036855907576724075
년,NNB,26,0.00036855907576724075
상황,NNG,26,0.00036855907576724075
5,SN,25,0.00035438372669927
아파트,NNG,25,0.00035438372669927
엄마,NNG,25,0.00035438372669927
으시,EP,25,0.00035438372669927
그래,IC,25,0.00035438372669927
어요,EF,25,0.00035438372669927
네,EF,25,0.00035438372669927
인제,MAG,25,0.00035438372669927
빨래,NNG,25,0.00035438372669927
귀엽,VA-I,25,0.00035438372669927
피,NNG,25,0.00035438372669927
놓,VX,25,0.00035438372669927
거북이,NNG,25,0.00035438372669927
형,XSN,25,0.00035438372669927
보통,MAG,25,0.00035438372669927
4,SN,25,0.00035438372669927
최근,NNG,24,0.00034020837763129916
아직,MAG,24,0.00034020837763129916
영화,NNG,24,0.00034020837763129916
어느,MM,24,0.00034020837763129916
방,NNG,24,0.00034020837763129916
이러,VV,24,0.00034020837763129916
가지,VV,24,0.00034020837763129916
몇,MM,23,0.0003260330285633284
이랑,JC,23,0.0003260330285633284
만족,NNG,23,0.0003260330285633284
한번,MAG,23,0.0003260330285633284
누구,NP,23,0.0003260330285633284
다시,MAG,22,0.00031185767949535757
는데,EF,22,0.00031185767949535757
공부,NNG,22,0.00031185767949535757
ᆯ까,EF,22,0.00031185767949535757
서울,NNP,22,0.00031185767949535757
자,EF,22,0.00031185767949535757
예,NNG,22,0.00031185767949535757
는지,EC,22,0.00031185767949535757
이거,NP,22,0.00031185767949535757
실습,NNG,22,0.00031185767949535757
라서,EC,22,0.00031185767949535757
연락,NNG,22,0.00031185767949535757
돌리,VV,21,0.0002976823304273868
고,EF,21,0.0002976823304273868
어떻게,MAG,21,0.0002976823304273868
혼자,NNG,21,0.0002976823304273868
나,JX,21,0.0002976823304273868
문제,NNG,21,0.0002976823304273868
하나,NR,21,0.0002976823304273868
소음,NNG,21,0.0002976823304273868
부모,NNG,21,0.0002976823304273868
못하,VX,21,0.0002976823304273868
개,NNB,21,0.0002976823304273868
원래,MAG,21,0.0002976823304273868
안,NNG,21,0.0002976823304273868
과목,NNG,21,0.0002976823304273868
가깝,VA-I,20,0.000283506981359416
내,VV,20,0.000283506981359416
나쁘,VA,20,0.000283506981359416
필요,NNG,20,0.000283506981359416
은데,EF,20,0.000283506981359416
옆,NNG,20,0.000283506981359416
누나,NNG,20,0.000283506981359416
티,NNG,20,0.000283506981359416
사주,NNG,20,0.000283506981359416
갑자기,MAG,20,0.000283506981359416
어렵,VA-I,20,0.000283506981359416
옛날,NNG,20,0.000283506981359416
ᆫ다,EF,20,0.000283506981359416
울,VV,20,0.000283506981359416
낚시,NNG,20,0.000283506981359416
공간,NNG,19,0.00026933163229144515
먼저,MAG,19,0.00026933163229144515
국내,NNG,19,0.00026933163229144515
가,JKC,19,0.00026933163229144515
께서,JKS,19,0.00026933163229144515
관계,NNG,19,0.00026933163229144515
넣,VV,19,0.00026933163229144515
맞추,VV,19,0.00026933163229144515
나,VX,19,0.00026933163229144515
단,ETM,19,0.00026933163229144515
더라,EF,19,0.00026933163229144515
학생,NNG,19,0.00026933163229144515
제,XPN,19,0.00026933163229144515
엔,NNG,18,0.0002551562832234744
냐,EF,18,0.0002551562832234744
사용,NNG,18,0.0002551562832234744
지금,NNG,18,0.0002551562832234744
동거,NNG,18,0.0002551562832234744
자주,MAG,18,0.0002551562832234744
그러니까,MAJ,18,0.0002551562832234744
수업,NNG,18,0.0002551562832234744
나중,NNG,18,0.0002551562832234744
맨날,MAG,18,0.0002551562832234744
일,NR,18,0.0002551562832234744
오히려,MAG,18,0.0002551562832234744
장례식,NNG,18,0.0002551562832234744
스럽,XSA-I,18,0.0002551562832234744
남자,NNG,18,0.0002551562832234744
서로,MAG,18,0.0002551562832234744
아빠,NNG,18,0.0002551562832234744
둘,NR,18,0.0002551562832234744
보드,NNG,17,0.0002409809341555036
현실,NNG,17,0.0002409809341555036
오래,MAG,17,0.0002409809341555036
마트,NNG,17,0.0002409809341555036
치,VV,17,0.0002409809341555036
장점,NNG,17,0.0002409809341555036
식,NNB,17,0.0002409809341555036
부르,VV,17,0.0002409809341555036
아르바이트,NNG,17,0.0002409809341555036
여러,MM,17,0.0002409809341555036
다녀오,VV,17,0.0002409809341555036
편하,VA,17,0.0002409809341555036
엔에프,NNG,17,0.0002409809341555036
계곡,NNG,17,0.0002409809341555036
없이,MAG,17,0.0002409809341555036
물론,MAG,17,0.0002409809341555036
성향,NNG,17,0.0002409809341555036
면은,EC,17,0.0002409809341555036
마다,JX,16,0.0002268055850875328
기분,NNG,16,0.0002268055850875328
휴가,NNG,16,0.0002268055850875328
일본,NNP,16,0.0002268055850875328
여자,NNG,16,0.0002268055850875328
이,NR,16,0.0002268055850875328
롭,XSA-I,16,0.0002268055850875328
솔직히,MAG,16,0.0002268055850875328
할머니,NNG,16,0.0002268055850875328
회사,NNG,16,0.0002268055850875328
고민,NNG,16,0.0002268055850875328
들어오,VV,16,0.0002268055850875328
와,JKB,16,0.0002268055850875328
배우,VV,16,0.0002268055850875328
제품,NNG,16,0.0002268055850875328
옷,NNG,16,0.0002268055850875328
날,NNG,16,0.0002268055850875328
산책,NNG,16,0.0002268055850875328
무슨,MM,15,0.00021263023601956197
ᆯ로,JKB,15,0.00021263023601956197
친,XPN,15,0.00021263023601956197
걔,NP,15,0.00021263023601956197
살,NNB,15,0.00021263023601956197
길,NNG,15,0.00021263023601956197
시키,VV,15,0.00021263023601956197
음식,NNG,15,0.00021263023601956197
따로,MAG,15,0.00021263023601956197
멀,VA,15,0.00021263023601956197
든,EC,15,0.00021263023601956197
자,EC,15,0.00021263023601956197
하고,JKB,15,0.00021263023601956197
가끔,MAG,15,0.00021263023601956197
바뀌,VV,15,0.00021263023601956197
바로,MAG,15,0.00021263023601956197
감정,NNG,15,0.00021263023601956197
학원,NNG,15,0.00021263023601956197
만,NNB,15,0.00021263023601956197
초등학교,NNG,15,0.00021263023601956197
ᆯ까,EC,15,0.00021263023601956197
째,XSN,15,0.00021263023601956197
반대,NNG,15,0.00021263023601956197
밖에,JX,15,0.00021263023601956197
환승,NNG,14,0.00019845488695159117
인테리어,NNG,14,0.00019845488695159117
새롭,VA-I,14,0.00019845488695159117
요새,MAG,14,0.00019845488695159117
경기도,NNP,14,0.00019845488695159117
스트레스,NNG,14,0.00019845488695159117
변하,VV,14,0.00019845488695159117
졸업,NNG,14,0.00019845488695159117
스키,NNG,14,0.00019845488695159117
해외,NNG,14,0.00019845488695159117
주로,MAG,14,0.00019845488695159117
아니면,MAJ,14,0.00019845488695159117
기간,NNG,14,0.00019845488695159117
갖,VV,14,0.00019845488695159117
남,NNG,14,0.00019845488695159117
에게,JKB,14,0.00019845488695159117
죽,VV,14,0.00019845488695159117
용품,NNG,14,0.00019845488695159117
해외여행,NNG,13,0.00018427953788362038
본인,NNG,13,0.00018427953788362038
무섭,VA-I,13,0.00018427953788362038
어쨌든,MAG,13,0.00018427953788362038
아니,IC,13,0.00018427953788362038
대학,NNG,13,0.00018427953788362038
이,JKG,13,0.00018427953788362038
가지,NNB,13,0.00018427953788362038
웨딩,NNG,13,0.00018427953788362038
그렇게,MAG,13,0.00018427953788362038
끝,NNG,13,0.00018427953788362038
채우,VV,13,0.00018427953788362038
아쉽,VA-I,13,0.00018427953788362038
주택,NNG,13,0.00018427953788362038
선호,NNG,13,0.00018427953788362038
직장,NNG,13,0.00018427953788362038
가,VX,13,0.00018427953788362038
와,JC,13,0.00018427953788362038
위하,VV,13,0.00018427953788362038
끼리,XSN,13,0.00018427953788362038
묻,VV-I,13,0.00018427953788362038
빼,VV,13,0.00018427953788362038
활동,NNG,13,0.00018427953788362038
ᆫ데,EF,12,0.00017010418881564958
눈,NNG,12,0.00017010418881564958
물,NNG,12,0.00017010418881564958
새로,MAG,12,0.00017010418881564958
조건,NNG,12,0.00017010418881564958
자신,NNG,12,0.00017010418881564958
꾸미,VV,12,0.00017010418881564958
입장,NNG,12,0.00017010418881564958
조금,MAG,12,0.00017010418881564958
요새,NNG,12,0.00017010418881564958
세제,NNG,12,0.00017010418881564958
싫어하,VV,12,0.00017010418881564958
함께,MAG,12,0.00017010418881564958
아마,MAG,12,0.00017010418881564958
고치,VV,12,0.00017010418881564958
표현,NNG,12,0.00017010418881564958
자유,NNG,12,0.00017010418881564958
기회,NNG,12,0.00017010418881564958
오,VX,12,0.00017010418881564958
사랑,NNG,12,0.00017010418881564958
관심,NNG,12,0.00017010418881564958
차이,NNG,12,0.00017010418881564958
무,XPN,12,0.00017010418881564958
쓰레기,NNG,12,0.00017010418881564958
위,NNG,12,0.00017010418881564958
처리,NNG,12,0.00017010418881564958
시설,NNG,12,0.00017010418881564958
그러면은,MAJ,12,0.00017010418881564958
내,MM,12,0.00017010418881564958
게임,NNG,12,0.00017010418881564958
성,XSN,12,0.00017010418881564958
자리,NNG,11,0.00015592883974767878
주일,NNB,11,0.00015592883974767878
신경,NNG,11,0.00015592883974767878
소개팅,NNG,11,0.00015592883974767878
화장실,NNG,11,0.00015592883974767878
혼나,VV,11,0.00015592883974767878
냄새,NNG,11,0.00015592883974767878
입양,NNG,11,0.00015592883974767878
할아버지,NNG,11,0.00015592883974767878
인생,NNG,11,0.00015592883974767878
데려가,VV,11,0.00015592883974767878
주인,NNG,11,0.00015592883974767878
시작,NNG,11,0.00015592883974767878
세탁기,NNG,11,0.00015592883974767878
설거지,NNG,11,0.00015592883974767878
따르,VV,11,0.00015592883974767878
나라,NNG,11,0.00015592883974767878
이,IC,11,0.00015592883974767878
당하,VV,11,0.00015592883974767878
야외,NNG,11,0.00015592883974767878
건강,NNG,11,0.00015592883974767878
음식물,NNG,11,0.00015592883974767878
아까,MAG,11,0.00015592883974767878
본가,NNG,11,0.00015592883974767878
훨씬,MAG,11,0.00015592883974767878
매력,NNG,11,0.00015592883974767878
얘,NP,11,0.00015592883974767878
직접,MAG,11,0.00015592883974767878
빨리,MAG,11,0.00015592883974767878
말,VX,11,0.00015592883974767878
덥,VA-I,11,0.00015592883974767878
비,NNG,11,0.00015592883974767878
네,XSN,11,0.00015592883974767878
사이,NNG,11,0.00015592883974767878
관련,NNG,11,0.00015592883974767878
쉽,VA-I,11,0.00015592883974767878
검사,NNG,11,0.00015592883974767878
장소,NNG,11,0.00015592883974767878
간,NNB,11,0.00015592883974767878
몇,NR,11,0.00015592883974767878
뒤,NNG,10,0.000141753490679708
병원,NNG,10,0.000141753490679708
궁합,NNG,10,0.000141753490679708
슬프,VA,10,0.000141753490679708
밑,NNG,10,0.000141753490679708
저,MM,10,0.000141753490679708
구조,NNG,10,0.000141753490679708
예전,NNG,10,0.000141753490679708
시끄럽,VA-I,10,0.000141753490679708
이름,NNG,10,0.000141753490679708
물고기,NNG,10,0.000141753490679708
더라도,EC,10,0.000141753490679708
계시,VX,10,0.000141753490679708
갯벌,NNG,10,0.000141753490679708
방법,NNG,10,0.000141753490679708
동안,NNG,10,0.000141753490679708
편의점,NNG,10,0.000141753490679708
모습,NNG,10,0.000141753490679708
이용,NNG,10,0.000141753490679708
영어,NNP,10,0.000141753490679708
싸우,VV,10,0.000141753490679708
차,NNG,10,0.000141753490679708
나누,VV,10,0.000141753490679708
열심히,MAG,10,0.000141753490679708
우정,NNG,10,0.000141753490679708
모든,MM,10,0.000141753490679708
남녀,NNG,10,0.000141753490679708
참,MAG,10,0.000141753490679708
환경,NNG,10,0.000141753490679708
살짝,MAG,10,0.000141753490679708
돌아가,VV,10,0.000141753490679708
정신,NNG,10,0.000141753490679708
노력,NNG,10,0.000141753490679708
에스,NNG,10,0.000141753490679708
저번,NNG,10,0.000141753490679708
분위기,NNG,10,0.000141753490679708
고백,NNG,10,0.000141753490679708
야자,NNG,9,0.0001275781416117372
ᆫ다거나,EC,9,0.0001275781416117372
조끔,MAG,9,0.0001275781416117372
생각나,VV,9,0.0001275781416117372
꼭,MAG,9,0.0001275781416117372
강의,NNG,9,0.0001275781416117372
휴양지,NNG,9,0.0001275781416117372
자연,NNG,9,0.0001275781416117372
프로그램,NNG,9,0.0001275781416117372
첫,MM,9,0.0001275781416117372
외출,NNG,9,0.0001275781416117372
햇빛,NNG,9,0.0001275781416117372
상상,NNG,9,0.0001275781416117372
이,NP,9,0.0001275781416117372
뱀,NNG,9,0.0001275781416117372
행동,NNG,9,0.0001275781416117372
옮기,VV,9,0.0001275781416117372
수학여행,NNG,9,0.0001275781416117372
주,NNB,9,0.0001275781416117372
물건,NNG,9,0.0001275781416117372
시험,NNG,9,0.0001275781416117372
간호학,NNG,9,0.0001275781416117372
공감,NNG,9,0.0001275781416117372
패키지,NNG,9,0.0001275781416117372
ᆫ다,EC,9,0.0001275781416117372
붙,VV,9,0.0001275781416117372
과외,NNG,9,0.0001275781416117372
마당,NNG,9,0.0001275781416117372
잠깐,MAG,9,0.0001275781416117372
이미,MAG,9,0.0001275781416117372
다시피,EC,9,0.0001275781416117372
노래,NNG,9,0.0001275781416117372
월,NNB,9,0.0001275781416117372
는다고,EC,9,0.0001275781416117372
넓,VA,9,0.0001275781416117372
아주,MAG,9,0.0001275781416117372
즐기,VV,9,0.0001275781416117372
상대,NNG,9,0.0001275781416117372
상태,NNG,9,0.0001275781416117372
시장,NNG,9,0.0001275781416117372
흥미,NNG,9,0.0001275781416117372
형,NNG,9,0.0001275781416117372
밖,NNG,9,0.0001275781416117372
로망,NNG,9,0.0001275781416117372
동물병원,NNP,9,0.0001275781416117372
과학,NNG,9,0.0001275781416117372
너희,NP,9,0.0001275781416117372
추천,NNG,9,0.0001275781416117372
걸,VV,9,0.0001275781416117372
물어보,VV,9,0.0001275781416117372
질문,NNG,9,0.0001275781416117372
50,SN,9,0.0001275781416117372
개발,NNG,9,0.0001275781416117372
지역,NNG,9,0.0001275781416117372
구조물,NNG,9,0.0001275781416117372
기대,NNG,9,0.0001275781416117372
나이,NNG,9,0.0001275781416117372
6,SN,9,0.0001275781416117372
에스에프,NNG,9,0.0001275781416117372
여기,NP,9,0.0001275781416117372
가능,NNG,9,0.0001275781416117372
반,NNG,9,0.0001275781416117372
대천,NNP,9,0.0001275781416117372
자체,NNG,9,0.0001275781416117372
무조건,MAG,9,0.0001275781416117372
이후,NNG,9,0.0001275781416117372
상대방,NNG,9,0.0001275781416117372
덜,MAG,9,0.0001275781416117372
데리,VV,9,0.0001275781416117372
혼자,MAG,8,0.0001134027925437664
마리,NNB,8,0.0001134027925437664
일어나,VV,8,0.0001134027925437664
수학,NNG,8,0.0001134027925437664
고등,NNG,8,0.0001134027925437664
예민,XR,8,0.0001134027925437664
여,EC,8,0.0001134027925437664
태안,NNP,8,0.0001134027925437664
부족,NNG,8,0.0001134027925437664
쯤,XSN,8,0.0001134027925437664
이제,NNG,8,0.0001134027925437664
실제로,MAG,8,0.0001134027925437664
단점,NNG,8,0.0001134027925437664
혹은,MAG,8,0.0001134027925437664
피하,VV,8,0.0001134027925437664
치우,VV,8,0.0001134027925437664
방학,NNG,8,0.0001134027925437664
목줄,NNG,8,0.0001134027925437664
생,XSN,8,0.0001134027925437664
온라인,NNG,8,0.0001134027925437664
견,NNG,8,0.0001134027925437664
몸,NNG,8,0.0001134027925437664
행복,NNG,8,0.0001134027925437664
버리,VX,8,0.0001134027925437664
몽골,NNP,8,0.0001134027925437664
여행지,NNG,8,0.0001134027925437664
ᆫ가요,EF,8,0.0001134027925437664
아프,VA,8,0.0001134027925437664
적,VA,8,0.0001134027925437664
매일,MAG,8,0.0001134027925437664
끝나,VV,8,0.0001134027925437664
학회,NNG,8,0.0001134027925437664
챙기,VV,8,0.0001134027925437664
캐나다,NNP,8,0.0001134027925437664
문,NNG,8,0.0001134027925437664
병아리,NNG,8,0.0001134027925437664
비슷,XR,8,0.0001134027925437664
ᆫ단,ETM,8,0.0001134027925437664
즐겁,VA-I,8,0.0001134027925437664
가사,NNG,8,0.0001134027925437664
집안일,NNG,8,0.0001134027925437664
오,IC,8,0.0001134027925437664
일,NNB,8,0.0001134027925437664
하고,JC,8,0.0001134027925437664
코스,NNG,8,0.0001134027925437664
동아리,NNG,8,0.0001134027925437664
개인,NNG,8,0.0001134027925437664
쌓,VV,8,0.0001134027925437664
