형태소,POS,절대빈도,상대빈도
으니까,ECD,110,0.00133422281521014
아니,VCN,109,0.001322093516890048
그거,NP,106,0.0012857056219297714
힘들,VA,106,0.0012857056219297714
나,VV,106,0.0012857056219297714
그,NP,105,0.0012735763236096792
거기,NP,105,0.0012735763236096792
막,MAG,105,0.0012735763236096792
듣,VV,104,0.001261447025289587
크,VA,104,0.001261447025289587
요즘,NNG,101,0.0012250591303293104
지,EFN,101,0.0012250591303293104
지만,ECE,101,0.0012250591303293104
쪼끔,MAG,100,0.0012129298320092182
name,OL,99,0.001200800533689126
내,NP,99,0.001200800533689126
어요,EFN,97,0.0011765419370489416
알,VV,95,0.0011522833404087574
어떻,VA,95,0.0011522833404087574
음,IC,93,0.001128024743768573
결혼,NNG,92,0.0011158954454484808
이제,NNG,92,0.0011158954454484808
같이,MAG,91,0.0011037661471283886
아니,VV,91,0.0011037661471283886
은데,ECD,91,0.0011037661471283886
때문,NNB,90,0.0010916368488082964
거든요,EFN,89,0.0010795075504882042
못,MAG,89,0.0010795075504882042
말,NNG,88,0.001067378252168112
일,NNG,87,0.0010552489538480198
이렇게,MAG,87,0.0010552489538480198
이런,MDT,87,0.0010552489538480198
그리고,MAG,86,0.0010431196555279276
나오,VV,85,0.0010309903572078354
그,VA,85,0.0010309903572078354
아요,EFN,85,0.0010309903572078354
비,NNG,85,0.0010309903572078354
시간,NNG,85,0.0010309903572078354
학교,NNG,84,0.0010188610588877435
어도,ECD,84,0.0010188610588877435
여도,ECD,84,0.0010188610588877435
부분,NNG,83,0.0010067317605676513
성격,NNG,82,0.000994602462247559
3,NR,82,0.000994602462247559
보다,JKM,81,0.0009824731639274669
아야,ECD,81,0.0009824731639274669
느,VV,80,0.0009703438656073747
여,ECD,80,0.0009703438656073747
이,MDT,80,0.0009703438656073747
티,NNG,79,0.0009582145672872825
경우,NNG,79,0.0009582145672872825
강아지,NNG,79,0.0009582145672872825
들,VV,78,0.0009460852689671903
만나,VV,78,0.0009460852689671903
사,VV,76,0.0009218266723270059
너,NP,74,0.0008975680756868216
그것,NP,74,0.0008975680756868216
대하,VV,73,0.0008854387773667294
먹,VV,73,0.0008854387773667294
정도,NNG,72,0.0008733094790466372
언니,NNG,72,0.0008733094790466372
모르,VV,71,0.000861180180726545
그래서,MAC,70,0.0008490508824064528
여행,NNG,69,0.0008369215840863606
이랑,JC,69,0.0008369215840863606
나,JX,69,0.0008369215840863606
정말,MAG,68,0.0008247922857662684
ㄴ다고,ECE,68,0.0008247922857662684
한번,NNG,67,0.0008126629874461763
년,NNM,66,0.0008005336891260841
네,EFN,66,0.0008005336891260841
야,EFN,65,0.0007884043908059919
서,JKM,65,0.0007884043908059919
까지,JX,65,0.0007884043908059919
엠,NNG,65,0.0007884043908059919
라고요,EFN,65,0.0007884043908059919
라고,JX,64,0.0007762750924858997
려고,ECD,63,0.0007641457941658075
기억,NNG,62,0.0007520164958457153
진짜,MAG,62,0.0007520164958457153
생활,NNG,62,0.0007520164958457153
사실,NNG,62,0.0007520164958457153
선생님,NNG,61,0.0007398871975256232
재밌,VA,61,0.0007398871975256232
한,MDN,61,0.0007398871975256232
지금,MAG,61,0.0007398871975256232
이것,NP,60,0.000727757899205531
이나,JX,58,0.0007034993025653466
이,JKC,57,0.0006913700042452544
아빠,NNG,57,0.0006913700042452544
쓰,VV,56,0.0006792407059251622
이사,NNG,56,0.0006792407059251622
을까,EFQ,56,0.0006792407059251622
괜찮,VA,56,0.0006792407059251622
라고,JKQ,56,0.0006792407059251622
니,ECD,56,0.0006792407059251622
얘,UN,55,0.00066711140760507
공부,NNG,55,0.00066711140760507
처럼,JKM,55,0.00066711140760507
회사,NNG,55,0.00066711140760507
처음,NNG,54,0.0006549821092849779
받,VV,54,0.0006549821092849779
놀,VV,54,0.0006549821092849779
안,NNG,53,0.0006428528109648857
어떤,MDT,53,0.0006428528109648857
라,ECD,53,0.0006428528109648857
스럽,XSA,53,0.0006428528109648857
까,VV,51,0.0006185942143247013
였,EPT,51,0.0006185942143247013
쪽,NNB,51,0.0006185942143247013
다르,VA,50,0.0006064649160046091
다른,MDT,50,0.0006064649160046091
번,NNM,50,0.0006064649160046091
다가,ECD,50,0.0006064649160046091
아도,ECD,49,0.0005943356176845169
남편,NNG,49,0.0005943356176845169
아파트,NNG,49,0.0005943356176845169
왜냐하면,MAG,49,0.0005943356176845169
낳,VV,48,0.0005822063193644248
나가,VV,48,0.0005822063193644248
계속,MAG,47,0.0005700770210443326
별로,MAG,47,0.0005700770210443326
라고,ECD,47,0.0005700770210443326
는지,ECS,46,0.0005579477227242404
전,NNG,46,0.0005579477227242404
그렇,VV,46,0.0005579477227242404
부터,JX,46,0.0005579477227242404
응,UN,46,0.0005579477227242404
왜,MAG,46,0.0005579477227242404
건,NNM,46,0.0005579477227242404
어디,NP,45,0.0005458184244041482
적,NNB,45,0.0005458184244041482
솔직히,MAG,44,0.000533689126084056
지,VXV,44,0.000533689126084056
편하,VA,44,0.000533689126084056
다는,ETD,44,0.000533689126084056
네,MDN,44,0.000533689126084056
쪼금,MAG,43,0.0005215598277639638
냐,EFQ,43,0.0005215598277639638
되,XSV,43,0.0005215598277639638
하면,NNP,43,0.0005215598277639638
그리,VV,42,0.0005094305294438717
한번,MAG,42,0.0005094305294438717
약간,MAG,42,0.0005094305294438717
층,NNG,42,0.0005094305294438717
나도,NNG,42,0.0005094305294438717
저희,NP,42,0.0005094305294438717
우리,NNM,42,0.0005094305294438717
주,VV,42,0.0005094305294438717
이번,NNG,41,0.0004973012311237795
ㄴ다,ECS,41,0.0004973012311237795
아직,MAG,40,0.0004851719328036873
님,XSN,40,0.0004851719328036873
지내,VV,40,0.0004851719328036873
음,NNG,40,0.0004851719328036873
갖,VV,40,0.0004851719328036873
중,NNB,39,0.00047304263448359513
동물,NNG,39,0.00047304263448359513
구나,EFI,38,0.00046091333616350293
예전,NNG,38,0.00046091333616350293
학원,NNG,38,0.00046091333616350293
만약,NNG,38,0.00046091333616350293
불편,NNG,37,0.0004487840378434108
거지,NNG,37,0.0004487840378434108
데리,VV,37,0.0004487840378434108
있었,VV,37,0.0004487840378434108
뭔,MDT,37,0.0004487840378434108
계획,NNG,36,0.0004366547395233186
거의,MAG,36,0.0004366547395233186
서,ECD,36,0.0004366547395233186
나이,NNG,36,0.0004366547395233186
더라,EFN,36,0.0004366547395233186
걔,UN,35,0.0004245254412032264
개,NNG,35,0.0004245254412032264
라는,ETD,35,0.0004245254412032264
가족,NNG,35,0.0004245254412032264
굉장히,MAG,35,0.0004245254412032264
엄청,MAG,35,0.0004245254412032264
일,NNM,35,0.0004245254412032264
나,EFQ,34,0.0004123961428831342
한데,MAG,34,0.0004123961428831342
남자,NNG,34,0.0004123961428831342
저,VV,34,0.0004123961428831342
시키,VV,33,0.00040026684456304204
둘,NNG,33,0.00040026684456304204
ㅁ,ETN,33,0.00040026684456304204
고,NNG,33,0.00040026684456304204
네,XSN,32,0.00038813754624294984
고등학교,NNG,32,0.00038813754624294984
4,NR,32,0.00038813754624294984
자,VV,32,0.00038813754624294984
이러,VV,32,0.00038813754624294984
길,VA,32,0.00038813754624294984
가지,VV,32,0.00038813754624294984
어리,VA,32,0.00038813754624294984
들어가,VV,32,0.00038813754624294984
몇,MDT,32,0.00038813754624294984
거나,ECE,31,0.00037600824792285764
제일,MAG,31,0.00037600824792285764
소리,NNG,31,0.00037600824792285764
중학교,NNG,31,0.00037600824792285764
마음,NNG,31,0.00037600824792285764
오빠,NNG,30,0.0003638789496027655
무엇,NNG,30,0.0003638789496027655
제주도,NNP,30,0.0003638789496027655
나무,NNG,30,0.0003638789496027655
가,JKC,30,0.0003638789496027655
만들,VV,30,0.0003638789496027655
혹시,MAG,30,0.0003638789496027655
고양이,NNG,30,0.0003638789496027655
그러면,MAG,30,0.0003638789496027655
아버님,NNG,29,0.0003517496512826733
생기,VV,29,0.0003517496512826733
다시,MAG,29,0.0003517496512826733
그다음,NNG,29,0.0003517496512826733
혼자,NNG,29,0.0003517496512826733
밖에,JX,29,0.0003517496512826733
하다,NNP,29,0.0003517496512826733
드,VV,29,0.0003517496512826733
ㄴ지,ECD,29,0.0003517496512826733
이,NP,29,0.0003517496512826733
간,NNG,28,0.0003396203529625811
놓,VXV,28,0.0003396203529625811
나,ECE,28,0.0003396203529625811
에요,EFN,28,0.0003396203529625811
잖아요,EFN,28,0.0003396203529625811
여자,NNG,28,0.0003396203529625811
그런데,MAG,28,0.0003396203529625811
ㄹ까,ECD,28,0.0003396203529625811
라,NNG,28,0.0003396203529625811
다음,NNG,28,0.0003396203529625811
가,NNG,28,0.0003396203529625811
싶,VV,28,0.0003396203529625811
물어보,VV,27,0.00032749105464248895
건조기,NNG,27,0.00032749105464248895
요새,NNG,27,0.00032749105464248895
물론,MAG,27,0.00032749105464248895
서울,NNG,27,0.00032749105464248895
옛날,NNG,27,0.00032749105464248895
일단,MAG,27,0.00032749105464248895
계속,NNG,27,0.00032749105464248895
잘하,VV,27,0.00032749105464248895
남,VV,26,0.00031536175632239675
고민,NNG,26,0.00031536175632239675
가끔,MAG,26,0.00031536175632239675
ㄹ지,ECD,26,0.00031536175632239675
말하,VV,26,0.00031536175632239675
나중,NNG,26,0.00031536175632239675
ㄴ데,ECD,26,0.00031536175632239675
적이,MAG,26,0.00031536175632239675
바뀌,VV,26,0.00031536175632239675
오,VX,26,0.00031536175632239675
명,NNM,26,0.00031536175632239675
타,VV,26,0.00031536175632239675
배우,VV,26,0.00031536175632239675
면,NNG,26,0.00031536175632239675
더니,ECD,25,0.00030323245800230455
작,VA,25,0.00030323245800230455
앞,NNG,25,0.00030323245800230455
자주,MAG,25,0.00030323245800230455
싫어하,VV,25,0.00030323245800230455
당신,NP,25,0.00030323245800230455
곳,NNG,25,0.00030323245800230455
진짜,NNG,25,0.00030323245800230455
따르,VV,25,0.00030323245800230455
놓,VV,25,0.00030323245800230455
결혼식,NNG,25,0.00030323245800230455
문제,NNG,25,0.00030323245800230455
산책,NNG,25,0.00030323245800230455
방,NNG,25,0.00030323245800230455
월,NNM,25,0.00030323245800230455
꼭,MAG,25,0.00030323245800230455
반,NNG,24,0.0002911031596822124
싫,VA,24,0.0002911031596822124
않,VV,24,0.0002911031596822124
씩,XSN,24,0.0002911031596822124
자체,NNG,24,0.0002911031596822124
편,NNB,24,0.0002911031596822124
못하,VX,24,0.0002911031596822124
스트레스,NNG,23,0.0002789738613621202
그럼,MAG,23,0.0002789738613621202
장모,NNG,23,0.0002789738613621202
대화,NNG,23,0.0002789738613621202
추천,NNG,23,0.0002789738613621202
늘,VV,23,0.0002789738613621202
와,JKM,23,0.0002789738613621202
ㄹ까,EFQ,23,0.0002789738613621202
책,NNG,23,0.0002789738613621202
걸,VV,23,0.0002789738613621202
6,NR,23,0.0002789738613621202
만족,NNG,23,0.0002789738613621202
분,NNG,23,0.0002789738613621202
근무,NNG,23,0.0002789738613621202
어느,MDT,22,0.000266844563042028
하루,NNG,22,0.000266844563042028
자,ECE,22,0.000266844563042028
마다,JX,22,0.000266844563042028
ㄴ가,ECS,22,0.000266844563042028
저기,NP,22,0.000266844563042028
은,JKS,22,0.000266844563042028
걷,VV,22,0.000266844563042028
ㄴ다는,ETD,22,0.000266844563042028
20,NR,22,0.000266844563042028
직장,NNG,22,0.000266844563042028
ㄴ다면,ECE,22,0.000266844563042028
복지,NNG,22,0.000266844563042028
박,NNM,22,0.000266844563042028
맞추,VV,22,0.000266844563042028
만,NR,22,0.000266844563042028
5,NR,22,0.000266844563042028
주변,NNG,21,0.00025471526472193586
아예,MAG,21,0.00025471526472193586
알아보,VV,21,0.00025471526472193586
자꾸,MAG,21,0.00025471526472193586
가장,MAG,21,0.00025471526472193586
이거,NP,21,0.00025471526472193586
항상,MAG,21,0.00025471526472193586
라든지,ECE,21,0.00025471526472193586
들어오,VV,21,0.00025471526472193586
아,JKI,21,0.00025471526472193586
해,NNG,21,0.00025471526472193586
건,ECE,21,0.00025471526472193586
자연,NNG,21,0.00025471526472193586
보이,VV,20,0.00024258596640184366
그렇게,MAG,20,0.00024258596640184366
죠,EFN,20,0.00024258596640184366
소음,NNG,20,0.00024258596640184366
하나,NNG,20,0.00024258596640184366
참,MAG,20,0.00024258596640184366
아무래도,MAG,20,0.00024258596640184366
적,XSN,20,0.00024258596640184366
길,NNG,20,0.00024258596640184366
시절,NNG,20,0.00024258596640184366
느끼,VV,20,0.00024258596640184366
위하,VV,20,0.00024258596640184366
던,EFQ,20,0.00024258596640184366
보리,NNG,20,0.00024258596640184366
학창,NNG,20,0.00024258596640184366
나,JC,19,0.00023045666808175146
식기세척기,NNG,19,0.00023045666808175146
경험,NNG,19,0.00023045666808175146
하나,NR,19,0.00023045666808175146
든,JX,19,0.00023045666808175146
으시,EPH,19,0.00023045666808175146
치,NNB,19,0.00023045666808175146
아기,NNG,19,0.00023045666808175146
숙소,NNG,19,0.00023045666808175146
점,NNG,19,0.00023045666808175146
쉽,VA,19,0.00023045666808175146
어리,VV,19,0.00023045666808175146
친하,VA,19,0.00023045666808175146
딱,MAG,19,0.00023045666808175146
하지만,MAC,19,0.00023045666808175146
날,VV,19,0.00023045666808175146
돈,NNG,19,0.00023045666808175146
대학,NNG,19,0.00023045666808175146
확실히,MAG,19,0.00023045666808175146
느낌,NNG,19,0.00023045666808175146
선택,NNG,19,0.00023045666808175146
나랑,MAG,19,0.00023045666808175146
반려,NNG,19,0.00023045666808175146
자기,NNG,18,0.0002183273697616593
제가,NNG,18,0.0002183273697616593
도,NNG,18,0.0002183273697616593
제사,NNG,18,0.0002183273697616593
라,EFN,18,0.0002183273697616593
열심히,MAG,18,0.0002183273697616593
아쉽,VA,18,0.0002183273697616593
부모님,NNG,18,0.0002183273697616593
호텔,NNG,18,0.0002183273697616593
필요,NNG,18,0.0002183273697616593
시,NNM,18,0.0002183273697616593
맨날,MAG,18,0.0002183273697616593
브라더,NNG,18,0.0002183273697616593
이쁘,VA,18,0.0002183273697616593
내,VV,18,0.0002183273697616593
특히,MAG,18,0.0002183273697616593
그쪽,NP,18,0.0002183273697616593
거잖,UN,18,0.0002183273697616593
이,NNG,17,0.0002061980714415671
7,NR,17,0.0002061980714415671
보내,VV,17,0.0002061980714415671
공간,NNG,17,0.0002061980714415671
라서,ECD,17,0.0002061980714415671
비형,NNG,17,0.0002061980714415671
비행기,NNG,17,0.0002061980714415671
일본,NNG,17,0.0002061980714415671
디자인,NNG,17,0.0002061980714415671
고는,ECE,17,0.0002061980714415671
ㄴ다,EFN,17,0.0002061980714415671
여러,MDT,17,0.0002061980714415671
그러니까,MAC,17,0.0002061980714415671
힘들,VV,17,0.0002061980714415671
뛰,VV,17,0.0002061980714415671
빨래,NNG,17,0.0002061980714415671
원,NNM,17,0.0002061980714415671
시,NNG,17,0.0002061980714415671
바꾸,VV,17,0.0002061980714415671
울,VV,17,0.0002061980714415671
일하,VV,17,0.0002061980714415671
살,NNM,17,0.0002061980714415671
부담,NNG,17,0.0002061980714415671
어렵,VA,16,0.00019406877312147492
제일,NNG,16,0.00019406877312147492
상황,NNG,16,0.00019406877312147492
비싸,VA,16,0.00019406877312147492
이야기,NNG,16,0.00019406877312147492
굳이,MAG,16,0.00019406877312147492
무슨,MDT,16,0.00019406877312147492
식,NNG,16,0.00019406877312147492
미술,NNG,16,0.00019406877312147492
영어,NNG,16,0.00019406877312147492
주택,NNG,16,0.00019406877312147492
10,NR,16,0.00019406877312147492
빨리,MAG,16,0.00019406877312147492
물리,NNG,16,0.00019406877312147492
어야지,EFN,16,0.00019406877312147492
밖,NNG,16,0.00019406877312147492
날,NNG,16,0.00019406877312147492
먼저,MAG,16,0.00019406877312147492
짖,VV,16,0.00019406877312147492
니,JC,16,0.00019406877312147492
거든,ECD,16,0.00019406877312147492
ㄴ지,ECS,16,0.00019406877312147492
들이,VV,16,0.00019406877312147492
넣,VV,16,0.00019406877312147492
바로,MAG,16,0.00019406877312147492
관심,NNG,15,0.00018193947480138275
관리,NNG,15,0.00018193947480138275
마트,NNG,15,0.00018193947480138275
입장,NNG,15,0.00018193947480138275
달,NNG,15,0.00018193947480138275
이해,NNG,15,0.00018193947480138275
매일,MAG,15,0.00018193947480138275
병원,NNG,15,0.00018193947480138275
검사,NNG,15,0.00018193947480138275
예쁘,VA,15,0.00018193947480138275
라든지,JX,15,0.00018193947480138275
설치,NNG,15,0.00018193947480138275
해외,NNG,15,0.00018193947480138275
작년,NNG,15,0.00018193947480138275
끼,VV,15,0.00018193947480138275
잡,VV,15,0.00018193947480138275
기분,NNG,15,0.00018193947480138275
가면,NNG,15,0.00018193947480138275
요,EFN,15,0.00018193947480138275
이상,NNG,15,0.00018193947480138275
8,NR,15,0.00018193947480138275
중요,NNG,15,0.00018193947480138275
세탁기,NNG,15,0.00018193947480138275
힘,NNG,15,0.00018193947480138275
스,VV,15,0.00018193947480138275
제이,NNG,15,0.00018193947480138275
싸,VV,15,0.00018193947480138275
코,NNG,15,0.00018193947480138275
차,NNG,15,0.00018193947480138275
아까,MAG,15,0.00018193947480138275
위,NNG,14,0.00016981017648129055
자고,EFQ,14,0.00016981017648129055
먹이,VV,14,0.00016981017648129055
세기,NNG,14,0.00016981017648129055
아버지,NNG,14,0.00016981017648129055
더라도,ECD,14,0.00016981017648129055
없었,VV,14,0.00016981017648129055
주,NNG,14,0.00016981017648129055
읽,VV,14,0.00016981017648129055
약간,NNG,14,0.00016981017648129055
나쁘,VA,14,0.00016981017648129055
이랑,NNG,14,0.00016981017648129055
치,VV,14,0.00016981017648129055
이유,NNG,14,0.00016981017648129055
씩,MAG,14,0.00016981017648129055
연락,NNG,14,0.00016981017648129055
새,NNG,14,0.00016981017648129055
가격,NNG,14,0.00016981017648129055
본인,NNG,14,0.00016981017648129055
든,ECE,14,0.00016981017648129055
달려들,VV,14,0.00016981017648129055
데려오,VV,14,0.00016981017648129055
드리,VV,14,0.00016981017648129055
주위,NNG,14,0.00016981017648129055
밥,NNG,14,0.00016981017648129055
이혼,NNG,14,0.00016981017648129055
옆,NNG,14,0.00016981017648129055
눈,NNG,14,0.00016981017648129055
사장님,NNG,14,0.00016981017648129055
쇼핑,NNG,14,0.00016981017648129055
하,NNB,14,0.00016981017648129055
한데,NNG,14,0.00016981017648129055
벌,VV,14,0.00016981017648129055
저녁,NNG,14,0.00016981017648129055
간식,NNG,14,0.00016981017648129055
가깝,VA,13,0.00015768087816119838
비용,NNG,13,0.00015768087816119838
오시,VV,13,0.00015768087816119838
외국인,NNG,13,0.00015768087816119838
다그,VV,13,0.00015768087816119838
해지,VV,13,0.00015768087816119838
다양,NNG,13,0.00015768087816119838
넘,VV,13,0.00015768087816119838
정,NNG,13,0.00015768087816119838
오히려,MAG,13,0.00015768087816119838
부산,NNG,13,0.00015768087816119838
새끼,NNG,13,0.00015768087816119838
너희,NP,13,0.00015768087816119838
바다,NNG,13,0.00015768087816119838
육아,NNG,13,0.00015768087816119838
집안일,NNG,13,0.00015768087816119838
말,VXV,13,0.00015768087816119838
도련님,NNG,13,0.00015768087816119838
요,JX,13,0.00015768087816119838
누구,NP,13,0.00015768087816119838
서로,MAG,13,0.00015768087816119838
역사,NNG,13,0.00015768087816119838
졸업,NNG,13,0.00015768087816119838
던데,ECD,13,0.00015768087816119838
가기,NNG,13,0.00015768087816119838
전공,NNG,13,0.00015768087816119838
아야지,EFN,13,0.00015768087816119838
일단,NNG,13,0.00015768087816119838
이,NR,13,0.00015768087816119838
들,VA,13,0.00015768087816119838
여름,NNG,13,0.00015768087816119838
차라리,MAG,13,0.00015768087816119838
어머니,NNG,13,0.00015768087816119838
쉬,VV,13,0.00015768087816119838
스타일,NNG,13,0.00015768087816119838
원래,NNG,13,0.00015768087816119838
대로,NNB,13,0.00015768087816119838
고,JKQ,13,0.00015768087816119838
오형,NNG,13,0.00015768087816119838
대,EFN,13,0.00015768087816119838
속,NNG,12,0.0001455515798411062
수학,NNG,12,0.0001455515798411062
제도,NNG,12,0.0001455515798411062
몸,NNG,12,0.0001455515798411062
그리고,MAC,12,0.0001455515798411062
끝나,VV,12,0.0001455515798411062
오,NNG,12,0.0001455515798411062
뒤,NNG,12,0.0001455515798411062
배,NNG,12,0.0001455515798411062
이용,NNG,12,0.0001455515798411062
정보,NNG,12,0.0001455515798411062
이과,NNG,12,0.0001455515798411062
당시,NNG,12,0.0001455515798411062
첫,MDT,12,0.0001455515798411062
러,ECD,12,0.0001455515798411062
조금,MAG,12,0.0001455515798411062
내,NNG,12,0.0001455515798411062
자식,NNG,12,0.0001455515798411062
물,NNG,12,0.0001455515798411062
시장,NNG,12,0.0001455515798411062
대로,JX,12,0.0001455515798411062
신경,NNG,12,0.0001455515798411062
여기,NP,12,0.0001455515798411062
선,NNG,12,0.0001455515798411062
과목,NNG,12,0.0001455515798411062
비슷,XR,12,0.0001455515798411062
낫,VA,12,0.0001455515798411062
높,VA,12,0.0001455515798411062
중간,NNG,12,0.0001455515798411062
네요,EFN,12,0.0001455515798411062
모든,MDT,12,0.0001455515798411062
거나,JX,12,0.0001455515798411062
인제,NNG,12,0.0001455515798411062
사료,NNG,12,0.0001455515798411062
어차피,MAG,12,0.0001455515798411062
대,NNG,12,0.0001455515798411062
아무튼,MAG,12,0.0001455515798411062
리,EFQ,12,0.0001455515798411062
키,NNG,12,0.0001455515798411062
나,VXV,12,0.0001455515798411062
라서,JKS,12,0.0001455515798411062
아침,NNG,12,0.0001455515798411062
오래되,VV,12,0.0001455515798411062
때,VV,12,0.0001455515798411062
계시,VV,12,0.0001455515798411062
드럼,NNG,12,0.0001455515798411062
기,NNG,12,0.0001455515798411062
자녀,NNG,12,0.0001455515798411062
보통,NNG,12,0.0001455515798411062
짧,VA,12,0.0001455515798411062
갑자기,MAG,11,0.000133422281521014
려면,ECE,11,0.000133422281521014
도움,NNG,11,0.000133422281521014
놀이터,NNG,11,0.000133422281521014
시험,NNG,11,0.000133422281521014
과,NNG,11,0.000133422281521014
주로,MAG,11,0.000133422281521014
연애,NNG,11,0.000133422281521014
사용,NNG,11,0.000133422281521014
어떠,VV,11,0.000133422281521014
가시,VV,11,0.000133422281521014
닿,VV,11,0.000133422281521014
어머님,NNG,11,0.000133422281521014
영상,NNG,11,0.000133422281521014
를,JX,11,0.000133422281521014
사랑,NNG,11,0.000133422281521014
니깐,ECD,11,0.000133422281521014
년,NNB,11,0.000133422281521014
에이형,NNG,11,0.000133422281521014
성향,NNG,11,0.000133422281521014
언제,MAG,11,0.000133422281521014
초,XPN,11,0.000133422281521014
오래,MAG,11,0.000133422281521014
듯이,ECD,11,0.000133422281521014
이나,JC,11,0.000133422281521014
짜,VV,11,0.000133422281521014
푸딩,NNG,11,0.000133422281521014
청소,NNG,11,0.000133422281521014
모시,VV,11,0.000133422281521014
사실,MAG,11,0.000133422281521014
분,NNB,11,0.000133422281521014
고요,EFN,11,0.000133422281521014
덥,VA,11,0.000133422281521014
따로,MAG,11,0.000133422281521014
동생,NNG,11,0.000133422281521014
15,NR,11,0.000133422281521014
국내,NNG,11,0.000133422281521014
만하,VXA,11,0.000133422281521014
방법,NNG,11,0.000133422281521014
예,NNG,11,0.000133422281521014
시부모,NNG,11,0.000133422281521014
빠지,VV,11,0.000133422281521014
나의,NNG,11,0.000133422281521014
