화자ID,연령대,MDT_이,NNG_할머니,NNG_댁,JKS_이,VV_어,ECS_어,VA_맛있,ETD_는,NNG_음식,JX_은,JKS_가,VV_있,ECD_어,JX_는,NNG_관광지,VV_가,ETD_ㄹ,VXA_만하,ETD_ㄴ,NNG_곳,VV_그러,ETN_ㅁ,VV_일,NNG_국내,NNG_여행,NNG_중,ECE_고,VXA_싶,ETD_은,ECS_아,VXV_보,EFN_잖아,ETD_을,NNG_때,VV_하,EFN_어,NNG_나도,NNG_가족,EFN_지,VV_먹,NNG_바다,ECD_아서,VV_놀,JX_밖에,MAG_안,VA_같,ECD_은데,MAG_제일,NNG_기억,VV_남,ECD_아,NNG_부산,NNG_루지,ECS_ㄴ가,VV_타,VA_재밌,NNG_파리,NNG_프랑스,VV_맞,NNG_축구,VV_보,ECD_러,NNG_일본,VV_말,NNG_대,JX_만,MAG_왜,NNG_산,MAG_더,VA_좋,VA_그,ECE_ㄴ데,NNG_계곡,NNG_가면,VA_괜찮,ECD_지,VXV_않,EFQ_을까,NNG_사람,MAG_너무,VA_많,ECD_으니깐,NNG_여름,MAG_이제,MAG_같이,MAC_그래서,VV_알,ECD_니,VA_어리,VV_그,VXV_말,ECE_고는,MAG_거의,VV_치,NNG_구들,NNG_은,JKO_를,MAG_많이,NNG_이,NNG_대천,MDT_그,NNG_무엇,VA_이렇,ECD_게,NNG_줄,VV_내려오,VV_아,ECD_는데,VV_모르,EFN_다,NNG_레일,NNG_바이크,VV_나,NNG_갯벌,NNG_안,NNG_완전,VV_어리,NNG_유치원,NNG_애초,JKO_을,NNG_가지,MAG_그럼,NNG_올해,NNG_겨울,JX_를,VV_갈,EFQ_ㄹ까,NNG_돈만,VV_되,ECE_ㄴ다면,MAG_또,ECD_어서,ETN_기,JKS_는,EFN_네,NNG_스키장,MAG_근데,NNG_내가,NNG_무주,NNG_재미,VA_없,VA_짧,NNG_코스,EFN_야,VV_그리하,ECD_여도,MAG_진짜,VV_느,NNG_그때,NNG_친구,NNG_만약,ECE_자,EFQ_나,NNG_워터,MDT_그런,NNG_기구,MAG_잘,VXV_나,ECD_아도,NNG_놀이,VA_다르,NNG_시간,ECE_면,VV_아니,NNG_여수,VA_덥,NNG_달,JX_도,MAG_엄청,VV_그리,NNG_나중,NNG_사천,ECD_라,EFN_대,NNG_남자,NNG_집,NNG_보드,NNG_게임,NNG_대전,NNG_천안,ECD_으면,VV_다니,ECS_ㄴ다,JX_거나,VA_그렇,NNG_이번,NNG_애,MAG_다,NNG_인턴,NNG_생활,ECD_여,VXV_가지,MAG_못,VV_말하,NNG_태안,EFN_라,VA_크,MDT_맨,NNG_앞,NNG_운영,NNG_속도,NNG_조절,VXV_주,NNG_자기,NNG_뒤,VV_따르,NNG_오라,NNG_하면서,VV_따라가,JX_야,NNG_타면,MAG_살짝살짝,NNG_길,VV_닿,ECD_ㄹ라,MAG_쪼금,MAG_씩,MDT_다른,VV_들어가,ECD_다가,MAG_막,NNG_가이드,NNG_분,VA_느리,VA_재미있,VV_놓치,NNG_생각,VA_가깝,VXV_있,NNG_지역,NNG_회,NNG_여,NNG_인제,JKS_라서,NNG_유명,NNG_황태,VA_길,EFN_거든,NNG_막국수,NNG_최근,MAG_좀,NNG_해진,NNG_양,NNG_정도,NNG_속,NNG_한데,NNG_위쪽,ECD_라서,VV_뚜벅이,NNG_가기,VV_힘들,VV_좋아하,VXV_대,ECE_구,NNG_대구,VV_맛있,MAG_게다가,NNG_케이티,NNG_엑스,MDN_한,VV_가지,NNG_특이,NNG_테마,JX_나,ECE_거나,NNG_해변,NNG_해수욕,NNG_오빠,VXA_빠지,NNG_바나나,NNG_보트,JKS_께서,NNG_급,NNG_커브,VV_꺾,NNG_바람,VV_빠지,NNG_동안,MAG_멀리,VV_흩어지,VV_있었,JKO_한테,VV_다녀오,NNG_라,NNG_정,NNG_도로,VA_힘들,NNG_해외여행,NNG_딸기,NNG_열대,NNG_과일,ECS_다,NNG_동남아,MAG_있다,MAG_그래서,NNG_벌레,VA_나쁘,MAG_워낙,NNG_중학교,VV_까,NNG_이랑,NNG_이후,NNG_조개,NNG_구이,ECD_어야,NNG_클라이밍,MAG_매번,NNG_체험,NNG_삽,VV_들,ECE_면서,JX_이나,NNG_소금,NNG_맛조개,VV_잡,ECD_으러,NNG_돈,NNG_요즘,NNG_한번,VV_가늘,VA_낫,MDT_이런,NNG_초보,NNG_사실,NNG_오랜만,NNG_수박,VV_몰리,NNG_보통,NNG_수영장,VV_낳,EFQ_ㄴ가,ECD_더라도,NNG_쯤,NNG_제일,NNG_끝,NNG_이상,MAG_분명,NNG_평일,NNG_서고,NNG_언니,VV_계시,MAG_정말,MDT_여러,NNG_명이,VV_스,MAG_딱히,EFQ_던,NNG_밭,NNG_수목원,MAG_아예,MAG_기껏,ECD_아야,NNG_성심,NNG_당,NNG_지,MAG_보통,NNG_학교,NNG_주변,NNG_해결,VV_자,ECS_을지,VV_외,NNG_걸,NNG_운전,MAG_되게,NNG_안전,NNG_관리,NNG_혼자,NNG_얼마,MAG_계속,VV_바뀌,NNG_계속,NNG_뺑뺑이,VV_돌,MAG_그냥,NNG_이드,VV_어떡하,NNG_하나,NNG_둘,NNG_거리,ECD_니까,NNG_오,VV_빻
SD2400488,20대,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.018105849582172703,0.001392757660167131,0.008356545961002786,0.002785515320334262,0.020891364902506964,0.001392757660167131,0.018105849582172703,0.016713091922005572,0.013927576601671309,0.020891364902506964,0.020891364902506964,0.001392757660167131,0.04874651810584958,0.009749303621169917,0.004178272980501393,0.019498607242339833,0.005571030640668524,0.002785515320334262,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.03203342618384401,0.009749303621169917,0.008356545961002786,0.025069637883008356,0.011142061281337047,0.008356545961002786,0.012534818941504178,0.013927576601671309,0.01532033426183844,0.013927576601671309,0.005571030640668524,0.005571030640668524,0.005571030640668524,0.005571030640668524,0.012534818941504178,0.005571030640668524,0.009749303621169917,0.001392757660167131,0.004178272980501393,0.011142061281337047,0.008356545961002786,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.01532033426183844,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.01532033426183844,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.009749303621169917,0.001392757660167131,0.001392757660167131,0.008356545961002786,0.004178272980501393,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.002785515320334262,0.004178272980501393,0.005571030640668524,0.006963788300835654,0.002785515320334262,0.008356545961002786,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.004178272980501393,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.006963788300835654,0.012534818941504178,0.001392757660167131,0.001392757660167131,0.006963788300835654,0.013927576601671309,0.001392757660167131,0.001392757660167131,0.006963788300835654,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.013927576601671309,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.008356545961002786,0.002785515320334262,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.008356545961002786,0.001392757660167131,0.004178272980501393,0.002785515320334262,0.004178272980501393,0.002785515320334262,0.005571030640668524,0.001392757660167131,0.005571030640668524,0.004178272980501393,0.001392757660167131,0.004178272980501393,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.004178272980501393,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.004178272980501393,0.004178272980501393,0.006963788300835654,0.004178272980501393,0.002785515320334262,0.002785515320334262,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.005571030640668524,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.004178272980501393,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.001392757660167131,0.002785515320334262,0.001392757660167131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400489,20대,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.013100436681222707,0.001091703056768559,0.015283842794759825,0.004366812227074236,0.02292576419213974,0.0,0.012008733624454149,0.008733624454148471,0.0054585152838427945,0.016375545851528384,0.026200873362445413,0.0,0.034934497816593885,0.012008733624454149,0.001091703056768559,0.017467248908296942,0.004366812227074236,0.009825327510917031,0.001091703056768559,0.0,0.001091703056768559,0.002183406113537118,0.0,0.03165938864628821,0.007641921397379912,0.0032751091703056767,0.024017467248908297,0.006550218340611353,0.0032751091703056767,0.0054585152838427945,0.0032751091703056767,0.016375545851528384,0.016375545851528384,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.007641921397379912,0.004366812227074236,0.0054585152838427945,0.002183406113537118,0.001091703056768559,0.009825327510917031,0.014192139737991267,0.001091703056768559,0.004366812227074236,0.0,0.0,0.018558951965065504,0.0032751091703056767,0.0,0.0,0.013100436681222707,0.007641921397379912,0.0,0.0,0.004366812227074236,0.001091703056768559,0.0032751091703056767,0.002183406113537118,0.0032751091703056767,0.0054585152838427945,0.002183406113537118,0.0032751091703056767,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.009825327510917031,0.0032751091703056767,0.002183406113537118,0.009825327510917031,0.006550218340611353,0.004366812227074236,0.0054585152838427945,0.0032751091703056767,0.007641921397379912,0.0,0.0054585152838427945,0.0,0.0032751091703056767,0.0,0.002183406113537118,0.001091703056768559,0.0,0.001091703056768559,0.0,0.002183406113537118,0.0,0.001091703056768559,0.001091703056768559,0.0,0.0032751091703056767,0.0054585152838427945,0.0,0.004366812227074236,0.001091703056768559,0.0,0.0032751091703056767,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.0054585152838427945,0.006550218340611353,0.002183406113537118,0.0032751091703056767,0.001091703056768559,0.002183406113537118,0.0032751091703056767,0.004366812227074236,0.001091703056768559,0.0,0.0,0.0,0.0,0.0032751091703056767,0.0,0.0032751091703056767,0.0,0.002183406113537118,0.0,0.004366812227074236,0.001091703056768559,0.0,0.010917030567685589,0.002183406113537118,0.001091703056768559,0.0054585152838427945,0.007641921397379912,0.004366812227074236,0.001091703056768559,0.002183406113537118,0.007641921397379912,0.002183406113537118,0.001091703056768559,0.0,0.0032751091703056767,0.0,0.002183406113537118,0.0,0.004366812227074236,0.001091703056768559,0.0032751091703056767,0.0,0.002183406113537118,0.0032751091703056767,0.0,0.001091703056768559,0.0,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.0054585152838427945,0.0,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.0,0.013100436681222707,0.0032751091703056767,0.002183406113537118,0.002183406113537118,0.0,0.009825327510917031,0.004366812227074236,0.001091703056768559,0.0,0.001091703056768559,0.0032751091703056767,0.002183406113537118,0.001091703056768559,0.0,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.004366812227074236,0.0,0.0,0.001091703056768559,0.0,0.0,0.007641921397379912,0.0,0.0,0.002183406113537118,0.001091703056768559,0.0032751091703056767,0.0,0.004366812227074236,0.0,0.001091703056768559,0.0,0.001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.001091703056768559,0.0,0.0,0.001091703056768559,0.0054585152838427945,0.001091703056768559,0.0,0.0,0.0,0.0,0.0,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0,0.002183406113537118,0.0,0.001091703056768559,0.0,0.0,0.001091703056768559,0.0,0.004366812227074236,0.002183406113537118,0.001091703056768559,0.0,0.0,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.0032751091703056767,0.002183406113537118,0.002183406113537118,0.004366812227074236,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.004366812227074236,0.0054585152838427945,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.002183406113537118,0.007641921397379912,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.0032751091703056767,0.001091703056768559,0.002183406113537118,0.002183406113537118,0.001091703056768559,0.0032751091703056767,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.002183406113537118,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559,0.001091703056768559
