화자ID,연령대,VA_친하,ETD_ㄴ,NNG_친구,JX_은,MDT_어떤,JKS_이,VV_있,EFQ_ㄴ가요,JX_는,MAG_제일,NNG_고등학교,NNG_때,NNG_서,JX_부터,VV_잇,ECD_어,MDT_온,EFN_다고,NNG_생각,EFN_ㅂ니다,VV_어,ECS_어,MDN_한,NNG_아이,NNG_에스,NNG_에프,NNG_피고,NNG_이,NNG_피,NNG_선생님,JKG_의,NNG_대부분,VA_어떻,NNG_엠,NNG_비,NNG_티,JKS_가,VA_많,EFQ_나요,MAG_다,MAG_잘,VV_맞,JKO_을,VV_하,JX_요,VV_들,VV_끼,EFQ_리,ECD_으면,NNG_은,NNG_대화,VV_통하,NNG_본인,VV_대하,ECD_어서,MAG_얼마나,VV_알,ECE_고,VXA_계시,NNG_특이,NNG_성격,VV_모르,ECD_는데,NNG_제,NNG_주변,MAG_많이,VV_보,ECD_지,VA_같,EFN_습니다,VV_저,ECD_어도,NNG_소개,VXV_주,EFN_세요,ETD_은,VXA_싶,NNG_말,JX_도,VA_시끄럽,VA_똑같,VXV_않,ETD_는,ECD_게,NNG_대응,NNG_말로,NNG_소통,NNG_최대한,NNG_문제,VV_일으키,ETD_을,VV_참,MAC_그래서,NNG_혼자,ECD_다가,NNG_제가,VV_놓,EFQ_습니까,ETN_ㅁ,MAG_정말,NNG_정반대,NNG_단어,NNG_오지랖,MAG_좀,VA_넓,NNG_일,NNG_참견,VV_되,ETD_ㄹ,NNG_속,NNG_제일,MAG_약간,NNG_신경,VV_쓰,NNG_편이,MAG_쪼금,VV_받아들이,VXV_지,NNG_후,JKO_를,NNG_상대방,NNG_표현,NNG_남녀,NNG_우정,VA_없다,NNG_남자,NNG_사람,VA_없,ECD_을뿐더러,VV_히,VA_힘들,NNG_피곤,EFQ_ㅂ니까,VA_그렇,ECD_기에,VV_만들,ECD_ㄹ지,ECD_도록,NNG_노력,ECE_며,NNG_최대,MDT_그런,MAG_그러면,MDT_그,JX_까지,NNG_만약,NNG_허용,NNG_가능,NNG_저녁,NNG_시간,NNG_밥,MAG_안,NNG_김밥,NNG_요,MAG_딱,NNG_글자,VV_말하,JX_만,NNG_눈,NNG_맞춤,NNG_조끔,VV_어렵,MDN_네,NNG_열풍,VV_느끼,NNG_회사,NNG_면접,NNG_질문,NNG_종이,NNG_항목,VV_생기,VA_크,NNG_영향,NNG_차지,NNG_부분,NNG_전,VV_받,ECD_아,VV_인하,ETN_기,VV_나누,NNG_게,MAG_참,VA_좋,NNG_소재,NNG_마음,ECE_ㄴ다고,ECE_면,MAG_분명,ECD_므로,NNG_처음,VA_이렇,MAG_오히려,NNG_긍정적,NNG_검사,MAG_제대로,VV_보시,NNG_최근,NNG_반년,VV_넘어가,NNG_대학교,MAG_무심코,VV_놀,ECD_러,VV_가,MAG_이제,NNG_항,NNG_문지,MAG_매번,VV_나오,MAG_왜,MAG_이에서,VV_바뀌,NNG_즉흥적,VA_맛있,VV_먹,VV_좋아하,NNG_우선,NNG_순위,JX_라고,MAG_자주,ECD_으러,VV_다니,VV_겹치,JKS_는,NNG_대문자,VV_아니,NNG_소문자,NNG_이끼,NNG_기가,VV_빨리,NNG_이랑,MAG_되게,MDT_저만,EFN_거든요,NNG_반응,VA_괜찮,NNG_중요,VV_바라,EFI_구나,NNG_정도,NNG_성향,MAG_조끔,VV_강하,ECE_으나,NNG_사회생활,NNG_시작,NNG_이후,MAG_점점,VXV_있,MDT_어느,MAG_그럼,NNG_공감,NNG_영화,VV_울,NNG_주인공,NNG_거지,VV_않,NNG_약간,MAG_특히,NNG_경우,NNG_몰입,VA_정신없,NNG_집중,NNG_편,NNG_신,MAG_함께,JX_를,NNG_엔,VV_가지,NNG_상상,NNG_나래,MAG_너무,NNG_무궁무진,NNG_끝,VV_갈,NNG_방향,VV_꼽,ECE_자면,MAG_보통,NNG_얘기,VV_꺼내,VA_쓸데없,NNG_토론,VV_펼쳐지,NNG_대답,ECE_나요,MAG_그냥,VV_계시,NNG_흥미,ECE_다만,NNG_하,NNG_못,NNG_집중력,VV_떨어지,VV_그러,VV_관하,NNG_현실성,MAG_얼추,VV_띄,NNG_제이,NNG_대전,MDT_여러,EFN_어요,MAG_혹시,NNG_분의,EFN_에요,MAG_거의,EFN_아요,VA_그,ECE_ㄴ데,VV_치,NNG_구들,MAG_어차피,ECD_라서,VA_상관없,NNG_주도,ECD_니까,NNG_트럼프,NNG_불도저,VV_알리,NNG_거랑,VA_다르,NNG_연예인,NNG_인,NNG_스타,VV_올라오,NNG_특징,VV_그리하,ECD_여요,EFN_라고요,NNG_대개,NNG_해탈,ECE_거나,ECD_여도,NNG_음,NNG_변화,ECS_다,NNG_떠세,EFN_요,NNG_저의,NNG_무신경,NNG_모두,VV_아,ECS_아,MDT_모든,NNG_관심,MAG_별로,MDT_뭔,NNG_가,NNG_글,NNG_기분,VA_나쁘,NNG_포인트,VV_건드리,VV_절,NNG_남,NNG_사친,NNG_빙자,VV_써,ECD_라고,NNG_차이,NNG_손,NNG_잡기,VV_까,ECE_지만,VV_마주치,VA_밝,NNG_마,NNG_먹,MAG_특히나,NNG_반주,NNG_초저녁,NNG_무엇,ECD_지요,VV_맞추,VV_늘,ETD_ㄴ다는,NNG_말씀,EFN_죠,VV_틀리,MAG_근데,NNG_선호,NNG_탈락,ECE_ㄴ다면,NNG_수긍,EFN_네,NNG_퍼스널,NNG_사이트,NNG_문항,NNG_이번,JX_을,MAG_자세히,NNG_그날,NNG_저처럼,NNG_이인,ECD_은데,VV_모이,JKO_과,MAG_어쨌든,NNG_반대,NNG_건,MAG_엄청,VV_변하,NNG_에스로,NNG_변,NNG_한번,MAG_못,VV_그리,ECS_ㄴ다,NNG_기,ECD_려고,NNG_입장,NNG_다기,NNG_상황,VA_슬프,NNG_늑대,NNG_소년,ECE_면서,NNG_엄마,NNG_아빠,VV_그,ECE_건,NNG_차,MAG_왜냐하면,NNG_술자리,VA_재밌,VA_즐겁,NNG_농담,VV_따먹,NNG_얘깃거리,NNG_미래,NNG_지구,NNG_심해,MAG_더,VA_무섭,ECD_ㄴ지,NNG_우주,MDT_이런,NNG_술,NNG_주제,MAG_항상
SD2400671,20대,0.0018587360594795538,0.028810408921933085,0.00929368029739777,0.022304832713754646,0.0009293680297397769,0.020446096654275093,0.020446096654275093,0.004646840148698885,0.031598513011152414,0.0018587360594795538,0.0009293680297397769,0.004646840148698885,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.007434944237918215,0.011152416356877323,0.020446096654275093,0.012081784386617101,0.016728624535315983,0.0055762081784386614,0.015799256505576207,0.0037174721189591076,0.0055762081784386614,0.0009293680297397769,0.0027881040892193307,0.0037174721189591076,0.007434944237918215,0.0055762081784386614,0.0009293680297397769,0.0055762081784386614,0.010223048327137546,0.010223048327137546,0.012081784386617101,0.013940520446096654,0.007434944237918215,0.015799256505576207,0.0027881040892193307,0.016728624535315983,0.008364312267657992,0.02509293680297398,0.01858736059479554,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0027881040892193307,0.0037174721189591076,0.006505576208178439,0.0018587360594795538,0.0037174721189591076,0.0009293680297397769,0.006505576208178439,0.0009293680297397769,0.0027881040892193307,0.024163568773234202,0.0009293680297397769,0.0009293680297397769,0.00929368029739777,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.008364312267657992,0.00929368029739777,0.006505576208178439,0.016728624535315983,0.016728624535315983,0.0055762081784386614,0.006505576208178439,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.00929368029739777,0.0037174721189591076,0.0018587360594795538,0.010223048327137546,0.0009293680297397769,0.0018587360594795538,0.006505576208178439,0.02695167286245353,0.008364312267657992,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0037174721189591076,0.0027881040892193307,0.004646840148698885,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.008364312267657992,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.00929368029739777,0.010223048327137546,0.0009293680297397769,0.0018587360594795538,0.0037174721189591076,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.010223048327137546,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.004646840148698885,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.0027881040892193307,0.0037174721189591076,0.0018587360594795538,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0037174721189591076,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.008364312267657992,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.006505576208178439,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0027881040892193307,0.0018587360594795538,0.0037174721189591076,0.0027881040892193307,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400672,20대,0.0010030090270812437,0.02708124373119358,0.006018054162487462,0.024072216649949848,0.0010030090270812437,0.0160481444332999,0.024072216649949848,0.003009027081243731,0.02708124373119358,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.009027081243731194,0.013039117352056168,0.013039117352056168,0.015045135406218655,0.02106318956870612,0.0010030090270812437,0.02106318956870612,0.012036108324974924,0.00802407221664995,0.0,0.006018054162487462,0.010030090270812437,0.011033099297893681,0.009027081243731194,0.0,0.004012036108324975,0.013039117352056168,0.013039117352056168,0.023069207622868605,0.022066198595787363,0.003009027081243731,0.013039117352056168,0.0010030090270812437,0.012036108324974924,0.010030090270812437,0.013039117352056168,0.020060180541624874,0.0020060180541624875,0.0,0.0,0.0,0.0020060180541624875,0.003009027081243731,0.0020060180541624875,0.0,0.0010030090270812437,0.0020060180541624875,0.007021063189568706,0.0,0.003009027081243731,0.0160481444332999,0.0,0.0,0.004012036108324975,0.0010030090270812437,0.0050150451354062184,0.0020060180541624875,0.0020060180541624875,0.007021063189568706,0.004012036108324975,0.011033099297893681,0.01905717151454363,0.020060180541624874,0.003009027081243731,0.003009027081243731,0.0,0.0,0.0020060180541624875,0.006018054162487462,0.0050150451354062184,0.0050150451354062184,0.009027081243731194,0.0,0.0020060180541624875,0.010030090270812437,0.024072216649949848,0.006018054162487462,0.0,0.0010030090270812437,0.0010030090270812437,0.0,0.0,0.0,0.0020060180541624875,0.0,0.0010030090270812437,0.0010030090270812437,0.0,0.0020060180541624875,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.004012036108324975,0.0,0.0010030090270812437,0.0,0.009027081243731194,0.006018054162487462,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0,0.006018054162487462,0.0,0.0010030090270812437,0.0020060180541624875,0.003009027081243731,0.0,0.0020060180541624875,0.004012036108324975,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0010030090270812437,0.0,0.0010030090270812437,0.0,0.0,0.0010030090270812437,0.0,0.010030090270812437,0.0020060180541624875,0.0020060180541624875,0.0,0.004012036108324975,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.010030090270812437,0.0,0.0010030090270812437,0.0,0.0,0.0010030090270812437,0.0,0.0020060180541624875,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.003009027081243731,0.0,0.0,0.004012036108324975,0.0,0.0,0.0,0.0,0.004012036108324975,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0020060180541624875,0.006018054162487462,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.003009027081243731,0.0,0.0010030090270812437,0.003009027081243731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0050150451354062184,0.0,0.0,0.0020060180541624875,0.0,0.0,0.0020060180541624875,0.0050150451354062184,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0020060180541624875,0.0,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0,0.0,0.004012036108324975,0.0010030090270812437,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0,0.003009027081243731,0.0,0.003009027081243731,0.0020060180541624875,0.0050150451354062184,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004012036108324975,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020060180541624875,0.0,0.0010030090270812437,0.0010030090270812437,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0,0.0,0.0,0.0,0.0,0.0010030090270812437,0.0010030090270812437,0.007021063189568706,0.0050150451354062184,0.0010030090270812437,0.0020060180541624875,0.0020060180541624875,0.007021063189568706,0.004012036108324975,0.006018054162487462,0.0020060180541624875,0.0020060180541624875,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.003009027081243731,0.003009027081243731,0.0020060180541624875,0.0020060180541624875,0.0010030090270812437,0.0020060180541624875,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.003009027081243731,0.0020060180541624875,0.0020060180541624875,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.003009027081243731,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.003009027081243731,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0020060180541624875,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0020060180541624875,0.0020060180541624875,0.0020060180541624875,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437,0.0010030090270812437
