화자ID,연령대,NNG_집,JX_은,NNG_지금,NNG_오피스텔,EFN_잖아,MDT_그,NNG_층,NNG_간,NNG_소음,MAG_좀,VV_있,ETD_는,VA_같,ECD_아,VV_나,ECS_아,VV_살,ECD_는데,MAG_딱히,VA_없,ECD_은데,NNG_아파트,NNG_이상,ETD_ㄴ,NNG_사람,EFN_더라,MAG_왜냐하면,JKS_가,JX_도,NNG_상태,MAG_갑자기,NNG_밑,JKG_의,VV_올라오,ECS_ㄴ다,VV_아,ECS_ㄴ가,NNG_막,NNG_신고,VV_들어오,ETD_다는,JX_야,NNG_이,MDT_이,NNG_시간,JKS_이,MAG_너무,VA_시끄럽,EFN_다고,VV_그리하,ECD_여,VXV_가지,ECE_고,VV_그,ECD_게,MAG_꼭,VV_아니,VV_그러,ECD_어서,NNG_무엇,ECD_지,NNG_조심,ECD_어야,VA_이렇,VV_있었,ECD_어,MAG_적이,MAC_그리고,JX_는,MAG_지금,NNG_자취,JKO_를,NNG_곳,JX_만,VV_하,NNG_이사,MAG_없이,ECD_아도,NNG_누나,MAG_같이,EFQ_ㄹ라고,NNG_절대,MAG_못,ETD_ㄹ,MAG_진짜,VV_맞,NNG_하나,ETD_단,NNG_말,EFN_야,MAG_막,NNG_나도,NNG_새벽,NNG_전화,EFN_라,VA_어떻,NNG_때,NNG_게임,ECE_면,MAG_또,JKO_한테,MAG_이제,NNG_스트레스,VV_받,MAC_그래서,NNG_만약,NNG_내가,ECD_니까,NNG_형제,VV_그리,MAG_많이,VV_다니,JX_마다,NNG_방,ETN_기,JKS_는,MAG_한데,NNG_크기,NNG_큰방,NNG_작은방,NNG_누,VV_쓰,EFQ_냐,VV_이러,MAG_엄청,VV_싸우,NNG_본가,MAG_쭉,MAG_계속,VXV_있,VA_어리,JX_부터,MAG_정말,NNG_초등학교,NNG_중학교,VV_까,ECD_여도,NNG_한동네,NNG_내,VV_오,ECS_다,VV_가,NNG_여,ECD_느라,VA_귀찮,VV_바뀌,NNG_불편,NNG_적응,MAG_안,VV_되,ECS_어,NNG_초반,EFN_어,VV_도,VV_치,NNG_구들,VA_멀,VXV_지,EFN_ㄴ다,VA_괜찮,NNG_학년,NNG_고등,NNG_학교,NNG_한번,MAG_아예,NNG_학,MAG_근데,NNG_그때,VA_좋,NNG_친구,ECE_ㄴ데,NNG_완전,MAG_쪼끔,NNG_경험,NNG_이제,NNG_고등학교,ECD_아야,NNG_상황,VA_그,MAG_원래,VV_가리,VXV_않,MAG_다시,NNG_원래,NNG_동네,VV_돌아가,NNG_전원주택,NNG_꿈,ETD_은,NNG_직접,JKO_을,VV_만들,NNG_설계,NNG_비밀,NNG_공간,JX_이나,VA_크,NNG_목욕탕,MDT_어떤,NNG_작업실,VXV_두,VXA_싶,NNG_생각,VV_느,NNG_가전제품,VV_어,NNG_집안일,MAG_거의,MAG_다,NNG_엄마,NNG_설거지,VV_먹,NNG_옷,NNG_분리수거,MDT_이런,NNG_아빠,ECE_면서,NNG_오빠,ECE_거나,VV_않,MAG_일단,NNG_혼자,NNG_편,NNG_하단,NNG_일상,NNG_생활,NNG_패턴,MAG_어쨌든,NNG_가족,NNG_은,MAG_아무리,ECD_라도,MAG_쪼금,VV_지키,ECD_으니까,NNG_나한,NNG_테,VA_힘들,NNG_제한,VV_같,ECD_아서,NNG_근처,NNG_돈,VV_깨지,MAG_쉽사리,EFN_지,MAG_아마,NNG_군대,ECD_으면,EFQ_을까,NNG_인테리어,MAG_혹시,NNG_이번,MAG_새로,VV_짓,VV_가지,MAG_그냥,NNG_전체적,NNG_느낌,VA_아프,NNG_청소,ECD_어도,VA_좁,NNG_의자,NNG_위,VV_올라가,NNG_침대,VV_뭉치,NNG_정리,MAG_되게,NNG_요즘,VA_그렇,EFQ_ㄴ가,VV_넘치,EFN_라고,NNG_건물,NNG_모습,VA_다르,VV_저,JX_이야,NNG_처음,ETD_을,NNG_첫날,VV_찾,NNG_보통,NNG_단지,MDT_몇,MAG_이렇게,NNG_순서,JX_대로,VV_붙,NNG_안,NNG_길,VV_잃,MDN_한,NNG_정도,VV_헤매,NNG_기억,NNG_앞,NNG_회사,NNG_면,NNG_서울,NNG_대구,NNG_헬스장,NNG_도서관,NNG_어린이,NNG_입주,ETD_ㄴ다는,NNG_얘기,MAG_아직,NNG_인프라,VV_갖추,NNG_지진,VA_못하,VV_생기,VV_골,MAG_언제,NNG_진,MAG_잘,VV_모르,NNG_운영,VV_말,MDT_뭔,NNG_가,NNG_주민,NNG_휴식,ECD_라고,NNG_하면서,NNG_차,VV_마시,VV_떠들,NNG_아줌마,VV_비,VV_빌,VV_깔,VV_눕,VV_보,NNG_시설,NNG_집이,NNG_꼭대기,ECD_라,ECD_ㄴ지,NNG_벽간,ECS_고,NNG_방음,NNG_옆,NNG_문,MDT_첫,NNG_입구,NNG_서도,NNG_유,NNG_튜브,VV_듣,ECS_는지,MDT_무슨,NNG_대화,VV_들리,NNG_부담,ECD_기에,VV_사,NNG_위층,NNG_지인,NNG_동안,NNG_올해,NNG_계약,VA_똑같,NNG_연장,NNG_내년,NNG_교환,NNG_학생,MAG_사실,MAG_딱,NNG_때쯤,VV_구하,MAG_따로따로,MAG_아무래도,NNG_월,NNG_세가,VA_비싸,NNG_한집,NNG_전세,VA_낫,MDT_그런,MAG_제일,MAG_따로,VA_늦,VV_자,VA_상관없,NNG_소리,NNG_오,NNG_중,JX_까지,NNG_주,NNG_이후,NNG_약간,NNG_신도시,NNG_분양,NNG_청약,NNG_담,NNG_당첨,NNG_계속,NNG_지역,VXV_보,NNG_유치원,VV_나오,ECD_려고,VV_떨어지,VV_갈,NNG_도,VV_멀,ECD_러,VV_놀,VA_아쉽,VV_힘들,VA_넓,EFN_다,NNG_주변,MAG_그만,NNG_다음,NNG_우,NNG_나중,ECE_ㄴ다면,VV_저러,NNG_마당,NNG_식물,VV_키우,NNG_동물,NNG_정원,VV_가꾸,NNG_바,NNG_다락방,MAG_막상,NNG_관리,VV_보이,NNG_할머니,NNG_조금,VXV_주,NNG_잡초,VV_자라,NNG_먼지,VV_끼,VV_더러워지,VA_많,ECD_ㅁ에도,MAG_약간,NNG_한번쯤,NNG_로망,NNG_전자,NNG_레인지,NNG_냉장고,NNG_세탁기,NNG_밥솥,NNG_오븐,JX_라고,NNG_에어,NNG_프라이어,NNG_최근,NNG_여름,NNG_벌레,MAG_특히,NNG_음식물,ECD_여서,VXV_버리,NNG_미생물,NNG_분해,NNG_기계,VV_일,NNG_스타,NNG_그램,VV_찾아오,ECE_자,ECD_ㄹ까,NNG_고민,NNG_쓰레기,VV_넣,NNG_흙,MAG_바로,EFN_ㄴ대,NNG_하루,NNG_만,NNG_주고,NNG_냄새,MAG_가끔,VV_알,ECD_니,MAG_자주,VV_싸,VV_대하,NNG_짜증,VV_내,NNG_분리,NNG_수거,VA_그만이,NNG_내고,VA_더럽,VV_섞이,ETD_ㄴ단,NNG_적도,NNG_분담,NNG_예전,NNG_화장실,VV_번갈,NNG_하자,MDT_어느,NNG_순간,VV_쌓,VV_놓,ECD_다가,VV_화내,NNG_직전,VV_말하,NNG_눈치,VV_빨,ECD_ㄹ라,MAG_그제서야,MAG_부랴부랴,VV_치우,MAG_확실히,NNG_냉장,NNG_고랑,NNG_기본,NNG_가구,NNG_연두색,NNG_띠,VV_둘러지,NNG_색깔,NNG_진짜,MAG_별로,VA_싫,VV_들어가,NNG_티,NNG_방식,VV_꾸미,ETD_라는,NNG_짐,VV_비하,VXV_놓,VA_작,NNG_옷장,VV_나서,NNG_거실,VV_다그,NNG_행거,NNG_설치,VV_놓아두,MAG_그래서,NNG_꾸미기,VV_널,NNG_여가,MAG_훨씬,MAG_더,NNG_반경,NNG_중심,VV_맞추,MAG_있다,VA_편하,MAG_씩,VV_내려가,NNG_라,VV_들,VA_길,NNG_해,NNG_직장,VV_얻,NNG_발전,ECE_려면,NNG_지하,NNG_시,MAG_아무튼,MDT_다른,NNG_등록,NNG_마련
SD2401267,20대,0.010242085661080074,0.01675977653631285,0.0037243947858473,0.000931098696461825,0.004655493482309125,0.0111731843575419,0.0037243947858473,0.00186219739292365,0.00186219739292365,0.015828677839851025,0.0223463687150838,0.01675977653631285,0.01303538175046555,0.010242085661080074,0.002793296089385475,0.004655493482309125,0.0111731843575419,0.0111731843575419,0.000931098696461825,0.0037243947858473,0.00186219739292365,0.00931098696461825,0.00186219739292365,0.03445065176908752,0.002793296089385475,0.000931098696461825,0.002793296089385475,0.012104283054003724,0.013966480446927373,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.004655493482309125,0.000931098696461825,0.00186219739292365,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.002793296089385475,0.006517690875232775,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.027932960893854747,0.0037243947858473,0.000931098696461825,0.000931098696461825,0.0074487895716946,0.006517690875232775,0.006517690875232775,0.04748603351955307,0.002793296089385475,0.00558659217877095,0.000931098696461825,0.00186219739292365,0.008379888268156424,0.004655493482309125,0.000931098696461825,0.002793296089385475,0.000931098696461825,0.00186219739292365,0.004655493482309125,0.002793296089385475,0.01675977653631285,0.00186219739292365,0.000931098696461825,0.01675977653631285,0.00558659217877095,0.006517690875232775,0.0074487895716946,0.000931098696461825,0.004655493482309125,0.01675977653631285,0.0074487895716946,0.000931098696461825,0.00186219739292365,0.004655493482309125,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.0037243947858473,0.00931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.002793296089385475,0.0037243947858473,0.0037243947858473,0.01303538175046555,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.00186219739292365,0.00186219739292365,0.00931098696461825,0.000931098696461825,0.008379888268156424,0.004655493482309125,0.000931098696461825,0.0148975791433892,0.00186219739292365,0.00186219739292365,0.0037243947858473,0.00186219739292365,0.0037243947858473,0.0037243947858473,0.000931098696461825,0.00558659217877095,0.002793296089385475,0.00558659217877095,0.000931098696461825,0.0037243947858473,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.000931098696461825,0.0037243947858473,0.00186219739292365,0.000931098696461825,0.00186219739292365,0.010242085661080074,0.00186219739292365,0.0037243947858473,0.002793296089385475,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.0037243947858473,0.0037243947858473,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00558659217877095,0.010242085661080074,0.012104283054003724,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.002793296089385475,0.000931098696461825,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.004655493482309125,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.0074487895716946,0.000931098696461825,0.0037243947858473,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00558659217877095,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.002793296089385475,0.000931098696461825,0.00186219739292365,0.0037243947858473,0.00186219739292365,0.002793296089385475,0.000931098696461825,0.0037243947858473,0.00186219739292365,0.002793296089385475,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00186219739292365,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.0037243947858473,0.0037243947858473,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.002793296089385475,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.0037243947858473,0.0037243947858473,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.000931098696461825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401268,20대,0.0039001560062402497,0.0078003120124804995,0.00078003120124805,0.0,0.0015600624024961,0.0062402496099844,0.0039001560062402497,0.00234009360374415,0.0039001560062402497,0.00546021840873635,0.0124804992199688,0.014040561622464899,0.01950078003120125,0.0093603744149766,0.0031201248049922,0.0070202808112324495,0.0187207488299532,0.01170046801872075,0.0,0.00546021840873635,0.0015600624024961,0.0015600624024961,0.0,0.0265210608424337,0.00234009360374415,0.00078003120124805,0.00078003120124805,0.015600624024960999,0.00858034321372855,0.0,0.0,0.0,0.0015600624024961,0.0,0.0,0.0031201248049922,0.0,0.00078003120124805,0.0,0.00234009360374415,0.00078003120124805,0.00234009360374415,0.0015600624024961,0.00078003120124805,0.0,0.028081123244929798,0.0046801872074883,0.0,0.0015600624024961,0.0031201248049922,0.0,0.0,0.0405616224648986,0.0046801872074883,0.00858034321372855,0.0,0.0,0.0078003120124804995,0.014820592823712949,0.00078003120124805,0.00234009360374415,0.0,0.0015600624024961,0.0015600624024961,0.0,0.0124804992199688,0.0,0.00078003120124805,0.01950078003120125,0.00234009360374415,0.0031201248049922,0.0093603744149766,0.0015600624024961,0.00234009360374415,0.0249609984399376,0.0062402496099844,0.00078003120124805,0.00078003120124805,0.0,0.0015600624024961,0.0,0.0,0.00078003120124805,0.00858034321372855,0.0,0.0015600624024961,0.0,0.00234009360374415,0.0039001560062402497,0.00546021840873635,0.014040561622464899,0.0,0.0,0.0,0.0015600624024961,0.00078003120124805,0.0046801872074883,0.0015600624024961,0.0031201248049922,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0,0.0,0.00546021840873635,0.0,0.0015600624024961,0.01014040561622465,0.0,0.0,0.0039001560062402497,0.0015600624024961,0.0,0.0046801872074883,0.0070202808112324495,0.0039001560062402497,0.00078003120124805,0.0,0.0,0.0,0.0,0.0031201248049922,0.0,0.00234009360374415,0.0,0.0015600624024961,0.0031201248049922,0.0,0.00078003120124805,0.00858034321372855,0.0,0.00078003120124805,0.0,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0,0.0,0.00078003120124805,0.0015600624024961,0.0039001560062402497,0.0039001560062402497,0.00078003120124805,0.0,0.0,0.0,0.0,0.0,0.00858034321372855,0.0062402496099844,0.01950078003120125,0.0,0.00078003120124805,0.0,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00234009360374415,0.0,0.00078003120124805,0.0,0.0,0.00078003120124805,0.0,0.0,0.00078003120124805,0.0078003120124804995,0.0,0.0039001560062402497,0.00078003120124805,0.0031201248049922,0.0,0.0015600624024961,0.00078003120124805,0.0,0.00078003120124805,0.0,0.0,0.0015600624024961,0.00078003120124805,0.0,0.00078003120124805,0.0,0.00078003120124805,0.0,0.0,0.00234009360374415,0.0,0.0109204368174727,0.0,0.0124804992199688,0.0015600624024961,0.0,0.0,0.0015600624024961,0.0015600624024961,0.0015600624024961,0.0,0.00078003120124805,0.0,0.0,0.00858034321372855,0.0039001560062402497,0.00078003120124805,0.0,0.00546021840873635,0.0015600624024961,0.00078003120124805,0.0039001560062402497,0.00078003120124805,0.0,0.0,0.00078003120124805,0.0,0.0015600624024961,0.00078003120124805,0.0015600624024961,0.0046801872074883,0.0015600624024961,0.00078003120124805,0.0,0.00234009360374415,0.0,0.0,0.0,0.0031201248049922,0.00078003120124805,0.00078003120124805,0.0,0.0039001560062402497,0.0,0.0,0.00078003120124805,0.0,0.00234009360374415,0.0,0.0,0.0039001560062402497,0.0,0.00078003120124805,0.0070202808112324495,0.0,0.0,0.0,0.0,0.0,0.00078003120124805,0.0,0.0015600624024961,0.0,0.00234009360374415,0.0015600624024961,0.0,0.0015600624024961,0.0,0.0015600624024961,0.0015600624024961,0.0,0.0,0.0,0.0015600624024961,0.0015600624024961,0.0,0.0,0.00078003120124805,0.0,0.0,0.0,0.0,0.00234009360374415,0.0,0.0031201248049922,0.0,0.0,0.0062402496099844,0.0,0.0,0.0,0.0,0.0,0.00078003120124805,0.0015600624024961,0.0,0.0,0.0,0.0,0.00078003120124805,0.00078003120124805,0.0,0.00078003120124805,0.0,0.0,0.0,0.0,0.00078003120124805,0.0015600624024961,0.0,0.00078003120124805,0.0015600624024961,0.0,0.0,0.0039001560062402497,0.0,0.0015600624024961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015600624024961,0.0,0.0,0.0,0.0031201248049922,0.0,0.0,0.00078003120124805,0.00234009360374415,0.00234009360374415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046801872074883,0.00234009360374415,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.0015600624024961,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00234009360374415,0.00078003120124805,0.00078003120124805,0.0039001560062402497,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.0015600624024961,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0039001560062402497,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0046801872074883,0.00234009360374415,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00234009360374415,0.00234009360374415,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0031201248049922,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0031201248049922,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00234009360374415,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00234009360374415,0.00234009360374415,0.00078003120124805,0.0031201248049922,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00234009360374415,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00234009360374415,0.00078003120124805,0.0015600624024961,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805,0.00078003120124805
