화자ID,연령대,JKS_가,NNG_이번,NNG_여름,JX_도,NNG_국내,NNG_여행,JKO_을,VV_다녀오,EFN_잖아,MAG_물론,NNG_해외여행,NNG_계획,ECE_지만,MAG_또,MAG_어쩌다,VV_보,ECD_니,VA_다르,ETD_ㄴ,ECD_는데,JX_는,MAG_많이,VV_다니,ECS_어,VXV_보,EFN_다고,NNG_생각,ECS_음에도,MAG_같이,NNG_곳,MAG_더,VV_가,ETD_을,NNG_때,MAG_되게,JKG_의,NNG_매력,JKS_이,MAG_있다,ETD_라는,VV_듣,EFN_어,MAG_특히,MAG_어쨌든,NNG_지금,NNG_도시,VV_살,ECE_고,VV_있,NNG_휴가,MAG_보통,NNG_자연,MAG_혹은,NNG_시골,VA_가깝,NNG_시간,VV_보내,VV_대하,ECD_어서,NNG_만족도,VA_높,MAG_그럼,NNG_만약,NNG_비용,NNG_부분,NNG_해외,NNG_별,NNG_차이,VA_없,ECE_다면,NNG_요즘,JX_들,VV_갈,ETD_는,NNG_일본,NNG_동남아,NNG_내가,ECD_기에,NNG_이동,NNG_길,VA_길,MAC_하지만,NNG_환율,VV_따지,ECE_면,VA_크,VV_나,ECD_지,VXV_않,VA_같,ECD_은데,VV_그러,NNG_경우,NNG_메리트,VV_하,MAG_혹시,NNG_인상,VA_깊,NNG_여행지,VA_그러하,NNG_이유,NNG_휴양지,ECD_어,VV_어,MAG_나랑,JX_은,MAG_좀,NNG_반대,ECD_아,VV_벗,VV_나서,NNG_새,NNG_환경,NNG_분위기,JKO_를,VV_느끼,VXA_싶,VA_많,EFN_거든,MAC_그래서,NNG_음식,ETD_은,ECD_게,NNG_취향,VA_까다롭,ETN_기,NNG_중요시,VV_여기,MAG_항상,ETD_ㄹ,NNG_스폿,NNG_경관,VV_좇,EFN_지,MAG_오히려,NNG_편의점,NNG_라면,VV_때우,NNG_랜,NNG_차,NNG_이즈,NNG_햄버거,NNG_먹거리,MDT_그런,NNG_얘기,VV_들어보,ECD_니까,ETN_ㅁ,VV_생기,MAG_방금,VA_이러하,NNG_나라,MDT_이런,VV_먹,NNG_다라,NNG_예,EFQ_을까,VA_그렇,EFI_구나,NNG_내년,NNG_의향,MAG_아무래도,NNG_장거리,MAG_조금,VA_힘들,ECD_으니,NNG_골,VV_아니,NNG_중국,NNG_습,VA_덥,ECD_아서,MAG_막연히,VV_피하,NNG_건조,NNG_날씨,VA_습하,VV_가보,JKS_는,NNG_사실,NNG_나도,MAG_적이,NNG_다,ECD_으면,VA_어떻,NNG_음,VA_친하,NNG_친구,MAG_각자,NNG_경험,JKO_한테,NNG_공유,VXV_주,NNG_게,NNG_르,VV_자,MAG_굉장히,NNG_매력적,EFN_더라,NNG_대세,JX_이나,NNG_한국,NNG_생활양식,VV_그리,VA_멀,NNG_비행,NNG_그중,NNG_마음,VA_넓,VV_펼쳐지,NNG_초원,NNG_양,NNG_말,NNG_가면,MAG_지금,NNG_일상,VV_벗어나,ECD_서,NNG_조끔,NNG_리프,NNG_레,NNG_시,VV_말,MDT_다른,ECE_거나,VA_괜찮,EFN_다,MDT_여러,NNG_캐나다,MAG_근데,NNG_액,NNG_티,NNG_비,VV_즐기,MAG_쪼금,NNG_부족,NNG_수상,NNG_레저,NNG_스포츠,NNG_방금,NNG_우리,NNG_정도,NNG_타협,VV_어떠,ECD_ㄹ까,EFN_네,VV_오,NNG_전,JX_까지,NNG_겨울,VV_스,VV_떠나,NNG_눈,JX_라고,NNG_크리스마스,JX_부터,NNG_새해,MDT_그,NNG_기간,NNG_보통,MAC_그렇지만,ECS_다,NNG_항공권,VV_비싸,JX_나,NNG_안,NNG_위쪽,NNG_스키장,ECS_ㄴ다,JX_거나,JKO_과,MAG_그냥,NNG_낚시,NNG_스케이트,VV_타,VV_쉬,NNG_집중,NNG_타이트,EFQ_ㄹ까,NNG_가기,MAG_꼭,VV_이루,VXV_지,VA_좋,NNG_개인적,NNG_오랫동안,NNG_보드,MAG_못,NNG_기회,VV_배우,VV_되,NNG_인,NNG_스타,NNG_그램,NNG_탄,NNG_사진,MAG_자주,VV_아,ECS_아,MAG_아주,VA_어리,NNG_스파,NNG_시설,NNG_부대,MAG_잘,ECD_러,NNG_느낌,NNG_오더,NNG_성,NNG_수기,ECD_더라도,NNG_시즌,VV_놓치,NNG_한번,VV_들,NNG_썰매,ETD_다는,NNG_자수정,NNG_동굴,VV_맞,NNG_주말,NNG_이용,NNG_양산,MAG_꽤,NNG_거리,EFN_라,ECD_아도,NNG_스파나,NNG_온천,NNG_수안보,VV_찾아보,VXV_있,NNG_각각,NNG_장단점,NNG_장점,VV_아끼,NNG_점,VA_예쁘,MAG_함께,NNG_지가,MAG_가장,NNG_중요,NNG_로망,MAG_딱히,VV_좋아하,NNG_사람,VV_맛있,VV_그,NNG_행복,MAG_비록,NNG_마을,VV_없,MAG_당연히,VA_색다르,NNG_시야,VV_넓히,MAG_아직,NNG_티브이,NNG_더,NNG_감정,VV_싶,NNG_요리,NNG_스타일,MDT_어떤,NNG_식당,MDT_이,MAG_왜,NNG_향신료,VA_세,NNG_발전,ECS_는지,JX_를,ECE_면서,MAG_너무나,NNG_흥미,VV_덜,MAG_솔직히,VV_말하,NNG_돌멩이,NNG_바위,NNG_폭포,VA_이렇,MAG_그다지,NNG_가본,NNG_대,JX_만,NNG_마늘,NNG_테이블,NNG_식탁,NNG_위,VV_올려놓,NNG_장사,EFN_라고,NNG_특성,NNG_이제,VV_썩,VV_위하,VA_맵,NNG_식재료,NNG_사용,VV_알,NNG_인도,NNG_후추,VV_쓰,NNG_보관,VV_늘리,ECE_ㄴ다고,VV_관하,NNG_화학적,VV_들어가,NNG_유통,VV_늘어나,NNG_확인,MAG_단순히,NNG_입맛,VV_어쩌,MAG_없이,NNG_정확,NNG_올해,NNG_일,NNG_정상,VA_바쁘,NNG_조금,MAG_일찍,NNG_라,NNG_대부분,NNG_국가,NNG_방문,MDT_아무,JX_라도,NNG_상관,NNG_여름휴가,NNG_안목,VV_트이,NNG_문화,NNG_가격,MAG_안,JX_이라고,NNG_선정,NNG_성격,NNG_자체,MAG_워낙,NNG_활동적,NNG_바다,NNG_고래,VV_만나,NNG_필리핀,NNG_세부,MAG_실제로,NNG_대학교,NNG_졸업,NNG_발표,VV_정해지,NNG_아쉬움,VV_남,NNG_사막,MAG_너무,NNG_액티브,VA_어떠하,NNG_스노,NNG_링,VV_헤엄치,NNG_구체적,JX_밖에,VA_맑,ECD_으니까,VV_나오,VV_들이,EFN_ㄴ다,VA_재밌,NNG_이야기,NNG_기억,NNG_속,NNG_장소,ECS_을지,NNG_회사,NNG_제공,NNG_일반적,VV_가지,VV_생각나,NNG_밖,VV_없었,VV_비하,NNG_연말,MAG_이제,NNG_이벤트,MAG_이미,MAG_따로,VV_내,VV_빼,JKS_은,VA_어렵,NNG_스키,NNG_몸,NNG_강사,NNG_자신감,NNG_생기,VV_잊,NNG_감각,MAG_다시,VV_익히,VA_그,ECE_ㄴ데,NNG_목적,ECD_라,NNG_술,VV_덮이,NNG_지방,NNG_부산,NNG_인근,VA_슬,NNG_에덴,NNG_밸리,NNG_눈썰매,MAG_굳이,VV_찾,NNG_검색,NNG_바,NNG_운영,MAG_그래서,NNG_당장,NNG_공기,VA_차갑,NNG_기분,VV_느껴지,MDN_한,NNG_에어컨,VV_틀,NNG_이불,VV_덮,NNG_온양,NNG_유명,VV_해보
SD2401391,20대,0.017809439002671415,0.006233303650934996,0.0008904719501335708,0.018699910952804988,0.007123775601068566,0.013357079252003561,0.02404274265360641,0.01068566340160285,0.005342831700801425,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0026714158504007124,0.0026714158504007124,0.0008904719501335708,0.003561887800534283,0.0017809439002671415,0.0008904719501335708,0.04630454140694568,0.01157613535173642,0.03294746215494212,0.007123775601068566,0.004452359750667854,0.01068566340160285,0.0026714158504007124,0.0026714158504007124,0.01068566340160285,0.0008904719501335708,0.0017809439002671415,0.013357079252003561,0.004452359750667854,0.008904719501335707,0.004452359750667854,0.0017809439002671415,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.025823686553873553,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.004452359750667854,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.027604630454140695,0.016918967052537846,0.006233303650934996,0.0008904719501335708,0.004452359750667854,0.007123775601068566,0.0017809439002671415,0.005342831700801425,0.007123775601068566,0.0008904719501335708,0.004452359750667854,0.008904719501335707,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0026714158504007124,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.003561887800534283,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.005342831700801425,0.0213713268032057,0.003561887800534283,0.0017809439002671415,0.006233303650934996,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.005342831700801425,0.003561887800534283,0.0017809439002671415,0.009795191451469279,0.009795191451469279,0.017809439002671415,0.003561887800534283,0.0017809439002671415,0.006233303650934996,0.0008904719501335708,0.016918967052537846,0.006233303650934996,0.0008904719501335708,0.0008904719501335708,0.006233303650934996,0.0017809439002671415,0.003561887800534283,0.0017809439002671415,0.006233303650934996,0.0017809439002671415,0.0008904719501335708,0.004452359750667854,0.0026714158504007124,0.0017809439002671415,0.006233303650934996,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.014247551202137132,0.0008904719501335708,0.007123775601068566,0.0026714158504007124,0.003561887800534283,0.004452359750667854,0.004452359750667854,0.008014247551202136,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.004452359750667854,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.009795191451469279,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.003561887800534283,0.008014247551202136,0.0017809439002671415,0.004452359750667854,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0026714158504007124,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.005342831700801425,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.003561887800534283,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0026714158504007124,0.004452359750667854,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.008904719501335707,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.004452359750667854,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.006233303650934996,0.0026714158504007124,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401392,20대,0.015215553677092139,0.0008453085376162299,0.0033812341504649195,0.015215553677092139,0.00253592561284869,0.00422654268808115,0.0338123415046492,0.0008453085376162299,0.0,0.0,0.00507185122569738,0.0008453085376162299,0.005917159763313609,0.0008453085376162299,0.0,0.01098901098901099,0.0,0.0008453085376162299,0.04057480980557904,0.00507185122569738,0.0169061707523246,0.0033812341504649195,0.0008453085376162299,0.029585798816568046,0.0,0.0008453085376162299,0.01098901098901099,0.0,0.0,0.0016906170752324597,0.006762468300929839,0.005917159763313609,0.01014370245139476,0.0016906170752324597,0.0008453085376162299,0.0076077768385460695,0.0,0.023668639053254437,0.0,0.0008453085376162299,0.00422654268808115,0.0008453085376162299,0.0016906170752324597,0.0,0.0,0.0,0.0,0.02197802197802198,0.021132713440405747,0.00507185122569738,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0033812341504649195,0.0,0.00253592561284869,0.01014370245139476,0.0,0.0,0.0,0.0,0.0016906170752324597,0.00422654268808115,0.0008453085376162299,0.0,0.0008453085376162299,0.009298393913778529,0.0,0.0,0.0,0.00422654268808115,0.026204564666103127,0.0008453085376162299,0.0,0.0016906170752324597,0.0,0.0,0.0,0.0,0.0016906170752324597,0.0,0.0,0.01014370245139476,0.0008453085376162299,0.0016906170752324597,0.00507185122569738,0.005917159763313609,0.02028740490278952,0.0016906170752324597,0.00507185122569738,0.0016906170752324597,0.0016906170752324597,0.016060862214708368,0.00253592561284869,0.0,0.0,0.0008453085376162299,0.0,0.0016906170752324597,0.0,0.006762468300929839,0.024513947590870666,0.0,0.009298393913778529,0.0008453085376162299,0.0,0.02028740490278952,0.0,0.0,0.0,0.0,0.0,0.02028740490278952,0.0033812341504649195,0.0016906170752324597,0.0076077768385460695,0.0008453085376162299,0.0033812341504649195,0.0033812341504649195,0.006762468300929839,0.009298393913778529,0.0,0.0,0.006762468300929839,0.0,0.0,0.0,0.01775147928994083,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006762468300929839,0.0008453085376162299,0.0,0.0,0.0,0.0,0.0,0.0008453085376162299,0.005917159763313609,0.00253592561284869,0.0016906170752324597,0.0,0.0033812341504649195,0.00422654268808115,0.0016906170752324597,0.0,0.0008453085376162299,0.0,0.0016906170752324597,0.0,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0008453085376162299,0.0016906170752324597,0.0016906170752324597,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0016906170752324597,0.0,0.0008453085376162299,0.0016906170752324597,0.0033812341504649195,0.0,0.0016906170752324597,0.0,0.0033812341504649195,0.0,0.00253592561284869,0.0,0.0033812341504649195,0.0,0.0,0.0,0.0,0.0,0.0,0.00253592561284869,0.0,0.0,0.0,0.0016906170752324597,0.0016906170752324597,0.0,0.0008453085376162299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.00507185122569738,0.0016906170752324597,0.0,0.0,0.0,0.0,0.0,0.0016906170752324597,0.0033812341504649195,0.0,0.0,0.0008453085376162299,0.0008453085376162299,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0,0.0,0.0008453085376162299,0.0008453085376162299,0.0,0.0084530853761623,0.0,0.0,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0,0.0008453085376162299,0.0033812341504649195,0.0016906170752324597,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0,0.0016906170752324597,0.0008453085376162299,0.005917159763313609,0.0,0.0,0.00253592561284869,0.0008453085376162299,0.0,0.0,0.00253592561284869,0.0,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0,0.00507185122569738,0.0,0.0,0.0,0.0016906170752324597,0.0,0.0008453085376162299,0.006762468300929839,0.0,0.0,0.0,0.0,0.0,0.0,0.0008453085376162299,0.0008453085376162299,0.0,0.0,0.0,0.0008453085376162299,0.0,0.0016906170752324597,0.0,0.0,0.0,0.0,0.0,0.0016906170752324597,0.0,0.0,0.0016906170752324597,0.0033812341504649195,0.0008453085376162299,0.0016906170752324597,0.0,0.0,0.0016906170752324597,0.0008453085376162299,0.0,0.0,0.0008453085376162299,0.0,0.0,0.0,0.0,0.0033812341504649195,0.0,0.0033812341504649195,0.005917159763313609,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0016906170752324597,0.0016906170752324597,0.0033812341504649195,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.00253592561284869,0.0016906170752324597,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0033812341504649195,0.0016906170752324597,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.00422654268808115,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0016906170752324597,0.0016906170752324597,0.0016906170752324597,0.0008453085376162299,0.0033812341504649195,0.0008453085376162299,0.0008453085376162299,0.0033812341504649195,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0033812341504649195,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0016906170752324597,0.0016906170752324597,0.0008453085376162299,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0016906170752324597,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.00253592561284869,0.00253592561284869,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0016906170752324597,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299,0.0008453085376162299
