화자ID,연령대,NNG_언니,MAG_혹시,NNG_고등,NNG_학교,NNG_때,NNG_보충,NNG_수업,NNG_야자,VA_같,ETD_은,VV_하,EFN_어,JX_는,NNG_활동,JKO_을,MAG_아예,MAG_안,ECS_어,VV_보,ETD_ㄴ,ECD_아,MAG_그냥,VV_가,ECD_아서,NNG_공부,JKO_를,ECE_고,NNG_잠,VV_자,ECE_거나,VV_치,NNG_구들,VA_재밌,ECD_게,VV_놀,NNG_기억,JX_밖에,VA_없,ECD_어,NNG_무,NNG_조건,ECD_어도,VV_되,MAG_그럼,NNG_수학여행,NNG_고등학교,NNG_일본,EFN_거든,MAG_근데,NNG_에버랜드,EFQ_던,VV_그,ECD_어야,VV_그러,ECE_면,NNG_해외,ECS_아,VXA_싶,NNG_나도,NNG_비행기,VV_타,ECD_지,VXV_않,NNG_배,ECD_는데,NNG_왕복,NNG_시간,JKS_이,VV_있,VV_남,ETD_는,NNG_수련회,NNG_소풍,NNG_경험,NNG_중학교,JX_나,VV_좋아하,NNG_선생님,VV_모르,NNG_초등,NNG_학년,NNG_담임,VV_기억나,MAC_그래서,JKO_한테,NNG_이야기,MAG_정말,MAG_많이,NNG_과목,VV_있었,NNG_미술,NNG_음악,JX_은,NNG_국어,NNG_수학,MDT_이런,MAG_왜,NNG_역사,JKS_가,VA_좋,NNG_한국사,VV_배우,MAG_적이,ECD_어서,MDT_그,VV_잘하,VV_알,VXV_있,MAG_가장,VV_싫어하,JX_야,VA_싫,MAG_딱히,MAG_다,ECD_은데,VV_혼나,NNG_내가,NNG_윤리,NNG_사상,VV_못하,NNG_교무실,VV_불르,VV_혼내,NNG_그때,NNG_이후,NNG_문과,NNG_여,NNG_과학,VV_대하,NNG_관심,JX_도,NNG_동아리,NNG_천체,NNG_포스터,VA_예쁘,VV_들어가,NNG_이름,VA_그,ECE_ㄴ데,MAG_정말로,NNG_밤,NNG_행성,NNG_달,NNG_나름,NNG_생명,NNG_화학,NNG_지구,JX_이나,MDT_어떤,NNG_류,NNG_잠깐,NNG_밴드,NNG_부,MDT_다른,NNG_노래,MAG_잘,VV_부르,NNG_사람,NNG_재능,EFI_구나,VV_그만두,VV_나오,MAG_아직,ETN_기,JKS_는,VV_없었,NNG_학원,VV_다니,MDT_무슨,NNG_일,VV_맞,NNG_중국어,MAG_솔직히,NNG_지금,VV_나,ETD_ㄹ,NNG_영어,NNG_원장,VA_그렇,VXV_나,ECD_아도,VXV_지,MAG_너무,JX_만,NNG_강요,VA_힘들,NNG_약간,NNG_트라,NNG_우마,NNG_과외,MDT_그런,NNG_전문,ETD_단,NNG_말,EFN_야,NNG_친구,MAG_맨날,NNG_노력,MAG_약간,MAG_계속,MAG_더,NNG_성적,MAG_훨씬,NNG_박탈감,VV_듣,MAG_쪼끔,NNG_자존,NNG_감도,VA_낮,VV_가지,MAG_좀,NNG_비교,ECE_면서,MAG_별로,EFN_지,VV_않,VXV_주,ECE_지만,MAG_같이,VV_친하,MAG_막,NNG_밥,VV_먹,NNG_주말,VV_스,MAG_그래서,MAG_혹,NNG_시,MAG_못,VA_안타깝,ETN_ㅁ,VV_그렇,NNG_아쉬움,NNG_추억,NNG_여름,NNG_물,NNG_놀이,NNG_겨울,NNG_친,VA_친하,VV_지내,ECD_서,NNG_얘기,VV_보내,MAG_언제,MAG_갑자기,VV_피하,VV_날,NNG_이유,VV_겪,EFN_라,MAG_쪼금,NNG_충격적,NNG_처음,MAG_다행히,VA_어리,NNG_나이,VV_아니,JX_까지,VA_가볍,VV_넘기,NNG_직장,NNG_직,NNG_생활,NNG_대학,NNG_연관,NNG_치과,VV_일하,VA_아쉽,NNG_생각,NNG_미용,MAG_곧,NNG_졸업,NNG_취직,MDN_네,NNG_아트,NNG_관련,NNG_자격증,MAG_아마,NNG_숍,ECD_다가,ECD_으면,ETD_을,MDN_한,NNG_정도,NNG_패턴,VV_어긋나,MAG_되게,VA_아프,VV_그리,NNG_길,NNG_공동묘지,VXV_가지,NNG_위험,VA_무섭,VV_오,NNG_분위기,VV_이기,EFN_다고,VV_잡,VV_떠들,VV_잃,NNG_휴대폰,NNG_고장,VV_잃어버리,VV_갈,ETD_ㄴ다는,ECD_니,VV_무서워하,MAG_차라리,NNG_국내,NNG_다행,ECD_라고,JKS_은,NNG_다,VV_어리,NNG_순수,NNG_저녁,NNG_촛불,VV_켜,VV_울,EFN_잖아,NNG_방,VV_들어오,NNG_엄마,NNG_전화,VV_걷,VV_그리하,JX_부터,NNG_책,VV_읽,VA_쉽,NNG_암기,VV_느끼,NNG_공식,VV_외우,NNG_이상,NNG_숫자,NNG_대응,EFN_더라,NNG_문제,VV_쓰,ECS_는지,NNG_학창,NNG_시절,MAG_내내,VV_이어지,VV_어쩌,NNG_집,NNG_폭발,NNG_실험,NNG_적도,VV_사,NNG_곳,VV_와닿,NNG_우주,NNG_생물,NNG_적성,EFQ_나,NNG_초등학교,NNG_중학생,NNG_벌,VV_세우,VV_때리,ECD_여,NNG_얼굴,MAG_다시,VV_마주치,NNG_몸,VV_굳,VV_느,ECD_러,NNG_조금,VA_크,NNG_뜻,MAG_열심히,MAG_적당히,NNG_대학교,NNG_시점,NNG_후회,NNG_가기,VV_모자라,ECD_으니까,NNG_상황,NNG_시험,VV_끝나,NNG_노래방,ECD_으러,VV_어,NNG_따돌림,NNG_소문,VV_돋,NNG_시작,NNG_애가,VV_내,NNG_계열,VV_옮,NNG_화도,NNG_화가,MAG_완전히,MAG_왜냐하면,NNG_과,NNG_회계,NNG_세무,VA_없다,VXV_보,ECD_아야,NNG_여자,VA_많,NNG_환자,NNG_실수,NNG_피해,VV_입히,VV_상하,MAG_똑똑히,MAG_지금,NNG_과로
SD2400187,20대,0.021568627450980392,0.00980392156862745,0.0029411764705882353,0.00980392156862745,0.01568627450980392,0.000980392156862745,0.00196078431372549,0.00392156862745098,0.022549019607843137,0.0058823529411764705,0.011764705882352941,0.010784313725490196,0.029411764705882353,0.00196078431372549,0.018627450980392157,0.00196078431372549,0.00784313725490196,0.00980392156862745,0.006862745098039216,0.045098039215686274,0.022549019607843137,0.006862745098039216,0.00980392156862745,0.00196078431372549,0.00392156862745098,0.01568627450980392,0.026470588235294117,0.000980392156862745,0.000980392156862745,0.00392156862745098,0.004901960784313725,0.0058823529411764705,0.004901960784313725,0.008823529411764706,0.000980392156862745,0.008823529411764706,0.000980392156862745,0.0058823529411764705,0.018627450980392157,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.004901960784313725,0.000980392156862745,0.00196078431372549,0.006862745098039216,0.00196078431372549,0.008823529411764706,0.006862745098039216,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.00980392156862745,0.00980392156862745,0.000980392156862745,0.000980392156862745,0.00392156862745098,0.00196078431372549,0.000980392156862745,0.0029411764705882353,0.004901960784313725,0.004901960784313725,0.000980392156862745,0.00980392156862745,0.000980392156862745,0.000980392156862745,0.020588235294117647,0.0196078431372549,0.004901960784313725,0.008823529411764706,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.00980392156862745,0.010784313725490196,0.0029411764705882353,0.00196078431372549,0.004901960784313725,0.00196078431372549,0.000980392156862745,0.0029411764705882353,0.004901960784313725,0.000980392156862745,0.0029411764705882353,0.0029411764705882353,0.0058823529411764705,0.0029411764705882353,0.000980392156862745,0.000980392156862745,0.011764705882352941,0.000980392156862745,0.00392156862745098,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.006862745098039216,0.00392156862745098,0.000980392156862745,0.00196078431372549,0.0029411764705882353,0.013725490196078431,0.00980392156862745,0.0029411764705882353,0.000980392156862745,0.0029411764705882353,0.006862745098039216,0.0029411764705882353,0.000980392156862745,0.00392156862745098,0.000980392156862745,0.00196078431372549,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.00392156862745098,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.004901960784313725,0.00196078431372549,0.00196078431372549,0.01568627450980392,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.0029411764705882353,0.00196078431372549,0.004901960784313725,0.004901960784313725,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00392156862745098,0.00392156862745098,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.0029411764705882353,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00784313725490196,0.013725490196078431,0.000980392156862745,0.00784313725490196,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00392156862745098,0.000980392156862745,0.00392156862745098,0.00392156862745098,0.00196078431372549,0.0029411764705882353,0.00196078431372549,0.00196078431372549,0.0029411764705882353,0.0029411764705882353,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.0029411764705882353,0.0029411764705882353,0.0058823529411764705,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.00196078431372549,0.00392156862745098,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0029411764705882353,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.00196078431372549,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.0029411764705882353,0.0029411764705882353,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.000980392156862745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400188,20대,0.0,0.00834326579261025,0.003575685339690107,0.00834326579261025,0.010727056019070322,0.0,0.0,0.0023837902264600714,0.021454112038140644,0.004767580452920143,0.0166865315852205,0.009535160905840286,0.041716328963051254,0.0,0.025029797377830752,0.0011918951132300357,0.010727056019070322,0.00834326579261025,0.0011918951132300357,0.04767580452920143,0.02026221692491061,0.007151370679380214,0.011918951132300357,0.0011918951132300357,0.0011918951132300357,0.00834326579261025,0.05125148986889154,0.0,0.0,0.0,0.0023837902264600714,0.0023837902264600714,0.004767580452920143,0.010727056019070322,0.003575685339690107,0.007151370679380214,0.0011918951132300357,0.00834326579261025,0.015494636471990465,0.0,0.0,0.003575685339690107,0.007151370679380214,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.003575685339690107,0.0011918951132300357,0.0011918951132300357,0.0,0.003575685339690107,0.0023837902264600714,0.0,0.003575685339690107,0.0011918951132300357,0.003575685339690107,0.004767580452920143,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.003575685339690107,0.003575685339690107,0.0,0.014302741358760428,0.0,0.0011918951132300357,0.027413587604290822,0.011918951132300357,0.004767580452920143,0.017878426698450536,0.0011918951132300357,0.0,0.0,0.0023837902264600714,0.0011918951132300357,0.0059594755661501785,0.0023837902264600714,0.0011918951132300357,0.0,0.0011918951132300357,0.0,0.0011918951132300357,0.004767580452920143,0.0023837902264600714,0.0,0.0,0.007151370679380214,0.0023837902264600714,0.0011918951132300357,0.0,0.0,0.010727056019070322,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.003575685339690107,0.007151370679380214,0.0023837902264600714,0.0,0.009535160905840286,0.0,0.007151370679380214,0.004767580452920143,0.0,0.003575685339690107,0.0023837902264600714,0.0059594755661501785,0.0023837902264600714,0.0011918951132300357,0.0,0.0059594755661501785,0.0,0.0011918951132300357,0.0011918951132300357,0.003575685339690107,0.0,0.0,0.0,0.0,0.0,0.0011918951132300357,0.010727056019070322,0.0,0.0,0.0011918951132300357,0.004767580452920143,0.0011918951132300357,0.0011918951132300357,0.014302741358760428,0.0011918951132300357,0.0011918951132300357,0.0,0.0,0.0023837902264600714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023837902264600714,0.003575685339690107,0.0,0.0023837902264600714,0.0,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.0011918951132300357,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.0,0.0,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0,0.0023837902264600714,0.007151370679380214,0.00834326579261025,0.0,0.004767580452920143,0.0011918951132300357,0.0011918951132300357,0.0,0.0023837902264600714,0.0059594755661501785,0.0059594755661501785,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.0011918951132300357,0.0,0.0,0.0023837902264600714,0.0011918951132300357,0.003575685339690107,0.0,0.0023837902264600714,0.0023837902264600714,0.0023837902264600714,0.0,0.0,0.0,0.0023837902264600714,0.0,0.0023837902264600714,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0023837902264600714,0.0,0.0,0.0011918951132300357,0.0,0.0,0.0,0.0,0.0023837902264600714,0.0023837902264600714,0.0,0.003575685339690107,0.0,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011918951132300357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023837902264600714,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.0,0.0,0.0,0.003575685339690107,0.003575685339690107,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0,0.003575685339690107,0.0,0.0,0.0011918951132300357,0.0011918951132300357,0.0,0.0,0.004767580452920143,0.0,0.0,0.0,0.004767580452920143,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0059594755661501785,0.0011918951132300357,0.0023837902264600714,0.003575685339690107,0.0011918951132300357,0.004767580452920143,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.004767580452920143,0.0011918951132300357,0.003575685339690107,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.003575685339690107,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.004767580452920143,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0023837902264600714,0.003575685339690107,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357,0.0011918951132300357
