화자ID,연령대,NNG_언니,MAG_지금,NNG_대학교,VV_다니,EFN_잖아,JX_는,NNG_학교,NNG_생활,NNG_만족,ECS_어,ETD_는,ECE_ㄴ데,NNG_원래,NNG_대학,VV_들어오,ECE_면,NNG_은,MAG_약간,NNG_시,NNG_시도,VV_있,ECE_고,VV_그리,NNG_동아리,NNG_엠티,MDT_이런,VV_대하,ETD_ㄴ,NNG_로망,JKS_이,ECD_는데,JKO_를,VV_그리하,ECD_여도,MAG_다행히,NNG_코로나,VA_길,VV_하,ECE_지만,VV_가,ECS_아,VV_보,ETN_기,JKS_는,EFN_거든,MAG_근데,NNG_내가,NNG_술,JKO_을,VV_좋아하,ECD_라서,VV_먹,VV_놀,ECD_ㄹ지,NNG_전반적,ECD_어서,JX_도,VA_그렇,ECD_게,NNG_친구,VA_모나,VV_없었,NNG_교수님,VV_몰,ECE_나,NNG_신,NNG_분,VA_없,NNG_지금,VV_까,ECD_지,VA_같,ECD_아,VA_좋,NNG_기억,ECD_라고,JX_은,NNG_포인트,NNG_제도,JKS_가,MAG_되게,MAG_잘,VV_되,VXV_있,EFN_다고,NNG_생각,MAC_그래서,MDT_어떤,NNG_프로그램,NNG_참여,VV_바꾸,VXV_주,MDT_그런,MAG_많이,MAG_쪼금,VV_쌓,ECD_아서,NNG_나중,NNG_학기,NNG_말,NNG_돈,NNG_환산,MAG_너무,EFN_어,NNG_코,NNG_학번,NNG_집,NNG_온라인,NNG_영상,NNG_강의,MAG_직접,NNG_대면,VV_나오,NNG_수업,VV_듣,VA_낫,ETD_은,MAG_더,VV_나,ECD_아도,VV_그러,NNG_부분,NNG_공감,MAG_쪼끔,MAG_왜냐하면,JX_까지,NNG_거리,ECS_다,VXV_보,ECD_니까,NNG_시간,NNG_효율적,VV_쓰,ETD_ㄴ다는,VV_가지,VV_통하,ECD_으면,ETD_을,ECD_으니깐,NNG_내,ETD_ㄹ,ETD_다는,NNG_장점,MAG_가장,NNG_흥미,VV_덜,NNG_성인,NNG_간호학,MDT_다른,NNG_과목,VV_비하,NNG_관,MAG_제일,MAG_비교적,VA_쉽,NNG_공부,VA_그,MAG_그러면,ECD_어,VV_어,EFI_구나,NNG_이번,NNG_실습,VV_나가,NNG_정신,NNG_건강,NNG_제일,ECD_기에,NNG_중,NNG_나도,NNG_이유,NNG_과제,VA_적,MAC_그리고,NNG_환경,NNG_스트레스,MAG_덜,VV_받,EFQ_는다고,VV_느끼,MAC_그렇지만,MAG_실제로,VV_배우,VA_많,NNG_육체적,MAG_이제,NNG_실무적,NNG_커리어,NNG_말하기,MAG_좀,NNG_실력,NNG_이론적,NNG_지식,VV_맞,NNG_간호,NNG_학과,ETD_라는,NNG_특성,NNG_계속,NNG_정도,NNG_진행,NNG_기간,NNG_동안,NNG_이제,JX_만,MAG_거의,ECD_니깐,VA_다르,VV_지치,NNG_요즘,NNG_새,NNG_취미,VV_찾아보,NNG_학창,NNG_시절,NNG_중학교,NNG_고등학교,NNG_때,EFQ_던,NNG_활동,MAG_다시,MAG_갑자기,MAG_어쩐지,NNG_엄마,NNG_소문,NNG_자자,VV_들리,NNG_오더,JX_라고,NNG_고기,VA_맛있,NNG_구,ECE_다면서,VV_잘하,NNG_저학년,NNG_일,NNG_선후배,NNG_짝,NNG_멘토링,MDT_그,VV_그,VV_잇,NNG_오고,NNG_시행,NNG_주기,VA_부족하,NNG_선배,NNG_고학년,NNG_입장,MAG_물론,NNG_시간적,NNG_후배,JKG_의,VA_이렇,NNG_질문,ETN_ㅁ,VV_인하,VV_얻,NNG_개선,NNG_학회,VA_바쁘,EFN_라고,NNG_시험,NNG_와중,NNG_회의,ECS_ㄴ다,VV_던지,NNG_면담,VV_진행하,VA_들,ECD_ㄴ지,MDT_여러,NNG_추가적,NNG_개설,MAG_정말,ECE_ㄴ다고,JKO_과,NNG_소속,ECE_면서,NNG_참,VA_힘들,VV_살,EFI_는구나,MAG_열심히,VV_싶,VV_아,MAG_안,MAG_이미,VXV_가지,NNG_아르바이트,NNG_얘기,MAG_아무래도,NNG_사용,NNG_표현,MAG_자주,NNG_병행,VA_아쉽,EFN_더라,VA_궁금하,MAG_아직,NNG_공지,VV_내려오,JKS_께서,NNG_방학,VV_들어서,NNG_졸업,NNG_입학,NNG_전,NNG_여행,VV_남,JX_마다,VV_떠오르,ECS_곤,NNG_동창,MAG_함께,VV_갈,MAG_적이,VV_있었,NNG_겨울,NNG_앞바다,NNG_경포대,NNG_그때,NNG_행복,NNG_연락,MAG_또,VV_자라,NNG_계획,NNG_오,NNG_닭,NNG_강정,MAG_얼마나,ECS_을지,NNG_짐작,NNG_다음,NNG_한번,MAG_같이,NNG_학년,MAG_사실,VV_원하,VV_아니,MAG_별로,NNG_곳,NNG_편입,ECD_ㄹ까,NNG_시기,NNG_라,JX_든,VV_만나,ECD_서,NNG_동기,NNG_이랑,NNG_대화,NNG_여건,JX_이나,VA_이러하,NNG_교과,VV_몰르,MAG_그냥,VV_벌,ECD_어야,MAG_우연히,VV_알,NNG_그다음,MAG_계속,NNG_상담,MDT_뭔,MAG_단순히,JX_뿐,ECD_라,NNG_진로,NNG_계기,VV_같,VV_말하,NNG_시스템,MAG_일단,NNG_집중,NNG_끝,MDT_오랜,VV_걸리,NNG_편이,NNG_기도,NNG_학우,VV_불,ECE_ㄴ들데,NNG_가,NNG_관계,NNG_유지,MAG_훨씬,NNG_강,MAG_그나마,JX_야,VV_었,NNG_일상생활,NNG_질환자,NNG_기회,VA_새롭,NNG_분야,NNG_체험,NNG_적용,VV_나르,NNG_사람,NNG_환자,NNG_체온,NNG_주고,NNG_증세,NNG_호전,NNG_관련,VXA_싶,VA_지겹,VXV_않,MAG_참,MAG_충분히,NNG_활용,VV_싸,ECD_아야,NNG_운동,ECE_거나,NNG_자신,NNG_해소,NNG_방법,VV_익히,NNG_중요,NNG_지,NNG_작년,NNG_관리,VA_어떻,MDT_어느,NNG_해결,MAG_못,NNG_휴학,NNG_엠,NNG_티,MAC_하지만,NNG_감,VV_굽,VV_일하,VV_오,ECS_지,VV_않,NNG_복지부,ECD_으니까,NNG_학,NNG_추가,NNG_점,MAG_항상,VV_모르,MAG_왜,MDT_이,NNG_활성,NNG_활성화,NNG_지라,MAG_막상,NNG_신경,MDN_네,NNG_필요,NNG_생계,MAG_하,NNG_여유,MAG_혹시,NNG_주,NNG_주간,NNG_분리,NNG_여름,NNG_직접적,MAG_미리,VV_구하,ECD_러,NNG_여,NNG_물,NNG_놀이,JX_거나,MAG_분명히,VV_치,NNG_구들,VA_재미있,NNG_추억,VV_알려주,VV_낳,VV_끝나,MAG_마침,NNG_야간,NNG_시장,NNG_개장,NNG_시즌,NNG_먹거리,VV_사,MAG_특히
SD2400614,20대,0.006993006993006993,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0034965034965034965,0.03146853146853147,0.004370629370629371,0.004370629370629371,0.0034965034965034965,0.015734265734265736,0.02097902097902098,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.006993006993006993,0.0026223776223776225,0.0034965034965034965,0.0017482517482517483,0.0008741258741258741,0.018356643356643356,0.026223776223776224,0.0017482517482517483,0.0008741258741258741,0.0026223776223776225,0.0017482517482517483,0.0017482517482517483,0.027972027972027972,0.0008741258741258741,0.027972027972027972,0.01048951048951049,0.01486013986013986,0.006118881118881119,0.0034965034965034965,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.021853146853146852,0.005244755244755245,0.006993006993006993,0.004370629370629371,0.008741258741258742,0.009615384615384616,0.0026223776223776225,0.0017482517482517483,0.0017482517482517483,0.0026223776223776225,0.0017482517482517483,0.028846153846153848,0.0034965034965034965,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.013111888111888112,0.020104895104895104,0.005244755244755245,0.012237762237762238,0.006993006993006993,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.005244755244755245,0.0034965034965034965,0.0034965034965034965,0.004370629370629371,0.016608391608391608,0.015734265734265736,0.013111888111888112,0.004370629370629371,0.0008741258741258741,0.006993006993006993,0.0026223776223776225,0.0008741258741258741,0.008741258741258742,0.0008741258741258741,0.0026223776223776225,0.0017482517482517483,0.007867132867132868,0.008741258741258742,0.013111888111888112,0.006993006993006993,0.0008741258741258741,0.0034965034965034965,0.0017482517482517483,0.0008741258741258741,0.0026223776223776225,0.004370629370629371,0.0034965034965034965,0.0017482517482517483,0.0026223776223776225,0.005244755244755245,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.004370629370629371,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.004370629370629371,0.0026223776223776225,0.004370629370629371,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0034965034965034965,0.006993006993006993,0.0017482517482517483,0.005244755244755245,0.005244755244755245,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.007867132867132868,0.0008741258741258741,0.012237762237762238,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0026223776223776225,0.004370629370629371,0.0026223776223776225,0.005244755244755245,0.0034965034965034965,0.0034965034965034965,0.0017482517482517483,0.0008741258741258741,0.0017482517482517483,0.0017482517482517483,0.0026223776223776225,0.0008741258741258741,0.0017482517482517483,0.007867132867132868,0.0017482517482517483,0.0008741258741258741,0.0034965034965034965,0.0008741258741258741,0.0008741258741258741,0.0034965034965034965,0.006993006993006993,0.0017482517482517483,0.004370629370629371,0.0017482517482517483,0.0008741258741258741,0.005244755244755245,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.006118881118881119,0.0017482517482517483,0.0026223776223776225,0.0017482517482517483,0.006993006993006993,0.0017482517482517483,0.004370629370629371,0.005244755244755245,0.0017482517482517483,0.0026223776223776225,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0026223776223776225,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0034965034965034965,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0034965034965034965,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.004370629370629371,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0034965034965034965,0.0008741258741258741,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.005244755244755245,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0034965034965034965,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0034965034965034965,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0026223776223776225,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0017482517482517483,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0008741258741258741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400615,20대,0.0,0.0,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0237892948173322,0.005097706032285472,0.005097706032285472,0.002548853016142736,0.0237892948173322,0.018691588785046728,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0,0.0076465590484282074,0.0,0.0008496176720475786,0.0,0.0,0.021240441801189464,0.018691588785046728,0.0,0.0,0.002548853016142736,0.002548853016142736,0.004248088360237893,0.028037383177570093,0.0,0.02888700084961767,0.008496176720475786,0.022090059473237042,0.002548853016142736,0.002548853016142736,0.0,0.0016992353440951572,0.0008496176720475786,0.041631265930331354,0.0008496176720475786,0.004248088360237893,0.0033984706881903144,0.006796941376380629,0.008496176720475786,0.0,0.0,0.0016992353440951572,0.004248088360237893,0.0,0.037383177570093455,0.0008496176720475786,0.0,0.0016992353440951572,0.0016992353440951572,0.0,0.0,0.01784197111299915,0.016142735768903994,0.004248088360237893,0.0118946474086661,0.002548853016142736,0.0,0.0,0.0,0.0,0.0,0.0,0.0016992353440951572,0.004248088360237893,0.002548853016142736,0.0008496176720475786,0.006796941376380629,0.0118946474086661,0.013593882752761258,0.0076465590484282074,0.0008496176720475786,0.0008496176720475786,0.002548853016142736,0.0016992353440951572,0.0008496176720475786,0.011045029736618521,0.0008496176720475786,0.005097706032285472,0.011045029736618521,0.0008496176720475786,0.004248088360237893,0.016142735768903994,0.0008496176720475786,0.0,0.002548853016142736,0.0008496176720475786,0.0,0.002548853016142736,0.0033984706881903144,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0,0.0008496176720475786,0.0,0.0008496176720475786,0.0033984706881903144,0.0,0.0,0.0,0.002548853016142736,0.0,0.0033984706881903144,0.0016992353440951572,0.0016992353440951572,0.0,0.0033984706881903144,0.00594732370433305,0.0008496176720475786,0.00594732370433305,0.010195412064570943,0.0016992353440951572,0.0,0.004248088360237893,0.008496176720475786,0.0,0.010195412064570943,0.0016992353440951572,0.0016992353440951572,0.0,0.0016992353440951572,0.0016992353440951572,0.00594732370433305,0.002548853016142736,0.0,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0033984706881903144,0.002548853016142736,0.0,0.0008496176720475786,0.012744265080713678,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0016992353440951572,0.0008496176720475786,0.0,0.0008496176720475786,0.005097706032285472,0.004248088360237893,0.0,0.0,0.0008496176720475786,0.0,0.0,0.0033984706881903144,0.0008496176720475786,0.0008496176720475786,0.004248088360237893,0.015293118096856415,0.0016992353440951572,0.002548853016142736,0.0033984706881903144,0.0008496176720475786,0.0033984706881903144,0.0008496176720475786,0.0,0.0,0.0,0.002548853016142736,0.0,0.0,0.0,0.0008496176720475786,0.0,0.002548853016142736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0,0.002548853016142736,0.0,0.0,0.0,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0,0.0,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0,0.0,0.005097706032285472,0.0,0.0,0.0,0.0,0.0008496176720475786,0.0,0.002548853016142736,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0,0.0008496176720475786,0.009345794392523364,0.0008496176720475786,0.0008496176720475786,0.0,0.0,0.0,0.0,0.0008496176720475786,0.0,0.0,0.0,0.0008496176720475786,0.0016992353440951572,0.002548853016142736,0.0016992353440951572,0.0,0.0,0.0,0.0033984706881903144,0.0008496176720475786,0.0,0.0,0.005097706032285472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0,0.0,0.005097706032285472,0.0016992353440951572,0.0,0.0,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.002548853016142736,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0008496176720475786,0.0008496176720475786,0.0,0.0,0.0,0.0016992353440951572,0.0,0.0,0.00594732370433305,0.0,0.0008496176720475786,0.0,0.0,0.0008496176720475786,0.0,0.0,0.0033984706881903144,0.0,0.0,0.00594732370433305,0.0033984706881903144,0.0016992353440951572,0.0,0.0,0.0,0.0008496176720475786,0.0008496176720475786,0.0,0.0,0.0016992353440951572,0.0008496176720475786,0.0,0.0,0.004248088360237893,0.0,0.0,0.0,0.0,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0,0.0,0.00594732370433305,0.0,0.0,0.0,0.0,0.0,0.002548853016142736,0.0,0.0,0.002548853016142736,0.0,0.0,0.0,0.0016992353440951572,0.0016992353440951572,0.0,0.0,0.0,0.0,0.0008496176720475786,0.0016992353440951572,0.0076465590484282074,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.002548853016142736,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.002548853016142736,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0033984706881903144,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0033984706881903144,0.0016992353440951572,0.0016992353440951572,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.002548853016142736,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.002548853016142736,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0033984706881903144,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0033984706881903144,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.002548853016142736,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0016992353440951572,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0008496176720475786,0.0016992353440951572,0.0008496176720475786
