화자ID,연령대,JX_는,NNG_지금,MAG_혹시,VV_키우,ECE_고,VXV_있,ETD_는,NNG_반려,NNG_동물,JKS_이,VV_있,ECD_어,VV_나,ECD_아도,JX_은,VA_없,ECD_는데,MAG_엄청,VA_어리,ETD_ㄹ,NNG_때,NNG_집,NNG_처음,JX_부터,NNG_구피,JKS_가,ECD_어서,VV_어,ECS_어,NNG_초등학교,NNG_저학년,VV_까,ECD_지,JKO_를,MAG_계속,EFN_어,MAC_그래서,NNG_학교,VV_끝나,NNG_가면,NNG_밥,NNG_주,NNG_내가,NNG_주고,NNG_저녁,NNG_전,VV_주,MAG_가끔,MAG_씩,VV_쳐다보,ECE_면서,NNG_멍,VV_때리,VV_하,MAG_많이,VV_보,NNG_나도,MAG_약간,NNG_병아리,NNG_고슴도치,VXV_보,ETD_ㄴ,VA_같,ECD_아,NNG_오빠,MAG_같이,VV_다니,VV_가지,NNG_문,NNG_앞,MDT_그,NNG_문방구,MAG_막,VV_팔,NNG_아저씨,EFN_잖아,VV_사,ECS_아,VV_데리,VV_오,VXV_가지,ETD_을,MAG_나랑,NNG_하나,NNG_코,VV_쪼,VV_먹,ETD_은,JX_야,VV_싸우,NNG_엄마,VV_혼나,VV_널,MAG_안,NNG_이후,NNG_고양이,VV_좋아하,NNG_한번,NNG_입양,ECD_게,VV_되,EFN_거든,NNG_고등학교,VV_들어가,ETN_기,JX_까지,ECD_다가,NNG_할머니,NNG_옆집,NNG_이사,NNG_가게,JKO_한테,NNG_부탁,MAG_자주,VV_가,ECD_러,VV_그리하,VA_그렇,ECD_ㄴ지,MDT_뭔,NNG_가,MAG_더,VXA_싶,ETD_다는,NNG_생각,MAG_근데,MAG_좀,MAG_어쨌든,NNG_책임감,MAG_없이,JKO_을,VV_대하,NNG_미안,ETN_ㅁ,JX_도,MAG_함부로,EFN_다,VV_이러,NNG_개랑,VA_어떻,NNG_선호,NNG_계속,VV_물어보,MAG_지금,VV_살,ECD_던데,ECD_ㄹ까,MAG_일단,NNG_돈,MAG_못,ECE_면,NNG_은,MAG_진짜,VV_들,JKS_는,VV_그리,MAG_또,MDN_한,NNG_수명,NNG_그때,NNG_케어,NNG_자신,VA_그,ECE_ㄴ데,NNG_나중,NNG_직업,VV_갖,NNG_정착,NNG_정도,ECS_다,NNG_라,VA_길,NNG_털,NNG_하얀색,NNG_파,JX_란,NNG_눈,NNG_페르,VA_좋,NNG_개,VV_말,NNG_애완,MDT_다른,NNG_학생회,NNG_애,NNG_물고기,NNG_열대어,EFQ_나,VA_비싸,MDT_온,NNG_친구,VV_빠지,NNG_누끼,VV_따,ECD_아서,NNG_사진,NNG_이모,NNG_티,NNG_콘도,VV_만들,VV_짜,NNG_로,VV_쓰,EFN_라고,NNG_달,VV_죽,EFN_다고,VA_속상하,NNG_해외여행,VV_갈,NNG_막,VV_닿,NNG_사람,VV_찾,ECE_으면서,VV_애타,MAG_갑자기,MAG_너무,VA_안타깝,MAG_참,MAG_되게,VA_짧,NNG_강아지,NNG_들보,VV_아,NNG_중학교,NNG_거북이,MAG_거의,EFN_ㄴ대,MAG_아직,NNG_본가,VXV_주,ECD_어도,VV_알,MAG_잘,VV_지내,ETD_ㄴ단,NNG_말,EFN_야,NNG_신기,MAG_그냥,ECS_는지,NNG_음,MDT_몇,NNG_중성화,NNG_수술,NNG_애가,NNG_변,NNG_이상,NNG_피,VV_섞이,NNG_간,NNG_적도,NNG_귀,VV_접히,VV_펴지,VV_찢어지,ECE_거나,VV_다치,VA_접,NNG_채로,NNG_안,VV_피,NNG_병원,VV_있었,MAG_다,VA_크,NNG_병,VV_아니,NNG_사료,ECD_라서,NNG_몸,VV_받,NNG_자기,NNG_털이,VV_끼,VV_그러,MAG_정말,VV_깨지,NNG_체감,VA_많,VXV_지,NNG_약간,NNG_다양,VV_해지,NNG_예전,VV_끽하,EFA_자,NNG_강,NNG_아지,ECD_으면,NNG_새,ECD_니까,NNG_주변,NNG_숍,VV_생기,NNG_근처,VV_붙,VA_다르,NNG_물품,NNG_마트,NNG_자취,ECD_은데,VV_내려가,NNG_물,NNG_중학생,NNG_언니,NNG_간택,VV_당하,NNG_당,VV_느,NNG_진짜,MAG_멀리서,NNG_냄새,JX_만,VV_맡,NNG_가까이,VXV_않,NNG_평소,VA_아무렇,VV_꺼내,NNG_소리,VV_들리,VV_다가오,EFN_더라,NNG_길거리,MAG_마주,VV_마주치,ECD_려고,MAG_항상,MAG_매번,MAG_새로,NNG_기억,JX_이라고,NNG_큐브,NNG_형태,JKG_의,NNG_간식,ECD_ㄴ데,NNG_봉투,VV_담기,VV_흔들,NNG_면,VV_쫓아오,NNG_르,NNG_고양,NNG_유명,NNG_동아리,VV_치,NNG_구들,VV_놀,VV_듣,VV_날리,NNG_장난감,VV_부러지,VV_그,NNG_집이,NNG_엄격,NNG_옛날,VV_벌,MAG_적이,EFQ_냐,NNG_아파트,NNG_단지,VV_버리,VV_다그,VA_아프,MAG_빨리,NNG_세상,VV_뜨,ECE_고는,NNG_소라게,NNG_시장,NNG_문방,EFI_구나,VV_잃,VXV_버리,MAG_이제,MDN_네,JX_대로,NNG_학년,NNG_밖,NNG_닭,NNG_우리집,MAG_잠깐,NNG_주인,NNG_분,NNG_경험,MAG_무조건,MDT_이,VA_귀엽,JKS_은,VV_맞,NNG_영상,JX_밖에,VV_느껴지,NNG_부담,VV_드,NNG_이제,NNG_시크,NNG_매력,ECD_여,NNG_길,VV_보이,VV_찍,NNG_더,MAG_아무래도,NNG_친,NNG_앵무새,MAG_얼마나,NNG_이름,VV_알아듣,NNG_안녕,NNG_인사,EFN_지,ECS_ㄴ가,NNG_쯤,EFQ_던,ECD_어야,VV_태어나,NNG_표현,VV_가라,ETD_ㄴ다는,NNG_동네,NNG_혼,NNG_혼자,NNG_새끼,NNG_상태,NNG_검사,VV_어쩌,MAG_다행히,NNG_의사,NNG_선생님,ECD_라고,MAG_특별히,VV_데려가,VA_힘들,MDT_어떤,NNG_요즘,NNG_제품,VV_나오,MAG_왜,VV_걸,EFQ_ㄹ까,NNG_축구,NNG_공이,NNG_나간,JX_이,VV_허물,NNG_재개발,NNG_지역,NNG_며칠,NNG_뒤,NNG_건물,VV_무너뜨리,MDT_그런,NNG_곳,NNG_공,NNG_마한,NNG_무엇,NNG_위험,VV_올라가,VXA_만하,NNG_구멍,VV_구하,NNG_중의,MAG_직접,VV_피하,EFQ_ㄴ가,VV_싶,NNG_제품명,NNG_저번,NNG_껌,JX_이나,NNG_육포,NNG_전용,NNG_영양분,NNG_보,ECD_라,NNG_가족,VV_느끼,NNG_용품,VA_이렇,NNG_이유,MAG_쪼끔,VV_건들,VA_쉽,ECE_ㄴ다고,VXV_두,VV_챙기,NNG_양이,VV_만나
SD2401267,20대,0.02420135527589545,0.000968054211035818,0.0,0.02032913843175218,0.03969022265246854,0.003872216844143272,0.03388189738625363,0.00484027105517909,0.008712487899322363,0.021297192642787996,0.02516940948693127,0.012584704743465635,0.001936108422071636,0.000968054211035818,0.00484027105517909,0.006776379477250726,0.015488867376573089,0.002904162633107454,0.0,0.003872216844143272,0.002904162633107454,0.003872216844143272,0.000968054211035818,0.000968054211035818,0.0,0.022265246853823813,0.006776379477250726,0.000968054211035818,0.01452081316553727,0.0,0.0,0.001936108422071636,0.007744433688286544,0.008712487899322363,0.0,0.005808325266214908,0.006776379477250726,0.000968054211035818,0.0,0.0,0.0,0.0,0.001936108422071636,0.000968054211035818,0.0,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.0,0.0,0.005808325266214908,0.0,0.0,0.010648596321393998,0.002904162633107454,0.02032913843175218,0.000968054211035818,0.0,0.001936108422071636,0.001936108422071636,0.00484027105517909,0.036786060019361085,0.01452081316553727,0.007744433688286544,0.0,0.0,0.001936108422071636,0.001936108422071636,0.0,0.000968054211035818,0.015488867376573089,0.0,0.011616650532429816,0.000968054211035818,0.0,0.000968054211035818,0.000968054211035818,0.006776379477250726,0.001936108422071636,0.002904162633107454,0.005808325266214908,0.0,0.0,0.0,0.0,0.0,0.0,0.003872216844143272,0.005808325266214908,0.0,0.0,0.0,0.002904162633107454,0.00484027105517909,0.001936108422071636,0.01936108422071636,0.001936108422071636,0.003872216844143272,0.0,0.008712487899322363,0.001936108422071636,0.001936108422071636,0.0,0.0,0.001936108422071636,0.000968054211035818,0.003872216844143272,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.007744433688286544,0.000968054211035818,0.00484027105517909,0.0,0.0,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.001936108422071636,0.002904162633107454,0.005808325266214908,0.00484027105517909,0.01452081316553727,0.0,0.0,0.0,0.007744433688286544,0.000968054211035818,0.0,0.0,0.018393030009680542,0.0,0.0,0.002904162633107454,0.000968054211035818,0.001936108422071636,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.001936108422071636,0.000968054211035818,0.006776379477250726,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.0,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.0,0.00484027105517909,0.001936108422071636,0.0,0.000968054211035818,0.000968054211035818,0.0,0.0,0.0,0.0,0.000968054211035818,0.001936108422071636,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.0,0.001936108422071636,0.003872216844143272,0.002904162633107454,0.0,0.0,0.0,0.003872216844143272,0.000968054211035818,0.0,0.000968054211035818,0.001936108422071636,0.0,0.012584704743465635,0.000968054211035818,0.0,0.0,0.002904162633107454,0.001936108422071636,0.0,0.0,0.0,0.0,0.0,0.0,0.000968054211035818,0.003872216844143272,0.0,0.0,0.001936108422071636,0.0,0.0,0.0,0.000968054211035818,0.0,0.001936108422071636,0.002904162633107454,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.00484027105517909,0.0,0.008712487899322363,0.0,0.0,0.000968054211035818,0.002904162633107454,0.0,0.0,0.0,0.0,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.0,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.0,0.003872216844143272,0.001936108422071636,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.001936108422071636,0.0,0.002904162633107454,0.001936108422071636,0.000968054211035818,0.0,0.0,0.001936108422071636,0.001936108422071636,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.006776379477250726,0.001936108422071636,0.0,0.0,0.000968054211035818,0.001936108422071636,0.0,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.001936108422071636,0.001936108422071636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003872216844143272,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003872216844143272,0.0,0.0,0.0,0.0,0.0,0.0,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.002904162633107454,0.0,0.0,0.0,0.0,0.000968054211035818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000968054211035818,0.000968054211035818,0.0,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.0,0.001936108422071636,0.002904162633107454,0.002904162633107454,0.000968054211035818,0.0,0.001936108422071636,0.000968054211035818,0.005808325266214908,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.00484027105517909,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.010648596321393998,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.001936108422071636,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.002904162633107454,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.00484027105517909,0.000968054211035818,0.000968054211035818,0.003872216844143272,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.001936108422071636,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.002904162633107454,0.002904162633107454,0.000968054211035818,0.000968054211035818,0.001936108422071636,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818,0.000968054211035818
SD2401268,20대,0.015793848711554447,0.0016625103906899418,0.0016625103906899418,0.02743142144638404,0.04738154613466334,0.007481296758104738,0.02493765586034913,0.0016625103906899418,0.00831255195344971,0.015793848711554447,0.020781379883624274,0.013300083125519535,0.0024937655860349127,0.0024937655860349127,0.006650041562759767,0.0033250207813798837,0.00831255195344971,0.006650041562759767,0.0016625103906899418,0.010806317539484621,0.00997506234413965,0.004987531172069825,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.01662510390689942,0.012468827930174564,0.0033250207813798837,0.015793848711554447,0.0024937655860349127,0.0008312551953449709,0.0024937655860349127,0.004156275976724855,0.01662510390689942,0.005818786367414797,0.004987531172069825,0.00831255195344971,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.004987531172069825,0.0008312551953449709,0.004156275976724855,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0016625103906899418,0.0024937655860349127,0.0033250207813798837,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0008312551953449709,0.014962593516209476,0.007481296758104738,0.007481296758104738,0.0024937655860349127,0.004987531172069825,0.004987531172069825,0.0016625103906899418,0.004987531172069825,0.025768911055694097,0.014962593516209476,0.011637572734829594,0.007481296758104738,0.004156275976724855,0.0033250207813798837,0.00997506234413965,0.0008312551953449709,0.0024937655860349127,0.013300083125519535,0.0008312551953449709,0.012468827930174564,0.0016625103906899418,0.0008312551953449709,0.0033250207813798837,0.0024937655860349127,0.010806317539484621,0.0008312551953449709,0.0016625103906899418,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.007481296758104738,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.004987531172069825,0.0008312551953449709,0.01828761429758936,0.0024937655860349127,0.0008312551953449709,0.0024937655860349127,0.007481296758104738,0.006650041562759767,0.004156275976724855,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.00914380714879468,0.0024937655860349127,0.0008312551953449709,0.004987531172069825,0.0016625103906899418,0.0033250207813798837,0.0008312551953449709,0.0016625103906899418,0.0024937655860349127,0.0016625103906899418,0.0024937655860349127,0.004156275976724855,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.013300083125519535,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.019118869492934332,0.0008312551953449709,0.0024937655860349127,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0024937655860349127,0.0024937655860349127,0.004987531172069825,0.004156275976724855,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0024937655860349127,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004156275976724855,0.004156275976724855,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004987531172069825,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0033250207813798837,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004156275976724855,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.004156275976724855,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0033250207813798837,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0016625103906899418,0.0016625103906899418,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.004156275976724855,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0016625103906899418,0.0033250207813798837,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0024937655860349127,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0016625103906899418,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0016625103906899418,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
