화자ID,연령대,VV_느,ECS_어,NNG_지금,JX_까지,VV_아,ECD_라,NNG_아르바이트,ETD_ㄴ,NNG_사장님,NNG_은,MAG_잘,VV_맞,EFN_어,MDT_어떤,NNG_부분,JKS_이,MAG_쪼끔,VA_다르,EFN_다고,VV_느끼,ECD_는데,JX_는,NNG_대체적,VV_어,JX_도,MAG_빨리빨리,VV_하,ETD_는,NNG_성격,JKO_을,VV_좋아하,NNG_성향,ECE_고,NNG_나도,NNG_일,ETD_ㄹ,NNG_때,MAG_빨리,NNG_처리,JKO_를,NNG_사람,ECD_라서,NNG_상사,JKG_의,NNG_관계,VV_있,ECD_어서,VA_어렵,JX_은,MAG_많이,VV_없었,MAG_아무래도,NNG_요즘,VV_만나,MDT_다른,MAG_같이,NNG_알바,NNG_친,NNG_구들,NNG_경우,JKS_가,MAG_더,VA_많,ECD_아,VV_스,MDT_그런,NNG_친구,NNG_과의,MAG_좀,VA_힘들,VA_같,NNG_내가,NNG_아이,NNG_에스티,NNG_제이,MDT_뭔,NNG_가,NNG_처음,JX_부터,VA_그렇,MDT_아무런,NNG_배경,MAG_없이,ECD_서,VV_치,NNG_해진,ECD_ㄴ데,ECE_면서,ETN_기,VV_위하,NNG_목적,JKO_한테,NNG_별,NNG_정이,NNG_안,VV_가,MAG_근데,NNG_진짜,NNG_현,NNG_실적,ECD_라고,NNG_생각,MAG_하긴,MAG_왜냐면,MAG_가끔,MAG_씩,NNG_엔,NNG_길,ECD_다가,MAG_막,NNG_상상,VV_떨어지,VV_죽,ECD_으면,VA_어떻,EFQ_ㄹ까,MDT_이런,ECE_ㄴ다고,NNG_얘기,VV_듣,MAG_전혀,VV_그러,VV_보,NNG_적도,VA_없,NNG_에스,MDT_옛,VXV_보,ECE_면,NNG_옛날,NNG_엠,NNG_비,NNG_티,ETD_라는,ECD_게,NNG_인기,NNG_유행,ECS_지,VXV_않,MAG_언젠가,NNG_터,VA_이렇,NNG_대화,NNG_소재,MAG_꼭,NNG_사용,MAG_그럼,NNG_학교,ETD_은,NNG_동기,NNG_제일,NNG_이,NNG_에프,NNG_피,JX_만,VV_빼,MAG_다,MAG_왜냐하면,NNG_기숙사,VV_살,MDT_그,VV_싸우,ECE_거나,VV_그리하,NNG_경험,ECS_아,MAG_항상,ETD_ㄴ다는,NNG_느낌,VV_받,EFN_거든,NNG_일차적,MAG_아까,NNG_전,NNG_상상력,NNG_고민,MAG_오래,ECS_ㄴ다,JX_거나,VV_아니,NNG_상황,NNG_식,VV_있었,NNG_사실,NNG_자체,NNG_라,NNG_기,MAG_안,ECD_지,EFQ_나,NNG_음,ECD_여도,NNG_정도,NNG_원래,NNG_계속,VV_다니,VXV_나,VV_변하,ETD_단,NNG_말,EFN_야,MAC_그래서,VV_피,MAG_왜,VV_나오,NNG_부정,NNG_생활,ECD_어야,VV_생기,ECD_니까,NNG_해결,ECD_려고,MAG_그냥,NNG_집,NNG_오늘,ECD_아서,MAG_먼저,JX_라고,NNG_머릿속,NNG_계획,VV_세우,NNG_점,MAC_그러면,NNG_만약,NNG_대학교,NNG_팀,NNG_프로젝트,MAG_정말,NNG_정반대,VV_되,NNG_마음,VV_드,ECD_ㄹ지,ETD_을,NNG_대응,VV_나돌,VV_나,NNG_제안,NNG_다기,NNG_직접적,NNG_남녀,NNG_간,NNG_우정,VA_없다,ECE_ㄴ데,NNG_유일,NNG_남자,ECE_구,NNG_나라,MAG_혹시,ECD_어,NNG_학창,NNG_시절,NNG_분반,NNG_합반,EFI_구나,MAG_그러면,VA_친하,NNG_주기적,NNG_연락,NNG_이사,NNG_오고,VV_낳,NNG_후,NNG_어,NNG_편이,NNG_기도,NNG_그다음,NNG_간호학,NNG_학과,NNG_과제,ECS_다,ECD_니,MAG_못,VA_새롭,VA_반갑,NNG_맞이,VXV_주,VXA_싶,NNG_인사,VV_나누,NNG_피곤,VA_바쁘,NNG_새,JKS_은,MAG_그닥,VV_좋,VV_않,VV_다투,VA_좋,MAG_끼리끼리,NNG_다라,VV_갈,VV_맺,NNG_사회,NNG_예,NNG_도로,MAG_서서히,VA_멀,VXV_지,NNG_이랑,MAG_결국,VV_오래가,MAG_맨날,MDT_모든,VV_들,NNG_이제,NNG_식상,JKS_는,MAC_하지만,NNG_이야기,VV_주고받,NNG_지속,VV_나가,VV_물어보,NNG_유용,NNG_검사,MAG_별로,NNG_나의,NNG_차이,MAG_약간,NNG_정확,VV_끝내,NNG_타입,NNG_시간,NNG_효율,NNG_중요시,NNG_마무리,ECD_어도,VV_들어오,NNG_언니,EFN_지,MAC_그런데,NNG_약간,ECD_은데,NNG_여,VV_가지,MAG_되게,MAG_이렇게,ECD_ㄴ지,MAG_실제로,VV_넘어지,VV_어떡하,NNG_음료,NNG_카페,VXV_가지,NNG_자리,VV_돌아오,VV_엎지르,MAG_하기는,ECD_아도,NNG_예전,MAG_오히려,NNG_혈액형,NNG_시작,EFN_다,VA_편하,VV_느껴지,NNG_파악,ETD_다는,NNG_장점,NNG_오,NNG_예시,VV_들어주,EFQ_을까,NNG_개인적,MAG_나랑,MAG_쪼금,MAG_거의,MDN_한,NNG_퍼센트,NNG_이상은,NNG_실제,JKS_라서,NNG_이인,NNG_편,VV_속하,EFQ_는다고,NNG_불안,NNG_하,MAG_또,MAG_착착,MAG_착,JKO_과,NNG_무언가,VA_괴롭,NNG_방식,VV_걸,ECD_니깐,VV_몰,NNG_표현,VV_쓰,NNG_진,VV_모르,NNG_진행,NNG_불편감,MDT_첫,NNG_절충,NNG_입장,VXV_있,ECD_으니깐,MDT_이,VV_섞,MAG_서로,NNG_만족,NNG_해결책,NNG_방법,ECE_지만,NNG_의견,VA_강하,NNG_피력,VA_길,NNG_해,NNG_주장,VA_그,MAG_계속,NNG_질문,ECS_ㄴ가요,VA_저렇,EFQ_ㄴ가요,MAG_한번,EFQ_ㄹ래요,NNG_방향,ETD_려는,MAG_굳이,VV_싶,VA_나쁘,VV_말하,ECD_다시피,NNG_내향형,MAG_특히,NNG_성별,MAG_있다,VV_그,NNG_불편,NNG_기존,VA_깊,NNG_유지,VV_만들,NNG_대학,NNG_개선,EFN_라고,NNG_고등학교,JX_나,NNG_중학교,NNG_감정적,VV_비하,NNG_이성적,NNG_중시,NNG_자신,NNG_감정,VV_까,MAG_너무,ECE_고는,NNG_갈등,ECD_ㄹ까,NNG_공과,VV_사,VV_이러,NNG_구분,VV_끌,VV_겪,NNG_과,NNG_몰입,EFN_잖아,VV_널,EFN_네,NNG_날,VV_봐주,VA_속상하,NNG_화가,VV_대하,NNG_일상생활,NNG_적용,NNG_단점,NNG_부각,VXA_만하,NNG_일인,VV_가라,NNG_만큼,VA_빠르,NNG_소개,JX_만큼,NNG_말하기,MAG_한데,VV_의하,NNG_영향,VV_달라지,NNG_보기,NNG_쯤,NNG_변화,MAG_지금
SD2400614,20대,0.0,0.018136850783182192,0.0,0.0008244023083264633,0.0,0.0008244023083264633,0.0,0.02967848309975268,0.0016488046166529267,0.0016488046166529267,0.0032976092333058533,0.005770816158285243,0.0016488046166529267,0.0016488046166529267,0.00494641384995878,0.02225886232481451,0.008244023083264633,0.0016488046166529267,0.00741962077493817,0.004122011541632316,0.00989282769991756,0.043693322341302555,0.0016488046166529267,0.00247320692497939,0.011541632316570486,0.0008244023083264633,0.031327287716405604,0.033800494641384994,0.008244023083264633,0.03957131079967024,0.00247320692497939,0.00247320692497939,0.018961253091508656,0.00247320692497939,0.00494641384995878,0.008244023083264633,0.004122011541632316,0.0008244023083264633,0.0016488046166529267,0.004122011541632316,0.009068425391591096,0.0016488046166529267,0.0,0.010717230008244023,0.0008244023083264633,0.023907666941467436,0.00741962077493817,0.0,0.006595218466611707,0.009068425391591096,0.0,0.0,0.0016488046166529267,0.0016488046166529267,0.004122011541632316,0.0016488046166529267,0.0,0.0,0.0,0.0008244023083264633,0.010717230008244023,0.00247320692497939,0.0,0.018136850783182192,0.0,0.0032976092333058533,0.010717230008244023,0.0,0.0008244023083264633,0.0,0.01731244847485573,0.0016488046166529267,0.014014839241549877,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.009068425391591096,0.0,0.0,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0008244023083264633,0.004122011541632316,0.0,0.0,0.0008244023083264633,0.0,0.0,0.0,0.0016488046166529267,0.0008244023083264633,0.0,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.01731244847485573,0.0,0.0,0.0,0.0,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.0,0.005770816158285243,0.0,0.0032976092333058533,0.0016488046166529267,0.0,0.0,0.0,0.0032976092333058533,0.004122011541632316,0.0,0.00247320692497939,0.0016488046166529267,0.0,0.0008244023083264633,0.0032976092333058533,0.0,0.009068425391591096,0.009068425391591096,0.013190436933223413,0.00247320692497939,0.020610057708161583,0.0,0.0,0.0,0.0032976092333058533,0.0,0.0,0.006595218466611707,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0,0.0016488046166529267,0.0,0.0,0.0,0.0,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0008244023083264633,0.00494641384995878,0.0,0.0,0.006595218466611707,0.0,0.00247320692497939,0.0,0.0,0.0008244023083264633,0.00247320692497939,0.0016488046166529267,0.0,0.0016488046166529267,0.0,0.0,0.0,0.0,0.0,0.0,0.0008244023083264633,0.0008244023083264633,0.0,0.0008244023083264633,0.0,0.0,0.0008244023083264633,0.0,0.00247320692497939,0.00741962077493817,0.0008244023083264633,0.00247320692497939,0.004122011541632316,0.0,0.0,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.0,0.0008244023083264633,0.00247320692497939,0.011541632316570486,0.0,0.0,0.0008244023083264633,0.0,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0,0.0008244023083264633,0.0,0.0,0.0,0.0032976092333058533,0.0,0.0016488046166529267,0.0,0.00247320692497939,0.0008244023083264633,0.00247320692497939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494641384995878,0.0,0.0,0.0008244023083264633,0.00247320692497939,0.0,0.0,0.0016488046166529267,0.0,0.0,0.0,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.006595218466611707,0.0,0.0,0.0008244023083264633,0.0008244023083264633,0.0,0.00494641384995878,0.0,0.0,0.0,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016488046166529267,0.0016488046166529267,0.0,0.0,0.0,0.0,0.0016488046166529267,0.0016488046166529267,0.0,0.0,0.0008244023083264633,0.0,0.00247320692497939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00247320692497939,0.0,0.0,0.0,0.0,0.0,0.0008244023083264633,0.0,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.00989282769991756,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.015663643858202802,0.0008244023083264633,0.0016488046166529267,0.00494641384995878,0.0008244023083264633,0.0008244023083264633,0.0032976092333058533,0.0016488046166529267,0.0032976092333058533,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0016488046166529267,0.0032976092333058533,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.00247320692497939,0.0008244023083264633,0.004122011541632316,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.00247320692497939,0.00247320692497939,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0016488046166529267,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633,0.0008244023083264633
SD2400615,20대,0.0036596523330283625,0.03202195791399817,0.0027447392497712718,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.036596523330283626,0.0036596523330283625,0.0036596523330283625,0.004574565416285453,0.0054894784995425435,0.004574565416285453,0.0027447392497712718,0.004574565416285453,0.013723696248856358,0.006404391582799634,0.0027447392497712718,0.004574565416285453,0.0018298261665141812,0.010978956999085087,0.025617566331198535,0.0018298261665141812,0.01646843549862763,0.008234217749313814,0.0009149130832570906,0.03751143641354071,0.03019213174748399,0.004574565416285453,0.03202195791399817,0.0027447392497712718,0.0027447392497712718,0.01646843549862763,0.0018298261665141812,0.0054894784995425435,0.010064043915827997,0.007319304666056725,0.0027447392497712718,0.0027447392497712718,0.01463860933211345,0.013723696248856358,0.0009149130832570906,0.0009149130832570906,0.007319304666056725,0.004574565416285453,0.010978956999085087,0.006404391582799634,0.0009149130832570906,0.010064043915827997,0.009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.012808783165599268,0.0018298261665141812,0.0027447392497712718,0.0009149130832570906,0.0036596523330283625,0.0027447392497712718,0.0009149130832570906,0.01738334858188472,0.0018298261665141812,0.0036596523330283625,0.010064043915827997,0.0009149130832570906,0.0036596523330283625,0.011893870082342177,0.0009149130832570906,0.0027447392497712718,0.0009149130832570906,0.013723696248856358,0.004574565416285453,0.009149130832570906,0.0018298261665141812,0.0036596523330283625,0.010064043915827997,0.0036596523330283625,0.004574565416285453,0.0027447392497712718,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.007319304666056725,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.010064043915827997,0.0027447392497712718,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0027447392497712718,0.010978956999085087,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0036596523330283625,0.0009149130832570906,0.0018298261665141812,0.0027447392497712718,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0054894784995425435,0.0018298261665141812,0.0009149130832570906,0.0036596523330283625,0.0027447392497712718,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0027447392497712718,0.008234217749313814,0.0018298261665141812,0.006404391582799634,0.006404391582799634,0.007319304666056725,0.0036596523330283625,0.010978956999085087,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.004574565416285453,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.0036596523330283625,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.0036596523330283625,0.0036596523330283625,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.007319304666056725,0.0009149130832570906,0.004574565416285453,0.0027447392497712718,0.0018298261665141812,0.0054894784995425435,0.0009149130832570906,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.004574565416285453,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0036596523330283625,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0018298261665141812,0.0036596523330283625,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0036596523330283625,0.0018298261665141812,0.0027447392497712718,0.0036596523330283625,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0018298261665141812,0.0027447392497712718,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0027447392497712718,0.0018298261665141812,0.0018298261665141812,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.004574565416285453,0.0036596523330283625,0.0027447392497712718,0.0027447392497712718,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0027447392497712718,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0018298261665141812,0.0018298261665141812,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0009149130832570906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
