화자ID,연령대,형태소_저희,형태소_1,형태소_달,형태소_전,형태소_시,형태소_모노,형태소_키,형태소_가,형태소_거,형태소_기억,형태소_그때,형태소_배,형태소_가지,형태소_언니,형태소_처음,형태소_국내,형태소_도,형태소_아니,형태소_해외,형태소_갈,형태소_재밌,형태소_티,형태소_이,형태소_요새,형태소_이상,형태소_되,형태소_는,형태소_싸,형태소_안타깝,형태소_기,형태소_하,형태소_그리하,형태소_언,형태소_니,형태소_여행,형태소_데,형태소_있,형태소_저,형태소_보,형태소_돈,형태소_블라,형태소_디,형태소_보스,형태소_토크,형태소_대,형태소_만,형태소_이랑,형태소_동유럽,형태소_쪽,형태소_아,형태소_상하,형태소_짧,형태소_이번,형태소_10,형태소_까지,형태소_일하,형태소_친구,형태소_베트남,형태소_옆,형태소_태국,형태소_5,형태소_7,형태소_예정,형태소_길,형태소_해,형태소_절,형태소_사실,형태소_남,형태소_여름,형태소_덥,형태소_비,형태소_오,형태소_뭐,형태소_타,형태소_택시비,형태소_나름,형태소_유럽,형태소_생각,형태소_비행기,형태소_좋,형태소_언어,형태소_못,형태소_기본적,형태소_영어,형태소_폰,형태소_번역,형태소_괜찮,형태소_알,형태소_제스처,형태소_를,형태소_완벽,형태소_것,형태소_같,형태소_해진,형태소_욕실,형태소_쓰,형태소_때,형태소_치,형태소_구들,형태소_그렇,형태소_이러,형태소_듣,형태소_그리,형태소_일본어,형태소_없었,형태소_공부,형태소_아쉽,형태소_버스,형태소_일본,형태소_한테,형태소_말,형태소_을,형태소_위험,형태소_다음,형태소_가기,형태소_힘들,형태소_뱃멀미,형태소_없,형태소_몰르,형태소_약,형태소_사,형태소_어치,형태소_잃어버리,형태소_슬프,형태소_추억,형태소_가야,형태소_시간,형태소_아깝,형태소_환전,형태소_카드,형태소_낫,형태소_펜,형태소_형식,형태소_거기,형태소_숙박비,형태소_2,형태소_30,형태소_예,형태소_비싸,형태소_편안,형태소_원하,형태소_사람,형태소_조금,형태소_묵,형태소_하루,형태소_45,형태소_정도,형태소_금액,형태소_좀,형태소_그러,형태소_은,형태소_개인적,형태소_호텔,형태소_관리,형태소_주고,형태소_분,형태소_안심,형태소_느낌,형태소_앤,형태소_가족,형태소_바비큐,형태소_나,형태소_음식,형태소_숙소,형태소_아파트,형태소_빌리,형태소_친하,형태소_사이,형태소_면,형태소_맞,형태소_에어,형태소_범죄,형태소_카메라,형태소_몰,형태소_카,형태소_설치,형태소_주의,형태소_서유럽,형태소_이나,형태소_북유럽,형태소_멀,형태소_표,형태소_가리,형태소_까,형태소_투자,형태소_약간,형태소_하나,형태소_지금,형태소_계약,형태소_기간,형태소_걱정,형태소_한동안,형태소_가시,형태소_동생,형태소_조카,형태소_어리,형태소_애,형태소_닿,형태소_제가,형태소_봐주,형태소_싫,형태소_다녀오,형태소_내년,형태소_다르,형태소_해외여행,형태소_자,형태소_거절,형태소_모르,형태소_주기,형태소_제부,형태소_쓰기,형태소_어머니,형태소_안전,형태소_선물,형태소_사장님,형태소_드리,형태소_반응,형태소_어떻,형태소_달라,형태소_술,형태소_주,형태소_짜,형태소_위스키,형태소_그것,형태소_소,형태소_라고,형태소_물건,형태소_후회,형태소_엔화,형태소_오르,형태소_내리,형태소_높,형태소_넘,형태소_차액,형태소_노리,형태소_떨어지,형태소_한참,형태소_지진,형태소_태풍,형태소_가도,형태소_걸리,형태소_겨울,형태소_쉬,형태소_라서,형태소_3,형태소_쯤,형태소_일,형태소_시작,형태소_실업,형태소_급여,형태소_받,형태소_주시,형태소_사진,형태소_찍,형태소_어떠,형태소_하대,형태소_자물쇠,형태소_들,형태소_개,형태소_악,형태소_나라,형태소_카페,형태소_노트북,형태소_놔두,형태소_안,형태소_훔치,형태소_그,형태소_공기,형태소_기분,형태소_배경,형태소_이렇,형태소_해지,형태소_후유증,형태소_근처,형태소_공,형태소_공원,형태소_산책,형태소_어,형태소_걷,형태소_좋아하,형태소_티브이,형태소_조깅,형태소_많,형태소_떠세,형태소_살,형태소_오라,형태소_고요,형태소_관광지,형태소_곳,형태소_운전,형태소_주변,형태소_가면,형태소_차,형태소_엄마,형태소_20,형태소_제일,형태소_보시,형태소_낳,형태소_잠깐,형태소_어려움,형태소_불르,형태소_집,형태소_밥,형태소_먹,형태소_ㄴ,형태소_예전,형태소_계획,형태소_아버지,형태소_돌아가시,형태소_빼,형태소_둘,형태소_최소한,형태소_물가,형태소_싫어하,형태소_말리,형태소_지난달,형태소_부터,형태소_기다리,형태소_자기,형태소_전라도,형태소_떠나,형태소_도시락,형태소_베,형태소_이제,형태소_직,형태소_직장,형태소_혀,형태소_휴가,형태소_내기,형태소_만약,형태소_동남아,형태소_한번,형태소_씨,형태소_다니,형태소_이때,형태소_중,형태소_어디,형태소_외국,형태소_대하,형태소_장벽,형태소_멀미,형태소_있었,형태소_싶,형태소_멀미약,형태소_날씨,형태소_가을,형태소_수,형태소_요즘,형태소_이벤트,형태소_얼마,형태소_쿠폰,형태소_혜택,형태소_숙박,형태소_데는,형태소_경험,형태소_학교,형태소_중국,형태소_간,형태소_기숙사,형태소_기숙,형태소_방,형태소_불편,형태소_지내보,형태소_그다음,형태소_선호,형태소_편,형태소_거제,형태소_지,형태소_재작년,형태소_끼리,형태소_편하,형태소_여름휴가,형태소_밖에,형태소_성수기,형태소_말씀드리,형태소_국,형태소_과,형태소_올해,형태소_태어나,형태소_크,형태소_서울,형태소_부산,형태소_바람,형태소_실현,형태소_별,형태소_맛있,형태소_드시,형태소_실속,형태소_주위,형태소_회사,형태소_계시,형태소_부,형태소_장님,형태소_히,형태소_부럽,형태소_가게,형태소_치안,형태소_불안,형태소_겁,형태소_나기,형태소_이모,형태소_소매치기,형태소_당하,형태소_가방,형태소_우리나라,형태소_느끼,형태소_잡,형태소_않,형태소_앞,형태소_온천,형태소_세,형태소_텀,형태소_기회,형태소_즐기,형태소_부지런,형태소_트레킹,형태소_비스름,형태소_신발,형태소_운동화,형태소_신고,형태소_추천,형태소_터,형태소_틈,형태소_보내,형태소_부담,형태소_소개,형태소_생기,형태소_경우,형태소_재,형태소_작년,형태소_가격,형태소_느,형태소_바라,형태소_기억나
SD2401355,40대,0.010261194029850746,0.008395522388059701,0.0018656716417910447,0.0065298507462686565,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.06996268656716417,0.028917910447761194,0.002798507462686567,0.007462686567164179,0.0009328358208955224,0.0037313432835820895,0.008395522388059701,0.0018656716417910447,0.002798507462686567,0.030783582089552237,0.0037313432835820895,0.0018656716417910447,0.011194029850746268,0.0018656716417910447,0.0009328358208955224,0.025186567164179104,0.007462686567164179,0.0009328358208955224,0.008395522388059701,0.033582089552238806,0.0018656716417910447,0.0018656716417910447,0.009328358208955223,0.036380597014925374,0.0037313432835820895,0.0009328358208955224,0.0018656716417910447,0.007462686567164179,0.0046641791044776115,0.016791044776119403,0.016791044776119403,0.007462686567164179,0.0037313432835820895,0.0018656716417910447,0.0018656716417910447,0.0018656716417910447,0.0018656716417910447,0.002798507462686567,0.012126865671641791,0.0018656716417910447,0.0018656716417910447,0.005597014925373134,0.0018656716417910447,0.0009328358208955224,0.0037313432835820895,0.0065298507462686565,0.0009328358208955224,0.0037313432835820895,0.0018656716417910447,0.0046641791044776115,0.0037313432835820895,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.007462686567164179,0.0009328358208955224,0.0037313432835820895,0.0065298507462686565,0.009328358208955223,0.012126865671641791,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.008395522388059701,0.0037313432835820895,0.012126865671641791,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.010261194029850746,0.0009328358208955224,0.0009328358208955224,0.011194029850746268,0.0009328358208955224,0.02332089552238806,0.022388059701492536,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.010261194029850746,0.0018656716417910447,0.0018656716417910447,0.005597014925373134,0.0018656716417910447,0.0037313432835820895,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0046641791044776115,0.0009328358208955224,0.0018656716417910447,0.002798507462686567,0.002798507462686567,0.027052238805970148,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.011194029850746268,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0037313432835820895,0.005597014925373134,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.002798507462686567,0.002798507462686567,0.0018656716417910447,0.005597014925373134,0.013059701492537313,0.0009328358208955224,0.0037313432835820895,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0018656716417910447,0.002798507462686567,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.005597014925373134,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0065298507462686565,0.0009328358208955224,0.0046641791044776115,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0046641791044776115,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0037313432835820895,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.002798507462686567,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0018656716417910447,0.0009328358208955224,0.0009328358208955224,0.0009328358208955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401356,40대,0.002325581395348837,0.004651162790697674,0.0,0.002325581395348837,0.0,0.0,0.0,0.07441860465116279,0.026744186046511628,0.0,0.01627906976744186,0.004651162790697674,0.0069767441860465115,0.002325581395348837,0.0,0.0034883720930232558,0.037209302325581395,0.0034883720930232558,0.0011627906976744186,0.013953488372093023,0.002325581395348837,0.0,0.02441860465116279,0.0,0.0011627906976744186,0.019767441860465116,0.047674418604651166,0.0,0.0,0.015116279069767442,0.027906976744186046,0.011627906976744186,0.0,0.0,0.011627906976744186,0.012790697674418604,0.029069767441860465,0.022093023255813953,0.00813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0011627906976744186,0.0,0.0034883720930232558,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.005813953488372093,0.0034883720930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.004651162790697674,0.004651162790697674,0.01627906976744186,0.002325581395348837,0.0,0.0011627906976744186,0.0034883720930232558,0.005813953488372093,0.0011627906976744186,0.02441860465116279,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.005813953488372093,0.0011627906976744186,0.0,0.010465116279069767,0.0,0.02441860465116279,0.027906976744186046,0.0,0.0,0.0034883720930232558,0.0069767441860465115,0.0,0.0,0.004651162790697674,0.0,0.0,0.0011627906976744186,0.0011627906976744186,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.004651162790697674,0.0034883720930232558,0.0069767441860465115,0.01744186046511628,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.005813953488372093,0.0,0.005813953488372093,0.0,0.0011627906976744186,0.0,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.0,0.004651162790697674,0.0,0.002325581395348837,0.0,0.0,0.0011627906976744186,0.0,0.0,0.002325581395348837,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0069767441860465115,0.010465116279069767,0.0011627906976744186,0.004651162790697674,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0069767441860465115,0.0,0.0011627906976744186,0.0,0.0034883720930232558,0.0,0.002325581395348837,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034883720930232558,0.0,0.0011627906976744186,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.002325581395348837,0.0011627906976744186,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0011627906976744186,0.002325581395348837,0.002325581395348837,0.0,0.0034883720930232558,0.0,0.0,0.0,0.0,0.0,0.0034883720930232558,0.0034883720930232558,0.0011627906976744186,0.0011627906976744186,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015116279069767442,0.0,0.0,0.0,0.004651162790697674,0.0011627906976744186,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.005813953488372093,0.0,0.0,0.0,0.002325581395348837,0.0,0.002325581395348837,0.0,0.0,0.0011627906976744186,0.002325581395348837,0.0,0.0,0.002325581395348837,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0011627906976744186,0.0,0.0034883720930232558,0.002325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011627906976744186,0.0,0.0,0.0,0.0,0.0,0.004651162790697674,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0034883720930232558,0.0011627906976744186,0.00813953488372093,0.002325581395348837,0.0069767441860465115,0.0011627906976744186,0.0034883720930232558,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.0011627906976744186,0.002325581395348837,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.005813953488372093,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0034883720930232558,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0034883720930232558,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0034883720930232558,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.002325581395348837,0.002325581395348837,0.002325581395348837,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186,0.0011627906976744186
