화자ID,연령대,형태소_음,형태소_전,형태소_키우,형태소_강아지,형태소_보리,형태소_우리,형태소_가,형태소_2007,형태소_부터,형태소_입양,형태소_을,형태소_하,형태소_거,형태소_아니,형태소_어디,형태소_누,형태소_선물,형태소_받,형태소_야,형태소_그때,형태소_장모,형태소_반응,형태소_이,형태소_어,형태소_때,형태소_데리,형태소_오,형태소_그,형태소_결론,형태소_는,형태소_좋아하,형태소_그리하,형태소_같,형태소_그러,형태소_경우,형태소_사람,형태소_비슷하,형태소_말귀,형태소_알아듣,형태소_귀,형태소_ㅁ,형태소_이쁘,형태소_짓,형태소_도,형태소_나,형태소_뭐,형태소_년,형태소_보,형태소_생각나,형태소_있,형태소_코,형태소_비교,형태소_되,형태소_그렇,형태소_생각,형태소_은,형태소_알,형태소_들,형태소_시,형태소_델,형태소_저기,형태소_종,형태소_거지,형태소_토이,형태소_푸들,형태소_차,형태소_것,형태소_차이,형태소_성격,형태소_연세,형태소_를,형태소_힘들,형태소_보이,형태소_애완,형태소_반려,형태소_동물,형태소_좋,형태소_점,형태소_이나,형태소_나쁘,형태소_어떻,형태소_있었,형태소_2,형태소_크,형태소_이렇,형태소_요즘,형태소_달팽이,형태소_기억,형태소_까,형태소_남,형태소_트이,형태소_가지,형태소_예전,형태소_기,형태소_외출,형태소_신경,형태소_쓰이,형태소_여행,형태소_다니,형태소_드,형태소_때문,형태소_못하,형태소_적,형태소_많,형태소_아,형태소_내가,형태소_결혼,형태소_물가,형태소_데,형태소_헤엄,형태소_수영,형태소_잘하,형태소_그리,형태소_한테,형태소_달려들,형태소_진짜,형태소_착하,형태소_순하,형태소_받으,형태소_외로움,형태소_타,형태소_원래,형태소_모르,형태소_부담,형태소_주체,형태소_자기,형태소_스스로,형태소_힘,형태소_받아들이,형태소_입장,형태소_물기,형태소_시간,형태소_의,형태소_아트,형태소_유용,형태소_팁,형태소_한번,형태소_얘기,형태소_경험,형태소_혼자,형태소_상관없,형태소_전문,형태소_전문가,형태소_보내,형태소_방법,형태소_느,형태소_말,형태소_듣,형태소_일단,형태소_너,형태소_그것,형태소_지켜보,형태소_일,형태소_길,형태소_산책,형태소_나가,형태소_개,형태소_무섭,형태소_아이,형태소_애,형태소_겁,형태소_질리,형태소_위험,형태소_입,형태소_마개,형태소_신고,형태소_들어오,형태소_수,형태소_시키,형태소_싶,형태소_이거,형태소_초,형태소_다치,형태소_요,형태소_거기,형태소_이제,형태소_주변,형태소_없,형태소_그쪽,형태소_만,형태소_말씀,형태소_얼마,형태소_습진,형태소_약,형태소_갖,형태소_바르,형태소_목욕,형태소_말리,형태소_심하,형태소_씻,형태소_씻기,형태소_연고,형태소_발르,형태소_한데,형태소_지금,형태소_데려오,형태소_지,형태소_정도,형태소_정,형태소_진,형태소_않,형태소_3,형태소_방향,형태소_찾아보,형태소_오빠,형태소_무엇,형태소_쪽,형태소_형님,형태소_언니,형태소_들어보,형태소_케어,형태소_로,형태소_진행,형태소_어떠,형태소_4,형태소_갈,형태소_묻,형태소_1,형태소_원룸,형태소_원,형태소_룸,형태소_사,형태소_앞,형태소_이발소,형태소_새끼,형태소_낳,형태소_아저씨,형태소_미용,형태소_중,형태소_가라,형태소_난리,형태소_당장,형태소_주라,형태소_치,형태소_처음,형태소_엄마,형태소_싫어하,형태소_집,형태소_똥오줌,형태소_가리,형태소_화장실,형태소_싸,형태소_가족,형태소_16,형태소_주,형태소_외롭,형태소_순,형태소_병,형태소_경향,형태소_세,형태소_방정,형태소_맞,형태소_반가워하,형태소_땜,형태소_에너지,형태소_이번,형태소_신중,형태소_결정,형태소_중요,형태소_주기,형태소_상황,형태소_예쁘,형태소_오랫동안,형태소_아프,형태소_마지막,형태소_밥,형태소_먹,형태소_슬프,형태소_아기,형태소_사진,형태소_찍,형태소_눈,형태소_찌르,형태소_알레르기,형태소_빨개지,형태소_이러,형태소_아우,형태소_짜증,형태소_옛날,형태소_어리,형태소_마당,형태소_고양이,형태소_마리,형태소_문화,형태소_다르,형태소_리조트,형태소_든,형태소_숨기,형태소_여행지,형태소_놓,형태소_라고,형태소_표현,형태소_정신,형태소_라,형태소_키,형태소_뛰어넘,형태소_달,형태소_해,형태소_끼치,형태소_손톱,형태소_긁,형태소_고민,형태소_입질,형태소_매,형태소_혼내,형태소_쉽,형태소_물어보,형태소_이것,형태소_교육,형태소_사이,형태소_부분,형태소_컵,형태소_작,형태소_감당,형태소_시설,형태소_의뢰,형태소_내보,형태소_금전,형태소_비싸,형태소_내,형태소_무서워하,형태소_사회성,형태소_훈련,형태소_유,형태소_튜브,형태소_알아보,형태소_학교,형태소_훈련소,형태소_요러,형태소_방,형태소_법인,형태소_늦,형태소_사랑받,형태소_애교,형태소_부리,형태소_문제,형태소_걷,형태소_버겁,형태소_넘어지,형태소_노인,형태소_걸,형태소_만나,형태소_괜찮,형태소_건,형태소_끌,형태소_달리,형태소_간,형태소_달려가,형태소_끌려다니,형태소_가깝,형태소_피부,형태소_병이,형태소_비듬,형태소_끼,형태소_피부병,형태소_나름,형태소_대로,형태소_늘,형태소_가가,형태소_부족,형태소_고도,형태소_약이,형태소_피부과,형태소_용,형태소_샴푸,형태소_약용,형태소_관리,형태소_주고,형태소_피,형태소_부과,형태소_약도,형태소_계속,형태소_인정,형태소_냄새,형태소_트러블,형태소_밖에,형태소_까지,형태소_냄새나,형태소_문,형태소_관심,형태소_떠나보내,형태소_넘,형태소_오줌,형태소_배변,형태소_그러잖,형태소_밟,형태소_처치,형태소_곤란,형태소_서,형태소_과정,형태소_강,형태소_질,형태소_벌,형태소_뚜드리,형태소_이상,형태소_상태,형태소_만약,형태소_우리말,형태소_얌전,형태소_끝,형태소_대하,형태소_개가,형태소_구,형태소_멀,형태소_커지,형태소_그거
SD2400382,40대,0.0026560424966799467,0.005312084993359893,0.02257636122177955,0.01859229747675963,0.01195219123505976,0.0026560424966799467,0.01195219123505976,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.021248339973439574,0.05046480743691899,0.025232403718459494,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.025232403718459494,0.0013280212483399733,0.04648074369189907,0.00796812749003984,0.01593625498007968,0.0026560424966799467,0.0013280212483399733,0.014608233731739707,0.0013280212483399733,0.025232403718459494,0.0026560424966799467,0.00796812749003984,0.01859229747675963,0.017264276228419653,0.005312084993359893,0.014608233731739707,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.00398406374501992,0.0013280212483399733,0.027888446215139442,0.010624169986719787,0.029216467463479414,0.0026560424966799467,0.010624169986719787,0.0013280212483399733,0.01593625498007968,0.009296148738379814,0.00398406374501992,0.014608233731739707,0.010624169986719787,0.009296148738379814,0.0199203187250996,0.0026560424966799467,0.0026560424966799467,0.00398406374501992,0.0013280212483399733,0.009296148738379814,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.0026560424966799467,0.0013280212483399733,0.025232403718459494,0.0013280212483399733,0.00398406374501992,0.0026560424966799467,0.010624169986719787,0.010624169986719787,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.009296148738379814,0.0026560424966799467,0.0026560424966799467,0.010624169986719787,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.025232403718459494,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.0013280212483399733,0.0026560424966799467,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.00398406374501992,0.00398406374501992,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.0013280212483399733,0.010624169986719787,0.009296148738379814,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.0026560424966799467,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.0026560424966799467,0.0026560424966799467,0.0026560424966799467,0.0026560424966799467,0.010624169986719787,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.00398406374501992,0.0013280212483399733,0.00398406374501992,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.005312084993359893,0.0026560424966799467,0.00398406374501992,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.00398406374501992,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0026560424966799467,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0013280212483399733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400383,40대,0.0,0.0027472527472527475,0.021062271062271064,0.008241758241758242,0.010073260073260074,0.01282051282051282,0.054945054945054944,0.0,0.0,0.004578754578754579,0.031135531135531136,0.037545787545787544,0.016483516483516484,0.0027472527472527475,0.0009157509157509158,0.0,0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.0,0.0,0.038461538461538464,0.0027472527472527475,0.014652014652014652,0.008241758241758242,0.008241758241758242,0.010073260073260074,0.0009157509157509158,0.03205128205128205,0.0018315018315018315,0.0009157509157509158,0.014652014652014652,0.014652014652014652,0.0,0.009157509157509158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020146520146520148,0.011904761904761904,0.00641025641025641,0.0,0.020146520146520148,0.0,0.010073260073260074,0.004578754578754579,0.0009157509157509158,0.01098901098901099,0.00641025641025641,0.009157509157509158,0.01098901098901099,0.005494505494505495,0.0027472527472527475,0.0,0.0,0.0009157509157509158,0.0,0.005494505494505495,0.0018315018315018315,0.003663003663003663,0.0,0.026556776556776556,0.0,0.0009157509157509158,0.0,0.027472527472527472,0.008241758241758242,0.0009157509157509158,0.0,0.0009157509157509158,0.0018315018315018315,0.003663003663003663,0.0,0.0009157509157509158,0.0009157509157509158,0.004578754578754579,0.0018315018315018315,0.005494505494505495,0.0027472527472527475,0.010073260073260074,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0,0.0,0.0027472527472527475,0.0,0.009157509157509158,0.0,0.0,0.0,0.0018315018315018315,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.007326007326007326,0.0,0.0,0.0,0.004578754578754579,0.007326007326007326,0.005494505494505495,0.0,0.0027472527472527475,0.0009157509157509158,0.0,0.0,0.0,0.0018315018315018315,0.0018315018315018315,0.0018315018315018315,0.0009157509157509158,0.0,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,0.0009157509157509158,0.0,0.0,0.0,0.0009157509157509158,0.0027472527472527475,0.0,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0.004578754578754579,0.0,0.0,0.004578754578754579,0.004578754578754579,0.0,0.0,0.0009157509157509158,0.0,0.0,0.0,0.0,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0,0.0027472527472527475,0.0,0.0,0.0,0.0,0.0,0.0,0.0009157509157509158,0.005494505494505495,0.003663003663003663,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0.0,0.0,0.0027472527472527475,0.0,0.005494505494505495,0.0,0.0027472527472527475,0.0,0.0,0.0009157509157509158,0.0009157509157509158,0.003663003663003663,0.0009157509157509158,0.003663003663003663,0.0,0.0,0.0,0.0009157509157509158,0.0,0.0,0.0,0.004578754578754579,0.0009157509157509158,0.0,0.0,0.004578754578754579,0.0,0.0,0.0018315018315018315,0.0,0.0,0.0027472527472527475,0.0009157509157509158,0.0,0.0,0.0009157509157509158,0.0,0.0009157509157509158,0.0,0.0,0.0,0.0009157509157509158,0.0018315018315018315,0.0,0.0027472527472527475,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.003663003663003663,0.0018315018315018315,0.0018315018315018315,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.02564102564102564,0.0009157509157509158,0.003663003663003663,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0018315018315018315,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0027472527472527475,0.0018315018315018315,0.003663003663003663,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0018315018315018315,0.003663003663003663,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0027472527472527475,0.0027472527472527475,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0018315018315018315,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158,0.0009157509157509158
