화자ID,연령대,형태소_지금,형태소_까지,형태소_여행지,형태소_중,형태소_좋,형태소_데,형태소_가,형태소_어디,형태소_여수,형태소_경주,형태소_낫,형태소_나,형태소_는,형태소_여,형태소_때,형태소_애,형태소_그,형태소_뭐,형태소_첨성대,형태소_도,형태소_있,형태소_묘,형태소_보,형태소_한테,형태소_교육적,형태소_생각,형태소_한옥,형태소_마을,형태소_만,형태소_그렇,형태소_1,형태소_갈,형태소_숙소,형태소_를,형태소_은,형태소_인,형태소_피,형태소_티,형태소_풀이,형태소_풀,형태소_빌라,형태소_아,형태소_푸,형태소_끼,형태소_놀,형태소_우리,형태소_커피,형태소_마시,형태소_맥주,형태소_것,형태소_이,형태소_들어가,형태소_되,형태소_그러,형태소_귀찮,형태소_고,형태소_아침,형태소_하,형태소_날,형태소_지키,형태소_편하,형태소_기,형태소_한데,형태소_그리하,형태소_바다,형태소_풍경,형태소_이나,형태소_이렇,형태소_거,형태소_이번,형태소_어머니,형태소_칠순,형태소_형님,형태소_자,형태소_얘기,형태소_가시,형태소_내가,형태소_기억,형태소_남,형태소_힘들,형태소_같,형태소_들,형태소_가깝,형태소_데는,형태소_어,형태소_좋아하,형태소_데로,형태소_잡,형태소_먹,형태소_걸,형태소_싸,형태소_말,형태소_주변,형태소_맛,형태소_집,형태소_위주,형태소_수,형태소_한번,형태소_상의,형태소_쪽,형태소_산,형태소_정하,형태소_여름휴가,형태소_여름,형태소_돌아다니,형태소_물,형태소_그리,형태소_일하,형태소_리,형태소_조,형태소_거기,형태소_라,형태소_테라스,형태소_리조트,형태소_알아보,형태소_그때,형태소_8,형태소_쌀,형태소_셋,형태소_가늘,형태소_2,형태소_아니,형태소_비싸,형태소_지난번,형태소_물어보,형태소_3,형태소_가족,형태소_패키지,형태소_할인,형태소_만약,형태소_6,형태소_경우,형태소_80,형태소_요,형태소_정도,형태소_성수기,형태소_이면,형태소_시기,형태소_피하,형태소_싶,형태소_테,형태소_날짜,형태소_후반,형태소_가격,형태소_금액,형태소_계곡,형태소_을,형태소_당일,형태소_가기,형태소_근처,형태소_자기,형태소_일단,형태소_괜찮,형태소_깨끗하,형태소_춥,형태소_너,형태소_덥,형태소_휴가,형태소_기준,형태소_4,형태소_나오,형태소_그거,형태소_스,형태소_가라,형태소_언니,형태소_터,형태소_부담,형태소_골프,형태소_빼,형태소_엄마,형태소_줄이,형태소_치,형태소_가지,형태소_쉬,형태소_오,형태소_바쁘,형태소_다리,형태소_아프,형태소_맞,형태소_밥,형태소_못하,형태소_라면,형태소_끓이,형태소_대로,형태소_가야,형태소_강아지,형태소_사람,형태소_없,형태소_순,형태소_까,형태소_신경,형태소_쓰이,형태소_길,형태소_오라,형태소_식,형태소_맞추,형태소_호텔,형태소_맡기,형태소_건,형태소_불편,형태소_해하,형태소_요즘,형태소_이제,형태소_많,형태소_성격,형태소_엄두,형태소_늘,형태소_여행,형태소_5,형태소_해,형태소_어리,형태소_더,형태소_시,형태소_시해,형태소_야,형태소_보이,형태소_싫어하,형태소_캐리,형태소_비,형태소_안,형태소_베이,형태소_그것,형태소_에버랜드,형태소_이것,형태소_오더,형태소_라고,형태소_하루,형태소_대부도,형태소_결혼식,형태소_간,형태소_이거,형태소_별,형태소_개지,형태소_가면,형태소_힘,형태소_평일,형태소_내,형태소_주말,형태소_방학,형태소_의미,형태소_해외,형태소_낳,형태소_국내,형태소_알,형태소_듣,형태소_입,형태소_시선,형태소_묵,형태소_모르,형태소_이랑,형태소_맛있,형태소_여건,형태소_든,형태소_저기,형태소_오래가,형태소_주일,형태소_짧,형태소_휴양림,형태소_그쪽,형태소_구체적,형태소_보고,형태소_통화,형태소_인제,형태소_기간,형태소_예약,형태소_건지,형태소_장소,형태소_놓,형태소_지역,형태소_바닷가,형태소_태안,형태소_앞,형태소_차,형태소_타,형태소_해외여행,형태소_작년,형태소_단시간,형태소_마음,형태소_외지,형태소_동안,형태소_다음,형태소_주,형태소_친구,형태소_만나,형태소_일,형태소_일정,형태소_며칠,형태소_부터,형태소_객실,형태소_기준일,형태소_방,형태소_하나,형태소_의,형태소_묻,형태소_결정,형태소_극성,형태소_수기,형태소_라서,형태소_100,형태소_이상,형태소_누구,형태소_추천,형태소_받,형태소_학원,형태소_학교,형태소_겹치,형태소_음,형태소_크,형태소_방향,형태소_처음,형태소_막,형태소_차이,형태소_일어나,형태소_오전,형태소_시간,형태소_들어오,형태소_상관,형태소_최대한,형태소_장모,형태소_연세,형태소_놀이,형태소_나가,형태소_가실,형태소_음식,형태소_오시,형태소_준비,형태소_갖,형태소_때문,형태소_하려,형태소_모,형태소_대,형태소_않,형태소_놀이방,형태소_적,형태소_중학생,형태소_초등학생,형태소_고학년,형태소_누나,형태소_유아,형태소_지도,형태소_저번,형태소_용인,형태소_당기,형태소_달인,형태소_중순쯤,형태소_7,형태소_초,형태소_제일,형태소_문제지,형태소_쉽,형태소_마다,형태소_부분,형태소_협의
SD2400382,40대,0.0,0.0011173184357541898,0.0022346368715083797,0.0,0.01452513966480447,0.01005586592178771,0.03910614525139665,0.0011173184357541898,0.00782122905027933,0.00558659217877095,0.0033519553072625698,0.0067039106145251395,0.042458100558659215,0.0,0.01452513966480447,0.01005586592178771,0.0111731843575419,0.048044692737430165,0.0,0.02346368715083799,0.01564245810055866,0.0,0.00782122905027933,0.0033519553072625698,0.0011173184357541898,0.0033519553072625698,0.0,0.0,0.00782122905027933,0.0067039106145251395,0.00558659217877095,0.0111731843575419,0.0067039106145251395,0.01564245810055866,0.01564245810055866,0.0022346368715083797,0.0,0.0,0.0,0.0011173184357541898,0.0,0.0022346368715083797,0.0,0.0,0.00558659217877095,0.0067039106145251395,0.0011173184357541898,0.0,0.0,0.02905027932960894,0.02569832402234637,0.0,0.01564245810055866,0.008938547486033519,0.0,0.0,0.0,0.05251396648044693,0.0,0.0,0.0011173184357541898,0.01452513966480447,0.0033519553072625698,0.004469273743016759,0.0033519553072625698,0.0,0.008938547486033519,0.013407821229050279,0.013407821229050279,0.0022346368715083797,0.0,0.0022346368715083797,0.0,0.0011173184357541898,0.008938547486033519,0.0011173184357541898,0.0011173184357541898,0.0,0.0,0.00558659217877095,0.01899441340782123,0.0,0.0,0.0011173184357541898,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0,0.0011173184357541898,0.0011173184357541898,0.0,0.0,0.0,0.0,0.00782122905027933,0.0022346368715083797,0.0,0.00782122905027933,0.0011173184357541898,0.00558659217877095,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0,0.0,0.0,0.0033519553072625698,0.0,0.0,0.0,0.00558659217877095,0.0067039106145251395,0.0022346368715083797,0.0,0.0011173184357541898,0.0,0.008938547486033519,0.0,0.0,0.0,0.00558659217877095,0.00782122905027933,0.0,0.0,0.0,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0,0.0011173184357541898,0.0011173184357541898,0.0,0.0,0.0,0.00558659217877095,0.0,0.0022346368715083797,0.0,0.004469273743016759,0.0,0.0011173184357541898,0.01005586592178771,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0033519553072625698,0.0,0.0,0.0,0.0,0.0033519553072625698,0.0,0.0033519553072625698,0.0011173184357541898,0.0,0.0,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0,0.004469273743016759,0.0,0.0033519553072625698,0.0,0.0022346368715083797,0.0,0.0022346368715083797,0.0033519553072625698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0011173184357541898,0.00782122905027933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067039106145251395,0.0,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0022346368715083797,0.0,0.0,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0022346368715083797,0.0,0.0,0.0022346368715083797,0.0022346368715083797,0.00558659217877095,0.0022346368715083797,0.0011173184357541898,0.0,0.0,0.0,0.0011173184357541898,0.0,0.0,0.0,0.0,0.0,0.0011173184357541898,0.0,0.0022346368715083797,0.0,0.0011173184357541898,0.0,0.0011173184357541898,0.004469273743016759,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.00782122905027933,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.004469273743016759,0.004469273743016759,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0033519553072625698,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0033519553072625698,0.0011173184357541898,0.0011173184357541898,0.00558659217877095,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0033519553072625698,0.0022346368715083797,0.0022346368715083797,0.0022346368715083797,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0022346368715083797,0.004469273743016759,0.004469273743016759,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.004469273743016759,0.00558659217877095,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0022346368715083797,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.0011173184357541898,0.004469273743016759,0.0011173184357541898
SD2400383,40대,0.001081081081081081,0.004324324324324324,0.003243243243243243,0.001081081081081081,0.015135135135135135,0.012972972972972972,0.061621621621621624,0.006486486486486486,0.001081081081081081,0.004324324324324324,0.002162162162162162,0.010810810810810811,0.043243243243243246,0.001081081081081081,0.010810810810810811,0.00972972972972973,0.006486486486486486,0.0075675675675675675,0.001081081081081081,0.03351351351351351,0.021621621621621623,0.001081081081081081,0.014054054054054054,0.003243243243243243,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.0075675675675675675,0.010810810810810811,0.011891891891891892,0.015135135135135135,0.004324324324324324,0.018378378378378378,0.02702702702702703,0.005405405405405406,0.003243243243243243,0.003243243243243243,0.002162162162162162,0.002162162162162162,0.002162162162162162,0.002162162162162162,0.001081081081081081,0.002162162162162162,0.011891891891891892,0.01945945945945946,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.016216216216216217,0.023783783783783784,0.001081081081081081,0.017297297297297298,0.012972972972972972,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.01945945945945946,0.002162162162162162,0.001081081081081081,0.003243243243243243,0.00972972972972973,0.002162162162162162,0.003243243243243243,0.005405405405405406,0.001081081081081081,0.003243243243243243,0.005405405405405406,0.014054054054054054,0.012972972972972972,0.003243243243243243,0.003243243243243243,0.004324324324324324,0.003243243243243243,0.005405405405405406,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.006486486486486486,0.010810810810810811,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.002162162162162162,0.001081081081081081,0.005405405405405406,0.005405405405405406,0.003243243243243243,0.002162162162162162,0.003243243243243243,0.005405405405405406,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.003243243243243243,0.018378378378378378,0.0075675675675675675,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.004324324324324324,0.003243243243243243,0.003243243243243243,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.008648648648648649,0.002162162162162162,0.003243243243243243,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.00972972972972973,0.004324324324324324,0.003243243243243243,0.001081081081081081,0.004324324324324324,0.00972972972972973,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.005405405405405406,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.003243243243243243,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.003243243243243243,0.002162162162162162,0.004324324324324324,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.003243243243243243,0.005405405405405406,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.006486486486486486,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.005405405405405406,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.002162162162162162,0.002162162162162162,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.003243243243243243,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.004324324324324324,0.005405405405405406,0.004324324324324324,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.003243243243243243,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.001081081081081081,0.003243243243243243,0.001081081081081081,0.001081081081081081,0.002162162162162162,0.001081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
