화자ID,연령대,형태소_저,형태소_는,형태소_결혼,형태소_이사,형태소_를,형태소_번,형태소_거,형태소_같,형태소_살,형태소_지역,형태소_이,형태소_달라지,형태소_그러,형태소_것,형태소_도,형태소_있,형태소_집,형태소_문제,형태소_가,형태소_하,형태소_되,형태소_적도,형태소_처음,형태소_집이,형태소_한쪽,형태소_보,형태소_지하,형태소_1,형태소_층,형태소_그리,형태소_뒤,형태소_벽,형태소_산,형태소_비,형태소_오,형태소_장마,형태소_때,형태소_옹벽,형태소_무너지,형태소_방,형태소_물,형태소_올라오,형태소_습하,형태소_돈,형태소_벌레,형태소_이렇,형태소_천장,형태소_붙,형태소_고요,형태소_퇴근,형태소_급하,형태소_군인,형태소_아파트,형태소_기억,형태소_뭐,형태소_불편,형태소_적,형태소_아이,형태소_3,형태소_어리,형태소_뛰,형태소_터,형태소_그것,형태소_을,형태소_게,형태소_놀,형태소_그,형태소_진동,형태소_이나,형태소_소리,형태소_2,형태소_전달,형태소_한테,형태소_그렇,형태소_때문,형태소_혼,형태소_내걸,형태소_단도리,형태소_싫,형태소_시골,형태소_마당,형태소_주택,형태소_찾,형태소_듣,형태소_남편,형태소_말르,형태소_얘기,형태소_크,형태소_둘,형태소_농촌,형태소_우리,형태소_자라,형태소_나름,형태소_만족,형태소_저희,형태소_분양,형태소_받,형태소_겨울,형태소_정도,형태소_갈,형태소_10,형태소_걱정,형태소_이제,형태소_앞두,형태소_냉장고,형태소_고장,형태소_나,형태소_전등,형태소_나가,형태소_문형,형태소_옛날,형태소_식,형태소_위,형태소_열고,형태소_아래,형태소_열,형태소_부터,형태소_사,형태소_냉장,형태소_골,형태소_지금,형태소_13,형태소_년,형태소_쓰,형태소_좋,형태소_의,형태소_은,형태소_까지,형태소_든,형태소_버티,형태소_만약,형태소_경우,형태소_당하,형태소_어떻,형태소_신혼,형태소_드럼,형태소_세탁기,형태소_날,형태소_4,형태소_멈추,형태소_고치,형태소_판,형태소_교환,형태소_비용,형태소_나오,형태소_생각,형태소_다음,형태소_통,형태소_돌이,형태소_새,형태소_들어가,형태소_사람,형태소_건조기,형태소_가져가,형태소_많,형태소_아래쪽,형태소_위쪽,형태소_올리,형태소_구조,형태소_선호,형태소_가스,형태소_전기,형태소_거로,형태소_계세,형태소_전,형태소_그때,형태소_이쯤,형태소_한참,형태소_열풍,형태소_붇,형태소_자랑,형태소_부러워하,형태소_느,형태소_나도,형태소_아시,형태소_피,형태소_입,형태소_빨,형태소_옷,형태소_하루,형태소_빨래,형태소_만나,형태소_장마철,형태소_마르,형태소_힘들,형태소_걸,형태소_참으,형태소_고,형태소_하면서,형태소_들,형태소_빨래방,형태소_건조,형태소_시키,형태소_오더,형태소_라고,형태소_요,형태소_제가,형태소_설치,형태소_달,형태소_아니,형태소_6,형태소_이상,형태소_남,형태소_아쉽,형태소_간,형태소_소음,형태소_겪,형태소_보시,형태소_말씀하,형태소_다음번,형태소_새롭,형태소_가시,형태소_괜찮,형태소_단점,형태소_넓,형태소_흙바닥,형태소_일수,형태소_풀이,형태소_기,형태소_여름철,형태소_만,형태소_계속,형태소_풀,형태소_깎,형태소_청소,형태소_관리소,형태소_관리,형태소_복도,형태소_공용,형태소_주거,형태소_공간,형태소_개인,형태소_각자,형태소_자기,형태소_집들이,형태소_음,형태소_눈,형태소_골목길,형태소_치우,형태소_ㅁ,형태소_부지런,형태소_해지,형태소_아침,형태소_일어나,형태소_필수품,형태소_말씀,형태소_요즘,형태소_끼,형태소_중,형태소_식기세척기,형태소_옵션,형태소_안,형태소_선택,형태소_주방,형태소_구성,형태소_자체,형태소_놓이,형태소_곳,형태소_가족,형태소_설거지,형태소_마,형태소_짧,형태소_수,형태소_싶,형태소_세기,형태소_고민,형태소_말하,형태소_쓸데없,형태소_가사,형태소_활동,형태소_일,형태소_집안일,형태소_시간,형태소_활용,형태소_대부분,형태소_주부,형태소_뿐,형태소_직장,형태소_가지,형태소_맞벌이,형태소_분,형태소_부끄럽,형태소_어,형태소_넘어가,형태소_절,형태소_잡,형태소_데,형태소_편이,형태소_덩어리,형태소_모이,형태소_돌리,형태소_동시,형태소_참,형태소_욕실,형태소_주,형태소_거나,형태소_음식물,형태소_쓰레기,형태소_분리수거,형태소_예전,형태소_버리,형태소_남자,형태소_5,형태소_똑같,형태소_처지,형태소_담배,형태소_내,형태소_나누,형태소_들어오,형태소_웃,형태소_라도,형태소_루틴,형태소_맡기,형태소_없,형태소_빌라,형태소_오시,형태소_어디,형태소_한번,형태소_최근,형태소_도와주,형태소_임신,형태소_전세,형태소_살림,형태소_거기,형태소_시작,형태소_낳,형태소_키우,형태소_좁,형태소_작,형태소_19,형태소_과정,형태소_결로,형태소_생기,형태소_곰팡이,형태소_아,형태소_중요,형태소_성장,형태소_위하,형태소_환경,형태소_하구,형태소_민원,형태소_나이,형태소_중학교,형태소_거르,형태소_느끼,형태소_시끄럽,형태소_주변인,형태소_배려,형태소_양보,형태소_우선,형태소_가전제품,형태소_고장나,형태소_바꾸,형태소_나서,형태소_결국,형태소_마음먹,형태소_검색,형태소_자전,형태소_가전,형태소_제품,형태소_찾아보,형태소_놓,형태소_앞,형태소_사용,형태소_진짜,형태소_말리,형태소_지점,형태소_인제,형태소_앵글,형태소_짜,형태소_위로,형태소_보이,형태소_베란다,형태소_개인적,형태소_기가,형태소_엎지르,형태소_이불,형태소_이야기,형태소_그다음,형태소_업체,형태소_기본,형태소_어렵,형태소_그거,형태소_할인,형태소_마련,형태소_아랫집,형태소_넣,형태소_곤란,형태소_하나,형태소_밖에,형태소_찾아가,형태소_드리,형태소_음료수,형태소_그리하,형태소_째려보,형태소_지나가,형태소_스트레스,형태소_편안,형태소_대,형태소_로망,형태소_길,형태소_도시,형태소_여,형태소_벌,형태소_레,형태소_약간,형태소_어려워하,형태소_저의,형태소_가깝,형태소_찬성,형태소_기능,형태소_말,형태소_한데,형태소_이러하,형태소_니,형태소_번거롭,형태소_귀찮,형태소_사면,형태소_편하,형태소_애벌,형태소_편리,형태소_구매,형태소_평일,형태소_여유,형태소_오후,형태소_논술,형태소_학원,형태소_강사,형태소_가르치,형태소_저녁,형태소_밥,형태소_차리,형태소_가르,형태소_바쁘,형태소_관심,형태소_오전,형태소_청,형태소_소기,형태소_밀대,형태소_밀,형태소_먼지,형태소_제거,형태소_이것,형태소_신랑,형태소_관여,형태소_돌보,형태소_케어,형태소_프리,형태소_대로,형태소_편,형태소_들어보,형태소_재활용,형태소_요청,형태소_님,형태소_청소기,형태소_달라,형태소_평소,형태소_부탁,형태소_들어주,형태소_트러블,형태소_생,형태소_기진,형태소_않,형태소_슬,형태소_완전,형태소_상태,형태소_100,형태소_아기,형태소_데리,형태소_하려,형태소_시어머니,형태소_정리,형태소_며칠,형태소_걸리,형태소_다행,형태소_맡,형태소_주실,형태소_계시
SD2401107,40대,0.017364657814096015,0.031664964249233915,0.0020429009193054137,0.017364657814096015,0.03881511746680286,0.0010214504596527069,0.008171603677221655,0.008171603677221655,0.014300306435137897,0.0010214504596527069,0.03575076608784474,0.0010214504596527069,0.006128702757916241,0.007150153217568948,0.020429009193054137,0.02553626149131767,0.007150153217568948,0.0030643513789581204,0.03677221654749745,0.04187946884576098,0.01634320735444331,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.008171603677221655,0.0010214504596527069,0.009193054136874362,0.007150153217568948,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.018386108273748723,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.011235955056179775,0.0020429009193054137,0.0040858018386108275,0.0020429009193054137,0.0020429009193054137,0.012257405515832482,0.008171603677221655,0.005107252298263534,0.006128702757916241,0.0010214504596527069,0.005107252298263534,0.02349336057201226,0.0010214504596527069,0.0010214504596527069,0.006128702757916241,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0040858018386108275,0.0010214504596527069,0.0020429009193054137,0.009193054136874362,0.005107252298263534,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.006128702757916241,0.0010214504596527069,0.0030643513789581204,0.011235955056179775,0.0020429009193054137,0.008171603677221655,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0040858018386108275,0.0040858018386108275,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.0030643513789581204,0.0030643513789581204,0.0040858018386108275,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0040858018386108275,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.009193054136874362,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.0040858018386108275,0.006128702757916241,0.0020429009193054137,0.0030643513789581204,0.011235955056179775,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.0040858018386108275,0.0010214504596527069,0.005107252298263534,0.008171603677221655,0.0030643513789581204,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0030643513789581204,0.0040858018386108275,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.007150153217568948,0.007150153217568948,0.0010214504596527069,0.006128702757916241,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.006128702757916241,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.008171603677221655,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0020429009193054137,0.0030643513789581204,0.0010214504596527069,0.0020429009193054137,0.0020429009193054137,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.005107252298263534,0.0010214504596527069,0.0030643513789581204,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.006128702757916241,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.006128702757916241,0.0030643513789581204,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0030643513789581204,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0030643513789581204,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0010214504596527069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401108,40대,0.030204962243797196,0.036677454153182305,0.0,0.007551240560949299,0.02912621359223301,0.0,0.015102481121898598,0.010787486515641856,0.012944983818770227,0.0,0.032362459546925564,0.0,0.004314994606256742,0.016181229773462782,0.021574973031283712,0.014023732470334413,0.007551240560949299,0.0010787486515641855,0.02912621359223301,0.05285868392664509,0.015102481121898598,0.0010787486515641855,0.0,0.0,0.0,0.003236245954692557,0.0,0.007551240560949299,0.012944983818770227,0.005393743257820928,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0,0.005393743257820928,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0,0.0,0.0,0.006472491909385114,0.0,0.0,0.0,0.0,0.002157497303128371,0.0,0.006472491909385114,0.0010787486515641855,0.009708737864077669,0.0010787486515641855,0.0,0.016181229773462782,0.0010787486515641855,0.002157497303128371,0.0,0.0,0.0010787486515641855,0.03128371089536138,0.0,0.0,0.007551240560949299,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.007551240560949299,0.008629989212513484,0.0,0.0,0.0,0.0,0.0,0.0,0.005393743257820928,0.0010787486515641855,0.004314994606256742,0.008629989212513484,0.0,0.0010787486515641855,0.002157497303128371,0.0,0.0,0.0,0.0,0.0,0.0,0.007551240560949299,0.0,0.0010787486515641855,0.0,0.004314994606256742,0.0,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0,0.0,0.003236245954692557,0.008629989212513484,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0,0.0,0.0010787486515641855,0.0,0.0,0.004314994606256742,0.0,0.0,0.008629989212513484,0.0,0.0,0.006472491909385114,0.002157497303128371,0.002157497303128371,0.011866235167206042,0.0010787486515641855,0.0,0.0,0.0,0.002157497303128371,0.0,0.002157497303128371,0.002157497303128371,0.006472491909385114,0.004314994606256742,0.0,0.0,0.0,0.002157497303128371,0.0,0.0,0.0,0.002157497303128371,0.010787486515641856,0.0010787486515641855,0.0,0.0,0.0,0.0010787486515641855,0.0,0.009708737864077669,0.0,0.004314994606256742,0.0,0.0,0.0010787486515641855,0.0,0.0,0.0,0.002157497303128371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005393743257820928,0.0,0.0010787486515641855,0.0,0.0010787486515641855,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0,0.0010787486515641855,0.0,0.0,0.0,0.0010787486515641855,0.006472491909385114,0.0010787486515641855,0.0,0.004314994606256742,0.0,0.0,0.0,0.0,0.004314994606256742,0.004314994606256742,0.0,0.0010787486515641855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011866235167206042,0.0,0.002157497303128371,0.0010787486515641855,0.0,0.0,0.0010787486515641855,0.0,0.0010787486515641855,0.0,0.0,0.004314994606256742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0,0.0,0.0,0.002157497303128371,0.0,0.003236245954692557,0.0,0.0010787486515641855,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.0,0.004314994606256742,0.0,0.0,0.0,0.002157497303128371,0.003236245954692557,0.006472491909385114,0.003236245954692557,0.0,0.0010787486515641855,0.0,0.0010787486515641855,0.0,0.0010787486515641855,0.0,0.0010787486515641855,0.0,0.015102481121898598,0.0,0.0,0.0,0.0010787486515641855,0.0,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.0,0.005393743257820928,0.0010787486515641855,0.0010787486515641855,0.0,0.0,0.002157497303128371,0.0010787486515641855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0010787486515641855,0.005393743257820928,0.004314994606256742,0.0,0.0,0.0,0.0,0.0,0.002157497303128371,0.002157497303128371,0.002157497303128371,0.0010787486515641855,0.002157497303128371,0.002157497303128371,0.004314994606256742,0.002157497303128371,0.004314994606256742,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.002157497303128371,0.006472491909385114,0.003236245954692557,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.002157497303128371,0.006472491909385114,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.003236245954692557,0.0010787486515641855,0.004314994606256742,0.0010787486515641855,0.004314994606256742,0.005393743257820928,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.006472491909385114,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.003236245954692557,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.002157497303128371,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855,0.0010787486515641855
