화자ID,연령대,JX_ᆫ,NNG_학교,VV_다니,ETM_ᆯ,NNG_때,VA_좋,EC_어,VX_하,ETM_던,NNG_과목,JKS_이,EF_야,JKS_가,VV_좋아하,JX_은,NNG_과학,EC_고,JX_도,NNG_지구,JKO_을,MAG_제일,EF_지,VX_가지,NNG_경시대회,VV_나가,MM_그,NNG_다음,NNG_과탐,NNG_수능,NNG_만점,EC_으니까,NNG_정도,VA_재밌,NNG_역사,JX_는,EC_는데,NNG_선생,MAG_지금,NNG_인강,ETM_는,NNG_차이,MAG_많이,VV_나,VA_같,EF_어,NNG_강의,NNG_시험,VV_보,EC_으면,MAG_더,MAG_잘,ETM_을,VV_맞,NNG_귿,EC_게,ETM_은,VA_있,EF_어야지,NNG_가르침,NNG_요즘,VV_알,EC_어서,MAG_이제,NNG_인기,NNG_순위,NNG_톱,VV_올라가,EC_니까,VV_찾,VX_보,EC_면,VV_되,MAG_너무,NNG_시대,ETM_ᆫ,NNG_그때,ETN_기,EC_지마는,MAG_엄청,VV_가르치,EC_다고,NNG_생각,EC_지,VX_않,NNG_지금,VV_비하,NNG_비교,NNG_말,MAG_그냥,ETM_라는,NNG_자체,JKO_를,MAG_항상,NNG_목표,VV_하,EF_다,VV_들,MM_어느,NNG_적성,MAG_계속,VX_싶,NNG_마음,VV_떨어지,NNG_애,EF_구나,MAJ_근데,NNG_공부,NNG_추천서,JKG_의,NNG_실력,EC_나,EF_네,MM_다른,NNG_아이,EC_다더니,MAG_역시,EC_라서,MAG_좀,VV_싫어하,EC_자면,NNG_예체능,MAG_정말,MAG_안,MAG_아까,NNG_피아노,VV_치,NNG_음악,VV_대하,EC_라,MAG_약간,NNG_이과,MM_이,NNG_마인드,NNG_학,EF_거든,MM_그런,ETM_단,MAJ_그래서,NNG_미술,NNG_체육,NNG_답,NNG_노력,EC_어도,VA_많,JKO_ᆯ,VV_그리,MAG_막,NNG_이상,VV_나오,NNG_문제,NNG_농구공,MM_몇,VV_넣,NNG_골,MM_이런,JX_나,EC_면은,NNG_배드민턴,EC_ᆫ데,NNG_몸,VV_따르,VX_주,NNG_점수,VA_싫,NNG_중요,JX_마다,NNG_성적,VV_빼,NNG_수학,NNG_국어,JX_만,NNG_내신,VV_들어오,NNG_도움,NNG_진짜,NNG_옛날,NNG_문화재,NNG_보호,NNG_관념,VA_없,MAG_참,VA_신기하,NNG_수학여행,VV_가,MM_무슨,NNG_호스텔,EC_ᆫ가,MM_저,MM_한,NNG_반,MAG_거의,NNG_방,VV_몰,VV_재우,EF_잖아,NNG_기억,VV_갖,VV_오,JX_이나,NNG_낙서,MAG_다,MAG_잠깐,VV_잠들,NNG_사이,NNG_짜증,NNG_짓,NNG_큰일,VX_내,EC_거나,NNG_사람,NNG_과거,NNG_미화,VX_있,VV_있,NNG_현실,MAG_아주,NNG_일,NNG_인,VV_쓰,NNG_박,MAG_진짜,MAG_완전,VA_다르,MAJ_그러면,EF_ᆫ데,MAG_가장,VV_남,NNG_소풍,VV_뚫리,NNG_얼마,NNG_때여서,NNG_선,NNG_차,NNG_대여,NNG_지하철,VV_타,NNG_앞,VV_모이,EF_어라,EC_어라,VV_생기,EC_지만,NNG_시설,NNG_접근,VV_그러,MAG_되게,NNG_얘기,NNG_처음,NNG_남자,NNG_여자,NNG_주,MAJ_그러니까,NNG_대응,EC_어야,VV_이러,EC_더라도,NNG_나중,MAG_금방,VV_식,MAG_방금,VV_달리,NNG_달리기,VV_뽑히,ETM_ᆫ다는,ETM_다는,EF_ᆫ다,MAG_간신히,NNG_꼴찌,NNG_축구,NNG_수비,VV_느끼,MAG_제대로,JX_부터,VV_배우,NNG_신체,NNG_능력,VV_뛰,EF_더라고,MAG_아마,MAG_요즘,EC_을지,EF_을까,MM_근,NNG_경우,NNG_운동,NNG_종목,NNG_기초,VX_나,VV_들어가,EC_어야지,VV_즐기,NNG_남,MAG_못,NNG_인라인,VV_알리,NNG_단계,VV_넘어가,NNG_고등,NNG_흐름,MAG_쫙,NNG_프린트물,NNG_정리,JX_대로,NNG_이해,EC_면서,NNG_걱정,MAJ_그리고,JX_까지,NNG_전,NNG_고,MAG_확실히,NNG_예전,EF_더라,VV_외우,VX_지,NNG_교과서,NNG_글자,NNG_그대로,EC_다면,VV_만들,EF_다고,MAJ_그런데,NNG_당시,NNG_덕분,JKG_에,MAG_쪼끔,NNG_부서,NNG_정보부,NNG_정보부장,NNG_실험,NNG_준비,NNG_부탁,NNG_상황,NNG_본인,NNG_열정,NNG_작년,NNG_학생,NNG_올해,NNG_동아리,MAG_완전히,VA_밝,NNG_교무실,VV_서,NNG_인사,NNG_영재,NNG_이번,NNG_나머지,VV_붙,NNG_지원,NNG_모두,MM_세,NNG_치열,EF_니까,NNG_의대,MAJ_그래도,MAG_이렇게,NNG_공대,NNG_진행,NNG_인재,NNG_부분,MAJ_그럼,MAG_차라리,NNG_대학교,NNG_고3,NNG_시절,NNG_학창,NNG_사진,NNG_여행,NNG_장소,MM_아무,VV_앉,NNG_탑,NNG_위,NNG_옆,NNG_모습,MM_저런,NNG_경각심,MAG_없이,VV_자,MAG_꼭,NNG_밤,NNG_얼굴,NNG_가방,NNG_술,VV_숨기,VV_먹,NNG_민폐,NNG_행동,MAG_별로,NNG_스타일,EF_ᆷ,NNG_모범,NNG_추억,NNG_낭만,NNG_분위기,NNG_호텔,MAG_딱,EC_다,MAG_또,NNG_깔끔,EC_ᆫ다,NNG_유적지,NNG_방문,NNG_부모,NNG_안심,NNG_리조트,NNG_엘리베이터,VV_마주치,MAG_아무튼,VV_말,NNG_하루,VV_지내,MAG_바로,VA_재미없,NNG_중학교,NNG_고등학교,MAG_심지어,NNG_유부남,NNG_이혼,VA_어리,NNG_졸업,NNG_사탕,NNG_선물,EF_어요,MAG_다시,VV_찾아가,VV_계시,EF_ᆯ까,MAG_왜,MAG_사실,MAG_보통,VA_귀찮,NNG_운동장,NNG_땀,VV_흘리,NNG_릴레이,NNG_선수,NNG_만약,EC_는다,MAG_열심히,NNG_농구,VA_예쁘,MAG_왠지,NNG_다,VA_똑같,NNG_시작,NNG_지점,NNG_불만,NNG_시간,VV_즐거워하,VV_보이,MAG_살짝,VV_닮,EC_든,VX_못하,NNG_스트레스,MAG_일단,MAG_같이,VV_떠들,NNG_과정
SD2401369,40대,0.0008718395815170009,0.0034873583260680036,0.0,0.0017436791630340018,0.006102877070619006,0.008718395815170008,0.03574542284219703,0.008718395815170008,0.015693112467306015,0.0017436791630340018,0.024411508282476024,0.0052310374891020054,0.01918047079337402,0.011333914559721011,0.008718395815170008,0.006974716652136007,0.03487358326068003,0.018308631211857017,0.0,0.02005231037489102,0.0,0.0026155187445510027,0.007846556233653008,0.0,0.0017436791630340018,0.014821272885789015,0.0,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0,0.0,0.0034873583260680036,0.006974716652136007,0.020924149956408022,0.004359197907585004,0.016564952048823016,0.0034873583260680036,0.0,0.013077593722755012,0.0,0.0017436791630340018,0.0008718395815170009,0.014821272885789015,0.02964254577157803,0.0,0.0034873583260680036,0.008718395815170008,0.0034873583260680036,0.004359197907585004,0.011333914559721011,0.0008718395815170009,0.0026155187445510027,0.0,0.014821272885789015,0.006102877070619006,0.008718395815170008,0.0,0.0,0.0008718395815170009,0.0,0.006974716652136007,0.0017436791630340018,0.0,0.0,0.0,0.0,0.0026155187445510027,0.0,0.0008718395815170009,0.007846556233653008,0.004359197907585004,0.006974716652136007,0.0,0.006974716652136007,0.004359197907585004,0.0034873583260680036,0.0,0.0017436791630340018,0.004359197907585004,0.0017436791630340018,0.006102877070619006,0.008718395815170008,0.006102877070619006,0.0034873583260680036,0.0,0.0,0.0008718395815170009,0.00959023539668701,0.0034873583260680036,0.0,0.008718395815170008,0.0052310374891020054,0.0,0.023539668700959023,0.006102877070619006,0.0026155187445510027,0.0,0.0,0.0,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0052310374891020054,0.0,0.0052310374891020054,0.0017436791630340018,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0,0.0008718395815170009,0.0,0.0,0.0,0.007846556233653008,0.0008718395815170009,0.0,0.0,0.0052310374891020054,0.0008718395815170009,0.0008718395815170009,0.0,0.0,0.0,0.0,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0008718395815170009,0.007846556233653008,0.013949433304272014,0.0,0.0052310374891020054,0.0,0.007846556233653008,0.0,0.0,0.0026155187445510027,0.0026155187445510027,0.0,0.0,0.015693112467306015,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0017436791630340018,0.0,0.0034873583260680036,0.0017436791630340018,0.0,0.0,0.0026155187445510027,0.0,0.0017436791630340018,0.006974716652136007,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0,0.0008718395815170009,0.0,0.0026155187445510027,0.0,0.0008718395815170009,0.0008718395815170009,0.0,0.0008718395815170009,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0008718395815170009,0.0008718395815170009,0.0,0.0026155187445510027,0.012205754141238012,0.0,0.0,0.0008718395815170009,0.0,0.0017436791630340018,0.0017436791630340018,0.0,0.0,0.0,0.0,0.007846556233653008,0.0017436791630340018,0.0,0.004359197907585004,0.0,0.0008718395815170009,0.0034873583260680036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008718395815170009,0.0034873583260680036,0.0017436791630340018,0.0,0.0,0.0,0.0,0.0,0.0,0.0052310374891020054,0.0,0.0,0.0017436791630340018,0.0,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0,0.0008718395815170009,0.0,0.0,0.0,0.0,0.0,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0,0.0008718395815170009,0.0,0.0,0.0034873583260680036,0.0034873583260680036,0.0026155187445510027,0.0,0.0,0.0008718395815170009,0.0,0.0,0.0,0.0008718395815170009,0.0,0.0008718395815170009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017436791630340018,0.0017436791630340018,0.0008718395815170009,0.0,0.0,0.0,0.0,0.0,0.0008718395815170009,0.0008718395815170009,0.0,0.0,0.0026155187445510027,0.0008718395815170009,0.0,0.0,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0,0.0,0.0,0.0017436791630340018,0.0,0.0,0.0,0.0034873583260680036,0.0,0.0,0.0,0.0,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.007846556233653008,0.0017436791630340018,0.004359197907585004,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0034873583260680036,0.0026155187445510027,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.004359197907585004,0.0026155187445510027,0.0017436791630340018,0.0026155187445510027,0.0017436791630340018,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0026155187445510027,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0026155187445510027,0.0017436791630340018,0.0026155187445510027,0.0034873583260680036,0.0008718395815170009,0.0017436791630340018,0.0026155187445510027,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0026155187445510027,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0026155187445510027,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0026155187445510027,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0026155187445510027,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0017436791630340018,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009,0.0008718395815170009
SD2401370,40대,0.00929368029739777,0.006505576208178439,0.0009293680297397769,0.007434944237918215,0.007434944237918215,0.007434944237918215,0.02973977695167286,0.0055762081784386614,0.011152416356877323,0.004646840148698885,0.03531598513011153,0.0055762081784386614,0.022304832713754646,0.0055762081784386614,0.019516728624535316,0.007434944237918215,0.032527881040892194,0.022304832713754646,0.0018587360594795538,0.011152416356877323,0.0009293680297397769,0.007434944237918215,0.013940520446096654,0.0009293680297397769,0.0009293680297397769,0.008364312267657992,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0037174721189591076,0.0037174721189591076,0.0037174721189591076,0.017657992565055763,0.010223048327137546,0.006505576208178439,0.008364312267657992,0.0009293680297397769,0.024163568773234202,0.0009293680297397769,0.0027881040892193307,0.004646840148698885,0.012081784386617101,0.02509293680297398,0.0009293680297397769,0.0009293680297397769,0.006505576208178439,0.0018587360594795538,0.0018587360594795538,0.008364312267657992,0.00929368029739777,0.0037174721189591076,0.0009293680297397769,0.011152416356877323,0.00929368029739777,0.008364312267657992,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0037174721189591076,0.007434944237918215,0.006505576208178439,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.004646840148698885,0.0009293680297397769,0.006505576208178439,0.010223048327137546,0.012081784386617101,0.0027881040892193307,0.0009293680297397769,0.016728624535315983,0.006505576208178439,0.008364312267657992,0.0027881040892193307,0.0009293680297397769,0.0027881040892193307,0.004646840148698885,0.006505576208178439,0.0037174721189591076,0.004646840148698885,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.010223048327137546,0.0027881040892193307,0.0009293680297397769,0.022304832713754646,0.0037174721189591076,0.0037174721189591076,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0055762081784386614,0.0009293680297397769,0.004646840148698885,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0037174721189591076,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0055762081784386614,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.004646840148698885,0.007434944237918215,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.006505576208178439,0.0018587360594795538,0.0018587360594795538,0.0037174721189591076,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0027881040892193307,0.012081784386617101,0.0018587360594795538,0.0027881040892193307,0.0027881040892193307,0.004646840148698885,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.007434944237918215,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0037174721189591076,0.0009293680297397769,0.0018587360594795538,0.0037174721189591076,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0027881040892193307,0.006505576208178439,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0018587360594795538,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0037174721189591076,0.006505576208178439,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0018587360594795538,0.0027881040892193307,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0027881040892193307,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0018587360594795538,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0009293680297397769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
