화자ID,연령대,형태소_최근,형태소_연애,형태소_결혼,형태소_기사,형태소_같,형태소_것,형태소_을,형태소_보,형태소_은,형태소_대한민국,형태소_이,형태소_는,형태소_모르,형태소_출산율,형태소_떨어지,형태소_그러,형태소_거,형태소_어,형태소_많,형태소_생각,형태소_들,형태소_기,형태소_도,형태소_하,형태소_제가,형태소_나이,형태소_가,형태소_사,형태소_31,형태소_주변,형태소_친구,형태소_앞,형태소_저,형태소_어떻,형태소_살,형태소_인가,형태소_대하,형태소_혼자,형태소_일인,형태소_가구,형태소_늘,형태소_뭐,형태소_일본,형태소_해지,형태소_말,형태소_있,형태소_중이,형태소_신,형태소_가요,형태소_상대방,형태소_때,형태소_8,형태소_정도,형태소_짧,형태소_시간,형태소_1,형태소_2,형태소_후,형태소_이제,형태소_10,형태소_길,형태소_게,형태소_넘,형태소_그렇,형태소_오랫동안,형태소_사람,형태소_만나,형태소_수,형태소_기분,형태소_그,형태소_비결,형태소_아니,형태소_의,형태소_장단점,형태소_위하,형태소_팁,형태소_말하,형태소_오래가,형태소_신뢰,형태소_점,형태소_명심,형태소_다음,형태소_좋,형태소_상대,형태소_를,형태소_노력,형태소_그다음,형태소_그대,형태소_모습,형태소_보여주,형태소_중요,형태소_이거,형태소_만큼,형태소_결과,형태소_마무리,형태소_짓,형태소_가족,형태소_관계,형태소_되,형태소_밑,형태소_남동생,형태소_차이,형태소_나서,형태소_7,형태소_동생,형태소_터울,형태소_트러블,형태소_일반적,형태소_형제,형태소_갖,형태소_치고받,형태소_없었,형태소_20,형태소_초등학교,형태소_6,형태소_학년,형태소_대들,형태소_무엇,형태소_요구,형태소_반대,형태소_얼마,형태소_안,형태소_나,형태소_만,형태소_이나,형태소_한테,형태소_못하,형태소_중학교,형태소_유치원,형태소_들어가,형태소_삼촌,형태소_이렇,형태소_케어,형태소_어렵,형태소_고민,형태소_상담,형태소_거리,형태소_두,형태소_대학,형태소_생활,형태소_군대,형태소_일하,형태소_서로,형태소_개입,형태소_관심,형태소_외,형태소_나쁘,형태소_남,형태소_터치,형태소_편,형태소_남자,형태소_마,형태소_쇼핑,형태소_갈,형태소_노래방,형태소_걸,형태소_절대,형태소_일,형태소_부모님,형태소_생신,형태소_ㅁ,형태소_고향,형태소_대전,형태소_내려오,형태소_밥,형태소_먹,형태소_얘기,형태소_요즘,형태소_지내,형태소_편하,형태소_붙,형태소_이것,형태소_공통점,형태소_자,형태소_부담,형태소_지금,형태소_자기,형태소_취업,형태소_준비,형태소_소주,형태소_한잔,형태소_하면서,형태소_반,형태소_전,형태소_헤어지,형태소_이후,형태소_사이,형태소_누,형태소_구도,형태소_없,형태소_그리하,형태소_조끔,형태소_느낌,형태소_누군가,형태소_친,형태소_친하,형태소_과정,형태소_귀찮,형태소_줄,형태소_알,형태소_새,형태소_인연,형태소_피곤,형태소_작업,형태소_느껴지,형태소_솔로,형태소_기간,형태소_동안,형태소_여행,형태소_다니,형태소_해보,형태소_경험,형태소_존댓말,형태소_쓰,형태소_듣,형태소_아,형태소_싸우,형태소_존중,형태소_긴장,형태소_끈,형태소_놓치,형태소_형태,형태소_조심,형태소_방어,형태소_기제,형태소_사용,형태소_부분,형태소_결혼식,형태소_사회,형태소_근래,형태소_중,형태소_5,형태소_맡,형태소_뜻깊,형태소_좋아하,형태소_입장,형태소_재밌,형태소_가지,형태소_경조사,형태소_다녀오,형태소_특별,형태소_이벤트,형태소_소,형태소_소한,형태소_라도,형태소_연극,형태소_영화,형태소_동기,형태소_형,형태소_트로트,형태소_가수,형태소_박,형태소_군,형태소_그분,형태소_오,형태소_노래,형태소_부르,형태소_파이,형태소_넘치,형태소_잘하,형태소_수구,형태소_나라,형태소_나오,형태소_춤,형태소_추,형태소_몸,형태소_인생,형태소_친형,형태소_동방,형태소_신기,형태소_허,형태소_그릏,형태소_스,형태소_적,형태소_그때,형태소_연습,형태소_올라가,형태소_다행,형태소_망하,형태소_뻔하,형태소_한번,형태소_느끼,형태소_변명,형태소_그라,형태소_화음,형태소_맞추,형태소_저의,형태소_축가,형태소_성시,형태소_경,형태소_발라드,형태소_한데,형태소_3,형태소_서투르,형태소_밝,형태소_귀엽,형태소_하객,형태소_빼,형태소_놓,형태소_밖,형태소_없다,형태소_말씀드리,형태소_사랑,형태소_애,형태소_명이,형태소_선생님,형태소_결혼식장,형태소_학생,형태소_축하,형태소_마음,형태소_전달,형태소_분,형태소_멋있,형태소_요,형태소_내려놓,형태소_우리,형태소_박수치,형태소_거기,형태소_때문,형태소_인상,형태소_깊,형태소_일단,형태소_중인,형태소_맞,형태소_자체,형태소_16,형태소_사귀,형태소_넘어가,형태소_상황,형태소_해,형태소_불구하,형태소_자리,형태소_잡,형태소_방,형태소_크,형태소_신경,형태소_까,형태소_상태,형태소_유지,형태소_잘못하,형태소_단정,형태소_순,형태소_적어지,형태소_정책적,형태소_요인,형태소_옛날,형태소_60,형태소_70,형태소_취직,형태소_부흥,형태소_노,형태소_단계,형태소_벗어나,형태소_올라오,형태소_예전,형태소_아이,형태소_낳,형태소_줄어들,형태소_전적,형태소_진,형태소_까지,형태소_사실,형태소_절,형태소_배려,형태소_손해,형태소_초중반,형태소_지속,형태소_봐주,형태소_무언가,형태소_힘들,형태소_울,형태소_싸,형태소_그리,형태소_대화,형태소_대부분,형태소_아마,형태소_장수,형태소_커플,형태소_중점적,형태소_싶,형태소_저희,형태소_집,형태소_시험,형태소_아버지,형태소_소일,형태소_몰르,형태소_어머니,형태소_집안일,형태소_동이,형태소_가르,형태소_소유,형태소_홍,형태소_소유욕,형태소_이러,형태소_저것,형태소_형제자매,형태소_남매,형태소_집안,형태소_물건,형태소_데,형태소_께서,형태소_외롭,형태소_아무것,형태소_친척,형태소_대로,형태소_아르바이트,형태소_든,형태소_날,형태소_경우,형태소_겪,형태소_면,형태소_야,형태소_좀,형태소_여자,형태소_분위기,형태소_싫어하,형태소_생리,형태소_현상,형태소_귀,형태소_뀌,형태소_트림,형태소_거조,형태소_차도,형태소_그거,형태소_특이,형태소_거지,형태소_비중,형태소_50,형태소_프로,형태소_최소,형태소_인지,형태소_장점,형태소_하나,형태소_싸움,형태소_일어나,형태소_화나,형태소_유,형태소_튜브,형태소_용,형태소_체,형태소_라고,형태소_마다,형태소_끌,형태소_맞먹,형태소_효과,형태소_다가오,형태소_장례식,형태소_보통,형태소_간,형태소_지가,형태소_꾀,형태소_마지막,형태소_만약,형태소_분하,형태소_어쩌,형태소_기억나,형태소_끝내,형태소_바꾸,형태소_달라,형태소_급하,형태소_기억,형태소_풍경,형태소_식장,형태소_다양,형태소_고정,형태소_방송,형태소_바닷가,형태소_옆,형태소_보시,형태소_선택,형태소_무덤,형태소_만들,형태소_어가,형태소_제일,형태소_다르,형태소_무,형태소_흘러가,형태소_조,형태소_신랑,형태소_지인,형태소_아쉽,형태소_고등학교,형태소_담임,형태소_그것,형태소_망치,형태소_불르,형태소_원망,형태소_덜,형태소_터,형태소_성악가,형태소_데리,형태소_오시,형태소_저렇,형태소_필요,형태소_정작,형태소_반응,형태소_다,형태소_뒤,형태소_위험,형태소_당시,형태소_섞,형태소_만족
SD2401784,30대,0.0,0.00946073793755913,0.002838221381267739,0.0,0.013245033112582781,0.00946073793755913,0.027436140018921477,0.00946073793755913,0.01229895931882687,0.0,0.043519394512771994,0.041627246925260174,0.002838221381267739,0.001892147587511826,0.002838221381267739,0.007568590350047304,0.013245033112582781,0.00946073793755913,0.003784295175023652,0.007568590350047304,0.002838221381267739,0.004730368968779565,0.017029328287606435,0.04446546830652791,0.002838221381267739,0.004730368968779565,0.039735099337748346,0.0,0.0,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.023651844843897825,0.002838221381267739,0.0,0.0,0.002838221381267739,0.004730368968779565,0.0,0.0,0.0,0.02270577105014191,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.017975402081362345,0.0,0.001892147587511826,0.0,0.000946073793755913,0.006622516556291391,0.000946073793755913,0.002838221381267739,0.000946073793755913,0.0,0.002838221381267739,0.001892147587511826,0.0,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.007568590350047304,0.000946073793755913,0.001892147587511826,0.002838221381267739,0.001892147587511826,0.0,0.004730368968779565,0.000946073793755913,0.001892147587511826,0.008514664143803218,0.0,0.000946073793755913,0.0,0.001892147587511826,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.0,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.03500473036896878,0.001892147587511826,0.0,0.0,0.000946073793755913,0.0,0.0,0.001892147587511826,0.0,0.0,0.0,0.000946073793755913,0.002838221381267739,0.002838221381267739,0.017029328287606435,0.0,0.001892147587511826,0.001892147587511826,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.000946073793755913,0.010406811731315043,0.000946073793755913,0.0,0.001892147587511826,0.000946073793755913,0.0,0.0,0.0,0.0,0.004730368968779565,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.001892147587511826,0.0,0.001892147587511826,0.005676442762535478,0.0,0.000946073793755913,0.000946073793755913,0.0,0.001892147587511826,0.0,0.003784295175023652,0.0,0.000946073793755913,0.0,0.000946073793755913,0.0,0.002838221381267739,0.0,0.004730368968779565,0.003784295175023652,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.000946073793755913,0.003784295175023652,0.000946073793755913,0.0,0.000946073793755913,0.0,0.003784295175023652,0.0,0.000946073793755913,0.0,0.006622516556291391,0.0,0.0,0.002838221381267739,0.0,0.0,0.001892147587511826,0.0,0.000946073793755913,0.0,0.0,0.0,0.000946073793755913,0.0,0.007568590350047304,0.002838221381267739,0.0,0.006622516556291391,0.0,0.0,0.0,0.000946073793755913,0.0,0.0,0.001892147587511826,0.0,0.000946073793755913,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.003784295175023652,0.001892147587511826,0.003784295175023652,0.003784295175023652,0.002838221381267739,0.000946073793755913,0.0,0.0,0.0,0.0,0.001892147587511826,0.0,0.0,0.0,0.01608325449385052,0.005676442762535478,0.002838221381267739,0.0,0.0,0.000946073793755913,0.001892147587511826,0.0,0.003784295175023652,0.000946073793755913,0.002838221381267739,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001892147587511826,0.01229895931882687,0.004730368968779565,0.0,0.0,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.000946073793755913,0.0,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.0,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.0,0.000946073793755913,0.0,0.0,0.0,0.005676442762535478,0.0,0.0,0.0,0.0,0.001892147587511826,0.0,0.000946073793755913,0.001892147587511826,0.0,0.0,0.0,0.0,0.0,0.000946073793755913,0.000946073793755913,0.0,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.0,0.000946073793755913,0.0,0.000946073793755913,0.000946073793755913,0.0,0.0,0.005676442762535478,0.0,0.001892147587511826,0.001892147587511826,0.0,0.0,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.006622516556291391,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.005676442762535478,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.002838221381267739,0.001892147587511826,0.004730368968779565,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.002838221381267739,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.003784295175023652,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.004730368968779565,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.002838221381267739,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.001892147587511826,0.001892147587511826,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913,0.000946073793755913
SD2401785,30대,0.002827521206409048,0.012252591894439209,0.007540056550424128,0.000942507068803016,0.015080113100848256,0.013195098963242224,0.019792648444863337,0.01885014137606032,0.01413760603204524,0.000942507068803016,0.036757775683317624,0.03110273327049953,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.017907634307257305,0.01885014137606032,0.02639019792648445,0.007540056550424128,0.01413760603204524,0.006597549481621112,0.006597549481621112,0.01885014137606032,0.02639019792648445,0.007540056550424128,0.006597549481621112,0.019792648444863337,0.002827521206409048,0.001885014137606032,0.000942507068803016,0.016965127238454288,0.001885014137606032,0.03110273327049953,0.00471253534401508,0.003770028275212064,0.000942507068803016,0.006597549481621112,0.00471253534401508,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.04429783223374175,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.019792648444863337,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.01885014137606032,0.001885014137606032,0.008482563619227144,0.000942507068803016,0.001885014137606032,0.006597549481621112,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.002827521206409048,0.002827521206409048,0.000942507068803016,0.00471253534401508,0.000942507068803016,0.005655042412818096,0.011310084825636193,0.005655042412818096,0.001885014137606032,0.005655042412818096,0.001885014137606032,0.001885014137606032,0.01413760603204524,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.00471253534401508,0.000942507068803016,0.000942507068803016,0.01413760603204524,0.000942507068803016,0.01413760603204524,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.00942507068803016,0.001885014137606032,0.001885014137606032,0.002827521206409048,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.001885014137606032,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.005655042412818096,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.006597549481621112,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.003770028275212064,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.003770028275212064,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.002827521206409048,0.00471253534401508,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.001885014137606032,0.00471253534401508,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.007540056550424128,0.005655042412818096,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.001885014137606032,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.006597549481621112,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.002827521206409048,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.000942507068803016,0.001885014137606032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
