화자ID,연령대,형태소_오빠,형태소_는,형태소_학창,형태소_시절,형태소_기억,형태소_남,형태소_이,형태소_있,형태소_나,형태소_고등학교,형태소_때,형태소_날,형태소_어,형태소_그때,형태소_야자,형태소_가,형태소_야간,형태소_자율,형태소_학습,형태소_을,형태소_하,형태소_정독,형태소_실,형태소_앉,형태소_공부,형태소_를,형태소_친구,형태소_은,형태소_뭐,형태소_시키,형태소_먹,형태소_기,형태소_도,형태소_그다음,형태소_잠,형태소_서,형태소_어디,형태소_가기,형태소_그리하,형태소_것,형태소_같,형태소_그,형태소_그것,형태소_아니,형태소_이제,형태소_체육,형태소_대회,형태소_각종,형태소_행사,형태소_우리,형태소_반,형태소_대항,형태소_준비,형태소_성,형태소_악,형태소_관련,형태소_노래,형태소_합창,형태소_들,형태소_춤,형태소_늘,형태소_데,형태소_한번,형태소_플래시,형태소_고등,형태소_학교,형태소_2,형태소_학년,형태소_내가,형태소_반장,형태소_주도,형태소_몰,형태소_1,형태소_나오,형태소_시작하,형태소_인원,형태소_추가,형태소_대형,형태소_그룹,형태소_이루,형태소_추,형태소_가지,형태소_의,형태소_지금,형태소_듣,형태소_이나,형태소_이렇,형태소_들이,형태소_그러,형태소_ㅁ,형태소_좋아하,형태소_과목,형태소_싫어하,형태소_있었,형태소_아,형태소_영어,형태소_어리,형태소_부터,형태소_문과,형태소_쪽,형태소_과학,형태소_중,형태소_지구,형태소_거,형태소_물리,형태소_제일,형태소_그리,형태소_말,형태소_수학,형태소_나름,형태소_풀,형태소_재미있,형태소_게,형태소_까지,형태소_만,형태소_그렇,형태소_모르,형태소_하학,형태소_벡터,형태소_손,형태소_알,형태소_대,형태소_푸,형태소_빼,형태소_없었,형태소_무엇,형태소_예체능,형태소_미술,형태소_가리,형태소_재밌,형태소_음악도,형태소_음악,형태소_가창,형태소_시험,형태소_방과,형태소_후,형태소_4,형태소_6,형태소_보통,형태소_정규,형태소_수업,형태소_시간,형태소_끝나,형태소_저녁,형태소_텀,형태소_동안,형태소_보충,형태소_선생님,형태소_한테,형태소_허락,형태소_맡,형태소_나가,형태소_연습,형태소_오,형태소_명이,형태소_라,형태소_판타지,형태소_곡,형태소_전체,형태소_울리,형태소_야,형태소_이것,형태소_소리,형태소_경험,형태소_이과,형태소_거지,형태소_부서,형태소_활동,형태소_동아리,형태소_의미,형태소_학생,형태소_마다,형태소_하나,형태소_의무,형태소_가입,형태소_되,형태소_구조,형태소_기악,형태소_부,형태소_경제,형태소_너,형태소_앞,형태소_진로,형태소_도움,형태소_관심,형태소_없,형태소_강제,형태소_덕분,형태소_논술,형태소_고,형태소_3,형태소_전형,형태소_쓰,형태소_기록부,형태소_적,형태소_중학교,형태소_플루트,형태소_줄,형태소_연극,형태소_내신,형태소_밴드,형태소_부르,형태소_악기,형태소_다루,형태소_거랑,형태소_그거,형태소_다르,형태소_드,형태소_반의,형태소_기획,형태소_별,형태소_정도,형태소_기억나,형태소_전교,형태소_회장,형태소_선거,형태소_떨어지,형태소_긴장,형태소_단상,형태소_올라가,형태소_격앙,형태소_목소리,형태소_주체,형태소_연설문,형태소_읽,형태소_명의,형태소_후보,형태소_꼴찌,형태소_득표,형태소_참담,형태소_바탕,형태소_부회장,형태소_찬사,형태소_받,형태소_당선,형태소_단일,형태소_길,형태소_단정,형태소_잘되,형태소_부반장,형태소_성적,형태소_관리,형태소_저,형태소_집,형태소_분위기,형태소_자체,형태소_부모님,형태소_강요,형태소_스타일,형태소_시,형태소_잘하,형태소_생각,형태소_가져가,형태소_실망,형태소_표정,형태소_보이,형태소_초등학교,형태소_스,형태소_보,형태소_싫,형태소_악물,형태소_상향,형태소_말하,형태소_박히,형태소_죽,형태소_원하,형태소_대학교,형태소_과,형태소_놀,형태소_아쉽,형태소_돌아가,형태소_물어보,형태소_돋,형태소_가도,형태소_힘들,형태소_만약,형태소_수,형태소_언제,형태소_접,형태소_펼치,형태소_하자,형태소_라고,형태소_반대,형태소_20,형태소_늦,형태소_해,형태소_버리,형태소_자라,형태소_눌르,형태소_내,형태소_우리나라,형태소_교육,형태소_체계,형태소_손대,형태소_여기,형태소_굴복,형태소_최상,형태소_21,형태소_기회,형태소_많,형태소_터,형태소_가져오,형태소_상태,형태소_만들,형태소_노,형태소_여름,형태소_방학,형태소_열,형태소_복축,형태소_여,형태소_날씨,형태소_덥,형태소_에어컨,형태소_튿,형태소_애,형태소_끼,형태소_이러,형태소_째,형태소_환경,형태소_바닷가,형태소_뛰어가,형태소_수영,형태소_물,형태소_놀이,형태소_레슬링,형태소_다음,형태소_주변,형태소_티브이,형태소_라면,형태소_선택,형태소_갈,형태소_피시,형태소_방,형태소_노래방,형태소_뒈지,형태소_혼나,형태소_배트,형태소_맞,형태소_당시,형태소_체벌,형태소_까,형태소_엉덩이,형태소_화장실,형태소_청소,형태소_생각나,형태소_추억,형태소_거리,형태소_즐겁,형태소_따지,형태소_국어,형태소_이유,형태소_어울리,형태소_책,형태소_문학적,형태소_감성,형태소_소양,형태소_느끼,형태소_알려주,형태소_지식,형태소_약간,형태소_암기,형태소_짙,형태소_저러,형태소_경우,형태소_옛날,형태소_천체,형태소_움직임,형태소_밝혀내,형태소_화,형태소_학도,형태소_생물,형태소_좋,형태소_이해,형태소_막,형태소_이래,형태소_식이,형태소_되어가,형태소_외우,형태소_문제,형태소_풀이,형태소_퍼즐,형태소_맞추,형태소_공식,형태소_넣,형태소_빠르,형태소_흥미,형태소_상급반,형태소_과정,형태소_미적분,형태소_기하학,형태소_들어가,형태소_진짜,형태소_난이도,형태소_높,형태소_이해도,형태소_안,형태소_재미,형태소_아까,형태소_얘기,형태소_재미없,형태소_학업,형태소_봉,형태소_사라,형태소_든,형태소_생기,형태소_사물놀이,형태소_코,형태소_스프,형태소_레,형태소_펜싱,형태소_식,형태소_활동적,형태소_나라,형태소_교육적,형태소_기록,형태소_유,형태소_활,형태소_봉사,형태소_탐구,형태소_사회,형태소_질,형태소_모이,형태소_모임,형태소_부가,형태소_낮,형태소_일반,형태소_상황,형태소_작성,형태소_보고서,형태소_밖에,형태소_대로,형태소_이것저것,형태소_부도,형태소_기타,형태소_등등,형태소_음,형태소_뒤,형태소_일하,형태소_편,형태소_일,형태소_도와주,형태소_부원장,형태소_일반적,형태소_학,형태소_우기,형태소_때문,형태소_모범생,형태소_멀,형태소_일진,형태소_괜찮,형태소_급락,형태소_널,형태소_중요,형태소_나이,형태소_세월,형태소_거치,형태소_자기,형태소_지,형태소_찾,형태소_신나,형태소_하면서,형태소_꿈,형태소_찾아가,형태소_어떻,형태소_좀,형태소_철없,형태소_커리큘럼,형태소_몰두,형태소_거기,형태소_도태,형태소_쓸모없,형태소_사람,형태소_가라,형태소_등급,형태소_나누,형태소_중급반,형태소_하급반,형태소_대우,형태소_달라지,형태소_성인,형태소_재능,형태소_주,형태소_요즘,형태소_부분,형태소_대하
SD2400773,30대,0.008064516129032258,0.034274193548387094,0.0020161290322580645,0.0020161290322580645,0.011088709677419355,0.004032258064516129,0.023185483870967742,0.014112903225806451,0.019153225806451613,0.009072580645161291,0.023185483870967742,0.0010080645161290322,0.019153225806451613,0.010080645161290322,0.0010080645161290322,0.02217741935483871,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.02721774193548387,0.059475806451612906,0.0020161290322580645,0.0030241935483870967,0.0010080645161290322,0.006048387096774193,0.02217741935483871,0.0020161290322580645,0.016129032258064516,0.01310483870967742,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.021169354838709676,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.024193548387096774,0.02620967741935484,0.007056451612903226,0.004032258064516129,0.006048387096774193,0.005040322580645161,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.006048387096774193,0.005040322580645161,0.0010080645161290322,0.006048387096774193,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.006048387096774193,0.0010080645161290322,0.0030241935483870967,0.0030241935483870967,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0030241935483870967,0.004032258064516129,0.005040322580645161,0.0030241935483870967,0.004032258064516129,0.007056451612903226,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0030241935483870967,0.009072580645161291,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.006048387096774193,0.0020161290322580645,0.0030241935483870967,0.0010080645161290322,0.009072580645161291,0.004032258064516129,0.0030241935483870967,0.0020161290322580645,0.005040322580645161,0.0020161290322580645,0.0010080645161290322,0.0030241935483870967,0.0030241935483870967,0.0030241935483870967,0.0030241935483870967,0.0020161290322580645,0.0010080645161290322,0.02721774193548387,0.0020161290322580645,0.0010080645161290322,0.005040322580645161,0.0020161290322580645,0.0030241935483870967,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.004032258064516129,0.0030241935483870967,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.009072580645161291,0.011088709677419355,0.0010080645161290322,0.0030241935483870967,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.007056451612903226,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0030241935483870967,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.004032258064516129,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.007056451612903226,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0020161290322580645,0.004032258064516129,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0030241935483870967,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.004032258064516129,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.005040322580645161,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.006048387096774193,0.0010080645161290322,0.0020161290322580645,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0020161290322580645,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0010080645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2400774,30대,0.0,0.03164556962025317,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.002109704641350211,0.03691983122362869,0.013713080168776372,0.010548523206751054,0.00949367088607595,0.020042194092827006,0.0010548523206751054,0.010548523206751054,0.0,0.0,0.020042194092827006,0.0,0.0010548523206751054,0.0031645569620253164,0.029535864978902954,0.028481012658227847,0.0,0.0,0.0,0.00949367088607595,0.004219409282700422,0.0,0.008438818565400843,0.04113924050632911,0.0031645569620253164,0.0031645569620253164,0.008438818565400843,0.020042194092827006,0.0010548523206751054,0.0,0.0,0.0010548523206751054,0.0,0.004219409282700422,0.028481012658227847,0.011603375527426161,0.0010548523206751054,0.0010548523206751054,0.006329113924050633,0.006329113924050633,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0010548523206751054,0.0,0.0,0.0,0.0,0.0010548523206751054,0.0,0.0,0.006329113924050633,0.0,0.0010548523206751054,0.0031645569620253164,0.0010548523206751054,0.0,0.0010548523206751054,0.004219409282700422,0.0031645569620253164,0.007383966244725738,0.0010548523206751054,0.002109704641350211,0.0,0.0,0.006329113924050633,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.004219409282700422,0.0010548523206751054,0.0010548523206751054,0.004219409282700422,0.010548523206751054,0.0,0.006329113924050633,0.002109704641350211,0.010548523206751054,0.006329113924050633,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0,0.0010548523206751054,0.002109704641350211,0.0,0.0031645569620253164,0.006329113924050633,0.0,0.0010548523206751054,0.016877637130801686,0.0010548523206751054,0.0,0.0031645569620253164,0.0010548523206751054,0.005274261603375527,0.0,0.002109704641350211,0.0,0.0,0.002109704641350211,0.00949367088607595,0.007383966244725738,0.004219409282700422,0.0010548523206751054,0.002109704641350211,0.0,0.002109704641350211,0.0,0.0010548523206751054,0.0,0.0,0.0010548523206751054,0.0,0.0,0.0,0.005274261603375527,0.0,0.0,0.0,0.0,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.002109704641350211,0.0,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.0,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0,0.0,0.0,0.0,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.004219409282700422,0.0031645569620253164,0.0,0.0,0.0010548523206751054,0.0010548523206751054,0.006329113924050633,0.010548523206751054,0.002109704641350211,0.0,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.0,0.012658227848101266,0.0,0.0010548523206751054,0.008438818565400843,0.0,0.0031645569620253164,0.0031645569620253164,0.0,0.0,0.0,0.006329113924050633,0.0010548523206751054,0.0010548523206751054,0.0,0.0010548523206751054,0.0031645569620253164,0.0,0.0010548523206751054,0.0,0.002109704641350211,0.006329113924050633,0.0,0.0,0.0,0.0,0.002109704641350211,0.0,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.002109704641350211,0.0,0.0,0.0,0.0,0.0031645569620253164,0.002109704641350211,0.0,0.0,0.0,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010548523206751054,0.0,0.0,0.0010548523206751054,0.004219409282700422,0.0,0.0,0.0010548523206751054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006329113924050633,0.0,0.0,0.0,0.0010548523206751054,0.0,0.0,0.0031645569620253164,0.002109704641350211,0.0,0.0,0.002109704641350211,0.0,0.0,0.0010548523206751054,0.0010548523206751054,0.0,0.007383966244725738,0.0,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.0010548523206751054,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0,0.0,0.0,0.0,0.0,0.0,0.0010548523206751054,0.0010548523206751054,0.004219409282700422,0.0,0.0,0.0010548523206751054,0.0,0.0,0.0,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0,0.0,0.0,0.0,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.004219409282700422,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.002109704641350211,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.002109704641350211,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.004219409282700422,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0031645569620253164,0.004219409282700422,0.002109704641350211,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.002109704641350211,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.002109704641350211,0.0010548523206751054,0.0010548523206751054,0.0031645569620253164,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054,0.0010548523206751054
