화자ID,연령대,형태소_1,형태소_너,형태소_엠,형태소_비,형태소_티,형태소_아이,형태소_가,형태소_느,형태소_이,형태소_엔,형태소_에프,형태소_피,형태소_나도,형태소_둘,형태소_똑같,형태소_그것,형태소_을,형태소_어떻,형태소_모르,형태소_수,형태소_있,형태소_실망,형태소_우리,형태소_도,형태소_맞추,형태소_입,형태소_나,형태소_기억,형태소_은,형태소_그때,형태소_애,형태소_이랑,형태소_여의도,형태소_모이,형태소_2,형태소_친구,형태소_다,형태소_여,형태소_가지,형태소_티셔츠,형태소_아,형태소_그리하,형태소_그러,형태소_ㅁ,형태소_늘,형태소_아이엔에프,형태소_핀,형태소_어,형태소_맞,형태소_는,형태소_내,형태소_를,형태소_줄,형태소_알,형태소_그,형태소_아니,형태소_보,형태소_전체적,형태소_비슷하,형태소_끼,형태소_성격,형태소_거,형태소_같,형태소_생각,형태소_때,형태소_3,형태소_완전,형태소_반,형태소_든,형태소_부분,형태소_오래되,형태소_다르,형태소_남편,형태소_반대,형태소_거들,형태소_100,형태소_퍼센트,형태소_기,형태소_하,형태소_나이,형태소_들,형태소_약간,형태소_성향,형태소_강,형태소_해지,형태소_그렇,형태소_체력,형태소_부족,형태소_고,형태소_나가,형태소_어리,형태소_받치,형태소_놀,형태소_요새,형태소_힘들,형태소_밖,형태소_에너지,형태소_얻,형태소_것,형태소_좋,형태소_널,형태소_캠핑,형태소_나름,형태소_다니,형태소_달,형태소_4,형태소_정도,형태소_기준,형태소_먹,형태소_살,형태소_바쁘,형태소_만나,형태소_내가,형태소_치,형태소_구들,형태소_부럽,형태소_간,형태소_불르,형태소_가능,형태소_데,형태소_상관없,형태소_쿨하,형태소_다음,형태소_저번,형태소_갈,형태소_오,형태소_내일,형태소_당일,형태소_야,형태소_어디,형태소_가기,형태소_멤버,형태소_게네,형태소_디자인,형태소_알바,형태소_한테,형태소_소개,형태소_분,형태소_그분,형태소_약속,형태소_안,형태소_잡,형태소_기억나,형태소_신혼여행,형태소_때문,형태소_사람,형태소_필요,형태소_지인,형태소_아우,형태소_5,형태소_언니,형태소_마지막,형태소_지난주,형태소_주말,형태소_헐,형태소_재밌,형태소_뒤풀이,형태소_뭐,형태소_짝,형태소_주변,형태소_남자,형태소_없,형태소_시키,형태소_달라,형태소_스,형태소_연애,형태소_이러,형태소_받,형태소_우정,형태소_다지,형태소_눈,형태소_뜨,형태소_마,형태소_무섭,형태소_얘기,형태소_별,형태소_막,형태소_외적,형태소_인성,형태소_괜찮,형태소_외모,형태소_식,형태소_옆,형태소_밥,형태소_여자,형태소_물어보,형태소_나중,형태소_너희,형태소_만,형태소_개인적,형태소_적,형태소_만난,형태소_이후,형태소_누구,형태소_연락,형태소_연말,형태소_파티,형태소_시간,형태소_그리,형태소_임신,형태소_어렵,형태소_주최,형태소_백수,형태소_일,형태소_많,형태소_꺼리,형태소_되,형태소_모으,형태소_6,형태소_7,형태소_터,형태소_까먹,형태소_있었,형태소_사실,형태소_한번,형태소_전,형태소_소식,형태소_이번,형태소_연도,형태소_11,형태소_스케줄,형태소_차,형태소_12,형태소_쯤,형태소_오랜만,형태소_술,형태소_좀,형태소_핫,형태소_플레이스,형태소_지이,형태소_오픈,형태소_바,형태소_거기,형태소_가면,형태소_옛날,형태소_지로,형태소_이상,형태소_밖에,형태소_나오,형태소_결국,형태소_고기,형태소_정확,형태소_저,형태소_길,형태소_최근,형태소_디,형태소_파악,형태소_놓,형태소_골목,형태소_라,형태소_연령,형태소_대가,형태소_높,형태소_진심,형태소_말하,형태소_쪽,형태소_체험,형태소_단,형태소_당첨,형태소_그거,형태소_김,형태소_블,형태소_로그,형태소_신청,형태소_이름,형태소_20,형태소_부터,형태소_추억,형태소_신기,형태소_중,형태소_남,형태소_고생,형태소_날씨,형태소_날,형태소_스쿠터,형태소_타,형태소_돌아보,형태소_보통,형태소_여행,형태소_싸우,형태소_잘하,형태소_오늘,형태소_처음,형태소_듣,형태소_결,형태소_혼식,형태소_까지,형태소_우,형태소_사진,형태소_찍,형태소_장면,형태소_와인,형태소_음식,형태소_맛있,형태소_그다음,형태소_꺼내,형태소_이거,형태소_계속,형태소_음,형태소_바깥,형태소_좋아하,형태소_오빠,형태소_나돌,형태소_이제,형태소_집,형태소_돌아다니,형태소_컴퓨터,형태소_핸드폰,형태소_보내,형태소_의,형태소_수가,형태소_줄어들,형태소_결혼,형태소_정착,형태소_힘,형태소_드,형태소_이것,형태소_예전,형태소_만큼,형태소_못하,형태소_10,형태소_요즘,형태소_한,형태소_8,형태소_솔로,형태소_장점,형태소_커플,형태소_보이,형태소_방법,형태소_대학교,형태소_이렇,형태소_사이,형태소_혼자,형태소_상관,형태소_없다,형태소_어쩌,형태소_어떡하,형태소_위치,형태소_평,형태소_위쪽,형태소_지도,형태소_검색,형태소_메,형태소_버들,형태소_장비,형태소_아무것,형태소_해,형태소_안양,형태소_빼,형태소_밑,형태소_지역,형태소_결혼식,형태소_끝나,형태소_슬프,형태소_게,형태소_9,형태소_요번,형태소_생일,형태소_자리,형태소_마련,형태소_능력,형태소_진짜,형태소_합,형태소_정,형태소_이나,형태소_홍,형태소_대,형태소_이태원,형태소_플레이,형태소_슬,형태소_힙,형태소_언제,형태소_찾아보,형태소_물,형태소_흐리,형태소_빠르,형태소_시일,형태소_어딨,형태소_하나,형태소_생기,형태소_쉽,형태소_부르,형태소_라서,형태소_마다,형태소_오토바이,형태소_호우,형태소_주의보,형태소_질문,형태소_하면서,형태소_적도,형태소_과,형태소_이야깃거리,형태소_만들,형태소_행복,형태소_돌아오,형태소_말
SD2401889,30대,0.006054490413723511,0.012108980827447022,0.007063572149344097,0.008072653884964682,0.008072653884964682,0.008072653884964682,0.03128153380423814,0.0020181634712411706,0.04036326942482341,0.007063572149344097,0.007063572149344097,0.007063572149344097,0.006054490413723511,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.017154389505549948,0.0010090817356205853,0.011099899091826439,0.022199798183652877,0.005045408678102927,0.0030272452068617556,0.02320887991927346,0.007063572149344097,0.022199798183652877,0.010090817356205853,0.014127144298688193,0.011099899091826439,0.0010090817356205853,0.0020181634712411706,0.009081735620585268,0.0030272452068617556,0.0010090817356205853,0.0020181634712411706,0.009081735620585268,0.0020181634712411706,0.013118062563067608,0.011099899091826439,0.008072653884964682,0.0010090817356205853,0.004036326942482341,0.0010090817356205853,0.0010090817356205853,0.005045408678102927,0.015136226034308779,0.035317860746720484,0.006054490413723511,0.007063572149344097,0.0010090817356205853,0.005045408678102927,0.010090817356205853,0.0030272452068617556,0.009081735620585268,0.0010090817356205853,0.0010090817356205853,0.005045408678102927,0.004036326942482341,0.022199798183652877,0.012108980827447022,0.007063572149344097,0.012108980827447022,0.006054490413723511,0.0030272452068617556,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.008072653884964682,0.034308779011099896,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.004036326942482341,0.0020181634712411706,0.0010090817356205853,0.0020181634712411706,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.007063572149344097,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.011099899091826439,0.004036326942482341,0.0010090817356205853,0.004036326942482341,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.004036326942482341,0.0030272452068617556,0.0020181634712411706,0.015136226034308779,0.009081735620585268,0.008072653884964682,0.0030272452068617556,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.007063572149344097,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.005045408678102927,0.005045408678102927,0.0020181634712411706,0.0010090817356205853,0.0030272452068617556,0.004036326942482341,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0030272452068617556,0.0010090817356205853,0.0020181634712411706,0.005045408678102927,0.004036326942482341,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.005045408678102927,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.005045408678102927,0.005045408678102927,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.004036326942482341,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.005045408678102927,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.005045408678102927,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0020181634712411706,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.006054490413723511,0.0030272452068617556,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.007063572149344097,0.0010090817356205853,0.0010090817356205853,0.004036326942482341,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0020181634712411706,0.0020181634712411706,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0010090817356205853,0.0030272452068617556,0.0020181634712411706,0.0010090817356205853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401890,30대,0.005482456140350877,0.008771929824561403,0.0043859649122807015,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.043859649122807015,0.0021929824561403508,0.03399122807017544,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.0021929824561403508,0.0021929824561403508,0.0,0.0021929824561403508,0.007675438596491228,0.003289473684210526,0.0021929824561403508,0.013157894736842105,0.023026315789473683,0.0,0.007675438596491228,0.009868421052631578,0.0043859649122807015,0.0021929824561403508,0.03070175438596491,0.003289473684210526,0.01425438596491228,0.006578947368421052,0.003289473684210526,0.0,0.0010964912280701754,0.0010964912280701754,0.006578947368421052,0.01425438596491228,0.0,0.0,0.006578947368421052,0.0010964912280701754,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.015350877192982455,0.01425438596491228,0.03618421052631579,0.0021929824561403508,0.0021929824561403508,0.0,0.003289473684210526,0.005482456140350877,0.006578947368421052,0.0043859649122807015,0.0,0.0,0.0021929824561403508,0.0,0.03508771929824561,0.027412280701754384,0.0,0.01206140350877193,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0,0.0,0.0,0.013157894736842105,0.019736842105263157,0.0010964912280701754,0.0021929824561403508,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0010964912280701754,0.0,0.0,0.0021929824561403508,0.0,0.023026315789473683,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.0010964912280701754,0.015350877192982455,0.01206140350877193,0.0,0.0043859649122807015,0.0,0.01425438596491228,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0,0.0010964912280701754,0.0021929824561403508,0.0,0.008771929824561403,0.0043859649122807015,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0043859649122807015,0.0,0.0,0.0,0.0010964912280701754,0.006578947368421052,0.0021929824561403508,0.0010964912280701754,0.0,0.0043859649122807015,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0043859649122807015,0.003289473684210526,0.0,0.0010964912280701754,0.003289473684210526,0.0,0.0,0.0,0.0021929824561403508,0.005482456140350877,0.0,0.0021929824561403508,0.0010964912280701754,0.0,0.0010964912280701754,0.0021929824561403508,0.006578947368421052,0.0,0.0010964912280701754,0.0,0.008771929824561403,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0010964912280701754,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.005482456140350877,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0021929824561403508,0.0021929824561403508,0.0,0.0,0.0,0.003289473684210526,0.0,0.0,0.003289473684210526,0.0,0.008771929824561403,0.0021929824561403508,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.005482456140350877,0.003289473684210526,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0,0.0043859649122807015,0.003289473684210526,0.0,0.0,0.0,0.0010964912280701754,0.0043859649122807015,0.0,0.0010964912280701754,0.0010964912280701754,0.0,0.0010964912280701754,0.0,0.0,0.0010964912280701754,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0010964912280701754,0.0,0.0,0.0,0.0010964912280701754,0.0,0.0021929824561403508,0.0,0.0,0.005482456140350877,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.003289473684210526,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0043859649122807015,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.008771929824561403,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.003289473684210526,0.0021929824561403508,0.003289473684210526,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.003289473684210526,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.0021929824561403508,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754,0.0010964912280701754
