화자ID,연령대,NNG_형수,JX_은,MM_이,NNG_학창,NNG_시절,NNG_때,MAG_제일,NNG_기억,VV_나,ETM_는,NNG_선생,JKS_이,VV_계시,EF_나요,VA_같,ETM_은,NNG_경우,JX_는,MAG_이제,NNG_국민학교,NNG_생각,EC_는데,NNG_그때,EC_게,JKS_가,MAG_인제,NNG_체격,VA_작,EC_어,VX_가지,EC_고,NNG_운동장,MAG_굉장히,VA_크,VV_보이,EC_는지,JX_ᆫ,VV_모르,NNG_나중,VV_크,EC_어서,MM_그,NNG_학교,JKO_를,VV_가,VX_보,EC_니까,MAG_왜,MAG_이렇게,EC_자,VV_작아지,MM_그런,MAG_또,JX_도,VV_들,MAJ_그리고,NNG_학년,NNG_도시락,JKO_을,VV_싸,VX_가,EF_잖아요,NNG_겨울철,NNG_석탄,NNG_난로,JKO_ᆯ,EC_지,VX_않,EF_습니까,MAJ_그럼,VV_돌아가,EC_면서,VV_오,NNG_떼우고,NNG_점심,VV_먹,ETN_기,MAG_좀,NNG_얼마,NNG_전,NNG_거따,VV_올리,VX_놓,MAG_막,VV_데우,EC_는다,VV_하,VX_갖,MM_맨,NNG_밑,VV_있,NNG_친구,MAG_다,VV_태우,VA_있,MAG_못,VX_오,MAG_깜빡,MAG_안,ETM_ᆫ,EC_으면,MAG_서로,NNG_십시일반,VV_나누,MAG_그렇게,ETM_던,MAG_많이,EF_ᆸ니다,EF_죠,MAJ_또,VA_어리,EC_면,NNG_송충이,EC_으라고,NNG_쥐,NNG_꼬리,VV_가지,ETM_라는,NNG_과제,EC_라,VV_그러,EF_ᆯ까,MAG_하여튼,VV_주,NNG_고역,EF_어요,NNG_자신,NNG_벌레,VX_하,EF_다,MAJ_그러나,VV_무서워하,VV_피하,NNG_스타일,EC_ᆫ데,VA_힘들,VV_갖,EC_라는데,EC_어야,VV_되,EF_는지,NNG_고민,VV_남,NNG_애,MAG_잘,NNG_아이,VV_사,MM_몇,NNG_이름,NNG_개구쟁이,EF_거든요,MAJ_근데,NNG_오징어,VV_마르,NNG_먹물,VV_묻히,MM_한,EC_다가,VV_혼나,VA_많,EF_습니다,ETM_을,EC_느냐고,NNG_설치,EC_어도,NNG_실질,VV_잡히,JX_가,VV_자르,EF_느냐,NNG_걱정거리,NNG_면,VV_대하,MAG_제대로,VV_내,VA_없,MAJ_또한,NNG_식목일,NNG_날,NNG_산,NNG_나무,NNG_당시,VV_심,MAG_괜히,NNG_짜증,VA_좋,EC_지만,MAG_꼭,NNG_비,NNG_해,MAG_너무,MAG_쨍쨍,VV_쬐,VV_보,EC_다고,MAG_지금,ETM_다는,JX_야,VV_자라,NNG_야간,NNG_자율,NNG_학습,NNG_말씀,EF_ᆫ가,JX_요,VV_생기,EC_지만서도,NNG_인구수,VV_비하,VA_적,MAJ_그래서,NNG_수업,NNG_오전,VV_끝나,NNG_오후,NNG_반,VV_번갈,MM_고,VV_올라가,JX_부터,VA_싸,VV_다니,NNG_중학교,NNG_시험,NNG_공부,MAJ_그러니까,VA_심하,VV_시키,EC_ᆫ다,NNG_일,NNG_월요일,NNG_토요일,JX_까지,MAG_매일,NNG_평가,VV_모자르,MM_저,NNG_손바닥,VV_맞,EC_ᆫ가,VV_바뀌,EF_더라고,MAG_오히려,VV_가르치,VX_주,EC_나,NNG_커닝,NNG_실력,EC_라고,MAJ_그래도,MM_어느,NNG_정도,NNG_기본,EC_어야지,MM_어떤,NNG_문제,VV_나오,ETM_ᆯ,VX_있,EC_다,EC_고서,NNG_예상,NNG_페이퍼,VV_만들,EF_지,NNG_막말,NNG_바늘,VV_찾,NNG_옛날,VV_생각나,EF_요,JKG_의,NNG_수련장,NNG_표준,NNG_요즘,VA_궁금하,NNG_얘기,MAG_특히,NNG_여성,NNG_우리나라,NNG_일제,VV_거치,NNG_전쟁,MAG_거의,NNG_전무,NNG_상태,NNG_시작,JX_만,EC_면은,NNG_이해,EC_ᆯ지,NNG_발전,NNG_과정,NNG_아까,NNG_말,NNG_공,NNG_여럿,VV_놀,NNG_나뭇조각,NNG_제기,VV_차,MM_이런,NNG_음,EC_믄,MAG_전부,NNG_컴퓨터,EC_ᆫ다든가,NNG_전자,NNG_제품,NNG_사용,NNG_격세지감,MAG_더,NNG_행복,EF_ᆫ지,NNG_불행,VX_지,NNG_영양,NNG_예전,NNG_비교,VV_커지,NNG_체력,VA_약하,NNG_요인,NNG_이지,EF_을까,MAG_진짜,MAG_같이,VV_뛰,VV_달리,NNG_앞,VV_앉,EF_는다,JX_든가,NNG_게임,NNG_학원,VV_이러,NNG_개인,NNG_자유,NNG_놀이,NNG_지능,NNG_발달,NNG_수단,NNG_부족,VV_어울리,VA_드물,MAG_아마,NNG_개인주의,VV_흐르,MAG_곧잘,EC_어요,MAG_참,VA_이쁘,EC_어라,VV_들어가,MAG_아주,EC_ᆫ다고,VV_이뻐하,NNG_가정,NNG_시간,MAG_멀리,NNG_시골,EC_려면,VA_멀,NNG_버스,EF_니까,NNG_지각,VV_그리,VV_좋아하,NNG_수예,VX_만들,NNG_손수건,JX_라든가,NNG_이불,NNG_보,NNG_지금,VX_싶,VA_비슷하,EF_네요,VV_쓰,NNG_솔방울,NNG_장작,VV_때우,NNG_시내,NNG_초등학교,NNG_소나무,VV_따,MAJ_그러면,NNG_언,NNG_부모,NNG_자루,VV_가져가,VV_피우,NNG_위,NNG_양,NNG_네모,NNG_사각,NNG_남자,NNG_극성,EC_으니까,NNG_학생,VV_놓,NNG_여자,MAG_별로,EF_냐,NNG_밥,NNG_가난,NNG_배급,NNG_옥수수,NNG_죽,JX_이나,NNG_마찬가지,NNG_약,MAG_절대,NNG_엄마,NNG_아빠,NNG_의존,MAG_얼마나,NNG_아버지,NNG_부탁,NNG_추억,MAG_그냥,VV_지우,VX_버리,EF_에요,EC_으니깐,EF_지요,NNG_학교생활,NNG_끝,MAG_없이,VV_재미나,MM_여러,EC_은데,NNG_야자,NNG_산길,NNG_차,NNG_매일,NNG_밤,NNG_교대,NNG_플래시,NNG_등불,VV_비추,MAG_아예,NNG_형편,NNG_특별,NNG_담임,NNG_예,NNG_3반,NNG_오늘,NNG_내일,NNG_집,NNG_배,VA_고프,NNG_저녁,EF_어,JX_를,EF_으니까,ETN_ᆷ,MAG_솔직히,NNG_빵,NNG_크림,NNG_라면,NNG_땅,JX_대로,NNG_속,VV_상하,MAG_달달,VV_외우,NNG_전과,NNG_답안지,VV_베끼,MM_전,NNG_과,VA_이만하,NNG_밤새,MAG_열심히,MAG_딱,VV_치,EC_러,NNG_점수,NNG_화,EF_예요,MAJ_왜냐하면,VV_틀리,EF_나,EF_다고,NNG_지간,NNG_우정,EC_ᆯ까,NNG_혼자,MAG_끙끙,VV_앓,NNG_다음,NNG_부분,MAG_한번,NNG_스마트폰,NNG_입력,NNG_세대,VV_변하,NNG_시대,NNG_노트북,VV_깔,MAG_깜짝,VV_놀라,NNG_나라,NNG_표준어,MAG_벌써,VV_태어나,NNG_유치원,MAG_일단,VV_보내,NNG_방법,MAG_너무나,VA_다르,NNG_참,NNG_수기,NNG_노력,MM_다른,NNG_사람,MAG_쪼끔,MAG_덜,NNG_무시,NNG_성향,VV_뭉치,MAG_저렇게,MAG_혼자,MAG_각자,NNG_단,NNG_합심,NNG_이기주의,NNG_협동심,VV_지,NNG_팀,NNG_큰일,NNG_성격,NNG_참을성,VV_알,NNG_이기,MAG_바로,NNG_방과,NNG_후,VV_돌리,NNG_환경,MAG_기껏해야,NNG_과외,NNG_하,NNG_요새,NNG_열성,MAG_왜냐하면,MAG_미리,VV_배우,EC_니깐
SD2401754,60대 이상,0.0007513148009015778,0.015777610818933134,0.004507888805409466,0.0015026296018031556,0.0067618332081141996,0.007513148009015778,0.002253944402704733,0.004507888805409466,0.006010518407212622,0.021788129226145755,0.003005259203606311,0.039819684447783624,0.0007513148009015778,0.0007513148009015778,0.006010518407212622,0.005259203606311044,0.003756574004507889,0.021036814425244178,0.006010518407212622,0.0007513148009015778,0.012021036814425245,0.010518407212622089,0.003756574004507889,0.012021036814425245,0.014274981217129978,0.012772351615326822,0.002253944402704733,0.0007513148009015778,0.03155522163786627,0.014274981217129978,0.039819684447783624,0.0015026296018031556,0.003756574004507889,0.0015026296018031556,0.0015026296018031556,0.0015026296018031556,0.005259203606311044,0.002253944402704733,0.0015026296018031556,0.002253944402704733,0.004507888805409466,0.0202854996243426,0.003756574004507889,0.01652892561983471,0.003756574004507889,0.003756574004507889,0.006010518407212622,0.0007513148009015778,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.011269722013523666,0.012772351615326822,0.02404207362885049,0.004507888805409466,0.003005259203606311,0.003005259203606311,0.004507888805409466,0.0202854996243426,0.003005259203606311,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0015026296018031556,0.003005259203606311,0.006010518407212622,0.006010518407212622,0.003005259203606311,0.0007513148009015778,0.0007513148009015778,0.003005259203606311,0.004507888805409466,0.0007513148009015778,0.0007513148009015778,0.003756574004507889,0.006010518407212622,0.009767092411720512,0.0007513148009015778,0.004507888805409466,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.019534184823441023,0.003005259203606311,0.0007513148009015778,0.0007513148009015778,0.005259203606311044,0.009015777610818933,0.0015026296018031556,0.0007513148009015778,0.009767092411720512,0.003005259203606311,0.0015026296018031556,0.0007513148009015778,0.0015026296018031556,0.015026296018031555,0.005259203606311044,0.0015026296018031556,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.002253944402704733,0.010518407212622089,0.003005259203606311,0.002253944402704733,0.0015026296018031556,0.005259203606311044,0.009767092411720512,0.003005259203606311,0.0007513148009015778,0.007513148009015778,0.004507888805409466,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.002253944402704733,0.003005259203606311,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.009015777610818933,0.0007513148009015778,0.0015026296018031556,0.002253944402704733,0.0015026296018031556,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.005259203606311044,0.003756574004507889,0.003756574004507889,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.004507888805409466,0.003005259203606311,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.003005259203606311,0.0015026296018031556,0.005259203606311044,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.003005259203606311,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.003005259203606311,0.0007513148009015778,0.0015026296018031556,0.004507888805409466,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.003756574004507889,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0067618332081141996,0.0015026296018031556,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0015026296018031556,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.002253944402704733,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.003756574004507889,0.002253944402704733,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.003005259203606311,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.003756574004507889,0.003005259203606311,0.004507888805409466,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.003756574004507889,0.002253944402704733,0.0015026296018031556,0.005259203606311044,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.003756574004507889,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.003005259203606311,0.003756574004507889,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.002253944402704733,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.003005259203606311,0.002253944402704733,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.003005259203606311,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0015026296018031556,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0007513148009015778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401755,60대 이상,0.0,0.018772563176895306,0.0021660649819494585,0.0007220216606498195,0.0036101083032490976,0.018050541516245487,0.0,0.0,0.001444043321299639,0.01227436823104693,0.01227436823104693,0.03104693140794224,0.0,0.0,0.010830324909747292,0.01227436823104693,0.002888086642599278,0.02815884476534296,0.0021660649819494585,0.0,0.002888086642599278,0.012996389891696752,0.0036101083032490976,0.005776173285198556,0.010830324909747292,0.0007220216606498195,0.0,0.0,0.026714801444043323,0.010830324909747292,0.04259927797833935,0.0,0.001444043321299639,0.0,0.0,0.0,0.0021660649819494585,0.001444043321299639,0.0,0.0,0.018772563176895306,0.011552346570397111,0.005054151624548736,0.019494584837545126,0.0036101083032490976,0.004332129963898917,0.0036101083032490976,0.0007220216606498195,0.001444043321299639,0.0,0.0,0.0036101083032490976,0.002888086642599278,0.018050541516245487,0.0007220216606498195,0.0021660649819494585,0.001444043321299639,0.002888086642599278,0.01444043321299639,0.001444043321299639,0.001444043321299639,0.0021660649819494585,0.0,0.0021660649819494585,0.001444043321299639,0.005054151624548736,0.005054151624548736,0.0036101083032490976,0.0,0.0021660649819494585,0.0007220216606498195,0.0021660649819494585,0.005776173285198556,0.0,0.001444043321299639,0.002888086642599278,0.001444043321299639,0.0036101083032490976,0.0,0.0007220216606498195,0.0,0.0,0.0,0.004332129963898917,0.0,0.0,0.03176895306859206,0.0,0.0007220216606498195,0.001444043321299639,0.0021660649819494585,0.001444043321299639,0.01444043321299639,0.0,0.006498194945848376,0.004332129963898917,0.001444043321299639,0.0,0.005776173285198556,0.010830324909747292,0.0007220216606498195,0.0,0.0,0.0,0.0,0.001444043321299639,0.009386281588447653,0.0,0.0007220216606498195,0.0,0.004332129963898917,0.011552346570397111,0.0036101083032490976,0.0,0.002888086642599278,0.0007220216606498195,0.0,0.001444043321299639,0.0,0.0036101083032490976,0.005054151624548736,0.0007220216606498195,0.0,0.0007220216606498195,0.0,0.03104693140794224,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021660649819494585,0.005776173285198556,0.0,0.0,0.0007220216606498195,0.006498194945848376,0.002888086642599278,0.002888086642599278,0.0007220216606498195,0.0007220216606498195,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0021660649819494585,0.0,0.0,0.004332129963898917,0.0,0.002888086642599278,0.0,0.0,0.0021660649819494585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0007220216606498195,0.001444043321299639,0.0,0.0,0.0,0.002888086642599278,0.004332129963898917,0.0,0.0,0.0,0.0,0.0,0.0,0.004332129963898917,0.0007220216606498195,0.004332129963898917,0.0,0.0,0.0,0.0,0.0,0.001444043321299639,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0007220216606498195,0.0,0.002888086642599278,0.0007220216606498195,0.0,0.0021660649819494585,0.0,0.002888086642599278,0.0,0.0,0.0,0.0007220216606498195,0.0007220216606498195,0.005054151624548736,0.0021660649819494585,0.0021660649819494585,0.008664259927797834,0.0021660649819494585,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0007220216606498195,0.005054151624548736,0.0,0.0,0.0036101083032490976,0.0,0.0036101083032490976,0.004332129963898917,0.0007220216606498195,0.0036101083032490976,0.0,0.002888086642599278,0.005054151624548736,0.0,0.0,0.0,0.001444043321299639,0.0,0.0,0.0,0.0036101083032490976,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0,0.0007220216606498195,0.001444043321299639,0.0,0.0,0.0,0.0,0.005054151624548736,0.0,0.0,0.0007220216606498195,0.0,0.0,0.001444043321299639,0.0,0.0,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0,0.0,0.0,0.0,0.0,0.0,0.0021660649819494585,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.002888086642599278,0.0,0.0,0.0,0.0021660649819494585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001444043321299639,0.0007220216606498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004332129963898917,0.0007220216606498195,0.001444043321299639,0.0,0.0007220216606498195,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.001444043321299639,0.005054151624548736,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.004332129963898917,0.001444043321299639,0.001444043321299639,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.007942238267148015,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.002888086642599278,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.004332129963898917,0.001444043321299639,0.0007220216606498195,0.002888086642599278,0.0021660649819494585,0.0036101083032490976,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.002888086642599278,0.0007220216606498195,0.0021660649819494585,0.002888086642599278,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.001444043321299639,0.0021660649819494585,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0036101083032490976,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.002888086642599278,0.0036101083032490976,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.001444043321299639,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.002888086642599278,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0021660649819494585,0.004332129963898917,0.001444043321299639,0.0021660649819494585,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.002888086642599278,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.001444043321299639,0.0007220216606498195,0.0007220216606498195,0.0021660649819494585,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195,0.0007220216606498195
