화자ID,연령대,VV_하,EC_어,VX_보,EF_죠,MAG_요새,JX_는,MAG_좀,MAG_안,ETN_기,JX_ᆫ,VX_하,EC_는데,NNG_아이,NNG_엔에프,NNG_인프피,EF_거든요,MAJ_그래서,JKG_의,NNG_성,EC_고,NNG_직관,NNG_즉흥,MM_그런,EF_에요,NNG_형,EC_라고,EF_더라고,JX_요,NNG_언니,EF_어요,NNG_이면,JX_은,MAG_정말,NNG_사람,JKS_이,NNG_계획,JKO_을,MAG_많이,VV_짜,VX_놓,EF_더라고요,ETM_은,VV_되,EC_면,NNG_화,JX_도,VV_나,ETM_ᆫ,EF_던데,VV_맞,MAG_잘,VX_있,NNG_다이어트,JKS_가,MAG_보통,ETM_ᆯ,VA_같,EC_은데,NNG_생각,ETM_는,MAG_진짜,VA_힘들,NNG_바깥,EF_예요,MAG_너무,EC_으니까,NNG_운동,EC_ᆯ까,VX_싶,NNG_헬스,NNG_재미,VA_없,EC_어서,MAG_못,VA_대단하,EF_ᆫ데,NNG_법칙,MM_이런,VA_있,EF_잖아요,NNG_예전,EC_려고,NNG_팔찌,JKO_를,VV_차,NNG_책,NNG_사면,VV_주,EC_게,MAG_계속,EC_다,VV_살,EC_ᆫ다고,MAJ_근데,EC_ᆫ지,NNG_실천,VV_보,NNG_약간,NNG_성격,NNG_감정,VV_따르,VA_크,NNG_틀,VA_비슷하,EC_ᆫ데,NNG_끝자리,VV_달라지,NNG_경우,VA_많,EC_다고,JKG_이,NNG_내성,MAG_약간,EC_어야,EC_나,NNG_상상,JKO_ᆯ,VA_좋,MM_저,NNG_몽상가,EC_구나,NNG_정도,NNG_끝,JX_만,NNG_기본,MAG_다,VA_똑같,EC_니까,NNG_궁합,VV_있,NNG_엄마,MAG_되게,MM_이,NNG_피,EC_라서,NNG_앞자리,VA_다르,MAJ_그러니까,MAG_둥글둥글,EF_네요,MAG_다시,EC_려니까,NNG_결과,MAG_거의,VV_나오,VA_귀찮,MAJ_그리고,NNG_요새,MAG_시들시들,VX_지,NNG_주변,MAG_대강,VV_알,NNG_인지,NNG_검사,MAJ_따라서,NNG_성향,NNG_파악,VV_대하,MAJ_그래도,NNG_전,NNG_티브이,MM_다른,NNG_티,EC_지만,NNG_사주팔자,NNG_철학,MAG_아주,NNG_다양,NNG_확률,MAG_확실히,NNG_정확,EC_지,VX_않,NNG_환경,NNG_혈액형,EF_을까요,NNG_나이,VV_들,NNG_비,NNG_에이,NNG_면,VA_괜찮,MAJ_그럼,MM_어떤,ETM_을,NNG_때,NNG_사장,NNG_음악,VV_모으,EF_은데,NNG_진짜,VV_오,MM_그,NNG_모임,NNG_회비,MAJ_아니면,NNG_강의,NNG_요일,EC_으,NNG_시간,VV_정하,VV_배우,ETM_던,NNG_기타,NNG_손가락,VA_아프,NNG_피아노,NNG_초등학교,MAG_잠깐,EC_더니,NNG_손,NNG_배울워야,NNG_작년,NNG_유행,NNG_지금,NNG_긍정,NNG_구체,VV_사,MAG_실제로,VV_나누,NNG_직업,NNG_면접,NNG_회사,NNG_기준,VV_맞추,VV_어울리,MAJ_그러면,NNG_엠비티아이,VV_모르,NNG_어른,NNG_본인,NNG_걸,NNG_기억,VX_주,VV_드리,MAG_분명히,VV_알리,VX_드리,MAG_지금,NNG_곳,MM_몇,NNG_반,EF_으세요,MAG_어떻게,EC_니,EF_느냐,MAG_이래,NNG_설명,NNG_유형,VV_말씀드리,NNG_말씀,VA_어리,NNG_애,MAG_쓱,VV_잊,VV_빼,NNG_이,MAG_이제,NNG_가족,MAG_굳이,EF_까,NNG_처음,MAG_막,NNG_심리학자,MAG_갑자기,NNG_동생,NNG_대학교,VV_다니,MAG_먼저,VX_가지,MAG_그냥,MM_한,NNG_달,NNG_뒤,NNG_그때,VV_놀라,MAG_자꾸,ETM_다는,NNG_말,EF_세요,JX_마다,VV_세우,NNG_생활,NNG_실행력,EC_다가,VV_없애,NNG_느낌,NNG_옛날,NNG_술자리,VV_가지,EC_어도,NNG_볼,NNG_취하,NNG_술,VV_먹,VV_취하,VV_좋아하,JX_부터,NNG_건강,EC_면서,NNG_알바,NNG_몸,NNG_소개,MAG_가끔,VV_가,NNG_예정,EF_다,NNG_연장,NNG_야구장,EF_어,VV_벌,VV_나가,VV_축나,EF_ᆫ다,NNG_주말,NNG_초반,NNG_피곤,JX_까지,EF_자,NNG_올해,NNG_궁,MAG_훨씬,MAJ_그래,NNG_내년,NNG_만약,MAG_한번,MAG_열심히,MAG_막상,VV_닥치,EC_ᆯ지,EF_ᆫ데요,NNG_언변,EF_나,MAG_아무튼,VV_넘어가,NNG_힘,MAG_솔직히,VA_싫,MAG_인제,VX_나,MAG_또,NNG_땀,VV_이러,VA_뿌듯하,NNG_동영상,NNG_홈트,NNG_챌린지,NNG_날짜,VV_재,MM_두,VV_쉬,NNG_목요일,NNG_일요일,NNG_월,NNG_수,NNG_토,NNG_금,ETM_ᆫ단,MAG_맨날,NNG_체크,NNG_오늘,MAG_벌써,MAG_어제,NNG_어제,VV_넘,MAG_쪼끔,EF_지,MM_무슨,NNG_일,NNG_추진,VV_그러,NNG_예,NNG_친구,VV_만나,EC_자고,NNG_연락,NNG_추진력,EF_ᆫ지,MAG_오래,JX_밖에,NNG_츠,NNG_최근,MAG_또다시,NNG_검사지,NNG_내용,NNG_문제,MAG_조만간,NNG_한번,MAG_이렇게,NNG_계산,MAG_같이,MAG_더,VV_보이,EF_니까,NNG_혈액,NNG_단편,NNG_합리,EF_라더라,MAG_욱,MAG_그렇게,VA_소심하,NNG_오,EC_는지,MAG_한창,NNG_대세,NNG_요즘,NNG_기회,MAG_별로,MAG_주로,MM_제,NNG_얘기,MAG_왠지,NNG_낯,VV_가리,MAJ_그런데,MAG_원래,NNG_수요일,NNG_사무실,VV_쓰,NNG_기분,NNG_결국,MAG_왜냐하면,NNG_강습,NNG_료,MAG_따로,NNG_직종,NNG_도움,VV_계시,NNG_관심,EF_ᆯ까요,NNG_엠비티,NNG_실제,NNG_경향,VV_오래되,NNG_부분,NNG_안,NNG_삽입,EC_ᆫ다거나,NNG_변덕,VA_심하,EF_요,NNG_부지런,NNG_왕래,MAG_조끔,NNG_친목,NNG_도,NNG_도모,EC_려면,VV_마시,NNG_또래,NNG_치,NNG_결혼,NNG_가정,MAJ_또,NNG_부장,EF_으니까,NNG_날씨,NNG_이상,NNG_돈,EC_더라도,MAG_그만큼,NNG_결론,VV_아끼
SD2401355,40대,0.03812549642573471,0.021445591739475776,0.003177124702144559,0.003971405877680699,0.003971405877680699,0.03256552819698173,0.020651310563939634,0.007148530579825258,0.005559968228752979,0.012708498808578236,0.003177124702144559,0.012708498808578236,0.0023828435266084196,0.0015885623510722795,0.0007942811755361397,0.007942811755361398,0.005559968228752979,0.003177124702144559,0.0007942811755361397,0.024622716441620333,0.0007942811755361397,0.0023828435266084196,0.013502779984114376,0.0007942811755361397,0.0015885623510722795,0.004765687053216839,0.013502779984114376,0.015885623510722795,0.009531374106433678,0.024622716441620333,0.0007942811755361397,0.022239872915011914,0.0015885623510722795,0.010325655281969817,0.019857029388403495,0.010325655281969817,0.016679904686258934,0.003971405877680699,0.003177124702144559,0.0015885623510722795,0.0015885623510722795,0.009531374106433678,0.011914217633042097,0.011119936457505957,0.0007942811755361397,0.013502779984114376,0.0007942811755361397,0.011914217633042097,0.0007942811755361397,0.011119936457505957,0.006354249404289118,0.005559968228752979,0.0007942811755361397,0.014297061159650517,0.0015885623510722795,0.008737092930897538,0.022239872915011914,0.003971405877680699,0.005559968228752979,0.023828435266084195,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.003971405877680699,0.005559968228752979,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.007942811755361398,0.004765687053216839,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.003177124702144559,0.009531374106433678,0.005559968228752979,0.003177124702144559,0.0015885623510722795,0.0015885623510722795,0.005559968228752979,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.007148530579825258,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.003971405877680699,0.0015885623510722795,0.0007942811755361397,0.009531374106433678,0.0023828435266084196,0.007942811755361398,0.0007942811755361397,0.0023828435266084196,0.0023828435266084196,0.0015885623510722795,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0023828435266084196,0.0015885623510722795,0.003971405877680699,0.004765687053216839,0.0007942811755361397,0.0015885623510722795,0.003177124702144559,0.0015885623510722795,0.0015885623510722795,0.0007942811755361397,0.0023828435266084196,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.003177124702144559,0.0023828435266084196,0.003177124702144559,0.0007942811755361397,0.008737092930897538,0.0007942811755361397,0.003177124702144559,0.0023828435266084196,0.0015885623510722795,0.004765687053216839,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.003177124702144559,0.003177124702144559,0.0015885623510722795,0.003177124702144559,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.003971405877680699,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.003177124702144559,0.003177124702144559,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.003177124702144559,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.003971405877680699,0.003971405877680699,0.0015885623510722795,0.003177124702144559,0.004765687053216839,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0023828435266084196,0.0015885623510722795,0.003177124702144559,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.005559968228752979,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.003177124702144559,0.003971405877680699,0.0015885623510722795,0.0007942811755361397,0.0015885623510722795,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0015885623510722795,0.0007942811755361397,0.006354249404289118,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0023828435266084196,0.0007942811755361397,0.0007942811755361397,0.0015885623510722795,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0007942811755361397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401356,40대,0.04128819157720892,0.01486374896779521,0.007431874483897605,0.002477291494632535,0.0,0.027250206440957887,0.011560693641618497,0.016515276630883566,0.010734929810074319,0.007431874483897605,0.009083402146985962,0.013212221304706853,0.00495458298926507,0.0008257638315441783,0.0,0.018166804293971925,0.013212221304706853,0.0033030553261767133,0.0016515276630883566,0.03468208092485549,0.0,0.002477291494632535,0.010734929810074319,0.0016515276630883566,0.0008257638315441783,0.0033030553261767133,0.00495458298926507,0.006606110652353427,0.0,0.018166804293971925,0.0,0.012386457473162676,0.0,0.005780346820809248,0.023947151114781174,0.002477291494632535,0.009083402146985962,0.002477291494632535,0.0,0.0,0.0,0.005780346820809248,0.012386457473162676,0.008257638315441783,0.004128819157720892,0.022295623451692816,0.0016515276630883566,0.016515276630883566,0.0,0.010734929810074319,0.0016515276630883566,0.005780346820809248,0.0008257638315441783,0.01981833195706028,0.0,0.012386457473162676,0.023947151114781174,0.0033030553261767133,0.002477291494632535,0.027250206440957887,0.0,0.0033030553261767133,0.0,0.0,0.002477291494632535,0.005780346820809248,0.0008257638315441783,0.0,0.0016515276630883566,0.0,0.0,0.00495458298926507,0.0033030553261767133,0.0016515276630883566,0.0,0.0,0.0,0.0033030553261767133,0.018992568125516102,0.004128819157720892,0.0008257638315441783,0.0008257638315441783,0.0,0.012386457473162676,0.0,0.0,0.0,0.0,0.010734929810074319,0.0016515276630883566,0.0008257638315441783,0.0,0.0008257638315441783,0.01486374896779521,0.0008257638315441783,0.0,0.005780346820809248,0.0,0.002477291494632535,0.0,0.0,0.0,0.0,0.0,0.002477291494632535,0.0,0.0008257638315441783,0.002477291494632535,0.0016515276630883566,0.0008257638315441783,0.0,0.0,0.0,0.005780346820809248,0.002477291494632535,0.0,0.0016515276630883566,0.002477291494632535,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0008257638315441783,0.0,0.0016515276630883566,0.0,0.00990916597853014,0.0,0.0033030553261767133,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0016515276630883566,0.0,0.0,0.007431874483897605,0.0,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0016515276630883566,0.002477291494632535,0.0,0.0016515276630883566,0.0,0.0,0.0008257638315441783,0.0008257638315441783,0.0,0.0033030553261767133,0.0,0.004128819157720892,0.0,0.0016515276630883566,0.0,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0016515276630883566,0.0008257638315441783,0.0,0.0,0.0008257638315441783,0.0,0.0,0.0,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0033030553261767133,0.0008257638315441783,0.0016515276630883566,0.0,0.0,0.0,0.0016515276630883566,0.004128819157720892,0.011560693641618497,0.006606110652353427,0.002477291494632535,0.0,0.0016515276630883566,0.0,0.0016515276630883566,0.00495458298926507,0.0016515276630883566,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016515276630883566,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016515276630883566,0.0,0.0,0.0008257638315441783,0.0,0.0,0.00495458298926507,0.0008257638315441783,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0,0.0,0.0,0.004128819157720892,0.0,0.002477291494632535,0.0008257638315441783,0.0,0.0016515276630883566,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0,0.0,0.0008257638315441783,0.005780346820809248,0.0,0.0,0.0,0.0016515276630883566,0.0008257638315441783,0.0,0.0008257638315441783,0.0016515276630883566,0.0,0.0,0.0008257638315441783,0.005780346820809248,0.00990916597853014,0.0,0.0,0.0,0.002477291494632535,0.0,0.0,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.002477291494632535,0.0,0.0,0.002477291494632535,0.0,0.0,0.0016515276630883566,0.0,0.0,0.0,0.0,0.0,0.0,0.00495458298926507,0.0,0.0,0.0,0.0033030553261767133,0.0,0.0,0.0,0.0,0.0,0.0,0.0008257638315441783,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0,0.0,0.0008257638315441783,0.0,0.0,0.0,0.0,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.004128819157720892,0.0008257638315441783,0.0008257638315441783,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.014037985136251032,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.004128819157720892,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0033030553261767133,0.002477291494632535,0.004128819157720892,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.002477291494632535,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.004128819157720892,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.002477291494632535,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0016515276630883566,0.0016515276630883566,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783,0.0008257638315441783
