화자ID,연령대,NNG_지금,JX_까지,NNG_여행지,MAG_가장,VA_좋,ETM_던,JKS_가,EF_어,EC_지,VX_않,JX_는,MAJ_근데,NNG_여,VV_가,ETM_을,NNG_때,NNG_애,JX_도,VA_있,EC_고,NNG_묘도,VV_보,NNG_교육,MAG_되게,NNG_생각,EF_더라고,NNG_한옥,NNG_마을,JX_만,EC_어서,EC_ᆫ지,MAG_더,EF_ᆯ까,NNG_숙소,JKO_를,MAJ_그러면,JX_은,JKS_이,ETM_다는,EF_잖아,MM_그,NNG_풀,NNG_빌라,MAG_별로,ETM_라는,MAG_차라리,VV_놀,MAG_그냥,NNG_커피,VV_마시,NNG_맥주,ETM_는,VV_들어가,EC_어야,VV_되,MAJ_그러니까,MAG_너무,VA_귀찮,NNG_아침,MAG_또,VX_하,EC_니까,VV_지켜보,EC_면서,VA_편하,EC_게,ETN_기,JX_ᆫ,EF_ᆫ데,MAJ_그래도,MAG_이제,NNG_바다,NNG_풍경,MM_이런,MAJ_그럼,NNG_이번,NNG_어머니,NNG_칠순,NNG_형,EC_자고,NNG_얘기,ETM_ᆫ,ETM_ᆯ,NNG_기억,VV_남,EC_지만,VA_힘들,EC_면,MAG_안,VA_같,ETM_은,VV_들,EF_거든,EC_어,EF_지,EC_ᆫ데,MAG_쪼끔,VV_하,VV_먹,VV_싸,VX_말,NNG_주변,NNG_맛집,NNG_위주,EF_네,MAJ_그러면은,MAG_한번,NNG_상의,MM_어느,NNG_산,MM_한,VV_정하,VX_보,NNG_여름휴가,NNG_여름,VV_돌아다니,MAG_아예,NNG_물,MAJ_그리고,NNG_리조,EC_라,NNG_테라스,NNG_리조트,VV_알아보,NNG_그때,MAG_엄청,VA_비싸,EF_야,VV_알,MAG_같이,MAG_따로,EF_을까,NNG_지난번,VV_물어보,NNG_인,NNG_가족,NNG_패키지,NNG_할인,MAG_많이,EC_는데,NNG_만약,NNG_경우,MAG_거의,MM_요,NNG_정도,NNG_성수기,MAG_좀,NNG_시기,VV_피하,EC_ᆯ지,VX_싶,NNG_날짜,NNG_후반,EC_는지,EC_ᆫ다고,NNG_가격,NNG_금액,EF_자,NNG_계곡,JKO_을,NNG_애매,NNG_당일,EC_은데,NNG_근처,EC_으면,NNG_일단,EC_어도,VA_괜찮,VA_깨끗하,MAG_오래,MAG_못,EC_거든,EF_어서,VA_시원하,EF_고,NNG_휴가,MAG_일단,NNG_기준,MAG_다시,VX_있,MAG_딱,MAG_이렇게,VV_나오,MAG_먼저,EC_으니까,JKS_이서,EC_나,EC_라고,EF_려나,NNG_언니,MAG_멀리,NNG_부담,NNG_골프,VV_빼,NNG_엄마,EF_은데,MAG_무조건,EC_려고,EC_ᆫ다,ETM_란,NNG_말,NNG_한번,VV_줄이,VX_주,VA_심심하,VX_가지,MAG_막,NNG_여행,VV_쉬,VV_오,VA_바쁘,NNG_다리,VA_아프,VA_간단하,MAG_아주,EF_다,VV_맞,VX_오,MAG_최대한,NNG_밥,EC_는다고,NNG_라면,VV_끓이,MM_그런,VV_있,EC_다,NNG_강아지,NNG_사람,VA_없,MAG_굳이,NNG_신경,VV_쓰이,VA_길,VV_맞추,EC_어야지,NNG_호텔,VV_맡기,NNG_불편,NNG_요즘,VA_많,NNG_성격,NNG_엄두,VV_나,MAG_지금,VA_어리,MAG_쪼금,ETM_ᆫ단,VV_보이,MAG_왜냐하면,MAG_그렇게,EC_면은,VA_싫,JKO_ᆯ,EF_을지,MM_이,MAG_잘,EC_더라도,NNG_하루,EF_대,NNG_지,NNG_결혼식,NNG_별개,MAJ_그래서,NNG_평일,VV_내,VV_베이,NNG_주말,NNG_날,NNG_방학,MAG_어차피,NNG_의미,EF_으려나,NNG_해외,NNG_국내,MAG_딱히,NNG_입,NNG_시선,VV_묵,NNG_여수,EC_을지,VV_모르,VA_맛있,MAG_아무튼,EF_ᆫ가,MAG_계속,MAG_잠깐,NNG_시간,NNG_여건,EC_든,JX_야,JX_든,JX_이나,VA_짧,NNG_휴양림,MAG_아직,NNG_구체,NNG_통화,EC_던가,MAG_인제,NNG_기간,NNG_예약,EF_으니까,EF_어야지,NNG_장소,VX_놓,NNG_지역,EC_다고,MAG_다,EC_ᆯ려면,NNG_바닷가,NNG_태아,NNG_앞으,NNG_차,VV_타,NNG_작년,NNG_단시간,EC_ᆫ가,NNG_마음,NNG_동안,MAJ_아님,MM_다다음,NNG_주,NNG_친구,VV_만나,NNG_일정,NNG_며칠,JX_부터,NNG_객실,JX_이라든지,EC_네,NNG_방,JKG_의,NNG_결정,NNG_극,EC_라서,NNG_이상,EF_자고,NNG_추천,EC_은가,VV_좋아하,NNG_학원,MAG_미리,EC_고서,NNG_학교,VV_겹치,VA_크,EF_다고,NNG_방향,NNG_처음,VV_치,MAG_약간,NNG_차이,VV_일어나,NNG_오전,MM_두,VV_들어오,NNG_상관,NNG_장모,NNG_연세,NNG_안,NNG_최대한,NNG_놀이,VV_나가,EC_지만은,MAG_특히,NNG_음식,NNG_준비,VX_갖,VX_대,NNG_놀이방,MAG_천천히,MAG_아마,NNG_다,NNG_중학생,NNG_초등학생,NNG_학년,NNG_누나,EC_으면서,NNG_유아,NNG_저번,NNG_용인,VV_당기,NNG_달,NNG_중순,EC_려면,MAG_슬슬,MAG_제일,NNG_문제,JX_마다,NNG_부분,NNG_협의,MM_별
SD2400382,40대,0.0,0.0009049773755656109,0.0027149321266968325,0.0,0.011764705882352941,0.0027149321266968325,0.01085972850678733,0.011764705882352941,0.008144796380090498,0.007239819004524887,0.02986425339366516,0.005429864253393665,0.0,0.03529411764705882,0.007239819004524887,0.013574660633484163,0.008144796380090498,0.019909502262443438,0.00904977375565611,0.0416289592760181,0.0,0.005429864253393665,0.0009049773755656109,0.0027149321266968325,0.0027149321266968325,0.0009049773755656109,0.0,0.0,0.0036199095022624436,0.016289592760180997,0.0018099547511312218,0.0036199095022624436,0.0,0.005429864253393665,0.012669683257918552,0.0,0.01085972850678733,0.019909502262443438,0.0009049773755656109,0.004524886877828055,0.008144796380090498,0.0009049773755656109,0.0,0.0009049773755656109,0.0,0.0,0.004524886877828055,0.0027149321266968325,0.0009049773755656109,0.0,0.0,0.02262443438914027,0.0,0.008144796380090498,0.012669683257918552,0.0036199095022624436,0.005429864253393665,0.0,0.0,0.006334841628959276,0.012669683257918552,0.014479638009049774,0.0,0.0027149321266968325,0.0009049773755656109,0.008144796380090498,0.01085972850678733,0.01085972850678733,0.0036199095022624436,0.0018099547511312218,0.0036199095022624436,0.0027149321266968325,0.0,0.009954751131221719,0.0009049773755656109,0.0018099547511312218,0.0,0.0018099547511312218,0.0,0.005429864253393665,0.007239819004524887,0.005429864253393665,0.02081447963800905,0.0,0.0,0.0018099547511312218,0.004524886877828055,0.008144796380090498,0.005429864253393665,0.015384615384615385,0.00904977375565611,0.0,0.0009049773755656109,0.01809954751131222,0.004524886877828055,0.0,0.0009049773755656109,0.03257918552036199,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0,0.0,0.0,0.0,0.0,0.0018099547511312218,0.0,0.0009049773755656109,0.0,0.006334841628959276,0.004524886877828055,0.008144796380090498,0.0,0.0,0.0018099547511312218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036199095022624436,0.0036199095022624436,0.0009049773755656109,0.0,0.0009049773755656109,0.0018099547511312218,0.0027149321266968325,0.0,0.004524886877828055,0.0,0.0027149321266968325,0.0009049773755656109,0.0,0.0,0.0,0.0036199095022624436,0.0009049773755656109,0.0,0.004524886877828055,0.0,0.0,0.0009049773755656109,0.0018099547511312218,0.0036199095022624436,0.0,0.0,0.0,0.01085972850678733,0.0018099547511312218,0.0,0.0,0.0009049773755656109,0.0036199095022624436,0.0,0.0,0.0009049773755656109,0.005429864253393665,0.0,0.0,0.0009049773755656109,0.0,0.0018099547511312218,0.0,0.0009049773755656109,0.0027149321266968325,0.0,0.0009049773755656109,0.0036199095022624436,0.0,0.0,0.0,0.0,0.0027149321266968325,0.008144796380090498,0.0018099547511312218,0.0018099547511312218,0.0018099547511312218,0.0,0.0027149321266968325,0.0009049773755656109,0.0,0.004524886877828055,0.0,0.0027149321266968325,0.0027149321266968325,0.0009049773755656109,0.0018099547511312218,0.0,0.0,0.0036199095022624436,0.0,0.0027149321266968325,0.0018099547511312218,0.0009049773755656109,0.0018099547511312218,0.0,0.0,0.0,0.0,0.0,0.0009049773755656109,0.0,0.0,0.0027149321266968325,0.0027149321266968325,0.0018099547511312218,0.0036199095022624436,0.0,0.0,0.0,0.0,0.0,0.0009049773755656109,0.0,0.0,0.0018099547511312218,0.0,0.0,0.0,0.0,0.011764705882352941,0.0027149321266968325,0.0027149321266968325,0.004524886877828055,0.0009049773755656109,0.006334841628959276,0.0,0.0,0.0,0.0,0.005429864253393665,0.0,0.0,0.0009049773755656109,0.0,0.0,0.0018099547511312218,0.0,0.0,0.0,0.0009049773755656109,0.0,0.0,0.0,0.0,0.0,0.0018099547511312218,0.0,0.0,0.0027149321266968325,0.0,0.0018099547511312218,0.0009049773755656109,0.0,0.0,0.0,0.0,0.0,0.0,0.0018099547511312218,0.0009049773755656109,0.0,0.0,0.0009049773755656109,0.0,0.0036199095022624436,0.0036199095022624436,0.0009049773755656109,0.0,0.0027149321266968325,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0027149321266968325,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0018099547511312218,0.0018099547511312218,0.0009049773755656109,0.005429864253393665,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0027149321266968325,0.0027149321266968325,0.0018099547511312218,0.0009049773755656109,0.0027149321266968325,0.0027149321266968325,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0027149321266968325,0.0009049773755656109,0.004524886877828055,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0018099547511312218,0.0009049773755656109,0.0027149321266968325,0.0027149321266968325,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0018099547511312218,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0036199095022624436,0.0009049773755656109,0.0027149321266968325,0.0018099547511312218,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0036199095022624436,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0018099547511312218,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0009049773755656109,0.0036199095022624436,0.0009049773755656109,0.0009049773755656109
SD2400383,40대,0.0008410428931875525,0.005046257359125316,0.001682085786375105,0.0008410428931875525,0.012615643397813289,0.0008410428931875525,0.022708158116063918,0.015138772077375946,0.004205214465937763,0.002523128679562658,0.03280067283431455,0.010933557611438183,0.0008410428931875525,0.045416316232127836,0.010092514718250631,0.00672834314550042,0.007569386038687973,0.025231286795626577,0.01682085786375105,0.02943650126156434,0.0008410428931875525,0.005887300252312868,0.0008410428931875525,0.009251471825063078,0.00336417157275021,0.004205214465937763,0.0008410428931875525,0.0008410428931875525,0.005046257359125316,0.01345668629100084,0.002523128679562658,0.00672834314550042,0.00336417157275021,0.00336417157275021,0.014297729184188394,0.008410428931875526,0.01934398654331371,0.017661900756938603,0.0008410428931875525,0.00672834314550042,0.004205214465937763,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.002523128679562658,0.009251471825063078,0.010092514718250631,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.023549201009251473,0.0008410428931875525,0.010092514718250631,0.01345668629100084,0.009251471825063078,0.005046257359125316,0.0008410428931875525,0.0008410428931875525,0.009251471825063078,0.011774600504625737,0.005046257359125316,0.0008410428931875525,0.002523128679562658,0.002523128679562658,0.011774600504625737,0.009251471825063078,0.00672834314550042,0.001682085786375105,0.001682085786375105,0.00336417157275021,0.00336417157275021,0.0008410428931875525,0.007569386038687973,0.002523128679562658,0.010092514718250631,0.002523128679562658,0.002523128679562658,0.00336417157275021,0.00336417157275021,0.004205214465937763,0.00336417157275021,0.023549201009251473,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.005887300252312868,0.011774600504625737,0.00336417157275021,0.008410428931875526,0.005046257359125316,0.0008410428931875525,0.001682085786375105,0.023549201009251473,0.005046257359125316,0.00336417157275021,0.005046257359125316,0.01934398654331371,0.002523128679562658,0.002523128679562658,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.0008410428931875525,0.005046257359125316,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.005046257359125316,0.0008410428931875525,0.009251471825063078,0.001682085786375105,0.00336417157275021,0.002523128679562658,0.005046257359125316,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.005046257359125316,0.0008410428931875525,0.001682085786375105,0.005046257359125316,0.001682085786375105,0.0008410428931875525,0.00336417157275021,0.005046257359125316,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.002523128679562658,0.001682085786375105,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.00336417157275021,0.0008410428931875525,0.010092514718250631,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.002523128679562658,0.002523128679562658,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.004205214465937763,0.00336417157275021,0.0008410428931875525,0.004205214465937763,0.001682085786375105,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.002523128679562658,0.002523128679562658,0.0008410428931875525,0.001682085786375105,0.004205214465937763,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.00336417157275021,0.001682085786375105,0.004205214465937763,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.005046257359125316,0.0008410428931875525,0.001682085786375105,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.00336417157275021,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.001682085786375105,0.001682085786375105,0.00336417157275021,0.001682085786375105,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.002523128679562658,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.002523128679562658,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.001682085786375105,0.0008410428931875525,0.0008410428931875525,0.0008410428931875525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
