화자ID,연령대,NP_자기,JKS_가,VV_가,ETD_ㄴ,NNG_여행,NNB_중,VA_재밌,NNB_데,NP_어디,JX_야,NNG_기억,VV_남,ETD_는,NNG_나라,NP_나,JX_는,NNG_뉴,NNG_랜드,ETD_을,NNG_때,NNG_제일,JKS_이,NNB_거,NNG_경찰,JKO_한테,NNG_과,NNG_속,ECD_다가,NNG_딱지,VV_끊기,NNG_경험,NNG_인상,ECD_지,VXV_않,EFQ_을까,VV_싶,ECD_어,NNG_나름,NP_그,NP_거기,NNG_고속,NNG_도로,NNG_시속,NR_100,VV_키,ETD_ㄹ,NNG_로,NNG_제한,EFN_거든,NNG_내가,NNG_속도,JKO_를,VV_맞추,ECD_어서,VV_달리,ECE_고,VV_있,ECD_는데,VXV_있,NNG_그때,VV_기억나,NNG_차,NR_3,NNM_대,NR_5,NNG_날,NNG_추월,VV_갔잖,ECD_아,NNG_반대,NNG_차선,VV_넘,VV_삑삑거리,ECE_면서,VA_느리,ECS_어,VV_가지,NNG_순간,NNG_나도,VV_받,ECD_아서,NNG_가속,JKO_을,VV_내,NNG_뒤,NNG_하면서,VV_따라오,EFN_잖아,NNG_하,VV_이러,NNG_한숨,VV_쉬,NNG_옆,NNG_변명,VV_하,NP_너,VV_타,NNG_구경,VV_알,ECD_니,VV_그러,ECE_면,NNG_촬영,JX_만,NNB_것,ECD_라,VV_그리하,ECD_여도,NNG_타이밍,VV_나오,VV_도와주,EFN_어야지,NNG_미인계,VV_쓰,EFN_든가,VV_어,VA_그,ECD_게,VA_같,VV_그,NNG_카메라,NNG_하나,JX_도,VA_없,EFN_라고,NNG_평소,NNG_조심,ECD_어야,VV_되,VV_아,ECS_아,VV_그리,NNG_인상적,EFQ_던,NNG_게,NNG_경찰차,NNG_색깔,VA_달르,EFN_어,VA_희,NNG_파,ETD_란,NNG_분홍색,EFQ_나,NNG_빨간색,VV_다르,NNG_카,NNG_길가,VV_스,VV_지나가,JX_마다,NNG_긴장,NP_뭐,NNG_하루,NR_200,NR_300,NNG_운전,NNG_기,NNG_훈련,VXA_듯하,NNG_느낌,NNG_연습,JX_은,VV_시키,VXV_주,ECD_려고,NNG_노력,ECE_ㄴ데,NNG_가,VV_무서워하,NP_우리,NNG_앞,NNG_이용,NNG_추후,NNG_해외여행,VV_갈,NNG_아메리카,NNB_쪽,VXV_보,NNG_캐나다,VV_나,NNG_봄,NNG_벨기에,NNG_이쪽,VA_좋,EFN_대,NNG_옛날,JX_부터,JX_란,NNG_도시,VV_캐,ECE_나,NNG_한번,VV_보,VXA_싶,NNG_무엇,NNG_빅토리아,NNG_폭포,NNG_경계,VA_그렇,EFN_다고,NNG_드라마,NNG_도,NNG_깨,NNG_빈가,NNG_인종,NNG_차별,VA_심하,NNG_우리나라,NNG_만큼,NNG_치안,ETD_은,JKS_라서,ECD_은데,NNM_건,VA_젊,NNG_바다,NNG_마음,VV_해지,NP_내,VV_뚫리,NNG_요새,NNG_산도,NNG_사실,NR_둘,NNG_등산,NNG_가기,VXV_놓,EFN_네,ECE_자,NNG_지금,NNG_가을,ECD_니까,NNG_아침,ETN_기,JKS_는,NNG_적기,VV_지나,VV_느,VA_춥,NNG_근,NNG_교,NNG_아차산,JX_이나,VA_이렇,NNG_주말,NNG_단풍,NNG_철,EFQ_ㄴ가,NNG_수영,VV_좋아하,NNB_바,JX_라고,NNG_생각,NP_그거,VV_몰르,NNG_나중,NNG_아기,VV_생기,ECE_ㄴ다면,NNG_애,VV_데리,NNG_뻘,NNG_갯벌,NNG_가면,NP_그것,VV_놀,ECD_기에,NNG_회사,NNG_동료,NNG_분,NNG_휴양림,NNG_캠핑,NNG_장,VV_빌리,VXV_가지,VV_뛰,NNG_낚시,NNG_산,JX_이,VA_크,VA_괜찮,NNG_순,NNG_한데,NR_만,NNG_데이트,NNG_처음,NNG_입문,NNG_글,NNG_램,ECD_라고,NNG_몸,NNG_식재료,NNG_사가,NNG_세팅,ETD_단,NNG_말,EFN_야,NNG_사람,NNG_추천,NNG_장비,NNG_발,VV_세우,ECE_ㄴ다고,NNG_도구,VV_사,VV_팔리,ETN_ㅁ,NNG_중고,NNG_매매,VA_힘들,NNG_시간,NNG_유행,NNG_자리,NNG_잡기,ECD_여,NNG_시도,VV_말,VV_글,VV_읃,NNG_예약,VA_빡세,NNG_하대,VA_가깝,NNG_이제,VV_아니,NNG_우리,NNG_여성,VV_꺼리,NNG_이유,NNG_과장,VV_따,NNG_딸,ECD_던데,NNG_샤워,EFN_더라,NNG_고,NNG_벌레,VA_많,NNG_공용,NNG_시설,ECS_다,VA_더럽,NNG_여자,ETD_ㄴ다는,VV_찾,VA_귀찮,NNG_해외,NNG_동남아,NNG_패키지,NNG_어르신,VV_가시,NNG_런,VV_거르,NNG_가야,NNG_자유,ECE_려면,NNG_열,JX_까지,NNG_계획,NNG_이번,NR_하나,NNG_제가,NNG_일,NNG_책,ECD_ㄴ지,VV_물어보,VV_싸우,NNG_문제,ECE_지만,NNG_불만족,NNB_수,NNG_만족,VV_위하,NNG_의견,ECD_려,VV_짜,VA_쉽,VV_맞,NNG_곳,NNG_기억력,NNG_엄마,NNG_아빠,VV_어리,NNG_전국,NNG_정도,VV_다니,VXV_지,NNG_질문,VV_대하,NNG_답,VV_떠올리,VA_어렵,NNG_얘기,NNG_은,NNG_주면,VV_묻,NNG_여행지,NNG_최근,ECD_러,NNG_신혼여행,NNG_기간,VA_짧,NNG_겨울,NNG_여름,ECD_으니까,NNG_날씨,VV_울,VA_덥,NNG_햇빛,VA_뜨겁,VV_내리,EFO_으라,NNB_터,NNG_만약,NNG_필요,NNG_손짓,VV_앉,NNG_안,NNG_동영상,NNG_라,NNB_하,VV_오,VV_말하,ECD_ㄹ지,VV_모르,EFN_다,NNG_실력,VV_늘,ECD_으면,NNG_도움,ECD_ㄹ까,NNG_전,NNG_고생,NNG_둘,NNG_반반,VV_나누,NNG_그전,NNG_혼자,NNG_독,NNG_박,ECD_고서,NNG_예정,NNG_대체,NNG_각자,NNG_경우,NNG_항공사,VA_어리,NNG_혜택,NNG_여기저기,VV_저,NNG_결정,NNG_선택지,VV_없었,NNG_유럽,NNG_다음,ECD_아야,VV_싫어하,VV_덥,VA_싫,ECE_건,NNG_성수기,NNG_대학교,VA_친하,NNG_친구,NNG_워킹,NNG_홀,NNG_리,NNG_데이,NNG_아르바이트,NNG_돈,VV_벌,NR_1,NNM_명,NP_그분,NNG_학교,NNG_중고등학교,VV_살,NNG_그다음,NNG_정보,VV_알리,VA_어떻,VA_맛있,ECS_는지,ETD_ㄴ단,VV_구하,VV_널,EFQ_ㄹ까,NNG_진짜,NNG_바람,NNG_요,NNG_며칠,NNG_오후,NNG_밤,NNG_패딩,VV_꺼내,ECD_서,NNG_입,VV_입,NNB_지경,NNG_반팔,NNG_세월,NNG_호,NNG_사건,VV_있었,NNG_이후,VA_무섭,NNG_무서움,VV_느껴지,VV_생각나,ECD_ㄴ데,ETD_다는,NNG_원래,NNG_종일,NNG_노동,NNG_짐,VV_싣,NNG_음식,NNG_요리,VV_만들,NNG_뒷정리,NNG_텐트,VV_치,VV_자,NNG_단,NNG_주변,ECS_ㄴ다,VV_듣,VV_들,NNG_고기,VV_굽,VV_먹,NNG_아무것,NNG_카라반,VV_놓,NNG_추,VV_날,NNG_가족,NNG_동물,NNG_캐릭터,NNG_모양,NNG_캠핑카,VV_다그,NR_10,VV_놓아두,NNG_하나하나,NNG_시스템,ECD_어도,JKG_의,NNG_주차,NNG_사용,VA_귀엽,NNG_기회,ECD_아도,NNG_더러운,VV_싫,NNG_좀,VA_편하,NNG_여럿,VV_씻,NNG_동안,VV_들어오,VV_낳,NNG_위생적,NNG_화장실,NNG_거도,NNG_개수대,NNB_때문,VV_일,NNG_상품,NNG_코스,VV_짜여지,VV_얽매이,EFN_지,NR_2,EFQ_는다고,NNG_여,ECE_거나,NNG_엠,NNG_비,NNG_티,NNG_아이,VV_따지,NNG_제,NNG_제이,NNG_성향,VXV_두,NNG_케이스,NNG_언니,NNG_타임,NNG_테이블,NNB_시,NNG_이동,NNB_식,VV_주,ECD_도록,EFN_ㄹ게
SD2401597,30대,0.0005595970900951316,0.021264689423614997,0.019026301063234472,0.029099048684946838,0.00391717963066592,0.002238388360380526,0.001119194180190263,0.0027979854504756574,0.0016787912702853946,0.0005595970900951316,0.006155567991046447,0.002238388360380526,0.013430330162283156,0.0027979854504756574,0.021264689423614997,0.023503077783995522,0.001119194180190263,0.001119194180190263,0.005595970900951315,0.00391717963066592,0.0005595970900951316,0.024062674874090653,0.01510912143256855,0.0,0.003357582540570789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010072747621712367,0.008953553441522105,0.0016787912702853946,0.0005595970900951316,0.006715165081141578,0.0,0.001119194180190263,0.0016787912702853946,0.0,0.0,0.0,0.0,0.0,0.007274762171236709,0.0,0.0,0.00391717963066592,0.008953553441522105,0.0,0.012870733072188025,0.0,0.009513150531617236,0.0,0.03077783995523223,0.011751538891997761,0.008393956351426972,0.0027979854504756574,0.00391717963066592,0.0,0.004476776720761052,0.0,0.0005595970900951316,0.0,0.0,0.0,0.0,0.013989927252378288,0.0,0.0,0.0,0.0,0.0005595970900951316,0.0,0.020705092333519866,0.001119194180190263,0.0,0.001119194180190263,0.0005595970900951316,0.006155567991046447,0.0,0.038052602126468944,0.0,0.0005595970900951316,0.0005595970900951316,0.0,0.00391717963066592,0.0,0.0005595970900951316,0.0,0.0,0.0,0.0,0.028539451594851706,0.0,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0016787912702853946,0.005595970900951315,0.0005595970900951316,0.0005595970900951316,0.01119194180190263,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0,0.0016787912702853946,0.0,0.0,0.0,0.002238388360380526,0.0,0.0016787912702853946,0.002238388360380526,0.006715165081141578,0.012311135982092894,0.003357582540570789,0.0,0.0005595970900951316,0.01790710688304421,0.003357582540570789,0.0016787912702853946,0.001119194180190263,0.0,0.003357582540570789,0.01119194180190263,0.0,0.011751538891997761,0.002238388360380526,0.0,0.001119194180190263,0.0,0.0,0.0,0.0,0.006155567991046447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005595970900951316,0.0,0.0016787912702853946,0.0,0.0,0.0,0.006715165081141578,0.0005595970900951316,0.0,0.0,0.006155567991046447,0.0,0.0,0.0,0.0005595970900951316,0.0027979854504756574,0.011751538891997761,0.0016787912702853946,0.004476776720761052,0.0005595970900951316,0.0,0.00391717963066592,0.002238388360380526,0.0,0.006155567991046447,0.0,0.0,0.0,0.0016787912702853946,0.004476776720761052,0.0,0.0,0.0016787912702853946,0.005595970900951315,0.003357582540570789,0.0005595970900951316,0.0,0.0,0.008393956351426972,0.0,0.002238388360380526,0.002238388360380526,0.0,0.0,0.0,0.0,0.0016787912702853946,0.005595970900951315,0.004476776720761052,0.001119194180190263,0.0,0.0,0.0,0.006155567991046447,0.00391717963066592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001119194180190263,0.0,0.0,0.004476776720761052,0.0,0.0,0.0,0.0,0.003357582540570789,0.0005595970900951316,0.0,0.001119194180190263,0.0,0.0016787912702853946,0.0,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0,0.0027979854504756574,0.001119194180190263,0.003357582540570789,0.0005595970900951316,0.003357582540570789,0.001119194180190263,0.0,0.0,0.001119194180190263,0.006715165081141578,0.0,0.0,0.0,0.0,0.0016787912702853946,0.0,0.001119194180190263,0.0005595970900951316,0.0,0.0,0.00391717963066592,0.0,0.0,0.005036373810856184,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.0,0.0,0.001119194180190263,0.0,0.0005595970900951316,0.0,0.0,0.001119194180190263,0.001119194180190263,0.001119194180190263,0.0,0.0005595970900951316,0.0005595970900951316,0.0,0.0027979854504756574,0.007274762171236709,0.0,0.0,0.0027979854504756574,0.0,0.0,0.002238388360380526,0.0005595970900951316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027979854504756574,0.0,0.0,0.0,0.0,0.0,0.002238388360380526,0.002238388360380526,0.008393956351426972,0.0,0.0,0.0,0.0027979854504756574,0.004476776720761052,0.0,0.0005595970900951316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016787912702853946,0.0,0.0,0.0,0.0,0.0016787912702853946,0.0,0.0,0.0,0.0005595970900951316,0.0,0.0,0.0,0.0,0.0016787912702853946,0.0,0.001119194180190263,0.0,0.0016787912702853946,0.0016787912702853946,0.002238388360380526,0.0005595970900951316,0.0,0.0,0.0005595970900951316,0.0,0.0,0.0,0.0,0.0016787912702853946,0.0,0.0,0.0,0.0,0.0,0.0016787912702853946,0.0,0.0,0.0016787912702853946,0.004476776720761052,0.0,0.0005595970900951316,0.0,0.0,0.0,0.0,0.0005595970900951316,0.0,0.0005595970900951316,0.001119194180190263,0.0,0.0016787912702853946,0.0,0.0,0.0,0.0005595970900951316,0.001119194180190263,0.0,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.003357582540570789,0.004476776720761052,0.001119194180190263,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0016787912702853946,0.005595970900951315,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.001119194180190263,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.001119194180190263,0.0027979854504756574,0.0005595970900951316,0.002238388360380526,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0016787912702853946,0.0016787912702853946,0.002238388360380526,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0016787912702853946,0.0016787912702853946,0.001119194180190263,0.001119194180190263,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.00391717963066592,0.001119194180190263,0.001119194180190263,0.001119194180190263,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0027979854504756574,0.0027979854504756574,0.0005595970900951316,0.0005595970900951316,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.0016787912702853946,0.0005595970900951316,0.0016787912702853946,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0027979854504756574,0.001119194180190263,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0016787912702853946,0.0027979854504756574,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0016787912702853946,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.001119194180190263,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.002238388360380526,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316,0.0005595970900951316
SD2401598,30대,0.004669260700389105,0.01867704280155642,0.010894941634241245,0.010894941634241245,0.005447470817120622,0.0007782101167315176,0.0015564202334630351,0.004669260700389105,0.0015564202334630351,0.0007782101167315176,0.0031128404669260703,0.0038910505836575876,0.01867704280155642,0.0031128404669260703,0.008560311284046693,0.0311284046692607,0.0023346303501945525,0.0023346303501945525,0.007782101167315175,0.008560311284046693,0.0015564202334630351,0.0311284046692607,0.01634241245136187,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0015564202334630351,0.010116731517509728,0.004669260700389105,0.0023346303501945525,0.0007782101167315176,0.0038910505836575876,0.0007782101167315176,0.0031128404669260703,0.004669260700389105,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.012451361867704281,0.0023346303501945525,0.0007782101167315176,0.005447470817120622,0.004669260700389105,0.0015564202334630351,0.010116731517509728,0.0007782101167315176,0.0062256809338521405,0.0023346303501945525,0.04046692607003891,0.010894941634241245,0.007782101167315175,0.005447470817120622,0.0007782101167315176,0.0007782101167315176,0.0038910505836575876,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.00933852140077821,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0038910505836575876,0.0007782101167315176,0.01634241245136187,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.005447470817120622,0.0007782101167315176,0.025680933852140077,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.008560311284046693,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.03268482490272374,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.007003891050583658,0.012451361867704281,0.0007782101167315176,0.0023346303501945525,0.010894941634241245,0.0031128404669260703,0.007003891050583658,0.0062256809338521405,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0038910505836575876,0.0015564202334630351,0.0062256809338521405,0.011673151750972763,0.0031128404669260703,0.0015564202334630351,0.0015564202334630351,0.01556420233463035,0.0023346303501945525,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.004669260700389105,0.010116731517509728,0.008560311284046693,0.01556420233463035,0.005447470817120622,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0031128404669260703,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0031128404669260703,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0038910505836575876,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0062256809338521405,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.005447470817120622,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.005447470817120622,0.0023346303501945525,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.007782101167315175,0.0015564202334630351,0.0015564202334630351,0.0023346303501945525,0.0007782101167315176,0.0015564202334630351,0.0015564202334630351,0.0015564202334630351,0.0023346303501945525,0.0062256809338521405,0.004669260700389105,0.0038910505836575876,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.008560311284046693,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0015564202334630351,0.004669260700389105,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0038910505836575876,0.0023346303501945525,0.0007782101167315176,0.0023346303501945525,0.0023346303501945525,0.0031128404669260703,0.0007782101167315176,0.0062256809338521405,0.0007782101167315176,0.004669260700389105,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.007003891050583658,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0015564202334630351,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0023346303501945525,0.007782101167315175,0.0023346303501945525,0.0007782101167315176,0.0031128404669260703,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0031128404669260703,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0023346303501945525,0.0007782101167315176,0.0023346303501945525,0.0031128404669260703,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.005447470817120622,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0015564202334630351,0.0023346303501945525,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0031128404669260703,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0015564202334630351,0.0015564202334630351,0.005447470817120622,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0015564202334630351,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0007782101167315176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
