화자ID,연령대,VV_느,ECS_어,NNG_결혼,ECE_고,VV_나서,NNG_화정,VV_살,ECD_다가,NNG_이번,NNG_이사,NNB_간,VV_가,ECS_아,ECD_아서,VV_어,VV_때,EFN_어,NP_너,NNG_지,VV_지나,EFN_지,NR_6,NNM_개월,NNG_정도,ETD_ㄴ,NNB_것,EFQ_ㄴ가,NNG_집,VV_구하,ETD_ㄹ,NNG_때,JX_는,NP_그쪽,NNG_지역,EFQ_던,VV_그,ECD_어야,NP_우리,NNG_동네,VV_벗어나,VXA_싶,ECD_지,VXV_않,VV_그리하,JX_은,NP_내,NNG_주변,NNG_친구,JX_도,VV_보,ECE_면,NNG_은,NNG_요,VV_사,ETD_는,NNG_사람,JKS_이,JKO_를,EFN_라고,NNG_서울,VV_나가,ETN_기,JKS_는,VV_하,ECE_지만,ECD_여도,NNG_가까이,VV_있,ECD_어서,VV_건지,VV_아니,NP_뭐,NNG_부모님,VA_멀,ECD_어,VXV_지,VA_싫,NNG_특별,NNG_이유,JKS_가,NNB_거,JX_야,VV_그러,VA_같,ECD_아,NNG_가면,ECS_는지,VV_모르,VV_그리,VA_없,VV_갈,NNG_생각,ECD_게,VV_되,NNG_부분,ECS_지,EFQ_을까,NNG_회사,JX_이,ECD_라면,VA_어렵,NP_나,NNG_자취,NNB_적,VV_나,NNG_대학생,NNG_학교,NNG_난,NNG_천안,EFN_잖아,NNG_그때,NR_4,NNM_년,NNG_동안,VV_다니,ECE_면서,VV_걸,EFN_ㄴ대,NNB_쪽,NNG_이동,NNG_거리,VV_에,ECD_서,NNG_경력,VV_오래되,NNG_말,JX_대로,NNG_생활력,VV_강하,VXV_있,VV_치,NNG_구들,NNG_음식,VV_먹,NNG_청,NNG_소,NNG_빨래,VA_이렇,ECD_니까,VV_말하,NNG_자립심,VV_키우,VA_그렇,NNG_요리,NNB_편,NNB_식,VA_괜찮,ECD_은데,NNG_양식,JX_이나,NNG_한식,NNB_대로,VV_블,NNG_로그,JX_나,NNB_데,NNG_레,VV_나오,ECD_으니까,VV_따르,NNG_하면서,NNG_실력,JKO_을,NNG_향상,EFQ_나,VV_듣,NNG_내가,NNG_담당,NNG_음,NNG_시판,NNG_소스,VA_많,NP_그것,NNG_활용,VV_만들,NNB_수,NNG_사용,NNG_퀄리티,VA_높,ETD_은,ETD_을,NNG_비율,NR_2,NNG_스푼,NR_1,JX_만,NNG_기억,ECD_으면,NNG_메뉴,NNG_공통,VV_맞,NNG_간장,VV_들어가,EFQ_느냐,NNG_굴,EFQ_냐,NNG_맛,VV_바뀌,VA_맛있,ECE_ㄴ다고,NNG_밥,NP_여기,NNG_이상,ECS_다,NNG_소금,VV_넣,NNG_파악,EFN_더라,NNG_지금,NNG_나도,NNG_라,VV_들,NNG_가,NNG_안,VV_꾸미,EFN_다고,EFQ_ㄹ까,NNG_적응,VXV_버리,ECD_으니,NNG_벽지,NNG_교체,NNG_원래,VV_가지,NNG_침대,NNG_가구,NNG_유지,VA_새롭,VV_바꾸,EFN_다,NNG_인테리어,NNG_용품,NNG_부엌,VV_아,NP_어디,JX_든,VA_예쁘,NNG_자신,VA_좋,ECE_거나,NNG_공부방,NNG_서재,NNG_방,NNG_책,VV_읽,NNG_공부,NNG_시간,VV_늘어나,NNG_차지,VA_커다랗,NNG_트리,NR_12,NNM_월,NR_25,NNM_일,NNG_이제,NNG_연말,NNG_정리,VA_힘들,NP_그거,VV_꺼내,NNG_조명,VV_풀,VXV_가지,ECD_는데,VXV_보,NP_이것,NNG_마음,NNG_실,NNG_행동,VV_옮기,NNG_일,JX_뿐,ECD_라,NNG_청소,NNG_자체,VA_그,ECE_ㄴ데,NNG_건,NNG_엄마,VXV_주,VA_어떻,NP_그,NNG_흰옷,NNG_검정색,NNG_옷,NNG_구분,NNG_컬러,NNG_거랑,VV_섞이,VV_물들,NNG_신경,VV_쓰,VV_파,ECD_아도,VV_썰,VV_노,EFN_아야지,VV_데우,NNG_냉동실,NNM_가지,ECD_라고,EFN_어야지,NNG_야채,VV_상하,VV_드,NNG_보관,NNG_꿀,NNG_팁,VV_꾸,NNG_다이,NNG_케이스,NNG_칸,VV_맞추,NNG_마늘,NNM_건,VV_알,NNG_비닐,NNG_봉투,NNG_다음,VV_얼리,VV_칼질하,NNG_방법,VV_사용하,ECD_던데,NNG_나중,VV_위하,NNG_한번,NNG_사서,VV_드리,NNB_템,NNG_실리콘,NNG_얼음,NNG_틀,NNG_거지,VV_낳,VA_엄청나,VA_크,VV_말,VA_다르,VV_들이,NNG_가정,ECD_니깐,NNM_것,NNG_이소,NNG_주,VV_찾아가,NNG_그릇,NNG_전문점,NNG_도,ECD_기에,EFI_구나,NNG_화이트,JX_들,NNG_고,NNG_실제,EFN_네,NNG_구입,NNG_요즘,JKS_은,NNG_무엇,ECD_아야,ECS_을지,NNG_고민,NNG_만족,NNG_진짜,NNG_초등학교,JX_부터,NP_언제,NR_20,NNM_살,JX_까지,NR_8,NNG_인생,EFN_거든,NNG_기분,VV_오,VA_낯설,NNG_게,NNG_연도,NR_3,ECS_ㄴ가,NNG_전,VA_오래되,NNG_이래,VV_대하,VV_몰르,VV_살펴보,NNG_시장,NNG_처음,NNG_신혼,VV_잡,ECE_나,VA_가깝,NNG_겁,ECD_여,NNG_최대한,ECD_더라도,NNG_말자,NNG_오빠,NNG_광,NNG_중간,VV_택하,NNB_나름,NNG_혼자,ECS_은지,VV_잘하,NNG_계속,VV_인하,NNG_출가,NR_하나,NNG_고생,NNG_요새,NNG_유,NNG_튜브,ECE_고는,NNG_의외,VA_쉽,NNG_고춧가루,NNG_재료,VV_변하,NNG_얘기,ECE_자면,NNG_남편,VV_좋아하,ECD_려고,NNG_최근,NNG_닭볶음탕,NNG_닭,NNG_갈비,NNG_베이스,NNG_예,NNG_술,NNG_기본,NNG_베이,VV_슬,NNG_특이,ECD_니,NNG_현모양처,NNG_스타일,VV_통하,VV_배우,VV_같,NNG_좀,NNG_생활,NNB_터,VA_아쉽,VA_부럽,JKG_의,NNG_로망,NNG_집의,NNG_관심,ECD_고서,NNG_터,NNG_시,VV_늘,NNG_전셋집,NNG_한계,ECD_어도,NNG_약간,NNG_벽,NNG_쪽,NNG_상판,NNG_오늘,NNG_우,VV_이러,VXV_나,VA_저렇,ETD_다는,VV_저러,VV_갖,VXA_있,ECE_다면,NNG_사실,NNG_부지런,NNG_만이,ECE_려면,NNG_정돈,VV_잘되,NNG_공간,VV_생기,NNG_나름,VA_귀찮,NNG_주부,NNG_존경,NNG_파,VV_자,ECD_ㄹ라,VXV_놓,NNG_냉동,VV_시키,VXV_두,EFN_야,NNG_면,NNG_소분,NNG_중요,EFN_여야지,ECD_려,VA_비슷하,ECD_ㄴ데,NNG_제품,NNG_이름,VA_편하,VV_빼,NNG_추천,EFN_ㄹ게,ECD_느라고,NNG_주방,NNG_경우,ECE_지마는,NNG_실용성,NNG_가위,NNG_대란,NNG_품질,NNG_전자레인지,VV_돌리,NNG_오븐,NNG_가능,NNG_인터넷,NNG_도자기,NNG_도예,NNG_밥그릇,NNG_깨,NNG_반찬,VA_들,NNG_포크,VV_그렇,NNG_사면,NNG_개인적,VV_생각나,VV_떠오르,NNG_아침,NNG_사과,NNG_도마,VV_푸,NNG_마야,ECE_건,VA_길,NNG_한,NNM_개,NNG_색깔,VV_자르
SD2401889,30대,0.0,0.020104244229337303,0.0029784065524944155,0.03276247207743857,0.0,0.0014892032762472078,0.006701414743112435,0.0007446016381236039,0.0014892032762472078,0.006701414743112435,0.0,0.005956813104988831,0.006701414743112435,0.0052122114668652275,0.0029784065524944155,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0007446016381236039,0.0007446016381236039,0.0,0.0022338049143708115,0.0387192851824274,0.014147431124348473,0.0007446016381236039,0.0037230081906180195,0.0,0.00967982129560685,0.0052122114668652275,0.021593447505584513,0.0,0.0,0.0,0.0007446016381236039,0.0014892032762472078,0.0,0.0029784065524944155,0.0,0.005956813104988831,0.0022338049143708115,0.0014892032762472078,0.004467609828741623,0.014147431124348473,0.0037230081906180195,0.0007446016381236039,0.0,0.018615040953090096,0.005956813104988831,0.0029784065524944155,0.0052122114668652275,0.0,0.0052122114668652275,0.01563663440059568,0.0007446016381236039,0.016381236038719285,0.024571854058078928,0.007446016381236039,0.0,0.0,0.0029784065524944155,0.0007446016381236039,0.029039463886820552,0.0,0.0022338049143708115,0.0,0.014892032762472078,0.004467609828741623,0.0,0.0007446016381236039,0.005956813104988831,0.0022338049143708115,0.0007446016381236039,0.007446016381236039,0.0022338049143708115,0.0,0.0,0.0,0.004467609828741623,0.023827252419955324,0.0014892032762472078,0.012658227848101266,0.00967982129560685,0.016381236038719285,0.0,0.0,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0022338049143708115,0.0052122114668652275,0.01340282948622487,0.006701414743112435,0.0,0.0,0.0,0.0,0.0,0.0,0.0007446016381236039,0.011169024571854059,0.004467609828741623,0.0007446016381236039,0.005956813104988831,0.0,0.0,0.0,0.0,0.007446016381236039,0.0029784065524944155,0.0,0.0014892032762472078,0.0,0.0007446016381236039,0.0037230081906180195,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0022338049143708115,0.0,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0,0.0,0.0,0.0029784065524944155,0.0,0.006701414743112435,0.0,0.008190618019359643,0.0014892032762472078,0.0,0.0,0.0,0.0029784065524944155,0.0052122114668652275,0.0,0.0,0.0007446016381236039,0.0014892032762472078,0.0029784065524944155,0.0037230081906180195,0.0037230081906180195,0.0,0.0,0.0,0.004467609828741623,0.005956813104988831,0.0,0.0007446016381236039,0.0,0.0007446016381236039,0.0,0.0,0.01563663440059568,0.0,0.0,0.0014892032762472078,0.0029784065524944155,0.0,0.0,0.0,0.0,0.0037230081906180195,0.0,0.0,0.0014892032762472078,0.0037230081906180195,0.0014892032762472078,0.0,0.0,0.005956813104988831,0.004467609828741623,0.0,0.0,0.0,0.0014892032762472078,0.0,0.0,0.0007446016381236039,0.0,0.0,0.008935219657483246,0.0007446016381236039,0.0,0.0,0.0,0.0014892032762472078,0.0022338049143708115,0.0,0.0,0.0,0.0,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0,0.0022338049143708115,0.0052122114668652275,0.0014892032762472078,0.0,0.0022338049143708115,0.0022338049143708115,0.0,0.0022338049143708115,0.0,0.0007446016381236039,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0,0.004467609828741623,0.0,0.0,0.0,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0052122114668652275,0.0014892032762472078,0.0022338049143708115,0.0014892032762472078,0.0007446016381236039,0.0,0.0052122114668652275,0.0,0.0037230081906180195,0.0007446016381236039,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0,0.0,0.0007446016381236039,0.0007446016381236039,0.0,0.0007446016381236039,0.0,0.0,0.0007446016381236039,0.0,0.0022338049143708115,0.0014892032762472078,0.004467609828741623,0.0007446016381236039,0.0,0.0,0.004467609828741623,0.010424422933730455,0.0052122114668652275,0.0,0.0,0.0,0.0,0.0,0.0022338049143708115,0.0,0.0007446016381236039,0.0022338049143708115,0.0,0.0014892032762472078,0.0022338049143708115,0.0,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0014892032762472078,0.0,0.0,0.0,0.0007446016381236039,0.0014892032762472078,0.0,0.0052122114668652275,0.0,0.0022338049143708115,0.0007446016381236039,0.0,0.0,0.0,0.0007446016381236039,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.006701414743112435,0.0,0.0,0.0,0.0037230081906180195,0.0,0.0029784065524944155,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0,0.0,0.0007446016381236039,0.0,0.0,0.0,0.0007446016381236039,0.0,0.0007446016381236039,0.0,0.0014892032762472078,0.0014892032762472078,0.0,0.0,0.0,0.0007446016381236039,0.0,0.0007446016381236039,0.0,0.0,0.004467609828741623,0.0,0.0,0.0007446016381236039,0.0,0.0022338049143708115,0.0,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0,0.0,0.0014892032762472078,0.0,0.0029784065524944155,0.0,0.0,0.0,0.0007446016381236039,0.0014892032762472078,0.0,0.0007446016381236039,0.0,0.004467609828741623,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.006701414743112435,0.0014892032762472078,0.0022338049143708115,0.0014892032762472078,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0022338049143708115,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0037230081906180195,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.004467609828741623,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0029784065524944155,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0029784065524944155,0.0014892032762472078,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0022338049143708115,0.0007446016381236039,0.0029784065524944155,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0014892032762472078,0.0014892032762472078,0.0014892032762472078,0.0007446016381236039,0.0022338049143708115,0.0014892032762472078,0.0022338049143708115,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0022338049143708115,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0022338049143708115,0.0029784065524944155,0.0014892032762472078,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039,0.0007446016381236039
SD2401890,30대,0.0027210884353741495,0.02585034013605442,0.0006802721088435374,0.029251700680272108,0.0006802721088435374,0.0006802721088435374,0.007482993197278911,0.0013605442176870747,0.0013605442176870747,0.0027210884353741495,0.0013605442176870747,0.004761904761904762,0.008843537414965987,0.006122448979591836,0.008843537414965987,0.0006802721088435374,0.0027210884353741495,0.0020408163265306124,0.0006802721088435374,0.0027210884353741495,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.030612244897959183,0.0163265306122449,0.0020408163265306124,0.005442176870748299,0.0013605442176870747,0.017687074829931974,0.008843537414965987,0.013605442176870748,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.007482993197278911,0.0027210884353741495,0.003401360544217687,0.0013605442176870747,0.005442176870748299,0.007482993197278911,0.005442176870748299,0.004761904761904762,0.00816326530612245,0.0020408163265306124,0.0027210884353741495,0.0020408163265306124,0.019727891156462583,0.006122448979591836,0.008843537414965987,0.007482993197278911,0.0006802721088435374,0.007482993197278911,0.027210884353741496,0.0020408163265306124,0.02108843537414966,0.00816326530612245,0.0027210884353741495,0.0006802721088435374,0.0013605442176870747,0.00816326530612245,0.005442176870748299,0.025170068027210883,0.0006802721088435374,0.0027210884353741495,0.0006802721088435374,0.017687074829931974,0.010884353741496598,0.0013605442176870747,0.0013605442176870747,0.01904761904761905,0.0013605442176870747,0.0020408163265306124,0.00816326530612245,0.004081632653061225,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.010884353741496598,0.02040816326530612,0.0020408163265306124,0.006122448979591836,0.014285714285714285,0.014285714285714285,0.0013605442176870747,0.0006802721088435374,0.0020408163265306124,0.0027210884353741495,0.0027210884353741495,0.0013605442176870747,0.010884353741496598,0.00816326530612245,0.009523809523809525,0.006122448979591836,0.0006802721088435374,0.0027210884353741495,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.004761904761904762,0.004761904761904762,0.0006802721088435374,0.003401360544217687,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.003401360544217687,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0020408163265306124,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0027210884353741495,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.004081632653061225,0.0013605442176870747,0.0013605442176870747,0.004761904761904762,0.0027210884353741495,0.0006802721088435374,0.007482993197278911,0.0027210884353741495,0.005442176870748299,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.004081632653061225,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.004761904761904762,0.0013605442176870747,0.0006802721088435374,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.003401360544217687,0.0027210884353741495,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.011564625850340135,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0013605442176870747,0.0027210884353741495,0.007482993197278911,0.0013605442176870747,0.0006802721088435374,0.004081632653061225,0.004081632653061225,0.0027210884353741495,0.0006802721088435374,0.0006802721088435374,0.006802721088435374,0.003401360544217687,0.0006802721088435374,0.0020408163265306124,0.004081632653061225,0.003401360544217687,0.003401360544217687,0.0006802721088435374,0.003401360544217687,0.0006802721088435374,0.0006802721088435374,0.003401360544217687,0.0006802721088435374,0.003401360544217687,0.0013605442176870747,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.004081632653061225,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.003401360544217687,0.0006802721088435374,0.003401360544217687,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0013605442176870747,0.0020408163265306124,0.0006802721088435374,0.0027210884353741495,0.004081632653061225,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0027210884353741495,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.004081632653061225,0.003401360544217687,0.0013605442176870747,0.0027210884353741495,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.003401360544217687,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0027210884353741495,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0013605442176870747,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.003401360544217687,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0006802721088435374,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0013605442176870747,0.0013605442176870747,0.0020408163265306124,0.0020408163265306124,0.007482993197278911,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0020408163265306124,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0006802721088435374,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0013605442176870747,0.0013605442176870747,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0020408163265306124,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0006802721088435374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
