화자ID,연령대,VV_느,ECS_어,VV_살,ECE_면서,NNG_소개팅,VV_보,ETD_ㄴ,NNB_적,VV_있,ECD_어,NP_나,JX_는,NR_2,NNM_번,NNG_정도,VV_하,ECD_는데,NNG_나한,NNG_테,JX_도,VA_어렵,EFN_라고,VV_나,ECD_아도,NNG_낯,JKO_을,VV_가리,ETD_는,NNG_편이,NNG_기도,ECE_고,NNG_대화,JKO_를,ECD_어야,ECD_ㄹ지,NNG_긴장,NNB_것,VV_어,VV_내,ECD_게,NNB_거,VA_같,ECD_아,NNG_이후,NNG_소개,VV_받,ECD_지,VXV_않,EFN_어,VV_아,ECS_아,JKS_가,NNG_이제,NNG_결혼식,NNG_최근,NR_6,VV_가,NNG_보통,JX_은,VA_친하,NNG_구면,NR_15,NR_만,NNM_원,VV_알,NNG_친구,ECE_면,NR_10,NNG_요즘,NNG_식대,NNG_비,VV_가지,NP_뭐,NR_5,NNG_정,NNG_도로,VV_넘,ECD_으니까,VV_보내,VV_되,ECE_ㄴ다고,VV_듣,VA_그,ECE_ㄴ데,NNG_요새,NNG_트렌드,VV_사,NNG_예전,VV_그리하,ECS_는지,VV_모르,VA_짧,VV_드,ETD_ㄹ,NNG_생략,VV_버리,NNG_주례,VA_없,JKG_의,NNG_축가,NNG_축사,NNG_부모님,JKO_한테,VV_절하,ECD_어서,NR_30,NNM_분,NR_3,NR_40,VV_끝나,NP_너,VV_대하,VA_어떻,NNG_생각,NNB_내,NNG_기억,NNG_비교,VV_남,JKS_이,NNG_내가,NNG_스페인,ETD_을,NNG_때,NP_그곳,NP_우리,VA_다르,EFN_거든,NNG_막,NNG_레스토랑,VV_빌리,NNG_다음,NP_거기,VA_즐겁,VV_뜨,VV_웃,VV_떠들,ECD_다가,VV_먹,ECE_으면서,VV_마시,NNG_시작,NNG_참석,ETD_은,NNG_웨딩,VV_놀,NNG_분위기,NNG_새벽,NR_1,NNM_시,JX_까지,VV_틀,VV_다르,ECD_아서,ETN_기,VV_좋,VA_좋,NP_이쪽,VA_재밌,VV_원하,ECE_ㄴ다면,NNG_결혼,NNG_방식,VA_나쁘,NNG_은,NP_이것,NNG_좀,NNG_거랑,NNG_차이,NNG_아이,NNG_처음,VV_만나,NNG_사람,NNG_준비,VA_많,EFN_다고,NNG_집,NNG_차례,NNG_제사,VV_지내,NP_그거,ECE_지만,VV_갈,VV_줄어들,ETN_ㅁ,VV_따르,VV_좋아하,ECD_니까,NNG_자리,NNG_불편,EFQ_나,VA_그렇,EFI_구나,VV_몰르,VXV_가지,NNG_음,NNG_길,EFN_ㄹ게,NNG_이상형,NNG_성격,NNG_취미,VA_달르,NNG_상관,VA_편하,VV_말하,NNB_수,VV_그리,NNG_외모,NNG_나이,NNG_한국,NNG_여행,VV_찾아보,EFN_아야지,NNG_양보,NNG_연애,NNG_제대,VV_이루어지,EFQ_을까,VV_맞추,VXV_주,ECD_으면,VV_그러,NNG_사주,JX_나,NNG_궁합,NNG_이해,NNG_한번,NNG_적도,NP_자기,EFN_더라,VV_누,ECE_구,NP_이,NNG_이번,NNG_연도,NNG_남자,EFN_다,NNG_여자,NNG_사실,NNG_이름,NNG_어머니,NNG_아버지,ECD_러,VV_다니,VV_이러,NNG_헛돈,VV_쓰,EFQ_냐,VV_말씀드리,NNG_잠수,NNG_이별,NNG_상대방,NNG_그동안,JX_을,NNG_연인,NNG_존중,VV_오,NNG_마지막,ECD_라도,VV_끝내,VV_맞,NNG_얘기,NNG_잠,NNG_수,NNG_환,NNG_승,VV_낳,NNG_둘,VV_일,VV_질리,VA_싫,NNG_선택,VV_호,VV_위하,VXA_싶,NNB_중,NNG_위,NR_둘,NNG_프로그램,NNG_히,NNG_며칠,NNM_달,NNG_전쯤,NNG_미혼,NNG_남녀,NR_8,NNM_명,VV_모으,VV_다그,NNG_키스,NNG_무엇,NNG_약간,NNG_스킨십,NNG_벌금,VV_매기,NNG_상금,NNB_번,NP_그,NNG_해외,VV_보이,ECS_ㄴ가,VA_엄청나,VA_빠르,VV_식,VV_보여주,NP_내,NNG_케이스,JX_마다,VV_물어보,NNG_해,NNG_번의,NNG_데이,NNG_우리나라,NNG_데이트,NNG_걸,NNG_선호,NNG_후,NNG_진짜,NNG_달,VV_아니,JX_만,NNG_커플,EFQ_던,NNG_외국,VA_길,NNG_고백,ECD_라고,JX_조차,NNG_인식,NNG_고,NNG_더,JX_라고,NNG_필요,EFN_잖아,NNG_변화,NNG_동성,JX_이나,VA_쉽,VV_에,NNG_티,NNG_조금,NNG_오픈,NNG_느낌,ECD_여,NNG_동성혼,VV_합법화되,VV_싶,NNG_가족,NNG_구성,VV_달라지,EFN_지,NNG_반대,ECE_거나,ECD_여도,NNG_엄마,NNG_아빠,ECS_지,NNG_애초,NNG_부담,NNG_오,NNG_대학교,ETD_ㄴ다는,JKS_는,NNG_수락,ECS_ㄴ다,NNG_축의금,ECD_아야,NNG_친척,NNG_간,NNG_그때,NNG_시간,NNM_시간,VV_걸리,ECD_ㄴ지,NNG_사진,VV_찍,NNG_화면,NNG_차,VV_날,ECD_라,NNG_밥,ECD_어도,VA_크,VA_괜찮,ECD_은데,NNG_인사,VA_바쁘,NNG_날,NNG_하객,NNG_정신,VV_짧아지,VV_나쁘,NP_그쪽,NNG_결혼식장,VA_새롭,ETD_다는,JX_야,NNG_맘,EFN_네,NNG_추석,NNG_연,NNG_선언,VV_줄이,ECE_자,NNG_손님,NNG_누,ECD_니,NNG_음식,NNG_이상,NNG_간서,VV_노,NNG_나중,NNG_문제,VV_생기,VA_이렇,VXA_계시,NNG_마음,VV_놓이,NP_너희,JKS_은,NNG_일,VXV_지,VV_돕,VA_어리,NNG_종,NNG_갓집,NNG_기독교,NP_저,EFN_ㄴ다,NNG_대상,NNG_고생,VV_같,NNG_만약,NNG_절대,VV_나가,ECS_다,NNG_흥,NNG_대원군,NNG_후손,NNG_쇄국,NNG_안,NNG_다라,VV_어떡하,VV_어쩌,VV_주,EFN_야지,NNG_티브이,ECD_ㄴ데,VV_나오,NNG_옛날,JX_부터,NNG_점,VV_믿,VA_상관없,VV_잡,NNG_상,NNB_식,VV_서,NNG_별,NNG_나도,VV_화내,NNG_사건,NNG_식,NNG_일단,NNG_말,VV_헤어지,VV_따지,VV_사귀,NNG_중,VV_승하,NNG_하나,VV_고르,ECE_자면,NNG_제일,NNG_최악,NNG_하지,VV_걸,ECE_다느니,VV_썰,NNG_유교,NNG_마인드,VXV_있,EFQ_ㄴ가,NP_저거,VA_저렇,VV_까,NNM_건,NNB_데,ETD_란,NNB_하,NNG_소,NNG_핫,VV_굶주리,NNG_죽소,VV_울,EFN_어요,NNG_방송,NNG_오버,NNG_가란,VV_들,NP_누구,NNG_여,NP_당신,NNG_장기,NNG_자랑,NNG_성향,NNG_한국적,VV_그,NNG_건지,NNG_경우,NNG_자연,NNG_진행,NNG_참,NNG_눈빛,JX_대로,NNG_오늘,NNM_일,EFN_ㄴ다니까,NNG_일본,NNG_합헌,NNG_논란,ECE_건,NNG_이랑,NNG_혼,NNG_애,VV_꾀,NNG_과,NNG_진보적,ECE_나,NNG_그중,ECE_지마는,NNG_앞,VV_비하,NNG_신경,NNG_삶,VA_힘들,NNG_출산율,VV_떨어지,NNG_계속,VV_늙,VV_변하,VV_돌아가,NNG_기대
SD2401780,30대,0.000877963125548727,0.01755926251097454,0.000877963125548727,0.001755926251097454,0.0052677787532923615,0.012291483757682178,0.02370500438981563,0.0026338893766461808,0.012291483757682178,0.0052677787532923615,0.014047410008779631,0.030728709394205442,0.001755926251097454,0.001755926251097454,0.009657594381035996,0.021949078138718173,0.006145741878841089,0.000877963125548727,0.000877963125548727,0.019315188762071993,0.001755926251097454,0.003511852502194908,0.004389815627743635,0.0026338893766461808,0.001755926251097454,0.014925373134328358,0.001755926251097454,0.025460930640913083,0.000877963125548727,0.000877963125548727,0.030728709394205442,0.0026338893766461808,0.00877963125548727,0.003511852502194908,0.001755926251097454,0.001755926251097454,0.009657594381035996,0.003511852502194908,0.000877963125548727,0.016681299385425813,0.02019315188762072,0.015803336259877086,0.014047410008779631,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.010535557506584723,0.00877963125548727,0.0026338893766461808,0.001755926251097454,0.007901668129938543,0.014925373134328358,0.0052677787532923615,0.00877963125548727,0.000877963125548727,0.001755926251097454,0.0026338893766461808,0.003511852502194908,0.015803336259877086,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.004389815627743635,0.004389815627743635,0.003511852502194908,0.003511852502194908,0.00877963125548727,0.000877963125548727,0.0026338893766461808,0.000877963125548727,0.001755926251097454,0.001755926251097454,0.021949078138718173,0.0026338893766461808,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.00877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.001755926251097454,0.0026338893766461808,0.003511852502194908,0.000877963125548727,0.000877963125548727,0.003511852502194908,0.000877963125548727,0.001755926251097454,0.0026338893766461808,0.000877963125548727,0.007901668129938543,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.007023705004389816,0.006145741878841089,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.009657594381035996,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.003511852502194908,0.001755926251097454,0.003511852502194908,0.007901668129938543,0.000877963125548727,0.003511852502194908,0.001755926251097454,0.001755926251097454,0.01755926251097454,0.003511852502194908,0.000877963125548727,0.0052677787532923615,0.001755926251097454,0.000877963125548727,0.0052677787532923615,0.003511852502194908,0.003511852502194908,0.006145741878841089,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.004389815627743635,0.000877963125548727,0.0026338893766461808,0.001755926251097454,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.0052677787532923615,0.001755926251097454,0.0052677787532923615,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.003511852502194908,0.004389815627743635,0.0052677787532923615,0.001755926251097454,0.000877963125548727,0.0026338893766461808,0.000877963125548727,0.000877963125548727,0.0026338893766461808,0.007023705004389816,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.0026338893766461808,0.0026338893766461808,0.000877963125548727,0.000877963125548727,0.004389815627743635,0.0026338893766461808,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.003511852502194908,0.003511852502194908,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.0026338893766461808,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.0052677787532923615,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.004389815627743635,0.000877963125548727,0.000877963125548727,0.0026338893766461808,0.001755926251097454,0.003511852502194908,0.001755926251097454,0.003511852502194908,0.0026338893766461808,0.001755926251097454,0.000877963125548727,0.0026338893766461808,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.003511852502194908,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.0026338893766461808,0.0052677787532923615,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.001755926251097454,0.001755926251097454,0.001755926251097454,0.001755926251097454,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.0026338893766461808,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.003511852502194908,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.006145741878841089,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.001755926251097454,0.000877963125548727,0.000877963125548727,0.000877963125548727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401781,30대,0.0013812154696132596,0.017955801104972375,0.0020718232044198894,0.004834254143646409,0.0027624309392265192,0.008977900552486187,0.017265193370165747,0.0013812154696132596,0.011049723756906077,0.004143646408839779,0.009668508287292817,0.027624309392265192,0.0,0.0006906077348066298,0.0,0.04281767955801105,0.013812154696132596,0.0,0.0,0.009668508287292817,0.0,0.0013812154696132596,0.004834254143646409,0.0013812154696132596,0.0013812154696132596,0.020027624309392266,0.0013812154696132596,0.019337016574585635,0.0,0.0,0.029005524861878452,0.0,0.008287292817679558,0.0027624309392265192,0.004143646408839779,0.0006906077348066298,0.009668508287292817,0.004834254143646409,0.0013812154696132596,0.018646408839779006,0.013121546961325966,0.006215469613259668,0.0055248618784530384,0.0,0.0006906077348066298,0.0,0.011740331491712707,0.006906077348066298,0.0013812154696132596,0.006215469613259668,0.011049723756906077,0.015883977900552487,0.0013812154696132596,0.008287292817679558,0.0055248618784530384,0.0,0.0055248618784530384,0.0,0.012430939226519336,0.0,0.0,0.0,0.0,0.0,0.006215469613259668,0.0055248618784530384,0.0055248618784530384,0.0,0.0,0.0,0.0006906077348066298,0.004834254143646409,0.03591160220994475,0.0,0.0,0.0,0.0006906077348066298,0.0013812154696132596,0.0,0.008977900552486187,0.0020718232044198894,0.0006906077348066298,0.003453038674033149,0.003453038674033149,0.0020718232044198894,0.0020718232044198894,0.0006906077348066298,0.0,0.003453038674033149,0.0,0.0013812154696132596,0.0006906077348066298,0.0,0.008287292817679558,0.0,0.0,0.0,0.006906077348066298,0.0027624309392265192,0.0,0.0,0.0013812154696132596,0.0006906077348066298,0.0,0.004143646408839779,0.0,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0,0.004143646408839779,0.0013812154696132596,0.004834254143646409,0.009668508287292817,0.0006906077348066298,0.0,0.0,0.0006906077348066298,0.029005524861878452,0.0013812154696132596,0.0,0.0055248618784530384,0.003453038674033149,0.0,0.0055248618784530384,0.0020718232044198894,0.0055248618784530384,0.0013812154696132596,0.0,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0006906077348066298,0.0,0.0013812154696132596,0.0,0.0,0.0006906077348066298,0.0,0.003453038674033149,0.0,0.0006906077348066298,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0006906077348066298,0.0,0.003453038674033149,0.011049723756906077,0.0,0.0020718232044198894,0.0,0.0006906077348066298,0.0,0.0,0.0020718232044198894,0.0,0.0006906077348066298,0.006215469613259668,0.0027624309392265192,0.0,0.0,0.0,0.0006906077348066298,0.0006906077348066298,0.0020718232044198894,0.006906077348066298,0.0020718232044198894,0.0020718232044198894,0.0027624309392265192,0.0013812154696132596,0.003453038674033149,0.0020718232044198894,0.0006906077348066298,0.0027624309392265192,0.0006906077348066298,0.0013812154696132596,0.0,0.0,0.0,0.0006906077348066298,0.006906077348066298,0.0013812154696132596,0.003453038674033149,0.0020718232044198894,0.010359116022099447,0.0006906077348066298,0.0,0.003453038674033149,0.0,0.0006906077348066298,0.0,0.0006906077348066298,0.0,0.0013812154696132596,0.0,0.0020718232044198894,0.0,0.0006906077348066298,0.0027624309392265192,0.0,0.0,0.0,0.0027624309392265192,0.0013812154696132596,0.0,0.0,0.0,0.0020718232044198894,0.0,0.0,0.0020718232044198894,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.007596685082872928,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0,0.0013812154696132596,0.0,0.0,0.0,0.0013812154696132596,0.0006906077348066298,0.0,0.0,0.003453038674033149,0.0,0.0,0.0,0.0013812154696132596,0.0006906077348066298,0.0,0.0,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0027624309392265192,0.0,0.0020718232044198894,0.004143646408839779,0.0,0.0,0.0006906077348066298,0.0,0.0,0.0055248618784530384,0.0,0.0,0.0,0.0020718232044198894,0.006215469613259668,0.0,0.0,0.003453038674033149,0.0027624309392265192,0.0,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0006906077348066298,0.0013812154696132596,0.0,0.0006906077348066298,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0006906077348066298,0.0,0.0027624309392265192,0.0020718232044198894,0.0,0.0,0.0027624309392265192,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0,0.0,0.0,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.003453038674033149,0.0,0.0,0.0013812154696132596,0.0,0.0,0.0,0.0006906077348066298,0.0,0.0006906077348066298,0.0020718232044198894,0.0006906077348066298,0.0,0.0,0.0013812154696132596,0.0020718232044198894,0.0013812154696132596,0.0027624309392265192,0.0,0.0006906077348066298,0.0006906077348066298,0.0,0.0,0.0,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0013812154696132596,0.007596685082872928,0.0006906077348066298,0.0013812154696132596,0.0013812154696132596,0.0027624309392265192,0.004143646408839779,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.003453038674033149,0.0006906077348066298,0.0027624309392265192,0.0020718232044198894,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0020718232044198894,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0020718232044198894,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0020718232044198894,0.0020718232044198894,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0020718232044198894,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.003453038674033149,0.0013812154696132596,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0027624309392265192,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0013812154696132596,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298
