화자ID,연령대,NP_저,JX_는,NNG_결혼,JKO_을,NNG_미혼,ETD_ㄴ,NNG_상태,ECE_ㄴ데,NNG_요즘,NNG_이전,NR_10,NNM_년,NNG_전,JX_만,VV_하,ECD_어도,VV_어,ECS_어,ETD_ㄹ,NNG_평균,NNG_나이,JKS_가,VV_있,ECD_는데,VV_지나,ECE_면,NNG_주위,ECS_는지,VV_묻,ECS_곤,ECE_고,VXV_있,ECD_지,VXV_않,EFN_라고요,JKG_의,NNG_트렌드,JX_도,EFI_구나,NNG_생각,ECD_어서,VV_대하,VA_어떻,ECD_게,VV_가지,EFN_세요,NNG_예,NNG_연애,NNG_경험,JKS_이,EFN_고요,VA_많,NR_1,ETD_라는,NNG_프로,VV_보,ECE_면서,NNG_남,VA_재밌,NNG_어,VV_그러,NNB_것,VV_헤어지,VV_만나,NNG_계기,VV_헤,ECD_어,NNG_계,JKO_를,NNG_흐름,VV_알,NNB_수,EFQ_던,ETD_는,NNB_데,NNG_도움,VV_되,NNG_부분,JX_은,NNG_조심,EFN_다,VV_그리,NNG_적령기,NNG_마,NNG_예전,NNG_중요도,VV_떨어지,ETN_기,JKS_는,NNB_거,VA_같,ECD_은데,VV_그리하,ECD_여도,NNG_가족,NNG_의견,NNG_무시,VA_없,EFN_잖아요,NP_자기,JX_이,NNG_중요,ECE_지만,NNG_한국,NNG_본인,NNG_출산,JX_이나,NNG_자녀,NNG_계획,ECE_거나,NP_그,NNG_부모,JX_나,NNG_영향,VV_끼치,VA_궁금하,EFN_어요,NNG_비,NNG_혼,NNG_케이스,NNG_주비,NNG_사람,NNG_티브이,NNG_프로그램,VA_이렇,VV_기,NNG_부모님,NNG_당사,NNG_보,NNG_당사자,VV_아니,NNG_관,NNG_여가,NNG_관여,NNG_도가,VA_크,ECD_ㄴ지,VV_그,NNG_의사,VA_다르,NNG_들,NNG_요건,NNB_때문,NNG_조건,NNG_파기,VA_좋,NNG_상황,NNB_번,ECD_아서,VV_들어서,NP_나,VA_그렇,VA_괜찮,ETD_은,VV_같,ECD_아,NP_뭐,NNG_반대,NNG_종교적,NNG_이유,VV_듣,NNG_문제점,NNG_해,JX_라고,NNG_자신,JKO_한테,VV_닥치,NNG_은,NNG_보수적,VV_열리,NNG_마음,VV_닫히,NNG_사회적,NNG_평판,NNG_테,NP_내,NNG_일,NNG_걸림돌,VA_적,EFN_ㅂ니다,VV_겪,NNG_수도,NNG_주변,EFN_죠,ECD_ㅁ에도,VV_불구하,NNG_주장,VV_펼치,NNG_해피엔딩,NNG_경우,NNG_반,JX_대로,NNB_분,VV_틀,NR_만,ECS_다,NNG_경제적,NNG_파혼,EFQ_나요,NNG_바,NNG_심사숙고,NNG_결단,VV_내리,NNB_터,NNG_확신,NNG_결론,NNG_느낌,ECD_으면,VA_쉽,NNG_결정,VV_짓지,NNG_못,EFN_아요,NNG_이혼,NNG_게,NNG_이슈,NNG_저의,NNG_친,NNG_돌,VV_돌,NNG_초혼,VA_높,NR_30,NNM_대,NR_40,NR_50,VV_넘,NNG_주의,NNG_제가,ETD_을,NNG_때,NNG_결,NNG_사,ETD_다는,VV_걸,JKS_은,NNG_지금,NNG_라이프,NNG_음,VXV_지,EFN_다고,NNG_점,NNG_개인적,NNG_보통,NNG_외모,NNG_스타일,NNG_취미,NNB_등등,NNG_거,NNG_성향,NNG_투자,NNG_좀,NNB_중,NNB_지,NP_그거,NNG_결국,NNG_직결,ECE_ㄴ다고,VXV_보,NNG_아이,VV_낳,NNG_최소한,VV_살,ECD_ㄹ까,NNG_라,NNG_개념,VV_받아들이,NNG_만약,ECE_ㄴ다면,ECD_어야,EFN_ㄴ다,NNG_의미,VA_없다,EFN_거든요,NP_이것,ECD_다가,NNG_순간,NNG_결심,NNG_하면서,VV_아,ECS_아,NNG_가야,EFQ_느냐,VV_따르,VV_다르,NNG_이제,ECD_라면,VA_그,NNG_로맨스,NNG_드라마,VV_보시,VV_사,VV_요러,EFA_으세요,VV_관하,NNG_우리나라,NNG_해외,NNG_간의,ECD_라,NNG_결합,NNG_땜,NNG_간,NR_하나,NNG_지인,NNG_여성,NNG_분,NNG_당장,NNG_상대,ECD_더라도,NNG_일단,VV_얼리,VXV_놓,NNG_산부인과,NNG_얘기,NNG_위험도,ECD_으니까,NNB_가지,NNG_가능성,VV_열,NNG_시대,NNG_내가,ECE_든,NNG_진짜,NNG_스스로,NNG_만족,NNG_생활,NNG_지향,VA_길,VXA_싶,NNB_편,NNG_영향력,EFQ_ㄴ가요,NNG_현재,ECS_ㄴ지,VV_시,NNG_애초,NNG_오케이,NNG_입장,JX_까지,NNG_환상,NR_20,JX_부터,NNG_구,EFN_어,VV_스,NNG_판단,VV_느끼,NNG_포인트,NNG_돈,NNG_어차,NNG_피,VV_벌,NNG_집,NNG_집도,NNG_시작,NNG_거거,JX_든,JX_요,NP_우리,NNG_엄마,EFQ_는가,VV_밀리,VA_힘들,NNG_다,VA_친하,NNG_고등,NNG_학교,NNG_동창,NNG_애,NNM_방,NR_3,NNG_쌍,NNB_둥,VV_막히,NNG_직접적,EFN_에요,ECD_니까,NNG_중복,NNG_아까,NNG_기독교,VV_이시,NNG_종교,NNG_연결,VV_좋아하,NNG_인간관계,NNG_문제,NP_그것,ECE_건,VV_어쩌,ECD_라고,VV_잘못되,NR_2,VV_이러,NNB_땜,NNG_포기,ECS_ㄴ다,NNG_친구,NNG_나의,NNM_건,NNG_이,NNG_앞,NNG_무언가,VV_빠지,VV_내가,NNG_책임,VV_질,NP_거기,NNG_편견,JX_마다,NNG_차이,VV_원하,ECE_다면,NNG_상관,ECD_니,NNG_선호,NNB_외,NNG_혼인,NNG_선택,VA_어렵,NNG_대표적,NNG_동생,NNG_여자,NNG_남자,VV_데려오,NNG_누,ECD_아도,NNG_별,NNG_뜻,VXV_주,NNB_간,NNG_상견례,NNG_진행,NNG_과정,NNG_속,VV_없었,VV_끝내,VA_어리,NNG_분위기,NNG_교육,VV_책임지,NNG_이야기,NNG_말씀,VV_드리,VV_거르,VV_따지,ECS_지,JX_를
SD2401718,30대,0.013333333333333334,0.02666666666666667,0.04111111111111111,0.021111111111111112,0.0011111111111111111,0.04111111111111111,0.0022222222222222222,0.0033333333333333335,0.011111111111111112,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0033333333333333335,0.022222222222222223,0.0033333333333333335,0.01,0.017777777777777778,0.011111111111111112,0.0077777777777777776,0.0077777777777777776,0.01,0.023333333333333334,0.01888888888888889,0.0033333333333333335,0.01,0.01,0.0077777777777777776,0.0022222222222222222,0.0011111111111111111,0.02666666666666667,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.006666666666666667,0.017777777777777778,0.0011111111111111111,0.017777777777777778,0.0011111111111111111,0.016666666666666666,0.016666666666666666,0.0022222222222222222,0.008888888888888889,0.02,0.0011111111111111111,0.0022222222222222222,0.0044444444444444444,0.008888888888888889,0.0022222222222222222,0.027777777777777776,0.005555555555555556,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.008888888888888889,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.011111111111111112,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.005555555555555556,0.0011111111111111111,0.0033333333333333335,0.0044444444444444444,0.0022222222222222222,0.012222222222222223,0.0033333333333333335,0.0011111111111111111,0.013333333333333334,0.0044444444444444444,0.005555555555555556,0.0011111111111111111,0.0011111111111111111,0.005555555555555556,0.0022222222222222222,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.011111111111111112,0.006666666666666667,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.006666666666666667,0.0022222222222222222,0.005555555555555556,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.01,0.0011111111111111111,0.0011111111111111111,0.0077777777777777776,0.0011111111111111111,0.005555555555555556,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0044444444444444444,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0044444444444444444,0.0011111111111111111,0.0011111111111111111,0.0044444444444444444,0.0044444444444444444,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.006666666666666667,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0044444444444444444,0.0011111111111111111,0.005555555555555556,0.0011111111111111111,0.0022222222222222222,0.008888888888888889,0.0033333333333333335,0.0033333333333333335,0.0022222222222222222,0.0033333333333333335,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0077777777777777776,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0022222222222222222,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0044444444444444444,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.005555555555555556,0.0033333333333333335,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0022222222222222222,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0033333333333333335,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0011111111111111111,0.0022222222222222222,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401719,30대,0.02021772939346812,0.03965785381026438,0.020995334370139968,0.03343701399688958,0.0007776049766718507,0.04043545878693624,0.0,0.0038880248833592537,0.0023328149300155523,0.0,0.0,0.0,0.0,0.0038880248833592537,0.03110419906687403,0.0015552099533437014,0.0,0.004665629860031105,0.01010886469673406,0.0,0.0,0.01088646967340591,0.012441679626749611,0.008553654743390357,0.0,0.01166407465007776,0.0,0.0,0.0,0.0,0.019440124416796267,0.0015552099533437014,0.0023328149300155523,0.003110419906687403,0.0023328149300155523,0.006998444790046656,0.0007776049766718507,0.012441679626749611,0.0,0.015552099533437015,0.01010886469673406,0.01166407465007776,0.0015552099533437014,0.013996889580093312,0.0,0.0,0.0,0.004665629860031105,0.0007776049766718507,0.025660964230171075,0.0,0.003110419906687403,0.0015552099533437014,0.003110419906687403,0.0,0.006220839813374806,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0,0.01166407465007776,0.016329704510108865,0.0,0.0015552099533437014,0.0,0.0,0.0015552099533437014,0.0,0.01010886469673406,0.0,0.0023328149300155523,0.003110419906687403,0.0015552099533437014,0.02332814930015552,0.0,0.0,0.01166407465007776,0.00933125972006221,0.012441679626749611,0.0,0.003110419906687403,0.0,0.0023328149300155523,0.0,0.0007776049766718507,0.0,0.0,0.006220839813374806,0.0007776049766718507,0.01010886469673406,0.006998444790046656,0.0,0.0007776049766718507,0.0,0.006220839813374806,0.0007776049766718507,0.0,0.004665629860031105,0.0,0.0,0.0,0.0038880248833592537,0.0038880248833592537,0.0,0.0015552099533437014,0.0038880248833592537,0.0023328149300155523,0.0,0.0015552099533437014,0.0007776049766718507,0.0,0.0,0.0,0.0007776049766718507,0.0,0.0,0.005443234836702955,0.0023328149300155523,0.0023328149300155523,0.0023328149300155523,0.0,0.014774494556765163,0.0,0.0,0.0023328149300155523,0.0,0.0023328149300155523,0.0,0.0007776049766718507,0.0015552099533437014,0.006998444790046656,0.0,0.0,0.0,0.0,0.0038880248833592537,0.0,0.0038880248833592537,0.0007776049766718507,0.0007776049766718507,0.0,0.0,0.0038880248833592537,0.0,0.0,0.0015552099533437014,0.0038880248833592537,0.0,0.0007776049766718507,0.0,0.003110419906687403,0.005443234836702955,0.0023328149300155523,0.005443234836702955,0.0,0.0007776049766718507,0.02255054432348367,0.003110419906687403,0.0023328149300155523,0.0007776049766718507,0.0015552099533437014,0.0,0.0,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0,0.0015552099533437014,0.0,0.0,0.0,0.0,0.0015552099533437014,0.0,0.0,0.0,0.0,0.0007776049766718507,0.0,0.0,0.0,0.0,0.004665629860031105,0.0038880248833592537,0.0007776049766718507,0.0,0.0,0.0,0.0,0.005443234836702955,0.0,0.0007776049766718507,0.0,0.0,0.0,0.003110419906687403,0.0007776049766718507,0.0,0.0,0.0,0.0,0.0007776049766718507,0.004665629860031105,0.0015552099533437014,0.0,0.0007776049766718507,0.0,0.0,0.0,0.0,0.0,0.0,0.006220839813374806,0.0007776049766718507,0.0015552099533437014,0.0,0.0,0.0,0.0,0.0,0.0007776049766718507,0.0,0.0,0.0007776049766718507,0.0,0.0,0.0,0.0007776049766718507,0.0023328149300155523,0.0023328149300155523,0.003110419906687403,0.0,0.0,0.0,0.0023328149300155523,0.0007776049766718507,0.0007776049766718507,0.0,0.0,0.0015552099533437014,0.0023328149300155523,0.0,0.0007776049766718507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007776049766718507,0.0,0.005443234836702955,0.007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0038880248833592537,0.0015552099533437014,0.0015552099533437014,0.0007776049766718507,0.003110419906687403,0.0015552099533437014,0.0007776049766718507,0.0015552099533437014,0.0015552099533437014,0.003110419906687403,0.0015552099533437014,0.003110419906687403,0.003110419906687403,0.0015552099533437014,0.003110419906687403,0.004665629860031105,0.0023328149300155523,0.0023328149300155523,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0023328149300155523,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0038880248833592537,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0023328149300155523,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.003110419906687403,0.0007776049766718507,0.0015552099533437014,0.003110419906687403,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0023328149300155523,0.0007776049766718507,0.005443234836702955,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.005443234836702955,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0023328149300155523,0.0007776049766718507,0.0023328149300155523,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0023328149300155523,0.0007776049766718507,0.0023328149300155523,0.0023328149300155523,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0023328149300155523,0.0038880248833592537,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0038880248833592537,0.0015552099533437014,0.0007776049766718507,0.0023328149300155523,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0023328149300155523,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.003110419906687403,0.0015552099533437014,0.0015552099533437014,0.0007776049766718507,0.0015552099533437014,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0015552099533437014,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507,0.0007776049766718507
