화자ID,연령대,NP_나,JX_는,NNG_최근,NNG_속,NNG_초,NNG_여행,JKO_을,VV_가,ECS_다,EFN_거든,VV_갈,ETD_ㄹ,NNG_때,NNG_버스,VV_타,ECE_고,EFN_어,NR_9,NNM_시,NNG_차,JKO_를,ECD_더니,JKS_가,VV_막히,EFN_라고,VV_어,ECS_어,NP_너,ETD_ㄴ,NNB_적,VV_있,ECD_어,NR_4,NR_5,NNG_시간,VV_걸리,NNB_거,VA_같,ECD_아,ECD_는데,NR_2,NNG_쯤,NNG_도착,VV_하,NNG_중간,NR_1,NNM_번,VV_쉬,ETN_기,JX_도,VA_그,ECD_게,VA_힘들,NNG_다음,NNG_여름휴가,VV_오,ECD_지,NNG_말,NNG_라,NNG_생각,JKS_이,VV_듣,NNG_바다,VV_보,ECD_니까,NNG_마음,VV_푸,NNG_리더,JX_라고,VA_좋,EFN_더라,VV_때,NNG_휴게소,VV_들르,ETD_을,NR_10,NNM_분,NR_15,NNG_정도,NNG_위치,NNG_기억,VV_나,ECD_아서,NNG_화장실,VV_모르,NNG_일,NNG_대비,ECD_어서,NNG_사람,VA_많,VV_먹,VV_없었,NP_뭐,ETD_은,JX_은,NNG_오,ECS_아,NNG_젤,NNG_토,VV_좋아하,VV_잘되,EFN_다,NNG_예전,NP_여기,NP_거기,NNG_맛,VA_어떻,NNB_것,VV_있었,NNG_쌀,VV_되,VA_맛있,NNG_들깨,NNG_녹차,NNG_토라,NNB_초,NNM_일,NNG_그때,VV_물어보,EFN_ㄹ게,VV_알리,VXV_주,VXV_보,VV_그러,ECE_면,VV_말,VA_다르,NNB_데,NNG_술,NNG_빵,VA_달르,ETN_ㅁ,VV_알,ECD_려,JKG_의,NNG_루트,JX_대로,ECD_으면,NNG_은,ETD_는,NNG_집,NNB_수,NNG_이번,NNG_카페,JX_만,JKS_라서,VXV_있,ECD_어도,NNG_참,VA_편하,NNG_풀,NNG_내가,NNG_곳,NNG_장산,NNG_항,ECS_ㄴ가,NNB_쪽,NNG_리스,NNG_층,ECE_ㄴ데,VV_보이,VV_느,NNG_추천,VXA_싶,VV_그리,VXV_나,VA_없,NNG_친구,JX_이나,NNG_오징어,NNG_회,ECD_어야,ECE_ㄴ다고,JX_야,NNG_요즘,NNG_날씨,VA_덥,VA_그렇,ECD_ㄴ지,VV_잡히,EFN_ㄴ대,NNG_한,NNG_식당,NR_다섯,NNB_번째,NNG_회가,NNM_마리,VV_맛있,NNG_첫날,NNG_물,NNG_저녁,NNG_하루,NNG_마무리,NNG_날,NNG_숙소,NNG_근처,NNG_혼자,NNB_터,ECD_아도,VV_아,VV_아니,NNG_아침,ECD_으려고,NNG_원래,NNG_나도,NNG_문,VV_닫,NNG_다음날,VV_날,NNG_사실,NNG_처음,NNG_보통,VV_여기,VA_이렇,VV_담기,ECD_라,NNG_음,NNG_모둠,NNG_회로,VV_널,VV_어리,JX_부터,NNG_도,NNG_얘기,NNG_해변가,NNG_파도,NNG_위험,VV_나오,VV_들이치,VV_빠지,NNG_힘,NNG_세서,NNG_아이,VV_빨리,VA_크,NNG_도움,VV_주,VV_그,NNG_어른,NNG_필요,NNG_상황,VA_안타깝,NNG_할머니,ECD_려고,NNG_애,NNG_익사,NNG_주변,VXV_않,NNG_경우,NNG_큰일,NNG_거거,JX_든,NNG_바닷속,VV_놀,ETN_음,NNG_모래,NNG_놀이,NNG_오랜만,VA_길,NNG_동심,VV_돌아가,ECD_서,VV_맞,NNG_바닷가,ECS_ㄴ다,ECD_ㄹ지,NNG_밖,JX_를,VV_않,ECD_은데,NNG_에너지,NNB_식,NNG_손,VV_다지,ECE_면서,NNG_모래성,VV_만들,EFQ_던,VA_새롭,NNG_경험,ECD_라서,VV_다그,NNG_손재주,NNG_조카,NNG_동생,NNG_가면,NP_그거,VXV_지,NNG_과정,NNG_재미,VA_재밌,VA_궁금하,NNG_캐릭터,JX_나,NNG_발,VV_담그,ECD_ㄹ까,VXV_말,NNG_고민,JX_까지,NNG_바닷물,VV_만지,NNG_예의,VXV_가지,NNG_한번,NNG_용기,NNG_내서,NNG_전,NNG_바,VV_씻,VA_귀찮,VV_어렵,VV_들어가,NNG_물고기,VA_즐겁,NNG_한번쯤,VV_바라보,ECE_거나,NNG_초가,ECD_더라도,NP_이것,NNG_속이,NNG_계획,NR_3,NNG_즉흥,NNG_막판,NNG_예약,NNG_비,NNG_부담,NNG_성수기,NNG_간다라,VA_비싸,VA_괜찮,NNG_가족,NNG_이랑,NNG_리조트,NNG_길,NNG_새벽,NNG_출발,NNG_휴게,NNG_소,ECD_니,NNG_길이,NNG_얼마,NNM_시간,NNB_만,JX_밖에,ECD_으니까,NP_우리,NNG_시장,NNG_가기,NNG_체인점,NNG_다양,NNG_종류,NNG_르,NNG_베,NNG_과일,NNG_나중,ECS_고,NNG_청사과,NNG_딸기,NNG_블루,VV_이기,NNG_정확,VV_기억나,JKS_은,VA_진하,VV_이러,NNG_해외,VV_들어오,NNG_나라,NNG_전통,NNG_음식,NNG_기,NNG_이제,NNG_군것질,NNG_거리,VV_팔,NNG_음식점,NNG_그중,NNG_빵집,NNG_가자,NNG_제일,VV_찾,NNG_터,NNG_줄,NNG_주,VV_돋,VV_스,NP_그것,ECE_자마자,NNG_언니,ECE_자,ECD_길래,EFN_다고,EFN_잖아,NP_이거,NNG_먹자,NP_자기,NNG_서서,VA_싫,ETD_다는,JKO_한테,NNG_보라,VV_기다리,ECS_는지,NNG_평소,VV_사,NNG_떡집,NNG_보관,NNG_상태,EFN_지,NNG_야,NNG_회랑,NNG_순대,NNG_저녁때,NNG_유명,NNG_회집,NNG_그릇,NNG_모자반,NNG_국,EFQ_나,VV_시키,NNG_소면,NNG_시원,VV_쫄,NNB_편,VV_같,NP_그,ECE_고는,NNG_안,NNB_간,VV_지키,VV_떠밀,VV_굴러다니,NNG_아기,NNG_부모님,VV_떨어지,ECD_다가,VV_휩쓸리,VV_구르,VV_떠밀리,VV_치,NNG_일어,NNG_나지,VV_낳,VXA_뻔하,VV_달려가,VV_일으키,VV_세우,ECD_고서,NNG_본인,VV_모시,NNG_거지,VV_챙기,ECD_느라고,VA_속상하,NNG_형부,NNG_튜브,NNG_비치,NNG_볼,VV_가지,NNG_수영,NP_저기,VV_넘,VV_까,NNG_안전선,NNG_전선,VV_잡,VV_건지,NNG_결국,NNG_한참,NNG_동안,NNG_사장,VV_쌓,VV_눕,VV_덮,NNG_고,ECE_지만,VV_나가,NNG_도구,VA_곱,NNG_감촉,NNG_무엇,NNG_둘,NNG_만화,NNG_동료,NNG_나이,NNG_또래,ECD_러,NNG_거랑,VV_드,VV_다르,JKS_는,NNG_오랫동안,NNG_치명적,VA_무섭,NNG_국내,VV_그리하,ECD_여도,NNB_내,VV_비,NNG_보고,VV_쓰,VV_걸,JX_라든지
SD2401499,30대,0.009916094584286803,0.02745995423340961,0.0015255530129672007,0.009916094584286803,0.002288329519450801,0.006102212051868803,0.015255530129672006,0.012967200610221205,0.0015255530129672007,0.006102212051868803,0.007627765064836003,0.012204424103737605,0.012204424103737605,0.002288329519450801,0.0030511060259344014,0.03051106025934401,0.014492753623188406,0.0015255530129672007,0.002288329519450801,0.0030511060259344014,0.013729977116704805,0.0007627765064836003,0.012967200610221205,0.0007627765064836003,0.006102212051868803,0.01906941266209001,0.02593440122044241,0.004576659038901602,0.02745995423340961,0.002288329519450801,0.012204424103737605,0.009153318077803204,0.0015255530129672007,0.0007627765064836003,0.002288329519450801,0.0015255530129672007,0.02517162471395881,0.012967200610221205,0.011441647597254004,0.012967200610221205,0.002288329519450801,0.0015255530129672007,0.0015255530129672007,0.020594965675057208,0.0007627765064836003,0.002288329519450801,0.0015255530129672007,0.0015255530129672007,0.002288329519450801,0.014492753623188406,0.002288329519450801,0.005339435545385202,0.002288329519450801,0.005339435545385202,0.0007627765064836003,0.0030511060259344014,0.0030511060259344014,0.0015255530129672007,0.005339435545385202,0.0015255530129672007,0.012204424103737605,0.002288329519450801,0.012204424103737605,0.011441647597254004,0.004576659038901602,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0015255530129672007,0.008390541571319604,0.0015255530129672007,0.0007627765064836003,0.0030511060259344014,0.002288329519450801,0.015255530129672006,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0038138825324180014,0.006102212051868803,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.009916094584286803,0.0038138825324180014,0.002288329519450801,0.012204424103737605,0.0015255530129672007,0.0030511060259344014,0.004576659038901602,0.009153318077803204,0.0030511060259344014,0.006102212051868803,0.0038138825324180014,0.0030511060259344014,0.004576659038901602,0.0007627765064836003,0.005339435545385202,0.0007627765064836003,0.0007627765064836003,0.007627765064836003,0.002288329519450801,0.0015255530129672007,0.004576659038901602,0.0015255530129672007,0.0007627765064836003,0.007627765064836003,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.005339435545385202,0.002288329519450801,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.002288329519450801,0.004576659038901602,0.004576659038901602,0.006102212051868803,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.002288329519450801,0.002288329519450801,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.002288329519450801,0.0007627765064836003,0.0007627765064836003,0.002288329519450801,0.0015255530129672007,0.020594965675057208,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.004576659038901602,0.005339435545385202,0.002288329519450801,0.0030511060259344014,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.002288329519450801,0.0030511060259344014,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.002288329519450801,0.0007627765064836003,0.0030511060259344014,0.002288329519450801,0.0015255530129672007,0.002288329519450801,0.0030511060259344014,0.0038138825324180014,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.005339435545385202,0.008390541571319604,0.004576659038901602,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.006864988558352402,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.002288329519450801,0.0007627765064836003,0.0030511060259344014,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0030511060259344014,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.002288329519450801,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.002288329519450801,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0030511060259344014,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0015255530129672007,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.002288329519450801,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0038138825324180014,0.0038138825324180014,0.0007627765064836003,0.0030511060259344014,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0015255530129672007,0.002288329519450801,0.0007627765064836003,0.0007627765064836003,0.002288329519450801,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.002288329519450801,0.004576659038901602,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.004576659038901602,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0015255530129672007,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0007627765064836003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD2401500,30대,0.008361204013377926,0.0225752508361204,0.0,0.008361204013377926,0.004180602006688963,0.0033444816053511705,0.023411371237458192,0.01839464882943144,0.004180602006688963,0.007525083612040134,0.006688963210702341,0.005852842809364548,0.0033444816053511705,0.0,0.004180602006688963,0.028428093645484948,0.01254180602006689,0.0,0.0,0.0008361204013377926,0.014214046822742474,0.0,0.01588628762541806,0.0016722408026755853,0.0033444816053511705,0.00919732441471572,0.023411371237458192,0.0033444816053511705,0.0225752508361204,0.0,0.006688963210702341,0.0033444816053511705,0.0,0.0,0.0008361204013377926,0.002508361204013378,0.019230769230769232,0.013377926421404682,0.013377926421404682,0.015050167224080268,0.0,0.0,0.0008361204013377926,0.01254180602006689,0.0,0.0,0.0,0.0,0.005016722408026756,0.013377926421404682,0.002508361204013378,0.005016722408026756,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.005852842809364548,0.0033444816053511705,0.0008361204013377926,0.007525083612040134,0.002508361204013378,0.015050167224080268,0.0,0.0033444816053511705,0.005852842809364548,0.005016722408026756,0.0,0.0,0.0,0.0008361204013377926,0.004180602006688963,0.0008361204013377926,0.0,0.0016722408026755853,0.002508361204013378,0.006688963210702341,0.0,0.0,0.0,0.0016722408026755853,0.0,0.0,0.0008361204013377926,0.005016722408026756,0.0,0.0008361204013377926,0.0,0.0,0.013377926421404682,0.005852842809364548,0.0008361204013377926,0.010033444816053512,0.0,0.005016722408026756,0.005016722408026756,0.006688963210702341,0.0008361204013377926,0.005852842809364548,0.007525083612040134,0.007525083612040134,0.002508361204013378,0.0,0.0008361204013377926,0.0,0.0008361204013377926,0.004180602006688963,0.004180602006688963,0.0,0.008361204013377926,0.0,0.0,0.002508361204013378,0.006688963210702341,0.0008361204013377926,0.0008361204013377926,0.0,0.004180602006688963,0.0,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0,0.0016722408026755853,0.0016722408026755853,0.0016722408026755853,0.004180602006688963,0.0016722408026755853,0.0016722408026755853,0.002508361204013378,0.004180602006688963,0.002508361204013378,0.0,0.0,0.0033444816053511705,0.0016722408026755853,0.004180602006688963,0.0,0.0,0.0016722408026755853,0.0008361204013377926,0.016722408026755852,0.002508361204013378,0.0016722408026755853,0.0,0.0016722408026755853,0.002508361204013378,0.0,0.002508361204013378,0.002508361204013378,0.0,0.0,0.0,0.002508361204013378,0.0016722408026755853,0.0,0.0,0.0,0.0008361204013377926,0.0008361204013377926,0.0,0.002508361204013378,0.0008361204013377926,0.0016722408026755853,0.0,0.0033444816053511705,0.0016722408026755853,0.0,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.004180602006688963,0.002508361204013378,0.004180602006688963,0.0008361204013377926,0.005852842809364548,0.0,0.0,0.0,0.0016722408026755853,0.0008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0,0.0008361204013377926,0.0,0.0,0.0,0.005852842809364548,0.0,0.0,0.0,0.0,0.0016722408026755853,0.0008361204013377926,0.002508361204013378,0.0008361204013377926,0.004180602006688963,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0,0.002508361204013378,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0008361204013377926,0.0,0.0,0.0,0.002508361204013378,0.0,0.0016722408026755853,0.0016722408026755853,0.0,0.0,0.0,0.0,0.0008361204013377926,0.0008361204013377926,0.0,0.0008361204013377926,0.004180602006688963,0.0,0.002508361204013378,0.0,0.0,0.0,0.0008361204013377926,0.002508361204013378,0.0,0.0,0.0,0.0,0.004180602006688963,0.0,0.0008361204013377926,0.0,0.0,0.0016722408026755853,0.0008361204013377926,0.0,0.0,0.0,0.002508361204013378,0.0,0.0008361204013377926,0.0,0.0,0.0016722408026755853,0.006688963210702341,0.0,0.00919732441471572,0.002508361204013378,0.0,0.0,0.0,0.0,0.002508361204013378,0.002508361204013378,0.0,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.0,0.0,0.002508361204013378,0.0,0.0008361204013377926,0.002508361204013378,0.004180602006688963,0.0008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.004180602006688963,0.0008361204013377926,0.0016722408026755853,0.0016722408026755853,0.0,0.0,0.0008361204013377926,0.0,0.0008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0,0.002508361204013378,0.0,0.0,0.0,0.0033444816053511705,0.0008361204013377926,0.0,0.0,0.0016722408026755853,0.0,0.0,0.0,0.0,0.0016722408026755853,0.0016722408026755853,0.0,0.0008361204013377926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016722408026755853,0.0,0.0,0.0016722408026755853,0.0,0.0,0.0,0.0,0.0008361204013377926,0.0008361204013377926,0.002508361204013378,0.002508361204013378,0.0008361204013377926,0.005016722408026756,0.0016722408026755853,0.0016722408026755853,0.0008361204013377926,0.0033444816053511705,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0016722408026755853,0.0016722408026755853,0.0033444816053511705,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0033444816053511705,0.002508361204013378,0.002508361204013378,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0033444816053511705,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0016722408026755853,0.005016722408026756,0.0008361204013377926,0.0033444816053511705,0.0008361204013377926,0.0008361204013377926,0.004180602006688963,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.002508361204013378,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.002508361204013378,0.004180602006688963,0.0008361204013377926,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0033444816053511705,0.0008361204013377926,0.0008361204013377926,0.002508361204013378,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0033444816053511705,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.002508361204013378,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0016722408026755853,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926,0.0008361204013377926
